ID;Regio;Periode;VerleendeBouwvergunningen_1;BegonnenWoningen_2;WoningenInUitvoering_3;TotaalGereedgekomen_4;WoningenMetMinderDan3Kamers_5;WoningenMet3Kamers_6;WoningenMet4Kamers_7;WoningenMetMeerDan4Kamers_8;Huurwoningen_9;Koopwoningen_10;Eengezinswoningen_11;Meergezinswoningen_12
935;Gelderland;2001 januari;363;;;253;2;82;141;28;61;192;248;5
936;Gelderland;2001 februari;412;;;208;35;28;110;35;65;143;184;24
937;Gelderland;2001 maart;509;;;306;6;88;166;46;60;246;306;0
938;Gelderland;2001 1e kwartaal;1284;;;767;43;198;417;109;186;581;738;29
939;Gelderland;2001 april;293;;;369;0;93;231;45;76;293;339;30
940;Gelderland;2001 mei;382;;;390;0;53;265;72;37;353;372;18
941;Gelderland;2001 juni;473;;;433;3;160;127;143;137;296;296;137
942;Gelderland;2001 2e kwartaal;1148;;;1192;3;306;623;260;250;942;1007;185
943;Gelderland;2001 juli;671;;;415;0;248;140;27;118;297;200;215
944;Gelderland;2001 augustus;646;;;543;16;279;187;61;173;370;384;159
945;Gelderland;2001 september;403;;;316;5;86;169;56;75;241;267;49
946;Gelderland;2001 3e kwartaal;1720;;;1274;21;613;496;144;366;908;851;423
947;Gelderland;2001 oktober;944;;;820;2;176;495;147;69;751;745;75
948;Gelderland;2001 november;439;;;674;53;201;374;46;164;510;437;237
949;Gelderland;2001 december;345;;;1741;120;303;1104;214;258;1483;1490;251
950;Gelderland;2001 4e kwartaal;1728;;;3235;175;680;1973;407;491;2744;2672;563
951;Gelderland;2001;5880;;;6468;242;1797;3509;920;1293;5175;5268;1200
952;Utrecht;1994;6991;5923.0;4860.0;5797;375;1673;3068;681;1784;4013;4301;1496
953;Utrecht;1994 januari;371;693.0;5100.0;335;23;135;152;25;74;261;291;44
954;Utrecht;1994 februari;395;350.0;5115.0;347;1;141;174;31;51;296;262;85
955;Utrecht;1994 maart;356;542.0;5284.0;373;0;107;244;22;44;329;274;99
956;Utrecht;1994 april;267;456.0;5390.0;350;15;134;171;30;97;253;219;131
957;Utrecht;1994 mei;200;366.0;5510.0;246;24;82;129;11;57;189;189;57
958;Utrecht;1994 juni;246;396.0;5401.0;505;17;146;262;80;197;308;373;132
959;Utrecht;1994 juli;818;440.0;5567.0;274;26;103;91;54;101;173;222;52
960;Utrecht;1994 augustus;361;310.0;5557.0;320;57;47;195;21;59;261;187;133
961;Utrecht;1994 september;884;272.0;5350.0;484;48;158;240;38;218;266;342;142
962;Utrecht;1994 oktober;686;574.0;5307.0;612;50;122;383;57;304;308;514;98
963;Utrecht;1994 november;1322;709.0;5363.0;634;70;193;287;84;234;400;446;188
964;Utrecht;1994 december;1085;815.0;4860.0;1317;44;305;740;228;348;969;982;335
965;Utrecht;1994 1e kwartaal;1122;1585.0;5284.0;1055;24;383;570;78;169;886;827;228
966;Utrecht;1994 2e kwartaal;713;1218.0;5401.0;1101;56;362;562;121;351;750;781;320
967;Utrecht;1994 3e kwartaal;2063;1022.0;5350.0;1078;131;308;526;113;378;700;751;327
968;Utrecht;1994 4e kwartaal;3093;2098.0;4860.0;2563;164;620;1410;369;886;1677;1942;621
969;Utrecht;1995;7641;8556.0;7907.0;5533;408;1681;2999;445;1490;4043;4130;1403
970;Utrecht;1995 januari;548;455.0;4982.0;331;0;79;182;70;47;284;260;71
971;Utrecht;1995 februari;899;1223.0;5910.0;295;17;133;125;20;92;203;231;64
972;Utrecht;1995 maart;397;308.0;5741.0;471;16;217;184;54;181;290;349;122
973;Utrecht;1995 april;408;477.0;6015.0;207;2;80;105;20;84;123;128;79
974;Utrecht;1995 mei;686;956.0;6592.0;384;31;113;153;87;109;275;327;57
975;Utrecht;1995 juni;981;855.0;7011.0;511;73;118;289;31;176;335;316;195
976;Utrecht;1995 juli;583;1110.0;7768.0;353;56;149;132;16;41;312;319;34
977;Utrecht;1995 augustus;540;273.0;7912.0;129;18;4;98;9;34;95;111;18
978;Utrecht;1995 september;233;683.0;8034.0;561;12;93;408;48;115;446;402;159
979;Utrecht;1995 oktober;747;549.0;7986.0;520;34;190;270;26;93;427;504;16
980;Utrecht;1995 november;673;662.0;8129.0;523;8;137;368;10;82;441;376;147
981;Utrecht;1995 december;946;1005.0;7907.0;1248;141;368;685;54;436;812;807;441
982;Utrecht;1995 1e kwartaal;1844;1986.0;5741.0;1097;33;429;491;144;320;777;840;257
983;Utrecht;1995 2e kwartaal;2075;2288.0;7011.0;1102;106;311;547;138;369;733;771;331
984;Utrecht;1995 3e kwartaal;1356;2066.0;8034.0;1043;86;246;638;73;190;853;832;211
985;Utrecht;1995 4e kwartaal;2366;2216.0;7907.0;2291;183;695;1323;90;611;1680;1687;604
986;Utrecht;1996;6793;6611.0;6559.0;7689;531;2732;3807;619;2735;4954;5001;2688
987;Utrecht;1996 januari;647;631.0;8295.0;242;56;113;59;14;169;73;57;185
988;Utrecht;1996 februari;575;465.0;8395.0;363;0;74;285;4;123;240;227;136
989;Utrecht;1996 maart;228;593.0;8499.0;489;0;194;282;13;103;386;391;98
990;Utrecht;1996 april;273;468.0;8818.0;88;18;32;29;9;30;58;40;48
991;Utrecht;1996 mei;366;483.0;8758.0;543;28;240;259;16;164;379;361;182
992;Utrecht;1996 juni;882;811.0;8930.0;638;22;112;436;68;181;457;376;262
993;Utrecht;1996 juli;108;262.0;8657.0;532;6;303;199;24;246;286;278;254
994;Utrecht;1996 augustus;339;391.0;8126.0;933;66;376;417;74;217;716;795;138
995;Utrecht;1996 september;594;99.0;7704.0;494;18;179;266;31;278;216;311;183
996;Utrecht;1996 oktober;1020;726.0;7306.0;817;16;246;448;107;320;497;475;342
997;Utrecht;1996 november;894;590.0;7078.0;850;100;374;352;24;383;467;556;294
998;Utrecht;1996 december;867;1092.0;6559.0;1700;201;489;775;235;521;1179;1134;566
999;Utrecht;1996 1e kwartaal;1450;1689.0;8499.0;1094;56;381;626;31;395;699;675;419
1000;Utrecht;1996 2e kwartaal;1521;1762.0;8930.0;1269;68;384;724;93;375;894;777;492
1001;Utrecht;1996 3e kwartaal;1041;752.0;7704.0;1959;90;858;882;129;741;1218;1384;575
1002;Utrecht;1996 4e kwartaal;2781;2408.0;6559.0;3367;317;1109;1575;366;1224;2143;2165;1202
1003;Utrecht;1997;7467;6646.0;6307.0;6899;596;1590;3763;950;1725;5174;5193;1706
1004;Utrecht;1997 januari;248;298.0;6644.0;213;73;82;55;3;141;72;81;132
1005;Utrecht;1997 februari;588;853.0;7303.0;195;0;50;128;17;30;165;164;31
1006;Utrecht;1997 maart;1522;858.0;7547.0;618;54;210;335;19;199;419;413;205
1007;Utrecht;1997 april;322;259.0;7529.0;277;1;75;182;19;107;170;204;73
1008;Utrecht;1997 mei;337;834.0;7878.0;484;3;95;375;11;100;384;341;143
1009;Utrecht;1997 juni;470;388.0;7376.0;889;220;274;362;33;250;639;730;159
1010;Utrecht;1997 juli;168;62.0;7072.0;373;10;141;188;34;20;353;264;109
1011;Utrecht;1997 augustus;1005;625.0;7300.0;397;32;80;120;165;66;331;392;5
1012;Utrecht;1997 september;535;457.0;7379.0;378;12;100;183;83;112;266;301;77
1013;Utrecht;1997 oktober;477;1019.0;8126.0;234;2;85;78;69;24;210;129;105
1014;Utrecht;1997 november;951;521.0;7834.0;814;82;122;379;231;190;624;617;197
1015;Utrecht;1997 december;844;472.0;6307.0;2027;107;276;1378;266;486;1541;1557;470
1016;Utrecht;1997 1e kwartaal;2358;2009.0;7547.0;1026;127;342;518;39;370;656;658;368
1017;Utrecht;1997 2e kwartaal;1129;1481.0;7376.0;1650;224;444;919;63;457;1193;1275;375
1018;Utrecht;1997 3e kwartaal;1708;1144.0;7379.0;1148;54;321;491;282;198;950;957;191
1019;Utrecht;1997 4e kwartaal;2272;2012.0;6307.0;3075;191;483;1835;566;700;2375;2303;772
1020;Utrecht;1998;6374;6871.0;8197.0;5768;384;1173;3316;895;1461;4307;4416;1352
1021;Utrecht;1998 januari;505;776.0;6990.0;94;0;41;45;8;38;56;79;15
1022;Utrecht;1998 februari;598;450.0;6600.0;627;0;112;444;71;154;473;529;98
1023;Utrecht;1998 maart;595;1292.0;7603.0;293;5;71;175;42;39;254;238;55
1024;Utrecht;1998 april;495;629.0;8035.0;191;0;17;133;41;57;134;159;32
1025;Utrecht;1998 mei;703;414.0;7693.0;760;1;13;641;760;158;602;737;23
1026;Utrecht;1998 juni;135;365.0;7687.0;371;23;134;191;23;143;228;214;157
1027;Utrecht;1998 juli;988;373.0;7961.0;99;3;48;44;4;32;67;84;15
1028;Utrecht;1998 augustus;90;413.0;8092.0;282;0;106;158;18;74;208;175;107
1029;Utrecht;1998 september;476;922.0;8637.0;374;0;1;283;90;52;322;374;0
1030;Utrecht;1998 oktober;848;492.0;8448.0;682;143;96;337;106;172;510;421;261
1031;Utrecht;1998 november;558;145.0;8665.0;927;206;182;399;140;337;590;529;398
1032;Utrecht;1998 december;383;600.0;8197.0;1068;3;352;466;247;233;835;877;191
1033;Utrecht;1998 1e kwartaal;1698;2518.0;7603.0;1014;5;224;664;121;231;783;846;168
1034;Utrecht;1998 2e kwartaal;1333;1408.0;7687.0;1322;24;164;965;169;358;964;1110;212
1035;Utrecht;1998 3e kwartaal;1554;1708.0;8637.0;755;3;155;485;112;158;597;633;122
1036;Utrecht;1998 4e kwartaal;1789;1237.0;8197.0;2677;352;630;1202;493;714;1963;1827;850
1037;Utrecht;1999;8162;7174.0;8208.0;6524;198;1650;3501;1175;1431;5093;4789;1735
1038;Utrecht;1999 januari;129;271.0;8101.0;365;8;130;138;89;139;226;203;162
1039;Utrecht;1999 februari;580;143.0;7980.0;280;0;61;213;6;112;168;153;127
1040;Utrecht;1999 maart;375;150.0;7950.0;313;2;60;127;124;116;197;192;121
1041;Utrecht;1999 april;952;648.0;8214.0;488;0;64;369;55;90;398;446;42
1042;Utrecht;1999 mei;2069;119.0;7753.0;380;0;34;204;142;57;323;337;43
1043;Utrecht;1999 juni;536;346.0;7370.0;742;0;197;515;30;66;676;604;138
1044;Utrecht;1999 juli;513;770.0;7750.0;381;1;120;221;39;81;300;332;49
1045;Utrecht;1999 augustus;1009;893.0;8358.0;285;29;50;165;41;0;285;192;93
1046;Utrecht;1999 september;372;1228.0;8096.0;758;74;188;309;187;134;624;461;297
1047;Utrecht;1999 oktober;660;1720.0;9252.0;584;22;217;303;42;120;464;465;119
1048;Utrecht;1999 november;418;300.0;8454.0;1105;26;340;490;249;473;632;760;345
1049;Utrecht;1999 december;549;586.0;8208.0;843;36;189;447;171;43;800;644;199
1050;Utrecht;1999 1e kwartaal;1084;564.0;7950.0;958;10;251;478;219;367;591;548;410
1051;Utrecht;1999 2e kwartaal;3557;1113.0;7370.0;1610;0;295;1088;227;213;1397;1387;223
1052;Utrecht;1999 3e kwartaal;1894;2891.0;8096.0;1424;104;358;695;267;215;1209;985;439
1053;Utrecht;1999 4e kwartaal;1627;2606.0;8208.0;2532;84;746;1240;462;636;1896;1869;663
1054;Utrecht;2000;7701;;;6485;488;1331;3831;835;1281;5204;5056;1429
1055;Utrecht;2000 januari;317;;;229;12;1;193;23;22;207;207;22
1056;Utrecht;2000 februari;93;;;390;26;76;222;66;124;266;287;103
1057;Utrecht;2000 maart;383;;;78;10;8;54;6;7;71;60;18
1058;Utrecht;2000 april;883;;;715;4;50;568;93;28;687;650;65
1059;Utrecht;2000 mei;81;;;554;5;193;295;61;162;392;373;181
1060;Utrecht;2000 juni;805;;;431;21;63;227;120;18;413;384;47
1061;Utrecht;2000 juli;227;;;269;1;118;128;22;24;245;147;122
1062;Utrecht;2000 augustus;1669;;;172;1;20;122;29;0;172;170;2
1063;Utrecht;2000 september;317;;;830;158;362;252;58;268;562;521;309
1064;Utrecht;2000 oktober;645;;;291;42;81;158;10;103;188;225;66
1065;Utrecht;2000 november;1417;;;1172;96;108;739;229;255;917;1032;140
1066;Utrecht;2000 december;864;;;1354;112;251;873;118;270;1084;1000;354
1067;Utrecht;2000 1e kwartaal;793;;;697;48;85;469;95;153;544;554;143
1068;Utrecht;2000 2e kwartaal;1769;;;1700;30;306;1090;274;208;1492;1407;293
1069;Utrecht;2000 3e kwartaal;2213;;;1271;160;500;502;109;292;979;838;433
1070;Utrecht;2000 4e kwartaal;2926;;;2817;250;440;1770;357;628;2189;2257;560
1071;Utrecht;2001 januari;304;;;316;6;36;207;67;57;259;310;6
1072;Utrecht;2001 februari;267;;;290;14;63;183;30;11;279;255;35
1073;Utrecht;2001 maart;559;;;723;118;166;379;60;274;449;536;187
1074;Utrecht;2001 1e kwartaal;1130;;;1329;138;265;769;157;342;987;1101;228
1075;Utrecht;2001 april;181;;;893;38;127;657;71;143;750;856;37
1076;Utrecht;2001 mei;250;;;272;24;79;105;64;70;202;161;111
1077;Utrecht;2001 juni;527;;;325;2;25;278;20;28;297;267;58
1078;Utrecht;2001 2e kwartaal;958;;;1490;64;231;1040;155;241;1249;1284;206
1079;Utrecht;2001 juli;160;;;297;38;46;188;25;14;283;209;88
1080;Utrecht;2001 augustus;544;;;514;39;149;289;37;215;299;243;271
1081;Utrecht;2001 september;911;;;601;0;135;443;23;102;499;501;100
1082;Utrecht;2001 3e kwartaal;1615;;;1412;77;330;920;85;331;1081;953;459
1083;Utrecht;2001 oktober;873;;;969;20;152;719;78;113;856;678;291
1084;Utrecht;2001 november;252;;;849;18;291;501;39;174;675;682;167
1085;Utrecht;2001 december;202;;;977;41;253;537;146;153;824;709;268
1086;Utrecht;2001 4e kwartaal;1327;;;2795;79;696;1757;263;440;2355;2069;726
1087;Utrecht;2001;5030;;;7026;358;1522;4486;660;1354;5672;5407;1619
1088;Noord-Holland;1994;16425;14784.0;14491.0;11288;928;3755;5386;1219;5244;6044;6902;4386
1089;Noord-Holland;1994 januari;1347;1538.0;12276.0;352;42;54;244;12;105;247;274;78
1090;Noord-Holland;1994 februari;1154;1347.0;12597.0;1036;45;442;461;88;555;481;512;524
1091;Noord-Holland;1994 maart;1179;685.0;12705.0;592;38;188;331;35;294;298;369;223
1092;Noord-Holland;1994 april;1650;904.0;13105.0;498;35;220;198;45;164;334;242;256
1093;Noord-Holland;1994 mei;1511;1606.0;13310.0;1288;82;580;500;126;595;693;738;550
1094;Noord-Holland;1994 juni;1261;779.0;13244.0;841;112;224;409;96;437;404;669;172
1095;Noord-Holland;1994 juli;930;1640.0;13654.0;1240;61;618;441;120;702;538;492;748
1096;Noord-Holland;1994 augustus;1255;661.0;13616.0;679;96;167;322;94;277;402;487;192
1097;Noord-Holland;1994 september;1638;661.0;13092.0;1194;35;406;674;79;425;769;784;410
1098;Noord-Holland;1994 oktober;1721;2102.0;14350.0;841;77;158;494;112;249;592;622;219
1099;Noord-Holland;1994 november;1206;1484.0;14714.0;1198;153;427;547;71;708;490;611;587
1100;Noord-Holland;1994 december;1573;1377.0;14491.0;1529;152;271;765;341;733;796;1102;427
1101;Noord-Holland;1994 1e kwartaal;3680;3570.0;12705.0;1980;125;684;1036;135;954;1026;1155;825
1102;Noord-Holland;1994 2e kwartaal;4422;3289.0;13244.0;2627;229;1024;1107;267;1196;1431;1649;978
1103;Noord-Holland;1994 3e kwartaal;3823;2962.0;13092.0;3113;192;1191;1437;293;1404;1709;1763;1350
1104;Noord-Holland;1994 4e kwartaal;4500;4963.0;14491.0;3568;382;856;1806;524;1690;1878;2335;1233
1105;Noord-Holland;1995;13578;12044.0;12517.0;13983;537;4572;6820;2054;4822;9161;9150;4833
1106;Noord-Holland;1995 januari;1040;1489.0;15113.0;857;11;383;362;101;371;486;474;383
1107;Noord-Holland;1995 februari;831;1036.0;15335.0;732;30;256;368;78;209;523;481;251
1108;Noord-Holland;1995 maart;644;798.0;15416.0;776;2;260;366;148;243;533;583;193
1109;Noord-Holland;1995 april;742;943.0;14891.0;1483;29;553;749;152;794;689;783;700
1110;Noord-Holland;1995 mei;1572;1055.0;15496.0;384;2;120;189;73;114;270;289;95
1111;Noord-Holland;1995 juni;1155;1360.0;15921.0;949;39;542;258;110;498;451;448;501
1112;Noord-Holland;1995 juli;1167;423.0;14160.0;2090;74;799;1023;194;684;1406;1289;801
1113;Noord-Holland;1995 augustus;781;697.0;14390.0;470;1;197;164;108;177;293;405;65
1114;Noord-Holland;1995 september;1216;1124.0;14937.0;578;15;75;322;166;189;389;517;61
1115;Noord-Holland;1995 oktober;1045;1335.0;15368.0;921;75;238;494;114;201;720;732;189
1116;Noord-Holland;1995 november;1013;1012.0;13755.0;2658;116;597;1432;513;672;1986;1706;952
1117;Noord-Holland;1995 december;2372;772.0;12517.0;2085;143;552;1093;297;670;1415;1443;642
1118;Noord-Holland;1995 1e kwartaal;2515;3323.0;15416.0;2365;43;899;1096;327;823;1542;1538;827
1119;Noord-Holland;1995 2e kwartaal;3469;3358.0;15921.0;2816;70;1215;1196;335;1406;1410;1520;1296
1120;Noord-Holland;1995 3e kwartaal;3164;2244.0;14937.0;3138;90;1071;1509;468;1050;2088;2211;927
1121;Noord-Holland;1995 4e kwartaal;4430;3119.0;12517.0;5664;334;1387;3019;924;1543;4121;3881;1783
1122;Noord-Holland;1996;14234;13888.0;15586.0;10948;1100;3938;4733;1177;4959;5989;6251;4697
1123;Noord-Holland;1996 januari;911;621.0;12880.0;196;7;58;111;20;71;125;194;2
1124;Noord-Holland;1996 februari;761;569.0;12902.0;559;181;138;219;21;307;252;238;321
1125;Noord-Holland;1996 maart;1487;1063.0;13404.0;476;13;95;263;105;82;394;388;88
1126;Noord-Holland;1996 april;561;608.0;13345.0;748;32;297;305;114;261;487;548;200
1127;Noord-Holland;1996 mei;1008;2273.0;14469.0;1277;80;392;725;80;430;847;918;359
1128;Noord-Holland;1996 juni;1097;702.0;14264.0;941;89;449;310;93;486;455;463;478
1129;Noord-Holland;1996 juli;1245;798.0;14051.0;1021;91;425;376;129;470;551;516;505
1130;Noord-Holland;1996 augustus;986;792.0;14059.0;749;40;303;338;68;348;401;314;435
1131;Noord-Holland;1996 september;1485;1055.0;14365.0;716;8;205;426;77;277;439;471;245
1132;Noord-Holland;1996 oktober;1963;1712.0;14759.0;1317;34;655;558;70;755;562;645;672
1133;Noord-Holland;1996 november;1241;1492.0;15387.0;908;204;251;371;82;400;508;589;319
1134;Noord-Holland;1996 december;1489;2203.0;15586.0;2040;321;670;731;318;1072;968;967;1073
1135;Noord-Holland;1996 1e kwartaal;3159;2253.0;13404.0;1231;201;291;593;146;460;771;820;411
1136;Noord-Holland;1996 2e kwartaal;2666;3583.0;14264.0;2966;201;1138;1340;287;1177;1789;1929;1037
1137;Noord-Holland;1996 3e kwartaal;3716;2645.0;14365.0;2486;139;933;1140;274;1095;1391;1301;1185
1138;Noord-Holland;1996 4e kwartaal;4693;5407.0;15586.0;4265;559;1576;1660;470;2227;2038;2201;2064
1139;Noord-Holland;1997;14046;13107.0;16126.0;12424;1034;4492;5609;1289;4714;7710;7115;5309
1140;Noord-Holland;1997 januari;554;1014.0;16113.0;483;90;130;226;37;218;265;219;264
1141;Noord-Holland;1997 februari;859;1002.0;16798.0;316;26;96;172;22;91;225;176;140
1142;Noord-Holland;1997 maart;1102;924.0;16979.0;745;122;155;404;64;210;535;523;222
1143;Noord-Holland;1997 april;687;1314.0;17866.0;427;40;71;294;22;96;331;359;68
1144;Noord-Holland;1997 mei;1249;1227.0;18083.0;990;36;355;508;91;360;630;731;259
1145;Noord-Holland;1997 juni;1698;717.0;18048.0;683;53;216;363;51;145;538;427;256
1146;Noord-Holland;1997 juli;1462;564.0;17922.0;682;108;295;259;20;346;336;293;389
1147;Noord-Holland;1997 augustus;766;964.0;18084.0;803;22;225;426;130;206;597;655;148
1148;Noord-Holland;1997 september;1276;1152.0;18544.0;682;42;344;258;38;318;364;308;374
1149;Noord-Holland;1997 oktober;1881;1609.0;18015.0;2085;163;1009;800;113;1340;745;648;1437
1150;Noord-Holland;1997 november;1069;864.0;16904.0;1973;151;832;761;229;621;1352;1188;785
1151;Noord-Holland;1997 december;1443;1756.0;16126.0;2555;181;764;1138;472;763;1792;1588;967
1152;Noord-Holland;1997 1e kwartaal;2515;2940.0;16979.0;1544;238;381;802;123;519;1025;918;626
1153;Noord-Holland;1997 2e kwartaal;3634;3258.0;18048.0;2100;129;642;1165;164;601;1499;1517;583
1154;Noord-Holland;1997 3e kwartaal;3504;2680.0;18544.0;2167;172;864;943;188;870;1297;1256;911
1155;Noord-Holland;1997 4e kwartaal;4393;4229.0;16126.0;6613;495;2605;2699;814;2724;3889;3424;3189
1156;Noord-Holland;1998;11872;11049.0;12265.0;14995;640;5586;7172;1597;4307;10688;8396;6599
1157;Noord-Holland;1998 januari;1135;886.0;16581.0;438;2;123;267;46;42;396;321;117
1158;Noord-Holland;1998 februari;915;871.0;16307.0;1001;37;324;423;217;324;677;617;384
1159;Noord-Holland;1998 maart;1132;1174.0;15916.0;1744;90;903;664;87;540;1204;667;1077
1160;Noord-Holland;1998 april;495;433.0;14870.0;1552;71;583;743;155;638;914;731;821
1161;Noord-Holland;1998 mei;1109;881.0;14622.0;1127;75;362;569;1127;429;698;472;655
1162;Noord-Holland;1998 juni;865;978.0;14239.0;1363;13;537;418;395;392;971;885;478
1163;Noord-Holland;1998 juli;556;497.0;13656.0;1062;24;447;516;75;293;769;484;578
1164;Noord-Holland;1998 augustus;757;793.0;13950.0;498;10;113;328;47;48;450;352;146
1165;Noord-Holland;1998 september;830;1350.0;13924.0;1353;61;488;706;98;253;1100;831;522
1166;Noord-Holland;1998 oktober;1303;566.0;13384.0;1098;88;470;462;78;403;695;676;422
1167;Noord-Holland;1998 november;1714;976.0;13450.0;916;18;279;552;67;223;693;747;169
1168;Noord-Holland;1998 december;1061;1644.0;12265.0;2843;151;957;1524;211;722;2121;1613;1230
1169;Noord-Holland;1998 1e kwartaal;3182;2931.0;15916.0;3183;129;1350;1354;350;906;2277;1605;1578
1170;Noord-Holland;1998 2e kwartaal;2469;2292.0;14239.0;4042;159;1482;1730;671;1459;2583;2088;1954
1171;Noord-Holland;1998 3e kwartaal;2143;2640.0;13924.0;2913;95;1048;1550;220;594;2319;1667;1246
1172;Noord-Holland;1998 4e kwartaal;4078;3186.0;12265.0;4857;257;1706;2538;356;1348;3509;3036;1821
1173;Noord-Holland;1999;12244;13647.0;14234.0;11676;826;3733;6053;1064;3088;8588;6967;4709
1174;Noord-Holland;1999 januari;745;1334.0;13232.0;295;0;128;157;10;71;224;271;24
1175;Noord-Holland;1999 februari;323;609.0;12755.0;1089;154;264;530;141;429;660;646;443
1176;Noord-Holland;1999 maart;990;429.0;12226.0;995;52;319;494;130;310;685;599;396
1177;Noord-Holland;1999 april;842;1235.0;12643.0;778;12;262;369;135;128;650;475;303
1178;Noord-Holland;1999 mei;1324;624.0;12471.0;823;76;297;370;80;171;652;514;309
1179;Noord-Holland;1999 juni;996;1459.0;12863.0;1037;97;258;574;108;211;826;490;547
1180;Noord-Holland;1999 juli;2125;1218.0;13178.0;835;34;321;407;73;265;570;417;418
1181;Noord-Holland;1999 augustus;1184;506.0;13154.0;555;28;198;305;24;180;375;325;230
1182;Noord-Holland;1999 september;553;1043.0;13071.0;1228;136;368;656;68;239;989;825;403
1183;Noord-Holland;1999 oktober;1268;2284.0;14073.0;1300;46;401;751;102;467;833;896;404
1184;Noord-Holland;1999 november;1154;1758.0;15096.0;726;125;216;271;114;255;471;349;377
1185;Noord-Holland;1999 december;740;1148.0;14234.0;2015;66;701;1169;79;362;1653;1160;855
1186;Noord-Holland;1999 1e kwartaal;2058;2372.0;12226.0;2379;206;711;1181;281;810;1569;1516;863
1187;Noord-Holland;1999 2e kwartaal;3162;3318.0;12863.0;2638;185;817;1313;323;510;2128;1479;1159
1188;Noord-Holland;1999 3e kwartaal;3862;2767.0;13071.0;2618;198;887;1368;165;684;1934;1567;1051
1189;Noord-Holland;1999 4e kwartaal;3162;5190.0;14234.0;4041;237;1318;2191;295;1084;2957;2405;1636
1190;Noord-Holland;2000;11202;;;10096;559;3093;5278;1166;2493;7603;7077;3019
1191;Noord-Holland;2000 januari;901;;;289;19;197;59;14;74;215;112;177
1192;Noord-Holland;2000 februari;1884;;;512;105;127;221;59;155;357;247;265
1193;Noord-Holland;2000 maart;1223;;;760;65;123;470;102;217;543;632;128
1194;Noord-Holland;2000 april;395;;;628;86;281;194;67;259;369;392;236
1195;Noord-Holland;2000 mei;1245;;;508;6;158;196;148;29;479;357;151
1196;Noord-Holland;2000 juni;1274;;;486;30;187;207;62;143;343;418;68
1197;Noord-Holland;2000 juli;1061;;;1118;21;261;715;121;221;897;930;188
1198;Noord-Holland;2000 augustus;288;;;546;1;112;390;43;97;449;493;53
1199;Noord-Holland;2000 september;515;;;635;12;276;255;92;115;520;523;112
1200;Noord-Holland;2000 oktober;999;;;893;14;437;328;114;379;514;397;496
1201;Noord-Holland;2000 november;817;;;1569;57;584;735;193;472;1097;939;630
1202;Noord-Holland;2000 december;600;;;2152;143;350;1508;151;332;1820;1637;515
1203;Noord-Holland;2000 1e kwartaal;4008;;;1561;189;447;750;175;446;1115;991;570
1204;Noord-Holland;2000 2e kwartaal;2914;;;1622;122;626;597;277;431;1191;1167;455
1205;Noord-Holland;2000 3e kwartaal;1864;;;2299;34;649;1360;256;433;1866;1946;353
1206;Noord-Holland;2000 4e kwartaal;2416;;;4614;214;1371;2571;458;1183;3431;2973;1641
1207;Noord-Holland;2001 januari;898;;;726;38;226;348;114;129;597;549;177
1208;Noord-Holland;2001 februari;905;;;377;24;144;160;49;68;309;201;176
1209;Noord-Holland;2001 maart;894;;;919;38;282;506;93;354;565;707;212
1210;Noord-Holland;2001 1e kwartaal;2697;;;2022;100;652;1014;256;551;1471;1457;565
1211;Noord-Holland;2001 april;282;;;589;24;200;243;122;94;495;344;245
1212;Noord-Holland;2001 mei;763;;;533;19;64;299;151;68;465;475;58
1213;Noord-Holland;2001 juni;1324;;;515;15;81;280;139;102;413;438;77
1214;Noord-Holland;2001 2e kwartaal;2369;;;1637;58;345;822;412;264;1373;1257;380
1215;Noord-Holland;2001 juli;924;;;816;18;208;490;100;85;731;610;206
1216;Noord-Holland;2001 augustus;715;;;555;0;79;376;100;145;410;521;34
1217;Noord-Holland;2001 september;984;;;1058;2;407;578;71;218;840;691;367
1218;Noord-Holland;2001 3e kwartaal;2623;;;2429;20;694;1444;271;448;1981;1822;607
1219;Noord-Holland;2001 oktober;1155;;;903;20;184;594;105;284;619;662;241
1220;Noord-Holland;2001 november;774;;;1458;114;592;545;207;328;1130;627;831
1221;Noord-Holland;2001 december;526;;;2704;213;953;1181;357;699;2005;1917;787
1222;Noord-Holland;2001 4e kwartaal;2455;;;5065;347;1729;2320;669;1311;3754;3206;1859
1223;Noord-Holland;2001;10144;;;11153;525;3420;5600;1608;2574;8579;7742;3411
1224;Zuid-Holland;1994;21519;20762.0;18251.0;18315;1003;4469;10795;2048;7222;11093;10442;7873
1225;Zuid-Holland;1994 januari;1702;1593.0;17944.0;636;62;67;480;27;233;403;425;211
1226;Zuid-Holland;1994 februari;2731;1254.0;17986.0;1227;56;287;687;197;348;879;803;424
1227;Zuid-Holland;1994 maart;1400;1165.0;17670.0;1491;81;352;941;117;836;655;674;817
1228;Zuid-Holland;1994 april;1218;1768.0;18024.0;1249;67;336;752;94;469;780;674;575
1229;Zuid-Holland;1994 mei;1500;1822.0;18236.0;1571;201;337;782;251;698;873;940;631
1230;Zuid-Holland;1994 juni;1217;1651.0;17953.0;1925;56;442;1176;251;830;1095;1214;711
1231;Zuid-Holland;1994 juli;2300;1267.0;17981.0;1125;13;257;763;92;272;853;811;314
1232;Zuid-Holland;1994 augustus;2409;1534.0;18676.0;826;52;192;480;102;396;430;397;429
1233;Zuid-Holland;1994 september;2289;2496.0;19229.0;1560;35;385;1013;127;681;879;915;645
