ID;Geslacht;UitstromersMboMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UurloonWerknemersNaVerlatenMbo_1
1584;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2016/'17;9.53
1585;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2017/'18;11.01
1586;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2018/'19;
1587;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2019/'20;
1588;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2020/'21;
1589;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2021/'22;
1590;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2007/'08;
1591;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2008/'09;
1592;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2009/'10;11.07
1593;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2010/'11;11.12
1594;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2011/'12;
1595;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2012/'13;12.09
1596;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2013/'14;
1597;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2014/'15;11.05
1598;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2015/'16;12.45
1599;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2016/'17;
1600;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2017/'18;13.01
1601;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2018/'19;
1602;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2019/'20;
1603;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2020/'21;
1604;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2021/'22;
1605;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2007/'08;
1606;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2008/'09;
1607;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2009/'10;12.2
1608;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2010/'11;12.19
1609;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2011/'12;
1610;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2012/'13;12.43
1611;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2013/'14;
1612;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2014/'15;12.98
1613;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2015/'16;11.77
1614;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2016/'17;
1615;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2017/'18;
1616;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2018/'19;
1617;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2019/'20;
1618;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2020/'21;
1619;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;2 jaar na verlaten onderwijs;2021/'22;
1620;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2007/'08;
1621;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2008/'09;
1622;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2009/'10;
1623;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2010/'11;12.87
1624;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2011/'12;
1625;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2012/'13;12.29
1626;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2013/'14;
1627;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2014/'15;14.32
1628;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2015/'16;13.88
1629;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2016/'17;
1630;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2017/'18;14.25
1631;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2018/'19;
1632;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2019/'20;
1633;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2020/'21;
1634;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;3 jaar na verlaten onderwijs;2021/'22;
1635;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2007/'08;
1636;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2008/'09;
1637;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2009/'10;13.49
1638;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2010/'11;14.78
1639;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2011/'12;
1640;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2012/'13;13.65
1641;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2013/'14;14.28
1642;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2014/'15;15.99
1643;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2015/'16;18.41
1644;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2016/'17;
1645;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2017/'18;17.23
1646;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2018/'19;
1647;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2019/'20;
1648;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2020/'21;
1649;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;4 jaar na verlaten onderwijs;2021/'22;
1650;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2007/'08;
1651;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2008/'09;
1652;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2009/'10;14.57
1653;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2010/'11;16.64
1654;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2011/'12;
1655;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2012/'13;15.45
1656;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2013/'14;15.26
1657;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2014/'15;16.69
1658;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2015/'16;17.12
1659;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2016/'17;21.1
1660;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2017/'18;
1661;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2018/'19;
1662;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2019/'20;
1663;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2020/'21;
1664;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;5 jaar na verlaten onderwijs;2021/'22;
1665;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2007/'08;
1666;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2008/'09;
1667;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2009/'10;
1668;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2010/'11;
1669;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2011/'12;
1670;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2012/'13;
1671;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2013/'14;
1672;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2014/'15;
1673;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2015/'16;
1674;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2016/'17;
1675;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2017/'18;
1676;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2018/'19;
1677;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2019/'20;
1678;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2020/'21;
1679;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;03 Journalistiek, gedrag en maatschappij;10 jaar na verlaten onderwijs;2021/'22;
1680;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2007/'08;11.7
1681;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2008/'09;11.01
1682;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2009/'10;10.94
1683;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2010/'11;11.4
1684;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2011/'12;11.0
1685;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2012/'13;11.07
1686;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2013/'14;9.87
1687;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2014/'15;9.49
1688;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2015/'16;9.96
1689;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2016/'17;10.76
1690;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2017/'18;11.28
1691;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2018/'19;12.3
1692;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2019/'20;12.67
1693;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2020/'21;12.95
1694;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;Direct na verlaten onderwijs;2021/'22;14.61
1695;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2007/'08;12.7
1696;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2008/'09;11.92
1697;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2009/'10;12.09
1698;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2010/'11;11.89
1699;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2011/'12;11.54
1700;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2012/'13;11.59
1701;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2013/'14;11.14
1702;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2014/'15;11.37
1703;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2015/'16;11.57
1704;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2016/'17;12.71
1705;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2017/'18;13.29
1706;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2018/'19;14.12
1707;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2019/'20;14.6
1708;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2020/'21;15.62
1709;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;1 jaar na verlaten onderwijs;2021/'22;
1710;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2007/'08;13.69
1711;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2008/'09;12.56
1712;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2009/'10;12.45
1713;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2010/'11;12.45
1714;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2011/'12;12.31
1715;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2012/'13;12.61
1716;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2013/'14;12.56
1717;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2014/'15;12.76
1718;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2015/'16;13.37
1719;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2016/'17;14.18
1720;Totaal;Bol-vt en bbl totaal;A-F Landbouw, nijverheid en energie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2017/'18;14.96
