ID;Sterklassen;RegioS;Perioden;Accommodaties_1;Kamers_2;Slaapplaatsen_3;Accommodaties_4;Kamers_5;Slaapplaatsen_6
999;Accommodaties met 4 sterren;Nederland;2018 augustus;848;64896;135842;828;63803;133554
1000;Accommodaties met 4 sterren;Nederland;2018 september;848;64896;135842;831;63934;133808
1001;Accommodaties met 4 sterren;Nederland;2018 oktober;848;64896;135842;828;63889;133714
1002;Accommodaties met 4 sterren;Nederland;2018 november;848;64896;135842;820;63786;133491
1003;Accommodaties met 4 sterren;Nederland;2018 december;848;64896;135842;813;63686;133257
1004;Accommodaties met 4 sterren;Nederland;2019 januari;892;65910;139441;853;64225;135940
1005;Accommodaties met 4 sterren;Nederland;2019 februari;892;65910;139441;864;64368;136248
1006;Accommodaties met 4 sterren;Nederland;2019 maart;892;65910;139441;873;64502;136567
1007;Accommodaties met 4 sterren;Nederland;2019 april;892;65910;139441;882;65047;137674
1008;Accommodaties met 4 sterren;Nederland;2019 mei;892;65910;139441;884;65190;137975
1009;Accommodaties met 4 sterren;Nederland;2019 juni;892;65910;139441;887;65457;138521
1010;Accommodaties met 4 sterren;Nederland;2019 juli;892;65910;139441;884;65410;138422
1011;Accommodaties met 4 sterren;Nederland;2019 augustus;892;65910;139441;883;65407;138419
1012;Accommodaties met 4 sterren;Nederland;2019 september;892;65910;139441;886;65430;138466
1013;Accommodaties met 4 sterren;Nederland;2019 oktober;892;65910;139441;882;65329;138257
1014;Accommodaties met 4 sterren;Nederland;2019 november;892;65910;139441;871;65126;137845
1015;Accommodaties met 4 sterren;Nederland;2019 december;892;65910;139441;866;64884;137274
1016;Accommodaties met 4 sterren;Nederland;2020 januari;944;71259;152798;908;70434;151035
1017;Accommodaties met 4 sterren;Nederland;2020 februari;944;71259;152798;913;70251;150593
1018;Accommodaties met 4 sterren;Nederland;2020 maart;944;71259;152798;909;70556;151342
1019;Accommodaties met 4 sterren;Nederland;2020 april;944;71259;152798;774;60096;129410
1020;Accommodaties met 4 sterren;Nederland;2020 mei;944;71259;152798;792;61445;132316
1021;Accommodaties met 4 sterren;Nederland;2020 juni;944;71259;152798;892;67463;144925
1022;Accommodaties met 4 sterren;Nederland;2020 juli;944;71259;152798;915;69586;149348
1023;Accommodaties met 4 sterren;Nederland;2020 augustus;944;71259;152798;923;70235;150676
1024;Accommodaties met 4 sterren;Nederland;2020 september;944;71259;152798;926;69761;149569
1025;Accommodaties met 4 sterren;Nederland;2020 oktober;944;71259;152798;917;69821;149693
1026;Accommodaties met 4 sterren;Nederland;2020 november;944;71259;152798;905;69505;148938
1027;Accommodaties met 4 sterren;Nederland;2020 december;944;71259;152798;906;69561;149162
1028;Accommodaties met 4 sterren;Nederland;2021 januari;1106;74540;159591;1039;73276;157079
1029;Accommodaties met 4 sterren;Nederland;2021 februari;1106;74540;159591;1061;73377;157325
1030;Accommodaties met 4 sterren;Nederland;2021 maart;1106;74540;159591;1078;73693;157768
1031;Accommodaties met 4 sterren;Nederland;2021 april;1106;74540;159591;1087;73740;157922
1032;Accommodaties met 4 sterren;Nederland;2021 mei;1106;74540;159591;1092;73932;158318
1033;Accommodaties met 4 sterren;Nederland;2021 juni;1106;74540;159591;1099;74050;158568
1034;Accommodaties met 4 sterren;Nederland;2021 juli;1106;74540;159591;1092;74199;158864
1035;Accommodaties met 4 sterren;Nederland;2021 augustus;1106;74540;159591;1093;73988;158513
1036;Accommodaties met 4 sterren;Nederland;2021 september;1106;74540;159591;1093;74124;158724
1037;Accommodaties met 4 sterren;Nederland;2021 oktober;1106;74540;159591;1087;73999;158469
1038;Accommodaties met 4 sterren;Nederland;2021 november;1106;74540;159591;1070;73431;157210
1039;Accommodaties met 4 sterren;Nederland;2021 december;1106;74540;159591;1059;73350;157096
1040;Accommodaties met 4 sterren;Nederland;2022 januari;1169;76780;162724;1084;75386;159802
1041;Accommodaties met 4 sterren;Nederland;2022 februari;1169;76780;162724;1105;75744;160574
1042;Accommodaties met 4 sterren;Nederland;2022 maart;1169;76780;162724;1127;75914;160943
1043;Accommodaties met 4 sterren;Nederland;2022 april;1169;76780;162724;1147;76299;161751
1044;Accommodaties met 4 sterren;Nederland;2022 mei;1169;76780;162724;1151;76350;161857
1045;Accommodaties met 4 sterren;Nederland;2022 juni;1169;76780;162724;1152;76235;161614
1046;Accommodaties met 4 sterren;Nederland;2022 juli;1169;76780;162724;1148;76213;161549
1047;Accommodaties met 4 sterren;Nederland;2022 augustus;1169;76780;162724;1149;76360;161838
1048;Accommodaties met 4 sterren;Nederland;2022 september;1169;76780;162724;1145;76272;161655
1049;Accommodaties met 4 sterren;Nederland;2022 oktober;1169;76780;162724;1141;76118;161317
1050;Accommodaties met 4 sterren;Nederland;2022 november;1169;76780;162724;1121;76040;161121
1051;Accommodaties met 4 sterren;Nederland;2022 december;1169;76780;162724;1115;75896;160820
1052;Accommodaties met 4 sterren;Nederland;2023 januari;1100;77116;163220;1038;75822;160391
1053;Accommodaties met 4 sterren;Nederland;2023 februari;1100;77116;163220;1050;76076;161015
1054;Accommodaties met 4 sterren;Nederland;2023 maart;1100;77116;163220;1068;76293;161481
1055;Accommodaties met 4 sterren;Nederland;2023 april;1100;77116;163220;1085;76516;161954
1056;Accommodaties met 4 sterren;Nederland;2023 mei;1100;77116;163220;1092;76799;162605
1057;Accommodaties met 4 sterren;Nederland;2023 juni;1100;77116;163220;1093;76937;162886
1058;Accommodaties met 4 sterren;Nederland;2023 juli;1100;77116;163220;1089;76753;162505
1059;Accommodaties met 4 sterren;Nederland;2023 augustus;1100;77116;163220;1088;76733;162474
1060;Accommodaties met 4 sterren;Nederland;2023 september;1100;77116;163220;1091;76955;162913
1061;Accommodaties met 4 sterren;Nederland;2023 oktober;1100;77116;163220;1083;76889;162714
1062;Accommodaties met 4 sterren;Nederland;2023 november;1100;77116;163220;1069;76842;162616
1063;Accommodaties met 4 sterren;Nederland;2023 december;1100;77116;163220;1061;76762;162451
1064;Accommodaties met 4 sterren;Nederland;2024 januari;1125;80929;171291;1079;80247;169807
1065;Accommodaties met 4 sterren;Nederland;2024 februari;1125;80929;171291;1088;80402;170199
1066;Accommodaties met 4 sterren;Nederland;2024 maart;1125;80929;171291;1105;80511;170440
1067;Accommodaties met 4 sterren;Nederland;2024 april;1125;80929;171291;1115;80579;170586
1068;Accommodaties met 4 sterren;Nederland;2024 mei;1125;80929;171291;1116;80630;170698
1069;Accommodaties met 4 sterren;Nederland;2024 juni;1125;80929;171291;1118;80635;170708
1070;Accommodaties met 4 sterren;Nederland;2024 juli;1125;80929;171291;1117;80739;170911
1071;Accommodaties met 4 sterren;Nederland;2024 augustus;1125;80929;171291;1117;80722;170881
1072;Accommodaties met 4 sterren;Nederland;2024 september;1125;80929;171291;1117;80866;171170
1073;Accommodaties met 4 sterren;Nederland;2024 oktober;1125;80929;171291;1117;80847;171137
1074;Accommodaties met 4 sterren;Nederland;2024 november;1125;80929;171291;1103;80779;170971
1075;Accommodaties met 4 sterren;Nederland;2024 december;1125;80929;171291;1096;80687;170789
1076;Accommodaties met 4 sterren;Nederland;2025 januari;1110;80034;172122;1053;79157;170100
1077;Accommodaties met 4 sterren;Nederland;2025 februari;1110;80034;172122;1065;79403;170746
1078;Accommodaties met 4 sterren;Amsterdam;2017 januari;93;13314;28463;89;12960;27707
1079;Accommodaties met 4 sterren;Amsterdam;2017 februari;93;13314;28463;89;12960;27707
1080;Accommodaties met 4 sterren;Amsterdam;2017 maart;93;13314;28463;90;12964;27717
1081;Accommodaties met 4 sterren;Amsterdam;2017 april;93;13314;28463;92;13293;28417
1082;Accommodaties met 4 sterren;Amsterdam;2017 mei;93;13314;28463;92;13268;28363
1083;Accommodaties met 4 sterren;Amsterdam;2017 juni;93;13314;28463;92;13268;28363
1084;Accommodaties met 4 sterren;Amsterdam;2017 juli;93;13314;28463;92;13268;28363
1085;Accommodaties met 4 sterren;Amsterdam;2017 augustus;93;13314;28463;92;13268;28363
1086;Accommodaties met 4 sterren;Amsterdam;2017 september;93;13314;28463;92;13268;28363
1087;Accommodaties met 4 sterren;Amsterdam;2017 oktober;93;13314;28463;92;13268;28363
1088;Accommodaties met 4 sterren;Amsterdam;2017 november;93;13314;28463;91;12822;27441
1089;Accommodaties met 4 sterren;Amsterdam;2017 december;93;13314;28463;92;13268;28363
1090;Accommodaties met 4 sterren;Amsterdam;2018 januari;102;15130;31033;95;13548;27790
1091;Accommodaties met 4 sterren;Amsterdam;2018 februari;102;15130;31033;95;13548;27790
1092;Accommodaties met 4 sterren;Amsterdam;2018 maart;102;15130;31033;97;14344;29392
1093;Accommodaties met 4 sterren;Amsterdam;2018 april;102;15130;31033;97;14422;29583
1094;Accommodaties met 4 sterren;Amsterdam;2018 mei;102;15130;31033;98;14622;30003
1095;Accommodaties met 4 sterren;Amsterdam;2018 juni;102;15130;31033;98;14622;30003
1096;Accommodaties met 4 sterren;Amsterdam;2018 juli;102;15130;31033;98;14622;30003
1097;Accommodaties met 4 sterren;Amsterdam;2018 augustus;102;15130;31033;99;14874;30507
1098;Accommodaties met 4 sterren;Amsterdam;2018 september;102;15130;31033;99;14978;30705
1099;Accommodaties met 4 sterren;Amsterdam;2018 oktober;102;15130;31033;99;14978;30705
1100;Accommodaties met 4 sterren;Amsterdam;2018 november;102;15130;31033;99;14978;30705
1101;Accommodaties met 4 sterren;Amsterdam;2018 december;102;15130;31033;99;14978;30705
1102;Accommodaties met 4 sterren;Amsterdam;2019 januari;111;16353;34159;107;15320;32063
1103;Accommodaties met 4 sterren;Amsterdam;2019 februari;111;16353;34159;107;15320;32063
1104;Accommodaties met 4 sterren;Amsterdam;2019 maart;111;16353;34159;107;15320;32063
1105;Accommodaties met 4 sterren;Amsterdam;2019 april;111;16353;34159;107;15750;32943
1106;Accommodaties met 4 sterren;Amsterdam;2019 mei;111;16353;34159;107;15750;32943
1107;Accommodaties met 4 sterren;Amsterdam;2019 juni;111;16353;34159;108;15968;33379
1108;Accommodaties met 4 sterren;Amsterdam;2019 juli;111;16353;34159;108;15968;33379
1109;Accommodaties met 4 sterren;Amsterdam;2019 augustus;111;16353;34159;108;15968;33379
1110;Accommodaties met 4 sterren;Amsterdam;2019 september;111;16353;34159;108;15968;33379
1111;Accommodaties met 4 sterren;Amsterdam;2019 oktober;111;16353;34159;108;15888;33219
1112;Accommodaties met 4 sterren;Amsterdam;2019 november;111;16353;34159;108;15888;33219
1113;Accommodaties met 4 sterren;Amsterdam;2019 december;111;16353;34159;108;15888;33219
1114;Accommodaties met 4 sterren;Amsterdam;2020 januari;113;17277;35685;110;16890;34899
1115;Accommodaties met 4 sterren;Amsterdam;2020 februari;113;17277;35685;110;16890;34899
1116;Accommodaties met 4 sterren;Amsterdam;2020 maart;113;17277;35685;110;16890;34899
1117;Accommodaties met 4 sterren;Amsterdam;2020 april;113;17277;35685;75;11720;23969
1118;Accommodaties met 4 sterren;Amsterdam;2020 mei;113;17277;35685;77;12513;25895
1119;Accommodaties met 4 sterren;Amsterdam;2020 juni;113;17277;35685;95;14954;31135
1120;Accommodaties met 4 sterren;Amsterdam;2020 juli;113;17277;35685;105;16186;33471
1121;Accommodaties met 4 sterren;Amsterdam;2020 augustus;113;17277;35685;109;16824;34774
1122;Accommodaties met 4 sterren;Amsterdam;2020 september;113;17277;35685;108;16560;34246
1123;Accommodaties met 4 sterren;Amsterdam;2020 oktober;113;17277;35685;108;16560;34246
1124;Accommodaties met 4 sterren;Amsterdam;2020 november;113;17277;35685;108;16560;34246
1125;Accommodaties met 4 sterren;Amsterdam;2020 december;113;17277;35685;108;16560;34246
1126;Accommodaties met 4 sterren;Amsterdam;2021 januari;130;18594;38452;128;18316;37907
1127;Accommodaties met 4 sterren;Amsterdam;2021 februari;130;18594;38452;128;18316;37907
1128;Accommodaties met 4 sterren;Amsterdam;2021 maart;130;18594;38452;129;18349;37952
1129;Accommodaties met 4 sterren;Amsterdam;2021 april;130;18594;38452;127;18314;37862
1130;Accommodaties met 4 sterren;Amsterdam;2021 mei;130;18594;38452;127;18314;37862
1131;Accommodaties met 4 sterren;Amsterdam;2021 juni;130;18594;38452;129;18349;37952
1132;Accommodaties met 4 sterren;Amsterdam;2021 juli;130;18594;38452;129;18349;37952
1133;Accommodaties met 4 sterren;Amsterdam;2021 augustus;130;18594;38452;129;18349;37952
1134;Accommodaties met 4 sterren;Amsterdam;2021 september;130;18594;38452;129;18349;37952
1135;Accommodaties met 4 sterren;Amsterdam;2021 oktober;130;18594;38452;129;18349;37952
1136;Accommodaties met 4 sterren;Amsterdam;2021 november;130;18594;38452;129;18349;37952
1137;Accommodaties met 4 sterren;Amsterdam;2021 december;130;18594;38452;128;18340;37932
1138;Accommodaties met 4 sterren;Amsterdam;2022 januari;139;19927;41003;137;19582;40311
1139;Accommodaties met 4 sterren;Amsterdam;2022 februari;139;19927;41003;137;19582;40311
1140;Accommodaties met 4 sterren;Amsterdam;2022 maart;139;19927;41003;137;19582;40311
1141;Accommodaties met 4 sterren;Amsterdam;2022 april;139;19927;41003;138;19868;40883
1142;Accommodaties met 4 sterren;Amsterdam;2022 mei;139;19927;41003;138;19868;40883
1143;Accommodaties met 4 sterren;Amsterdam;2022 juni;139;19927;41003;137;19743;40628
1144;Accommodaties met 4 sterren;Amsterdam;2022 juli;139;19927;41003;138;19868;40883
1145;Accommodaties met 4 sterren;Amsterdam;2022 augustus;139;19927;41003;137;19866;40878
1146;Accommodaties met 4 sterren;Amsterdam;2022 september;139;19927;41003;138;19868;40883
1147;Accommodaties met 4 sterren;Amsterdam;2022 oktober;139;19927;41003;138;19868;40883
1148;Accommodaties met 4 sterren;Amsterdam;2022 november;139;19927;41003;138;19868;40883
1149;Accommodaties met 4 sterren;Amsterdam;2022 december;139;19927;41003;137;19866;40878
1150;Accommodaties met 4 sterren;Amsterdam;2023 januari;133;20112;41462;132;19995;41225
1151;Accommodaties met 4 sterren;Amsterdam;2023 februari;133;20112;41462;132;19995;41225
1152;Accommodaties met 4 sterren;Amsterdam;2023 maart;133;20112;41462;132;19995;41225
1153;Accommodaties met 4 sterren;Amsterdam;2023 april;133;20112;41462;132;19995;41225
1154;Accommodaties met 4 sterren;Amsterdam;2023 mei;133;20112;41462;132;19995;41225
1155;Accommodaties met 4 sterren;Amsterdam;2023 juni;133;20112;41462;133;20112;41462
1156;Accommodaties met 4 sterren;Amsterdam;2023 juli;133;20112;41462;133;20112;41462
1157;Accommodaties met 4 sterren;Amsterdam;2023 augustus;133;20112;41462;133;20112;41462
1158;Accommodaties met 4 sterren;Amsterdam;2023 september;133;20112;41462;133;20112;41462
1159;Accommodaties met 4 sterren;Amsterdam;2023 oktober;133;20112;41462;133;20112;41462
1160;Accommodaties met 4 sterren;Amsterdam;2023 november;133;20112;41462;133;20112;41462
1161;Accommodaties met 4 sterren;Amsterdam;2023 december;133;20112;41462;133;20112;41462
1162;Accommodaties met 4 sterren;Amsterdam;2024 januari;137;21364;43764;134;21236;43506
1163;Accommodaties met 4 sterren;Amsterdam;2024 februari;137;21364;43764;134;21236;43506
1164;Accommodaties met 4 sterren;Amsterdam;2024 maart;137;21364;43764;134;21236;43506
1165;Accommodaties met 4 sterren;Amsterdam;2024 april;137;21364;43764;136;21247;43527
1166;Accommodaties met 4 sterren;Amsterdam;2024 mei;137;21364;43764;136;21247;43527
1167;Accommodaties met 4 sterren;Amsterdam;2024 juni;137;21364;43764;136;21247;43527
1168;Accommodaties met 4 sterren;Amsterdam;2024 juli;137;21364;43764;136;21247;43527
1169;Accommodaties met 4 sterren;Amsterdam;2024 augustus;137;21364;43764;136;21247;43527
1170;Accommodaties met 4 sterren;Amsterdam;2024 september;137;21364;43764;137;21364;43764
1171;Accommodaties met 4 sterren;Amsterdam;2024 oktober;137;21364;43764;137;21364;43764
1172;Accommodaties met 4 sterren;Amsterdam;2024 november;137;21364;43764;137;21364;43764
1173;Accommodaties met 4 sterren;Amsterdam;2024 december;137;21364;43764;137;21364;43764
1174;Accommodaties met 4 sterren;Amsterdam;2025 januari;141;21619;44960;141;21619;44960
1175;Accommodaties met 4 sterren;Amsterdam;2025 februari;141;21619;44960;141;21619;44960
1176;Accommodaties met 5 sterren;Nederland;2017 januari;91;7067;14687;86;7049;14646
1177;Accommodaties met 5 sterren;Nederland;2017 februari;91;7067;14687;88;7056;14661
1178;Accommodaties met 5 sterren;Nederland;2017 maart;91;7067;14687;90;7064;14682
1179;Accommodaties met 5 sterren;Nederland;2017 april;91;7067;14687;91;7067;14687
1180;Accommodaties met 5 sterren;Nederland;2017 mei;91;7067;14687;91;7067;14687
1181;Accommodaties met 5 sterren;Nederland;2017 juni;91;7067;14687;91;7067;14687
1182;Accommodaties met 5 sterren;Nederland;2017 juli;91;7067;14687;90;7062;14676
1183;Accommodaties met 5 sterren;Nederland;2017 augustus;91;7067;14687;90;7058;14662
1184;Accommodaties met 5 sterren;Nederland;2017 september;91;7067;14687;91;7067;14687
1185;Accommodaties met 5 sterren;Nederland;2017 oktober;91;7067;14687;90;7064;14682
1186;Accommodaties met 5 sterren;Nederland;2017 november;91;7067;14687;88;7058;14667
1187;Accommodaties met 5 sterren;Nederland;2017 december;91;7067;14687;88;7057;14663
1188;Accommodaties met 5 sterren;Nederland;2018 januari;98;7474;15583;88;7288;15184
1189;Accommodaties met 5 sterren;Nederland;2018 februari;98;7474;15583;94;7460;15549
1190;Accommodaties met 5 sterren;Nederland;2018 maart;98;7474;15583;97;7471;15578
1191;Accommodaties met 5 sterren;Nederland;2018 april;98;7474;15583;98;7474;15583
1192;Accommodaties met 5 sterren;Nederland;2018 mei;98;7474;15583;98;7474;15583
1193;Accommodaties met 5 sterren;Nederland;2018 juni;98;7474;15583;98;7474;15583
1194;Accommodaties met 5 sterren;Nederland;2018 juli;98;7474;15583;96;7460;15547
1195;Accommodaties met 5 sterren;Nederland;2018 augustus;98;7474;15583;96;7465;15562
1196;Accommodaties met 5 sterren;Nederland;2018 september;98;7474;15583;98;7474;15583
1197;Accommodaties met 5 sterren;Nederland;2018 oktober;98;7474;15583;97;7471;15578
1198;Accommodaties met 5 sterren;Nederland;2018 november;98;7474;15583;96;7468;15572
1199;Accommodaties met 5 sterren;Nederland;2018 december;98;7474;15583;92;7453;15533
1200;Accommodaties met 5 sterren;Nederland;2019 januari;111;7814;16373;106;7797;16333
1201;Accommodaties met 5 sterren;Nederland;2019 februari;111;7814;16373;105;7794;16324
1202;Accommodaties met 5 sterren;Nederland;2019 maart;111;7814;16373;109;7807;16355
1203;Accommodaties met 5 sterren;Nederland;2019 april;111;7814;16373;111;7814;16373
1204;Accommodaties met 5 sterren;Nederland;2019 mei;111;7814;16373;111;7814;16373
1205;Accommodaties met 5 sterren;Nederland;2019 juni;111;7814;16373;111;7814;16373
1206;Accommodaties met 5 sterren;Nederland;2019 juli;111;7814;16373;110;7811;16365
1207;Accommodaties met 5 sterren;Nederland;2019 augustus;111;7814;16373;109;7802;16340
1208;Accommodaties met 5 sterren;Nederland;2019 september;111;7814;16373;111;7814;16373
1209;Accommodaties met 5 sterren;Nederland;2019 oktober;111;7814;16373;110;7810;16365
1210;Accommodaties met 5 sterren;Nederland;2019 november;111;7814;16373;108;7803;16347
1211;Accommodaties met 5 sterren;Nederland;2019 december;111;7814;16373;108;7804;16348
1212;Accommodaties met 5 sterren;Nederland;2020 januari;122;7769;16068;113;7740;15990
1213;Accommodaties met 5 sterren;Nederland;2020 februari;122;7769;16068;115;7748;16014
1214;Accommodaties met 5 sterren;Nederland;2020 maart;122;7769;16068;114;7744;16002
1215;Accommodaties met 5 sterren;Nederland;2020 april;122;7769;16068;90;5078;10572
1216;Accommodaties met 5 sterren;Nederland;2020 mei;122;7769;16068;90;4829;10058
1217;Accommodaties met 5 sterren;Nederland;2020 juni;122;7769;16068;111;7019;14416
1218;Accommodaties met 5 sterren;Nederland;2020 juli;122;7769;16068;116;7605;15716
1219;Accommodaties met 5 sterren;Nederland;2020 augustus;122;7769;16068;121;7767;16062
1220;Accommodaties met 5 sterren;Nederland;2020 september;122;7769;16068;121;7767;16062
1221;Accommodaties met 5 sterren;Nederland;2020 oktober;122;7769;16068;118;7758;16037
1222;Accommodaties met 5 sterren;Nederland;2020 november;122;7769;16068;117;7753;16025
1223;Accommodaties met 5 sterren;Nederland;2020 december;122;7769;16068;117;7755;16027
1224;Accommodaties met 5 sterren;Nederland;2021 januari;146;7739;15406;131;7684;15249
1225;Accommodaties met 5 sterren;Nederland;2021 februari;146;7739;15406;136;7700;15292
1226;Accommodaties met 5 sterren;Nederland;2021 maart;146;7739;15406;138;7705;15301
1227;Accommodaties met 5 sterren;Nederland;2021 april;146;7739;15406;140;7593;15083
1228;Accommodaties met 5 sterren;Nederland;2021 mei;146;7739;15406;142;7598;15095
1229;Accommodaties met 5 sterren;Nederland;2021 juni;146;7739;15406;144;7731;15364
1230;Accommodaties met 5 sterren;Nederland;2021 juli;146;7739;15406;145;7733;15370
1231;Accommodaties met 5 sterren;Nederland;2021 augustus;146;7739;15406;145;7733;15370
1232;Accommodaties met 5 sterren;Nederland;2021 september;146;7739;15406;144;7730;15364
1233;Accommodaties met 5 sterren;Nederland;2021 oktober;146;7739;15406;142;7725;15351
1234;Accommodaties met 5 sterren;Nederland;2021 november;146;7739;15406;137;7702;15299
1235;Accommodaties met 5 sterren;Nederland;2021 december;146;7739;15406;134;7689;15265
1236;Accommodaties met 5 sterren;Nederland;2022 januari;167;7815;15649;151;7754;15509
1237;Accommodaties met 5 sterren;Nederland;2022 februari;167;7815;15649;156;7781;15555
1238;Accommodaties met 5 sterren;Nederland;2022 maart;167;7815;15649;160;7795;15597
1239;Accommodaties met 5 sterren;Nederland;2022 april;167;7815;15649;163;7803;15617
1240;Accommodaties met 5 sterren;Nederland;2022 mei;167;7815;15649;165;7809;15635
1241;Accommodaties met 5 sterren;Nederland;2022 juni;167;7815;15649;163;7803;15621
1242;Accommodaties met 5 sterren;Nederland;2022 juli;167;7815;15649;164;7807;15626
1243;Accommodaties met 5 sterren;Nederland;2022 augustus;167;7815;15649;164;7807;15626
1244;Accommodaties met 5 sterren;Nederland;2022 september;167;7815;15649;164;7807;15629
1245;Accommodaties met 5 sterren;Nederland;2022 oktober;167;7815;15649;162;7800;15611
1246;Accommodaties met 5 sterren;Nederland;2022 november;167;7815;15649;157;7788;15578
1247;Accommodaties met 5 sterren;Nederland;2022 december;167;7815;15649;154;7781;15552
1248;Accommodaties met 5 sterren;Nederland;2023 januari;163;9817;19913;151;9767;19803
1249;Accommodaties met 5 sterren;Nederland;2023 februari;163;9817;19913;152;9771;19811
1250;Accommodaties met 5 sterren;Nederland;2023 maart;163;9817;19913;154;9782;19833
1251;Accommodaties met 5 sterren;Nederland;2023 april;163;9817;19913;162;9815;19907
1252;Accommodaties met 5 sterren;Nederland;2023 mei;163;9817;19913;162;9815;19907
1253;Accommodaties met 5 sterren;Nederland;2023 juni;163;9817;19913;162;9815;19907
1254;Accommodaties met 5 sterren;Nederland;2023 juli;163;9817;19913;162;9808;19889
1255;Accommodaties met 5 sterren;Nederland;2023 augustus;163;9817;19913;162;9815;19907
1256;Accommodaties met 5 sterren;Nederland;2023 september;163;9817;19913;161;9813;19901
1257;Accommodaties met 5 sterren;Nederland;2023 oktober;163;9817;19913;158;9801;19871
1258;Accommodaties met 5 sterren;Nederland;2023 november;163;9817;19913;153;9777;19818
1259;Accommodaties met 5 sterren;Nederland;2023 december;163;9817;19913;152;9776;19816
1260;Accommodaties met 5 sterren;Nederland;2024 januari;170;9091;18392;149;8866;18021
1261;Accommodaties met 5 sterren;Nederland;2024 februari;170;9091;18392;150;8886;18061
1262;Accommodaties met 5 sterren;Nederland;2024 maart;170;9091;18392;157;8910;18113
1263;Accommodaties met 5 sterren;Nederland;2024 april;170;9091;18392;168;8952;18220
1264;Accommodaties met 5 sterren;Nederland;2024 mei;170;9091;18392;169;8958;18232
1265;Accommodaties met 5 sterren;Nederland;2024 juni;170;9091;18392;168;8956;18226
1266;Accommodaties met 5 sterren;Nederland;2024 juli;170;9091;18392;168;8952;18217
1267;Accommodaties met 5 sterren;Nederland;2024 augustus;170;9091;18392;167;8949;18208
1268;Accommodaties met 5 sterren;Nederland;2024 september;170;9091;18392;167;9081;18370
1269;Accommodaties met 5 sterren;Nederland;2024 oktober;170;9091;18392;164;9068;18339
1270;Accommodaties met 5 sterren;Nederland;2024 november;170;9091;18392;157;9043;18282
1271;Accommodaties met 5 sterren;Nederland;2024 december;170;9091;18392;156;9022;18241
1272;Accommodaties met 5 sterren;Nederland;2025 januari;171;9496;20097;146;9256;19698
1273;Accommodaties met 5 sterren;Nederland;2025 februari;171;9496;20097;149;9286;19760
1274;Accommodaties met 5 sterren;Amsterdam;2017 januari;25;4061;8253;24;4057;8245
1275;Accommodaties met 5 sterren;Amsterdam;2017 februari;25;4061;8253;25;4061;8253
1276;Accommodaties met 5 sterren;Amsterdam;2017 maart;25;4061;8253;25;4061;8253
1277;Accommodaties met 5 sterren;Amsterdam;2017 april;25;4061;8253;25;4061;8253
1278;Accommodaties met 5 sterren;Amsterdam;2017 mei;25;4061;8253;25;4061;8253
1279;Accommodaties met 5 sterren;Amsterdam;2017 juni;25;4061;8253;25;4061;8253
1280;Accommodaties met 5 sterren;Amsterdam;2017 juli;25;4061;8253;25;4061;8253
1281;Accommodaties met 5 sterren;Amsterdam;2017 augustus;25;4061;8253;25;4061;8253
1282;Accommodaties met 5 sterren;Amsterdam;2017 september;25;4061;8253;25;4061;8253
1283;Accommodaties met 5 sterren;Amsterdam;2017 oktober;25;4061;8253;25;4061;8253
1284;Accommodaties met 5 sterren;Amsterdam;2017 november;25;4061;8253;25;4061;8253
1285;Accommodaties met 5 sterren;Amsterdam;2017 december;25;4061;8253;25;4061;8253
1286;Accommodaties met 5 sterren;Amsterdam;2018 januari;25;4532;9260;24;4528;9252
1287;Accommodaties met 5 sterren;Amsterdam;2018 februari;25;4532;9260;25;4532;9260
1288;Accommodaties met 5 sterren;Amsterdam;2018 maart;25;4532;9260;25;4532;9260
1289;Accommodaties met 5 sterren;Amsterdam;2018 april;25;4532;9260;25;4532;9260
1290;Accommodaties met 5 sterren;Amsterdam;2018 mei;25;4532;9260;25;4532;9260
1291;Accommodaties met 5 sterren;Amsterdam;2018 juni;25;4532;9260;25;4532;9260
1292;Accommodaties met 5 sterren;Amsterdam;2018 juli;25;4532;9260;25;4532;9260
1293;Accommodaties met 5 sterren;Amsterdam;2018 augustus;25;4532;9260;25;4532;9260
1294;Accommodaties met 5 sterren;Amsterdam;2018 september;25;4532;9260;25;4532;9260
1295;Accommodaties met 5 sterren;Amsterdam;2018 oktober;25;4532;9260;25;4532;9260
1296;Accommodaties met 5 sterren;Amsterdam;2018 november;25;4532;9260;25;4532;9260
1297;Accommodaties met 5 sterren;Amsterdam;2018 december;25;4532;9260;25;4532;9260
1298;Accommodaties met 5 sterren;Amsterdam;2019 januari;27;4361;8716;27;4361;8716
1299;Accommodaties met 5 sterren;Amsterdam;2019 februari;27;4361;8716;27;4361;8716
1300;Accommodaties met 5 sterren;Amsterdam;2019 maart;27;4361;8716;27;4361;8716
1301;Accommodaties met 5 sterren;Amsterdam;2019 april;27;4361;8716;27;4361;8716
1302;Accommodaties met 5 sterren;Amsterdam;2019 mei;27;4361;8716;27;4361;8716
1303;Accommodaties met 5 sterren;Amsterdam;2019 juni;27;4361;8716;27;4361;8716
1304;Accommodaties met 5 sterren;Amsterdam;2019 juli;27;4361;8716;27;4361;8716
1305;Accommodaties met 5 sterren;Amsterdam;2019 augustus;27;4361;8716;27;4361;8716
1306;Accommodaties met 5 sterren;Amsterdam;2019 september;27;4361;8716;27;4361;8716
1307;Accommodaties met 5 sterren;Amsterdam;2019 oktober;27;4361;8716;27;4361;8716
