ID;AfzetEnVerbruik;SBI93;Perioden;Prijsindexcijfer_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Wegingscoefficient_4
8324;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996 mei;96.0;-0.35;-5.31;274
8325;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996 juni;96.0;-0.26;-6.38;274
8326;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996 juli;95.0;-0.64;-6.43;274
8327;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996 augustus;97.0;2.11;-4.52;274
8328;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996 september;97.0;-0.27;-3.01;274
8329;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996 oktober;96.0;-1.05;-3.06;274
8330;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996 november;96.0;-0.04;-1.89;274
8331;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996 december;95.0;-0.38;-2.59;274
8332;Totale afzet;2122 Sanitaire en huish papierwarenindu;1996;96.0;;-4.41;274
8333;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 januari;95.0;-0.71;0.2;274
8334;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 februari;94.0;-0.63;-0.92;274
8335;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 maart;94.0;0.29;-0.63;274
8336;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 april;95.0;0.39;-1.57;274
8337;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 mei;95.0;0.0;-1.23;274
8338;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 juni;95.0;0.0;-0.97;274
8339;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 juli;95.0;-0.04;-0.36;274
8340;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 augustus;93.0;-1.21;-3.6;274
8341;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 september;94.0;0.34;-3.02;274
8342;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 oktober;94.0;0.17;-1.82;274
8343;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 november;94.0;0.27;-1.52;274
8344;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997 december;94.0;-0.13;-1.27;274
8345;Totale afzet;2122 Sanitaire en huish papierwarenindu;1997;94.0;;-1.4;274
8346;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 januari;94.0;-0.25;-0.81;274
8347;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 februari;94.0;0.14;-0.05;274
8348;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 maart;94.0;0.08;-0.25;274
8349;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 april;94.0;-0.08;-0.71;274
8350;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 mei;94.0;-0.01;-0.72;274
8351;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 juni;94.0;-0.43;-1.14;274
8352;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 juli;93.0;-0.08;-1.18;274
8353;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 augustus;93.0;-0.51;-0.48;274
8354;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 september;93.0;0.4;-0.42;274
8355;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 oktober;93.0;-0.72;-1.3;274
8356;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 november;93.0;0.17;-1.4;274
8357;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998 december;93.0;-0.17;-1.44;274
8358;Totale afzet;2122 Sanitaire en huish papierwarenindu;1998;93.0;;-0.83;274
8359;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 januari;92.0;-1.16;-2.34;274
8360;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 februari;92.0;-0.09;-2.57;274
8361;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 maart;92.0;0.03;-2.62;274
8362;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 april;92.0;0.05;-2.5;274
8363;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 mei;91.0;-0.33;-2.81;274
8364;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 juni;91.0;-0.57;-2.95;274
8365;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 juli;91.0;0.3;-2.58;274
8366;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 augustus;91.0;0.12;-1.97;274
8367;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 september;91.0;-0.06;-2.42;274
8368;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 oktober;92.0;0.8;-0.93;274
8369;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 november;93.0;1.14;0.03;274
8370;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999 december;93.0;0.15;0.35;274
8371;Totale afzet;2122 Sanitaire en huish papierwarenindu;1999;92.0;;-1.95;274
8372;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 januari;93.0;0.32;1.85;274
8373;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 februari;94.0;0.27;2.23;274
8374;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 maart;94.0;0.06;2.25;274
8375;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 april;91.0;-3.0;-0.86;274
8376;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 mei;92.0;0.84;0.3;274
8377;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 juni;92.0;0.12;1.0;274
8378;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 juli;94.0;2.18;2.89;274
8379;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 augustus;94.0;0.72;3.51;274
8380;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 september;95.0;0.18;3.76;274
8381;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 oktober;94.0;-0.13;2.8;274
8382;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 november;96.0;1.33;2.99;274
8383;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000 december;96.0;0.11;2.95;274
8384;Totale afzet;2122 Sanitaire en huish papierwarenindu;2000;94.0;;2.14;274
8385;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 januari;96.0;0.42;3.05;274
8386;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 februari;96.0;0.05;2.83;274
8387;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 maart;98.0;1.4;4.21;274
8388;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 april;97.0;-0.52;6.87;274
8389;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 mei;97.0;-0.29;5.67;274
8390;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 juni;97.0;-0.28;5.25;274
8391;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 juli;96.0;-0.18;2.81;274
8392;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 augustus;96.0;0.0;2.08;274
8393;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 september;96.0;-0.12;1.77;274
8394;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 oktober;100.0;3.48;5.46;274
8395;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 november;99.0;-0.28;3.78;274
8396;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001 december;99.0;0.03;3.7;274
8397;Totale afzet;2122 Sanitaire en huish papierwarenindu;2001;97.0;;3.94;274
8398;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 januari;99.0;-0.28;2.98;274
8399;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 februari;99.0;0.33;3.26;274
8400;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 maart;99.0;-0.07;1.77;274
8401;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 april;99.0;0.08;2.38;274
8402;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 mei;99.0;0.09;2.78;274
8403;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 juni;102.0;2.88;6.03;274
8404;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 juli;103.0;0.52;6.78;274
8405;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 augustus;103.0;-0.27;6.5;274
8406;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 september;104.0;1.58;8.31;274
8407;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 oktober;104.0;-0.69;3.94;274
8408;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 november;104.0;0.15;4.39;274
8409;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002 december;104.0;0.0;4.36;274
8410;Totale afzet;2122 Sanitaire en huish papierwarenindu;2002;102.0;;4.45;274
8411;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 januari;104.0;0.54;5.22;274
8412;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 februari;104.0;-0.25;4.61;274
8413;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 maart;104.0;0.32;5.01;274
8414;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 april;103.0;-1.68;3.17;274
8415;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 mei;102.0;-0.06;3.01;274
8416;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 juni;103.0;0.09;0.22;274
8417;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 juli;103.0;0.21;-0.09;274
8418;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 augustus;102.0;-0.35;-0.18;274
8419;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 september;103.0;0.16;-1.57;274
8420;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 oktober;103.0;0.1;-0.79;274
8421;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 november;103.0;0.0;-0.94;274
8422;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003 december;103.0;0.04;-0.9;274
8423;Totale afzet;2122 Sanitaire en huish papierwarenindu;2003;103.0;;1.35;274
8424;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 januari;97.0;0.0;0.0;39
8425;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 februari;97.0;0.09;0.0;39
8426;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 maart;99.0;1.71;0.0;39
8427;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 april;100.0;0.79;0.0;39
8428;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 mei;100.0;0.09;0.0;39
8429;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 juni;100.0;0.22;0.0;39
8430;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 juli;101.0;0.94;0.0;39
8431;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 augustus;101.0;0.22;0.0;39
8432;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 september;101.0;-0.4;0.0;39
8433;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 oktober;101.0;0.07;0.0;39
8434;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 november;101.0;0.04;0.0;39
8435;Totale afzet;2123 Industrie van kantoorartikelen v p;1995 december;101.0;-0.11;0.0;39
8436;Totale afzet;2123 Industrie van kantoorartikelen v p;1995;100.0;;0.0;39
8437;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 januari;100.0;-0.86;2.8;39
8438;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 februari;100.0;-0.15;2.56;39
8439;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 maart;100.0;-0.35;0.48;39
8440;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 april;100.0;0.43;0.13;39
8441;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 mei;100.0;-0.1;-0.06;39
8442;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 juni;100.0;-0.03;-0.3;39
8443;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 juli;99.0;-0.55;-1.78;39
8444;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 augustus;99.0;-0.09;-2.08;39
8445;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 september;99.0;-0.07;-1.76;39
8446;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 oktober;99.0;-0.12;-1.95;39
8447;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 november;99.0;-0.32;-2.3;39
8448;Totale afzet;2123 Industrie van kantoorartikelen v p;1996 december;98.0;-0.26;-2.44;39
8449;Totale afzet;2123 Industrie van kantoorartikelen v p;1996;99.0;;-0.58;39
8450;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 januari;96.0;-2.88;-4.43;39
8451;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 februari;96.0;0.44;-3.87;39
8452;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 maart;96.0;0.07;-3.46;39
8453;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 april;96.0;-0.04;-3.92;39
8454;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 mei;96.0;0.22;-3.61;39
8455;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 juni;96.0;-0.29;-3.85;39
8456;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 juli;96.0;-0.47;-3.77;39
8457;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 augustus;96.0;0.0;-3.68;39
8458;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 september;96.0;0.06;-3.55;39
8459;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 oktober;96.0;0.07;-3.37;39
8460;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 november;96.0;0.52;-2.56;39
8461;Totale afzet;2123 Industrie van kantoorartikelen v p;1997 december;96.0;-0.03;-2.34;39
8462;Totale afzet;2123 Industrie van kantoorartikelen v p;1997;96.0;;-3.54;39
8463;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 januari;96.0;0.28;0.85;39
8464;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 februari;96.0;0.03;0.43;39
8465;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 maart;96.0;-0.15;0.21;39
8466;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 april;96.0;0.05;0.29;39
8467;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 mei;96.0;0.03;0.1;39
8468;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 juni;96.0;0.01;0.39;39
8469;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 juli;95.0;-1.82;-0.97;39
8470;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 augustus;94.0;-0.18;-1.16;39
8471;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 september;94.0;0.02;-1.2;39
8472;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 oktober;94.0;-0.29;-1.56;39
8473;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 november;94.0;0.0;-2.07;39
8474;Totale afzet;2123 Industrie van kantoorartikelen v p;1998 december;94.0;-0.35;-2.38;39
8475;Totale afzet;2123 Industrie van kantoorartikelen v p;1998;95.0;;-0.59;39
8476;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 januari;93.0;-0.72;-3.36;39
8477;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 februari;93.0;-0.12;-3.51;39
8478;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 maart;93.0;0.33;-3.04;39
8479;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 april;93.0;-0.15;-3.23;39
8480;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 mei;93.0;0.17;-3.09;39
8481;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 juni;93.0;0.0;-3.1;39
8482;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 juli;93.0;0.01;-1.29;39
8483;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 augustus;94.0;0.35;-0.76;39
8484;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 september;95.0;1.54;0.75;39
8485;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 oktober;95.0;0.33;1.38;39
8486;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 november;98.0;2.28;3.7;39
8487;Totale afzet;2123 Industrie van kantoorartikelen v p;1999 december;98.0;-0.05;4.01;39
8488;Totale afzet;2123 Industrie van kantoorartikelen v p;1999;94.0;;-0.99;39
8489;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 januari;97.0;-0.17;4.58;39
8490;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 februari;98.0;0.87;5.61;39
8491;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 maart;98.0;0.18;5.46;39
8492;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 april;99.0;0.64;6.29;39
8493;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 mei;100.0;0.43;6.57;39
8494;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 juni;100.0;0.14;6.72;39
8495;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 juli;101.0;0.83;7.6;39
8496;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 augustus;101.0;0.11;7.34;39
8497;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 september;102.0;1.84;7.66;39
8498;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 oktober;103.0;0.21;7.54;39
8499;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 november;103.0;0.06;5.2;39
8500;Totale afzet;2123 Industrie van kantoorartikelen v p;2000 december;103.0;0.01;5.26;39
8501;Totale afzet;2123 Industrie van kantoorartikelen v p;2000;100.0;;6.32;39
8502;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 januari;104.0;0.82;6.31;39
8503;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 februari;104.0;0.09;5.49;39
8504;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 maart;104.0;-0.01;5.28;39
8505;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 april;104.0;-0.05;4.56;39
8506;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 mei;104.0;0.07;4.19;39
8507;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 juni;104.0;-0.17;3.86;39
8508;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 juli;104.0;0.03;3.03;39
8509;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 augustus;104.0;-0.03;2.88;39
8510;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 september;104.0;0.02;1.05;39
8511;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 oktober;103.0;-0.11;0.72;39
8512;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 november;103.0;-0.04;0.62;39
8513;Totale afzet;2123 Industrie van kantoorartikelen v p;2001 december;103.0;-0.03;0.59;39
8514;Totale afzet;2123 Industrie van kantoorartikelen v p;2001;104.0;;3.18;39
8515;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 januari;103.0;0.12;-0.11;39
8516;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 februari;103.0;0.0;-0.21;39
8517;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 maart;103.0;0.0;-0.19;39
8518;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 april;104.0;0.42;0.27;39
8519;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 mei;104.0;-0.03;0.17;39
8520;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 juni;104.0;0.34;0.69;39
8521;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 juli;105.0;1.07;1.74;39
8522;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 augustus;105.0;0.08;1.85;39
8523;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 september;106.0;0.21;2.04;39
8524;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 oktober;106.0;-0.03;2.12;39
8525;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 november;106.0;-0.02;2.14;39
8526;Totale afzet;2123 Industrie van kantoorartikelen v p;2002 december;106.0;0.02;2.18;39
8527;Totale afzet;2123 Industrie van kantoorartikelen v p;2002;105.0;;1.06;39
8528;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 januari;106.0;0.56;2.64;39
8529;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 februari;106.0;-0.13;2.51;39
8530;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 maart;106.0;0.08;2.59;39
8531;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 april;106.0;0.04;2.21;39
8532;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 mei;106.0;0.01;2.25;39
8533;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 juni;106.0;-0.21;1.69;39
8534;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 juli;106.0;-0.07;0.54;39
8535;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 augustus;106.0;-0.08;0.37;39
8536;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 september;106.0;0.03;0.19;39
8537;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 oktober;105.0;-0.58;-0.35;39
8538;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 november;105.0;0.06;-0.27;39
8539;Totale afzet;2123 Industrie van kantoorartikelen v p;2003 december;105.0;-0.06;-0.35;39
8540;Totale afzet;2123 Industrie van kantoorartikelen v p;2003;106.0;;1.16;39
8541;Totale afzet;2124 Behangselpapierindustrie;1995 januari;98.0;0.0;0.0;36
8542;Totale afzet;2124 Behangselpapierindustrie;1995 februari;98.0;-0.3;0.0;36
8543;Totale afzet;2124 Behangselpapierindustrie;1995 maart;99.0;1.2;0.0;36
8544;Totale afzet;2124 Behangselpapierindustrie;1995 april;99.0;-0.23;0.0;36
8545;Totale afzet;2124 Behangselpapierindustrie;1995 mei;100.0;1.37;0.0;36
8546;Totale afzet;2124 Behangselpapierindustrie;1995 juni;101.0;0.25;0.0;36
8547;Totale afzet;2124 Behangselpapierindustrie;1995 juli;101.0;0.12;0.0;36
8548;Totale afzet;2124 Behangselpapierindustrie;1995 augustus;101.0;0.01;0.0;36
8549;Totale afzet;2124 Behangselpapierindustrie;1995 september;101.0;0.57;0.0;36
8550;Totale afzet;2124 Behangselpapierindustrie;1995 oktober;101.0;-0.87;0.0;36
8551;Totale afzet;2124 Behangselpapierindustrie;1995 november;100.0;-0.25;0.0;36
8552;Totale afzet;2124 Behangselpapierindustrie;1995 december;100.0;-0.41;0.0;36
8553;Totale afzet;2124 Behangselpapierindustrie;1995;100.0;;0.0;36
8554;Totale afzet;2124 Behangselpapierindustrie;1996 januari;104.0;4.57;6.09;36
8555;Totale afzet;2124 Behangselpapierindustrie;1996 februari;104.0;-0.65;5.72;36
8556;Totale afzet;2124 Behangselpapierindustrie;1996 maart;103.0;-0.45;4.0;36
8557;Totale afzet;2124 Behangselpapierindustrie;1996 april;105.0;1.44;5.74;36
8558;Totale afzet;2124 Behangselpapierindustrie;1996 mei;104.0;-1.14;3.12;36
8559;Totale afzet;2124 Behangselpapierindustrie;1996 juni;104.0;0.16;3.02;36
8560;Totale afzet;2124 Behangselpapierindustrie;1996 juli;105.0;0.85;3.77;36
8561;Totale afzet;2124 Behangselpapierindustrie;1996 augustus;103.0;-1.21;2.5;36
8562;Totale afzet;2124 Behangselpapierindustrie;1996 september;106.0;2.6;4.57;36
8563;Totale afzet;2124 Behangselpapierindustrie;1996 oktober;107.0;0.96;6.5;36
8564;Totale afzet;2124 Behangselpapierindustrie;1996 november;107.0;-0.5;6.23;36
8565;Totale afzet;2124 Behangselpapierindustrie;1996 december;108.0;1.09;7.82;36
8566;Totale afzet;2124 Behangselpapierindustrie;1996;105.0;;4.92;36
8567;Totale afzet;2124 Behangselpapierindustrie;1997 januari;110.0;2.32;5.51;36
8568;Totale afzet;2124 Behangselpapierindustrie;1997 februari;111.0;0.88;7.14;36
8569;Totale afzet;2124 Behangselpapierindustrie;1997 maart;111.0;-0.1;7.5;36
8570;Totale afzet;2124 Behangselpapierindustrie;1997 april;112.0;0.75;6.77;36
8571;Totale afzet;2124 Behangselpapierindustrie;1997 mei;112.0;0.26;8.28;36
8572;Totale afzet;2124 Behangselpapierindustrie;1997 juni;113.0;0.67;8.84;36
8573;Totale afzet;2124 Behangselpapierindustrie;1997 juli;112.0;-0.74;7.12;36
8574;Totale afzet;2124 Behangselpapierindustrie;1997 augustus;112.0;0.11;8.56;36
8575;Totale afzet;2124 Behangselpapierindustrie;1997 september;112.0;-0.56;5.22;36
8576;Totale afzet;2124 Behangselpapierindustrie;1997 oktober;111.0;-0.25;3.95;36
8577;Totale afzet;2124 Behangselpapierindustrie;1997 november;110.0;-0.96;3.47;36
8578;Totale afzet;2124 Behangselpapierindustrie;1997 december;110.0;-0.01;2.35;36
8579;Totale afzet;2124 Behangselpapierindustrie;1997;111.0;;6.2;36
8580;Totale afzet;2124 Behangselpapierindustrie;1998 januari;110.0;-0.39;-0.37;36
8581;Totale afzet;2124 Behangselpapierindustrie;1998 februari;110.0;0.06;-1.19;36
8582;Totale afzet;2124 Behangselpapierindustrie;1998 maart;110.0;0.03;-1.06;36
8583;Totale afzet;2124 Behangselpapierindustrie;1998 april;110.0;0.25;-1.54;36
8584;Totale afzet;2124 Behangselpapierindustrie;1998 mei;110.0;0.21;-1.59;36
8585;Totale afzet;2124 Behangselpapierindustrie;1998 juni;109.0;-0.93;-3.16;36
8586;Totale afzet;2124 Behangselpapierindustrie;1998 juli;109.0;-0.48;-2.9;36
8587;Totale afzet;2124 Behangselpapierindustrie;1998 augustus;109.0;-0.26;-3.26;36
8588;Totale afzet;2124 Behangselpapierindustrie;1998 september;110.0;1.08;-1.67;36
8589;Totale afzet;2124 Behangselpapierindustrie;1998 oktober;109.0;-0.83;-2.24;36
8590;Totale afzet;2124 Behangselpapierindustrie;1998 november;109.0;0.31;-0.98;36
8591;Totale afzet;2124 Behangselpapierindustrie;1998 december;109.0;-0.2;-1.17;36
8592;Totale afzet;2124 Behangselpapierindustrie;1998;109.0;;-1.76;36
8593;Totale afzet;2124 Behangselpapierindustrie;1999 januari;108.0;-1.02;-1.79;36
8594;Totale afzet;2124 Behangselpapierindustrie;1999 februari;108.0;0.56;-1.29;36
8595;Totale afzet;2124 Behangselpapierindustrie;1999 maart;108.0;-0.36;-1.67;36
8596;Totale afzet;2124 Behangselpapierindustrie;1999 april;108.0;0.17;-1.75;36
8597;Totale afzet;2124 Behangselpapierindustrie;1999 mei;109.0;0.42;-1.55;36
8598;Totale afzet;2124 Behangselpapierindustrie;1999 juni;109.0;0.6;-0.02;36
8599;Totale afzet;2124 Behangselpapierindustrie;1999 juli;109.0;0.07;0.53;36
8600;Totale afzet;2124 Behangselpapierindustrie;1999 augustus;110.0;0.13;0.92;36
8601;Totale afzet;2124 Behangselpapierindustrie;1999 september;109.0;-0.42;-0.57;36
8602;Totale afzet;2124 Behangselpapierindustrie;1999 oktober;110.0;0.73;0.99;36
8603;Totale afzet;2124 Behangselpapierindustrie;1999 november;109.0;-0.59;0.09;36
8604;Totale afzet;2124 Behangselpapierindustrie;1999 december;110.0;1.12;1.41;36
8605;Totale afzet;2124 Behangselpapierindustrie;1999;109.0;;-0.4;36
8606;Totale afzet;2124 Behangselpapierindustrie;2000 januari;110.0;-0.7;1.74;36
8607;Totale afzet;2124 Behangselpapierindustrie;2000 februari;110.0;0.48;1.66;36
8608;Totale afzet;2124 Behangselpapierindustrie;2000 maart;110.0;-0.66;1.35;36
8609;Totale afzet;2124 Behangselpapierindustrie;2000 april;109.0;-0.43;0.75;36
