ID;Geslacht;Leeftijd;Postcode;Perioden;Bevolking_1
371;Totaal mannen en vrouwen;Totaal leeftijd;1023;2018;4675.0
372;Totaal mannen en vrouwen;Totaal leeftijd;1023;2019;4670.0
373;Totaal mannen en vrouwen;Totaal leeftijd;1023;2020;4690.0
374;Totaal mannen en vrouwen;Totaal leeftijd;1023;2021;4655.0
375;Totaal mannen en vrouwen;Totaal leeftijd;1023;2022;4595.0
376;Totaal mannen en vrouwen;Totaal leeftijd;1023;2023;4625.0
377;Totaal mannen en vrouwen;Totaal leeftijd;1023;2024;4610.0
378;Totaal mannen en vrouwen;Totaal leeftijd;1024;1998;12420.0
379;Totaal mannen en vrouwen;Totaal leeftijd;1024;1999;12395.0
380;Totaal mannen en vrouwen;Totaal leeftijd;1024;2000;12710.0
381;Totaal mannen en vrouwen;Totaal leeftijd;1024;2001;12855.0
382;Totaal mannen en vrouwen;Totaal leeftijd;1024;2002;12945.0
383;Totaal mannen en vrouwen;Totaal leeftijd;1024;2003;13180.0
384;Totaal mannen en vrouwen;Totaal leeftijd;1024;2004;13255.0
385;Totaal mannen en vrouwen;Totaal leeftijd;1024;2005;13420.0
386;Totaal mannen en vrouwen;Totaal leeftijd;1024;2006;13230.0
387;Totaal mannen en vrouwen;Totaal leeftijd;1024;2007;13055.0
388;Totaal mannen en vrouwen;Totaal leeftijd;1024;2008;13025.0
389;Totaal mannen en vrouwen;Totaal leeftijd;1024;2009;12905.0
390;Totaal mannen en vrouwen;Totaal leeftijd;1024;2010;12205.0
391;Totaal mannen en vrouwen;Totaal leeftijd;1024;2011;12165.0
392;Totaal mannen en vrouwen;Totaal leeftijd;1024;2012;12300.0
393;Totaal mannen en vrouwen;Totaal leeftijd;1024;2013;12540.0
394;Totaal mannen en vrouwen;Totaal leeftijd;1024;2014;12905.0
395;Totaal mannen en vrouwen;Totaal leeftijd;1024;2015;13050.0
396;Totaal mannen en vrouwen;Totaal leeftijd;1024;2016;13295.0
397;Totaal mannen en vrouwen;Totaal leeftijd;1024;2017;13270.0
398;Totaal mannen en vrouwen;Totaal leeftijd;1024;2018;13175.0
399;Totaal mannen en vrouwen;Totaal leeftijd;1024;2019;13185.0
400;Totaal mannen en vrouwen;Totaal leeftijd;1024;2020;13190.0
401;Totaal mannen en vrouwen;Totaal leeftijd;1024;2021;13560.0
402;Totaal mannen en vrouwen;Totaal leeftijd;1024;2022;13750.0
403;Totaal mannen en vrouwen;Totaal leeftijd;1024;2023;13940.0
404;Totaal mannen en vrouwen;Totaal leeftijd;1024;2024;14180.0
405;Totaal mannen en vrouwen;Totaal leeftijd;1025;1998;13465.0
406;Totaal mannen en vrouwen;Totaal leeftijd;1025;1999;14270.0
407;Totaal mannen en vrouwen;Totaal leeftijd;1025;2000;14645.0
408;Totaal mannen en vrouwen;Totaal leeftijd;1025;2001;14755.0
409;Totaal mannen en vrouwen;Totaal leeftijd;1025;2002;14600.0
410;Totaal mannen en vrouwen;Totaal leeftijd;1025;2003;14710.0
411;Totaal mannen en vrouwen;Totaal leeftijd;1025;2004;14575.0
412;Totaal mannen en vrouwen;Totaal leeftijd;1025;2005;14725.0
413;Totaal mannen en vrouwen;Totaal leeftijd;1025;2006;14650.0
414;Totaal mannen en vrouwen;Totaal leeftijd;1025;2007;14580.0
415;Totaal mannen en vrouwen;Totaal leeftijd;1025;2008;14465.0
416;Totaal mannen en vrouwen;Totaal leeftijd;1025;2009;14365.0
417;Totaal mannen en vrouwen;Totaal leeftijd;1025;2010;14775.0
418;Totaal mannen en vrouwen;Totaal leeftijd;1025;2011;14955.0
419;Totaal mannen en vrouwen;Totaal leeftijd;1025;2012;15050.0
420;Totaal mannen en vrouwen;Totaal leeftijd;1025;2013;14870.0
421;Totaal mannen en vrouwen;Totaal leeftijd;1025;2014;14990.0
422;Totaal mannen en vrouwen;Totaal leeftijd;1025;2015;14880.0
423;Totaal mannen en vrouwen;Totaal leeftijd;1025;2016;15030.0
424;Totaal mannen en vrouwen;Totaal leeftijd;1025;2017;15250.0
425;Totaal mannen en vrouwen;Totaal leeftijd;1025;2018;15295.0
426;Totaal mannen en vrouwen;Totaal leeftijd;1025;2019;15295.0
427;Totaal mannen en vrouwen;Totaal leeftijd;1025;2020;15620.0
428;Totaal mannen en vrouwen;Totaal leeftijd;1025;2021;15685.0
429;Totaal mannen en vrouwen;Totaal leeftijd;1025;2022;16305.0
430;Totaal mannen en vrouwen;Totaal leeftijd;1025;2023;16320.0
431;Totaal mannen en vrouwen;Totaal leeftijd;1025;2024;16485.0
432;Totaal mannen en vrouwen;Totaal leeftijd;1026;1998;430.0
433;Totaal mannen en vrouwen;Totaal leeftijd;1026;1999;425.0
434;Totaal mannen en vrouwen;Totaal leeftijd;1026;2000;435.0
435;Totaal mannen en vrouwen;Totaal leeftijd;1026;2001;435.0
436;Totaal mannen en vrouwen;Totaal leeftijd;1026;2002;470.0
437;Totaal mannen en vrouwen;Totaal leeftijd;1026;2003;470.0
438;Totaal mannen en vrouwen;Totaal leeftijd;1026;2004;495.0
439;Totaal mannen en vrouwen;Totaal leeftijd;1026;2005;490.0
440;Totaal mannen en vrouwen;Totaal leeftijd;1026;2006;475.0
441;Totaal mannen en vrouwen;Totaal leeftijd;1026;2007;500.0
442;Totaal mannen en vrouwen;Totaal leeftijd;1026;2008;490.0
443;Totaal mannen en vrouwen;Totaal leeftijd;1026;2009;475.0
444;Totaal mannen en vrouwen;Totaal leeftijd;1026;2010;490.0
445;Totaal mannen en vrouwen;Totaal leeftijd;1026;2011;495.0
446;Totaal mannen en vrouwen;Totaal leeftijd;1026;2012;490.0
447;Totaal mannen en vrouwen;Totaal leeftijd;1026;2013;500.0
448;Totaal mannen en vrouwen;Totaal leeftijd;1026;2014;505.0
449;Totaal mannen en vrouwen;Totaal leeftijd;1026;2015;515.0
450;Totaal mannen en vrouwen;Totaal leeftijd;1026;2016;520.0
451;Totaal mannen en vrouwen;Totaal leeftijd;1026;2017;505.0
452;Totaal mannen en vrouwen;Totaal leeftijd;1026;2018;520.0
453;Totaal mannen en vrouwen;Totaal leeftijd;1026;2019;530.0
454;Totaal mannen en vrouwen;Totaal leeftijd;1026;2020;535.0
455;Totaal mannen en vrouwen;Totaal leeftijd;1026;2021;545.0
456;Totaal mannen en vrouwen;Totaal leeftijd;1026;2022;545.0
457;Totaal mannen en vrouwen;Totaal leeftijd;1026;2023;550.0
458;Totaal mannen en vrouwen;Totaal leeftijd;1026;2024;545.0
459;Totaal mannen en vrouwen;Totaal leeftijd;1027;1998;430.0
460;Totaal mannen en vrouwen;Totaal leeftijd;1027;1999;425.0
461;Totaal mannen en vrouwen;Totaal leeftijd;1027;2000;425.0
462;Totaal mannen en vrouwen;Totaal leeftijd;1027;2001;425.0
463;Totaal mannen en vrouwen;Totaal leeftijd;1027;2002;430.0
464;Totaal mannen en vrouwen;Totaal leeftijd;1027;2003;425.0
465;Totaal mannen en vrouwen;Totaal leeftijd;1027;2004;430.0
466;Totaal mannen en vrouwen;Totaal leeftijd;1027;2005;430.0
467;Totaal mannen en vrouwen;Totaal leeftijd;1027;2006;420.0
468;Totaal mannen en vrouwen;Totaal leeftijd;1027;2007;435.0
469;Totaal mannen en vrouwen;Totaal leeftijd;1027;2008;430.0
470;Totaal mannen en vrouwen;Totaal leeftijd;1027;2009;425.0
471;Totaal mannen en vrouwen;Totaal leeftijd;1027;2010;420.0
472;Totaal mannen en vrouwen;Totaal leeftijd;1027;2011;415.0
473;Totaal mannen en vrouwen;Totaal leeftijd;1027;2012;425.0
474;Totaal mannen en vrouwen;Totaal leeftijd;1027;2013;440.0
475;Totaal mannen en vrouwen;Totaal leeftijd;1027;2014;440.0
476;Totaal mannen en vrouwen;Totaal leeftijd;1027;2015;435.0
477;Totaal mannen en vrouwen;Totaal leeftijd;1027;2016;450.0
478;Totaal mannen en vrouwen;Totaal leeftijd;1027;2017;450.0
479;Totaal mannen en vrouwen;Totaal leeftijd;1027;2018;500.0
480;Totaal mannen en vrouwen;Totaal leeftijd;1027;2019;505.0
481;Totaal mannen en vrouwen;Totaal leeftijd;1027;2020;535.0
482;Totaal mannen en vrouwen;Totaal leeftijd;1027;2021;545.0
483;Totaal mannen en vrouwen;Totaal leeftijd;1027;2022;545.0
484;Totaal mannen en vrouwen;Totaal leeftijd;1027;2023;550.0
485;Totaal mannen en vrouwen;Totaal leeftijd;1027;2024;540.0
486;Totaal mannen en vrouwen;Totaal leeftijd;1028;1998;600.0
487;Totaal mannen en vrouwen;Totaal leeftijd;1028;1999;600.0
488;Totaal mannen en vrouwen;Totaal leeftijd;1028;2000;615.0
489;Totaal mannen en vrouwen;Totaal leeftijd;1028;2001;605.0
490;Totaal mannen en vrouwen;Totaal leeftijd;1028;2002;595.0
491;Totaal mannen en vrouwen;Totaal leeftijd;1028;2003;590.0
492;Totaal mannen en vrouwen;Totaal leeftijd;1028;2004;580.0
493;Totaal mannen en vrouwen;Totaal leeftijd;1028;2005;595.0
494;Totaal mannen en vrouwen;Totaal leeftijd;1028;2006;595.0
495;Totaal mannen en vrouwen;Totaal leeftijd;1028;2007;595.0
496;Totaal mannen en vrouwen;Totaal leeftijd;1028;2008;585.0
497;Totaal mannen en vrouwen;Totaal leeftijd;1028;2009;580.0
498;Totaal mannen en vrouwen;Totaal leeftijd;1028;2010;575.0
499;Totaal mannen en vrouwen;Totaal leeftijd;1028;2011;575.0
500;Totaal mannen en vrouwen;Totaal leeftijd;1028;2012;570.0
501;Totaal mannen en vrouwen;Totaal leeftijd;1028;2013;570.0
502;Totaal mannen en vrouwen;Totaal leeftijd;1028;2014;565.0
503;Totaal mannen en vrouwen;Totaal leeftijd;1028;2015;565.0
504;Totaal mannen en vrouwen;Totaal leeftijd;1028;2016;565.0
505;Totaal mannen en vrouwen;Totaal leeftijd;1028;2017;570.0
506;Totaal mannen en vrouwen;Totaal leeftijd;1028;2018;585.0
507;Totaal mannen en vrouwen;Totaal leeftijd;1028;2019;605.0
508;Totaal mannen en vrouwen;Totaal leeftijd;1028;2020;615.0
509;Totaal mannen en vrouwen;Totaal leeftijd;1028;2021;625.0
510;Totaal mannen en vrouwen;Totaal leeftijd;1028;2022;630.0
511;Totaal mannen en vrouwen;Totaal leeftijd;1028;2023;615.0
512;Totaal mannen en vrouwen;Totaal leeftijd;1028;2024;610.0
513;Totaal mannen en vrouwen;Totaal leeftijd;1031;1998;5265.0
514;Totaal mannen en vrouwen;Totaal leeftijd;1031;1999;5295.0
515;Totaal mannen en vrouwen;Totaal leeftijd;1031;2000;5190.0
516;Totaal mannen en vrouwen;Totaal leeftijd;1031;2001;5240.0
517;Totaal mannen en vrouwen;Totaal leeftijd;1031;2002;5195.0
518;Totaal mannen en vrouwen;Totaal leeftijd;1031;2003;5135.0
519;Totaal mannen en vrouwen;Totaal leeftijd;1031;2004;5140.0
520;Totaal mannen en vrouwen;Totaal leeftijd;1031;2005;5200.0
521;Totaal mannen en vrouwen;Totaal leeftijd;1031;2006;5140.0
522;Totaal mannen en vrouwen;Totaal leeftijd;1031;2007;5105.0
523;Totaal mannen en vrouwen;Totaal leeftijd;1031;2008;5075.0
524;Totaal mannen en vrouwen;Totaal leeftijd;1031;2009;4995.0
525;Totaal mannen en vrouwen;Totaal leeftijd;1031;2010;4855.0
526;Totaal mannen en vrouwen;Totaal leeftijd;1031;2011;5190.0
527;Totaal mannen en vrouwen;Totaal leeftijd;1031;2012;5265.0
528;Totaal mannen en vrouwen;Totaal leeftijd;1031;2013;5285.0
529;Totaal mannen en vrouwen;Totaal leeftijd;1031;2014;5560.0
530;Totaal mannen en vrouwen;Totaal leeftijd;1031;2015;5735.0
531;Totaal mannen en vrouwen;Totaal leeftijd;1031;2016;5760.0
532;Totaal mannen en vrouwen;Totaal leeftijd;1031;2017;6010.0
533;Totaal mannen en vrouwen;Totaal leeftijd;1031;2018;6495.0
534;Totaal mannen en vrouwen;Totaal leeftijd;1031;2019;6395.0
535;Totaal mannen en vrouwen;Totaal leeftijd;1031;2020;6555.0
536;Totaal mannen en vrouwen;Totaal leeftijd;1031;2021;6970.0
537;Totaal mannen en vrouwen;Totaal leeftijd;1031;2022;7830.0
538;Totaal mannen en vrouwen;Totaal leeftijd;1031;2023;9190.0
539;Totaal mannen en vrouwen;Totaal leeftijd;1031;2024;9620.0
540;Totaal mannen en vrouwen;Totaal leeftijd;1032;1998;5245.0
541;Totaal mannen en vrouwen;Totaal leeftijd;1032;1999;5210.0
542;Totaal mannen en vrouwen;Totaal leeftijd;1032;2000;5180.0
543;Totaal mannen en vrouwen;Totaal leeftijd;1032;2001;5105.0
544;Totaal mannen en vrouwen;Totaal leeftijd;1032;2002;5075.0
545;Totaal mannen en vrouwen;Totaal leeftijd;1032;2003;5130.0
546;Totaal mannen en vrouwen;Totaal leeftijd;1032;2004;5150.0
547;Totaal mannen en vrouwen;Totaal leeftijd;1032;2005;5155.0
548;Totaal mannen en vrouwen;Totaal leeftijd;1032;2006;4985.0
549;Totaal mannen en vrouwen;Totaal leeftijd;1032;2007;4810.0
550;Totaal mannen en vrouwen;Totaal leeftijd;1032;2008;4675.0
551;Totaal mannen en vrouwen;Totaal leeftijd;1032;2009;4660.0
552;Totaal mannen en vrouwen;Totaal leeftijd;1032;2010;4720.0
553;Totaal mannen en vrouwen;Totaal leeftijd;1032;2011;4750.0
554;Totaal mannen en vrouwen;Totaal leeftijd;1032;2012;4780.0
555;Totaal mannen en vrouwen;Totaal leeftijd;1032;2013;4845.0
556;Totaal mannen en vrouwen;Totaal leeftijd;1032;2014;4890.0
557;Totaal mannen en vrouwen;Totaal leeftijd;1032;2015;4985.0
558;Totaal mannen en vrouwen;Totaal leeftijd;1032;2016;5105.0
559;Totaal mannen en vrouwen;Totaal leeftijd;1032;2017;5455.0
560;Totaal mannen en vrouwen;Totaal leeftijd;1032;2018;5635.0
561;Totaal mannen en vrouwen;Totaal leeftijd;1032;2019;5705.0
562;Totaal mannen en vrouwen;Totaal leeftijd;1032;2020;5915.0
563;Totaal mannen en vrouwen;Totaal leeftijd;1032;2021;6080.0
564;Totaal mannen en vrouwen;Totaal leeftijd;1032;2022;6210.0
565;Totaal mannen en vrouwen;Totaal leeftijd;1032;2023;6265.0
566;Totaal mannen en vrouwen;Totaal leeftijd;1032;2024;6425.0
567;Totaal mannen en vrouwen;Totaal leeftijd;1033;1998;11005.0
568;Totaal mannen en vrouwen;Totaal leeftijd;1033;1999;11030.0
569;Totaal mannen en vrouwen;Totaal leeftijd;1033;2000;10770.0
570;Totaal mannen en vrouwen;Totaal leeftijd;1033;2001;10625.0
571;Totaal mannen en vrouwen;Totaal leeftijd;1033;2002;10630.0
572;Totaal mannen en vrouwen;Totaal leeftijd;1033;2003;10795.0
573;Totaal mannen en vrouwen;Totaal leeftijd;1033;2004;10835.0
574;Totaal mannen en vrouwen;Totaal leeftijd;1033;2005;10830.0
575;Totaal mannen en vrouwen;Totaal leeftijd;1033;2006;11240.0
576;Totaal mannen en vrouwen;Totaal leeftijd;1033;2007;11240.0
577;Totaal mannen en vrouwen;Totaal leeftijd;1033;2008;11240.0
578;Totaal mannen en vrouwen;Totaal leeftijd;1033;2009;11330.0
579;Totaal mannen en vrouwen;Totaal leeftijd;1033;2010;11380.0
580;Totaal mannen en vrouwen;Totaal leeftijd;1033;2011;11305.0
581;Totaal mannen en vrouwen;Totaal leeftijd;1033;2012;11220.0
582;Totaal mannen en vrouwen;Totaal leeftijd;1033;2013;11260.0
583;Totaal mannen en vrouwen;Totaal leeftijd;1033;2014;11250.0
584;Totaal mannen en vrouwen;Totaal leeftijd;1033;2015;11255.0
585;Totaal mannen en vrouwen;Totaal leeftijd;1033;2016;11365.0
586;Totaal mannen en vrouwen;Totaal leeftijd;1033;2017;11730.0
587;Totaal mannen en vrouwen;Totaal leeftijd;1033;2018;12065.0
588;Totaal mannen en vrouwen;Totaal leeftijd;1033;2019;12460.0
589;Totaal mannen en vrouwen;Totaal leeftijd;1033;2020;12730.0
590;Totaal mannen en vrouwen;Totaal leeftijd;1033;2021;13070.0
591;Totaal mannen en vrouwen;Totaal leeftijd;1033;2022;13220.0
592;Totaal mannen en vrouwen;Totaal leeftijd;1033;2023;14160.0
593;Totaal mannen en vrouwen;Totaal leeftijd;1033;2024;14680.0
594;Totaal mannen en vrouwen;Totaal leeftijd;1034;1998;13800.0
595;Totaal mannen en vrouwen;Totaal leeftijd;1034;1999;13775.0
596;Totaal mannen en vrouwen;Totaal leeftijd;1034;2000;13780.0
597;Totaal mannen en vrouwen;Totaal leeftijd;1034;2001;13880.0
598;Totaal mannen en vrouwen;Totaal leeftijd;1034;2002;14010.0
599;Totaal mannen en vrouwen;Totaal leeftijd;1034;2003;14085.0
600;Totaal mannen en vrouwen;Totaal leeftijd;1034;2004;14030.0
601;Totaal mannen en vrouwen;Totaal leeftijd;1034;2005;13995.0
602;Totaal mannen en vrouwen;Totaal leeftijd;1034;2006;13985.0
603;Totaal mannen en vrouwen;Totaal leeftijd;1034;2007;13895.0
604;Totaal mannen en vrouwen;Totaal leeftijd;1034;2008;13340.0
605;Totaal mannen en vrouwen;Totaal leeftijd;1034;2009;12915.0
606;Totaal mannen en vrouwen;Totaal leeftijd;1034;2010;12705.0
607;Totaal mannen en vrouwen;Totaal leeftijd;1034;2011;12865.0
608;Totaal mannen en vrouwen;Totaal leeftijd;1034;2012;12950.0
609;Totaal mannen en vrouwen;Totaal leeftijd;1034;2013;13555.0
610;Totaal mannen en vrouwen;Totaal leeftijd;1034;2014;13765.0
611;Totaal mannen en vrouwen;Totaal leeftijd;1034;2015;14035.0
612;Totaal mannen en vrouwen;Totaal leeftijd;1034;2016;14380.0
613;Totaal mannen en vrouwen;Totaal leeftijd;1034;2017;14560.0
614;Totaal mannen en vrouwen;Totaal leeftijd;1034;2018;14490.0
615;Totaal mannen en vrouwen;Totaal leeftijd;1034;2019;14615.0
616;Totaal mannen en vrouwen;Totaal leeftijd;1034;2020;14965.0
617;Totaal mannen en vrouwen;Totaal leeftijd;1034;2021;15000.0
618;Totaal mannen en vrouwen;Totaal leeftijd;1034;2022;14920.0
619;Totaal mannen en vrouwen;Totaal leeftijd;1034;2023;15020.0
620;Totaal mannen en vrouwen;Totaal leeftijd;1034;2024;14935.0
621;Totaal mannen en vrouwen;Totaal leeftijd;1035;1998;9600.0
622;Totaal mannen en vrouwen;Totaal leeftijd;1035;1999;9725.0
623;Totaal mannen en vrouwen;Totaal leeftijd;1035;2000;9825.0
624;Totaal mannen en vrouwen;Totaal leeftijd;1035;2001;9905.0
625;Totaal mannen en vrouwen;Totaal leeftijd;1035;2002;9840.0
626;Totaal mannen en vrouwen;Totaal leeftijd;1035;2003;10105.0
627;Totaal mannen en vrouwen;Totaal leeftijd;1035;2004;10300.0
628;Totaal mannen en vrouwen;Totaal leeftijd;1035;2005;10285.0
629;Totaal mannen en vrouwen;Totaal leeftijd;1035;2006;10190.0
630;Totaal mannen en vrouwen;Totaal leeftijd;1035;2007;10240.0
631;Totaal mannen en vrouwen;Totaal leeftijd;1035;2008;9900.0
632;Totaal mannen en vrouwen;Totaal leeftijd;1035;2009;9890.0
633;Totaal mannen en vrouwen;Totaal leeftijd;1035;2010;9905.0
634;Totaal mannen en vrouwen;Totaal leeftijd;1035;2011;9665.0
635;Totaal mannen en vrouwen;Totaal leeftijd;1035;2012;9830.0
636;Totaal mannen en vrouwen;Totaal leeftijd;1035;2013;9880.0
637;Totaal mannen en vrouwen;Totaal leeftijd;1035;2014;9955.0
638;Totaal mannen en vrouwen;Totaal leeftijd;1035;2015;9945.0
639;Totaal mannen en vrouwen;Totaal leeftijd;1035;2016;10135.0
640;Totaal mannen en vrouwen;Totaal leeftijd;1035;2017;10315.0
641;Totaal mannen en vrouwen;Totaal leeftijd;1035;2018;10355.0
642;Totaal mannen en vrouwen;Totaal leeftijd;1035;2019;10550.0
643;Totaal mannen en vrouwen;Totaal leeftijd;1035;2020;10730.0
644;Totaal mannen en vrouwen;Totaal leeftijd;1035;2021;10720.0
645;Totaal mannen en vrouwen;Totaal leeftijd;1035;2022;10755.0
646;Totaal mannen en vrouwen;Totaal leeftijd;1035;2023;10785.0
647;Totaal mannen en vrouwen;Totaal leeftijd;1035;2024;11025.0
648;Totaal mannen en vrouwen;Totaal leeftijd;1036;1998;
649;Totaal mannen en vrouwen;Totaal leeftijd;1036;1999;
650;Totaal mannen en vrouwen;Totaal leeftijd;1036;2000;
651;Totaal mannen en vrouwen;Totaal leeftijd;1036;2001;
652;Totaal mannen en vrouwen;Totaal leeftijd;1036;2002;
653;Totaal mannen en vrouwen;Totaal leeftijd;1036;2003;
654;Totaal mannen en vrouwen;Totaal leeftijd;1036;2004;
655;Totaal mannen en vrouwen;Totaal leeftijd;1036;2005;
656;Totaal mannen en vrouwen;Totaal leeftijd;1036;2006;
657;Totaal mannen en vrouwen;Totaal leeftijd;1036;2007;85.0
658;Totaal mannen en vrouwen;Totaal leeftijd;1036;2008;540.0
659;Totaal mannen en vrouwen;Totaal leeftijd;1036;2009;950.0
660;Totaal mannen en vrouwen;Totaal leeftijd;1036;2010;980.0
661;Totaal mannen en vrouwen;Totaal leeftijd;1036;2011;995.0
662;Totaal mannen en vrouwen;Totaal leeftijd;1036;2012;1030.0
663;Totaal mannen en vrouwen;Totaal leeftijd;1036;2013;1205.0
664;Totaal mannen en vrouwen;Totaal leeftijd;1036;2014;1355.0
665;Totaal mannen en vrouwen;Totaal leeftijd;1036;2015;1545.0
666;Totaal mannen en vrouwen;Totaal leeftijd;1036;2016;1760.0
667;Totaal mannen en vrouwen;Totaal leeftijd;1036;2017;1920.0
668;Totaal mannen en vrouwen;Totaal leeftijd;1036;2018;2145.0
669;Totaal mannen en vrouwen;Totaal leeftijd;1036;2019;2295.0
670;Totaal mannen en vrouwen;Totaal leeftijd;1036;2020;2540.0
671;Totaal mannen en vrouwen;Totaal leeftijd;1036;2021;2615.0
672;Totaal mannen en vrouwen;Totaal leeftijd;1036;2022;2670.0
673;Totaal mannen en vrouwen;Totaal leeftijd;1036;2023;2675.0
674;Totaal mannen en vrouwen;Totaal leeftijd;1036;2024;2755.0
675;Totaal mannen en vrouwen;Totaal leeftijd;1037;1998;150.0
676;Totaal mannen en vrouwen;Totaal leeftijd;1037;1999;150.0
677;Totaal mannen en vrouwen;Totaal leeftijd;1037;2000;160.0
678;Totaal mannen en vrouwen;Totaal leeftijd;1037;2001;155.0
679;Totaal mannen en vrouwen;Totaal leeftijd;1037;2002;155.0
680;Totaal mannen en vrouwen;Totaal leeftijd;1037;2003;155.0
681;Totaal mannen en vrouwen;Totaal leeftijd;1037;2004;155.0
682;Totaal mannen en vrouwen;Totaal leeftijd;1037;2005;150.0
683;Totaal mannen en vrouwen;Totaal leeftijd;1037;2006;155.0
684;Totaal mannen en vrouwen;Totaal leeftijd;1037;2007;135.0
685;Totaal mannen en vrouwen;Totaal leeftijd;1037;2008;150.0
686;Totaal mannen en vrouwen;Totaal leeftijd;1037;2009;140.0
687;Totaal mannen en vrouwen;Totaal leeftijd;1037;2010;135.0
688;Totaal mannen en vrouwen;Totaal leeftijd;1037;2011;140.0
689;Totaal mannen en vrouwen;Totaal leeftijd;1037;2012;140.0
690;Totaal mannen en vrouwen;Totaal leeftijd;1037;2013;140.0
691;Totaal mannen en vrouwen;Totaal leeftijd;1037;2014;140.0
692;Totaal mannen en vrouwen;Totaal leeftijd;1037;2015;135.0
693;Totaal mannen en vrouwen;Totaal leeftijd;1037;2016;130.0
694;Totaal mannen en vrouwen;Totaal leeftijd;1037;2017;135.0
695;Totaal mannen en vrouwen;Totaal leeftijd;1037;2018;145.0
696;Totaal mannen en vrouwen;Totaal leeftijd;1037;2019;145.0
697;Totaal mannen en vrouwen;Totaal leeftijd;1037;2020;145.0
698;Totaal mannen en vrouwen;Totaal leeftijd;1037;2021;140.0
699;Totaal mannen en vrouwen;Totaal leeftijd;1037;2022;140.0
700;Totaal mannen en vrouwen;Totaal leeftijd;1037;2023;145.0
701;Totaal mannen en vrouwen;Totaal leeftijd;1037;2024;145.0
702;Totaal mannen en vrouwen;Totaal leeftijd;1041;1998;45.0
703;Totaal mannen en vrouwen;Totaal leeftijd;1041;1999;40.0
704;Totaal mannen en vrouwen;Totaal leeftijd;1041;2000;40.0
705;Totaal mannen en vrouwen;Totaal leeftijd;1041;2001;45.0
706;Totaal mannen en vrouwen;Totaal leeftijd;1041;2002;45.0
707;Totaal mannen en vrouwen;Totaal leeftijd;1041;2003;40.0
708;Totaal mannen en vrouwen;Totaal leeftijd;1041;2004;40.0
709;Totaal mannen en vrouwen;Totaal leeftijd;1041;2005;40.0
710;Totaal mannen en vrouwen;Totaal leeftijd;1041;2006;40.0
711;Totaal mannen en vrouwen;Totaal leeftijd;1041;2007;35.0
712;Totaal mannen en vrouwen;Totaal leeftijd;1041;2008;35.0
713;Totaal mannen en vrouwen;Totaal leeftijd;1041;2009;30.0
714;Totaal mannen en vrouwen;Totaal leeftijd;1041;2010;30.0
715;Totaal mannen en vrouwen;Totaal leeftijd;1041;2011;35.0
716;Totaal mannen en vrouwen;Totaal leeftijd;1041;2012;30.0
