ID;TypeNietFinancieleActiva;Sectoren;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2021100_7
4649;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2004;0.0;0.0;0.0;0.0;0.0;0;
4650;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2005;0.0;0.0;0.0;0.0;0.0;0;
4651;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2006;0.0;0.0;0.0;0.0;0.0;0;
4652;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2007;0.0;0.0;0.0;0.0;0.0;0;
4653;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2008;0.0;0.0;0.0;0.0;0.0;0;
4654;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2009;0.0;0.0;0.0;0.0;0.0;0;
4655;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2010;0.0;0.0;0.0;0.0;0.0;0;
4656;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2011;0.0;0.0;0.0;0.0;0.0;0;
4657;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2012;0.0;0.0;0.0;0.0;0.0;0;
4658;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2013;0.0;0.0;0.0;0.0;0.0;0;
4659;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2014;0.0;0.0;0.0;0.0;0.0;0;
4660;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2015;0.0;0.0;0.0;0.0;0.0;0;
4661;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2016;0.0;0.0;0.0;0.0;0.0;0;
4662;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2017;0.0;0.0;0.0;0.0;0.0;0;
4663;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2018;0.0;0.0;0.0;0.0;0.0;0;
4664;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2019;0.0;0.0;0.0;0.0;0.0;0;
4665;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2020;0.0;0.0;0.0;0.0;0.0;0;
4666;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2021;0.0;0.0;0.0;0.0;0.0;0;
4667;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2022;0.0;0.0;0.0;0.0;0.0;0;
4668;AN2111A Grond onder woningen;IZW's t.b.v. huishoudens;2023;0.0;0.0;0.0;0.0;0.0;0;
4669;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;1995;80242.0;858.0;0.0;422.0;1.0;81523;81.7
4670;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;1996;81523.0;3379.0;0.0;226.0;0.0;85128;81.9
4671;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;1997;85128.0;6657.0;0.0;348.0;0.0;92133;82.2
4672;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;1998;92133.0;4578.0;0.0;663.0;0.0;97374;82.8
4673;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;1999;97374.0;10905.0;0.0;1202.0;0.0;109481;83.7
4674;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2000;109481.0;8216.0;0.0;1662.0;0.0;119359;84.9
4675;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2001;119359.0;401.0;0.0;2010.0;0.0;121770;86.3
4676;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2002;121770.0;1036.0;0.0;1855.0;0.0;124661;87.6
4677;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2003;124661.0;-2606.0;0.0;1507.0;0.0;123562;88.7
4678;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2004;123562.0;-1554.0;0.0;998.0;-1.0;123005;89.4
4679;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2005;123005.0;4621.0;0.0;826.0;1.0;128453;90.0
4680;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2006;128453.0;-4152.0;0.0;1028.0;-1.0;125328;90.7
4681;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2007;125328.0;15048.0;0.0;1796.0;1.0;142173;91.9
4682;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2008;142173.0;-7252.0;0.0;2686.0;0.0;137607;93.7
4683;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2009;137607.0;-7728.0;0.0;1908.0;0.0;131787;95.1
4684;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2010;131787.0;-3447.0;0.0;636.0;0.0;128976;95.6
4685;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2011;128976.0;-1010.0;0.0;707.0;0.0;128673;96.1
4686;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2012;128673.0;-2778.0;0.0;88.0;0.0;125983;96.2
4687;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2013;125983.0;-5233.0;0.0;-334.0;1.0;120417;95.9
4688;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2014;120417.0;-2029.0;0.0;-388.0;0.0;118000;95.6
4689;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2015;118000.0;2142.0;0.0;-213.0;1.0;119930;95.4
4690;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2016;119930.0;2744.0;0.0;-15.0;0.0;122659;95.4
4691;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2017;122659.0;2839.0;0.0;396.0;0.0;125894;95.7
4692;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2018;125894.0;1022.0;0.0;840.0;0.0;127756;96.3
4693;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2019;127756.0;-934.0;0.0;1619.0;0.0;128441;97.6
4694;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2020;128441.0;-2941.0;0.0;1557.0;0.0;127057;98.8
4695;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2021;127057.0;-456.0;0.0;1562.0;-1.0;128162;100.0
4696;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2022;128162.0;-751.0;0.0;2252.0;0.0;129663;101.8
4697;AN2111B Grond onder bedrijfsgebouwen;Totaal alle sectoren;2023;129663.0;-6403.0;0.0;2240.0;-1.0;125499;103.6
4698;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;1995;41049.0;440.0;339.0;252.0;-1.0;42079;66.4
4699;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;1996;42079.0;1663.0;349.0;116.0;0.0;44207;67.2
4700;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;1997;44207.0;3392.0;605.0;163.0;1.0;48368;68.2
4701;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;1998;48368.0;2346.0;541.0;300.0;0.0;51555;69.4
4702;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;1999;51555.0;5719.0;736.0;572.0;1.0;58583;71.0
4703;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2000;58583.0;4283.0;1186.0;726.0;0.0;64778;73.1
4704;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2001;64778.0;87.0;663.0;870.0;-1.0;66397;74.8
4705;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2002;66397.0;489.0;844.0;771.0;0.0;68501;76.6
4706;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2003;68501.0;-1516.0;826.0;730.0;-1.0;68540;78.4
4707;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2004;68540.0;-942.0;816.0;430.0;0.0;68844;79.9
4708;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2005;68844.0;2569.0;642.0;449.0;1.0;72505;81.1
4709;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2006;72505.0;-2460.0;721.0;509.0;-1.0;71274;82.5
4710;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2007;71274.0;8636.0;926.0;852.0;0.0;81688;84.4
4711;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2008;81688.0;-4302.0;617.0;1280.0;0.0;79283;86.4
4712;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2009;79283.0;-4352.0;453.0;945.0;1.0;76330;88.0
4713;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2010;76330.0;-2047.0;759.0;360.0;-1.0;75401;89.4
4714;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2011;75401.0;-567.0;580.0;352.0;1.0;75767;90.5
4715;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2012;75767.0;-1457.0;423.0;134.0;0.0;74867;91.2
4716;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2013;74867.0;-3023.0;528.0;-98.0;0.0;72274;91.7
4717;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2014;72274.0;-1225.0;616.0;-100.0;1.0;71566;92.4
4718;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2015;71566.0;1324.0;465.0;227.0;-1.0;73581;93.2
4719;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2016;73581.0;1600.0;522.0;18.0;0.0;75721;93.9
4720;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2017;75721.0;1571.0;419.0;191.0;0.0;77902;94.7
4721;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2018;77902.0;437.0;436.0;431.0;0.0;79206;95.7
4722;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2019;79206.0;-687.0;241.0;853.0;0.0;79613;97.0
4723;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2020;79613.0;-1943.0;515.0;775.0;0.0;78960;98.6
4724;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2021;78960.0;-489.0;272.0;806.0;0.0;79549;100.0
4725;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2022;79549.0;-620.0;188.0;1217.0;0.0;80334;101.8
4726;AN2111B Grond onder bedrijfsgebouwen;Niet-financiële vennootschappen;2023;80334.0;-3849.0;-5.0;1187.0;0.0;77667;103.4
4727;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;1995;5355.0;57.0;-232.0;67.0;0.0;5247;-239.2
4728;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;1996;5247.0;199.0;-278.0;23.0;1.0;5192;-228.0
4729;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;1997;5192.0;392.0;-458.0;47.0;-1.0;5172;-211.2
4730;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;1998;5172.0;246.0;-347.0;101.0;0.0;5172;-201.6
4731;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;1999;5172.0;569.0;-510.0;125.0;0.0;5356;-188.1
4732;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2000;5356.0;384.0;-955.0;263.0;0.0;5048;-165.4
4733;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2001;5048.0;-1.0;-486.0;283.0;0.0;4844;-158.8
4734;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2002;4844.0;31.0;-701.0;156.0;0.0;4330;-141.0
4735;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2003;4330.0;-100.0;-642.0;131.0;0.0;3719;-124.0
4736;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2004;3719.0;-54.0;-604.0;97.0;0.0;3158;-106.8
4737;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2005;3158.0;117.0;-467.0;169.0;0.0;2977;-97.1
4738;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2006;2977.0;-105.0;-509.0;87.0;1.0;2451;-82.9
4739;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2007;2451.0;299.0;-623.0;125.0;0.0;2252;-67.9
4740;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2008;2252.0;-121.0;-276.0;97.0;-1.0;1951;-62.1
4741;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2009;1951.0;-129.0;-315.0;92.0;0.0;1599;-54.5
4742;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2010;1599.0;-44.0;-555.0;38.0;-1.0;1037;-36.4
4743;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2011;1037.0;-12.0;-417.0;66.0;0.0;674;-23.9
4744;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2012;674.0;-20.0;-259.0;3.0;1.0;399;-14.6
4745;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2013;399.0;-16.0;-373.0;-65.0;-1.0;-56;2.1
4746;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2014;-56.0;2.0;-491.0;-20.0;0.0;-565;22.3
4747;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2015;-565.0;1.0;-271.0;-211.0;0.0;-1046;41.4
4748;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2016;-1046.0;-17.0;-384.0;3.0;1.0;-1443;56.2
4749;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2017;-1443.0;-36.0;-258.0;25.0;-1.0;-1713;65.1
4750;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2018;-1713.0;-16.0;-301.0;32.0;0.0;-1998;75.2
4751;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2019;-1998.0;16.0;-211.0;86.0;1.0;-2106;79.9
4752;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2020;-2106.0;50.0;-470.0;126.0;-1.0;-2401;93.3
4753;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2021;-2401.0;14.0;-236.0;66.0;-1.0;-2558;100.0
4754;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2022;-2558.0;36.0;-124.0;73.0;0.0;-2573;102.0
4755;AN2111B Grond onder bedrijfsgebouwen;Financiële instellingen;2023;-2573.0;147.0;3.0;46.0;-1.0;-2378;100.0
4756;AN2111B Grond onder bedrijfsgebouwen;Overheid;1995;22617.0;242.0;-106.0;117.0;0.0;22870;95.5
4757;AN2111B Grond onder bedrijfsgebouwen;Overheid;1996;22870.0;867.0;-71.0;66.0;1.0;23733;95.5
4758;AN2111B Grond onder bedrijfsgebouwen;Overheid;1997;23733.0;1792.0;-147.0;92.0;0.0;25470;95.2
4759;AN2111B Grond onder bedrijfsgebouwen;Overheid;1998;25470.0;1211.0;-193.0;169.0;0.0;26657;95.2
4760;AN2111B Grond onder bedrijfsgebouwen;Overheid;1999;26657.0;2935.0;-226.0;256.0;0.0;29622;95.3
4761;AN2111B Grond onder bedrijfsgebouwen;Overheid;2000;29622.0;2122.0;-231.0;392.0;-1.0;31904;95.7
4762;AN2111B Grond onder bedrijfsgebouwen;Overheid;2001;31904.0;-6.0;-176.0;444.0;0.0;32166;96.5
4763;AN2111B Grond onder bedrijfsgebouwen;Overheid;2002;32166.0;209.0;-142.0;463.0;0.0;32696;97.5
4764;AN2111B Grond onder bedrijfsgebouwen;Overheid;2003;32696.0;-753.0;-184.0;437.0;0.0;32196;98.3
4765;AN2111B Grond onder bedrijfsgebouwen;Overheid;2004;32196.0;-471.0;-212.0;258.0;0.0;31771;98.4
4766;AN2111B Grond onder bedrijfsgebouwen;Overheid;2005;31771.0;1180.0;-175.0;115.0;0.0;32891;98.2
4767;AN2111B Grond onder bedrijfsgebouwen;Overheid;2006;32891.0;-1156.0;-213.0;305.0;0.0;31827;98.5
4768;AN2111B Grond onder bedrijfsgebouwen;Overheid;2007;31827.0;3883.0;-303.0;470.0;0.0;35877;99.0
4769;AN2111B Grond onder bedrijfsgebouwen;Overheid;2008;35877.0;-1936.0;-341.0;692.0;1.0;34293;100.0
4770;AN2111B Grond onder bedrijfsgebouwen;Overheid;2009;34293.0;-2072.0;-138.0;488.0;0.0;32571;101.1
4771;AN2111B Grond onder bedrijfsgebouwen;Overheid;2010;32571.0;-755.0;-203.0;166.0;0.0;31779;101.0
4772;AN2111B Grond onder bedrijfsgebouwen;Overheid;2011;31779.0;-257.0;-164.0;172.0;1.0;31531;101.0
4773;AN2111B Grond onder bedrijfsgebouwen;Overheid;2012;31531.0;-851.0;-164.0;27.0;-1.0;30542;100.5
4774;AN2111B Grond onder bedrijfsgebouwen;Overheid;2013;30542.0;-1299.0;-155.0;-18.0;0.0;29070;100.0
4775;AN2111B Grond onder bedrijfsgebouwen;Overheid;2014;29070.0;-573.0;-126.0;-80.0;1.0;28292;99.2
4776;AN2111B Grond onder bedrijfsgebouwen;Overheid;2015;28292.0;352.0;-194.0;-88.0;-1.0;28361;98.3
4777;AN2111B Grond onder bedrijfsgebouwen;Overheid;2016;28361.0;633.0;-139.0;17.0;0.0;28872;97.8
4778;AN2111B Grond onder bedrijfsgebouwen;Overheid;2017;28872.0;758.0;-161.0;83.0;1.0;29553;97.6
4779;AN2111B Grond onder bedrijfsgebouwen;Overheid;2018;29553.0;284.0;-135.0;162.0;0.0;29864;97.7
4780;AN2111B Grond onder bedrijfsgebouwen;Overheid;2019;29864.0;-278.0;-30.0;260.0;0.0;29816;98.4
4781;AN2111B Grond onder bedrijfsgebouwen;Overheid;2020;29816.0;-764.0;-37.0;277.0;-1.0;29291;99.2
4782;AN2111B Grond onder bedrijfsgebouwen;Overheid;2021;29291.0;-229.0;-35.0;256.0;0.0;29283;100.0
4783;AN2111B Grond onder bedrijfsgebouwen;Overheid;2022;29283.0;-364.0;-64.0;346.0;0.0;29201;101.0
4784;AN2111B Grond onder bedrijfsgebouwen;Overheid;2023;29201.0;-1584.0;2.0;347.0;0.0;27966;102.3
4785;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;1995;11222.0;119.0;0.0;-14.0;0.0;11327;78.9
4786;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;1996;11327.0;650.0;0.0;20.0;-1.0;11996;79.0
4787;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;1997;11996.0;1080.0;0.0;46.0;1.0;13123;79.3
4788;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;1998;13123.0;775.0;0.0;93.0;0.0;13991;79.8
4789;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;1999;13991.0;1681.0;0.0;249.0;0.0;15921;81.1
4790;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2000;15921.0;1428.0;0.0;280.0;-1.0;17628;82.4
4791;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2001;17628.0;321.0;0.0;413.0;0.0;18362;84.3
4792;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2002;18362.0;307.0;0.0;465.0;0.0;19134;86.4
4793;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2003;19134.0;-237.0;0.0;209.0;0.0;19106;87.4
4794;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2004;19106.0;-86.0;0.0;213.0;-1.0;19232;88.3
4795;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2005;19232.0;755.0;0.0;92.0;1.0;20080;88.8
4796;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2006;20080.0;-431.0;0.0;127.0;0.0;19776;89.3
4797;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2007;19776.0;2230.0;0.0;350.0;0.0;22356;90.7
4798;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2008;22356.0;-893.0;0.0;617.0;0.0;22080;93.4
4799;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2009;22080.0;-1176.0;0.0;383.0;0.0;21287;95.1
4800;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2010;21287.0;-601.0;0.0;72.0;0.0;20758;95.4
4801;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2011;20758.0;-174.0;0.0;118.0;-1.0;20701;95.9
4802;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2012;20701.0;-450.0;0.0;-76.0;0.0;20175;95.6
4803;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2013;20175.0;-895.0;0.0;-152.0;0.0;19128;94.8
4804;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2014;19128.0;-233.0;0.0;-187.0;-1.0;18707;93.9
4805;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2015;18707.0;466.0;0.0;-140.0;1.0;19034;93.2
4806;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2016;19034.0;528.0;0.0;-52.0;-1.0;19509;93.0
4807;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2017;19509.0;546.0;0.0;97.0;0.0;20152;93.4
4808;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2018;20152.0;317.0;0.0;215.0;0.0;20684;94.4
4809;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2019;20684.0;15.0;0.0;420.0;0.0;21119;96.3
4810;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2020;21119.0;-284.0;-8.0;380.0;0.0;21207;98.0
4811;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2021;21207.0;247.0;0.0;434.0;0.0;21888;100.0
4812;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2022;21888.0;198.0;0.0;615.0;0.0;22701;102.8
4813;AN2111B Grond onder bedrijfsgebouwen;Huishoudens incl. IZW's t.b.v. huish.;2023;22701.0;-1117.0;0.0;660.0;0.0;22244;105.9
4814;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;1995;10937.0;116.0;0.0;-15.0;0.0;11038;78.7
4815;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;1996;11038.0;639.0;0.0;19.0;0.0;11696;78.8
4816;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;1997;11696.0;1058.0;0.0;45.0;0.0;12799;79.1
4817;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;1998;12799.0;760.0;0.0;92.0;0.0;13651;79.6
4818;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;1999;13651.0;1644.0;0.0;238.0;-1.0;15532;80.8
4819;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2000;15532.0;1400.0;0.0;278.0;0.0;17210;82.2
4820;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2001;17210.0;321.0;0.0;411.0;0.0;17942;84.1
4821;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2002;17942.0;304.0;0.0;463.0;0.0;18709;86.2
4822;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2003;18709.0;-227.0;0.0;208.0;-1.0;18689;87.2
4823;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2004;18689.0;-80.0;0.0;212.0;0.0;18821;88.2
4824;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2005;18821.0;740.0;0.0;92.0;-1.0;19652;88.6
4825;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2006;19652.0;-416.0;0.0;126.0;0.0;19362;89.2
4826;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2007;19362.0;2180.0;0.0;348.0;0.0;21890;90.6
4827;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2008;21890.0;-868.0;0.0;615.0;1.0;21638;93.3
4828;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2009;21638.0;-1149.0;0.0;381.0;0.0;20870;95.0
4829;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2010;20870.0;-591.0;0.0;71.0;0.0;20350;95.3
4830;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2011;20350.0;-170.0;0.0;117.0;1.0;20298;95.9
4831;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2012;20298.0;-438.0;0.0;-77.0;0.0;19783;95.5
4832;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2013;19783.0;-878.0;0.0;-152.0;0.0;18753;94.8
4833;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2014;18753.0;-226.0;0.0;-187.0;1.0;18341;93.8
4834;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2015;18341.0;459.0;0.0;-140.0;1.0;18661;93.1
4835;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2016;18661.0;518.0;0.0;-53.0;0.0;19126;92.9
4836;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2017;19126.0;535.0;0.0;97.0;0.0;19758;93.3
4837;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2018;19758.0;312.0;0.0;213.0;0.0;20283;94.3
4838;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2019;20283.0;19.0;0.0;417.0;0.0;20719;96.2
4839;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2020;20719.0;-272.0;0.0;376.0;1.0;20824;98.0
4840;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2021;20824.0;249.0;0.0;426.0;-1.0;21498;100.0
4841;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2022;21498.0;200.0;0.0;610.0;1.0;22309;102.8
4842;AN2111B Grond onder bedrijfsgebouwen;Huishoudens;2023;22309.0;-1096.0;0.0;656.0;0.0;21869;106.0
4843;AN2111B Grond onder bedrijfsgebouwen;IZW's t.b.v. huishoudens;1995;285.0;3.0;0.0;1.0;0.0;289;91.1
4844;AN2111B Grond onder bedrijfsgebouwen;IZW's t.b.v. huishoudens;1996;289.0;11.0;0.0;0.0;0.0;300;91.1
4845;AN2111B Grond onder bedrijfsgebouwen;IZW's t.b.v. huishoudens;1997;300.0;23.0;0.0;1.0;0.0;324;91.4
4846;AN2111B Grond onder bedrijfsgebouwen;IZW's t.b.v. huishoudens;1998;324.0;15.0;0.0;1.0;0.0;340;91.7
4847;AN2111B Grond onder bedrijfsgebouwen;IZW's t.b.v. huishoudens;1999;340.0;37.0;0.0;11.0;0.0;388;94.4
4848;AN2111B Grond onder bedrijfsgebouwen;IZW's t.b.v. huishoudens;2000;388.0;28.0;0.0;2.0;0.0;418;94.8
4849;AN2111B Grond onder bedrijfsgebouwen;IZW's t.b.v. huishoudens;2001;418.0;0.0;0.0;2.0;1.0;421;95.5
4850;AN2111B Grond onder bedrijfsgebouwen;IZW's t.b.v. huishoudens;2002;421.0;3.0;0.0;2.0;-1.0;425;95.7
