ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitVolgensNationaleRichtlijn_2;CapaciteitVolgensEURichtlijn_3
4979;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2001;3;245.0;221.0
4980;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2002;3;245.0;221.0
4981;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2003;3;245.0;221.0
4982;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2004;3;245.0;221.0
4983;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2005;3;245.0;221.0
4984;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2006;3;245.0;221.0
4985;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2007;3;245.0;221.0
4986;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2008;1;140.0;126.0
4987;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2009;1;140.0;126.0
4988;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2010;1;140.0;126.0
4989;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2011;1;140.0;126.0
4990;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2012;1;140.0;126.0
4991;Aeratietanks;Stabilisatie in tweetrapsgisting, warm;2013;1;140.0;126.0
4992;Aeratietanks;Simultaan aërobe slibstabilisatie;1981;0;0.0;0.0
4993;Aeratietanks;Simultaan aërobe slibstabilisatie;1985;0;0.0;0.0
4994;Aeratietanks;Simultaan aërobe slibstabilisatie;1990;0;0.0;0.0
4995;Aeratietanks;Simultaan aërobe slibstabilisatie;1991;0;0.0;0.0
4996;Aeratietanks;Simultaan aërobe slibstabilisatie;1992;0;0.0;0.0
4997;Aeratietanks;Simultaan aërobe slibstabilisatie;1993;0;0.0;0.0
4998;Aeratietanks;Simultaan aërobe slibstabilisatie;1994;0;0.0;0.0
4999;Aeratietanks;Simultaan aërobe slibstabilisatie;1995;0;0.0;0.0
5000;Aeratietanks;Simultaan aërobe slibstabilisatie;1996;0;0.0;0.0
5001;Aeratietanks;Simultaan aërobe slibstabilisatie;1997;0;0.0;0.0
5002;Aeratietanks;Simultaan aërobe slibstabilisatie;1998;0;0.0;0.0
5003;Aeratietanks;Simultaan aërobe slibstabilisatie;1999;0;0.0;0.0
5004;Aeratietanks;Simultaan aërobe slibstabilisatie;2000;1;80.0;72.0
5005;Aeratietanks;Simultaan aërobe slibstabilisatie;2001;1;80.0;72.0
5006;Aeratietanks;Simultaan aërobe slibstabilisatie;2002;7;312.0;281.0
5007;Aeratietanks;Simultaan aërobe slibstabilisatie;2003;6;248.0;223.0
5008;Aeratietanks;Simultaan aërobe slibstabilisatie;2004;7;260.0;234.0
5009;Aeratietanks;Simultaan aërobe slibstabilisatie;2005;0;0.0;0.0
5010;Aeratietanks;Simultaan aërobe slibstabilisatie;2006;0;0.0;0.0
5011;Aeratietanks;Simultaan aërobe slibstabilisatie;2007;0;0.0;0.0
5012;Aeratietanks;Simultaan aërobe slibstabilisatie;2008;0;0.0;0.0
5013;Aeratietanks;Simultaan aërobe slibstabilisatie;2009;0;0.0;0.0
5014;Aeratietanks;Simultaan aërobe slibstabilisatie;2010;0;0.0;0.0
5015;Aeratietanks;Simultaan aërobe slibstabilisatie;2011;0;0.0;0.0
5016;Aeratietanks;Simultaan aërobe slibstabilisatie;2012;0;0.0;0.0
5017;Aeratietanks;Simultaan aërobe slibstabilisatie;2013;0;0.0;0.0
5018;Aeratietanks;Separaat aërobe slibstabilisatie;1981;6;414.0;373.0
5019;Aeratietanks;Separaat aërobe slibstabilisatie;1985;7;502.0;452.0
5020;Aeratietanks;Separaat aërobe slibstabilisatie;1990;5;317.0;286.0
5021;Aeratietanks;Separaat aërobe slibstabilisatie;1991;5;317.0;286.0
5022;Aeratietanks;Separaat aërobe slibstabilisatie;1992;5;317.0;286.0
5023;Aeratietanks;Separaat aërobe slibstabilisatie;1993;5;317.0;286.0
5024;Aeratietanks;Separaat aërobe slibstabilisatie;1994;4;267.0;241.0
5025;Aeratietanks;Separaat aërobe slibstabilisatie;1995;4;267.0;241.0
5026;Aeratietanks;Separaat aërobe slibstabilisatie;1996;4;267.0;241.0
5027;Aeratietanks;Separaat aërobe slibstabilisatie;1997;4;234.0;211.0
5028;Aeratietanks;Separaat aërobe slibstabilisatie;1998;2;130.0;117.0
5029;Aeratietanks;Separaat aërobe slibstabilisatie;1999;1;97.0;87.0
5030;Aeratietanks;Separaat aërobe slibstabilisatie;2000;1;90.0;81.0
5031;Aeratietanks;Separaat aërobe slibstabilisatie;2001;1;90.0;81.0
5032;Aeratietanks;Separaat aërobe slibstabilisatie;2002;2;98.0;88.0
5033;Aeratietanks;Separaat aërobe slibstabilisatie;2003;1;90.0;81.0
5034;Aeratietanks;Separaat aërobe slibstabilisatie;2004;1;90.0;81.0
5035;Aeratietanks;Separaat aërobe slibstabilisatie;2005;0;0.0;0.0
5036;Aeratietanks;Separaat aërobe slibstabilisatie;2006;0;0.0;0.0
5037;Aeratietanks;Separaat aërobe slibstabilisatie;2007;0;0.0;0.0
5038;Aeratietanks;Separaat aërobe slibstabilisatie;2008;0;0.0;0.0
5039;Aeratietanks;Separaat aërobe slibstabilisatie;2009;0;0.0;0.0
5040;Aeratietanks;Separaat aërobe slibstabilisatie;2010;0;0.0;0.0
5041;Aeratietanks;Separaat aërobe slibstabilisatie;2011;0;0.0;0.0
5042;Aeratietanks;Separaat aërobe slibstabilisatie;2012;0;0.0;0.0
5043;Aeratietanks;Separaat aërobe slibstabilisatie;2013;0;0.0;0.0
5044;Aeratietanks;Thermische slibstabilisatie;1981;3;555.0;500.0
5045;Aeratietanks;Thermische slibstabilisatie;1985;2;510.0;459.0
5046;Aeratietanks;Thermische slibstabilisatie;1990;1;250.0;225.0
5047;Aeratietanks;Thermische slibstabilisatie;1991;0;0.0;0.0
5048;Aeratietanks;Thermische slibstabilisatie;1992;0;0.0;0.0
5049;Aeratietanks;Thermische slibstabilisatie;1993;0;0.0;0.0
5050;Aeratietanks;Thermische slibstabilisatie;1994;0;0.0;0.0
5051;Aeratietanks;Thermische slibstabilisatie;1995;0;0.0;0.0
5052;Aeratietanks;Thermische slibstabilisatie;1996;0;0.0;0.0
5053;Aeratietanks;Thermische slibstabilisatie;1997;0;0.0;0.0
5054;Aeratietanks;Thermische slibstabilisatie;1998;0;0.0;0.0
5055;Aeratietanks;Thermische slibstabilisatie;1999;0;0.0;0.0
5056;Aeratietanks;Thermische slibstabilisatie;2000;0;0.0;0.0
5057;Aeratietanks;Thermische slibstabilisatie;2001;0;0.0;0.0
5058;Aeratietanks;Thermische slibstabilisatie;2002;0;0.0;0.0
5059;Aeratietanks;Thermische slibstabilisatie;2003;0;0.0;0.0
5060;Aeratietanks;Thermische slibstabilisatie;2004;0;0.0;0.0
5061;Aeratietanks;Thermische slibstabilisatie;2005;1;90.0;81.0
5062;Aeratietanks;Thermische slibstabilisatie;2006;1;90.0;81.0
5063;Aeratietanks;Thermische slibstabilisatie;2007;1;90.0;81.0
5064;Aeratietanks;Thermische slibstabilisatie;2008;1;90.0;81.0
5065;Aeratietanks;Thermische slibstabilisatie;2009;1;90.0;81.0
5066;Aeratietanks;Thermische slibstabilisatie;2010;1;90.0;81.0
5067;Aeratietanks;Thermische slibstabilisatie;2011;1;90.0;81.0
5068;Aeratietanks;Thermische slibstabilisatie;2012;1;90.0;81.0
5069;Aeratietanks;Thermische slibstabilisatie;2013;1;90.0;81.0
5070;Aeratietanks;Slibontwatering: geen voorz./onbekend;1981;2;160.0;144.0
5071;Aeratietanks;Slibontwatering: geen voorz./onbekend;1985;4;956.0;860.0
5072;Aeratietanks;Slibontwatering: geen voorz./onbekend;1990;6;2306.0;2075.0
5073;Aeratietanks;Slibontwatering: geen voorz./onbekend;1991;7;2312.0;2081.0
5074;Aeratietanks;Slibontwatering: geen voorz./onbekend;1992;11;3012.0;2711.0
5075;Aeratietanks;Slibontwatering: geen voorz./onbekend;1993;10;2937.0;2643.0
5076;Aeratietanks;Slibontwatering: geen voorz./onbekend;1994;11;3197.0;2877.0
5077;Aeratietanks;Slibontwatering: geen voorz./onbekend;1995;8;1691.0;1522.0
5078;Aeratietanks;Slibontwatering: geen voorz./onbekend;1996;6;1476.0;1328.0
5079;Aeratietanks;Slibontwatering: geen voorz./onbekend;1997;6;1506.0;1355.0
5080;Aeratietanks;Slibontwatering: geen voorz./onbekend;1998;6;1506.0;1355.0
5081;Aeratietanks;Slibontwatering: geen voorz./onbekend;1999;6;1530.0;1377.0
5082;Aeratietanks;Slibontwatering: geen voorz./onbekend;2000;4;1060.0;954.0
5083;Aeratietanks;Slibontwatering: geen voorz./onbekend;2001;5;1140.0;1026.0
5084;Aeratietanks;Slibontwatering: geen voorz./onbekend;2002;3;310.0;279.0
5085;Aeratietanks;Slibontwatering: geen voorz./onbekend;2003;3;280.0;252.0
5086;Aeratietanks;Slibontwatering: geen voorz./onbekend;2004;2;280.0;252.0
5087;Aeratietanks;Slibontwatering: geen voorz./onbekend;2005;6;376.0;338.0
5088;Aeratietanks;Slibontwatering: geen voorz./onbekend;2006;6;376.0;338.0
5089;Aeratietanks;Slibontwatering: geen voorz./onbekend;2007;6;346.0;311.0
5090;Aeratietanks;Slibontwatering: geen voorz./onbekend;2008;7;421.0;379.0
5091;Aeratietanks;Slibontwatering: geen voorz./onbekend;2009;6;596.0;536.0
5092;Aeratietanks;Slibontwatering: geen voorz./onbekend;2010;6;600.0;540.0
5093;Aeratietanks;Slibontwatering: geen voorz./onbekend;2011;7;684.0;615.0
5094;Aeratietanks;Slibontwatering: geen voorz./onbekend;2012;7;679.0;611.0
5095;Aeratietanks;Slibontwatering: geen voorz./onbekend;2013;7;679.0;611.0
5096;Aeratietanks;Slibontwatering in droogbedden;1981;23;1344.0;1210.0
5097;Aeratietanks;Slibontwatering in droogbedden;1985;19;1231.0;1108.0
5098;Aeratietanks;Slibontwatering in droogbedden;1990;15;1132.0;1019.0
5099;Aeratietanks;Slibontwatering in droogbedden;1991;14;1126.0;1014.0
5100;Aeratietanks;Slibontwatering in droogbedden;1992;11;938.0;844.0
5101;Aeratietanks;Slibontwatering in droogbedden;1993;10;763.0;687.0
5102;Aeratietanks;Slibontwatering in droogbedden;1994;6;444.0;400.0
5103;Aeratietanks;Slibontwatering in droogbedden;1995;5;412.0;371.0
5104;Aeratietanks;Slibontwatering in droogbedden;1996;5;412.0;371.0
5105;Aeratietanks;Slibontwatering in droogbedden;1997;5;248.0;223.0
5106;Aeratietanks;Slibontwatering in droogbedden;1998;4;236.0;212.0
5107;Aeratietanks;Slibontwatering in droogbedden;1999;2;110.0;99.0
5108;Aeratietanks;Slibontwatering in droogbedden;2000;1;55.0;50.0
5109;Aeratietanks;Slibontwatering in droogbedden;2001;1;55.0;50.0
5110;Aeratietanks;Slibontwatering in droogbedden;2002;1;55.0;50.0
5111;Aeratietanks;Slibontwatering in droogbedden;2003;2;121.0;109.0
5112;Aeratietanks;Slibontwatering in droogbedden;2004;2;121.0;109.0
5113;Aeratietanks;Slibontwatering in droogbedden;2005;1;66.0;59.0
5114;Aeratietanks;Slibontwatering in droogbedden;2006;1;66.0;59.0
5115;Aeratietanks;Slibontwatering in droogbedden;2007;1;66.0;59.0
5116;Aeratietanks;Slibontwatering in droogbedden;2008;1;66.0;59.0
5117;Aeratietanks;Slibontwatering in droogbedden;2009;1;66.0;59.0
5118;Aeratietanks;Slibontwatering in droogbedden;2010;1;66.0;59.0
5119;Aeratietanks;Slibontwatering in droogbedden;2011;1;53.0;48.0
5120;Aeratietanks;Slibontwatering in droogbedden;2012;1;66.0;59.0
5121;Aeratietanks;Slibontwatering in droogbedden;2013;1;66.0;59.0
5122;Aeratietanks;Slibontwatering in lagunes;1981;15;1775.0;1598.0
5123;Aeratietanks;Slibontwatering in lagunes;1985;20;2651.0;2386.0
5124;Aeratietanks;Slibontwatering in lagunes;1990;19;2646.0;2381.0
5125;Aeratietanks;Slibontwatering in lagunes;1991;18;2506.0;2255.0
5126;Aeratietanks;Slibontwatering in lagunes;1992;13;1309.0;1178.0
5127;Aeratietanks;Slibontwatering in lagunes;1993;13;1309.0;1178.0
5128;Aeratietanks;Slibontwatering in lagunes;1994;11;1009.0;908.0
5129;Aeratietanks;Slibontwatering in lagunes;1995;10;809.0;728.0
5130;Aeratietanks;Slibontwatering in lagunes;1996;10;809.0;728.0
5131;Aeratietanks;Slibontwatering in lagunes;1997;8;639.0;575.0
5132;Aeratietanks;Slibontwatering in lagunes;1998;7;606.0;545.0
5133;Aeratietanks;Slibontwatering in lagunes;1999;6;498.0;448.0
5134;Aeratietanks;Slibontwatering in lagunes;2000;5;434.0;390.0
5135;Aeratietanks;Slibontwatering in lagunes;2001;5;434.0;390.0
5136;Aeratietanks;Slibontwatering in lagunes;2002;6;527.0;474.0
5137;Aeratietanks;Slibontwatering in lagunes;2003;3;263.0;237.0
5138;Aeratietanks;Slibontwatering in lagunes;2004;3;263.0;237.0
5139;Aeratietanks;Slibontwatering in lagunes;2005;5;445.0;400.0
5140;Aeratietanks;Slibontwatering in lagunes;2006;6;605.0;544.0
5141;Aeratietanks;Slibontwatering in lagunes;2007;6;605.0;544.0
5142;Aeratietanks;Slibontwatering in lagunes;2008;6;605.0;544.0
5143;Aeratietanks;Slibontwatering in lagunes;2009;5;445.0;400.0
5144;Aeratietanks;Slibontwatering in lagunes;2010;5;445.0;400.0
5145;Aeratietanks;Slibontwatering in lagunes;2011;4;407.0;366.0
5146;Aeratietanks;Slibontwatering in lagunes;2012;4;407.0;366.0
5147;Aeratietanks;Slibontwatering in lagunes;2013;4;407.0;366.0
5148;Aeratietanks;Geen ontwatering: natte afvoer;1981;17;1444.0;1300.0
5149;Aeratietanks;Geen ontwatering: natte afvoer;1985;26;2162.0;1946.0
5150;Aeratietanks;Geen ontwatering: natte afvoer;1990;32;3139.0;2825.0
5151;Aeratietanks;Geen ontwatering: natte afvoer;1991;29;2569.0;2312.0
5152;Aeratietanks;Geen ontwatering: natte afvoer;1992;26;2029.0;1826.0
5153;Aeratietanks;Geen ontwatering: natte afvoer;1993;26;2028.0;1825.0
5154;Aeratietanks;Geen ontwatering: natte afvoer;1994;24;1804.0;1624.0
5155;Aeratietanks;Geen ontwatering: natte afvoer;1995;23;1978.0;1780.0
5156;Aeratietanks;Geen ontwatering: natte afvoer;1996;21;1862.0;1676.0
5157;Aeratietanks;Geen ontwatering: natte afvoer;1997;22;1951.0;1756.0
5158;Aeratietanks;Geen ontwatering: natte afvoer;1998;18;1705.0;1535.0
5159;Aeratietanks;Geen ontwatering: natte afvoer;1999;15;1563.0;1407.0
5160;Aeratietanks;Geen ontwatering: natte afvoer;2000;19;2393.0;2154.0
5161;Aeratietanks;Geen ontwatering: natte afvoer;2001;18;2359.0;2123.0
5162;Aeratietanks;Geen ontwatering: natte afvoer;2002;23;2611.0;2350.0
5163;Aeratietanks;Geen ontwatering: natte afvoer;2003;21;2384.0;2145.0
5164;Aeratietanks;Geen ontwatering: natte afvoer;2004;22;2419.0;2177.0
5165;Aeratietanks;Geen ontwatering: natte afvoer;2005;19;1898.0;1708.0
5166;Aeratietanks;Geen ontwatering: natte afvoer;2006;24;2025.0;1823.0
5167;Aeratietanks;Geen ontwatering: natte afvoer;2007;23;1803.0;1623.0
5168;Aeratietanks;Geen ontwatering: natte afvoer;2008;22;1821.0;1639.0
5169;Aeratietanks;Geen ontwatering: natte afvoer;2009;25;2037.0;1833.0
5170;Aeratietanks;Geen ontwatering: natte afvoer;2010;25;2037.0;1833.0
5171;Aeratietanks;Geen ontwatering: natte afvoer;2011;26;2096.0;1886.0
5172;Aeratietanks;Geen ontwatering: natte afvoer;2012;26;2109.0;1898.0
5173;Aeratietanks;Geen ontwatering: natte afvoer;2013;27;2184.0;1965.0
5174;Aeratietanks;Slibontwatering met vacuümfilters;1981;2;360.0;324.0
5175;Aeratietanks;Slibontwatering met vacuümfilters;1985;2;360.0;324.0
5176;Aeratietanks;Slibontwatering met vacuümfilters;1990;0;0.0;0.0
5177;Aeratietanks;Slibontwatering met vacuümfilters;1991;0;0.0;0.0
5178;Aeratietanks;Slibontwatering met vacuümfilters;1992;0;0.0;0.0
5179;Aeratietanks;Slibontwatering met vacuümfilters;1993;0;0.0;0.0
5180;Aeratietanks;Slibontwatering met vacuümfilters;1994;0;0.0;0.0
5181;Aeratietanks;Slibontwatering met vacuümfilters;1995;0;0.0;0.0
5182;Aeratietanks;Slibontwatering met vacuümfilters;1996;0;0.0;0.0
5183;Aeratietanks;Slibontwatering met vacuümfilters;1997;0;0.0;0.0
5184;Aeratietanks;Slibontwatering met vacuümfilters;1998;0;0.0;0.0
5185;Aeratietanks;Slibontwatering met vacuümfilters;1999;0;0.0;0.0
5186;Aeratietanks;Slibontwatering met vacuümfilters;2000;0;0.0;0.0
5187;Aeratietanks;Slibontwatering met vacuümfilters;2001;0;0.0;0.0
5188;Aeratietanks;Slibontwatering met vacuümfilters;2002;0;0.0;0.0
5189;Aeratietanks;Slibontwatering met vacuümfilters;2003;0;0.0;0.0
5190;Aeratietanks;Slibontwatering met vacuümfilters;2004;0;0.0;0.0
5191;Aeratietanks;Slibontwatering met vacuümfilters;2005;0;0.0;0.0
5192;Aeratietanks;Slibontwatering met vacuümfilters;2006;0;0.0;0.0
5193;Aeratietanks;Slibontwatering met vacuümfilters;2007;0;0.0;0.0
5194;Aeratietanks;Slibontwatering met vacuümfilters;2008;0;0.0;0.0
5195;Aeratietanks;Slibontwatering met vacuümfilters;2009;0;0.0;0.0
5196;Aeratietanks;Slibontwatering met vacuümfilters;2010;0;0.0;0.0
5197;Aeratietanks;Slibontwatering met vacuümfilters;2011;0;0.0;0.0
5198;Aeratietanks;Slibontwatering met vacuümfilters;2012;0;0.0;0.0
5199;Aeratietanks;Slibontwatering met vacuümfilters;2013;0;0.0;0.0
5200;Aeratietanks;Slibontwatering met zeefbandpersen;1981;12;1639.0;1475.0
5201;Aeratietanks;Slibontwatering met zeefbandpersen;1985;14;1259.0;1133.0
5202;Aeratietanks;Slibontwatering met zeefbandpersen;1990;19;2358.0;2122.0
5203;Aeratietanks;Slibontwatering met zeefbandpersen;1991;21;2531.0;2278.0
5204;Aeratietanks;Slibontwatering met zeefbandpersen;1992;21;2531.0;2278.0
5205;Aeratietanks;Slibontwatering met zeefbandpersen;1993;21;2572.0;2315.0
5206;Aeratietanks;Slibontwatering met zeefbandpersen;1994;17;2114.0;1903.0
5207;Aeratietanks;Slibontwatering met zeefbandpersen;1995;18;2239.0;2015.0
5208;Aeratietanks;Slibontwatering met zeefbandpersen;1996;17;2149.0;1934.0
5209;Aeratietanks;Slibontwatering met zeefbandpersen;1997;17;2167.0;1951.0
5210;Aeratietanks;Slibontwatering met zeefbandpersen;1998;15;1817.0;1635.0
5211;Aeratietanks;Slibontwatering met zeefbandpersen;1999;14;1477.0;1329.0
5212;Aeratietanks;Slibontwatering met zeefbandpersen;2000;13;1739.0;1565.0
5213;Aeratietanks;Slibontwatering met zeefbandpersen;2001;13;1732.0;1559.0
5214;Aeratietanks;Slibontwatering met zeefbandpersen;2002;12;1339.0;1205.0
5215;Aeratietanks;Slibontwatering met zeefbandpersen;2003;9;1085.0;976.0
5216;Aeratietanks;Slibontwatering met zeefbandpersen;2004;10;1160.0;1044.0
5217;Aeratietanks;Slibontwatering met zeefbandpersen;2005;11;1425.0;1282.0
5218;Aeratietanks;Slibontwatering met zeefbandpersen;2006;12;1470.0;1323.0
5219;Aeratietanks;Slibontwatering met zeefbandpersen;2007;11;1425.0;1282.0
5220;Aeratietanks;Slibontwatering met zeefbandpersen;2008;10;1350.0;1215.0
5221;Aeratietanks;Slibontwatering met zeefbandpersen;2009;11;1399.0;1259.0
5222;Aeratietanks;Slibontwatering met zeefbandpersen;2010;11;1399.0;1259.0
5223;Aeratietanks;Slibontwatering met zeefbandpersen;2011;11;1389.0;1250.0
5224;Aeratietanks;Slibontwatering met zeefbandpersen;2012;12;1497.0;1347.0
5225;Aeratietanks;Slibontwatering met zeefbandpersen;2013;12;1497.0;1347.0
5226;Aeratietanks;Slibontwatering met filterpersen;1981;8;2835.0;2552.0
5227;Aeratietanks;Slibontwatering met filterpersen;1985;7;2325.0;2093.0
5228;Aeratietanks;Slibontwatering met filterpersen;1990;10;2695.0;2426.0
5229;Aeratietanks;Slibontwatering met filterpersen;1991;7;2055.0;1850.0
5230;Aeratietanks;Slibontwatering met filterpersen;1992;8;2153.0;1937.0
5231;Aeratietanks;Slibontwatering met filterpersen;1993;8;2153.0;1937.0
5232;Aeratietanks;Slibontwatering met filterpersen;1994;8;2153.0;1937.0
5233;Aeratietanks;Slibontwatering met filterpersen;1995;8;2153.0;1937.0
5234;Aeratietanks;Slibontwatering met filterpersen;1996;8;2153.0;1937.0
5235;Aeratietanks;Slibontwatering met filterpersen;1997;7;1793.0;1613.0
5236;Aeratietanks;Slibontwatering met filterpersen;1998;6;1673.0;1505.0
5237;Aeratietanks;Slibontwatering met filterpersen;1999;6;1673.0;1505.0
5238;Aeratietanks;Slibontwatering met filterpersen;2000;6;1665.0;1498.0
5239;Aeratietanks;Slibontwatering met filterpersen;2001;6;1665.0;1498.0
5240;Aeratietanks;Slibontwatering met filterpersen;2002;7;1861.0;1674.0
5241;Aeratietanks;Slibontwatering met filterpersen;2003;7;1233.0;1110.0
5242;Aeratietanks;Slibontwatering met filterpersen;2004;7;1233.0;1110.0
5243;Aeratietanks;Slibontwatering met filterpersen;2005;7;1253.0;1128.0
5244;Aeratietanks;Slibontwatering met filterpersen;2006;6;953.0;858.0
5245;Aeratietanks;Slibontwatering met filterpersen;2007;5;868.0;781.0
5246;Aeratietanks;Slibontwatering met filterpersen;2008;4;672.0;605.0
5247;Aeratietanks;Slibontwatering met filterpersen;2009;4;658.0;592.0
5248;Aeratietanks;Slibontwatering met filterpersen;2010;4;658.0;592.0
5249;Aeratietanks;Slibontwatering met filterpersen;2011;3;581.0;523.0
5250;Aeratietanks;Slibontwatering met filterpersen;2012;2;251.0;226.0
5251;Aeratietanks;Slibontwatering met filterpersen;2013;2;251.0;226.0
5252;Aeratietanks;Slibontwatering met centrifuges;1981;2;600.0;540.0
5253;Aeratietanks;Slibontwatering met centrifuges;1985;3;665.0;599.0
5254;Aeratietanks;Slibontwatering met centrifuges;1990;4;435.0;392.0
5255;Aeratietanks;Slibontwatering met centrifuges;1991;4;435.0;392.0
5256;Aeratietanks;Slibontwatering met centrifuges;1992;6;1400.0;1260.0
5257;Aeratietanks;Slibontwatering met centrifuges;1993;7;1550.0;1395.0
5258;Aeratietanks;Slibontwatering met centrifuges;1994;7;1660.0;1494.0
5259;Aeratietanks;Slibontwatering met centrifuges;1995;9;3205.0;2885.0
5260;Aeratietanks;Slibontwatering met centrifuges;1996;10;3307.0;2976.0
5261;Aeratietanks;Slibontwatering met centrifuges;1997;12;3731.0;3358.0
5262;Aeratietanks;Slibontwatering met centrifuges;1998;12;3731.0;3358.0
5263;Aeratietanks;Slibontwatering met centrifuges;1999;13;4131.0;3718.0
5264;Aeratietanks;Slibontwatering met centrifuges;2000;14;4322.0;3890.0
5265;Aeratietanks;Slibontwatering met centrifuges;2001;15;4402.0;3962.0
5266;Aeratietanks;Slibontwatering met centrifuges;2002;15;4288.0;3859.0
5267;Aeratietanks;Slibontwatering met centrifuges;2003;14;3925.0;3532.0
5268;Aeratietanks;Slibontwatering met centrifuges;2004;13;3850.0;3465.0
5269;Aeratietanks;Slibontwatering met centrifuges;2005;16;5083.0;4575.0
5270;Aeratietanks;Slibontwatering met centrifuges;2006;17;5410.0;4869.0
5271;Aeratietanks;Slibontwatering met centrifuges;2007;17;4605.0;4144.0
5272;Aeratietanks;Slibontwatering met centrifuges;2008;18;4801.0;4321.0
5273;Aeratietanks;Slibontwatering met centrifuges;2009;19;4820.0;4338.0
5274;Aeratietanks;Slibontwatering met centrifuges;2010;17;4514.0;4062.0
5275;Aeratietanks;Slibontwatering met centrifuges;2011;16;4475.0;4027.0
5276;Aeratietanks;Slibontwatering met centrifuges;2012;16;4749.0;4274.0
5277;Aeratietanks;Slibontwatering met centrifuges;2013;16;4749.0;4274.0
5278;Aeratietanks;Slibontwatering door thermisch drogen;1981;1;18.0;16.0
5279;Aeratietanks;Slibontwatering door thermisch drogen;1985;1;18.0;16.0
5280;Aeratietanks;Slibontwatering door thermisch drogen;1990;0;0.0;0.0
5281;Aeratietanks;Slibontwatering door thermisch drogen;1991;0;0.0;0.0
5282;Aeratietanks;Slibontwatering door thermisch drogen;1992;0;0.0;0.0
5283;Aeratietanks;Slibontwatering door thermisch drogen;1993;0;0.0;0.0
5284;Aeratietanks;Slibontwatering door thermisch drogen;1994;0;0.0;0.0
5285;Aeratietanks;Slibontwatering door thermisch drogen;1995;1;750.0;675.0
5286;Aeratietanks;Slibontwatering door thermisch drogen;1996;1;750.0;675.0
5287;Aeratietanks;Slibontwatering door thermisch drogen;1997;2;902.0;812.0
5288;Aeratietanks;Slibontwatering door thermisch drogen;1998;1;750.0;675.0
5289;Aeratietanks;Slibontwatering door thermisch drogen;1999;1;750.0;675.0
5290;Aeratietanks;Slibontwatering door thermisch drogen;2000;1;750.0;675.0
5291;Aeratietanks;Slibontwatering door thermisch drogen;2001;1;750.0;675.0
5292;Aeratietanks;Slibontwatering door thermisch drogen;2002;1;750.0;675.0
5293;Aeratietanks;Slibontwatering door thermisch drogen;2003;0;0.0;0.0
5294;Aeratietanks;Slibontwatering door thermisch drogen;2004;0;0.0;0.0
5295;Aeratietanks;Slibontwatering door thermisch drogen;2005;0;0.0;0.0
5296;Aeratietanks;Slibontwatering door thermisch drogen;2006;1;227.0;204.0
5297;Aeratietanks;Slibontwatering door thermisch drogen;2007;1;227.0;204.0
5298;Aeratietanks;Slibontwatering door thermisch drogen;2008;1;227.0;204.0
5299;Aeratietanks;Slibontwatering door thermisch drogen;2009;1;227.0;204.0
5300;Aeratietanks;Slibontwatering door thermisch drogen;2010;0;0.0;0.0
5301;Aeratietanks;Slibontwatering door thermisch drogen;2011;0;0.0;0.0
5302;Aeratietanks;Slibontwatering door thermisch drogen;2012;0;0.0;0.0
5303;Aeratietanks;Slibontwatering door thermisch drogen;2013;0;0.0;0.0
5304;Aeratietanks;Lozing op regionale wateren, totaal;1981;39;4519.0;4067.0
5305;Aeratietanks;Lozing op regionale wateren, totaal;1985;42;5013.0;4512.0
5306;Aeratietanks;Lozing op regionale wateren, totaal;1990;41;5148.0;4633.0
5307;Aeratietanks;Lozing op regionale wateren, totaal;1991;41;5148.0;4633.0
5308;Aeratietanks;Lozing op regionale wateren, totaal;1992;42;5246.0;4721.0
5309;Aeratietanks;Lozing op regionale wateren, totaal;1993;39;4929.0;4436.0
5310;Aeratietanks;Lozing op regionale wateren, totaal;1994;37;4739.0;4265.0
5311;Aeratietanks;Lozing op regionale wateren, totaal;1995;37;5038.0;4534.0
5312;Aeratietanks;Lozing op regionale wateren, totaal;1996;37;5038.0;4534.0
5313;Aeratietanks;Lozing op regionale wateren, totaal;1997;37;5069.0;4562.0
5314;Aeratietanks;Lozing op regionale wateren, totaal;1998;33;4638.0;4174.0
5315;Aeratietanks;Lozing op regionale wateren, totaal;1999;30;4580.0;4122.0
5316;Aeratietanks;Lozing op regionale wateren, totaal;2000;30;4498.0;4048.0
5317;Aeratietanks;Lozing op regionale wateren, totaal;2001;30;4490.0;4041.0
5318;Aeratietanks;Lozing op regionale wateren, totaal;2002;36;4774.0;4297.0
5319;Aeratietanks;Lozing op regionale wateren, totaal;2003;33;4381.0;3943.0
5320;Aeratietanks;Lozing op regionale wateren, totaal;2004;33;4417.0;3976.0
