ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
172;Zuid-Holland (PV);2007;1632.0;829.0;131.0;493.0;12.0;13.0;3.0;0.0;2.0;108.0;66.0;0.0;804.0;230.0;;;385.0;;123.0;66.0;;472.0;240.0;38.0;143.0;3.0;4.0;1.0;0.0;1.0;31.0;19.0;0.0;233.0;67.0;;;111.0;;36.0;19.0;
173;Zuid-Holland (PV);2008;1727.0;858.0;140.0;514.0;11.0;12.0;1.0;0.0;2.0;113.0;65.0;0.0;869.0;248.0;0.0;0.0;398.0;25.0;121.0;69.0;8.0;499.0;248.0;40.0;148.0;3.0;4.0;0.0;0.0;1.0;33.0;19.0;0.0;251.0;72.0;0.0;0.0;115.0;7.0;35.0;20.0;2.0
174;Zuid-Holland (PV);2009;1757.0;886.0;142.0;525.0;12.0;11.0;1.0;0.0;3.0;121.0;72.0;0.0;871.0;266.0;0.0;0.0;411.0;26.0;87.0;73.0;8.0;505.0;255.0;41.0;151.0;3.0;3.0;0.0;0.0;1.0;35.0;21.0;0.0;250.0;76.0;0.0;0.0;118.0;8.0;25.0;21.0;2.0
175;Zuid-Holland (PV);2010;1775.0;905.0;146.0;537.0;12.0;14.0;1.0;0.0;2.0;124.0;68.0;0.0;870.0;280.0;0.0;0.0;402.0;26.0;84.0;71.0;8.0;506.0;258.0;42.0;153.0;3.0;4.0;0.0;0.0;1.0;35.0;19.0;0.0;248.0;80.0;0.0;0.0;115.0;7.0;24.0;20.0;2.0
176;Zuid-Holland (PV);2011;1838.0;949.0;152.0;564.0;13.0;15.0;1.0;0.0;2.0;134.0;67.0;0.0;889.0;295.0;0.0;0.0;407.0;27.0;83.0;69.0;8.0;521.0;269.0;43.0;160.0;4.0;4.0;0.0;0.0;1.0;38.0;19.0;0.0;252.0;84.0;0.0;0.0;115.0;8.0;23.0;20.0;2.0
177;Zuid-Holland (PV);2012;1926.0;1018.0;171.0;601.0;14.0;16.0;1.0;0.0;3.0;143.0;68.0;1.0;908.0;305.0;0.0;0.0;411.0;28.0;84.0;72.0;8.0;542.0;287.0;48.0;169.0;4.0;4.0;0.0;0.0;1.0;40.0;19.0;0.0;255.0;86.0;0.0;0.0;116.0;8.0;24.0;20.0;2.0
178;Zuid-Holland (PV);2013;1942.0;1033.0;172.0;609.0;15.0;16.0;1.0;0.0;2.0;144.0;73.0;1.0;909.0;310.0;0.0;0.0;422.0;29.0;78.0;63.0;8.0;545.0;290.0;48.0;171.0;4.0;4.0;0.0;0.0;1.0;40.0;21.0;0.0;255.0;87.0;0.0;0.0;118.0;8.0;22.0;18.0;2.0
179;Zuid-Holland (PV);2014;1997.0;1054.0;175.0;618.0;14.0;18.0;3.0;0.0;3.0;146.0;77.0;0.0;943.0;316.0;0.0;0.0;436.0;27.0;87.0;68.0;8.0;558.0;295.0;49.0;173.0;4.0;5.0;1.0;0.0;1.0;41.0;21.0;0.0;264.0;88.0;0.0;0.0;122.0;8.0;24.0;19.0;2.0
180;Zuid-Holland (PV);2015;2052.0;1110.0;187.0;648.0;14.0;21.0;1.0;0.0;3.0;153.0;83.0;0.0;942.0;323.0;;;432.0;30.0;79.0;70.0;8.0;570.0;308.0;52.0;180.0;4.0;6.0;0.0;0.0;1.0;43.0;23.0;0.0;262.0;90.0;;;120.0;8.0;22.0;19.0;2.0
181;Zuid-Holland (PV);2016;2159.0;1182.0;189.0;661.0;14.0;23.0;3.0;0.0;3.0;183.0;106.0;0.0;977.0;337.0;;;427.0;31.0;99.0;73.0;10.0;596.0;326.0;52.0;183.0;4.0;6.0;1.0;0.0;1.0;51.0;29.0;0.0;270.0;93.0;;;118.0;8.0;27.0;20.0;3.0
182;Zeeland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;Zeeland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;Zeeland (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;Zeeland (PV);2007;176.0;94.0;12.0;49.0;1.0;12.0;0.0;0.0;5.0;14.0;1.0;0.0;82.0;21.0;;;44.0;;10.0;6.0;;463.0;248.0;32.0;128.0;4.0;32.0;0.0;1.0;13.0;37.0;2.0;0.0;215.0;56.0;;;115.0;;28.0;16.0;
186;Zeeland (PV);2008;188.0;98.0;12.0;51.0;2.0;12.0;0.0;0.0;5.0;15.0;1.0;0.0;90.0;23.0;0.0;0.0;45.0;4.0;11.0;6.0;0.0;494.0;258.0;32.0;134.0;4.0;32.0;1.0;0.0;14.0;38.0;2.0;0.0;237.0;61.0;0.0;0.0;118.0;11.0;30.0;16.0;1.0
187;Zeeland (PV);2009;191.0;103.0;13.0;54.0;2.0;13.0;1.0;0.0;5.0;14.0;1.0;0.0;88.0;25.0;0.0;0.0;45.0;4.0;8.0;6.0;0.0;501.0;269.0;34.0;141.0;4.0;35.0;1.0;0.0;14.0;38.0;2.0;0.0;232.0;65.0;0.0;0.0;117.0;11.0;21.0;17.0;1.0
188;Zeeland (PV);2010;202.0;107.0;14.0;56.0;2.0;13.0;1.0;0.0;6.0;16.0;1.0;0.0;95.0;26.0;0.0;0.0;46.0;5.0;11.0;6.0;0.0;529.0;281.0;35.0;146.0;4.0;35.0;1.0;0.0;15.0;41.0;3.0;0.0;248.0;69.0;0.0;0.0;120.0;12.0;29.0;17.0;1.0
189;Zeeland (PV);2011;210.0;113.0;14.0;59.0;2.0;13.0;1.0;0.0;6.0;17.0;1.0;0.0;97.0;30.0;0.0;0.0;45.0;5.0;10.0;6.0;0.0;549.0;295.0;38.0;155.0;5.0;35.0;2.0;0.0;15.0;44.0;3.0;0.0;254.0;79.0;0.0;0.0;119.0;13.0;26.0;16.0;1.0
190;Zeeland (PV);2012;219.0;118.0;15.0;62.0;2.0;14.0;1.0;0.0;6.0;18.0;1.0;0.0;100.0;32.0;0.0;0.0;46.0;5.0;11.0;6.0;0.0;573.0;310.0;40.0;163.0;5.0;36.0;2.0;0.0;15.0;47.0;3.0;0.0;263.0;84.0;0.0;0.0;120.0;12.0;28.0;17.0;1.0
191;Zeeland (PV);2013;223.0;119.0;16.0;62.0;2.0;14.0;1.0;0.0;6.0;17.0;1.0;0.0;104.0;35.0;0.0;0.0;47.0;5.0;10.0;6.0;0.0;585.0;313.0;41.0;164.0;5.0;38.0;2.0;0.0;16.0;45.0;3.0;0.0;272.0;93.0;0.0;0.0;123.0;13.0;27.0;15.0;1.0
192;Zeeland (PV);2014;230.0;123.0;16.0;65.0;2.0;15.0;1.0;0.0;6.0;18.0;1.0;0.0;107.0;37.0;0.0;0.0;48.0;4.0;11.0;6.0;0.0;605.0;324.0;41.0;170.0;5.0;40.0;2.0;0.0;17.0;47.0;2.0;0.0;281.0;97.0;0.0;0.0;127.0;11.0;28.0;17.0;1.0
193;Zeeland (PV);2015;242.0;129.0;16.0;67.0;2.0;16.0;1.0;0.0;7.0;19.0;2.0;0.0;113.0;40.0;;;50.0;5.0;12.0;7.0;0.0;636.0;340.0;43.0;175.0;5.0;43.0;2.0;0.0;17.0;49.0;5.0;0.0;296.0;104.0;;;130.0;12.0;31.0;18.0;1.0
194;Zeeland (PV);2016;258.0;142.0;17.0;69.0;2.0;17.0;1.0;0.0;7.0;20.0;10.0;0.0;115.0;41.0;;;50.0;5.0;11.0;7.0;0.0;676.0;374.0;44.0;181.0;5.0;46.0;2.0;0.0;18.0;52.0;26.0;0.0;302.0;108.0;;;132.0;13.0;29.0;19.0;1.0
195;Noord-Brabant (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;Noord-Brabant (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;Noord-Brabant (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;Noord-Brabant (PV);2007;969.0;432.0;65.0;291.0;8.0;9.0;0.0;0.0;1.0;53.0;4.0;0.0;537.0;163.0;;;245.0;;86.0;43.0;;401.0;178.0;27.0;120.0;3.0;4.0;0.0;0.0;0.0;22.0;2.0;0.0;222.0;68.0;;;101.0;;36.0;18.0;
199;Noord-Brabant (PV);2008;1029.0;460.0;67.0;303.0;9.0;10.0;1.0;0.0;1.0;65.0;4.0;0.0;570.0;172.0;1.0;1.0;249.0;5.0;95.0;43.0;4.0;425.0;190.0;28.0;125.0;4.0;4.0;0.0;0.0;0.0;27.0;1.0;0.0;235.0;71.0;0.0;0.0;103.0;2.0;39.0;18.0;1.0
200;Noord-Brabant (PV);2009;1040.0;483.0;73.0;320.0;9.0;10.0;1.0;0.0;1.0;64.0;4.0;0.0;557.0;180.0;1.0;1.0;253.0;5.0;71.0;44.0;3.0;427.0;198.0;30.0;131.0;4.0;4.0;1.0;0.0;0.0;26.0;2.0;0.0;229.0;74.0;0.0;0.0;104.0;2.0;29.0;18.0;1.0
201;Noord-Brabant (PV);2010;1063.0;497.0;75.0;331.0;9.0;10.0;2.0;0.0;1.0;66.0;3.0;0.0;566.0;187.0;1.0;1.0;254.0;5.0;71.0;43.0;3.0;435.0;204.0;31.0;135.0;4.0;4.0;1.0;0.0;0.0;27.0;1.0;0.0;231.0;77.0;0.0;0.0;104.0;2.0;29.0;18.0;1.0
202;Noord-Brabant (PV);2011;1082.0;516.0;78.0;344.0;10.0;11.0;2.0;0.0;1.0;66.0;4.0;0.0;566.0;195.0;1.0;1.0;253.0;5.0;66.0;43.0;3.0;441.0;210.0;32.0;140.0;4.0;5.0;1.0;0.0;0.0;27.0;2.0;0.0;231.0;79.0;1.0;0.0;103.0;2.0;27.0;17.0;1.0
203;Noord-Brabant (PV);2012;1099.0;538.0;81.0;358.0;10.0;12.0;2.0;0.0;1.0;70.0;4.0;0.0;561.0;200.0;1.0;1.0;249.0;5.0;59.0;44.0;3.0;446.0;218.0;33.0;145.0;4.0;5.0;1.0;0.0;0.0;28.0;2.0;0.0;228.0;81.0;1.0;0.0;101.0;2.0;24.0;18.0;1.0
204;Noord-Brabant (PV);2013;1105.0;566.0;85.0;381.0;10.0;13.0;3.0;0.0;1.0;68.0;4.0;0.0;540.0;204.0;1.0;1.0;237.0;5.0;50.0;39.0;3.0;447.0;229.0;34.0;154.0;4.0;5.0;1.0;0.0;0.0;28.0;2.0;0.0;218.0;82.0;1.0;0.0;96.0;2.0;20.0;16.0;1.0
205;Noord-Brabant (PV);2014;1129.0;582.0;87.0;394.0;10.0;14.0;4.0;0.0;1.0;68.0;4.0;0.0;547.0;211.0;1.0;1.0;228.0;5.0;52.0;45.0;3.0;455.0;235.0;35.0;159.0;4.0;5.0;2.0;0.0;0.0;27.0;2.0;0.0;221.0;85.0;1.0;0.0;92.0;2.0;21.0;18.0;1.0
206;Noord-Brabant (PV);2015;1170.0;606.0;91.0;409.0;10.0;15.0;4.0;0.0;1.0;70.0;5.0;0.0;564.0;219.0;;;232.0;6.0;59.0;46.0;3.0;470.0;243.0;36.0;164.0;4.0;6.0;2.0;0.0;0.0;28.0;2.0;0.0;226.0;88.0;;;93.0;2.0;24.0;18.0;1.0
207;Noord-Brabant (PV);2016;1195.0;617.0;90.0;416.0;10.0;17.0;5.0;0.0;1.0;72.0;7.0;0.0;578.0;222.0;;;231.0;5.0;67.0;50.0;2.0;478.0;247.0;36.0;166.0;4.0;7.0;2.0;0.0;0.0;29.0;3.0;0.0;231.0;89.0;;;92.0;2.0;27.0;20.0;1.0
208;Limburg (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;Limburg (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;Limburg (PV);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;Limburg (PV);2007;495.0;233.0;35.0;151.0;5.0;12.0;0.0;1.0;0.0;28.0;2.0;0.0;261.0;87.0;;;121.0;;34.0;20.0;;439.0;207.0;31.0;134.0;4.0;11.0;0.0;1.0;0.0;25.0;1.0;0.0;232.0;77.0;;;107.0;;30.0;18.0;
212;Limburg (PV);2008;512.0;240.0;36.0;155.0;5.0;13.0;0.0;1.0;0.0;28.0;2.0;0.0;272.0;93.0;0.0;0.0;122.0;3.0;33.0;19.0;2.0;456.0;213.0;32.0;138.0;5.0;12.0;0.0;1.0;0.0;25.0;2.0;0.0;242.0;83.0;0.0;0.0;109.0;3.0;30.0;17.0;2.0
213;Limburg (PV);2009;519.0;252.0;37.0;162.0;6.0;13.0;1.0;0.0;0.0;30.0;2.0;0.0;266.0;98.0;0.0;0.0;119.0;3.0;25.0;20.0;2.0;462.0;225.0;33.0;145.0;5.0;12.0;1.0;0.0;0.0;27.0;2.0;0.0;237.0;87.0;0.0;0.0;106.0;3.0;23.0;18.0;2.0
214;Limburg (PV);2010;534.0;264.0;39.0;169.0;6.0;14.0;1.0;0.0;0.0;33.0;2.0;0.0;270.0;101.0;0.0;0.0;120.0;3.0;25.0;19.0;2.0;475.0;235.0;34.0;151.0;5.0;12.0;1.0;0.0;0.0;30.0;2.0;0.0;240.0;90.0;0.0;0.0;107.0;3.0;23.0;17.0;2.0
215;Limburg (PV);2011;547.0;276.0;41.0;178.0;6.0;14.0;1.0;0.0;0.0;33.0;2.0;0.0;271.0;104.0;0.0;0.0;119.0;3.0;24.0;19.0;2.0;487.0;246.0;37.0;158.0;5.0;12.0;1.0;0.0;0.0;29.0;2.0;0.0;241.0;93.0;0.0;0.0;106.0;3.0;21.0;17.0;2.0
216;Limburg (PV);2012;558.0;287.0;43.0;185.0;6.0;15.0;2.0;0.0;0.0;32.0;2.0;0.0;272.0;109.0;0.0;0.0;115.0;3.0;22.0;20.0;2.0;497.0;255.0;38.0;165.0;6.0;14.0;2.0;0.0;0.0;29.0;2.0;0.0;242.0;97.0;0.0;0.0;102.0;3.0;20.0;18.0;2.0
217;Limburg (PV);2013;564.0;300.0;45.0;195.0;7.0;16.0;2.0;0.0;0.0;33.0;2.0;0.0;264.0;111.0;0.0;0.0;111.0;3.0;19.0;17.0;2.0;503.0;267.0;40.0;174.0;6.0;14.0;2.0;0.0;0.0;30.0;2.0;0.0;235.0;99.0;0.0;0.0;99.0;3.0;17.0;15.0;2.0
218;Limburg (PV);2014;574.0;309.0;46.0;202.0;7.0;16.0;2.0;0.0;0.0;34.0;2.0;0.0;264.0;115.0;0.0;0.0;106.0;3.0;18.0;20.0;2.0;512.0;276.0;41.0;180.0;6.0;14.0;2.0;0.0;0.0;31.0;2.0;0.0;236.0;103.0;0.0;0.0;95.0;3.0;16.0;17.0;2.0
219;Limburg (PV);2015;590.0;321.0;48.0;211.0;7.0;18.0;2.0;0.0;0.0;32.0;2.0;0.0;269.0;117.0;;;106.0;3.0;21.0;20.0;2.0;528.0;287.0;43.0;189.0;6.0;16.0;2.0;0.0;0.0;29.0;2.0;0.0;241.0;105.0;;;95.0;3.0;19.0;18.0;2.0
220;Limburg (PV);2016;600.0;323.0;47.0;215.0;7.0;19.0;2.0;0.0;0.0;32.0;2.0;0.0;277.0;120.0;;;106.0;3.0;23.0;23.0;2.0;537.0;289.0;42.0;192.0;6.0;17.0;2.0;0.0;0.0;29.0;2.0;0.0;248.0;108.0;;;95.0;3.0;20.0;20.0;2.0
221;Oost-Groningen (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;Oost-Groningen (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;Oost-Groningen (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;Oost-Groningen (CR);2007;57.0;23.0;4.0;18.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;33.0;13.0;;;15.0;;2.0;2.0;;368.0;150.0;23.0;114.0;2.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0;218.0;88.0;;;99.0;;16.0;15.0;
225;Oost-Groningen (CR);2008;59.0;24.0;4.0;18.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;35.0;14.0;0.0;0.0;15.0;1.0;3.0;2.0;0.0;386.0;155.0;24.0;117.0;2.0;2.0;1.0;0.0;0.0;8.0;0.0;0.0;231.0;92.0;0.0;0.0;101.0;4.0;18.0;15.0;1.0
226;Oost-Groningen (CR);2009;58.0;24.0;4.0;18.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;34.0;15.0;0.0;0.0;14.0;1.0;2.0;3.0;0.0;384.0;160.0;25.0;121.0;2.0;2.0;1.0;0.0;0.0;8.0;0.0;0.0;224.0;97.0;0.0;0.0;92.0;4.0;15.0;17.0;1.0
227;Oost-Groningen (CR);2010;62.0;25.0;4.0;20.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;36.0;15.0;0.0;0.0;16.0;1.0;2.0;2.0;0.0;405.0;167.0;26.0;128.0;1.0;2.0;1.0;0.0;0.0;8.0;0.0;0.0;238.0;100.0;0.0;0.0;106.0;3.0;12.0;16.0;1.0
228;Oost-Groningen (CR);2011;63.0;26.0;4.0;20.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;37.0;15.0;0.0;0.0;17.0;1.0;2.0;2.0;0.0;415.0;171.0;27.0;133.0;1.0;2.0;1.0;0.0;0.0;7.0;0.0;0.0;243.0;102.0;0.0;0.0;111.0;3.0;11.0;16.0;1.0
229;Oost-Groningen (CR);2012;66.0;28.0;5.0;22.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;37.0;16.0;0.0;0.0;16.0;1.0;2.0;2.0;0.0;435.0;187.0;30.0;146.0;1.0;2.0;1.0;0.0;0.0;6.0;0.0;0.0;247.0;106.0;0.0;0.0;109.0;4.0;12.0;16.0;1.0
230;Oost-Groningen (CR);2013;67.0;29.0;5.0;23.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;38.0;16.0;0.0;0.0;17.0;1.0;2.0;2.0;0.0;446.0;193.0;32.0;151.0;1.0;2.0;1.0;0.0;0.0;6.0;0.0;0.0;253.0;109.0;0.0;0.0;111.0;4.0;13.0;15.0;1.0
231;Oost-Groningen (CR);2014;67.0;30.0;5.0;24.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;38.0;16.0;0.0;0.0;16.0;1.0;2.0;3.0;0.0;453.0;201.0;32.0;158.0;1.0;2.0;1.0;0.0;0.0;6.0;0.0;0.0;252.0;110.0;0.0;0.0;108.0;4.0;12.0;17.0;1.0
232;Oost-Groningen (CR);2015;71.0;35.0;5.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;36.0;15.0;;;16.0;1.0;2.0;3.0;0.0;474.0;232.0;35.0;176.0;1.0;2.0;2.0;0.0;0.0;0.0;14.0;0.0;242.0;103.0;;;105.0;4.0;11.0;18.0;1.0
233;Oost-Groningen (CR);2016;71.0;36.0;6.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;36.0;15.0;;;15.0;1.0;2.0;3.0;0.0;481.0;241.0;38.0;183.0;1.0;3.0;2.0;0.0;0.0;0.0;15.0;0.0;239.0;102.0;;;101.0;4.0;12.0;20.0;1.0
234;Delfzijl en omgeving (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;Delfzijl en omgeving (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;Delfzijl en omgeving (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;Delfzijl en omgeving (CR);2007;22.0;10.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;4.0;;;6.0;;1.0;1.0;;433.0;207.0;42.0;153.0;4.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;227.0;72.0;;;121.0;;20.0;15.0;
238;Delfzijl en omgeving (CR);2008;24.0;12.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;4.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;484.0;237.0;48.0;166.0;4.0;1.0;0.0;0.0;0.0;9.0;10.0;0.0;247.0;80.0;0.0;0.0;119.0;5.0;28.0;14.0;0.0
239;Delfzijl en omgeving (CR);2009;25.0;12.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;4.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;506.0;252.0;51.0;174.0;4.0;1.0;0.0;0.0;0.0;8.0;14.0;0.0;254.0;86.0;0.0;0.0;124.0;5.0;23.0;16.0;0.0
240;Delfzijl en omgeving (CR);2010;25.0;12.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;5.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;505.0;245.0;57.0;182.0;4.0;2.0;2.0;0.0;0.0;1.0;-4.0;0.0;261.0;93.0;0.0;0.0;128.0;6.0;18.0;16.0;0.0
241;Delfzijl en omgeving (CR);2011;25.0;12.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;5.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;508.0;252.0;52.0;188.0;4.0;2.0;2.0;0.0;0.0;0.0;5.0;0.0;256.0;93.0;0.0;0.0;125.0;7.0;16.0;15.0;0.0
242;Delfzijl en omgeving (CR);2012;27.0;14.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;5.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;549.0;280.0;59.0;193.0;4.0;7.0;1.0;0.0;0.0;0.0;15.0;0.0;269.0;102.0;0.0;0.0;124.0;6.0;22.0;15.0;0.0
243;Delfzijl en omgeving (CR);2013;28.0;15.0;3.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;5.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;569.0;310.0;70.0;209.0;5.0;10.0;1.0;0.0;0.0;0.0;15.0;0.0;258.0;108.0;0.0;0.0;121.0;5.0;10.0;14.0;0.0
244;Delfzijl en omgeving (CR);2014;28.0;14.0;3.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;6.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;576.0;302.0;63.0;213.0;5.0;3.0;1.0;0.0;0.0;0.0;16.0;0.0;275.0;116.0;0.0;0.0;118.0;6.0;18.0;16.0;0.0
245;Delfzijl en omgeving (CR);2015;29.0;15.0;3.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;6.0;;;6.0;0.0;1.0;1.0;0.0;607.0;315.0;65.0;223.0;5.0;2.0;3.0;0.0;0.0;0.0;16.0;0.0;291.0;125.0;;;124.0;6.0;20.0;17.0;0.0
246;Delfzijl en omgeving (CR);2016;30.0;16.0;4.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;6.0;;;6.0;0.0;1.0;1.0;0.0;631.0;338.0;75.0;235.0;5.0;2.0;3.0;0.0;0.0;0.0;17.0;0.0;293.0;129.0;;;118.0;7.0;21.0;17.0;0.0
247;Overig Groningen (CR);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;Overig Groningen (CR);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;Overig Groningen (CR);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;Overig Groningen (CR);2007;170.0;82.0;15.0;55.0;1.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;88.0;25.0;;;40.0;;16.0;6.0;;462.0;222.0;40.0;150.0;2.0;3.0;0.0;0.0;0.0;26.0;1.0;0.0;239.0;68.0;;;110.0;;44.0;17.0;
251;Overig Groningen (CR);2008;185.0;86.0;15.0;58.0;1.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;99.0;27.0;0.0;0.0;41.0;3.0;22.0;7.0;1.0;499.0;231.0;41.0;157.0;2.0;3.0;0.0;0.0;0.0;27.0;1.0;0.0;268.0;73.0;0.0;0.0;110.0;7.0;59.0;18.0;2.0
252;Overig Groningen (CR);2009;182.0;89.0;18.0;61.0;1.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;93.0;29.0;0.0;0.0;43.0;3.0;12.0;7.0;1.0;489.0;239.0;48.0;163.0;2.0;3.0;0.0;0.0;0.0;21.0;1.0;0.0;251.0;77.0;0.0;0.0;114.0;7.0;32.0;19.0;2.0
253;Overig Groningen (CR);2010;185.0;90.0;18.0;63.0;1.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;95.0;17.0;13.0;0.0;42.0;3.0;13.0;7.0;1.0;493.0;241.0;47.0;167.0;2.0;3.0;0.0;0.0;0.0;19.0;1.0;0.0;253.0;45.0;34.0;0.0;112.0;7.0;34.0;19.0;2.0
254;Overig Groningen (CR);2011;192.0;99.0;19.0;68.0;1.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;93.0;18.0;13.0;0.0;41.0;3.0;11.0;6.0;1.0;507.0;260.0;52.0;181.0;2.0;5.0;0.0;0.0;0.0;19.0;1.0;0.0;246.0;47.0;35.0;0.0;110.0;7.0;29.0;17.0;2.0
255;Overig Groningen (CR);2012;196.0;102.0;21.0;71.0;1.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;94.0;18.0;14.0;0.0;42.0;3.0;10.0;7.0;1.0;514.0;268.0;54.0;186.0;2.0;4.0;0.0;0.0;1.0;19.0;1.0;0.0;247.0;48.0;36.0;0.0;109.0;8.0;26.0;18.0;2.0
256;Overig Groningen (CR);2013;197.0;108.0;22.0;75.0;1.0;2.0;0.0;0.0;0.0;7.0;1.0;0.0;89.0;33.0;0.0;0.0;41.0;3.0;7.0;6.0;-1.0;514.0;282.0;57.0;197.0;3.0;5.0;0.0;0.0;1.0;19.0;2.0;0.0;232.0;86.0;0.0;0.0;106.0;7.0;19.0;16.0;-2.0
257;Overig Groningen (CR);2014;206.0;115.0;22.0;78.0;1.0;2.0;0.0;0.0;0.0;11.0;1.0;0.0;91.0;33.0;0.0;0.0;39.0;3.0;9.0;7.0;-1.0;533.0;298.0;57.0;203.0;3.0;5.0;0.0;0.0;1.0;29.0;2.0;0.0;235.0;86.0;0.0;0.0;101.0;8.0;24.0;17.0;-1.0
