ID;Geslacht;Leeftijd;Operaties;Perioden;AantalOperaties_1;AantalOperatiesPer10000Inwoners_2;AantalOperaties_3;AantalOperatiesPer10000Inwoners_4;AantalOperaties_5;AantalOperatiesPer10000Inwoners_6
243;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1998;1895.0;1.2;1895.0;1.2;;
244;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1999;2012.0;1.3;2012.0;1.3;;
245;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2000;1925.0;1.2;1925.0;1.2;;
246;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2001;1978.0;1.2;1978.0;1.2;;
247;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2002;2094.0;1.3;2094.0;1.3;;
248;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2003;2315.0;1.4;2315.0;1.4;;
249;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2004;2434.0;1.5;2434.0;1.5;;
250;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2005;2495.0;1.5;2495.0;1.5;;
251;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2006;2401.0;1.5;2401.0;1.5;;
252;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2007;2387.0;1.5;2387.0;1.5;;
253;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2008;2257.0;1.4;2257.0;1.4;;
254;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2009;2478.0;1.5;2478.0;1.5;;
255;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2010;2715.0;1.6;2715.0;1.6;;
256;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1995;19607.0;12.7;19607.0;12.7;;
257;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1996;18877.0;12.2;18877.0;12.2;;
258;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1997;18005.0;11.5;18005.0;11.5;;
259;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1998;16674.0;10.6;16674.0;10.6;;
260;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1999;15976.0;10.1;15976.0;10.1;;
261;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2000;15601.0;9.8;15601.0;9.8;;
262;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2001;15486.0;9.7;15486.0;9.7;;
263;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2002;15717.0;9.7;15717.0;9.7;;
264;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2003;15804.0;9.7;15804.0;9.7;;
265;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2004;17203.0;10.6;17203.0;10.6;;
266;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2005;16728.0;10.3;16727.0;10.3;;
267;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2006;15537.0;9.5;15536.0;9.5;;
268;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2007;15455.0;9.4;15455.0;9.4;;
269;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2008;14451.0;8.8;14451.0;8.8;;
270;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2009;14450.0;8.7;14450.0;8.7;;
271;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2010;14447.0;8.7;14447.0;8.7;;
272;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1995;;;;;;
273;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1996;;;;;;
274;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1997;;;;;;
275;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1998;;;;;;
276;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1999;;;;;;
277;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2000;;;;;;
278;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2001;;;;;;
279;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2002;;;;;;
280;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2003;;;;;;
281;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2004;;;;;;
282;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2005;273.0;0.2;272.0;0.2;;
283;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2006;363.0;0.2;362.0;0.2;;
284;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2007;552.0;0.3;552.0;0.3;;
285;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2008;803.0;0.5;803.0;0.5;;
286;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2009;1087.0;0.7;1087.0;0.7;;
287;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2010;1686.0;1.0;1686.0;1.0;;
288;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1995;19607.0;12.7;19607.0;12.7;;
289;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1996;18877.0;12.2;18877.0;12.2;;
290;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1997;18005.0;11.5;18005.0;11.5;;
291;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1998;16674.0;10.6;16674.0;10.6;;
292;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1999;15976.0;10.1;15976.0;10.1;;
293;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2000;15601.0;9.8;15601.0;9.8;;
294;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2001;15486.0;9.7;15486.0;9.7;;
295;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2002;15717.0;9.7;15717.0;9.7;;
296;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2003;15804.0;9.7;15804.0;9.7;;
297;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2004;17203.0;10.6;17203.0;10.6;;
298;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2005;16455.0;10.1;16455.0;10.1;;
299;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2006;15174.0;9.3;15174.0;9.3;;
300;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2007;14903.0;9.1;14903.0;9.1;;
301;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2008;13648.0;8.3;13648.0;8.3;;
302;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2009;13363.0;8.1;13363.0;8.1;;
303;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2010;12761.0;7.7;12761.0;7.7;;
304;Totaal mannen en vrouwen;Totaal alle leeftijden;20;1995;22942.0;14.8;22942.0;14.8;;
305;Totaal mannen en vrouwen;Totaal alle leeftijden;20;1996;23452.0;15.1;23452.0;15.1;;
306;Totaal mannen en vrouwen;Totaal alle leeftijden;20;1997;24293.0;15.6;24293.0;15.6;;
307;Totaal mannen en vrouwen;Totaal alle leeftijden;20;1998;24245.0;15.4;24245.0;15.4;;
308;Totaal mannen en vrouwen;Totaal alle leeftijden;20;1999;25215.0;15.9;25215.0;15.9;;
309;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2000;25547.0;16.0;25547.0;16.0;;
310;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2001;26886.0;16.8;26886.0;16.8;;
311;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2002;28529.0;17.7;28529.0;17.7;;
312;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2003;29578.0;18.2;29578.0;18.2;;
313;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2004;30181.0;18.5;30181.0;18.5;;
314;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2005;31198.0;19.1;31198.0;19.1;;
315;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2006;31536.0;19.3;31536.0;19.3;;
316;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2007;32061.0;19.6;32061.0;19.6;;
317;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2008;33447.0;20.3;33447.0;20.3;;
318;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2009;34080.0;20.6;34080.0;20.6;;
319;Totaal mannen en vrouwen;Totaal alle leeftijden;20;2010;35769.0;21.5;35769.0;21.5;;
320;Totaal mannen en vrouwen;Totaal alle leeftijden;21;1995;1735.0;1.1;1735.0;1.1;;
321;Totaal mannen en vrouwen;Totaal alle leeftijden;21;1996;1587.0;1.0;1587.0;1.0;;
322;Totaal mannen en vrouwen;Totaal alle leeftijden;21;1997;1547.0;1.0;1547.0;1.0;;
323;Totaal mannen en vrouwen;Totaal alle leeftijden;21;1998;1684.0;1.1;1684.0;1.1;;
324;Totaal mannen en vrouwen;Totaal alle leeftijden;21;1999;1692.0;1.1;1692.0;1.1;;
325;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2000;1647.0;1.0;1647.0;1.0;;
326;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2001;1651.0;1.0;1651.0;1.0;;
327;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2002;1758.0;1.1;1758.0;1.1;;
328;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2003;1833.0;1.1;1833.0;1.1;;
329;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2004;1928.0;1.2;1928.0;1.2;;
330;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2005;2062.0;1.3;2062.0;1.3;;
331;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2006;2260.0;1.4;2260.0;1.4;;
332;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2007;2107.0;1.3;2107.0;1.3;;
333;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2008;2183.0;1.3;2183.0;1.3;;
334;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2009;2240.0;1.4;2240.0;1.4;;
335;Totaal mannen en vrouwen;Totaal alle leeftijden;21;2010;2430.0;1.5;2430.0;1.5;;
336;Totaal mannen en vrouwen;Totaal alle leeftijden;22;1995;21207.0;13.7;21207.0;13.7;;
337;Totaal mannen en vrouwen;Totaal alle leeftijden;22;1996;21865.0;14.1;21865.0;14.1;;
338;Totaal mannen en vrouwen;Totaal alle leeftijden;22;1997;22746.0;14.6;22746.0;14.6;;
339;Totaal mannen en vrouwen;Totaal alle leeftijden;22;1998;22561.0;14.4;22561.0;14.4;;
340;Totaal mannen en vrouwen;Totaal alle leeftijden;22;1999;23523.0;14.9;23523.0;14.9;;
341;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2000;23900.0;15.0;23900.0;15.0;;
342;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2001;25235.0;15.7;25235.0;15.7;;
343;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2002;26771.0;16.6;26771.0;16.6;;
344;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2003;27745.0;17.1;27745.0;17.1;;
345;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2004;28253.0;17.4;28253.0;17.4;;
346;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2005;29136.0;17.9;29136.0;17.9;;
347;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2006;29276.0;17.9;29276.0;17.9;;
348;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2007;29954.0;18.3;29954.0;18.3;;
349;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2008;31264.0;19.0;31264.0;19.0;;
350;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2009;31840.0;19.3;31840.0;19.3;;
351;Totaal mannen en vrouwen;Totaal alle leeftijden;22;2010;33339.0;20.1;33339.0;20.1;;
352;Totaal mannen en vrouwen;Totaal alle leeftijden;23;1995;5055.0;3.3;5055.0;3.3;;
353;Totaal mannen en vrouwen;Totaal alle leeftijden;23;1996;5313.0;3.4;5313.0;3.4;;
354;Totaal mannen en vrouwen;Totaal alle leeftijden;23;1997;5876.0;3.8;5876.0;3.8;;
355;Totaal mannen en vrouwen;Totaal alle leeftijden;23;1998;6445.0;4.1;6445.0;4.1;;
356;Totaal mannen en vrouwen;Totaal alle leeftijden;23;1999;6653.0;4.2;6653.0;4.2;;
357;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2000;7394.0;4.6;7394.0;4.6;;
358;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2001;8564.0;5.3;8564.0;5.3;;
359;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2002;10136.0;6.3;10136.0;6.3;;
360;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2003;11380.0;7.0;11380.0;7.0;;
361;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2004;12326.0;7.6;12326.0;7.6;;
362;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2005;13731.0;8.4;13731.0;8.4;;
363;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2006;15688.0;9.6;15688.0;9.6;;
364;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2007;17226.0;10.5;17226.0;10.5;;
365;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2008;17876.0;10.9;17876.0;10.9;;
366;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2009;18518.0;11.2;18518.0;11.2;;
367;Totaal mannen en vrouwen;Totaal alle leeftijden;23;2010;19566.0;11.8;19566.0;11.8;;
368;Totaal mannen en vrouwen;Totaal alle leeftijden;24;1995;27423.0;17.7;6149.0;4.0;21274.0;13.8
369;Totaal mannen en vrouwen;Totaal alle leeftijden;24;1996;27412.0;17.7;4934.0;3.2;22478.0;14.5
370;Totaal mannen en vrouwen;Totaal alle leeftijden;24;1997;27660.0;17.7;4112.0;2.6;23548.0;15.1
371;Totaal mannen en vrouwen;Totaal alle leeftijden;24;1998;27423.0;17.5;3183.0;2.0;24240.0;15.4
372;Totaal mannen en vrouwen;Totaal alle leeftijden;24;1999;28613.0;18.1;2697.0;1.7;25916.0;16.4
373;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2000;28571.0;17.9;2434.0;1.5;26137.0;16.4
374;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2001;29079.0;18.1;2268.0;1.4;26811.0;16.7
375;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2002;31451.0;19.5;2494.0;1.5;28957.0;17.9
376;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2003;33143.0;20.4;2350.0;1.4;30793.0;19.0
377;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2004;36421.0;22.4;2395.0;1.5;34026.0;20.9
378;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2005;37220.0;22.8;2069.0;1.3;35151.0;21.5
379;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2006;38114.0;23.3;2118.0;1.3;35996.0;22.0
380;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2007;38545.0;23.5;2198.0;1.3;36347.0;22.2
381;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2008;41101.0;25.0;2084.0;1.3;39017.0;23.7
382;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2009;41198.0;24.9;1872.0;1.1;39326.0;23.8
383;Totaal mannen en vrouwen;Totaal alle leeftijden;24;2010;41716.0;25.1;1667.0;1.0;40049.0;24.1
384;Totaal mannen en vrouwen;Totaal alle leeftijden;25;1995;2411.0;1.6;2022.0;1.3;389.0;0.3
385;Totaal mannen en vrouwen;Totaal alle leeftijden;25;1996;2494.0;1.6;2108.0;1.4;386.0;0.2
386;Totaal mannen en vrouwen;Totaal alle leeftijden;25;1997;2444.0;1.6;2039.0;1.3;405.0;0.3
387;Totaal mannen en vrouwen;Totaal alle leeftijden;25;1998;2380.0;1.5;2040.0;1.3;340.0;0.2
388;Totaal mannen en vrouwen;Totaal alle leeftijden;25;1999;2390.0;1.5;2051.0;1.3;339.0;0.2
389;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2000;2467.0;1.5;2122.0;1.3;345.0;0.2
390;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2001;2200.0;1.4;1894.0;1.2;306.0;0.2
391;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2002;2276.0;1.4;1888.0;1.2;388.0;0.2
392;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2003;2262.0;1.4;1884.0;1.2;378.0;0.2
393;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2004;2270.0;1.4;1816.0;1.1;454.0;0.3
394;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2005;2232.0;1.4;1829.0;1.1;403.0;0.2
395;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2006;2264.0;1.4;1859.0;1.1;405.0;0.2
396;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2007;2366.0;1.4;1902.0;1.2;464.0;0.3
397;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2008;2470.0;1.5;2003.0;1.2;467.0;0.3
398;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2009;2427.0;1.5;2071.0;1.3;356.0;0.2
399;Totaal mannen en vrouwen;Totaal alle leeftijden;25;2010;2692.0;1.6;2259.0;1.4;433.0;0.3
400;Totaal mannen en vrouwen;Totaal alle leeftijden;26;1995;359.0;0.2;359.0;0.2;;
401;Totaal mannen en vrouwen;Totaal alle leeftijden;26;1996;302.0;0.2;302.0;0.2;;
402;Totaal mannen en vrouwen;Totaal alle leeftijden;26;1997;380.0;0.2;380.0;0.2;;
403;Totaal mannen en vrouwen;Totaal alle leeftijden;26;1998;346.0;0.2;346.0;0.2;;
404;Totaal mannen en vrouwen;Totaal alle leeftijden;26;1999;312.0;0.2;312.0;0.2;;
405;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2000;322.0;0.2;322.0;0.2;;
406;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2001;313.0;0.2;313.0;0.2;;
407;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2002;316.0;0.2;316.0;0.2;;
408;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2003;328.0;0.2;328.0;0.2;;
409;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2004;345.0;0.2;345.0;0.2;;
410;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2005;354.0;0.2;354.0;0.2;;
411;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2006;404.0;0.2;404.0;0.2;;
412;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2007;435.0;0.3;435.0;0.3;;
413;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2008;412.0;0.3;412.0;0.3;;
414;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2009;445.0;0.3;445.0;0.3;;
415;Totaal mannen en vrouwen;Totaal alle leeftijden;26;2010;465.0;0.3;465.0;0.3;;
416;Totaal mannen en vrouwen;Totaal alle leeftijden;27;1995;13232.0;8.6;13179.0;8.5;53.0;0.0
417;Totaal mannen en vrouwen;Totaal alle leeftijden;27;1996;13294.0;8.6;13261.0;8.5;33.0;0.0
418;Totaal mannen en vrouwen;Totaal alle leeftijden;27;1997;12438.0;8.0;12412.0;8.0;26.0;0.0
419;Totaal mannen en vrouwen;Totaal alle leeftijden;27;1998;12024.0;7.7;11996.0;7.6;28.0;0.0
420;Totaal mannen en vrouwen;Totaal alle leeftijden;27;1999;10667.0;6.7;10653.0;6.7;14.0;0.0
421;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2000;9849.0;6.2;9843.0;6.2;;
422;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2001;9463.0;5.9;9454.0;5.9;;
423;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2002;10009.0;6.2;10000.0;6.2;;
424;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2003;10326.0;6.4;10304.0;6.4;22.0;0.0
425;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2004;10865.0;6.7;10797.0;6.6;68.0;0.0
426;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2005;11593.0;7.1;11501.0;7.0;92.0;0.1
427;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2006;12054.0;7.4;11991.0;7.3;63.0;0.0
428;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2007;11593.0;7.1;11482.0;7.0;111.0;0.1
429;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2008;11547.0;7.0;11427.0;6.9;120.0;0.1
430;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2009;11564.0;7.0;11462.0;6.9;102.0;0.1
431;Totaal mannen en vrouwen;Totaal alle leeftijden;27;2010;11127.0;6.7;11109.0;6.7;18.0;0.0
432;Totaal mannen en vrouwen;Totaal alle leeftijden;28;1995;2292.0;1.5;2286.0;1.5;;
433;Totaal mannen en vrouwen;Totaal alle leeftijden;28;1996;2103.0;1.4;2094.0;1.3;;
434;Totaal mannen en vrouwen;Totaal alle leeftijden;28;1997;2072.0;1.3;2064.0;1.3;;
435;Totaal mannen en vrouwen;Totaal alle leeftijden;28;1998;2145.0;1.4;2140.0;1.4;;
436;Totaal mannen en vrouwen;Totaal alle leeftijden;28;1999;2128.0;1.3;2124.0;1.3;;
437;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2000;1951.0;1.2;1945.0;1.2;;
438;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2001;1996.0;1.2;1990.0;1.2;;
439;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2002;2120.0;1.3;2117.0;1.3;;
440;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2003;2293.0;1.4;2289.0;1.4;;
441;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2004;2221.0;1.4;2211.0;1.4;10.0;0.0
442;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2005;2440.0;1.5;2435.0;1.5;;
443;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2006;2665.0;1.6;2659.0;1.6;;
444;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2007;2658.0;1.6;2640.0;1.6;18.0;0.0
445;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2008;2599.0;1.6;2591.0;1.6;;
446;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2009;2591.0;1.6;2583.0;1.6;;
447;Totaal mannen en vrouwen;Totaal alle leeftijden;28;2010;2590.0;1.6;2572.0;1.5;18.0;0.0
448;Totaal mannen en vrouwen;Totaal alle leeftijden;29;1995;61096.0;39.5;42985.0;27.8;18111.0;11.7
449;Totaal mannen en vrouwen;Totaal alle leeftijden;29;1996;66623.0;42.9;38838.0;25.0;27785.0;17.9
450;Totaal mannen en vrouwen;Totaal alle leeftijden;29;1997;73335.0;47.0;33244.0;21.3;40091.0;25.7
451;Totaal mannen en vrouwen;Totaal alle leeftijden;29;1998;78180.0;49.8;27171.0;17.3;51009.0;32.5
452;Totaal mannen en vrouwen;Totaal alle leeftijden;29;1999;83931.0;53.1;21311.0;13.5;62620.0;39.6
453;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2000;89044.0;55.9;15487.0;9.7;73557.0;46.2
454;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2001;96385.0;60.1;10611.0;6.6;85774.0;53.5
455;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2002;106983.0;66.3;8219.0;5.1;98764.0;61.2
456;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2003;114013.0;70.3;6939.0;4.3;107074.0;66.0
457;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2004;117018.0;71.9;5424.0;3.3;111594.0;68.6
458;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2005;123866.0;75.9;4260.0;2.6;119606.0;73.3
459;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2006;129335.0;79.1;3563.0;2.2;125772.0;76.9
460;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2007;132959.0;81.2;2984.0;1.8;129975.0;79.3
461;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2008;145822.0;88.7;2638.0;1.6;143184.0;87.1
462;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2009;146267.0;88.5;2100.0;1.3;144167.0;87.2
463;Totaal mannen en vrouwen;Totaal alle leeftijden;29;2010;140382.0;84.5;1691.0;1.0;138691.0;83.5
464;Totaal mannen en vrouwen;Totaal alle leeftijden;30;1995;;;;;;
465;Totaal mannen en vrouwen;Totaal alle leeftijden;30;1996;;;;;;
466;Totaal mannen en vrouwen;Totaal alle leeftijden;30;1997;;;;;;
467;Totaal mannen en vrouwen;Totaal alle leeftijden;30;1998;;;;;;
468;Totaal mannen en vrouwen;Totaal alle leeftijden;30;1999;;;;;;
469;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2000;91.0;0.1;91.0;0.1;;
470;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2001;135.0;0.1;131.0;0.1;;
471;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2002;201.0;0.1;201.0;0.1;;
472;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2003;261.0;0.2;261.0;0.2;;
473;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2004;297.0;0.2;297.0;0.2;;
474;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2005;310.0;0.2;310.0;0.2;;
475;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2006;355.0;0.2;340.0;0.2;15.0;0.0
476;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2007;393.0;0.2;371.0;0.2;22.0;0.0
477;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2008;460.0;0.3;423.0;0.3;37.0;0.0
478;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2009;441.0;0.3;407.0;0.2;34.0;0.0
479;Totaal mannen en vrouwen;Totaal alle leeftijden;30;2010;507.0;0.3;462.0;0.3;45.0;0.0
480;Totaal mannen en vrouwen;Totaal alle leeftijden;31;1995;49029.0;31.7;17863.0;11.6;31166.0;20.2
481;Totaal mannen en vrouwen;Totaal alle leeftijden;31;1996;47346.0;30.5;17117.0;11.0;30229.0;19.5
482;Totaal mannen en vrouwen;Totaal alle leeftijden;31;1997;45494.0;29.1;16664.0;10.7;28830.0;18.5
483;Totaal mannen en vrouwen;Totaal alle leeftijden;31;1998;45644.0;29.1;16190.0;10.3;29454.0;18.7
484;Totaal mannen en vrouwen;Totaal alle leeftijden;31;1999;41611.0;26.3;15667.0;9.9;25944.0;16.4
485;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2000;39214.0;24.6;14846.0;9.3;24368.0;15.3
486;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2001;39670.0;24.7;14680.0;9.1;24990.0;15.6
487;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2002;40966.0;25.4;14596.0;9.0;26370.0;16.3
488;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2003;43459.0;26.8;14926.0;9.2;28533.0;17.6
489;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2004;42214.0;25.9;14942.0;9.2;27272.0;16.8
490;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2005;39662.0;24.3;14393.0;8.8;25269.0;15.5
491;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2006;45354.0;27.7;15756.0;9.6;29598.0;18.1
492;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2007;42298.0;25.8;14013.0;8.6;28285.0;17.3
493;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2008;39447.0;24.0;13606.0;8.3;25841.0;15.7
494;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2009;39843.0;24.1;12763.0;7.7;27080.0;16.4
495;Totaal mannen en vrouwen;Totaal alle leeftijden;31;2010;40112.0;24.1;12727.0;7.7;27385.0;16.5
496;Totaal mannen en vrouwen;Totaal alle leeftijden;32;1995;2674.0;1.7;2674.0;1.7;;
497;Totaal mannen en vrouwen;Totaal alle leeftijden;32;1996;2549.0;1.6;2549.0;1.6;;
498;Totaal mannen en vrouwen;Totaal alle leeftijden;32;1997;2471.0;1.6;2471.0;1.6;;
