ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
5830;Oosterhout;"10e 10%-groep; meer dan 51 000  euro";2.3;11.0
5831;Oosterhout;"1e 10%-groep; minder dan 12 600 euro";1.6;7.0
5832;Oosterhout;"2e-4e 10%-groep; 12 600 tot 22 400 euro";6.2;28.0
5833;Oosterhout;"5e-8e 10%-groep; 22 400 tot 41 000 euro";9.4;43.0
5834;Oosterhout;"9e-10e 10%-groep; meer dan 41 000 euro";4.7;21.0
5835;Oostflakkee;Totaal particulier huishouden;4.0;100.0
5836;Oostflakkee;"1e 10%-groep; minder dan 12 600 euro";0.4;9.0
5837;Oostflakkee;"2e 10%-groep; 12 600 tot 15 900 euro";0.3;8.0
5838;Oostflakkee;"3e 10%-groep; 15 900 tot 19 000 euro";0.4;10.0
5839;Oostflakkee;"4e 10%-groep; 19 000 tot 22 400 euro";0.4;9.0
5840;Oostflakkee;"5e 10%-groep; 22 400 tot 26 300 euro";0.4;10.0
5841;Oostflakkee;"6e 10%-groep; 26 300 tot 30 400 euro";0.4;11.0
5842;Oostflakkee;"7e 10%-groep; 30 400 tot 35 000 euro";0.4;11.0
5843;Oostflakkee;"8e 10%-groep; 35 000 tot 41 000 euro";0.5;12.0
5844;Oostflakkee;"9e 10%-groep; 41 000 tot 51 000 euro";0.5;12.0
5845;Oostflakkee;"10e 10%-groep; meer dan 51 000  euro";0.3;8.0
5846;Oostflakkee;"1e 10%-groep; minder dan 12 600 euro";0.4;9.0
5847;Oostflakkee;"2e-4e 10%-groep; 12 600 tot 22 400 euro";1.1;27.0
5848;Oostflakkee;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.7;43.0
5849;Oostflakkee;"9e-10e 10%-groep; meer dan 41 000 euro";0.8;21.0
5850;Ooststellingwerf;Totaal particulier huishouden;10.5;100.0
5851;Ooststellingwerf;"1e 10%-groep; minder dan 12 600 euro";1.2;11.0
5852;Ooststellingwerf;"2e 10%-groep; 12 600 tot 15 900 euro";1.1;10.0
5853;Ooststellingwerf;"3e 10%-groep; 15 900 tot 19 000 euro";1.1;11.0
5854;Ooststellingwerf;"4e 10%-groep; 19 000 tot 22 400 euro";1.1;10.0
5855;Ooststellingwerf;"5e 10%-groep; 22 400 tot 26 300 euro";1.1;11.0
5856;Ooststellingwerf;"6e 10%-groep; 26 300 tot 30 400 euro";1.3;12.0
5857;Ooststellingwerf;"7e 10%-groep; 30 400 tot 35 000 euro";1.2;12.0
5858;Ooststellingwerf;"8e 10%-groep; 35 000 tot 41 000 euro";0.9;9.0
5859;Ooststellingwerf;"9e 10%-groep; 41 000 tot 51 000 euro";0.9;8.0
5860;Ooststellingwerf;"10e 10%-groep; meer dan 51 000  euro";0.6;6.0
5861;Ooststellingwerf;"1e 10%-groep; minder dan 12 600 euro";1.2;11.0
5862;Ooststellingwerf;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.3;31.0
5863;Ooststellingwerf;"5e-8e 10%-groep; 22 400 tot 41 000 euro";4.6;44.0
5864;Ooststellingwerf;"9e-10e 10%-groep; meer dan 41 000 euro";1.5;14.0
5865;Oostzaan;Totaal particulier huishouden;3.7;100.0
5866;Oostzaan;"1e 10%-groep; minder dan 12 600 euro";0.2;5.0
5867;Oostzaan;"2e 10%-groep; 12 600 tot 15 900 euro";0.3;7.0
5868;Oostzaan;"3e 10%-groep; 15 900 tot 19 000 euro";0.2;6.0
5869;Oostzaan;"4e 10%-groep; 19 000 tot 22 400 euro";0.3;9.0
5870;Oostzaan;"5e 10%-groep; 22 400 tot 26 300 euro";0.3;8.0
5871;Oostzaan;"6e 10%-groep; 26 300 tot 30 400 euro";0.4;12.0
5872;Oostzaan;"7e 10%-groep; 30 400 tot 35 000 euro";0.5;12.0
5873;Oostzaan;"8e 10%-groep; 35 000 tot 41 000 euro";0.5;14.0
5874;Oostzaan;"9e 10%-groep; 41 000 tot 51 000 euro";0.5;14.0
5875;Oostzaan;"10e 10%-groep; meer dan 51 000  euro";0.5;13.0
5876;Oostzaan;"1e 10%-groep; minder dan 12 600 euro";0.2;5.0
5877;Oostzaan;"2e-4e 10%-groep; 12 600 tot 22 400 euro";0.8;21.0
5878;Oostzaan;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.7;47.0
5879;Oostzaan;"9e-10e 10%-groep; meer dan 41 000 euro";1.0;27.0
5880;Opmeer;Totaal particulier huishouden;4.2;100.0
5881;Opmeer;"1e 10%-groep; minder dan 12 600 euro";0.3;6.0
5882;Opmeer;"2e 10%-groep; 12 600 tot 15 900 euro";0.3;7.0
5883;Opmeer;"3e 10%-groep; 15 900 tot 19 000 euro";0.4;9.0
5884;Opmeer;"4e 10%-groep; 19 000 tot 22 400 euro";0.5;11.0
5885;Opmeer;"5e 10%-groep; 22 400 tot 26 300 euro";0.3;8.0
5886;Opmeer;"6e 10%-groep; 26 300 tot 30 400 euro";0.4;10.0
5887;Opmeer;"7e 10%-groep; 30 400 tot 35 000 euro";0.5;12.0
5888;Opmeer;"8e 10%-groep; 35 000 tot 41 000 euro";0.6;13.0
5889;Opmeer;"9e 10%-groep; 41 000 tot 51 000 euro";0.5;13.0
5890;Opmeer;"10e 10%-groep; meer dan 51 000  euro";0.5;12.0
5891;Opmeer;"1e 10%-groep; minder dan 12 600 euro";0.3;6.0
5892;Opmeer;"2e-4e 10%-groep; 12 600 tot 22 400 euro";1.1;26.0
5893;Opmeer;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.8;43.0
5894;Opmeer;"9e-10e 10%-groep; meer dan 41 000 euro";1.0;24.0
5895;Opsterland;Totaal particulier huishouden;11.6;100.0
5896;Opsterland;"1e 10%-groep; minder dan 12 600 euro";1.1;9.0
5897;Opsterland;"2e 10%-groep; 12 600 tot 15 900 euro";1.2;10.0
5898;Opsterland;"3e 10%-groep; 15 900 tot 19 000 euro";1.2;10.0
5899;Opsterland;"4e 10%-groep; 19 000 tot 22 400 euro";1.1;10.0
5900;Opsterland;"5e 10%-groep; 22 400 tot 26 300 euro";1.3;12.0
5901;Opsterland;"6e 10%-groep; 26 300 tot 30 400 euro";1.2;11.0
5902;Opsterland;"7e 10%-groep; 30 400 tot 35 000 euro";1.2;11.0
5903;Opsterland;"8e 10%-groep; 35 000 tot 41 000 euro";1.2;10.0
5904;Opsterland;"9e 10%-groep; 41 000 tot 51 000 euro";1.1;10.0
5905;Opsterland;"10e 10%-groep; meer dan 51 000  euro";0.9;8.0
5906;Opsterland;"1e 10%-groep; minder dan 12 600 euro";1.1;9.0
5907;Opsterland;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.5;30.0
5908;Opsterland;"5e-8e 10%-groep; 22 400 tot 41 000 euro";5.0;43.0
5909;Opsterland;"9e-10e 10%-groep; meer dan 41 000 euro";2.0;18.0
5910;Oss;Totaal particulier huishouden;30.5;100.0
5911;Oss;"1e 10%-groep; minder dan 12 600 euro";2.3;8.0
5912;Oss;"2e 10%-groep; 12 600 tot 15 900 euro";2.8;9.0
5913;Oss;"3e 10%-groep; 15 900 tot 19 000 euro";3.0;10.0
5914;Oss;"4e 10%-groep; 19 000 tot 22 400 euro";2.9;10.0
5915;Oss;"5e 10%-groep; 22 400 tot 26 300 euro";3.0;10.0
5916;Oss;"6e 10%-groep; 26 300 tot 30 400 euro";3.3;11.0
5917;Oss;"7e 10%-groep; 30 400 tot 35 000 euro";3.3;11.0
5918;Oss;"8e 10%-groep; 35 000 tot 41 000 euro";3.4;11.0
5919;Oss;"9e 10%-groep; 41 000 tot 51 000 euro";3.2;11.0
5920;Oss;"10e 10%-groep; meer dan 51 000  euro";3.1;10.0
5921;Oss;"1e 10%-groep; minder dan 12 600 euro";2.3;8.0
5922;Oss;"2e-4e 10%-groep; 12 600 tot 22 400 euro";8.7;28.0
5923;Oss;"5e-8e 10%-groep; 22 400 tot 41 000 euro";13.1;43.0
5924;Oss;"9e-10e 10%-groep; meer dan 41 000 euro";6.4;21.0
5925;Oud-Beijerland;Totaal particulier huishouden;9.2;100.0
5926;Oud-Beijerland;"1e 10%-groep; minder dan 12 600 euro";0.6;6.0
5927;Oud-Beijerland;"2e 10%-groep; 12 600 tot 15 900 euro";0.6;6.0
5928;Oud-Beijerland;"3e 10%-groep; 15 900 tot 19 000 euro";0.7;7.0
5929;Oud-Beijerland;"4e 10%-groep; 19 000 tot 22 400 euro";0.7;8.0
5930;Oud-Beijerland;"5e 10%-groep; 22 400 tot 26 300 euro";0.8;9.0
5931;Oud-Beijerland;"6e 10%-groep; 26 300 tot 30 400 euro";0.9;10.0
5932;Oud-Beijerland;"7e 10%-groep; 30 400 tot 35 000 euro";1.0;11.0
5933;Oud-Beijerland;"8e 10%-groep; 35 000 tot 41 000 euro";1.3;14.0
5934;Oud-Beijerland;"9e 10%-groep; 41 000 tot 51 000 euro";1.3;15.0
5935;Oud-Beijerland;"10e 10%-groep; meer dan 51 000  euro";1.2;13.0
5936;Oud-Beijerland;"1e 10%-groep; minder dan 12 600 euro";0.6;6.0
5937;Oud-Beijerland;"2e-4e 10%-groep; 12 600 tot 22 400 euro";2.0;22.0
5938;Oud-Beijerland;"5e-8e 10%-groep; 22 400 tot 41 000 euro";4.0;44.0
5939;Oud-Beijerland;"9e-10e 10%-groep; meer dan 41 000 euro";2.6;28.0
5940;Oude IJsselstreek;Totaal particulier huishouden;15.7;100.0
5941;Oude IJsselstreek;"1e 10%-groep; minder dan 12 600 euro";1.5;9.0
5942;Oude IJsselstreek;"2e 10%-groep; 12 600 tot 15 900 euro";1.6;10.0
5943;Oude IJsselstreek;"3e 10%-groep; 15 900 tot 19 000 euro";1.5;10.0
5944;Oude IJsselstreek;"4e 10%-groep; 19 000 tot 22 400 euro";1.6;10.0
5945;Oude IJsselstreek;"5e 10%-groep; 22 400 tot 26 300 euro";1.7;11.0
5946;Oude IJsselstreek;"6e 10%-groep; 26 300 tot 30 400 euro";1.8;12.0
5947;Oude IJsselstreek;"7e 10%-groep; 30 400 tot 35 000 euro";1.7;11.0
5948;Oude IJsselstreek;"8e 10%-groep; 35 000 tot 41 000 euro";1.6;10.0
5949;Oude IJsselstreek;"9e 10%-groep; 41 000 tot 51 000 euro";1.5;9.0
5950;Oude IJsselstreek;"10e 10%-groep; meer dan 51 000  euro";1.2;8.0
5951;Oude IJsselstreek;"1e 10%-groep; minder dan 12 600 euro";1.5;9.0
5952;Oude IJsselstreek;"2e-4e 10%-groep; 12 600 tot 22 400 euro";4.7;30.0
5953;Oude IJsselstreek;"5e-8e 10%-groep; 22 400 tot 41 000 euro";6.8;43.0
5954;Oude IJsselstreek;"9e-10e 10%-groep; meer dan 41 000 euro";2.7;17.0
5955;Ouder-Amstel;Totaal particulier huishouden;5.5;100.0
5956;Ouder-Amstel;"1e 10%-groep; minder dan 12 600 euro";0.3;6.0
5957;Ouder-Amstel;"2e 10%-groep; 12 600 tot 15 900 euro";0.4;7.0
5958;Ouder-Amstel;"3e 10%-groep; 15 900 tot 19 000 euro";0.5;9.0
5959;Ouder-Amstel;"4e 10%-groep; 19 000 tot 22 400 euro";0.5;9.0
5960;Ouder-Amstel;"5e 10%-groep; 22 400 tot 26 300 euro";0.5;9.0
5961;Ouder-Amstel;"6e 10%-groep; 26 300 tot 30 400 euro";0.5;8.0
5962;Ouder-Amstel;"7e 10%-groep; 30 400 tot 35 000 euro";0.5;9.0
5963;Ouder-Amstel;"8e 10%-groep; 35 000 tot 41 000 euro";0.6;10.0
5964;Ouder-Amstel;"9e 10%-groep; 41 000 tot 51 000 euro";0.6;11.0
5965;Ouder-Amstel;"10e 10%-groep; meer dan 51 000  euro";1.1;21.0
5966;Ouder-Amstel;"1e 10%-groep; minder dan 12 600 euro";0.3;6.0
5967;Ouder-Amstel;"2e-4e 10%-groep; 12 600 tot 22 400 euro";1.4;25.0
5968;Ouder-Amstel;"5e-8e 10%-groep; 22 400 tot 41 000 euro";2.0;37.0
5969;Ouder-Amstel;"9e-10e 10%-groep; meer dan 41 000 euro";1.8;32.0
5970;Ouderkerk;Totaal particulier huishouden;3.0;100.0
5971;Ouderkerk;"1e 10%-groep; minder dan 12 600 euro";0.2;6.0
5972;Ouderkerk;"2e 10%-groep; 12 600 tot 15 900 euro";0.2;8.0
5973;Ouderkerk;"3e 10%-groep; 15 900 tot 19 000 euro";0.2;7.0
5974;Ouderkerk;"4e 10%-groep; 19 000 tot 22 400 euro";0.3;9.0
5975;Ouderkerk;"5e 10%-groep; 22 400 tot 26 300 euro";0.2;8.0
5976;Ouderkerk;"6e 10%-groep; 26 300 tot 30 400 euro";0.3;9.0
5977;Ouderkerk;"7e 10%-groep; 30 400 tot 35 000 euro";0.3;11.0
5978;Ouderkerk;"8e 10%-groep; 35 000 tot 41 000 euro";0.4;13.0
5979;Ouderkerk;"9e 10%-groep; 41 000 tot 51 000 euro";0.4;14.0
5980;Ouderkerk;"10e 10%-groep; meer dan 51 000  euro";0.4;14.0
5981;Ouderkerk;"1e 10%-groep; minder dan 12 600 euro";0.2;6.0
5982;Ouderkerk;"2e-4e 10%-groep; 12 600 tot 22 400 euro";0.7;24.0
5983;Ouderkerk;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.2;41.0
5984;Ouderkerk;"9e-10e 10%-groep; meer dan 41 000 euro";0.8;28.0
5985;Oudewater;Totaal particulier huishouden;3.8;100.0
5986;Oudewater;"1e 10%-groep; minder dan 12 600 euro";0.3;8.0
5987;Oudewater;"2e 10%-groep; 12 600 tot 15 900 euro";0.3;7.0
5988;Oudewater;"3e 10%-groep; 15 900 tot 19 000 euro";0.3;7.0
5989;Oudewater;"4e 10%-groep; 19 000 tot 22 400 euro";0.3;8.0
5990;Oudewater;"5e 10%-groep; 22 400 tot 26 300 euro";0.4;9.0
5991;Oudewater;"6e 10%-groep; 26 300 tot 30 400 euro";0.3;9.0
5992;Oudewater;"7e 10%-groep; 30 400 tot 35 000 euro";0.4;10.0
5993;Oudewater;"8e 10%-groep; 35 000 tot 41 000 euro";0.4;11.0
5994;Oudewater;"9e 10%-groep; 41 000 tot 51 000 euro";0.6;15.0
5995;Oudewater;"10e 10%-groep; meer dan 51 000  euro";0.6;16.0
5996;Oudewater;"1e 10%-groep; minder dan 12 600 euro";0.3;8.0
5997;Oudewater;"2e-4e 10%-groep; 12 600 tot 22 400 euro";0.8;22.0
5998;Oudewater;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.5;39.0
5999;Oudewater;"9e-10e 10%-groep; meer dan 41 000 euro";1.2;31.0
6000;Overbetuwe;Totaal particulier huishouden;16.5;100.0
6001;Overbetuwe;"1e 10%-groep; minder dan 12 600 euro";1.3;8.0
6002;Overbetuwe;"2e 10%-groep; 12 600 tot 15 900 euro";1.2;7.0
6003;Overbetuwe;"3e 10%-groep; 15 900 tot 19 000 euro";1.3;8.0
6004;Overbetuwe;"4e 10%-groep; 19 000 tot 22 400 euro";1.3;8.0
6005;Overbetuwe;"5e 10%-groep; 22 400 tot 26 300 euro";1.7;10.0
6006;Overbetuwe;"6e 10%-groep; 26 300 tot 30 400 euro";1.9;12.0
6007;Overbetuwe;"7e 10%-groep; 30 400 tot 35 000 euro";1.9;12.0
6008;Overbetuwe;"8e 10%-groep; 35 000 tot 41 000 euro";2.0;12.0
6009;Overbetuwe;"9e 10%-groep; 41 000 tot 51 000 euro";1.9;12.0
6010;Overbetuwe;"10e 10%-groep; meer dan 51 000  euro";1.8;11.0
6011;Overbetuwe;"1e 10%-groep; minder dan 12 600 euro";1.3;8.0
6012;Overbetuwe;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.9;24.0
6013;Overbetuwe;"5e-8e 10%-groep; 22 400 tot 41 000 euro";7.6;46.0
6014;Overbetuwe;"9e-10e 10%-groep; meer dan 41 000 euro";3.7;22.0
6015;Papendrecht;Totaal particulier huishouden;12.8;100.0
6016;Papendrecht;"1e 10%-groep; minder dan 12 600 euro";0.7;6.0
6017;Papendrecht;"2e 10%-groep; 12 600 tot 15 900 euro";1.1;8.0
6018;Papendrecht;"3e 10%-groep; 15 900 tot 19 000 euro";1.1;9.0
6019;Papendrecht;"4e 10%-groep; 19 000 tot 22 400 euro";1.1;9.0
6020;Papendrecht;"5e 10%-groep; 22 400 tot 26 300 euro";1.3;10.0
6021;Papendrecht;"6e 10%-groep; 26 300 tot 30 400 euro";1.4;11.0
6022;Papendrecht;"7e 10%-groep; 30 400 tot 35 000 euro";1.5;12.0
6023;Papendrecht;"8e 10%-groep; 35 000 tot 41 000 euro";1.6;12.0
6024;Papendrecht;"9e 10%-groep; 41 000 tot 51 000 euro";1.6;13.0
6025;Papendrecht;"10e 10%-groep; meer dan 51 000  euro";1.4;11.0
6026;Papendrecht;"1e 10%-groep; minder dan 12 600 euro";0.7;6.0
6027;Papendrecht;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.3;26.0
6028;Papendrecht;"5e-8e 10%-groep; 22 400 tot 41 000 euro";5.8;45.0
6029;Papendrecht;"9e-10e 10%-groep; meer dan 41 000 euro";3.0;23.0
6030;Pekela;Totaal particulier huishouden;5.5;100.0
6031;Pekela;"1e 10%-groep; minder dan 12 600 euro";0.7;12.0
6032;Pekela;"2e 10%-groep; 12 600 tot 15 900 euro";0.7;14.0
6033;Pekela;"3e 10%-groep; 15 900 tot 19 000 euro";0.7;12.0
6034;Pekela;"4e 10%-groep; 19 000 tot 22 400 euro";0.7;13.0
6035;Pekela;"5e 10%-groep; 22 400 tot 26 300 euro";0.6;12.0
6036;Pekela;"6e 10%-groep; 26 300 tot 30 400 euro";0.6;11.0
6037;Pekela;"7e 10%-groep; 30 400 tot 35 000 euro";0.6;11.0
6038;Pekela;"8e 10%-groep; 35 000 tot 41 000 euro";0.4;7.0
6039;Pekela;"9e 10%-groep; 41 000 tot 51 000 euro";0.3;6.0
6040;Pekela;"10e 10%-groep; meer dan 51 000  euro";0.2;4.0
6041;Pekela;"1e 10%-groep; minder dan 12 600 euro";0.7;12.0
6042;Pekela;"2e-4e 10%-groep; 12 600 tot 22 400 euro";2.1;39.0
6043;Pekela;"5e-8e 10%-groep; 22 400 tot 41 000 euro";2.2;40.0
6044;Pekela;"9e-10e 10%-groep; meer dan 41 000 euro";0.5;10.0
6045;Pijnacker-Nootdorp;Totaal particulier huishouden;15.1;100.0
6046;Pijnacker-Nootdorp;"1e 10%-groep; minder dan 12 600 euro";0.7;5.0
6047;Pijnacker-Nootdorp;"2e 10%-groep; 12 600 tot 15 900 euro";1.0;6.0
6048;Pijnacker-Nootdorp;"3e 10%-groep; 15 900 tot 19 000 euro";0.9;6.0
6049;Pijnacker-Nootdorp;"4e 10%-groep; 19 000 tot 22 400 euro";1.0;6.0
6050;Pijnacker-Nootdorp;"5e 10%-groep; 22 400 tot 26 300 euro";1.2;8.0
6051;Pijnacker-Nootdorp;"6e 10%-groep; 26 300 tot 30 400 euro";1.4;10.0
6052;Pijnacker-Nootdorp;"7e 10%-groep; 30 400 tot 35 000 euro";1.8;12.0
6053;Pijnacker-Nootdorp;"8e 10%-groep; 35 000 tot 41 000 euro";2.1;14.0
6054;Pijnacker-Nootdorp;"9e 10%-groep; 41 000 tot 51 000 euro";2.5;16.0
6055;Pijnacker-Nootdorp;"10e 10%-groep; meer dan 51 000  euro";2.5;17.0
6056;Pijnacker-Nootdorp;"1e 10%-groep; minder dan 12 600 euro";0.7;5.0
6057;Pijnacker-Nootdorp;"2e-4e 10%-groep; 12 600 tot 22 400 euro";2.8;19.0
6058;Pijnacker-Nootdorp;"5e-8e 10%-groep; 22 400 tot 41 000 euro";6.5;43.0
6059;Pijnacker-Nootdorp;"9e-10e 10%-groep; meer dan 41 000 euro";5.0;33.0
6060;Purmerend;Totaal particulier huishouden;32.5;100.0
6061;Purmerend;"1e 10%-groep; minder dan 12 600 euro";2.3;7.0
6062;Purmerend;"2e 10%-groep; 12 600 tot 15 900 euro";3.3;10.0
6063;Purmerend;"3e 10%-groep; 15 900 tot 19 000 euro";2.9;9.0
6064;Purmerend;"4e 10%-groep; 19 000 tot 22 400 euro";3.3;10.0
6065;Purmerend;"5e 10%-groep; 22 400 tot 26 300 euro";3.4;11.0
6066;Purmerend;"6e 10%-groep; 26 300 tot 30 400 euro";3.2;10.0
6067;Purmerend;"7e 10%-groep; 30 400 tot 35 000 euro";3.9;12.0
6068;Purmerend;"8e 10%-groep; 35 000 tot 41 000 euro";3.7;11.0
6069;Purmerend;"9e 10%-groep; 41 000 tot 51 000 euro";3.5;11.0
6070;Purmerend;"10e 10%-groep; meer dan 51 000  euro";2.8;9.0
6071;Purmerend;"1e 10%-groep; minder dan 12 600 euro";2.3;7.0
6072;Purmerend;"2e-4e 10%-groep; 12 600 tot 22 400 euro";9.5;29.0
6073;Purmerend;"5e-8e 10%-groep; 22 400 tot 41 000 euro";14.3;44.0
6074;Purmerend;"9e-10e 10%-groep; meer dan 41 000 euro";6.3;20.0
6075;Putten;Totaal particulier huishouden;8.4;100.0
6076;Putten;"1e 10%-groep; minder dan 12 600 euro";0.6;7.0
6077;Putten;"2e 10%-groep; 12 600 tot 15 900 euro";0.7;8.0
6078;Putten;"3e 10%-groep; 15 900 tot 19 000 euro";0.7;8.0
6079;Putten;"4e 10%-groep; 19 000 tot 22 400 euro";0.8;10.0
6080;Putten;"5e 10%-groep; 22 400 tot 26 300 euro";0.9;11.0
6081;Putten;"6e 10%-groep; 26 300 tot 30 400 euro";0.8;10.0
6082;Putten;"7e 10%-groep; 30 400 tot 35 000 euro";0.8;10.0
6083;Putten;"8e 10%-groep; 35 000 tot 41 000 euro";0.9;11.0
6084;Putten;"9e 10%-groep; 41 000 tot 51 000 euro";0.9;10.0
6085;Putten;"10e 10%-groep; meer dan 51 000  euro";1.3;15.0
6086;Putten;"1e 10%-groep; minder dan 12 600 euro";0.6;7.0
6087;Putten;"2e-4e 10%-groep; 12 600 tot 22 400 euro";2.1;26.0
6088;Putten;"5e-8e 10%-groep; 22 400 tot 41 000 euro";3.4;41.0
6089;Putten;"9e-10e 10%-groep; meer dan 41 000 euro";2.2;26.0
6090;Raalte;Totaal particulier huishouden;14.1;100.0
6091;Raalte;"1e 10%-groep; minder dan 12 600 euro";1.0;7.0
6092;Raalte;"2e 10%-groep; 12 600 tot 15 900 euro";1.2;8.0
6093;Raalte;"3e 10%-groep; 15 900 tot 19 000 euro";1.2;9.0
6094;Raalte;"4e 10%-groep; 19 000 tot 22 400 euro";1.2;9.0
6095;Raalte;"5e 10%-groep; 22 400 tot 26 300 euro";1.4;10.0
6096;Raalte;"6e 10%-groep; 26 300 tot 30 400 euro";1.6;12.0
6097;Raalte;"7e 10%-groep; 30 400 tot 35 000 euro";1.7;12.0
6098;Raalte;"8e 10%-groep; 35 000 tot 41 000 euro";1.7;12.0
6099;Raalte;"9e 10%-groep; 41 000 tot 51 000 euro";1.7;12.0
6100;Raalte;"10e 10%-groep; meer dan 51 000  euro";1.4;10.0
6101;Raalte;"1e 10%-groep; minder dan 12 600 euro";1.0;7.0
6102;Raalte;"2e-4e 10%-groep; 12 600 tot 22 400 euro";3.6;26.0
6103;Raalte;"5e-8e 10%-groep; 22 400 tot 41 000 euro";6.4;46.0
6104;Raalte;"9e-10e 10%-groep; meer dan 41 000 euro";3.0;22.0
6105;Reeuwijk;Totaal particulier huishouden;4.9;100.0
6106;Reeuwijk;"1e 10%-groep; minder dan 12 600 euro";0.3;7.0
6107;Reeuwijk;"2e 10%-groep; 12 600 tot 15 900 euro";0.4;8.0
6108;Reeuwijk;"3e 10%-groep; 15 900 tot 19 000 euro";0.3;6.0
6109;Reeuwijk;"4e 10%-groep; 19 000 tot 22 400 euro";0.3;6.0
6110;Reeuwijk;"5e 10%-groep; 22 400 tot 26 300 euro";0.4;8.0
6111;Reeuwijk;"6e 10%-groep; 26 300 tot 30 400 euro";0.4;9.0
6112;Reeuwijk;"7e 10%-groep; 30 400 tot 35 000 euro";0.5;10.0
6113;Reeuwijk;"8e 10%-groep; 35 000 tot 41 000 euro";0.6;12.0
6114;Reeuwijk;"9e 10%-groep; 41 000 tot 51 000 euro";0.7;15.0
6115;Reeuwijk;"10e 10%-groep; meer dan 51 000  euro";0.9;19.0
6116;Reeuwijk;"1e 10%-groep; minder dan 12 600 euro";0.3;7.0
6117;Reeuwijk;"2e-4e 10%-groep; 12 600 tot 22 400 euro";1.0;21.0
6118;Reeuwijk;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.9;39.0
6119;Reeuwijk;"9e-10e 10%-groep; meer dan 41 000 euro";1.7;34.0
6120;Reiderland;Totaal particulier huishouden;3.0;100.0
6121;Reiderland;"1e 10%-groep; minder dan 12 600 euro";0.5;15.0
6122;Reiderland;"2e 10%-groep; 12 600 tot 15 900 euro";0.4;13.0
6123;Reiderland;"3e 10%-groep; 15 900 tot 19 000 euro";0.4;13.0
6124;Reiderland;"4e 10%-groep; 19 000 tot 22 400 euro";0.4;12.0
6125;Reiderland;"5e 10%-groep; 22 400 tot 26 300 euro";0.3;11.0
6126;Reiderland;"6e 10%-groep; 26 300 tot 30 400 euro";0.3;10.0
6127;Reiderland;"7e 10%-groep; 30 400 tot 35 000 euro";0.2;8.0
6128;Reiderland;"8e 10%-groep; 35 000 tot 41 000 euro";0.3;9.0
6129;Reiderland;"9e 10%-groep; 41 000 tot 51 000 euro";0.1;4.0
6130;Reiderland;"10e 10%-groep; meer dan 51 000  euro";0.1;4.0
6131;Reiderland;"1e 10%-groep; minder dan 12 600 euro";0.5;15.0
6132;Reiderland;"2e-4e 10%-groep; 12 600 tot 22 400 euro";1.2;39.0
6133;Reiderland;"5e-8e 10%-groep; 22 400 tot 41 000 euro";1.1;38.0
6134;Reiderland;"9e-10e 10%-groep; meer dan 41 000 euro";0.2;8.0
6135;Reimerswaal;Totaal particulier huishouden;8.0;100.0
6136;Reimerswaal;"1e 10%-groep; minder dan 12 600 euro";0.7;9.0
6137;Reimerswaal;"2e 10%-groep; 12 600 tot 15 900 euro";0.7;9.0
6138;Reimerswaal;"3e 10%-groep; 15 900 tot 19 000 euro";0.8;10.0
6139;Reimerswaal;"4e 10%-groep; 19 000 tot 22 400 euro";0.8;10.0
6140;Reimerswaal;"5e 10%-groep; 22 400 tot 26 300 euro";1.0;12.0
6141;Reimerswaal;"6e 10%-groep; 26 300 tot 30 400 euro";1.0;12.0
6142;Reimerswaal;"7e 10%-groep; 30 400 tot 35 000 euro";0.8;10.0
6143;Reimerswaal;"8e 10%-groep; 35 000 tot 41 000 euro";0.8;10.0
6144;Reimerswaal;"9e 10%-groep; 41 000 tot 51 000 euro";0.7;9.0
6145;Reimerswaal;"10e 10%-groep; meer dan 51 000  euro";0.7;9.0
6146;Reimerswaal;"1e 10%-groep; minder dan 12 600 euro";0.7;9.0
6147;Reimerswaal;"2e-4e 10%-groep; 12 600 tot 22 400 euro";2.4;29.0
6148;Reimerswaal;"5e-8e 10%-groep; 22 400 tot 41 000 euro";3.6;45.0
6149;Reimerswaal;"9e-10e 10%-groep; meer dan 41 000 euro";1.4;17.0
6150;Renkum;Totaal particulier huishouden;13.6;100.0
6151;Renkum;"1e 10%-groep; minder dan 12 600 euro";1.0;8.0
6152;Renkum;"2e 10%-groep; 12 600 tot 15 900 euro";1.3;9.0
6153;Renkum;"3e 10%-groep; 15 900 tot 19 000 euro";1.2;9.0
6154;Renkum;"4e 10%-groep; 19 000 tot 22 400 euro";1.3;9.0
6155;Renkum;"5e 10%-groep; 22 400 tot 26 300 euro";1.4;10.0
6156;Renkum;"6e 10%-groep; 26 300 tot 30 400 euro";1.2;9.0
6157;Renkum;"7e 10%-groep; 30 400 tot 35 000 euro";1.2;9.0
6158;Renkum;"8e 10%-groep; 35 000 tot 41 000 euro";1.4;11.0
