ID;Geslacht;Leeftijd;Onderwijssoorten;RegioS;Perioden;AantalLeerlingen_1
9145;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Losser;2020/'21;1681.0
9146;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Losser;2021/'22;1690.0
9147;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Losser;2022/'23;1676.0
9148;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Losser;2023/'24;1660.0
9149;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Losser;2024/'25;1680.0
9150;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2000/'01;472.0
9151;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2001/'02;508.0
9152;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2002/'03;515.0
9153;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2003/'04;536.0
9154;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2004/'05;548.0
9155;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2005/'06;552.0
9156;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2006/'07;
9157;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2007/'08;
9158;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2008/'09;
9159;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2009/'10;
9160;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2010/'11;
9161;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2011/'12;
9162;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2012/'13;
9163;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2013/'14;
9164;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2014/'15;
9165;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2015/'16;
9166;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2016/'17;
9167;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2017/'18;
9168;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2018/'19;
9169;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2019/'20;
9170;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2020/'21;
9171;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2021/'22;
9172;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2022/'23;
9173;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2023/'24;
9174;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarn;2024/'25;
9175;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2000/'01;4397.0
9176;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2001/'02;4268.0
9177;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2002/'03;4197.0
9178;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2003/'04;4076.0
9179;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2004/'05;3999.0
9180;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2005/'06;3741.0
9181;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2006/'07;3624.0
9182;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2007/'08;3598.0
9183;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2008/'09;3487.0
9184;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2009/'10;3489.0
9185;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2010/'11;3505.0
9186;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2011/'12;
9187;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2012/'13;
9188;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2013/'14;
9189;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2014/'15;
9190;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2015/'16;
9191;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2016/'17;
9192;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2017/'18;
9193;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2018/'19;
9194;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2019/'20;
9195;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2020/'21;
9196;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2021/'22;
9197;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2022/'23;
9198;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2023/'24;
9199;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maarssen;2024/'25;
9200;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2000/'01;997.0
9201;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2001/'02;
9202;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2002/'03;
9203;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2003/'04;
9204;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2004/'05;
9205;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2005/'06;
9206;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2006/'07;
9207;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2007/'08;
9208;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2008/'09;
9209;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2009/'10;
9210;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2010/'11;
9211;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2011/'12;
9212;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2012/'13;
9213;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2013/'14;
9214;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2014/'15;
9215;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2015/'16;
9216;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2016/'17;
9217;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2017/'18;
9218;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2018/'19;
9219;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2019/'20;
9220;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2020/'21;
9221;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2021/'22;
9222;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2022/'23;
9223;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2023/'24;
9224;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maartensdijk;2024/'25;
9225;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2000/'01;1263.0
9226;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2001/'02;1226.0
9227;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2002/'03;1213.0
9228;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2003/'04;1195.0
9229;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2004/'05;1180.0
9230;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2005/'06;1162.0
9231;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2006/'07;1151.0
9232;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2007/'08;
9233;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2008/'09;
9234;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2009/'10;
9235;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2010/'11;
9236;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2011/'12;
9237;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2012/'13;
9238;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2013/'14;
9239;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2014/'15;
9240;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2015/'16;
9241;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2016/'17;
9242;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2017/'18;
9243;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2018/'19;
9244;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2019/'20;
9245;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2020/'21;
9246;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2021/'22;
9247;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2022/'23;
9248;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2023/'24;
9249;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbracht;2024/'25;
9250;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2000/'01;1473.0
9251;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2001/'02;1443.0
9252;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2002/'03;1426.0
9253;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2003/'04;1389.0
9254;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2004/'05;1374.0
9255;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2005/'06;1312.0
9256;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2006/'07;1285.0
9257;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2007/'08;1255.0
9258;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2008/'09;1233.0
9259;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2009/'10;1215.0
9260;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2010/'11;
9261;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2011/'12;
9262;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2012/'13;
9263;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2013/'14;
9264;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2014/'15;
9265;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2015/'16;
9266;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2016/'17;
9267;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2017/'18;
9268;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2018/'19;
9269;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2019/'20;
9270;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2020/'21;
9271;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2021/'22;
9272;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2022/'23;
9273;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2023/'24;
9274;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasbree;2024/'25;
9275;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2000/'01;1377.0
9276;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2001/'02;1378.0
9277;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2002/'03;1346.0
9278;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2003/'04;1363.0
9279;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2004/'05;1342.0
9280;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2005/'06;1320.0
9281;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2006/'07;1292.0
9282;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2007/'08;1241.0
9283;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2008/'09;1227.0
9284;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2009/'10;1188.0
9285;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2010/'11;1144.0
9286;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2011/'12;1075.0
9287;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2012/'13;1052.0
9288;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2013/'14;1014.0
9289;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2014/'15;974.0
9290;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2015/'16;
9291;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2016/'17;
9292;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2017/'18;
9293;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2018/'19;
9294;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2019/'20;
9295;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2020/'21;
9296;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2021/'22;
9297;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2022/'23;
9298;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2023/'24;
9299;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdonk;2024/'25;
9300;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2000/'01;2397.0
9301;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2001/'02;2440.0
9302;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2002/'03;2398.0
9303;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2003/'04;2354.0
9304;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2004/'05;2360.0
9305;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2005/'06;2369.0
9306;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2006/'07;2431.0
9307;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2007/'08;2417.0
9308;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2008/'09;2450.0
9309;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2009/'10;2459.0
9310;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2010/'11;2415.0
9311;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2011/'12;2387.0
9312;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2012/'13;2343.0
9313;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2013/'14;2277.0
9314;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2014/'15;2190.0
9315;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2015/'16;2119.0
9316;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2016/'17;2060.0
9317;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2017/'18;1980.0
9318;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2018/'19;2030.0
9319;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2019/'20;2001.0
9320;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2020/'21;1972.0
9321;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2021/'22;1982.0
9322;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2022/'23;1989.0
9323;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2023/'24;1970.0
9324;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasdriel;2024/'25;1960.0
9325;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2000/'01;
9326;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2001/'02;
9327;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2002/'03;
9328;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2003/'04;
9329;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2004/'05;
9330;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2005/'06;
9331;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2006/'07;
9332;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2007/'08;1994.0
9333;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2008/'09;1977.0
9334;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2009/'10;1946.0
9335;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2010/'11;1826.0
9336;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2011/'12;1732.0
9337;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2012/'13;1649.0
9338;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2013/'14;1524.0
9339;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2014/'15;1467.0
9340;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2015/'16;1391.0
9341;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2016/'17;1318.0
9342;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2017/'18;1312.0
9343;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2018/'19;1270.0
9344;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2019/'20;1277.0
9345;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2020/'21;1340.0
9346;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2021/'22;1344.0
9347;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2022/'23;1324.0
9348;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2023/'24;1350.0
9349;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasgouw;2024/'25;1390.0
9350;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2000/'01;
9351;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2001/'02;
9352;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2002/'03;
9353;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2003/'04;
9354;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2004/'05;
9355;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2005/'06;
9356;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2006/'07;
9357;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2007/'08;
9358;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2008/'09;
9359;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2009/'10;
9360;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2010/'11;
9361;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2011/'12;
9362;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2012/'13;
9363;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2013/'14;
9364;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2014/'15;
9365;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2015/'16;
9366;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2016/'17;
9367;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2017/'18;
9368;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2018/'19;
9369;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2019/'20;
9370;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2020/'21;
9371;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2021/'22;
9372;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2022/'23;4618.0
9373;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2023/'24;4640.0
9374;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maashorst;2024/'25;4600.0
9375;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2000/'01;805.0
9376;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2001/'02;791.0
9377;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2002/'03;808.0
9378;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2003/'04;797.0
9379;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2004/'05;
9380;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2005/'06;
9381;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2006/'07;
9382;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2007/'08;
9383;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2008/'09;
9384;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2009/'10;
9385;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2010/'11;
9386;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2011/'12;
9387;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2012/'13;
9388;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2013/'14;
9389;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2014/'15;
9390;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2015/'16;
9391;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2016/'17;
9392;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2017/'18;
9393;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2018/'19;
9394;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2019/'20;
9395;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2020/'21;
9396;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2021/'22;
9397;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2022/'23;
9398;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2023/'24;
9399;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maasland;2024/'25;
9400;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2000/'01;3017.0
9401;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2001/'02;3003.0
9402;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2002/'03;3010.0
9403;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2003/'04;2930.0
9404;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2004/'05;2901.0
9405;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2005/'06;2865.0
9406;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2006/'07;2805.0
9407;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2007/'08;2738.0
9408;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2008/'09;2751.0
9409;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2009/'10;2705.0
9410;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2010/'11;2748.0
9411;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2011/'12;2677.0
9412;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2012/'13;2628.0
9413;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2013/'14;2591.0
9414;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2014/'15;2540.0
9415;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2015/'16;2544.0
9416;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2016/'17;2537.0
9417;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2017/'18;2485.0
9418;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2018/'19;2500.0
9419;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2019/'20;2508.0
9420;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2020/'21;2531.0
9421;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2021/'22;2550.0
9422;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2022/'23;2633.0
9423;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2023/'24;2690.0
9424;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maassluis;2024/'25;2800.0
9425;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2000/'01;9383.0
9426;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2001/'02;9288.0
9427;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2002/'03;9118.0
9428;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2003/'04;8993.0
9429;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2004/'05;8812.0
9430;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2005/'06;8615.0
9431;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2006/'07;8451.0
9432;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2007/'08;8312.0
9433;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2008/'09;8105.0
9434;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2009/'10;7891.0
9435;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2010/'11;7612.0
9436;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2011/'12;7310.0
9437;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2012/'13;7079.0
9438;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2013/'14;6881.0
9439;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2014/'15;6786.0
9440;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2015/'16;6835.0
9441;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2016/'17;6739.0
9442;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2017/'18;6536.0
9443;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2018/'19;6517.0
9444;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2019/'20;6444.0
9445;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2020/'21;6504.0
