ID;SoortBewoondeWoonruimten;RegioS;Perioden;BewoondeWoonruimte_1
6393;Totaal;Zuidhorn;2022;
6394;Totaal;Zuidhorn;2023;
6395;Totaal;Zuidhorn;2024;
6396;Totaal;Zuidplas;2012;15975.0
6397;Totaal;Zuidplas;2013;16150.0
6398;Totaal;Zuidplas;2014;16430.0
6399;Totaal;Zuidplas;2015;16430.0
6400;Totaal;Zuidplas;2016;16530.0
6401;Totaal;Zuidplas;2017;16765.0
6402;Totaal;Zuidplas;2018;16915.0
6403;Totaal;Zuidplas;2019;17245.0
6404;Totaal;Zuidplas;2020;17710.0
6405;Totaal;Zuidplas;2021;18220.0
6406;Totaal;Zuidplas;2022;18465.0
6407;Totaal;Zuidplas;2023;18735.0
6408;Totaal;Zuidplas;2024;19045.0
6409;Totaal;Zundert;2012;8500.0
6410;Totaal;Zundert;2013;8500.0
6411;Totaal;Zundert;2014;8530.0
6412;Totaal;Zundert;2015;8585.0
6413;Totaal;Zundert;2016;8675.0
6414;Totaal;Zundert;2017;8760.0
6415;Totaal;Zundert;2018;8885.0
6416;Totaal;Zundert;2019;9065.0
6417;Totaal;Zundert;2020;9135.0
6418;Totaal;Zundert;2021;9245.0
6419;Totaal;Zundert;2022;9335.0
6420;Totaal;Zundert;2023;9425.0
6421;Totaal;Zundert;2024;9520.0
6422;Totaal;Zutphen;2012;20460.0
6423;Totaal;Zutphen;2013;20785.0
6424;Totaal;Zutphen;2014;20995.0
6425;Totaal;Zutphen;2015;20950.0
6426;Totaal;Zutphen;2016;21190.0
6427;Totaal;Zutphen;2017;21275.0
6428;Totaal;Zutphen;2018;21440.0
6429;Totaal;Zutphen;2019;21630.0
6430;Totaal;Zutphen;2020;21790.0
6431;Totaal;Zutphen;2021;22100.0
6432;Totaal;Zutphen;2022;22440.0
6433;Totaal;Zutphen;2023;22675.0
6434;Totaal;Zutphen;2024;22940.0
6435;Totaal;Zwartewaterland;2012;8025.0
6436;Totaal;Zwartewaterland;2013;8130.0
6437;Totaal;Zwartewaterland;2014;8145.0
6438;Totaal;Zwartewaterland;2015;8200.0
6439;Totaal;Zwartewaterland;2016;8305.0
6440;Totaal;Zwartewaterland;2017;8365.0
6441;Totaal;Zwartewaterland;2018;8465.0
6442;Totaal;Zwartewaterland;2019;8505.0
6443;Totaal;Zwartewaterland;2020;8585.0
6444;Totaal;Zwartewaterland;2021;8660.0
6445;Totaal;Zwartewaterland;2022;8745.0
6446;Totaal;Zwartewaterland;2023;8845.0
6447;Totaal;Zwartewaterland;2024;8925.0
6448;Totaal;Zwijndrecht;2012;19515.0
6449;Totaal;Zwijndrecht;2013;19560.0
6450;Totaal;Zwijndrecht;2014;19530.0
6451;Totaal;Zwijndrecht;2015;19595.0
6452;Totaal;Zwijndrecht;2016;19625.0
6453;Totaal;Zwijndrecht;2017;19630.0
6454;Totaal;Zwijndrecht;2018;19695.0
6455;Totaal;Zwijndrecht;2019;19790.0
6456;Totaal;Zwijndrecht;2020;19890.0
6457;Totaal;Zwijndrecht;2021;19965.0
6458;Totaal;Zwijndrecht;2022;20055.0
6459;Totaal;Zwijndrecht;2023;20095.0
6460;Totaal;Zwijndrecht;2024;20090.0
6461;Totaal;Zwolle;2012;52070.0
6462;Totaal;Zwolle;2013;52660.0
6463;Totaal;Zwolle;2014;53070.0
6464;Totaal;Zwolle;2015;53705.0
6465;Totaal;Zwolle;2016;54450.0
6466;Totaal;Zwolle;2017;54980.0
6467;Totaal;Zwolle;2018;55585.0
6468;Totaal;Zwolle;2019;56620.0
6469;Totaal;Zwolle;2020;57400.0
6470;Totaal;Zwolle;2021;58280.0
6471;Totaal;Zwolle;2022;58970.0
6472;Totaal;Zwolle;2023;59300.0
6473;Totaal;Zwolle;2024;59895.0
6474;Bewoonde woningvoorraad;Nederland;2012;6972350.0
6475;Bewoonde woningvoorraad;Nederland;2013;7052145.0
6476;Bewoonde woningvoorraad;Nederland;2014;7140185.0
6477;Bewoonde woningvoorraad;Nederland;2015;7208235.0
6478;Bewoonde woningvoorraad;Nederland;2016;7272685.0
6479;Bewoonde woningvoorraad;Nederland;2017;7329255.0
6480;Bewoonde woningvoorraad;Nederland;2018;7397010.0
6481;Bewoonde woningvoorraad;Nederland;2019;7468570.0
6482;Bewoonde woningvoorraad;Nederland;2020;7547585.0
6483;Bewoonde woningvoorraad;Nederland;2021;7615510.0
6484;Bewoonde woningvoorraad;Nederland;2022;7704605.0
6485;Bewoonde woningvoorraad;Nederland;2023;7777125.0
6486;Bewoonde woningvoorraad;Nederland;2024;7856370.0
6487;Bewoonde woningvoorraad;Noord-Nederland (LD);2012;723505.0
6488;Bewoonde woningvoorraad;Noord-Nederland (LD);2013;730150.0
6489;Bewoonde woningvoorraad;Noord-Nederland (LD);2014;739920.0
6490;Bewoonde woningvoorraad;Noord-Nederland (LD);2015;745295.0
6491;Bewoonde woningvoorraad;Noord-Nederland (LD);2016;750090.0
6492;Bewoonde woningvoorraad;Noord-Nederland (LD);2017;755365.0
6493;Bewoonde woningvoorraad;Noord-Nederland (LD);2018;759905.0
6494;Bewoonde woningvoorraad;Noord-Nederland (LD);2019;765460.0
6495;Bewoonde woningvoorraad;Noord-Nederland (LD);2020;772130.0
6496;Bewoonde woningvoorraad;Noord-Nederland (LD);2021;778400.0
6497;Bewoonde woningvoorraad;Noord-Nederland (LD);2022;785360.0
6498;Bewoonde woningvoorraad;Noord-Nederland (LD);2023;790370.0
6499;Bewoonde woningvoorraad;Noord-Nederland (LD);2024;796485.0
6500;Bewoonde woningvoorraad;Oost-Nederland (LD);2012;1410460.0
6501;Bewoonde woningvoorraad;Oost-Nederland (LD);2013;1430955.0
6502;Bewoonde woningvoorraad;Oost-Nederland (LD);2014;1447580.0
6503;Bewoonde woningvoorraad;Oost-Nederland (LD);2015;1461540.0
6504;Bewoonde woningvoorraad;Oost-Nederland (LD);2016;1475715.0
6505;Bewoonde woningvoorraad;Oost-Nederland (LD);2017;1486440.0
6506;Bewoonde woningvoorraad;Oost-Nederland (LD);2018;1501785.0
6507;Bewoonde woningvoorraad;Oost-Nederland (LD);2019;1518930.0
6508;Bewoonde woningvoorraad;Oost-Nederland (LD);2020;1536745.0
6509;Bewoonde woningvoorraad;Oost-Nederland (LD);2021;1553455.0
6510;Bewoonde woningvoorraad;Oost-Nederland (LD);2022;1571945.0
6511;Bewoonde woningvoorraad;Oost-Nederland (LD);2023;1584600.0
6512;Bewoonde woningvoorraad;Oost-Nederland (LD);2024;1601775.0
6513;Bewoonde woningvoorraad;West-Nederland (LD);2012;3355355.0
6514;Bewoonde woningvoorraad;West-Nederland (LD);2013;3390075.0
6515;Bewoonde woningvoorraad;West-Nederland (LD);2014;3430730.0
6516;Bewoonde woningvoorraad;West-Nederland (LD);2015;3464280.0
6517;Bewoonde woningvoorraad;West-Nederland (LD);2016;3497615.0
6518;Bewoonde woningvoorraad;West-Nederland (LD);2017;3525645.0
6519;Bewoonde woningvoorraad;West-Nederland (LD);2018;3557420.0
6520;Bewoonde woningvoorraad;West-Nederland (LD);2019;3591380.0
6521;Bewoonde woningvoorraad;West-Nederland (LD);2020;3630950.0
6522;Bewoonde woningvoorraad;West-Nederland (LD);2021;3662270.0
6523;Bewoonde woningvoorraad;West-Nederland (LD);2022;3706595.0
6524;Bewoonde woningvoorraad;West-Nederland (LD);2023;3746505.0
6525;Bewoonde woningvoorraad;West-Nederland (LD);2024;3787310.0
6526;Bewoonde woningvoorraad;Zuid-Nederland (LD);2012;1483030.0
6527;Bewoonde woningvoorraad;Zuid-Nederland (LD);2013;1500965.0
6528;Bewoonde woningvoorraad;Zuid-Nederland (LD);2014;1521955.0
6529;Bewoonde woningvoorraad;Zuid-Nederland (LD);2015;1537120.0
6530;Bewoonde woningvoorraad;Zuid-Nederland (LD);2016;1549270.0
6531;Bewoonde woningvoorraad;Zuid-Nederland (LD);2017;1561805.0
6532;Bewoonde woningvoorraad;Zuid-Nederland (LD);2018;1577900.0
6533;Bewoonde woningvoorraad;Zuid-Nederland (LD);2019;1592800.0
6534;Bewoonde woningvoorraad;Zuid-Nederland (LD);2020;1607760.0
6535;Bewoonde woningvoorraad;Zuid-Nederland (LD);2021;1621385.0
6536;Bewoonde woningvoorraad;Zuid-Nederland (LD);2022;1640705.0
6537;Bewoonde woningvoorraad;Zuid-Nederland (LD);2023;1655650.0
6538;Bewoonde woningvoorraad;Zuid-Nederland (LD);2024;1670800.0
6539;Bewoonde woningvoorraad;Groningen (PV);2012;250795.0
6540;Bewoonde woningvoorraad;Groningen (PV);2013;253410.0
6541;Bewoonde woningvoorraad;Groningen (PV);2014;257155.0
6542;Bewoonde woningvoorraad;Groningen (PV);2015;259310.0
6543;Bewoonde woningvoorraad;Groningen (PV);2016;261485.0
6544;Bewoonde woningvoorraad;Groningen (PV);2017;263745.0
6545;Bewoonde woningvoorraad;Groningen (PV);2018;264515.0
6546;Bewoonde woningvoorraad;Groningen (PV);2019;266655.0
6547;Bewoonde woningvoorraad;Groningen (PV);2020;269175.0
6548;Bewoonde woningvoorraad;Groningen (PV);2021;272120.0
6549;Bewoonde woningvoorraad;Groningen (PV);2022;274315.0
6550;Bewoonde woningvoorraad;Groningen (PV);2023;276280.0
6551;Bewoonde woningvoorraad;Groningen (PV);2024;278450.0
6552;Bewoonde woningvoorraad;Fryslân (PV);2012;270320.0
6553;Bewoonde woningvoorraad;Fryslân (PV);2013;273490.0
6554;Bewoonde woningvoorraad;Fryslân (PV);2014;276780.0
6555;Bewoonde woningvoorraad;Fryslân (PV);2015;278985.0
6556;Bewoonde woningvoorraad;Fryslân (PV);2016;280495.0
6557;Bewoonde woningvoorraad;Fryslân (PV);2017;282100.0
6558;Bewoonde woningvoorraad;Fryslân (PV);2018;284180.0
6559;Bewoonde woningvoorraad;Fryslân (PV);2019;286110.0
6560;Bewoonde woningvoorraad;Fryslân (PV);2020;288555.0
6561;Bewoonde woningvoorraad;Fryslân (PV);2021;290480.0
6562;Bewoonde woningvoorraad;Fryslân (PV);2022;293095.0
6563;Bewoonde woningvoorraad;Fryslân (PV);2023;295030.0
6564;Bewoonde woningvoorraad;Fryslân (PV);2024;297430.0
6565;Bewoonde woningvoorraad;Drenthe (PV);2012;202385.0
6566;Bewoonde woningvoorraad;Drenthe (PV);2013;203255.0
6567;Bewoonde woningvoorraad;Drenthe (PV);2014;205985.0
6568;Bewoonde woningvoorraad;Drenthe (PV);2015;206995.0
6569;Bewoonde woningvoorraad;Drenthe (PV);2016;208110.0
6570;Bewoonde woningvoorraad;Drenthe (PV);2017;209520.0
6571;Bewoonde woningvoorraad;Drenthe (PV);2018;211215.0
6572;Bewoonde woningvoorraad;Drenthe (PV);2019;212690.0
6573;Bewoonde woningvoorraad;Drenthe (PV);2020;214405.0
6574;Bewoonde woningvoorraad;Drenthe (PV);2021;215800.0
6575;Bewoonde woningvoorraad;Drenthe (PV);2022;217950.0
6576;Bewoonde woningvoorraad;Drenthe (PV);2023;219060.0
6577;Bewoonde woningvoorraad;Drenthe (PV);2024;220610.0
6578;Bewoonde woningvoorraad;Overijssel (PV);2012;456940.0
6579;Bewoonde woningvoorraad;Overijssel (PV);2013;460920.0
6580;Bewoonde woningvoorraad;Overijssel (PV);2014;464155.0
6581;Bewoonde woningvoorraad;Overijssel (PV);2015;467710.0
6582;Bewoonde woningvoorraad;Overijssel (PV);2016;471935.0
6583;Bewoonde woningvoorraad;Overijssel (PV);2017;476540.0
6584;Bewoonde woningvoorraad;Overijssel (PV);2018;480015.0
6585;Bewoonde woningvoorraad;Overijssel (PV);2019;484840.0
6586;Bewoonde woningvoorraad;Overijssel (PV);2020;490155.0
6587;Bewoonde woningvoorraad;Overijssel (PV);2021;494810.0
6588;Bewoonde woningvoorraad;Overijssel (PV);2022;499100.0
6589;Bewoonde woningvoorraad;Overijssel (PV);2023;502425.0
6590;Bewoonde woningvoorraad;Overijssel (PV);2024;506685.0
6591;Bewoonde woningvoorraad;Flevoland (PV);2012;151590.0
6592;Bewoonde woningvoorraad;Flevoland (PV);2013;153020.0
6593;Bewoonde woningvoorraad;Flevoland (PV);2014;155220.0
6594;Bewoonde woningvoorraad;Flevoland (PV);2015;156635.0
6595;Bewoonde woningvoorraad;Flevoland (PV);2016;157980.0
6596;Bewoonde woningvoorraad;Flevoland (PV);2017;159460.0
6597;Bewoonde woningvoorraad;Flevoland (PV);2018;161780.0
6598;Bewoonde woningvoorraad;Flevoland (PV);2019;164325.0
6599;Bewoonde woningvoorraad;Flevoland (PV);2020;166840.0
6600;Bewoonde woningvoorraad;Flevoland (PV);2021;169305.0
6601;Bewoonde woningvoorraad;Flevoland (PV);2022;172945.0
6602;Bewoonde woningvoorraad;Flevoland (PV);2023;175640.0
6603;Bewoonde woningvoorraad;Flevoland (PV);2024;178845.0
6604;Bewoonde woningvoorraad;Gelderland (PV);2012;801925.0
6605;Bewoonde woningvoorraad;Gelderland (PV);2013;817015.0
6606;Bewoonde woningvoorraad;Gelderland (PV);2014;828200.0
6607;Bewoonde woningvoorraad;Gelderland (PV);2015;837200.0
6608;Bewoonde woningvoorraad;Gelderland (PV);2016;845800.0
6609;Bewoonde woningvoorraad;Gelderland (PV);2017;850435.0
6610;Bewoonde woningvoorraad;Gelderland (PV);2018;859990.0
6611;Bewoonde woningvoorraad;Gelderland (PV);2019;869765.0
6612;Bewoonde woningvoorraad;Gelderland (PV);2020;879750.0
6613;Bewoonde woningvoorraad;Gelderland (PV);2021;889340.0
6614;Bewoonde woningvoorraad;Gelderland (PV);2022;899900.0
6615;Bewoonde woningvoorraad;Gelderland (PV);2023;906540.0
6616;Bewoonde woningvoorraad;Gelderland (PV);2024;916250.0
6617;Bewoonde woningvoorraad;Utrecht (PV);2012;501350.0
6618;Bewoonde woningvoorraad;Utrecht (PV);2013;508275.0
6619;Bewoonde woningvoorraad;Utrecht (PV);2014;514735.0
6620;Bewoonde woningvoorraad;Utrecht (PV);2015;520505.0
6621;Bewoonde woningvoorraad;Utrecht (PV);2016;525580.0
6622;Bewoonde woningvoorraad;Utrecht (PV);2017;531105.0
6623;Bewoonde woningvoorraad;Utrecht (PV);2018;535790.0
6624;Bewoonde woningvoorraad;Utrecht (PV);2019;556685.0
6625;Bewoonde woningvoorraad;Utrecht (PV);2020;564280.0
6626;Bewoonde woningvoorraad;Utrecht (PV);2021;570580.0
6627;Bewoonde woningvoorraad;Utrecht (PV);2022;578355.0
6628;Bewoonde woningvoorraad;Utrecht (PV);2023;584775.0
6629;Bewoonde woningvoorraad;Utrecht (PV);2024;592045.0
6630;Bewoonde woningvoorraad;Noord-Holland (PV);2012;1183485.0
6631;Bewoonde woningvoorraad;Noord-Holland (PV);2013;1193740.0
6632;Bewoonde woningvoorraad;Noord-Holland (PV);2014;1210140.0
6633;Bewoonde woningvoorraad;Noord-Holland (PV);2015;1222420.0
6634;Bewoonde woningvoorraad;Noord-Holland (PV);2016;1235720.0
6635;Bewoonde woningvoorraad;Noord-Holland (PV);2017;1244130.0
6636;Bewoonde woningvoorraad;Noord-Holland (PV);2018;1254470.0
6637;Bewoonde woningvoorraad;Noord-Holland (PV);2019;1267950.0
6638;Bewoonde woningvoorraad;Noord-Holland (PV);2020;1282810.0
6639;Bewoonde woningvoorraad;Noord-Holland (PV);2021;1291505.0
6640;Bewoonde woningvoorraad;Noord-Holland (PV);2022;1309385.0
6641;Bewoonde woningvoorraad;Noord-Holland (PV);2023;1325695.0
6642;Bewoonde woningvoorraad;Noord-Holland (PV);2024;1339315.0
6643;Bewoonde woningvoorraad;Zuid-Holland (PV);2012;1507855.0
6644;Bewoonde woningvoorraad;Zuid-Holland (PV);2013;1523780.0
6645;Bewoonde woningvoorraad;Zuid-Holland (PV);2014;1539880.0
6646;Bewoonde woningvoorraad;Zuid-Holland (PV);2015;1554355.0
6647;Bewoonde woningvoorraad;Zuid-Holland (PV);2016;1568415.0
6648;Bewoonde woningvoorraad;Zuid-Holland (PV);2017;1581655.0
6649;Bewoonde woningvoorraad;Zuid-Holland (PV);2018;1597390.0
6650;Bewoonde woningvoorraad;Zuid-Holland (PV);2019;1595950.0
6651;Bewoonde woningvoorraad;Zuid-Holland (PV);2020;1612385.0
6652;Bewoonde woningvoorraad;Zuid-Holland (PV);2021;1626945.0
6653;Bewoonde woningvoorraad;Zuid-Holland (PV);2022;1644445.0
6654;Bewoonde woningvoorraad;Zuid-Holland (PV);2023;1660105.0
6655;Bewoonde woningvoorraad;Zuid-Holland (PV);2024;1678930.0
6656;Bewoonde woningvoorraad;Zeeland (PV);2012;162665.0
6657;Bewoonde woningvoorraad;Zeeland (PV);2013;164275.0
6658;Bewoonde woningvoorraad;Zeeland (PV);2014;165980.0
6659;Bewoonde woningvoorraad;Zeeland (PV);2015;167000.0
6660;Bewoonde woningvoorraad;Zeeland (PV);2016;167900.0
6661;Bewoonde woningvoorraad;Zeeland (PV);2017;168760.0
6662;Bewoonde woningvoorraad;Zeeland (PV);2018;169765.0
6663;Bewoonde woningvoorraad;Zeeland (PV);2019;170790.0
6664;Bewoonde woningvoorraad;Zeeland (PV);2020;171470.0
6665;Bewoonde woningvoorraad;Zeeland (PV);2021;173235.0
6666;Bewoonde woningvoorraad;Zeeland (PV);2022;174415.0
6667;Bewoonde woningvoorraad;Zeeland (PV);2023;175930.0
6668;Bewoonde woningvoorraad;Zeeland (PV);2024;177020.0
6669;Bewoonde woningvoorraad;Noord-Brabant (PV);2012;1004605.0
6670;Bewoonde woningvoorraad;Noord-Brabant (PV);2013;1017690.0
6671;Bewoonde woningvoorraad;Noord-Brabant (PV);2014;1032760.0
6672;Bewoonde woningvoorraad;Noord-Brabant (PV);2015;1043590.0
6673;Bewoonde woningvoorraad;Noord-Brabant (PV);2016;1053010.0
6674;Bewoonde woningvoorraad;Noord-Brabant (PV);2017;1062465.0
6675;Bewoonde woningvoorraad;Noord-Brabant (PV);2018;1075570.0
6676;Bewoonde woningvoorraad;Noord-Brabant (PV);2019;1088055.0
6677;Bewoonde woningvoorraad;Noord-Brabant (PV);2020;1100330.0
6678;Bewoonde woningvoorraad;Noord-Brabant (PV);2021;1111185.0
6679;Bewoonde woningvoorraad;Noord-Brabant (PV);2022;1125440.0
6680;Bewoonde woningvoorraad;Noord-Brabant (PV);2023;1137165.0
6681;Bewoonde woningvoorraad;Noord-Brabant (PV);2024;1148715.0
6682;Bewoonde woningvoorraad;Limburg (PV);2012;478430.0
6683;Bewoonde woningvoorraad;Limburg (PV);2013;483275.0
6684;Bewoonde woningvoorraad;Limburg (PV);2014;489195.0
6685;Bewoonde woningvoorraad;Limburg (PV);2015;493530.0
6686;Bewoonde woningvoorraad;Limburg (PV);2016;496255.0
6687;Bewoonde woningvoorraad;Limburg (PV);2017;499345.0
6688;Bewoonde woningvoorraad;Limburg (PV);2018;502330.0
6689;Bewoonde woningvoorraad;Limburg (PV);2019;504745.0
6690;Bewoonde woningvoorraad;Limburg (PV);2020;507430.0
6691;Bewoonde woningvoorraad;Limburg (PV);2021;510200.0
6692;Bewoonde woningvoorraad;Limburg (PV);2022;515260.0
6693;Bewoonde woningvoorraad;Limburg (PV);2023;518480.0
6694;Bewoonde woningvoorraad;Limburg (PV);2024;522085.0
6695;Bewoonde woningvoorraad;Oost-Groningen (CR);2012;64375.0
6696;Bewoonde woningvoorraad;Oost-Groningen (CR);2013;64740.0
6697;Bewoonde woningvoorraad;Oost-Groningen (CR);2014;65335.0
6698;Bewoonde woningvoorraad;Oost-Groningen (CR);2015;65580.0
6699;Bewoonde woningvoorraad;Oost-Groningen (CR);2016;65770.0
6700;Bewoonde woningvoorraad;Oost-Groningen (CR);2017;65970.0
6701;Bewoonde woningvoorraad;Oost-Groningen (CR);2018;60935.0
6702;Bewoonde woningvoorraad;Oost-Groningen (CR);2019;61130.0
6703;Bewoonde woningvoorraad;Oost-Groningen (CR);2020;61335.0
6704;Bewoonde woningvoorraad;Oost-Groningen (CR);2021;61470.0
6705;Bewoonde woningvoorraad;Oost-Groningen (CR);2022;61695.0
6706;Bewoonde woningvoorraad;Oost-Groningen (CR);2023;61855.0
6707;Bewoonde woningvoorraad;Oost-Groningen (CR);2024;62100.0
6708;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2012;20880.0
6709;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2013;20935.0
6710;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2014;21220.0
6711;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2015;21285.0
6712;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2016;21290.0
6713;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2017;21265.0
6714;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2018;21260.0
6715;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2019;21235.0
6716;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2020;21270.0
6717;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2021;21245.0
6718;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2022;21135.0
6719;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2023;21175.0
6720;Bewoonde woningvoorraad;Delfzijl en omgeving (CR);2024;21070.0
6721;Bewoonde woningvoorraad;Overig Groningen (CR);2012;165545.0
6722;Bewoonde woningvoorraad;Overig Groningen (CR);2013;167735.0
6723;Bewoonde woningvoorraad;Overig Groningen (CR);2014;170600.0
6724;Bewoonde woningvoorraad;Overig Groningen (CR);2015;172450.0
6725;Bewoonde woningvoorraad;Overig Groningen (CR);2016;174425.0
6726;Bewoonde woningvoorraad;Overig Groningen (CR);2017;176510.0
6727;Bewoonde woningvoorraad;Overig Groningen (CR);2018;182315.0
6728;Bewoonde woningvoorraad;Overig Groningen (CR);2019;184290.0
6729;Bewoonde woningvoorraad;Overig Groningen (CR);2020;186570.0
6730;Bewoonde woningvoorraad;Overig Groningen (CR);2021;189405.0
6731;Bewoonde woningvoorraad;Overig Groningen (CR);2022;191485.0
6732;Bewoonde woningvoorraad;Overig Groningen (CR);2023;193250.0
6733;Bewoonde woningvoorraad;Overig Groningen (CR);2024;195280.0
6734;Bewoonde woningvoorraad;Noord-Friesland (CR);2012;140350.0
6735;Bewoonde woningvoorraad;Noord-Friesland (CR);2013;141880.0
6736;Bewoonde woningvoorraad;Noord-Friesland (CR);2014;140275.0
6737;Bewoonde woningvoorraad;Noord-Friesland (CR);2015;141320.0
6738;Bewoonde woningvoorraad;Noord-Friesland (CR);2016;142135.0
6739;Bewoonde woningvoorraad;Noord-Friesland (CR);2017;143040.0
6740;Bewoonde woningvoorraad;Noord-Friesland (CR);2018;141945.0
6741;Bewoonde woningvoorraad;Noord-Friesland (CR);2019;143025.0
6742;Bewoonde woningvoorraad;Noord-Friesland (CR);2020;144620.0
6743;Bewoonde woningvoorraad;Noord-Friesland (CR);2021;145825.0
6744;Bewoonde woningvoorraad;Noord-Friesland (CR);2022;147200.0
6745;Bewoonde woningvoorraad;Noord-Friesland (CR);2023;148465.0
6746;Bewoonde woningvoorraad;Noord-Friesland (CR);2024;149865.0
6747;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2012;43545.0
6748;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2013;44720.0
6749;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2014;56875.0
6750;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2015;57665.0
6751;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2016;57930.0
6752;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2017;58235.0
6753;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2018;60915.0
6754;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2019;61415.0
6755;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2020;61695.0
6756;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2021;62140.0
6757;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2022;62580.0
6758;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2023;62745.0
6759;Bewoonde woningvoorraad;Zuidwest-Friesland (CR);2024;62970.0
6760;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2012;86425.0
6761;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2013;86890.0
6762;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2014;79635.0
6763;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2015;80005.0
6764;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2016;80430.0
6765;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2017;80820.0
6766;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2018;81320.0
6767;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2019;81670.0
6768;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2020;82240.0
6769;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2021;82520.0
6770;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2022;83315.0
6771;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2023;83820.0
6772;Bewoonde woningvoorraad;Zuidoost-Friesland (CR);2024;84595.0
6773;Bewoonde woningvoorraad;Noord-Drenthe (CR);2012;78650.0
6774;Bewoonde woningvoorraad;Noord-Drenthe (CR);2013;78890.0
6775;Bewoonde woningvoorraad;Noord-Drenthe (CR);2014;79775.0
6776;Bewoonde woningvoorraad;Noord-Drenthe (CR);2015;80125.0
6777;Bewoonde woningvoorraad;Noord-Drenthe (CR);2016;80670.0
6778;Bewoonde woningvoorraad;Noord-Drenthe (CR);2017;81345.0
6779;Bewoonde woningvoorraad;Noord-Drenthe (CR);2018;81920.0
6780;Bewoonde woningvoorraad;Noord-Drenthe (CR);2019;82625.0
6781;Bewoonde woningvoorraad;Noord-Drenthe (CR);2020;83505.0
6782;Bewoonde woningvoorraad;Noord-Drenthe (CR);2021;84010.0
6783;Bewoonde woningvoorraad;Noord-Drenthe (CR);2022;84870.0
6784;Bewoonde woningvoorraad;Noord-Drenthe (CR);2023;85395.0
6785;Bewoonde woningvoorraad;Noord-Drenthe (CR);2024;85995.0
6786;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2012;70840.0
6787;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2013;70815.0
6788;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2014;71590.0
6789;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2015;71810.0
6790;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2016;72030.0
6791;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2017;72250.0
6792;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2018;72735.0
6793;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2019;72975.0
6794;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2020;73400.0
6795;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2021;73660.0
6796;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2022;74405.0
6797;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2023;74675.0
6798;Bewoonde woningvoorraad;Zuidoost-Drenthe (CR);2024;75225.0
6799;Bewoonde woningvoorraad;Zuidwest-Drenthe (CR);2012;52900.0
6800;Bewoonde woningvoorraad;Zuidwest-Drenthe (CR);2013;53550.0
6801;Bewoonde woningvoorraad;Zuidwest-Drenthe (CR);2014;54620.0
6802;Bewoonde woningvoorraad;Zuidwest-Drenthe (CR);2015;55060.0
6803;Bewoonde woningvoorraad;Zuidwest-Drenthe (CR);2016;55410.0
6804;Bewoonde woningvoorraad;Zuidwest-Drenthe (CR);2017;55930.0
6805;Bewoonde woningvoorraad;Zuidwest-Drenthe (CR);2018;56560.0
