ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
2949;282 Overige machine-industrie algemeen;2014;3090.0
2950;282 Overige machine-industrie algemeen;2015;2745.0
2951;282 Overige machine-industrie algemeen;2016;2885.0
2952;2821 Industriële ovenindustrie;2009;96.0
2953;2821 Industriële ovenindustrie;2010;94.0
2954;2821 Industriële ovenindustrie;2011;100.0
2955;2821 Industriële ovenindustrie;2012;108.0
2956;2821 Industriële ovenindustrie;2013;121.0
2957;2821 Industriële ovenindustrie;2014;108.0
2958;2821 Industriële ovenindustrie;2015;92.0
2959;2821 Industriële ovenindustrie;2016;94.0
2960;2822 Hijs- en hefwerktuigenindustrie;2009;1212.0
2961;2822 Hijs- en hefwerktuigenindustrie;2010;1250.0
2962;2822 Hijs- en hefwerktuigenindustrie;2011;1322.0
2963;2822 Hijs- en hefwerktuigenindustrie;2012;1044.0
2964;2822 Hijs- en hefwerktuigenindustrie;2013;1041.0
2965;2822 Hijs- en hefwerktuigenindustrie;2014;1043.0
2966;2822 Hijs- en hefwerktuigenindustrie;2015;1011.0
2967;2822 Hijs- en hefwerktuigenindustrie;2016;1116.0
2968;2823 Kantoormachine-industrie;2009;11.0
2969;2823 Kantoormachine-industrie;2010;6.0
2970;2823 Kantoormachine-industrie;2011;12.0
2971;2823 Kantoormachine-industrie;2012;13.0
2972;2823 Kantoormachine-industrie;2013;17.0
2973;2823 Kantoormachine-industrie;2014;14.0
2974;2823 Kantoormachine-industrie;2015;17.0
2975;2823 Kantoormachine-industrie;2016;8.0
2976;2824 Industrie elektr. handgereedschap;2009;24.0
2977;2824 Industrie elektr. handgereedschap;2010;20.0
2978;2824 Industrie elektr. handgereedschap;2011;18.0
2979;2824 Industrie elektr. handgereedschap;2012;14.0
2980;2824 Industrie elektr. handgereedschap;2013;9.0
2981;2824 Industrie elektr. handgereedschap;2014;10.0
2982;2824 Industrie elektr. handgereedschap;2015;14.0
2983;2824 Industrie elektr. handgereedschap;2016;16.0
2984;2825 Industrie van koeltechniek, airco;2009;878.0
2985;2825 Industrie van koeltechniek, airco;2010;815.0
2986;2825 Industrie van koeltechniek, airco;2011;861.0
2987;2825 Industrie van koeltechniek, airco;2012;799.0
2988;2825 Industrie van koeltechniek, airco;2013;735.0
2989;2825 Industrie van koeltechniek, airco;2014;719.0
2990;2825 Industrie van koeltechniek, airco;2015;582.0
2991;2825 Industrie van koeltechniek, airco;2016;606.0
2992;2829 Overige machine-industrie algemeen;2009;1016.0
2993;2829 Overige machine-industrie algemeen;2010;1062.0
2994;2829 Overige machine-industrie algemeen;2011;1109.0
2995;2829 Overige machine-industrie algemeen;2012;1113.0
2996;2829 Overige machine-industrie algemeen;2013;1192.0
2997;2829 Overige machine-industrie algemeen;2014;1196.0
2998;2829 Overige machine-industrie algemeen;2015;1029.0
2999;2829 Overige machine-industrie algemeen;2016;1045.0
3000;283 Landbouwmachine-industrie;2009;816.0
3001;283 Landbouwmachine-industrie;2010;810.0
3002;283 Landbouwmachine-industrie;2011;907.0
3003;283 Landbouwmachine-industrie;2012;955.0
3004;283 Landbouwmachine-industrie;2013;965.0
3005;283 Landbouwmachine-industrie;2014;885.0
3006;283 Landbouwmachine-industrie;2015;868.0
3007;283 Landbouwmachine-industrie;2016;872.0
3008;2830 Landbouwmachine-industrie;2009;816.0
3009;2830 Landbouwmachine-industrie;2010;810.0
3010;2830 Landbouwmachine-industrie;2011;907.0
3011;2830 Landbouwmachine-industrie;2012;955.0
3012;2830 Landbouwmachine-industrie;2013;965.0
3013;2830 Landbouwmachine-industrie;2014;885.0
3014;2830 Landbouwmachine-industrie;2015;868.0
3015;2830 Landbouwmachine-industrie;2016;872.0
3016;284 Gereedschapswerktuigenindustrie;2009;225.0
3017;284 Gereedschapswerktuigenindustrie;2010;239.0
3018;284 Gereedschapswerktuigenindustrie;2011;229.0
3019;284 Gereedschapswerktuigenindustrie;2012;263.0
3020;284 Gereedschapswerktuigenindustrie;2013;274.0
3021;284 Gereedschapswerktuigenindustrie;2014;260.0
3022;284 Gereedschapswerktuigenindustrie;2015;250.0
3023;284 Gereedschapswerktuigenindustrie;2016;245.0
3024;2841 Metaalgereedschappenindustrie;2009;124.0
3025;2841 Metaalgereedschappenindustrie;2010;151.0
3026;2841 Metaalgereedschappenindustrie;2011;151.0
3027;2841 Metaalgereedschappenindustrie;2012;179.0
3028;2841 Metaalgereedschappenindustrie;2013;190.0
3029;2841 Metaalgereedschappenindustrie;2014;189.0
3030;2841 Metaalgereedschappenindustrie;2015;182.0
3031;2841 Metaalgereedschappenindustrie;2016;181.0
3032;2849 Niet-metaalgereedschappenindustrie;2009;101.0
3033;2849 Niet-metaalgereedschappenindustrie;2010;88.0
3034;2849 Niet-metaalgereedschappenindustrie;2011;78.0
3035;2849 Niet-metaalgereedschappenindustrie;2012;84.0
3036;2849 Niet-metaalgereedschappenindustrie;2013;84.0
3037;2849 Niet-metaalgereedschappenindustrie;2014;71.0
3038;2849 Niet-metaalgereedschappenindustrie;2015;68.0
3039;2849 Niet-metaalgereedschappenindustrie;2016;64.0
3040;289 Overige machine-industrie specifiek;2009;1356.0
3041;289 Overige machine-industrie specifiek;2010;1422.0
3042;289 Overige machine-industrie specifiek;2011;1501.0
3043;289 Overige machine-industrie specifiek;2012;1464.0
3044;289 Overige machine-industrie specifiek;2013;1497.0
3045;289 Overige machine-industrie specifiek;2014;1517.0
3046;289 Overige machine-industrie specifiek;2015;1481.0
3047;289 Overige machine-industrie specifiek;2016;1512.0
3048;2891 Industrie van metallurgiemachines;2009;21.0
3049;2891 Industrie van metallurgiemachines;2010;19.0
3050;2891 Industrie van metallurgiemachines;2011;15.0
3051;2891 Industrie van metallurgiemachines;2012;8.0
3052;2891 Industrie van metallurgiemachines;2013;7.0
3053;2891 Industrie van metallurgiemachines;2014;12.0
3054;2891 Industrie van metallurgiemachines;2015;16.0
3055;2891 Industrie van metallurgiemachines;2016;17.0
3056;2892 Bouwmachine-industrie;2009;146.0
3057;2892 Bouwmachine-industrie;2010;163.0
3058;2892 Bouwmachine-industrie;2011;151.0
3059;2892 Bouwmachine-industrie;2012;170.0
3060;2892 Bouwmachine-industrie;2013;155.0
3061;2892 Bouwmachine-industrie;2014;149.0
3062;2892 Bouwmachine-industrie;2015;145.0
3063;2892 Bouwmachine-industrie;2016;159.0
3064;2893 Machine-industrie voedingsmiddelen;2009;511.0
3065;2893 Machine-industrie voedingsmiddelen;2010;524.0
3066;2893 Machine-industrie voedingsmiddelen;2011;557.0
3067;2893 Machine-industrie voedingsmiddelen;2012;482.0
3068;2893 Machine-industrie voedingsmiddelen;2013;490.0
3069;2893 Machine-industrie voedingsmiddelen;2014;495.0
3070;2893 Machine-industrie voedingsmiddelen;2015;415.0
3071;2893 Machine-industrie voedingsmiddelen;2016;436.0
3072;2894 Textielmachine-industrie;2009;55.0
3073;2894 Textielmachine-industrie;2010;54.0
3074;2894 Textielmachine-industrie;2011;50.0
3075;2894 Textielmachine-industrie;2012;51.0
3076;2894 Textielmachine-industrie;2013;56.0
3077;2894 Textielmachine-industrie;2014;53.0
3078;2894 Textielmachine-industrie;2015;45.0
3079;2894 Textielmachine-industrie;2016;48.0
3080;2895 Papier- en kartonmachine-industrie;2009;34.0
3081;2895 Papier- en kartonmachine-industrie;2010;29.0
3082;2895 Papier- en kartonmachine-industrie;2011;37.0
3083;2895 Papier- en kartonmachine-industrie;2012;23.0
3084;2895 Papier- en kartonmachine-industrie;2013;18.0
3085;2895 Papier- en kartonmachine-industrie;2014;19.0
3086;2895 Papier- en kartonmachine-industrie;2015;20.0
3087;2895 Papier- en kartonmachine-industrie;2016;23.0
3088;2896 Machine-industrie voor kunststof;2009;26.0
3089;2896 Machine-industrie voor kunststof;2010;20.0
3090;2896 Machine-industrie voor kunststof;2011;34.0
3091;2896 Machine-industrie voor kunststof;2012;20.0
3092;2896 Machine-industrie voor kunststof;2013;19.0
3093;2896 Machine-industrie voor kunststof;2014;26.0
3094;2896 Machine-industrie voor kunststof;2015;22.0
3095;2896 Machine-industrie voor kunststof;2016;27.0
3096;2899 Overige machine-industrie specifiek;2009;563.0
3097;2899 Overige machine-industrie specifiek;2010;613.0
3098;2899 Overige machine-industrie specifiek;2011;657.0
3099;2899 Overige machine-industrie specifiek;2012;710.0
3100;2899 Overige machine-industrie specifiek;2013;752.0
3101;2899 Overige machine-industrie specifiek;2014;763.0
3102;2899 Overige machine-industrie specifiek;2015;818.0
3103;2899 Overige machine-industrie specifiek;2016;802.0
3104;29 Auto- en aanhangwagenindustrie;2009;1328.0
3105;29 Auto- en aanhangwagenindustrie;2010;1321.0
3106;29 Auto- en aanhangwagenindustrie;2011;1230.0
3107;29 Auto- en aanhangwagenindustrie;2012;1185.0
3108;29 Auto- en aanhangwagenindustrie;2013;1145.0
3109;29 Auto- en aanhangwagenindustrie;2014;1227.0
3110;29 Auto- en aanhangwagenindustrie;2015;1152.0
3111;29 Auto- en aanhangwagenindustrie;2016;1199.0
3112;291 Autoindustrie;2009;233.0
3113;291 Autoindustrie;2010;247.0
3114;291 Autoindustrie;2011;238.0
3115;291 Autoindustrie;2012;216.0
3116;291 Autoindustrie;2013;227.0
3117;291 Autoindustrie;2014;227.0
3118;291 Autoindustrie;2015;214.0
3119;291 Autoindustrie;2016;221.0
3120;2910 Autoindustrie;2009;233.0
3121;2910 Autoindustrie;2010;247.0
3122;2910 Autoindustrie;2011;238.0
3123;2910 Autoindustrie;2012;216.0
3124;2910 Autoindustrie;2013;227.0
3125;2910 Autoindustrie;2014;227.0
3126;2910 Autoindustrie;2015;214.0
3127;2910 Autoindustrie;2016;221.0
3128;292 Carrosserie-, aanhangwagenindustrie;2009;861.0
3129;292 Carrosserie-, aanhangwagenindustrie;2010;829.0
3130;292 Carrosserie-, aanhangwagenindustrie;2011;835.0
3131;292 Carrosserie-, aanhangwagenindustrie;2012;820.0
3132;292 Carrosserie-, aanhangwagenindustrie;2013;783.0
3133;292 Carrosserie-, aanhangwagenindustrie;2014;848.0
3134;292 Carrosserie-, aanhangwagenindustrie;2015;785.0
3135;292 Carrosserie-, aanhangwagenindustrie;2016;826.0
3136;2920 Carrosserie-, aanhangwagenindustrie;2009;861.0
3137;2920 Carrosserie-, aanhangwagenindustrie;2010;829.0
3138;2920 Carrosserie-, aanhangwagenindustrie;2011;835.0
3139;2920 Carrosserie-, aanhangwagenindustrie;2012;820.0
3140;2920 Carrosserie-, aanhangwagenindustrie;2013;783.0
3141;2920 Carrosserie-, aanhangwagenindustrie;2014;848.0
3142;2920 Carrosserie-, aanhangwagenindustrie;2015;785.0
3143;2920 Carrosserie-, aanhangwagenindustrie;2016;826.0
3144;29201 Carrosseriebouw;2009;535.0
3145;29201 Carrosseriebouw;2010;501.0
3146;29201 Carrosseriebouw;2011;525.0
3147;29201 Carrosseriebouw;2012;532.0
3148;29201 Carrosseriebouw;2013;530.0
3149;29201 Carrosseriebouw;2014;546.0
3150;29201 Carrosseriebouw;2015;536.0
3151;29201 Carrosseriebouw;2016;562.0
3152;29202 Aanhangwagen- en opleggerindustrie;2009;326.0
3153;29202 Aanhangwagen- en opleggerindustrie;2010;328.0
3154;29202 Aanhangwagen- en opleggerindustrie;2011;310.0
3155;29202 Aanhangwagen- en opleggerindustrie;2012;288.0
3156;29202 Aanhangwagen- en opleggerindustrie;2013;253.0
3157;29202 Aanhangwagen- en opleggerindustrie;2014;302.0
3158;29202 Aanhangwagen- en opleggerindustrie;2015;249.0
3159;29202 Aanhangwagen- en opleggerindustrie;2016;264.0
3160;293 Auto-onderdelenindustrie;2009;234.0
3161;293 Auto-onderdelenindustrie;2010;245.0
3162;293 Auto-onderdelenindustrie;2011;157.0
3163;293 Auto-onderdelenindustrie;2012;149.0
3164;293 Auto-onderdelenindustrie;2013;135.0
3165;293 Auto-onderdelenindustrie;2014;152.0
3166;293 Auto-onderdelenindustrie;2015;153.0
3167;293 Auto-onderdelenindustrie;2016;152.0
3168;2931 Elektrische auto-onderdeelindustrie;2009;26.0
3169;2931 Elektrische auto-onderdeelindustrie;2010;23.0
3170;2931 Elektrische auto-onderdeelindustrie;2011;12.0
3171;2931 Elektrische auto-onderdeelindustrie;2012;8.0
3172;2931 Elektrische auto-onderdeelindustrie;2013;9.0
3173;2931 Elektrische auto-onderdeelindustrie;2014;6.0
3174;2931 Elektrische auto-onderdeelindustrie;2015;8.0
3175;2931 Elektrische auto-onderdeelindustrie;2016;12.0
3176;2932 Niet-elektr auto-onderdeelindustrie;2009;208.0
3177;2932 Niet-elektr auto-onderdeelindustrie;2010;222.0
3178;2932 Niet-elektr auto-onderdeelindustrie;2011;145.0
3179;2932 Niet-elektr auto-onderdeelindustrie;2012;141.0
3180;2932 Niet-elektr auto-onderdeelindustrie;2013;126.0
3181;2932 Niet-elektr auto-onderdeelindustrie;2014;146.0
3182;2932 Niet-elektr auto-onderdeelindustrie;2015;145.0
3183;2932 Niet-elektr auto-onderdeelindustrie;2016;140.0
3184;30 Overige transportmiddelenindustrie;2009;1206.0
3185;30 Overige transportmiddelenindustrie;2010;1260.0
3186;30 Overige transportmiddelenindustrie;2011;1225.0
3187;30 Overige transportmiddelenindustrie;2012;1245.0
3188;30 Overige transportmiddelenindustrie;2013;1205.0
3189;30 Overige transportmiddelenindustrie;2014;1124.0
3190;30 Overige transportmiddelenindustrie;2015;1051.0
3191;30 Overige transportmiddelenindustrie;2016;1098.0
3192;301 Scheepsbouw;2009;999.0
3193;301 Scheepsbouw;2010;1013.0
3194;301 Scheepsbouw;2011;980.0
3195;301 Scheepsbouw;2012;981.0
3196;301 Scheepsbouw;2013;957.0
3197;301 Scheepsbouw;2014;915.0
3198;301 Scheepsbouw;2015;861.0
3199;301 Scheepsbouw;2016;896.0
3200;3011 Scheepsbouw (geen recreatieschepen);2009;249.0
3201;3011 Scheepsbouw (geen recreatieschepen);2010;269.0
3202;3011 Scheepsbouw (geen recreatieschepen);2011;274.0
3203;3011 Scheepsbouw (geen recreatieschepen);2012;270.0
3204;3011 Scheepsbouw (geen recreatieschepen);2013;278.0
3205;3011 Scheepsbouw (geen recreatieschepen);2014;277.0
3206;3011 Scheepsbouw (geen recreatieschepen);2015;232.0
3207;3011 Scheepsbouw (geen recreatieschepen);2016;239.0
3208;3012 Scheepsbouw (recreatieschepen);2009;750.0
3209;3012 Scheepsbouw (recreatieschepen);2010;744.0
3210;3012 Scheepsbouw (recreatieschepen);2011;706.0
3211;3012 Scheepsbouw (recreatieschepen);2012;711.0
3212;3012 Scheepsbouw (recreatieschepen);2013;679.0
3213;3012 Scheepsbouw (recreatieschepen);2014;638.0
3214;3012 Scheepsbouw (recreatieschepen);2015;629.0
3215;3012 Scheepsbouw (recreatieschepen);2016;657.0
3216;302 Industrie van rollend spoormaterieel;2009;11.0
3217;302 Industrie van rollend spoormaterieel;2010;36.0
3218;302 Industrie van rollend spoormaterieel;2011;26.0
3219;302 Industrie van rollend spoormaterieel;2012;25.0
3220;302 Industrie van rollend spoormaterieel;2013;19.0
3221;302 Industrie van rollend spoormaterieel;2014;17.0
3222;302 Industrie van rollend spoormaterieel;2015;
3223;302 Industrie van rollend spoormaterieel;2016;
3224;3020 Industrie rollend spoormaterieel;2009;11.0
3225;3020 Industrie rollend spoormaterieel;2010;36.0
3226;3020 Industrie rollend spoormaterieel;2011;26.0
3227;3020 Industrie rollend spoormaterieel;2012;25.0
3228;3020 Industrie rollend spoormaterieel;2013;19.0
3229;3020 Industrie rollend spoormaterieel;2014;17.0
3230;3020 Industrie rollend spoormaterieel;2015;
3231;3020 Industrie rollend spoormaterieel;2016;
3232;303 Vliegtuigindustrie;2009;20.0
3233;303 Vliegtuigindustrie;2010;24.0
3234;303 Vliegtuigindustrie;2011;25.0
3235;303 Vliegtuigindustrie;2012;25.0
3236;303 Vliegtuigindustrie;2013;
3237;303 Vliegtuigindustrie;2014;
3238;303 Vliegtuigindustrie;2015;
3239;303 Vliegtuigindustrie;2016;
3240;3030 Vliegtuigindustrie;2009;20.0
3241;3030 Vliegtuigindustrie;2010;24.0
3242;3030 Vliegtuigindustrie;2011;25.0
3243;3030 Vliegtuigindustrie;2012;25.0
3244;3030 Vliegtuigindustrie;2013;
3245;3030 Vliegtuigindustrie;2014;
3246;3030 Vliegtuigindustrie;2015;
3247;3030 Vliegtuigindustrie;2016;
3248;304 Industrie van gevechtsvoertuigen;2009;0.0
3249;304 Industrie van gevechtsvoertuigen;2010;0.0
3250;304 Industrie van gevechtsvoertuigen;2011;0.0
3251;304 Industrie van gevechtsvoertuigen;2012;0.0
3252;304 Industrie van gevechtsvoertuigen;2013;
3253;304 Industrie van gevechtsvoertuigen;2014;
3254;304 Industrie van gevechtsvoertuigen;2015;
3255;304 Industrie van gevechtsvoertuigen;2016;
3256;3040 Industrie van gevechtsvoertuigen;2009;0.0
3257;3040 Industrie van gevechtsvoertuigen;2010;0.0
3258;3040 Industrie van gevechtsvoertuigen;2011;0.0
3259;3040 Industrie van gevechtsvoertuigen;2012;0.0
3260;3040 Industrie van gevechtsvoertuigen;2013;
3261;3040 Industrie van gevechtsvoertuigen;2014;
3262;3040 Industrie van gevechtsvoertuigen;2015;
3263;3040 Industrie van gevechtsvoertuigen;2016;
3264;309 Overige transportmiddelenindustrie;2009;176.0
3265;309 Overige transportmiddelenindustrie;2010;187.0
3266;309 Overige transportmiddelenindustrie;2011;194.0
3267;309 Overige transportmiddelenindustrie;2012;214.0
3268;309 Overige transportmiddelenindustrie;2013;206.0
3269;309 Overige transportmiddelenindustrie;2014;172.0
3270;309 Overige transportmiddelenindustrie;2015;161.0
3271;309 Overige transportmiddelenindustrie;2016;170.0
3272;3091 Motor- en bromfietsenindustrie;2009;26.0
3273;3091 Motor- en bromfietsenindustrie;2010;25.0
3274;3091 Motor- en bromfietsenindustrie;2011;38.0
3275;3091 Motor- en bromfietsenindustrie;2012;43.0
3276;3091 Motor- en bromfietsenindustrie;2013;35.0
3277;3091 Motor- en bromfietsenindustrie;2014;29.0
3278;3091 Motor- en bromfietsenindustrie;2015;35.0
3279;3091 Motor- en bromfietsenindustrie;2016;36.0
3280;3092 Fietsenindustrie;2009;106.0
3281;3092 Fietsenindustrie;2010;114.0
3282;3092 Fietsenindustrie;2011;110.0
3283;3092 Fietsenindustrie;2012;123.0
3284;3092 Fietsenindustrie;2013;119.0
3285;3092 Fietsenindustrie;2014;98.0
3286;3092 Fietsenindustrie;2015;81.0
3287;3092 Fietsenindustrie;2016;86.0
3288;3099 Overige transportmiddelenindustrie;2009;44.0
3289;3099 Overige transportmiddelenindustrie;2010;48.0
3290;3099 Overige transportmiddelenindustrie;2011;46.0
3291;3099 Overige transportmiddelenindustrie;2012;48.0
3292;3099 Overige transportmiddelenindustrie;2013;52.0
3293;3099 Overige transportmiddelenindustrie;2014;45.0
3294;3099 Overige transportmiddelenindustrie;2015;45.0
3295;3099 Overige transportmiddelenindustrie;2016;48.0
3296;31 Meubelindustrie;2009;6650.0
3297;31 Meubelindustrie;2010;6660.0
3298;31 Meubelindustrie;2011;6687.0
3299;31 Meubelindustrie;2012;6758.0
3300;31 Meubelindustrie;2013;6739.0
3301;31 Meubelindustrie;2014;6776.0
3302;31 Meubelindustrie;2015;6990.0
3303;31 Meubelindustrie;2016;7385.0
3304;310 Meubelindustrie;2009;6650.0
3305;310 Meubelindustrie;2010;6660.0
3306;310 Meubelindustrie;2011;6687.0
3307;310 Meubelindustrie;2012;6758.0
3308;310 Meubelindustrie;2013;6739.0
3309;310 Meubelindustrie;2014;6776.0
3310;310 Meubelindustrie;2015;6990.0
3311;310 Meubelindustrie;2016;7385.0
3312;3101 Bedrijfsmeubelindustrie;2009;4385.0
3313;3101 Bedrijfsmeubelindustrie;2010;4451.0
3314;3101 Bedrijfsmeubelindustrie;2011;4416.0
3315;3101 Bedrijfsmeubelindustrie;2012;4460.0
3316;3101 Bedrijfsmeubelindustrie;2013;4303.0
3317;3101 Bedrijfsmeubelindustrie;2014;4242.0
3318;3101 Bedrijfsmeubelindustrie;2015;4400.0
3319;3101 Bedrijfsmeubelindustrie;2016;4582.0
3320;31011 Interieurbouw;2009;3747.0
3321;31011 Interieurbouw;2010;3836.0
3322;31011 Interieurbouw;2011;3845.0
3323;31011 Interieurbouw;2012;3852.0
3324;31011 Interieurbouw;2013;3734.0
3325;31011 Interieurbouw;2014;3709.0
3326;31011 Interieurbouw;2015;3884.0
3327;31011 Interieurbouw;2016;4057.0
3328;31012 Bedrijfsmeubelindustrie;2009;638.0
3329;31012 Bedrijfsmeubelindustrie;2010;615.0
3330;31012 Bedrijfsmeubelindustrie;2011;571.0
3331;31012 Bedrijfsmeubelindustrie;2012;608.0
3332;31012 Bedrijfsmeubelindustrie;2013;569.0
3333;31012 Bedrijfsmeubelindustrie;2014;533.0
3334;31012 Bedrijfsmeubelindustrie;2015;516.0
3335;31012 Bedrijfsmeubelindustrie;2016;525.0
3336;3102 Keukenmeubelindustrie;2009;404.0
3337;3102 Keukenmeubelindustrie;2010;360.0
3338;3102 Keukenmeubelindustrie;2011;362.0
3339;3102 Keukenmeubelindustrie;2012;356.0
3340;3102 Keukenmeubelindustrie;2013;345.0
