ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
6496;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2017 1e kwartaal;0.0
6497;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2017 2e kwartaal;0.0
6498;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2017 3e kwartaal;1.0
6499;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2017 4e kwartaal;1.0
6500;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2018 1e kwartaal;1.0
6501;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2018 2e kwartaal;1.0
6502;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2018 3e kwartaal;0.0
6503;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2018 4e kwartaal;0.0
6504;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2019 1e kwartaal;1.0
6505;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2019 2e kwartaal;0.0
6506;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2019 3e kwartaal;0.0
6507;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2019 4e kwartaal;1.0
6508;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2020 1e kwartaal;0.0
6509;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2020 2e kwartaal;1.0
6510;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2020 3e kwartaal;0.0
6511;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2020 4e kwartaal;1.0
6512;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2021 1e kwartaal;
6513;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2021 2e kwartaal;0.0
6514;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2021 3e kwartaal;0.0
6515;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2021 4e kwartaal;0.0
6516;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2022 1e kwartaal;0.0
6517;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2022 2e kwartaal;0.0
6518;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2022 3e kwartaal;0.0
6519;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2022 4e kwartaal;0.0
6520;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2023 1e kwartaal;1.0
6521;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2023 2e kwartaal;0.0
6522;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2023 3e kwartaal;0.0
6523;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2023 4e kwartaal;1.0
6524;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2024 1e kwartaal;1.0
6525;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2024 2e kwartaal;0.0
6526;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2024 3e kwartaal;0.0
6527;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);3 Hbo, wo;2024 4e kwartaal;1.0
6528;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2013 1e kwartaal;0.0
6529;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2013 2e kwartaal;0.0
6530;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2013 3e kwartaal;0.0
6531;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2013 4e kwartaal;1.0
6532;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2014 1e kwartaal;1.0
6533;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2014 2e kwartaal;0.0
6534;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2014 3e kwartaal;1.0
6535;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2014 4e kwartaal;1.0
6536;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2015 1e kwartaal;0.0
6537;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2015 2e kwartaal;0.0
6538;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2015 3e kwartaal;0.0
6539;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2015 4e kwartaal;0.0
6540;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2016 1e kwartaal;0.0
6541;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2016 2e kwartaal;0.0
6542;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2016 3e kwartaal;1.0
6543;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2016 4e kwartaal;0.0
6544;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2017 1e kwartaal;0.0
6545;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2017 2e kwartaal;0.0
6546;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2017 3e kwartaal;0.0
6547;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2017 4e kwartaal;0.0
6548;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2018 1e kwartaal;0.0
6549;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2018 2e kwartaal;0.0
6550;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2018 3e kwartaal;1.0
6551;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2018 4e kwartaal;1.0
6552;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2019 1e kwartaal;0.0
6553;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2019 2e kwartaal;0.0
6554;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2019 3e kwartaal;0.0
6555;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2019 4e kwartaal;0.0
6556;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2020 1e kwartaal;0.0
6557;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2020 2e kwartaal;0.0
6558;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2020 3e kwartaal;0.0
6559;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2020 4e kwartaal;0.0
6560;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2021 1e kwartaal;
6561;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2021 2e kwartaal;0.0
6562;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2021 3e kwartaal;0.0
6563;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2021 4e kwartaal;0.0
6564;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2022 1e kwartaal;0.0
6565;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2022 2e kwartaal;0.0
6566;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2022 3e kwartaal;0.0
6567;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2022 4e kwartaal;0.0
6568;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2023 1e kwartaal;0.0
6569;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2023 2e kwartaal;0.0
6570;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2023 3e kwartaal;0.0
6571;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2023 4e kwartaal;0.0
6572;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2024 1e kwartaal;0.0
6573;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2024 2e kwartaal;0.0
6574;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2024 3e kwartaal;0.0
6575;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Onderwijsniveau: onbekend;2024 4e kwartaal;0.0
6576;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;8.0
6577;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;6.0
6578;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;10.0
6579;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;7.0
6580;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;8.0
6581;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;9.0
6582;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;13.0
6583;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;8.0
6584;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;5.0
6585;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;11.0
6586;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;17.0
6587;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;14.0
6588;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;7.0
6589;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;9.0
6590;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;14.0
6591;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;8.0
6592;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;8.0
6593;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;13.0
6594;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;12.0
6595;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;12.0
6596;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;8.0
6597;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;10.0
6598;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;11.0
6599;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;13.0
6600;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;8.0
6601;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;10.0
6602;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;9.0
6603;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;13.0
6604;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;6.0
6605;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;7.0
6606;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;11.0
6607;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;11.0
6608;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
6609;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;9.0
6610;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;10.0
6611;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;10.0
6612;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;7.0
6613;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;10.0
6614;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;9.0
6615;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;12.0
6616;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;4.0
6617;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;8.0
6618;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;11.0
6619;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;9.0
6620;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;7.0
6621;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;9.0
6622;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;7.0
6623;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;11.0
6624;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;0.0
6625;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;1.0
6626;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;3.0
6627;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;2.0
6628;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;2.0
6629;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;1.0
6630;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;3.0
6631;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;2.0
6632;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;1.0
6633;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;1.0
6634;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;1.0
6635;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;2.0
6636;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;1.0
6637;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;3.0
6638;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;3.0
6639;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;2.0
6640;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;1.0
6641;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;1.0
6642;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;2.0
6643;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;1.0
6644;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;4.0
6645;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;3.0
6646;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;3.0
6647;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;1.0
6648;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;4.0
6649;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;0.0
6650;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;5.0
6651;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;1.0
6652;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;0.0
6653;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;2.0
6654;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;0.0
6655;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;2.0
6656;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
6657;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;0.0
6658;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;0.0
6659;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;1.0
6660;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;0.0
6661;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;0.0
6662;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;1.0
6663;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;0.0
6664;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;1.0
6665;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;0.0
6666;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;0.0
6667;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;2.0
6668;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;2.0
6669;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;1.0
6670;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;1.0
6671;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;1.0
6672;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;1.0
6673;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;1.0
6674;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;1.0
6675;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;0.0
6676;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;1.0
6677;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;1.0
6678;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;1.0
6679;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;2.0
6680;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;2.0
6681;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;0.0
6682;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;2.0
