ID;AantalVoorzieningen;SoortVoorzieningSociaalDomein;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;ClientenMetVoorzieningen_5;HuishoudensMetVoorzieningen_6;ClientenMetVoorzieningen_7;HuishoudensMetVoorzieningen_8
2013;Totaal;Totaal;Wijk 14 Voordijkshoorn;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050314;1.0;1075.0;890.0;91.0;164.0
2014;Totaal;Totaal;Wijk 14 Voordijkshoorn;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050314;1.0;1100.0;910.0;92.0;165.0
2015;Totaal;Totaal;Wijk 14 Voordijkshoorn;2017;Delft                                   ;Wijk     ;WK050314;1.0;1175.0;965.0;96.0;173.0
2016;Totaal;Totaal;Wijk 16 Delftse Hout;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050316;1.0;0.0;0.0;;
2017;Totaal;Totaal;Wijk 16 Delftse Hout;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050316;1.0;0.0;0.0;;
2018;Totaal;Totaal;Wijk 16 Delftse Hout;2017;Delft                                   ;Wijk     ;WK050316;1.0;0.0;0.0;;
2019;Totaal;Totaal;Wijk 22 Tanthof-West;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050322;3.0;695.0;620.0;85.0;162.0
2020;Totaal;Totaal;Wijk 22 Tanthof-West;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050322;3.0;695.0;615.0;85.0;160.0
2021;Totaal;Totaal;Wijk 22 Tanthof-West;2017;Delft                                   ;Wijk     ;WK050322;3.0;755.0;660.0;92.0;172.0
2022;Totaal;Totaal;Wijk 23 Tanthof-Oost;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050323;1.0;650.0;585.0;107.0;187.0
2023;Totaal;Totaal;Wijk 23 Tanthof-Oost;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050323;1.0;675.0;600.0;111.0;191.0
2024;Totaal;Totaal;Wijk 23 Tanthof-Oost;2017;Delft                                   ;Wijk     ;WK050323;1.0;735.0;640.0;119.0;203.0
2025;Totaal;Totaal;Wijk 24 Voorhof;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050324;3.0;2015.0;1585.0;147.0;190.0
2026;Totaal;Totaal;Wijk 24 Voorhof;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050324;3.0;2000.0;1580.0;144.0;189.0
2027;Totaal;Totaal;Wijk 24 Voorhof;2017;Delft                                   ;Wijk     ;WK050324;3.0;2155.0;1660.0;150.0;195.0
2028;Totaal;Totaal;Wijk 25 Buitenhof;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050325;3.0;2820.0;2195.0;204.0;302.0
2029;Totaal;Totaal;Wijk 25 Buitenhof;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050325;3.0;2795.0;2195.0;201.0;298.0
2030;Totaal;Totaal;Wijk 25 Buitenhof;2017;Delft                                   ;Wijk     ;WK050325;3.0;2980.0;2285.0;211.0;309.0
2031;Totaal;Totaal;Wijk 26 Abtswoude;1e halfjaar 2017;                                        ;         ;        ;;;;;
2032;Totaal;Totaal;Wijk 26 Abtswoude;2e halfjaar 2017;                                        ;         ;        ;;;;;
2033;Totaal;Totaal;Wijk 26 Abtswoude;2017;                                        ;         ;        ;;;;;
2034;Totaal;Totaal;Wijk 27 Schieweg;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050327;3.0;100.0;85.0;78.0;127.0
2035;Totaal;Totaal;Wijk 27 Schieweg;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050327;3.0;115.0;95.0;90.0;142.0
2036;Totaal;Totaal;Wijk 27 Schieweg;2017;Delft                                   ;Wijk     ;WK050327;3.0;120.0;100.0;92.0;149.0
2037;Totaal;Totaal;Wijk 28 Wippolder;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050328;1.0;980.0;840.0;85.0;116.0
2038;Totaal;Totaal;Wijk 28 Wippolder;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050328;1.0;1030.0;870.0;82.0;107.0
2039;Totaal;Totaal;Wijk 28 Wippolder;2017;Delft                                   ;Wijk     ;WK050328;1.0;1090.0;920.0;85.0;112.0
2040;Totaal;Totaal;Wijk 29 Ruiven;1e halfjaar 2017;Delft                                   ;Wijk     ;WK050329;1.0;10.0;10.0;34.0;62.0
2041;Totaal;Totaal;Wijk 29 Ruiven;2e halfjaar 2017;Delft                                   ;Wijk     ;WK050329;1.0;10.0;10.0;33.0;58.0
2042;Totaal;Totaal;Wijk 29 Ruiven;2017;Delft                                   ;Wijk     ;WK050329;1.0;10.0;10.0;32.0;58.0
2043;Totaal;Totaal;Delfzijl;1e halfjaar 2017;                                        ;         ;        ;;;;;
2044;Totaal;Totaal;Delfzijl;2e halfjaar 2017;                                        ;         ;        ;;;;;
2045;Totaal;Totaal;Delfzijl;2017;                                        ;         ;        ;;;;;
2046;Totaal;Totaal;Wijk 00 Stad;1e halfjaar 2017;                                        ;         ;        ;;;;;
2047;Totaal;Totaal;Wijk 00 Stad;2e halfjaar 2017;                                        ;         ;        ;;;;;
2048;Totaal;Totaal;Wijk 00 Stad;2017;                                        ;         ;        ;;;;;
2049;Totaal;Totaal;Wijk 01 Land;1e halfjaar 2017;                                        ;         ;        ;;;;;
2050;Totaal;Totaal;Wijk 01 Land;2e halfjaar 2017;                                        ;         ;        ;;;;;
2051;Totaal;Totaal;Wijk 01 Land;2017;                                        ;         ;        ;;;;;
2052;Totaal;Totaal;Wijk 02;1e halfjaar 2017;                                        ;         ;        ;;;;;
2053;Totaal;Totaal;Wijk 02;2e halfjaar 2017;                                        ;         ;        ;;;;;
2054;Totaal;Totaal;Wijk 02;2017;                                        ;         ;        ;;;;;
2055;Totaal;Totaal;Wijk 03;1e halfjaar 2017;                                        ;         ;        ;;;;;
2056;Totaal;Totaal;Wijk 03;2e halfjaar 2017;                                        ;         ;        ;;;;;
2057;Totaal;Totaal;Wijk 03;2017;                                        ;         ;        ;;;;;
2058;Totaal;Totaal;Deurne;1e halfjaar 2017;Deurne                                  ;Gemeente ;GM0762  ;;2470.0;1990.0;77.0;145.0
2059;Totaal;Totaal;Deurne;2e halfjaar 2017;Deurne                                  ;Gemeente ;GM0762  ;;2535.0;2060.0;78.0;149.0
2060;Totaal;Totaal;Deurne;2017;Deurne                                  ;Gemeente ;GM0762  ;;2770.0;2215.0;85.0;160.0
2061;Totaal;Totaal;Wijk 00 Deurne;1e halfjaar 2017;Deurne                                  ;Wijk     ;WK076200;1.0;2100.0;1655.0;85.0;156.0
2062;Totaal;Totaal;Wijk 00 Deurne;2e halfjaar 2017;Deurne                                  ;Wijk     ;WK076200;1.0;2170.0;1730.0;87.0;161.0
2063;Totaal;Totaal;Wijk 00 Deurne;2017;Deurne                                  ;Wijk     ;WK076200;1.0;2365.0;1860.0;94.0;173.0
2064;Totaal;Totaal;Wijk 01 Vlierden;1e halfjaar 2017;Deurne                                  ;Wijk     ;WK076201;1.0;55.0;50.0;40.0;95.0
2065;Totaal;Totaal;Wijk 01 Vlierden;2e halfjaar 2017;Deurne                                  ;Wijk     ;WK076201;1.0;55.0;50.0;40.0;95.0
2066;Totaal;Totaal;Wijk 01 Vlierden;2017;Deurne                                  ;Wijk     ;WK076201;1.0;60.0;55.0;43.0;104.0
2067;Totaal;Totaal;Wijk 02 Liessel;1e halfjaar 2017;Deurne                                  ;Wijk     ;WK076202;1.0;195.0;175.0;61.0;129.0
2068;Totaal;Totaal;Wijk 02 Liessel;2e halfjaar 2017;Deurne                                  ;Wijk     ;WK076202;1.0;190.0;165.0;60.0;122.0
2069;Totaal;Totaal;Wijk 02 Liessel;2017;Deurne                                  ;Wijk     ;WK076202;1.0;210.0;180.0;66.0;133.0
2070;Totaal;Totaal;Wijk 03 Neerkant;1e halfjaar 2017;Deurne                                  ;Wijk     ;WK076203;1.0;70.0;65.0;37.0;86.0
2071;Totaal;Totaal;Wijk 03 Neerkant;2e halfjaar 2017;Deurne                                  ;Wijk     ;WK076203;1.0;75.0;70.0;40.0;92.0
2072;Totaal;Totaal;Wijk 03 Neerkant;2017;Deurne                                  ;Wijk     ;WK076203;1.0;80.0;75.0;42.0;98.0
2073;Totaal;Totaal;Wijk 04 Helenaveen;1e halfjaar 2017;Deurne                                  ;Wijk     ;WK076204;1.0;50.0;45.0;52.0;106.0
2074;Totaal;Totaal;Wijk 04 Helenaveen;2e halfjaar 2017;Deurne                                  ;Wijk     ;WK076204;1.0;50.0;45.0;51.0;105.0
2075;Totaal;Totaal;Wijk 04 Helenaveen;2017;Deurne                                  ;Wijk     ;WK076204;1.0;50.0;50.0;51.0;116.0
2076;Totaal;Totaal;Deventer;1e halfjaar 2017;Deventer                                ;Gemeente ;GM0150  ;;12940.0;10695.0;129.0;231.0
2077;Totaal;Totaal;Deventer;2e halfjaar 2017;Deventer                                ;Gemeente ;GM0150  ;;12800.0;10590.0;127.0;227.0
2078;Totaal;Totaal;Deventer;2017;Deventer                                ;Gemeente ;GM0150  ;;13855.0;11280.0;137.0;241.0
2079;Totaal;Totaal;Wijk 1 Binnenstad;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015001;1.0;1115.0;895.0;137.0;186.0
2080;Totaal;Totaal;Wijk 1 Binnenstad;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015001;1.0;1080.0;870.0;132.0;178.0
2081;Totaal;Totaal;Wijk 1 Binnenstad;2017;Deventer                                ;Wijk     ;WK015001;1.0;1190.0;945.0;145.0;193.0
2082;Totaal;Totaal;Wijk 2 De Hoven;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015002;1.0;160.0;140.0;67.0;140.0
2083;Totaal;Totaal;Wijk 2 De Hoven;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015002;1.0;155.0;140.0;66.0;141.0
2084;Totaal;Totaal;Wijk 2 De Hoven;2017;Deventer                                ;Wijk     ;WK015002;1.0;165.0;150.0;70.0;151.0
2085;Totaal;Totaal;Wijk 3 Zandweerd;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015003;1.0;1590.0;1390.0;135.0;228.0
2086;Totaal;Totaal;Wijk 3 Zandweerd;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015003;1.0;1595.0;1375.0;135.0;225.0
2087;Totaal;Totaal;Wijk 3 Zandweerd;2017;Deventer                                ;Wijk     ;WK015003;1.0;1710.0;1465.0;144.0;240.0
2088;Totaal;Totaal;Wijk 4 Voorstad;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015004;1.0;1865.0;1465.0;168.0;272.0
2089;Totaal;Totaal;Wijk 4 Voorstad;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015004;1.0;1840.0;1465.0;167.0;271.0
2090;Totaal;Totaal;Wijk 4 Voorstad;2017;Deventer                                ;Wijk     ;WK015004;1.0;1980.0;1555.0;177.0;287.0
2091;Totaal;Totaal;Wijk 5 Borgele en Platvoet;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015005;1.0;1040.0;885.0;194.0;328.0
2092;Totaal;Totaal;Wijk 5 Borgele en Platvoet;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015005;1.0;1015.0;865.0;187.0;317.0
2093;Totaal;Totaal;Wijk 5 Borgele en Platvoet;2017;Deventer                                ;Wijk     ;WK015005;1.0;1090.0;905.0;200.0;331.0
2094;Totaal;Totaal;Wijk 6 Keizerslanden;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015006;1.0;2235.0;1850.0;213.0;338.0
2095;Totaal;Totaal;Wijk 6 Keizerslanden;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015006;1.0;2210.0;1830.0;212.0;334.0
2096;Totaal;Totaal;Wijk 6 Keizerslanden;2017;Deventer                                ;Wijk     ;WK015006;1.0;2400.0;1945.0;227.0;354.0
2097;Totaal;Totaal;Wijk 7 Rivierenwijk en Bergweide;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015007;1.0;785.0;620.0;162.0;270.0
2098;Totaal;Totaal;Wijk 7 Rivierenwijk en Bergweide;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015007;1.0;765.0;610.0;156.0;256.0
2099;Totaal;Totaal;Wijk 7 Rivierenwijk en Bergweide;2017;Deventer                                ;Wijk     ;WK015007;1.0;830.0;650.0;167.0;272.0
2100;Totaal;Totaal;Wijk 8 Colmschate-Noord;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015008;1.0;715.0;550.0;115.0;213.0
2101;Totaal;Totaal;Wijk 8 Colmschate-Noord;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015008;1.0;725.0;560.0;118.0;217.0
2102;Totaal;Totaal;Wijk 8 Colmschate-Noord;2017;Deventer                                ;Wijk     ;WK015008;1.0;775.0;580.0;125.0;224.0
2103;Totaal;Totaal;Wijk 9 Colmschate-Vijfhoek;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015009;1.0;970.0;800.0;77.0;178.0
2104;Totaal;Totaal;Wijk 9 Colmschate-Vijfhoek;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015009;1.0;965.0;800.0;76.0;176.0
2105;Totaal;Totaal;Wijk 9 Colmschate-Vijfhoek;2017;Deventer                                ;Wijk     ;WK015009;1.0;1055.0;865.0;83.0;190.0
2106;Totaal;Totaal;Wijk 10 Colmschate-Zuid;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015010;1.0;1020.0;875.0;107.0;207.0
2107;Totaal;Totaal;Wijk 10 Colmschate-Zuid;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015010;1.0;1015.0;865.0;107.0;205.0
2108;Totaal;Totaal;Wijk 10 Colmschate-Zuid;2017;Deventer                                ;Wijk     ;WK015010;1.0;1090.0;920.0;115.0;218.0
2109;Totaal;Totaal;Wijk 11 Diepenveen;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015011;1.0;385.0;345.0;82.0;171.0
2110;Totaal;Totaal;Wijk 11 Diepenveen;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015011;1.0;370.0;325.0;79.0;162.0
2111;Totaal;Totaal;Wijk 11 Diepenveen;2017;Deventer                                ;Wijk     ;WK015011;1.0;415.0;360.0;88.0;178.0
2112;Totaal;Totaal;Wijk 12 Schalkhaar;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015012;1.0;500.0;410.0;87.0;186.0
2113;Totaal;Totaal;Wijk 12 Schalkhaar;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015012;1.0;490.0;405.0;85.0;183.0
2114;Totaal;Totaal;Wijk 12 Schalkhaar;2017;Deventer                                ;Wijk     ;WK015012;1.0;535.0;435.0;92.0;197.0
2115;Totaal;Totaal;Wijk 13 Okkenbroek;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015013;1.0;30.0;30.0;101.0;231.0
2116;Totaal;Totaal;Wijk 13 Okkenbroek;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015013;1.0;35.0;30.0;116.0;227.0
2117;Totaal;Totaal;Wijk 13 Okkenbroek;2017;Deventer                                ;Wijk     ;WK015013;1.0;35.0;30.0;116.0;227.0
2118;Totaal;Totaal;Wijk 14 Lettele;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015014;1.0;115.0;105.0;68.0;163.0
2119;Totaal;Totaal;Wijk 14 Lettele;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015014;1.0;110.0;100.0;65.0;154.0
2120;Totaal;Totaal;Wijk 14 Lettele;2017;Deventer                                ;Wijk     ;WK015014;1.0;120.0;105.0;70.0;162.0
2121;Totaal;Totaal;Wijk 15 Bathmen;1e halfjaar 2017;Deventer                                ;Wijk     ;WK015015;1.0;410.0;330.0;73.0;143.0
2122;Totaal;Totaal;Wijk 15 Bathmen;2e halfjaar 2017;Deventer                                ;Wijk     ;WK015015;1.0;430.0;350.0;76.0;151.0
2123;Totaal;Totaal;Wijk 15 Bathmen;2017;Deventer                                ;Wijk     ;WK015015;1.0;470.0;375.0;83.0;162.0
2124;Totaal;Totaal;Diemen;1e halfjaar 2017;Diemen                                  ;Gemeente ;GM0384  ;;2610.0;2080.0;94.0;150.0
2125;Totaal;Totaal;Diemen;2e halfjaar 2017;Diemen                                  ;Gemeente ;GM0384  ;;2560.0;2050.0;90.0;144.0
2126;Totaal;Totaal;Diemen;2017;Diemen                                  ;Gemeente ;GM0384  ;;2790.0;2190.0;97.0;153.0
2127;Totaal;Totaal;Wijk 00 Diemen-Zuid;1e halfjaar 2017;Diemen                                  ;Wijk     ;WK038400;1.0;950.0;725.0;92.0;139.0
2128;Totaal;Totaal;Wijk 00 Diemen-Zuid;2e halfjaar 2017;Diemen                                  ;Wijk     ;WK038400;1.0;925.0;715.0;86.0;132.0
2129;Totaal;Totaal;Wijk 00 Diemen-Zuid;2017;Diemen                                  ;Wijk     ;WK038400;1.0;1030.0;770.0;95.0;141.0
2130;Totaal;Totaal;Wijk 01 Diemen-Centrum;1e halfjaar 2017;Diemen                                  ;Wijk     ;WK038401;1.0;1035.0;825.0;104.0;156.0
2131;Totaal;Totaal;Wijk 01 Diemen-Centrum;2e halfjaar 2017;Diemen                                  ;Wijk     ;WK038401;1.0;1025.0;815.0;100.0;149.0
2132;Totaal;Totaal;Wijk 01 Diemen-Centrum;2017;Diemen                                  ;Wijk     ;WK038401;1.0;1100.0;870.0;105.0;159.0
2133;Totaal;Totaal;Wijk 02 Diemen-Noord;1e halfjaar 2017;Diemen                                  ;Wijk     ;WK038402;1.0;630.0;530.0;84.0;158.0
2134;Totaal;Totaal;Wijk 02 Diemen-Noord;2e halfjaar 2017;Diemen                                  ;Wijk     ;WK038402;1.0;615.0;520.0;82.0;154.0
2135;Totaal;Totaal;Wijk 02 Diemen-Noord;2017;Diemen                                  ;Wijk     ;WK038402;1.0;660.0;555.0;87.0;164.0
2136;Totaal;Totaal;Dinkelland;1e halfjaar 2017;Dinkelland                              ;Gemeente ;GM1774  ;;2245.0;1855.0;85.0;179.0
2137;Totaal;Totaal;Dinkelland;2e halfjaar 2017;Dinkelland                              ;Gemeente ;GM1774  ;;2225.0;1875.0;84.0;179.0
2138;Totaal;Totaal;Dinkelland;2017;Dinkelland                              ;Gemeente ;GM1774  ;;2375.0;1950.0;89.0;186.0
2139;Totaal;Totaal;Wijk 10 Denekamp;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177410;1.0;1010.0;830.0;111.0;218.0
2140;Totaal;Totaal;Wijk 10 Denekamp;2e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177410;1.0;985.0;820.0;108.0;214.0
2141;Totaal;Totaal;Wijk 10 Denekamp;2017;Dinkelland                              ;Wijk     ;WK177410;1.0;1050.0;850.0;115.0;221.0
2142;Totaal;Totaal;Wijk 11 Lattrop-Breklenkamp;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177411;1.0;70.0;55.0;70.0;160.0
2143;Totaal;Totaal;Wijk 11 Lattrop-Breklenkamp;2e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177411;1.0;70.0;60.0;71.0;175.0
2144;Totaal;Totaal;Wijk 11 Lattrop-Breklenkamp;2017;Dinkelland                              ;Wijk     ;WK177411;1.0;75.0;60.0;76.0;175.0
2145;Totaal;Totaal;Wijk 12 Tilligte;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177412;1.0;50.0;45.0;67.0;167.0
2146;Totaal;Totaal;Wijk 12 Tilligte;2e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177412;1.0;45.0;40.0;60.0;149.0
2147;Totaal;Totaal;Wijk 12 Tilligte;2017;Dinkelland                              ;Wijk     ;WK177412;1.0;50.0;40.0;67.0;149.0
2148;Totaal;Totaal;Wijk 13 Agelo;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177413;1.0;30.0;20.0;53.0;109.0
2149;Totaal;Totaal;Wijk 13 Agelo;2e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177413;1.0;25.0;20.0;45.0;106.0
2150;Totaal;Totaal;Wijk 13 Agelo;2017;Dinkelland                              ;Wijk     ;WK177413;1.0;25.0;20.0;44.0;105.0
2151;Totaal;Totaal;Wijk 14 Noord Deurningen;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177414;1.0;120.0;90.0;115.0;223.0
2152;Totaal;Totaal;Wijk 14 Noord Deurningen;2e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177414;1.0;115.0;85.0;111.0;205.0
2153;Totaal;Totaal;Wijk 14 Noord Deurningen;2017;Dinkelland                              ;Wijk     ;WK177414;1.0;130.0;95.0;123.0;226.0
2154;Totaal;Totaal;Wijk 15 Ootmarsum;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177415;1.0;365.0;305.0;81.0;162.0
2155;Totaal;Totaal;Wijk 15 Ootmarsum;2e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177415;1.0;375.0;315.0;83.0;167.0
2156;Totaal;Totaal;Wijk 15 Ootmarsum;2017;Dinkelland                              ;Wijk     ;WK177415;1.0;400.0;330.0;88.0;174.0
2157;Totaal;Totaal;Wijk 16 Weerselo;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177416;1.0;235.0;195.0;78.0;166.0
2158;Totaal;Totaal;Wijk 16 Weerselo;2e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177416;1.0;230.0;200.0;76.0;168.0
2159;Totaal;Totaal;Wijk 16 Weerselo;2017;Dinkelland                              ;Wijk     ;WK177416;1.0;245.0;205.0;80.0;172.0
2160;Totaal;Totaal;Wijk 17 Rossum;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177417;1.0;120.0;115.0;51.0;139.0
2161;Totaal;Totaal;Wijk 17 Rossum;2e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177417;1.0;120.0;115.0;52.0;138.0
2162;Totaal;Totaal;Wijk 17 Rossum;2017;Dinkelland                              ;Wijk     ;WK177417;1.0;130.0;120.0;56.0;144.0
2163;Totaal;Totaal;Wijk 18 Saasveld;1e halfjaar 2017;Dinkelland                              ;Wijk     ;WK177418;1.0;85.0;75.0;51.0;129.0
