ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;UiteindelijkeZeggenschapBuitenland_2
8552;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2022;690.0;10.0
8553;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2023;645.0;10.0
8554;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2010;530.0;10.0
8555;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2011;550.0;10.0
8556;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2012;575.0;10.0
8557;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2013;560.0;10.0
8558;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2014;575.0;10.0
8559;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2015;595.0;10.0
8560;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2016;600.0;10.0
8561;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2017;670.0;10.0
8562;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2018;730.0;10.0
8563;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2019;830.0;10.0
8564;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2020;890.0;10.0
8565;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2021;930.0;10.0
8566;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2022;1065.0;15.0
8567;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2023;1125.0;15.0
8568;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2010;1210.0;30.0
8569;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2011;1225.0;35.0
8570;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2012;1230.0;35.0
8571;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2013;1270.0;30.0
8572;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2014;1335.0;30.0
8573;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2015;1405.0;35.0
8574;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2016;1445.0;30.0
8575;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2017;1695.0;40.0
8576;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2018;1895.0;40.0
8577;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2019;2185.0;40.0
8578;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2020;2375.0;40.0
8579;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2021;2620.0;40.0
8580;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2022;3085.0;40.0
8581;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2023;3500.0;45.0
8582;H Vervoer en opslag;Delft en Westland (CR);2010;420.0;15.0
8583;H Vervoer en opslag;Delft en Westland (CR);2011;410.0;15.0
8584;H Vervoer en opslag;Delft en Westland (CR);2012;410.0;10.0
8585;H Vervoer en opslag;Delft en Westland (CR);2013;385.0;15.0
8586;H Vervoer en opslag;Delft en Westland (CR);2014;395.0;15.0
8587;H Vervoer en opslag;Delft en Westland (CR);2015;405.0;15.0
8588;H Vervoer en opslag;Delft en Westland (CR);2016;415.0;10.0
8589;H Vervoer en opslag;Delft en Westland (CR);2017;460.0;15.0
8590;H Vervoer en opslag;Delft en Westland (CR);2018;500.0;15.0
8591;H Vervoer en opslag;Delft en Westland (CR);2019;545.0;15.0
8592;H Vervoer en opslag;Delft en Westland (CR);2020;615.0;15.0
8593;H Vervoer en opslag;Delft en Westland (CR);2021;685.0;15.0
8594;H Vervoer en opslag;Delft en Westland (CR);2022;770.0;20.0
8595;H Vervoer en opslag;Delft en Westland (CR);2023;815.0;20.0
8596;H Vervoer en opslag;Oost-Zuid-Holland (CR);2010;570.0;10.0
8597;H Vervoer en opslag;Oost-Zuid-Holland (CR);2011;585.0;10.0
8598;H Vervoer en opslag;Oost-Zuid-Holland (CR);2012;590.0;10.0
8599;H Vervoer en opslag;Oost-Zuid-Holland (CR);2013;595.0;10.0
8600;H Vervoer en opslag;Oost-Zuid-Holland (CR);2014;605.0;15.0
8601;H Vervoer en opslag;Oost-Zuid-Holland (CR);2015;755.0;25.0
8602;H Vervoer en opslag;Oost-Zuid-Holland (CR);2016;795.0;20.0
8603;H Vervoer en opslag;Oost-Zuid-Holland (CR);2017;825.0;25.0
8604;H Vervoer en opslag;Oost-Zuid-Holland (CR);2018;855.0;25.0
8605;H Vervoer en opslag;Oost-Zuid-Holland (CR);2019;925.0;25.0
8606;H Vervoer en opslag;Oost-Zuid-Holland (CR);2020;945.0;20.0
8607;H Vervoer en opslag;Oost-Zuid-Holland (CR);2021;935.0;20.0
8608;H Vervoer en opslag;Oost-Zuid-Holland (CR);2022;1030.0;20.0
8609;H Vervoer en opslag;Oost-Zuid-Holland (CR);2023;1095.0;25.0
8610;H Vervoer en opslag;Groot-Rijnmond (CR);2010;4600.0;330.0
8611;H Vervoer en opslag;Groot-Rijnmond (CR);2011;4680.0;365.0
8612;H Vervoer en opslag;Groot-Rijnmond (CR);2012;4815.0;355.0
8613;H Vervoer en opslag;Groot-Rijnmond (CR);2013;4865.0;380.0
8614;H Vervoer en opslag;Groot-Rijnmond (CR);2014;5005.0;370.0
8615;H Vervoer en opslag;Groot-Rijnmond (CR);2015;4995.0;380.0
8616;H Vervoer en opslag;Groot-Rijnmond (CR);2016;5010.0;370.0
8617;H Vervoer en opslag;Groot-Rijnmond (CR);2017;5335.0;375.0
8618;H Vervoer en opslag;Groot-Rijnmond (CR);2018;5575.0;380.0
8619;H Vervoer en opslag;Groot-Rijnmond (CR);2019;5975.0;380.0
8620;H Vervoer en opslag;Groot-Rijnmond (CR);2020;6350.0;385.0
8621;H Vervoer en opslag;Groot-Rijnmond (CR);2021;6795.0;400.0
8622;H Vervoer en opslag;Groot-Rijnmond (CR);2022;7545.0;450.0
8623;H Vervoer en opslag;Groot-Rijnmond (CR);2023;8185.0;445.0
8624;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2010;1615.0;35.0
8625;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2011;1610.0;40.0
8626;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2012;1635.0;40.0
8627;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2013;1620.0;40.0
8628;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2014;1620.0;40.0
8629;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2015;1665.0;50.0
8630;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2016;1695.0;50.0
8631;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2017;1755.0;55.0
8632;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2018;1805.0;55.0
8633;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2019;1760.0;50.0
8634;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2020;1810.0;50.0
8635;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2021;1865.0;50.0
8636;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2022;2005.0;55.0
8637;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2023;2070.0;55.0
8638;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2010;450.0;15.0
8639;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2011;435.0;25.0
8640;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2012;450.0;25.0
8641;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2013;440.0;20.0
8642;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2014;445.0;20.0
8643;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2015;445.0;25.0
8644;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2016;445.0;25.0
8645;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2017;455.0;25.0
8646;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2018;455.0;25.0
8647;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2019;455.0;25.0
8648;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2020;450.0;25.0
8649;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2021;440.0;30.0
8650;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2022;445.0;30.0
8651;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2023;450.0;30.0
8652;H Vervoer en opslag;Overig Zeeland (CR);2010;685.0;20.0
8653;H Vervoer en opslag;Overig Zeeland (CR);2011;685.0;20.0
8654;H Vervoer en opslag;Overig Zeeland (CR);2012;705.0;20.0
8655;H Vervoer en opslag;Overig Zeeland (CR);2013;720.0;20.0
8656;H Vervoer en opslag;Overig Zeeland (CR);2014;735.0;20.0
8657;H Vervoer en opslag;Overig Zeeland (CR);2015;755.0;20.0
8658;H Vervoer en opslag;Overig Zeeland (CR);2016;770.0;20.0
8659;H Vervoer en opslag;Overig Zeeland (CR);2017;790.0;20.0
8660;H Vervoer en opslag;Overig Zeeland (CR);2018;805.0;20.0
8661;H Vervoer en opslag;Overig Zeeland (CR);2019;835.0;20.0
8662;H Vervoer en opslag;Overig Zeeland (CR);2020;875.0;20.0
8663;H Vervoer en opslag;Overig Zeeland (CR);2021;915.0;25.0
8664;H Vervoer en opslag;Overig Zeeland (CR);2022;960.0;25.0
8665;H Vervoer en opslag;Overig Zeeland (CR);2023;1045.0;25.0
8666;H Vervoer en opslag;West-Noord-Brabant (CR);2010;1395.0;75.0
8667;H Vervoer en opslag;West-Noord-Brabant (CR);2011;1425.0;80.0
8668;H Vervoer en opslag;West-Noord-Brabant (CR);2012;1480.0;80.0
8669;H Vervoer en opslag;West-Noord-Brabant (CR);2013;1495.0;85.0
8670;H Vervoer en opslag;West-Noord-Brabant (CR);2014;1505.0;85.0
8671;H Vervoer en opslag;West-Noord-Brabant (CR);2015;1550.0;90.0
8672;H Vervoer en opslag;West-Noord-Brabant (CR);2016;1585.0;100.0
8673;H Vervoer en opslag;West-Noord-Brabant (CR);2017;1655.0;110.0
8674;H Vervoer en opslag;West-Noord-Brabant (CR);2018;1740.0;115.0
8675;H Vervoer en opslag;West-Noord-Brabant (CR);2019;1885.0;115.0
8676;H Vervoer en opslag;West-Noord-Brabant (CR);2020;1985.0;120.0
8677;H Vervoer en opslag;West-Noord-Brabant (CR);2021;2115.0;140.0
8678;H Vervoer en opslag;West-Noord-Brabant (CR);2022;2365.0;145.0
8679;H Vervoer en opslag;West-Noord-Brabant (CR);2023;2520.0;145.0
8680;H Vervoer en opslag;Midden-Noord-Brabant (CR);2010;945.0;30.0
8681;H Vervoer en opslag;Midden-Noord-Brabant (CR);2011;980.0;30.0
8682;H Vervoer en opslag;Midden-Noord-Brabant (CR);2012;1045.0;30.0
8683;H Vervoer en opslag;Midden-Noord-Brabant (CR);2013;1045.0;30.0
8684;H Vervoer en opslag;Midden-Noord-Brabant (CR);2014;1030.0;35.0
8685;H Vervoer en opslag;Midden-Noord-Brabant (CR);2015;1060.0;40.0
8686;H Vervoer en opslag;Midden-Noord-Brabant (CR);2016;1070.0;40.0
8687;H Vervoer en opslag;Midden-Noord-Brabant (CR);2017;1100.0;40.0
8688;H Vervoer en opslag;Midden-Noord-Brabant (CR);2018;1180.0;50.0
8689;H Vervoer en opslag;Midden-Noord-Brabant (CR);2019;1235.0;55.0
8690;H Vervoer en opslag;Midden-Noord-Brabant (CR);2020;1375.0;55.0
8691;H Vervoer en opslag;Midden-Noord-Brabant (CR);2021;1470.0;65.0
8692;H Vervoer en opslag;Midden-Noord-Brabant (CR);2022;1650.0;75.0
8693;H Vervoer en opslag;Midden-Noord-Brabant (CR);2023;1730.0;75.0
8694;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2010;1075.0;30.0
8695;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2011;1115.0;30.0
8696;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2012;1165.0;30.0
8697;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2013;1165.0;35.0
8698;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2014;1190.0;35.0
8699;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2015;1175.0;30.0
8700;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2016;1190.0;30.0
8701;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2017;1275.0;40.0
8702;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2018;1325.0;35.0
8703;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2019;1375.0;30.0
8704;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2020;1435.0;35.0
8705;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2021;1470.0;35.0
8706;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2022;1595.0;45.0
8707;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2023;1725.0;50.0
8708;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2010;1255.0;50.0
8709;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2011;1235.0;45.0
8710;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2012;1290.0;50.0
8711;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2013;1300.0;50.0
8712;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2014;1345.0;55.0
8713;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2015;1355.0;55.0
8714;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2016;1365.0;55.0
8715;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2017;1440.0;60.0
8716;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2018;1505.0;60.0
8717;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2019;1670.0;60.0
8718;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2020;1810.0;65.0
8719;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2021;1940.0;70.0
8720;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2022;2120.0;75.0
8721;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2023;2225.0;80.0
8722;H Vervoer en opslag;Noord-Limburg (CR);2010;515.0;50.0
8723;H Vervoer en opslag;Noord-Limburg (CR);2011;535.0;55.0
8724;H Vervoer en opslag;Noord-Limburg (CR);2012;540.0;55.0
8725;H Vervoer en opslag;Noord-Limburg (CR);2013;540.0;60.0
8726;H Vervoer en opslag;Noord-Limburg (CR);2014;540.0;60.0
8727;H Vervoer en opslag;Noord-Limburg (CR);2015;550.0;60.0
8728;H Vervoer en opslag;Noord-Limburg (CR);2016;555.0;60.0
8729;H Vervoer en opslag;Noord-Limburg (CR);2017;555.0;65.0
8730;H Vervoer en opslag;Noord-Limburg (CR);2018;595.0;75.0
8731;H Vervoer en opslag;Noord-Limburg (CR);2019;625.0;75.0
8732;H Vervoer en opslag;Noord-Limburg (CR);2020;675.0;80.0
8733;H Vervoer en opslag;Noord-Limburg (CR);2021;665.0;85.0
8734;H Vervoer en opslag;Noord-Limburg (CR);2022;770.0;95.0
8735;H Vervoer en opslag;Noord-Limburg (CR);2023;820.0;100.0
8736;H Vervoer en opslag;Midden-Limburg (CR);2010;640.0;15.0
8737;H Vervoer en opslag;Midden-Limburg (CR);2011;665.0;15.0
8738;H Vervoer en opslag;Midden-Limburg (CR);2012;670.0;15.0
8739;H Vervoer en opslag;Midden-Limburg (CR);2013;670.0;15.0
8740;H Vervoer en opslag;Midden-Limburg (CR);2014;670.0;15.0
8741;H Vervoer en opslag;Midden-Limburg (CR);2015;670.0;15.0
8742;H Vervoer en opslag;Midden-Limburg (CR);2016;680.0;15.0
8743;H Vervoer en opslag;Midden-Limburg (CR);2017;680.0;15.0
8744;H Vervoer en opslag;Midden-Limburg (CR);2018;700.0;25.0
8745;H Vervoer en opslag;Midden-Limburg (CR);2019;720.0;20.0
8746;H Vervoer en opslag;Midden-Limburg (CR);2020;745.0;25.0
8747;H Vervoer en opslag;Midden-Limburg (CR);2021;770.0;30.0
8748;H Vervoer en opslag;Midden-Limburg (CR);2022;825.0;35.0
8749;H Vervoer en opslag;Midden-Limburg (CR);2023;860.0;35.0
8750;H Vervoer en opslag;Zuid-Limburg (CR);2010;890.0;50.0
8751;H Vervoer en opslag;Zuid-Limburg (CR);2011;890.0;55.0
8752;H Vervoer en opslag;Zuid-Limburg (CR);2012;890.0;55.0
8753;H Vervoer en opslag;Zuid-Limburg (CR);2013;875.0;55.0
8754;H Vervoer en opslag;Zuid-Limburg (CR);2014;890.0;55.0
8755;H Vervoer en opslag;Zuid-Limburg (CR);2015;915.0;60.0
8756;H Vervoer en opslag;Zuid-Limburg (CR);2016;935.0;65.0
8757;H Vervoer en opslag;Zuid-Limburg (CR);2017;975.0;75.0
8758;H Vervoer en opslag;Zuid-Limburg (CR);2018;1015.0;90.0
8759;H Vervoer en opslag;Zuid-Limburg (CR);2019;1050.0;95.0
8760;H Vervoer en opslag;Zuid-Limburg (CR);2020;1110.0;95.0
8761;H Vervoer en opslag;Zuid-Limburg (CR);2021;1175.0;100.0
8762;H Vervoer en opslag;Zuid-Limburg (CR);2022;1300.0;100.0
8763;H Vervoer en opslag;Zuid-Limburg (CR);2023;1350.0;100.0
8764;H Vervoer en opslag;Flevoland (CR);2010;890.0;10.0
8765;H Vervoer en opslag;Flevoland (CR);2011;905.0;15.0
8766;H Vervoer en opslag;Flevoland (CR);2012;930.0;15.0
8767;H Vervoer en opslag;Flevoland (CR);2013;955.0;15.0
8768;H Vervoer en opslag;Flevoland (CR);2014;970.0;15.0
8769;H Vervoer en opslag;Flevoland (CR);2015;1030.0;20.0
8770;H Vervoer en opslag;Flevoland (CR);2016;1060.0;20.0
8771;H Vervoer en opslag;Flevoland (CR);2017;1150.0;20.0
8772;H Vervoer en opslag;Flevoland (CR);2018;1280.0;15.0
8773;H Vervoer en opslag;Flevoland (CR);2019;1400.0;15.0
8774;H Vervoer en opslag;Flevoland (CR);2020;1485.0;20.0
8775;H Vervoer en opslag;Flevoland (CR);2021;1605.0;20.0
8776;H Vervoer en opslag;Flevoland (CR);2022;1775.0;20.0
8777;H Vervoer en opslag;Flevoland (CR);2023;1965.0;20.0
8778;H Vervoer en opslag;Extra-Regio (CR);2010;;
8779;H Vervoer en opslag;Extra-Regio (CR);2011;;
8780;H Vervoer en opslag;Extra-Regio (CR);2012;;
8781;H Vervoer en opslag;Extra-Regio (CR);2013;;
8782;H Vervoer en opslag;Extra-Regio (CR);2014;;
8783;H Vervoer en opslag;Extra-Regio (CR);2015;;
8784;H Vervoer en opslag;Extra-Regio (CR);2016;;
8785;H Vervoer en opslag;Extra-Regio (CR);2017;;
8786;H Vervoer en opslag;Extra-Regio (CR);2018;;
8787;H Vervoer en opslag;Extra-Regio (CR);2019;;
8788;H Vervoer en opslag;Extra-Regio (CR);2020;;
8789;H Vervoer en opslag;Extra-Regio (CR);2021;;
8790;H Vervoer en opslag;Extra-Regio (CR);2022;;
8791;H Vervoer en opslag;Extra-Regio (CR);2023;;
8792;H Vervoer en opslag;Buitenland (CR);2010;0.0;0.0
8793;H Vervoer en opslag;Buitenland (CR);2011;0.0;0.0
8794;H Vervoer en opslag;Buitenland (CR);2012;0.0;0.0
8795;H Vervoer en opslag;Buitenland (CR);2013;0.0;0.0
8796;H Vervoer en opslag;Buitenland (CR);2014;0.0;0.0
8797;H Vervoer en opslag;Buitenland (CR);2015;0.0;0.0
8798;H Vervoer en opslag;Buitenland (CR);2016;0.0;0.0
8799;H Vervoer en opslag;Buitenland (CR);2017;0.0;0.0
8800;H Vervoer en opslag;Buitenland (CR);2018;0.0;0.0
8801;H Vervoer en opslag;Buitenland (CR);2019;0.0;0.0
8802;H Vervoer en opslag;Buitenland (CR);2020;0.0;0.0
8803;H Vervoer en opslag;Buitenland (CR);2021;0.0;0.0
8804;H Vervoer en opslag;Buitenland (CR);2022;0.0;0.0
8805;H Vervoer en opslag;Buitenland (CR);2023;0.0;0.0
8806;H Vervoer en opslag;Niet in te delen (CR);2010;0.0;0.0
8807;H Vervoer en opslag;Niet in te delen (CR);2011;0.0;0.0
8808;H Vervoer en opslag;Niet in te delen (CR);2012;0.0;0.0
8809;H Vervoer en opslag;Niet in te delen (CR);2013;0.0;0.0
8810;H Vervoer en opslag;Niet in te delen (CR);2014;0.0;0.0
8811;H Vervoer en opslag;Niet in te delen (CR);2015;0.0;0.0
8812;H Vervoer en opslag;Niet in te delen (CR);2016;0.0;0.0
8813;H Vervoer en opslag;Niet in te delen (CR);2017;0.0;0.0
8814;H Vervoer en opslag;Niet in te delen (CR);2018;0.0;0.0
8815;H Vervoer en opslag;Niet in te delen (CR);2019;85.0;0.0
8816;H Vervoer en opslag;Niet in te delen (CR);2020;110.0;5.0
8817;H Vervoer en opslag;Niet in te delen (CR);2021;110.0;5.0
8818;H Vervoer en opslag;Niet in te delen (CR);2022;110.0;5.0
8819;H Vervoer en opslag;Niet in te delen (CR);2023;100.0;0.0
8820;I Horeca;Nederland, Buitenland, Niet in te delen;2010;49820.0;450.0
8821;I Horeca;Nederland, Buitenland, Niet in te delen;2011;50445.0;455.0
8822;I Horeca;Nederland, Buitenland, Niet in te delen;2012;51930.0;450.0
8823;I Horeca;Nederland, Buitenland, Niet in te delen;2013;52170.0;490.0
8824;I Horeca;Nederland, Buitenland, Niet in te delen;2014;53025.0;500.0
8825;I Horeca;Nederland, Buitenland, Niet in te delen;2015;55210.0;475.0
8826;I Horeca;Nederland, Buitenland, Niet in te delen;2016;57305.0;490.0
8827;I Horeca;Nederland, Buitenland, Niet in te delen;2017;59160.0;450.0
8828;I Horeca;Nederland, Buitenland, Niet in te delen;2018;61955.0;480.0
8829;I Horeca;Nederland, Buitenland, Niet in te delen;2019;64545.0;510.0
8830;I Horeca;Nederland, Buitenland, Niet in te delen;2020;68675.0;580.0
8831;I Horeca;Nederland, Buitenland, Niet in te delen;2021;72250.0;705.0
8832;I Horeca;Nederland, Buitenland, Niet in te delen;2022;76310.0;745.0
8833;I Horeca;Nederland, Buitenland, Niet in te delen;2023;80210.0;780.0
8834;I Horeca;Nederland;2010;49820.0;450.0
8835;I Horeca;Nederland;2011;50445.0;455.0
8836;I Horeca;Nederland;2012;51930.0;450.0
8837;I Horeca;Nederland;2013;52170.0;490.0
8838;I Horeca;Nederland;2014;53025.0;500.0
8839;I Horeca;Nederland;2015;55210.0;475.0
8840;I Horeca;Nederland;2016;57305.0;490.0
8841;I Horeca;Nederland;2017;59160.0;450.0
8842;I Horeca;Nederland;2018;61955.0;480.0
8843;I Horeca;Nederland;2019;64530.0;510.0
8844;I Horeca;Nederland;2020;68660.0;575.0
8845;I Horeca;Nederland;2021;72235.0;705.0
8846;I Horeca;Nederland;2022;76295.0;745.0
8847;I Horeca;Nederland;2023;80200.0;780.0
8848;I Horeca;Buitenland;2010;0.0;0.0
8849;I Horeca;Buitenland;2011;0.0;0.0
8850;I Horeca;Buitenland;2012;0.0;0.0
8851;I Horeca;Buitenland;2013;0.0;0.0
8852;I Horeca;Buitenland;2014;0.0;0.0
8853;I Horeca;Buitenland;2015;0.0;0.0
8854;I Horeca;Buitenland;2016;0.0;0.0
8855;I Horeca;Buitenland;2017;0.0;0.0
8856;I Horeca;Buitenland;2018;0.0;0.0
8857;I Horeca;Buitenland;2019;0.0;0.0
8858;I Horeca;Buitenland;2020;0.0;0.0
8859;I Horeca;Buitenland;2021;0.0;0.0
8860;I Horeca;Buitenland;2022;0.0;0.0
8861;I Horeca;Buitenland;2023;0.0;0.0
8862;I Horeca;"Nederland; niet in te delen";2010;0.0;0.0
8863;I Horeca;"Nederland; niet in te delen";2011;0.0;0.0
8864;I Horeca;"Nederland; niet in te delen";2012;0.0;0.0
8865;I Horeca;"Nederland; niet in te delen";2013;0.0;0.0
8866;I Horeca;"Nederland; niet in te delen";2014;0.0;0.0
8867;I Horeca;"Nederland; niet in te delen";2015;0.0;0.0
8868;I Horeca;"Nederland; niet in te delen";2016;0.0;0.0
8869;I Horeca;"Nederland; niet in te delen";2017;0.0;0.0
8870;I Horeca;"Nederland; niet in te delen";2018;0.0;0.0
8871;I Horeca;"Nederland; niet in te delen";2019;15.0;0.0
8872;I Horeca;"Nederland; niet in te delen";2020;15.0;0.0
8873;I Horeca;"Nederland; niet in te delen";2021;15.0;0.0
8874;I Horeca;"Nederland; niet in te delen";2022;15.0;0.0
8875;I Horeca;"Nederland; niet in te delen";2023;10.0;0.0
8876;I Horeca;Noord-Nederland (LD);2010;5535.0;25.0
8877;I Horeca;Noord-Nederland (LD);2011;5565.0;20.0
8878;I Horeca;Noord-Nederland (LD);2012;5720.0;20.0
8879;I Horeca;Noord-Nederland (LD);2013;5725.0;20.0
8880;I Horeca;Noord-Nederland (LD);2014;5735.0;20.0
8881;I Horeca;Noord-Nederland (LD);2015;5855.0;25.0
8882;I Horeca;Noord-Nederland (LD);2016;5985.0;20.0
8883;I Horeca;Noord-Nederland (LD);2017;6065.0;20.0
8884;I Horeca;Noord-Nederland (LD);2018;6320.0;20.0
8885;I Horeca;Noord-Nederland (LD);2019;6475.0;25.0
8886;I Horeca;Noord-Nederland (LD);2020;6750.0;30.0
8887;I Horeca;Noord-Nederland (LD);2021;6980.0;45.0
8888;I Horeca;Noord-Nederland (LD);2022;7330.0;45.0
8889;I Horeca;Noord-Nederland (LD);2023;7460.0;45.0
8890;I Horeca;Oost-Nederland (LD);2010;9400.0;70.0
8891;I Horeca;Oost-Nederland (LD);2011;9625.0;70.0
8892;I Horeca;Oost-Nederland (LD);2012;9820.0;70.0
8893;I Horeca;Oost-Nederland (LD);2013;9800.0;80.0
8894;I Horeca;Oost-Nederland (LD);2014;9980.0;80.0
8895;I Horeca;Oost-Nederland (LD);2015;10375.0;70.0
8896;I Horeca;Oost-Nederland (LD);2016;10655.0;65.0
8897;I Horeca;Oost-Nederland (LD);2017;11025.0;55.0
8898;I Horeca;Oost-Nederland (LD);2018;11490.0;65.0
8899;I Horeca;Oost-Nederland (LD);2019;11855.0;65.0
8900;I Horeca;Oost-Nederland (LD);2020;12435.0;65.0
8901;I Horeca;Oost-Nederland (LD);2021;12950.0;80.0
8902;I Horeca;Oost-Nederland (LD);2022;13705.0;85.0
8903;I Horeca;Oost-Nederland (LD);2023;14255.0;85.0
8904;I Horeca;West-Nederland (LD);2010;23620.0;270.0
8905;I Horeca;West-Nederland (LD);2011;23975.0;290.0
8906;I Horeca;West-Nederland (LD);2012;24845.0;280.0
8907;I Horeca;West-Nederland (LD);2013;25055.0;295.0
8908;I Horeca;West-Nederland (LD);2014;25565.0;305.0
8909;I Horeca;West-Nederland (LD);2015;26825.0;300.0
8910;I Horeca;West-Nederland (LD);2016;28195.0;320.0
8911;I Horeca;West-Nederland (LD);2017;29290.0;305.0
8912;I Horeca;West-Nederland (LD);2018;30915.0;330.0
8913;I Horeca;West-Nederland (LD);2019;32575.0;350.0
8914;I Horeca;West-Nederland (LD);2020;35200.0;400.0
8915;I Horeca;West-Nederland (LD);2021;37370.0;480.0
8916;I Horeca;West-Nederland (LD);2022;39535.0;500.0
8917;I Horeca;West-Nederland (LD);2023;42405.0;535.0
8918;I Horeca;West-Nederland, exclusief G4 (LD);2010;;
8919;I Horeca;West-Nederland, exclusief G4 (LD);2011;;
8920;I Horeca;West-Nederland, exclusief G4 (LD);2012;;
8921;I Horeca;West-Nederland, exclusief G4 (LD);2013;;
