ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
8613;Particulier huishouden;52 jaar;Ongehuwd;2034;47681
8614;Particulier huishouden;52 jaar;Ongehuwd;2035;46869
8615;Particulier huishouden;52 jaar;Ongehuwd;2036;46534
8616;Particulier huishouden;52 jaar;Ongehuwd;2037;47488
8617;Particulier huishouden;52 jaar;Ongehuwd;2038;48490
8618;Particulier huishouden;52 jaar;Ongehuwd;2039;49955
8619;Particulier huishouden;52 jaar;Ongehuwd;2040;50743
8620;Particulier huishouden;52 jaar;Ongehuwd;2041;50648
8621;Particulier huishouden;52 jaar;Ongehuwd;2042;50742
8622;Particulier huishouden;52 jaar;Ongehuwd;2043;52547
8623;Particulier huishouden;52 jaar;Ongehuwd;2044;52748
8624;Particulier huishouden;52 jaar;Ongehuwd;2045;52379
8625;Particulier huishouden;52 jaar;Ongehuwd;2046;51956
8626;Particulier huishouden;52 jaar;Ongehuwd;2047;52069
8627;Particulier huishouden;52 jaar;Ongehuwd;2048;50888
8628;Particulier huishouden;52 jaar;Ongehuwd;2049;50854
8629;Particulier huishouden;52 jaar;Ongehuwd;2050;51220
8630;Particulier huishouden;52 jaar;Ongehuwd;2051;52724
8631;Particulier huishouden;52 jaar;Ongehuwd;2052;53171
8632;Particulier huishouden;52 jaar;Ongehuwd;2053;54217
8633;Particulier huishouden;52 jaar;Ongehuwd;2054;53609
8634;Particulier huishouden;52 jaar;Ongehuwd;2055;53258
8635;Particulier huishouden;52 jaar;Ongehuwd;2056;53059
8636;Particulier huishouden;52 jaar;Ongehuwd;2057;51516
8637;Particulier huishouden;52 jaar;Ongehuwd;2058;50255
8638;Particulier huishouden;52 jaar;Ongehuwd;2059;49866
8639;Particulier huishouden;52 jaar;Ongehuwd;2060;49030
8640;Particulier huishouden;52 jaar;Gehuwd;2016;83215
8641;Particulier huishouden;52 jaar;Gehuwd;2017;82979
8642;Particulier huishouden;52 jaar;Gehuwd;2018;80054
8643;Particulier huishouden;52 jaar;Gehuwd;2019;77389
8644;Particulier huishouden;52 jaar;Gehuwd;2020;75382
8645;Particulier huishouden;52 jaar;Gehuwd;2021;74513
8646;Particulier huishouden;52 jaar;Gehuwd;2022;75958
8647;Particulier huishouden;52 jaar;Gehuwd;2023;72764
8648;Particulier huishouden;52 jaar;Gehuwd;2024;68723
8649;Particulier huishouden;52 jaar;Gehuwd;2025;63803
8650;Particulier huishouden;52 jaar;Gehuwd;2026;58392
8651;Particulier huishouden;52 jaar;Gehuwd;2027;55642
8652;Particulier huishouden;52 jaar;Gehuwd;2028;52586
8653;Particulier huishouden;52 jaar;Gehuwd;2029;51965
8654;Particulier huishouden;52 jaar;Gehuwd;2030;50923
8655;Particulier huishouden;52 jaar;Gehuwd;2031;51560
8656;Particulier huishouden;52 jaar;Gehuwd;2032;51368
8657;Particulier huishouden;52 jaar;Gehuwd;2033;52607
8658;Particulier huishouden;52 jaar;Gehuwd;2034;51494
8659;Particulier huishouden;52 jaar;Gehuwd;2035;50418
8660;Particulier huishouden;52 jaar;Gehuwd;2036;50279
8661;Particulier huishouden;52 jaar;Gehuwd;2037;51852
8662;Particulier huishouden;52 jaar;Gehuwd;2038;52421
8663;Particulier huishouden;52 jaar;Gehuwd;2039;53567
8664;Particulier huishouden;52 jaar;Gehuwd;2040;54081
8665;Particulier huishouden;52 jaar;Gehuwd;2041;53834
8666;Particulier huishouden;52 jaar;Gehuwd;2042;54665
8667;Particulier huishouden;52 jaar;Gehuwd;2043;56782
8668;Particulier huishouden;52 jaar;Gehuwd;2044;56760
8669;Particulier huishouden;52 jaar;Gehuwd;2045;56387
8670;Particulier huishouden;52 jaar;Gehuwd;2046;56105
8671;Particulier huishouden;52 jaar;Gehuwd;2047;56542
8672;Particulier huishouden;52 jaar;Gehuwd;2048;55480
8673;Particulier huishouden;52 jaar;Gehuwd;2049;55594
8674;Particulier huishouden;52 jaar;Gehuwd;2050;55575
8675;Particulier huishouden;52 jaar;Gehuwd;2051;57148
8676;Particulier huishouden;52 jaar;Gehuwd;2052;57581
8677;Particulier huishouden;52 jaar;Gehuwd;2053;58472
8678;Particulier huishouden;52 jaar;Gehuwd;2054;57806
8679;Particulier huishouden;52 jaar;Gehuwd;2055;57405
8680;Particulier huishouden;52 jaar;Gehuwd;2056;57138
8681;Particulier huishouden;52 jaar;Gehuwd;2057;55436
8682;Particulier huishouden;52 jaar;Gehuwd;2058;54178
8683;Particulier huishouden;52 jaar;Gehuwd;2059;53831
8684;Particulier huishouden;52 jaar;Gehuwd;2060;52827
8685;Particulier huishouden;52 jaar;Verweduwd;2016;3331
8686;Particulier huishouden;52 jaar;Verweduwd;2017;3418
8687;Particulier huishouden;52 jaar;Verweduwd;2018;3070
8688;Particulier huishouden;52 jaar;Verweduwd;2019;2924
8689;Particulier huishouden;52 jaar;Verweduwd;2020;2770
8690;Particulier huishouden;52 jaar;Verweduwd;2021;2656
8691;Particulier huishouden;52 jaar;Verweduwd;2022;2747
8692;Particulier huishouden;52 jaar;Verweduwd;2023;2520
8693;Particulier huishouden;52 jaar;Verweduwd;2024;2351
8694;Particulier huishouden;52 jaar;Verweduwd;2025;2125
8695;Particulier huishouden;52 jaar;Verweduwd;2026;1914
8696;Particulier huishouden;52 jaar;Verweduwd;2027;1807
8697;Particulier huishouden;52 jaar;Verweduwd;2028;1679
8698;Particulier huishouden;52 jaar;Verweduwd;2029;1586
8699;Particulier huishouden;52 jaar;Verweduwd;2030;1504
8700;Particulier huishouden;52 jaar;Verweduwd;2031;1510
8701;Particulier huishouden;52 jaar;Verweduwd;2032;1471
8702;Particulier huishouden;52 jaar;Verweduwd;2033;1469
8703;Particulier huishouden;52 jaar;Verweduwd;2034;1424
8704;Particulier huishouden;52 jaar;Verweduwd;2035;1355
8705;Particulier huishouden;52 jaar;Verweduwd;2036;1327
8706;Particulier huishouden;52 jaar;Verweduwd;2037;1335
8707;Particulier huishouden;52 jaar;Verweduwd;2038;1337
8708;Particulier huishouden;52 jaar;Verweduwd;2039;1345
8709;Particulier huishouden;52 jaar;Verweduwd;2040;1313
8710;Particulier huishouden;52 jaar;Verweduwd;2041;1297
8711;Particulier huishouden;52 jaar;Verweduwd;2042;1297
8712;Particulier huishouden;52 jaar;Verweduwd;2043;1333
8713;Particulier huishouden;52 jaar;Verweduwd;2044;1314
8714;Particulier huishouden;52 jaar;Verweduwd;2045;1284
8715;Particulier huishouden;52 jaar;Verweduwd;2046;1264
8716;Particulier huishouden;52 jaar;Verweduwd;2047;1264
8717;Particulier huishouden;52 jaar;Verweduwd;2048;1224
8718;Particulier huishouden;52 jaar;Verweduwd;2049;1205
8719;Particulier huishouden;52 jaar;Verweduwd;2050;1204
8720;Particulier huishouden;52 jaar;Verweduwd;2051;1228
8721;Particulier huishouden;52 jaar;Verweduwd;2052;1225
8722;Particulier huishouden;52 jaar;Verweduwd;2053;1244
8723;Particulier huishouden;52 jaar;Verweduwd;2054;1214
8724;Particulier huishouden;52 jaar;Verweduwd;2055;1195
8725;Particulier huishouden;52 jaar;Verweduwd;2056;1181
8726;Particulier huishouden;52 jaar;Verweduwd;2057;1134
8727;Particulier huishouden;52 jaar;Verweduwd;2058;1091
8728;Particulier huishouden;52 jaar;Verweduwd;2059;1072
8729;Particulier huishouden;52 jaar;Verweduwd;2060;1046
8730;Particulier huishouden;52 jaar;Gescheiden;2016;34537
8731;Particulier huishouden;52 jaar;Gescheiden;2017;35270
8732;Particulier huishouden;52 jaar;Gescheiden;2018;35101
8733;Particulier huishouden;52 jaar;Gescheiden;2019;33345
8734;Particulier huishouden;52 jaar;Gescheiden;2020;32898
8735;Particulier huishouden;52 jaar;Gescheiden;2021;32715
8736;Particulier huishouden;52 jaar;Gescheiden;2022;33449
8737;Particulier huishouden;52 jaar;Gescheiden;2023;32080
8738;Particulier huishouden;52 jaar;Gescheiden;2024;30125
8739;Particulier huishouden;52 jaar;Gescheiden;2025;28150
8740;Particulier huishouden;52 jaar;Gescheiden;2026;25437
8741;Particulier huishouden;52 jaar;Gescheiden;2027;23948
8742;Particulier huishouden;52 jaar;Gescheiden;2028;22445
8743;Particulier huishouden;52 jaar;Gescheiden;2029;21732
8744;Particulier huishouden;52 jaar;Gescheiden;2030;21420
8745;Particulier huishouden;52 jaar;Gescheiden;2031;21428
8746;Particulier huishouden;52 jaar;Gescheiden;2032;21089
8747;Particulier huishouden;52 jaar;Gescheiden;2033;21459
8748;Particulier huishouden;52 jaar;Gescheiden;2034;20941
8749;Particulier huishouden;52 jaar;Gescheiden;2035;20191
8750;Particulier huishouden;52 jaar;Gescheiden;2036;19974
8751;Particulier huishouden;52 jaar;Gescheiden;2037;20423
8752;Particulier huishouden;52 jaar;Gescheiden;2038;20614
8753;Particulier huishouden;52 jaar;Gescheiden;2039;21045
8754;Particulier huishouden;52 jaar;Gescheiden;2040;21032
8755;Particulier huishouden;52 jaar;Gescheiden;2041;20859
8756;Particulier huishouden;52 jaar;Gescheiden;2042;21180
8757;Particulier huishouden;52 jaar;Gescheiden;2043;22146
8758;Particulier huishouden;52 jaar;Gescheiden;2044;22043
8759;Particulier huishouden;52 jaar;Gescheiden;2045;21735
8760;Particulier huishouden;52 jaar;Gescheiden;2046;21606
8761;Particulier huishouden;52 jaar;Gescheiden;2047;21862
8762;Particulier huishouden;52 jaar;Gescheiden;2048;21336
8763;Particulier huishouden;52 jaar;Gescheiden;2049;21263
8764;Particulier huishouden;52 jaar;Gescheiden;2050;21399
8765;Particulier huishouden;52 jaar;Gescheiden;2051;22194
8766;Particulier huishouden;52 jaar;Gescheiden;2052;22414
8767;Particulier huishouden;52 jaar;Gescheiden;2053;23021
8768;Particulier huishouden;52 jaar;Gescheiden;2054;22697
8769;Particulier huishouden;52 jaar;Gescheiden;2055;22544
8770;Particulier huishouden;52 jaar;Gescheiden;2056;22490
8771;Particulier huishouden;52 jaar;Gescheiden;2057;21702
8772;Particulier huishouden;52 jaar;Gescheiden;2058;21037
8773;Particulier huishouden;52 jaar;Gescheiden;2059;20860
8774;Particulier huishouden;52 jaar;Gescheiden;2060;20453
8775;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2016;152938
8776;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2017;155887
8777;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2018;158754
8778;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2019;156208
8779;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2020;152940
8780;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2021;152193
8781;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2022;153222
8782;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2023;159930
8783;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2024;155956
8784;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2025;149500
8785;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2026;141867
8786;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2027;131220
8787;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2028;126610
8788;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2029;121193
8789;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2030;120532
8790;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2031;118742
8791;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2032;120390
8792;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2033;119768
8793;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2034;123399
8794;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2035;121356
8795;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2036;118642
8796;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2037;117932
8797;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2038;120907
8798;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2039;122675
8799;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2040;125731
8800;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2041;126994
8801;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2042;126472
8802;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2043;127717
8803;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2044;132644
8804;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2045;132703
8805;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2046;131625
8806;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2047;130780
8807;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2048;131581
8808;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2049;128778
8809;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2050;128765
8810;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2051;129260
8811;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2052;133161
8812;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2053;134257
8813;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2054;136820
8814;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2055;135195
8815;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2056;134274
8816;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2057;133739
8817;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2058;129663
8818;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2059;126436
8819;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2060;125503
8820;Particulier huishouden;53 jaar;Ongehuwd;2016;32446
8821;Particulier huishouden;53 jaar;Ongehuwd;2017;34643
8822;Particulier huishouden;53 jaar;Ongehuwd;2018;36979
8823;Particulier huishouden;53 jaar;Ongehuwd;2019;37966
8824;Particulier huishouden;53 jaar;Ongehuwd;2020;39226
8825;Particulier huishouden;53 jaar;Ongehuwd;2021;41056
8826;Particulier huishouden;53 jaar;Ongehuwd;2022;43228
8827;Particulier huishouden;53 jaar;Ongehuwd;2023;47606
8828;Particulier huishouden;53 jaar;Ongehuwd;2024;48389
8829;Particulier huishouden;53 jaar;Ongehuwd;2025;48057
8830;Particulier huishouden;53 jaar;Ongehuwd;2026;47508
8831;Particulier huishouden;53 jaar;Ongehuwd;2027;45180
8832;Particulier huishouden;53 jaar;Ongehuwd;2028;44887
8833;Particulier huishouden;53 jaar;Ongehuwd;2029;44133
8834;Particulier huishouden;53 jaar;Ongehuwd;2030;44890
8835;Particulier huishouden;53 jaar;Ongehuwd;2031;44544
8836;Particulier huishouden;53 jaar;Ongehuwd;2032;45537
8837;Particulier huishouden;53 jaar;Ongehuwd;2033;45487
8838;Particulier huishouden;53 jaar;Ongehuwd;2034;47498
8839;Particulier huishouden;53 jaar;Ongehuwd;2035;47132
8840;Particulier huishouden;53 jaar;Ongehuwd;2036;46332
8841;Particulier huishouden;53 jaar;Ongehuwd;2037;46002
8842;Particulier huishouden;53 jaar;Ongehuwd;2038;46941
8843;Particulier huishouden;53 jaar;Ongehuwd;2039;47935
8844;Particulier huishouden;53 jaar;Ongehuwd;2040;49391
8845;Particulier huishouden;53 jaar;Ongehuwd;2041;50179
8846;Particulier huishouden;53 jaar;Ongehuwd;2042;50088
8847;Particulier huishouden;53 jaar;Ongehuwd;2043;50177
8848;Particulier huishouden;53 jaar;Ongehuwd;2044;51966
8849;Particulier huishouden;53 jaar;Ongehuwd;2045;52168
8850;Particulier huishouden;53 jaar;Ongehuwd;2046;51809
8851;Particulier huishouden;53 jaar;Ongehuwd;2047;51393
8852;Particulier huishouden;53 jaar;Ongehuwd;2048;51500
8853;Particulier huishouden;53 jaar;Ongehuwd;2049;50331
8854;Particulier huishouden;53 jaar;Ongehuwd;2050;50299
8855;Particulier huishouden;53 jaar;Ongehuwd;2051;50666
8856;Particulier huishouden;53 jaar;Ongehuwd;2052;52157
8857;Particulier huishouden;53 jaar;Ongehuwd;2053;52599
8858;Particulier huishouden;53 jaar;Ongehuwd;2054;53632
8859;Particulier huishouden;53 jaar;Ongehuwd;2055;53033
8860;Particulier huishouden;53 jaar;Ongehuwd;2056;52687
8861;Particulier huishouden;53 jaar;Ongehuwd;2057;52494
8862;Particulier huishouden;53 jaar;Ongehuwd;2058;50972
8863;Particulier huishouden;53 jaar;Ongehuwd;2059;49722
8864;Particulier huishouden;53 jaar;Ongehuwd;2060;49339
8865;Particulier huishouden;53 jaar;Gehuwd;2016;82331
8866;Particulier huishouden;53 jaar;Gehuwd;2017;82750
8867;Particulier huishouden;53 jaar;Gehuwd;2018;82531
8868;Particulier huishouden;53 jaar;Gehuwd;2019;79625
8869;Particulier huishouden;53 jaar;Gehuwd;2020;77018
8870;Particulier huishouden;53 jaar;Gehuwd;2021;75056
8871;Particulier huishouden;53 jaar;Gehuwd;2022;74217
8872;Particulier huishouden;53 jaar;Gehuwd;2023;75704
8873;Particulier huishouden;53 jaar;Gehuwd;2024;72551
8874;Particulier huishouden;53 jaar;Gehuwd;2025;68566
8875;Particulier huishouden;53 jaar;Gehuwd;2026;63698
8876;Particulier huishouden;53 jaar;Gehuwd;2027;58327
8877;Particulier huishouden;53 jaar;Gehuwd;2028;55611
8878;Particulier huishouden;53 jaar;Gehuwd;2029;52591
8879;Particulier huishouden;53 jaar;Gehuwd;2030;51970
8880;Particulier huishouden;53 jaar;Gehuwd;2031;50927
8881;Particulier huishouden;53 jaar;Gehuwd;2032;51563
8882;Particulier huishouden;53 jaar;Gehuwd;2033;51366
8883;Particulier huishouden;53 jaar;Gehuwd;2034;52603
8884;Particulier huishouden;53 jaar;Gehuwd;2035;51492
8885;Particulier huishouden;53 jaar;Gehuwd;2036;50412
8886;Particulier huishouden;53 jaar;Gehuwd;2037;50275
8887;Particulier huishouden;53 jaar;Gehuwd;2038;51848
8888;Particulier huishouden;53 jaar;Gehuwd;2039;52418
8889;Particulier huishouden;53 jaar;Gehuwd;2040;53571
8890;Particulier huishouden;53 jaar;Gehuwd;2041;54092
8891;Particulier huishouden;53 jaar;Gehuwd;2042;53847
8892;Particulier huishouden;53 jaar;Gehuwd;2043;54681
8893;Particulier huishouden;53 jaar;Gehuwd;2044;56805
8894;Particulier huishouden;53 jaar;Gehuwd;2045;56786
8895;Particulier huishouden;53 jaar;Gehuwd;2046;56412
8896;Particulier huishouden;53 jaar;Gehuwd;2047;56131
8897;Particulier huishouden;53 jaar;Gehuwd;2048;56569
8898;Particulier huishouden;53 jaar;Gehuwd;2049;55504
8899;Particulier huishouden;53 jaar;Gehuwd;2050;55619
8900;Particulier huishouden;53 jaar;Gehuwd;2051;55606
8901;Particulier huishouden;53 jaar;Gehuwd;2052;57188
8902;Particulier huishouden;53 jaar;Gehuwd;2053;57623
8903;Particulier huishouden;53 jaar;Gehuwd;2054;58522
8904;Particulier huishouden;53 jaar;Gehuwd;2055;57856
8905;Particulier huishouden;53 jaar;Gehuwd;2056;57455
8906;Particulier huishouden;53 jaar;Gehuwd;2057;57190
8907;Particulier huishouden;53 jaar;Gehuwd;2058;55481
8908;Particulier huishouden;53 jaar;Gehuwd;2059;54218
8909;Particulier huishouden;53 jaar;Gehuwd;2060;53872
8910;Particulier huishouden;53 jaar;Verweduwd;2016;3726
8911;Particulier huishouden;53 jaar;Verweduwd;2017;3642
8912;Particulier huishouden;53 jaar;Verweduwd;2018;3715
8913;Particulier huishouden;53 jaar;Verweduwd;2019;3355
8914;Particulier huishouden;53 jaar;Verweduwd;2020;3197
8915;Particulier huishouden;53 jaar;Verweduwd;2021;3028
8916;Particulier huishouden;53 jaar;Verweduwd;2022;2906
8917;Particulier huishouden;53 jaar;Verweduwd;2023;2997
8918;Particulier huishouden;53 jaar;Verweduwd;2024;2759
8919;Particulier huishouden;53 jaar;Verweduwd;2025;2571
8920;Particulier huishouden;53 jaar;Verweduwd;2026;2332
8921;Particulier huishouden;53 jaar;Verweduwd;2027;2101
8922;Particulier huishouden;53 jaar;Verweduwd;2028;1984
8923;Particulier huishouden;53 jaar;Verweduwd;2029;1842
8924;Particulier huishouden;53 jaar;Verweduwd;2030;1747
8925;Particulier huishouden;53 jaar;Verweduwd;2031;1663
8926;Particulier huishouden;53 jaar;Verweduwd;2032;1667
8927;Particulier huishouden;53 jaar;Verweduwd;2033;1626
8928;Particulier huishouden;53 jaar;Verweduwd;2034;1625
8929;Particulier huishouden;53 jaar;Verweduwd;2035;1577
8930;Particulier huishouden;53 jaar;Verweduwd;2036;1501
8931;Particulier huishouden;53 jaar;Verweduwd;2037;1471
8932;Particulier huishouden;53 jaar;Verweduwd;2038;1479
8933;Particulier huishouden;53 jaar;Verweduwd;2039;1483
8934;Particulier huishouden;53 jaar;Verweduwd;2040;1491
8935;Particulier huishouden;53 jaar;Verweduwd;2041;1456
8936;Particulier huishouden;53 jaar;Verweduwd;2042;1439
8937;Particulier huishouden;53 jaar;Verweduwd;2043;1437
8938;Particulier huishouden;53 jaar;Verweduwd;2044;1477
8939;Particulier huishouden;53 jaar;Verweduwd;2045;1456
8940;Particulier huishouden;53 jaar;Verweduwd;2046;1422
8941;Particulier huishouden;53 jaar;Verweduwd;2047;1399
8942;Particulier huishouden;53 jaar;Verweduwd;2048;1401
8943;Particulier huishouden;53 jaar;Verweduwd;2049;1357
8944;Particulier huishouden;53 jaar;Verweduwd;2050;1334
8945;Particulier huishouden;53 jaar;Verweduwd;2051;1334
8946;Particulier huishouden;53 jaar;Verweduwd;2052;1361
8947;Particulier huishouden;53 jaar;Verweduwd;2053;1358
