ID;SITC;Perioden;Invoer_1;TotaleUitvoer_2;Wederuitvoer_3;UitvoerNederlandsProduct_4
1107;5  Chemische producten;2006 juni;3115857;4627138;1492144;3134994
1108;5  Chemische producten;2006 juli;3006662;4244827;1355643;2889184
1109;5  Chemische producten;2006 augustus;2942905;4357371;1424564;2932807
1110;5  Chemische producten;2006 september;2907916;4505988;1436080;3069908
1111;5  Chemische producten;2006 oktober;3239232;4617567;1512058;3105510
1112;5  Chemische producten;2006 november;3213074;4765112;1591672;3173440
1113;5  Chemische producten;2006 december;2973600;4161357;1371653;2789704
1114;5  Chemische producten;2006;36030700;53073240;17189333;35883906
1115;5  Chemische producten;2007 januari;3252806;4797641;1652780;3144861
1116;5  Chemische producten;2007 februari;3154698;4611666;1574326;3037340
1117;5  Chemische producten;2007 maart;3777112;5340679;1921993;3418686
1118;5  Chemische producten;2007 april;3393303;4701258;1589813;3111445
1119;5  Chemische producten;2007 mei;3539584;4951321;1670356;3280965
1120;5  Chemische producten;2007 juni;3468306;5222988;1749965;3473023
1121;5  Chemische producten;2007 juli;3330918;4823050;1614291;3208759
1122;5  Chemische producten;2007 augustus;3436696;4961314;1704178;3257135
1123;5  Chemische producten;2007 september;3436838;5083833;1777358;3306475
1124;5  Chemische producten;2007 oktober;3570415;5289333;1820724;3468609
1125;5  Chemische producten;2007 november;3566567;5389212;1979714;3409497
1126;5  Chemische producten;2007 december;3165111;4294842;1505172;2789670
1127;5  Chemische producten;2007;41092353;59467137;20560672;38906465
1128;5  Chemische producten;2008 januari;4013833;5531208;2210142;3321066
1129;5  Chemische producten;2008 februari;4036415;5426289;2205847;3220442
1130;5  Chemische producten;2008 maart;3937960;5376023;2125209;3250815
1131;5  Chemische producten;2008 april;4418288;5776268;2442731;3333536
1132;5  Chemische producten;2008 mei;4038709;5525238;2223993;3301244
1133;5  Chemische producten;2008 juni;4206732;5694207;2114961;3579246
1134;5  Chemische producten;2008 juli;4043536;6051529;2250680;3800850
1135;5  Chemische producten;2008 augustus;3971590;5322665;2053356;3269309
1136;5  Chemische producten;2008 september;4217004;5905166;2288460;3616706
1137;5  Chemische producten;2008 oktober;4207552;6024917;2472558;3552359
1138;5  Chemische producten;2008 november;3901930;5265420;2508469;2756951
1139;5  Chemische producten;2008 december;3467490;4070483;1834296;2236187
1140;5  Chemische producten;2008;48461039;65969413;26730702;39238711
1141;5  Chemische producten;2009 januari;3521826;4546877;2093490;2453387
1142;5  Chemische producten;2009 februari;3601796;4807671;2351408;2456263
1143;5  Chemische producten;2009 maart;3715340;4760494;2121503;2638991
1144;5  Chemische producten;2009 april;3373125;4438635;2069774;2368862
1145;5  Chemische producten;2009 mei;3341311;4527168;2025746;2501422
1146;5  Chemische producten;2009 juni;3515566;5283470;2345373;2938097
1147;5  Chemische producten;2009 juli;3660405;5166130;2140253;3025878
1148;5  Chemische producten;2009 augustus;3551676;4607600;1907301;2700299
1149;5  Chemische producten;2009 september;3836709;5402435;2309116;3093319
1150;5  Chemische producten;2009 oktober;3805828;5253192;2213936;3039256
1151;5  Chemische producten;2009 november;4169703;5506447;2550971;2955476
1152;5  Chemische producten;2009 december;3867202;4957494;2179281;2778213
1153;5  Chemische producten;2009;43960488;59257614;26308151;32949463
1154;5  Chemische producten;2010 januari;4079348;5636009;2622850;3013159
1155;5  Chemische producten;2010 februari;3609257;5396251;2275130;3121120
1156;5  Chemische producten;2010 maart;4399978;6174510;2637219;3537290
1157;5  Chemische producten;2010 april;4614880;5806142;2494716;3311425
1158;5  Chemische producten;2010 mei;4316247;5731823;2384924;3346899
1159;5  Chemische producten;2010 juni;5322035;6620253;2936194;3684059
1160;5  Chemische producten;2010 juli;4180385;5813763;2397028;3416735
1161;5  Chemische producten;2010 augustus;3990329;5656414;2309458;3346956
1162;5  Chemische producten;2010 september;3893955;5921223;2274632;3646591
1163;5  Chemische producten;2010 oktober;4069612;5936045;2384184;3551862
1164;5  Chemische producten;2010 november;4556445;6114361;2522252;3592109
1165;5  Chemische producten;2010 december;4003711;5838276;2509070;3329206
1166;5  Chemische producten;2010;51036181;70645070;29747659;40897411
1167;5  Chemische producten;2011 januari;3588083;5736678;1836256;3900422
1168;5  Chemische producten;2011 februari;3880859;5879094;2131669;3747425
1169;5  Chemische producten;2011 maart;4476428;6522707;2281841;4240866
1170;5  Chemische producten;2011 april;3749177;6083332;2224545;3858787
1171;5  Chemische producten;2011 mei;4139956;6529069;2346881;4182188
1172;5  Chemische producten;2011 juni;4155035;6355403;2359897;3995506
1173;5  Chemische producten;2011 juli;3874869;6267138;2287117;3980021
1174;5  Chemische producten;2011 augustus;3927195;6217660;2102260;4115400
1175;5  Chemische producten;2011 september;3976261;6299472;2308131;3991341
1176;5  Chemische producten;2011 oktober;3738731;5956290;2216428;3739861
1177;5  Chemische producten;2011 november;3744809;5958171;2253393;3704778
1178;5  Chemische producten;2011 december;3684433;5657185;2212196;3444989
1179;5  Chemische producten;2011;46935835;73462198;26560615;46901583
1180;5  Chemische producten;2012 januari;3906033;6363093;2620659;3742434
1181;5  Chemische producten;2012 februari;4241509;6339874;2621768;3718105
1182;5  Chemische producten;2012 maart;4294449;6809093;2590751;4218343
1183;5  Chemische producten;2012 april;4079741;6300269;2497931;3802338
1184;5  Chemische producten;2012 mei;4396207;6507584;2486570;4021014
1185;5  Chemische producten;2012 juni;4260171;6761492;2695181;4066311
1186;5  Chemische producten;2012 juli;4457697;6522088;2591763;3930325
1187;5  Chemische producten;2012 augustus;4199627;6402191;2476892;3925299
1188;5  Chemische producten;2012 september;4037110;6218943;2498901;3720042
1189;5  Chemische producten;2012 oktober;4401774;6790527;2798099;3992428
1190;5  Chemische producten;2012 november;4240642;6548190;2803168;3745023
1191;5  Chemische producten;2012 december;3807830;5672710;2266326;3406384
1192;5  Chemische producten;2012;50322790;77236055;30948009;46288047
1193;5  Chemische producten;2013 januari;4275686;6409420;2672380;3737040
1194;5  Chemische producten;2013 februari;4144215;6405167;2784038;3621130
1195;5  Chemische producten;2013 maart;4736125;6359981;2658894;3701087
1196;5  Chemische producten;2013 april;4343693;6195147;2716860;3478288
1197;5  Chemische producten;2013 mei;4525474;6587568;2874655;3712913
1198;5  Chemische producten;2013 juni;4785290;6871999;3256964;3615035
1199;5  Chemische producten;2013 juli;4356497;6304583;2593628;3710955
1200;5  Chemische producten;2013 augustus;4092871;5871529;2445558;3425971
1201;5  Chemische producten;2013 september;4196029;6121194;2453730;3667464
1202;5  Chemische producten;2013 oktober;4449293;6404220;2656988;3747232
1203;5  Chemische producten;2013 november;4228535;5945282;2362787;3582495
1204;5  Chemische producten;2013 december;4041308;5368473;2186026;3182446
1205;5  Chemische producten;2013 ;52175017;74844564;31662507;43182057
1206;5  Chemische producten;2014 januari;4030478;6242586;2600779;3641807
1207;5  Chemische producten;2014 februari;3914459;6290377;2599828;3690549
1208;5  Chemische producten;2014 maart;4239589;6561858;2781589;3780270
1209;5  Chemische producten;2014 april;4260544;6393478;2740274;3653204
1210;5  Chemische producten;2014 mei;4347618;6152725;2621000;3531725
1211;5  Chemische producten;2014 juni;4496426;6471371;2791267;3680104
1212;5  Chemische producten;2014 juli;4544797;6685843;2833621;3852222
1213;5  Chemische producten;2014 augustus;4104614;6023375;2477632;3545743
1214;5  Chemische producten;2014 september;4406782;6696134;2793278;3902856
1215;5  Chemische producten;2014 oktober;4707460;6546572;2709279;3837294
1216;5  Chemische producten;2014 november;4508943;6118775;2604728;3514048
1217;5  Chemische producten;2014 december;4083632;5845396;2395187;3450209
1218;5  Chemische producten;2014;51645342;76028491;31948460;44080031
1219;5  Chemische producten;2015 januari;4050074;6057133;2516976;3540157
1220;5  Chemische producten;2015 februari;4204645;6189987;2664441;3525546
1221;5  Chemische producten;2015 maart;4892951;6741815;2744570;3997245
1222;5  Chemische producten;2015 april;4945679;6347742;2559494;3788248
1223;5  Chemische producten;2015 mei;4201434;6336558;2583748;3752810
1224;5  Chemische producten;2015 juni;4833958;7139357;2741152;4398206
1225;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 januari;2057955;1859224;623197;1236027
1226;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 februari;1995265;1831729;596924;1234805
1227;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 maart;2156586;1996305;650503;1345802
1228;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 april;2177742;1967990;655266;1312724
1229;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 mei;2208072;2027637;669295;1358342
1230;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 juni;2129701;2044714;638751;1405963
1231;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 juli;2083429;1954207;629428;1324779
1232;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 augustus;1861140;1810901;573238;1237663
1233;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 september;2158497;2065969;659020;1406949
1234;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 oktober;2301686;2154201;681799;1472402
1235;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 november;2090048;2093356;665180;1428176
1236;6  Fabrikaten, hoofdzakelijk gerangsc...;2002 december;1817185;1667484;534986;1132498
1237;6  Fabrikaten, hoofdzakelijk gerangsc...;2002;25037306;23473717;7577587;15896130
1238;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 januari;1974787;1964610;620521;1344089
1239;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 februari;1968195;1892247;596383;1295864
1240;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 maart;2082501;2083410;648278;1435132
1241;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 april;2085512;1979935;617543;1362392
1242;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 mei;2101018;2015912;630923;1384989
1243;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 juni;2067251;2027434;652278;1375156
1244;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 juli;1961777;1950620;620164;1330456
1245;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 augustus;1696119;1644968;530151;1114817
1246;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 september;2107623;2078074;652362;1425712
1247;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 oktober;2230245;2138979;666940;1472039
1248;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 november;2035695;1980584;615655;1364929
1249;6  Fabrikaten, hoofdzakelijk gerangsc...;2003 december;1929487;1761356;552128;1209228
1250;6  Fabrikaten, hoofdzakelijk gerangsc...;2003;24240210;23518129;7403326;16114803
1251;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 januari;1981819;1914267;618902;1295365
1252;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 februari;1999506;1949432;632871;1316561
1253;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 maart;2354691;2287185;734451;1552734
1254;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 april;2223610;2084596;669871;1414726
1255;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 mei;2171052;2004382;657922;1346460
1256;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 juni;2431265;2299462;736444;1563018
1257;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 juli;2209494;2165562;676452;1489110
1258;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 augustus;1967876;1904385;604065;1300320
1259;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 september;2320152;2327077;743184;1583893
1260;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 oktober;2328951;2232323;726195;1506128
1261;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 november;2404923;2270241;736293;1533948
1262;6  Fabrikaten, hoofdzakelijk gerangsc...;2004 december;2252207;2029679;632529;1397150
1263;6  Fabrikaten, hoofdzakelijk gerangsc...;2004;26645545;25468593;8169180;17299413
1264;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 januari;2204205;2139060;665456;1473604
1265;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 februari;2265936;2115342;664488;1450855
1266;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 maart;2453264;2390817;753791;1637026
1267;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 april;2375866;2277068;736752;1540316
1268;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 mei;2295606;2165632;702197;1463435
1269;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 juni;2499848;2430145;795378;1634767
1270;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 juli;2198724;2205965;692729;1513236
1271;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 augustus;2149434;2067002;663915;1403087
1272;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 september;2473491;2409326;778541;1630785
1273;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 oktober;2460314;2337994;767906;1570088
1274;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 november;2539729;2439859;800297;1639562
1275;6  Fabrikaten, hoofdzakelijk gerangsc...;2005 december;2384952;2060806;681607;1379198
1276;6  Fabrikaten, hoofdzakelijk gerangsc...;2005;28301368;27039015;8703056;18335959
1277;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 januari;2508267;2410462;842371;1568090
1278;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 februari;2475282;2353324;819539;1533785
1279;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 maart;3004955;2825774;963784;1861990
1280;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 april;2696565;2454571;842623;1611948
1281;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 mei;3042602;2731211;935922;1795290
1282;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 juni;3043739;2855669;996929;1858740
1283;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 juli;2745775;2581726;905827;1675900
1284;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 augustus;2678444;2559106;928309;1630797
1285;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 september;2970716;2929274;1071709;1857565
1286;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 oktober;3113743;3020198;1139785;1880413
1287;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 november;3187011;3068176;1193209;1874966
1288;6  Fabrikaten, hoofdzakelijk gerangsc...;2006 december;2898326;2522717;958211;1564506
1289;6  Fabrikaten, hoofdzakelijk gerangsc...;2006;34365426;32312207;11598217;20713990
1290;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 januari;3282958;3097393;1193551;1903843
1291;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 februari;3120003;2936739;1159645;1777095
1292;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 maart;3453765;3350959;1281476;2069484
1293;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 april;3204072;2937490;1150381;1787109
1294;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 mei;3554914;3253122;1278066;1975057
1295;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 juni;3524627;3251781;1207489;2044292
1296;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 juli;3140731;2962836;1097500;1865337
1297;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 augustus;3026215;2766642;972487;1794154
1298;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 september;3070735;2938524;1060288;1878236
1299;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 oktober;3395082;3185455;1179313;2006142
1300;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 november;3276950;3121921;1186912;1935008
1301;6  Fabrikaten, hoofdzakelijk gerangsc...;2007 december;2679864;2379090;873736;1505355
1302;6  Fabrikaten, hoofdzakelijk gerangsc...;2007;38729917;36181953;13640843;22541110
1303;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 januari;3268777;3054230;1177734;1876495
1304;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 februari;3287859;3042594;1194225;1848369
1305;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 maart;3216047;3069947;1161136;1908810
1306;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 april;3460975;3125025;1222435;1902590
1307;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 mei;3284552;3048692;1148225;1900467
1308;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 juni;3457398;3210291;1204511;2005780
1309;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 juli;3280278;3058955;1160049;1898906
1310;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 augustus;2960999;2613763;958657;1655107
1311;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 september;3418643;3170061;1196740;1973321
1312;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 oktober;3546573;3239222;1235271;2003951
1313;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 november;2967603;2589318;985893;1603425
1314;6  Fabrikaten, hoofdzakelijk gerangsc...;2008 december;2510213;2113448;790954;1322494
1315;6  Fabrikaten, hoofdzakelijk gerangsc...;2008;38659918;35335546;13435831;21899715
1316;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 januari;2374310;2119130;808724;1310405
1317;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 februari;2415404;2065147;787032;1278115
1318;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 maart;2482198;2326594;838365;1488230
1319;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 april;2286261;2047061;762861;1284199
1320;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 mei;2190866;2067102;760642;1306460
1321;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 juni;2364924;2204857;801080;1403777
1322;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 juli;2311992;2290385;824568;1465817
1323;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 augustus;2053052;1978106;745485;1232622
1324;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 september;2467811;2570237;950101;1620136
1325;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 oktober;2566463;2537992;963251;1574741
1326;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 november;2476949;2439955;920947;1519008
1327;6  Fabrikaten, hoofdzakelijk gerangsc...;2009 december;2298523;2088784;784117;1304667
1328;6  Fabrikaten, hoofdzakelijk gerangsc...;2009;28288754;26735351;9947174;16788177
1329;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 januari;2276417;2257305;921735;1335569
1330;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 februari;2393504;2340125;947094;1393031
1331;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 maart;2841097;2895896;1151336;1744561
1332;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 april;2779952;2623244;1091812;1531433
1333;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 mei;2740528;2682670;1105837;1576833
1334;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 juni;3155501;3038008;1256485;1781522
1335;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 juli;2772182;2918221;1197875;1720347
1336;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 augustus;2628584;2612116;1057846;1554271
1337;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 september;3040863;3145102;1327290;1817812
1338;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 oktober;2983169;3011050;1268599;1742451
1339;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 november;3150921;3090836;1269822;1821013
1340;6  Fabrikaten, hoofdzakelijk gerangsc...;2010 december;2854856;2578880;1061103;1517777
1341;6  Fabrikaten, hoofdzakelijk gerangsc...;2010;33617575;33193454;13656834;19536620
1342;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 januari;2930120;2875771;1230468;1645303
1343;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 februari;3097487;2987694;1260580;1727114
1344;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 maart;3561221;3491309;1481594;2009714
1345;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 april;3210864;3026765;1301919;1724846
1346;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 mei;3589632;3341514;1414564;1926950
1347;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 juni;3205971;3095162;1304910;1790252
1348;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 juli;3043574;2899345;1198342;1701003
1349;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 augustus;3068469;2857374;1171999;1685375
1350;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 september;3326323;3216026;1325101;1890924
1351;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 oktober;3227850;3045294;1328097;1717197
1352;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 november;3233799;3154942;1246037;1908905
1353;6  Fabrikaten, hoofdzakelijk gerangsc...;2011 december;2791342;2670704;1064649;1606055
1354;6  Fabrikaten, hoofdzakelijk gerangsc...;2011;38286651;36661902;15328262;21333640
1355;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 januari;3000032;2989414;1253787;1735627
1356;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 februari;3008226;3007748;1296236;1711512
1357;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 maart;3253160;3205828;1374272;1831556
1358;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 april;2904415;2786343;1191603;1594740
1359;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 mei;3277096;3315385;1283128;2032257
1360;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 juni;3093140;2996969;1238475;1758494
1361;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 juli;2866453;2828175;1141865;1686310
1362;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 augustus;2813231;2821478;1163582;1657896
1363;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 september;2902436;2968292;1209022;1759270
1364;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 oktober;3310992;3197896;1308259;1889637
1365;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 november;2994764;3009463;1196565;1812898
1366;6  Fabrikaten, hoofdzakelijk gerangsc...;2012 december;2427801;2373114;983736;1389378
1367;6  Fabrikaten, hoofdzakelijk gerangsc...;2012;35851746;35500105;14640530;20859575
1368;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 januari;2991613;2863630;1157146;1706484
1369;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 februari;2822987;2784399;1147685;1636714
1370;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 maart;2942098;2985205;1164338;1820867
1371;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 april;2959254;2887661;1176918;1710743
1372;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 mei;3099755;3007013;1173082;1833931
1373;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 juni;2880745;2889707;1137313;1752395
1374;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 juli;2899066;3009333;1173760;1835573
1375;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 augustus;2704638;2824040;1071401;1752639
1376;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 september;2957799;3165507;1175731;1989777
1377;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 oktober;3291935;3265390;1281457;1983933
1378;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 november;2971138;3066370;1145516;1920854
1379;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 december;2700185;2458748;894309;1564439
1380;6  Fabrikaten, hoofdzakelijk gerangsc...;2013 ;35221212;35207004;13698656;21508348
1381;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 januari;3060729;3047764;1264457;1783307
1382;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 februari;2931577;2998188;1251381;1746807
1383;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 maart;3089037;3196374;1308009;1888364
1384;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 april;3103273;3166321;1269155;1897166
1385;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 mei;3143200;3190990;1288412;1902578
1386;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 juni;3200058;3259755;1329646;1930109
1387;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 juli;3278295;3272201;1373514;1898688
1388;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 augustus;2737268;2722167;1127714;1594453
1389;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 september;3242344;3439151;1434210;2004941
1390;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 oktober;3390296;3498188;1456050;2042138
1391;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 november;3107293;3203707;1368898;1834809
1392;6  Fabrikaten, hoofdzakelijk gerangsc...;2014 december;2913300;2734754;1111533;1623221
1393;6  Fabrikaten, hoofdzakelijk gerangsc...;2014;37196669;37729559;15582980;22146579
1394;6  Fabrikaten, hoofdzakelijk gerangsc...;2015 januari;3017622;2966913;1384595;1582318
1395;6  Fabrikaten, hoofdzakelijk gerangsc...;2015 februari;2970477;2912724;1356226;1556498
1396;6  Fabrikaten, hoofdzakelijk gerangsc...;2015 maart;3280313;3329140;1503842;1825298
1397;6  Fabrikaten, hoofdzakelijk gerangsc...;2015 april;3162433;3111441;1447887;1663554
1398;6  Fabrikaten, hoofdzakelijk gerangsc...;2015 mei;3007096;2928131;1361067;1567064
1399;6  Fabrikaten, hoofdzakelijk gerangsc...;2015 juni;3274858;3311646;1480071;1831575
1400;7  Machines en vervoermaterieel;2002 januari;6234462;5712669;3775441;1937228
1401;7  Machines en vervoermaterieel;2002 februari;5847318;5988451;3922466;2065985
1402;7  Machines en vervoermaterieel;2002 maart;7190260;7144578;4844731;2299847
1403;7  Machines en vervoermaterieel;2002 april;6845952;5823844;3734958;2088886
1404;7  Machines en vervoermaterieel;2002 mei;6210008;6307823;4082147;2225676
1405;7  Machines en vervoermaterieel;2002 juni;6523572;6584008;4252440;2331568
1406;7  Machines en vervoermaterieel;2002 juli;5877375;5891646;3747225;2144421
1407;7  Machines en vervoermaterieel;2002 augustus;5728894;5605143;3733165;1871978
1408;7  Machines en vervoermaterieel;2002 september;6810243;6790640;4495458;2295182
1409;7  Machines en vervoermaterieel;2002 oktober;7156346;6889544;4332616;2556928
1410;7  Machines en vervoermaterieel;2002 november;6842244;6959405;4596044;2363361
1411;7  Machines en vervoermaterieel;2002 december;6322963;6472299;4201835;2270464
1412;7  Machines en vervoermaterieel;2002;77589637;76170050;49718526;26451524
1413;7  Machines en vervoermaterieel;2003 januari;6424471;6157754;3986338;2171416
1414;7  Machines en vervoermaterieel;2003 februari;6325543;6137282;4013283;2123999
1415;7  Machines en vervoermaterieel;2003 maart;7138335;6828932;4343336;2485596
1416;7  Machines en vervoermaterieel;2003 april;6206552;5867400;3643762;2223638
1417;7  Machines en vervoermaterieel;2003 mei;6093809;6029171;3647419;2381752
1418;7  Machines en vervoermaterieel;2003 juni;5991441;6183150;3940389;2242761
1419;7  Machines en vervoermaterieel;2003 juli;6027282;5923355;3732526;2190829
1420;7  Machines en vervoermaterieel;2003 augustus;5192708;5247446;3501261;1746185
1421;7  Machines en vervoermaterieel;2003 september;6756028;7251632;4528814;2722818
1422;7  Machines en vervoermaterieel;2003 oktober;7517992;7286586;4758385;2528201
1423;7  Machines en vervoermaterieel;2003 november;7230629;6928827;4642484;2286343
1424;7  Machines en vervoermaterieel;2003 december;7256335;6878717;4469221;2409496
1425;7  Machines en vervoermaterieel;2003;78161125;76720252;49207218;27513034
1426;7  Machines en vervoermaterieel;2004 januari;6305513;6199887;4001055;2198832
1427;7  Machines en vervoermaterieel;2004 februari;6709875;6158237;4092501;2065736
1428;7  Machines en vervoermaterieel;2004 maart;7957322;7412606;4865248;2547358
1429;7  Machines en vervoermaterieel;2004 april;6980213;6398793;4042026;2356767
