ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Naam_49;Code_50;Naam_51;Code_52;Naam_53;Code_54;Naam_55;Code_56;Naam_57;Code_58;Naam_59;Code_60;Code_61;Naam_62;Code_63;Naam_64;Code_65;Omschrijving_66;Code_67;Naam_68;Inwonertal_69;Omgevingsadressendichtheid_70
241;935;935;Maastricht                             ;Maastricht                 ;3;Maastricht      ;67;Zuid-Limburg              ;46;Maastricht                     ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;126;Maastricht                              ;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg        ;9;Maastricht               ;20;Maastricht      ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;80;Maastricht            ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;22;Maastricht      ;22;Maastricht      ;6;  100 000 - < 150 000 inwoners;2;Sterk stedelijk     ;121456;2023
242;936;936;Margraten                              ;Margraten                  ;3;Maastricht      ;67;Zuid-Limburg              ;46;Maastricht                     ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;127;Overige gemeenten Zuid-Limburg          ;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg        ;9;Maastricht               ;20;Maastricht      ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;80;Maastricht            ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;0;                ;22;Maastricht      ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13497;263
243;De Marne;1663;De Marne                               ;Marne De                   ;18;Groningen       ;34;Groningen                 ;1;Groningen                      ;3;Overig Groningen                   ;30;Overig Groningen                   ;300;Overig Groningen                           ;1;Groninger Hoogeland en N. Westerkwartier;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;57;Groningen                ;1;Groningen       ;2001;De Marne                                ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;1;Groningen             ; NL1;Noord-Nederland;NL11;Groningen    ;NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;011;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11294;147
244;25;25;Marum                                  ;Marum                      ;18;Groningen       ;34;Groningen                 ;1;Groningen                      ;3;Overig Groningen                   ;30;Overig Groningen                   ;300;Overig Groningen                           ;5;Groninger zuidelijk Westerkwartier      ;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;57;Groningen                ;1;Groningen       ;2005;Groninger zuidelijk Westerkwartier      ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;1;Groningen             ; NL1;Noord-Nederland;NL11;Groningen    ;NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;3;Centraal Groningen     ;17;Overig Nederland                        ;3;Centraal en westelijk Groningen;1;Ommelanden                              ;1;Ommelanden                              ;011;0;                ;1;Groningen       ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10086;277
245;420;420;Medemblik                              ;Medemblik                  ;14;Alkmaar         ;6;Noord-Holland-Noord       ;26;Enkhuizen-Hoorn                ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland                      ;54;Midden- en Oostelijk West-Friesland     ;11;Alkmaar           ;12;Alkmaar          ;28;GGD Westfriesland                 ;47;Hoorn                    ;9;Den Helder      ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ;40;Hoorn                 ; NL3;West-Nederland ;NL32;Noord-Holland;NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;261;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8047;902
246;993;993;Meerlo-Wanssum                         ;Meerlo+Wanssum             ;4;Roermond        ;42;Noord- en Midden-Limburg  ;48;Venlo                          ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;120;Noord-Limburg                           ;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden Limburg      ;13;Venlo                    ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;76;Venlo                 ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;7748;164
247;938;938;Meerssen                               ;Meerssen                   ;3;Maastricht      ;67;Zuid-Limburg              ;46;Maastricht                     ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;127;Overige gemeenten Zuid-Limburg          ;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg        ;9;Maastricht               ;20;Maastricht      ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;80;Maastricht            ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;0;                ;22;Maastricht      ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;19857;564
248;941;941;Meijel                                 ;Meijel                     ;4;Roermond        ;42;Noord- en Midden-Limburg  ;48;Venlo                          ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;123;Midden-Limburg ten westen van de Maas   ;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden Limburg      ;12;Roermond                 ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;76;Venlo                 ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;5851;394
249;83;83;Menaldumadeel                          ;Menaldumadeel              ;17;Leeuwarden      ;23;Fryslân                   ;3;Leeuwarden-Franeker-Dongeradeel;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;12;Friese bouwstreek                       ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;53;Leeuwarden               ;2;Leeuwarden      ;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;10;Leeuwarden            ; NL1;Noord-Nederland;NL12;Friesland    ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;0;                ;2;Leeuwarden      ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13967;248
250;Menterwolde;1987;Menterwolde                            ;Menterwolde                ;18;Groningen       ;34;Groningen                 ;2;Winschoten-Veendam             ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                             ;3;Groninger Oldambt                       ;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;59;Winschoten               ;1;Groningen       ;2003;Oostelijke bouwstreek in Groningen      ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;4;Veendam               ; NL1;Noord-Nederland;NL11;Groningen    ;NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost Groningen         ;17;Overig Nederland                        ;1;Oost-Groningen                 ;1;Ommelanden                              ;1;Ommelanden                              ;022;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;12589;324
251;119;119;Meppel                                 ;Meppel                     ;19;Assen           ;71;Drenthe                   ;8;Meppel-Steenwijk               ;9;Zuidwest-Drenthe                   ;90;Zuidwest-Drenthe                   ;900;Zuidwest-Drenthe                           ;18;Zuiddrents randgebied                   ;3;Zwolle            ;3;Drenthe          ;7;GGD Drenthe                       ;62;Meppel                   ;3;Assen           ;2203;Zuidwestelijk weidegebied in Drenthe    ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;15;Meppel                ; NL1;Noord-Nederland;NL13;Drenthe      ;NL133;Zuidwest-Drenthe                   ;5;Zwolle-Meppel en omstreken      ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;5;Zuid en Midden Drenthe ;12;Groningse, Friese en Drentse zandgronden;9;Zuidwest-Drenthe               ;6;Zuidoost- en Zuidwest-Drenthe           ;6;Zuidoost- en Zuidwest-Drenthe           ;081;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;30397;1108
252;687;687;Middelburg                             ;Middelburg                 ;12;Middelburg      ;5;Zeeland                   ;35;Middelburg-Vlissingen          ;32;Overig Zeeland                     ;320;Overig Zeeland                     ;3200;Overig Zeeland                             ;95;Kanaalzone Walcheren                    ;19;Zeeland           ;21;Zeeland          ;50;GGD Zeeland                       ;40;Middelburg               ;16;Middelburg      ;2902;Walcheren en Zuid-Beveland              ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ;59;Middelburg            ; NL3;West-Nederland ;NL34;Zeeland      ;NL342;Overig Zeeland                     ;19;Zeeland                         ;19;Zeeland                  ;29;Zeeland      ;3;'s-Gravenhage   ;24;Zeeland                ;4;Deltagebied                             ;32;Walcheren                      ;24;Zeeland                                 ;32;Noord- en Midden-Zeeland                ;   ;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;46548;1561
253;559;559;Middelharnis                           ;Middelharnis               ;10;Rotterdam       ;20;Rotterdam-Rijnmond        ;28;Rotterdam-Schiedam             ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond                      ;92;Goeree en Overflakkee                   ;17;Rijnmond          ;19;Rijnmond         ;49;GGD Zuid-Hollandse Eilanden       ;36;Middelharnis             ;15;Dordrecht       ;2803;Goeree-Overflakkee                      ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ;57;Middelharnis          ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;284;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17485;838
254;Midden-Delfland;1842;Midden-Delfland                        ;Midden+Delfland            ;9;'s-Gravenhage   ;46;Haaglanden                ;30;Delft                          ;27;Delft en Westland                  ;270;Delft en Westland                  ;2700;Delft en Westland                          ;81;Westland                                ;15;'s-Gravenhage     ;17;Delft en Westland;41;GGD Zuid-Holland West             ;29;Delft                    ;13;'s-Gravenhage   ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;3;West-Nederland ;50;Delft                 ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL333;Delft en Westland                  ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland ;3;'s-Gravenhage   ;22;Haaglanden             ;17;Overig Nederland                        ;28;Haaglanden                     ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;   ;0;                ;13;'s-Gravenhage   ;3;  10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;17054;1104
255;Midden-Drenthe;1731;Midden-Drenthe                         ;Midden+Drenthe             ;19;Assen           ;71;Drenthe                   ;7;Assen-Hoogeveen                ;7;Noord-Drenthe                      ;70;Noord-Drenthe                      ;700;Noord-Drenthe                              ;17;Drentse zandgronden                     ;1;Groningen-Drenthe ;3;Drenthe          ;7;GGD Drenthe                       ;60;Assen                    ;3;Assen           ;2202;Smilde en Centraal zandgebied in Drenthe;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;11;Assen                 ; NL1;Noord-Nederland;NL13;Drenthe      ;NL131;Noord-Drenthe                      ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;5;Zuid en Midden Drenthe ;12;Groningse, Friese en Drentse zandgronden;7;Noord- en midden-Drenthe       ;5;Noord- en Midden-Drenthe                ;5;Noord- en Midden-Drenthe                ;071;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;32984;356
