ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
1045;M-N Zakelijke dienstverlening;1996 2e kwartaal;76.2;69.1;73.6;66.0;6.9;6.2;20.9;18.4;10.2;10.3;33.1;32.5
1046;M-N Zakelijke dienstverlening;1996 3e kwartaal;65.4;69.9;63.9;66.6;5.8;6.3;19.5;18.4;10.1;10.3;35.6;32.2
1047;M-N Zakelijke dienstverlening;1996 4e kwartaal;64.1;69.6;60.2;66.2;6.2;6.3;16.3;18.1;11.0;10.3;31.5;31.9
1048;M-N Zakelijke dienstverlening;1997 1e kwartaal;74.2;71.1;69.3;67.7;6.5;6.5;17.8;18.8;10.0;10.3;29.8;32.3
1049;M-N Zakelijke dienstverlening;1997 2e kwartaal;78.7;71.3;75.5;68.0;7.2;6.5;21.2;19.0;10.3;10.4;32.7;32.6
1050;M-N Zakelijke dienstverlening;1997 3e kwartaal;66.4;70.7;65.0;67.8;6.0;6.5;20.3;19.3;10.2;10.4;36.4;33.2
1051;M-N Zakelijke dienstverlening;1997 4e kwartaal;65.4;70.8;62.2;68.1;6.4;6.6;17.7;19.7;11.1;10.5;33.1;33.7
1052;M-N Zakelijke dienstverlening;1998 1e kwartaal;74.6;72.0;70.0;69.1;6.8;6.7;18.4;19.8;10.3;10.6;30.6;33.3
1053;M-N Zakelijke dienstverlening;1998 2e kwartaal;79.7;72.2;77.4;69.6;7.4;6.7;22.4;19.9;10.5;10.6;33.7;33.4
1054;M-N Zakelijke dienstverlening;1998 3e kwartaal;68.9;73.0;67.8;70.2;6.3;6.8;21.4;20.1;10.3;10.6;36.7;33.3
1055;M-N Zakelijke dienstverlening;1998 4e kwartaal;68.3;74.3;65.2;71.4;6.8;6.9;18.4;20.5;11.2;10.6;32.8;33.4
1056;M-N Zakelijke dienstverlening;1999 1e kwartaal;75.3;72.9;71.0;70.6;7.0;6.9;19.1;20.5;10.6;10.8;31.3;33.9
1057;M-N Zakelijke dienstverlening;1999 2e kwartaal;81.3;73.6;79.1;71.0;7.7;7.0;23.4;20.7;10.8;10.9;34.4;34.0
1058;M-N Zakelijke dienstverlening;1999 3e kwartaal;70.6;74.3;69.9;71.7;6.6;7.2;22.7;21.1;10.6;11.0;37.9;34.3
1059;M-N Zakelijke dienstverlening;1999 4e kwartaal;68.9;74.4;65.7;72.1;7.2;7.3;19.2;21.6;11.8;11.2;33.9;34.9
1060;M-N Zakelijke dienstverlening;2000 1e kwartaal;78.5;76.7;74.4;74.6;7.7;7.6;20.2;22.4;11.1;11.3;31.6;35.1
1061;M-N Zakelijke dienstverlening;2000 2e kwartaal;84.9;76.8;83.1;74.7;8.4;7.7;24.9;22.3;11.2;11.3;34.9;34.7
1062;M-N Zakelijke dienstverlening;2000 3e kwartaal;74.6;78.3;74.8;76.5;7.2;7.8;25.5;23.3;11.0;11.4;39.6;35.5
1063;M-N Zakelijke dienstverlening;2000 4e kwartaal;72.4;78.4;70.4;76.8;7.7;7.9;21.6;23.5;12.0;11.4;35.7;35.7
1064;M-N Zakelijke dienstverlening;2001 1e kwartaal;78.8;77.2;74.9;75.1;8.0;8.0;21.3;23.5;11.5;11.7;33.0;36.5
1065;M-N Zakelijke dienstverlening;2001 2e kwartaal;84.9;76.6;83.1;74.3;8.7;8.0;26.3;23.4;11.7;11.8;36.9;36.7
1066;M-N Zakelijke dienstverlening;2001 3e kwartaal;75.3;79.1;75.1;77.0;7.6;8.2;26.6;24.2;11.5;11.8;41.2;36.7
1067;M-N Zakelijke dienstverlening;2001 4e kwartaal;74.0;80.1;71.3;78.0;8.1;8.2;22.0;24.3;12.4;11.7;35.8;36.3
1068;M-N Zakelijke dienstverlening;2002 1e kwartaal;84.1;82.6;80.2;80.5;8.2;8.3;22.4;24.6;11.1;11.4;32.5;35.6
1069;M-N Zakelijke dienstverlening;2002 2e kwartaal;92.5;83.3;90.5;80.9;9.2;8.3;28.0;24.8;11.3;11.4;36.0;35.7
1070;M-N Zakelijke dienstverlening;2002 3e kwartaal;78.8;83.7;77.9;80.7;7.7;8.4;26.8;24.9;11.1;11.4;40.0;35.9
1071;M-N Zakelijke dienstverlening;2002 4e kwartaal;78.8;84.8;75.1;81.6;8.2;8.4;22.5;25.0;11.9;11.3;34.9;35.6
1072;M-N Zakelijke dienstverlening;2003 1e kwartaal;87.9;86.5;82.5;83.3;8.5;8.6;22.9;25.4;11.0;11.3;32.3;35.5
1073;M-N Zakelijke dienstverlening;2003 2e kwartaal;97.3;87.9;94.6;84.3;9.6;8.7;29.2;25.7;11.2;11.2;35.9;35.5
1074;M-N Zakelijke dienstverlening;2003 3e kwartaal;83.6;88.8;83.1;86.4;8.1;8.8;27.8;25.9;11.0;11.2;39.0;34.9
1075;M-N Zakelijke dienstverlening;2003 4e kwartaal;83.5;89.6;80.2;86.5;8.6;8.8;23.6;25.9;11.7;11.1;34.2;34.9
1076;M-N Zakelijke dienstverlening;2004 1e kwartaal;92.1;91.0;86.8;88.3;9.0;9.1;23.4;26.1;11.1;11.4;31.3;34.4
1077;M-N Zakelijke dienstverlening;2004 2e kwartaal;101.1;91.1;99.1;87.8;10.0;9.0;30.0;26.0;11.3;11.3;35.3;34.4
1078;M-N Zakelijke dienstverlening;2004 3e kwartaal;85.5;91.6;84.2;88.0;8.3;9.0;27.9;25.9;11.0;11.2;38.6;34.2
1079;M-N Zakelijke dienstverlening;2004 4e kwartaal;85.8;90.7;81.7;87.5;8.9;9.0;23.2;25.9;11.8;11.2;33.1;34.4
1080;M-N Zakelijke dienstverlening;2005 1e kwartaal;90.5;90.2;86.0;87.8;8.8;8.9;23.6;26.2;11.0;11.3;31.9;34.7
1081;M-N Zakelijke dienstverlening;2005 2e kwartaal;99.7;89.8;97.8;87.2;9.9;8.9;29.8;26.2;11.3;11.3;35.4;35.0
1082;M-N Zakelijke dienstverlening;2005 3e kwartaal;83.5;90.1;83.1;87.7;8.2;9.0;28.0;26.4;11.2;11.4;39.2;35.0
1083;M-N Zakelijke dienstverlening;2005 4e kwartaal;84.5;88.0;81.1;85.4;8.8;8.9;24.0;26.1;11.9;11.4;34.5;35.6
1084;M-N Zakelijke dienstverlening;2006 1e kwartaal;88.2;88.6;84.1;86.8;8.6;8.8;22.7;26.1;11.1;11.4;31.4;35.0
1085;M-N Zakelijke dienstverlening;2006 2e kwartaal;99.3;89.2;98.1;87.3;9.9;8.9;30.3;26.4;11.3;11.4;36.0;35.2
1086;M-N Zakelijke dienstverlening;2006 3e kwartaal;81.5;88.8;81.7;86.8;8.1;8.9;28.0;26.3;11.3;11.4;39.9;35.3
1087;M-N Zakelijke dienstverlening;2006 4e kwartaal;88.7;91.2;87.2;90.2;9.0;9.0;25.3;26.8;11.5;11.2;33.7;34.6
1088;M-N Zakelijke dienstverlening;2007 1e kwartaal;90.3;90.9;86.9;89.8;8.8;9.0;23.5;26.7;11.1;11.3;31.4;34.6
1089;M-N Zakelijke dienstverlening;2007 2e kwartaal;101.6;91.7;101.9;91.0;10.1;9.1;30.9;26.8;11.3;11.2;35.2;34.3
1090;M-N Zakelijke dienstverlening;2007 3e kwartaal;84.9;92.6;86.4;92.1;8.3;9.1;28.8;27.3;11.1;11.2;38.8;34.5
1091;M-N Zakelijke dienstverlening;2007 4e kwartaal;93.2;94.9;92.1;94.4;9.4;9.4;26.2;27.9;11.5;11.2;33.1;34.5
1092;M-N Zakelijke dienstverlening;2008 1e kwartaal;94.8;95.2;91.9;94.4;9.3;9.5;24.8;27.7;11.1;11.4;31.4;34.2
1093;M-N Zakelijke dienstverlening;2008 2e kwartaal;103.7;93.9;104.0;93.2;10.5;9.5;31.8;27.8;11.6;11.5;35.5;34.7
1094;M-N Zakelijke dienstverlening;2008 3e kwartaal;87.3;94.7;88.9;94.5;8.7;9.6;29.4;28.3;11.3;11.5;38.5;34.9
1095;M-N Zakelijke dienstverlening;2008 4e kwartaal;92.9;95.0;92.1;94.8;9.7;9.7;26.7;28.3;11.9;11.6;33.7;34.8
1096;M-N Zakelijke dienstverlening;2009 1e kwartaal;97.3;97.9;94.7;97.3;9.5;9.7;25.6;28.3;11.1;11.2;31.4;33.9
1097;M-N Zakelijke dienstverlening;2009 2e kwartaal;109.6;98.9;111.2;99.0;10.9;9.8;33.8;29.1;11.3;11.3;35.3;34.2
1098;M-N Zakelijke dienstverlening;2009 3e kwartaal;90.8;98.0;92.6;98.3;8.9;9.8;30.4;29.7;11.1;11.4;38.3;35.1
1099;M-N Zakelijke dienstverlening;2009 4e kwartaal;95.1;98.1;94.0;97.7;9.7;9.7;26.8;28.8;11.6;11.3;33.2;34.3
1100;M-N Zakelijke dienstverlening;2010 1e kwartaal;99.0;97.6;96.9;97.6;9.8;10.0;27.1;29.6;11.3;11.7;32.5;35.4
1101;M-N Zakelijke dienstverlening;2010 2e kwartaal;110.9;100.2;112.5;100.0;11.0;9.9;34.0;28.9;11.3;11.3;35.2;33.7
1102;M-N Zakelijke dienstverlening;2010 3e kwartaal;91.8;101.1;93.3;101.1;9.2;10.0;29.0;28.6;11.3;11.3;36.1;33.0
1103;M-N Zakelijke dienstverlening;2010 4e kwartaal;98.3;101.1;97.3;101.3;10.0;10.1;26.8;29.2;11.6;11.3;32.1;33.6
1104;M-N Zakelijke dienstverlening;2011 1e kwartaal;104.1;101.6;102.3;102.3;10.1;10.3;27.4;30.0;11.1;11.5;31.2;34.1
1105;M-N Zakelijke dienstverlening;2011 2e kwartaal;110.2;100.2;111.6;100.1;11.2;10.1;33.8;29.4;11.6;11.5;35.3;34.2
1106;M-N Zakelijke dienstverlening;2011 3e kwartaal;91.8;100.9;92.3;100.1;9.3;10.2;29.4;29.3;11.6;11.5;37.1;34.1
1107;M-N Zakelijke dienstverlening;2011 4e kwartaal;98.2;101.1;97.7;101.6;10.3;10.4;28.0;29.7;11.9;11.7;33.3;34.1
1108;M-N Zakelijke dienstverlening;2012 1e kwartaal;106.0;102.2;103.5;102.2;10.3;10.4;27.4;30.2;11.0;11.6;30.9;34.4
1109;M-N Zakelijke dienstverlening;2012 2e kwartaal;111.0;101.7;112.0;101.2;11.5;10.4;34.4;30.1;11.8;11.6;35.7;34.6
1110;M-N Zakelijke dienstverlening;2012 3e kwartaal;92.8;102.1;93.1;100.9;9.6;10.5;30.6;30.1;11.7;11.7;38.2;34.8
1111;M-N Zakelijke dienstverlening;2012 4e kwartaal;99.5;103.0;99.9;104.4;10.4;10.5;29.1;30.8;11.9;11.6;33.9;34.4
1112;M-N Zakelijke dienstverlening;2013 1e kwartaal;111.4;106.3;108.4;105.3;10.6;10.8;28.9;31.0;10.9;11.5;31.0;34.3
1113;M-N Zakelijke dienstverlening;2013 2e kwartaal;113.7;104.2;115.0;104.1;11.7;10.6;34.6;30.5;11.7;11.6;35.1;34.2
1114;M-N Zakelijke dienstverlening;2013 3e kwartaal;95.2;104.7;96.5;105.0;9.8;10.7;30.9;30.9;11.7;11.6;37.2;34.3
1115;M-N Zakelijke dienstverlening;2013 4e kwartaal;97.7;102.8;97.1;102.1;10.4;10.5;28.7;30.4;12.1;11.7;34.4;34.7
1116;M-N Zakelijke dienstverlening;2014 1e kwartaal;110.6;105.4;107.6;104.6;10.8;10.9;29.0;31.1;11.1;11.8;31.3;34.6
1117;M-N Zakelijke dienstverlening;2014 2e kwartaal;111.8;102.9;112.6;102.6;11.8;10.7;34.8;30.8;12.0;11.9;36.0;34.9
1118;M-N Zakelijke dienstverlening;2014 3e kwartaal;93.2;102.4;93.8;101.8;9.8;10.7;30.5;30.5;12.0;11.9;37.9;34.9
1119;M-N Zakelijke dienstverlening;2014 4e kwartaal;97.4;101.3;98.1;102.6;10.6;10.7;29.0;30.8;12.4;12.0;34.4;35.0
1120;M-N Zakelijke dienstverlening;2015 1e kwartaal;103.8;99.3;101.6;99.1;10.4;10.6;28.1;30.2;11.4;12.1;32.1;35.4
1121;M-N Zakelijke dienstverlening;2015 2e kwartaal;106.7;98.2;108.1;98.1;11.6;10.5;34.4;30.0;12.3;12.1;37.0;35.6
1122;M-N Zakelijke dienstverlening;2015 3e kwartaal;88.5;96.7;89.6;97.0;9.6;10.4;30.2;30.0;12.3;12.3;39.2;36.0
1123;M-N Zakelijke dienstverlening;2015 4e kwartaal;92.7;96.8;92.5;96.9;10.4;10.5;27.8;29.9;12.7;12.3;34.9;35.9
1124;M-N Zakelijke dienstverlening;2016 1e kwartaal;101.9;97.3;100.4;97.9;10.3;10.5;28.1;30.1;11.5;12.3;32.6;35.8
1125;M-N Zakelijke dienstverlening;2016 2e kwartaal;104.3;96.2;105.3;96.3;11.5;10.4;33.2;29.5;12.6;12.3;36.7;35.7
1126;M-N Zakelijke dienstverlening;2016 3e kwartaal;88.2;96.4;89.4;96.8;9.6;10.4;29.9;29.6;12.4;12.3;38.9;35.7
1127;M-N Zakelijke dienstverlening;2016 4e kwartaal;92.0;95.7;92.1;96.1;10.3;10.4;27.6;29.4;12.7;12.4;34.9;35.6
1128;M-N Zakelijke dienstverlening;2017 1e kwartaal;99.3;95.6;97.3;95.7;10.3;10.4;27.0;29.5;11.7;12.4;32.3;36.0
1129;M-N Zakelijke dienstverlening;2017 2e kwartaal;103.6;95.3;104.8;95.6;11.6;10.5;33.7;29.6;12.7;12.5;37.4;36.0
1130;M-N Zakelijke dienstverlening;2017 3e kwartaal;87.5;95.5;88.8;95.6;9.7;10.5;30.1;29.4;12.6;12.5;39.3;35.8
1131;O-Q Overheid en zorg;1996 1e kwartaal;63.1;64.3;61.5;63.1;6.5;6.8;18.5;20.9;12.5;12.9;35.9;39.4
1132;O-Q Overheid en zorg;1996 2e kwartaal;67.6;64.8;66.6;63.6;7.7;6.9;24.4;21.3;13.9;12.9;43.6;39.8
1133;O-Q Overheid en zorg;1996 3e kwartaal;65.5;65.2;64.7;64.1;6.5;6.9;22.4;21.4;12.1;12.9;41.2;39.7
1134;O-Q Overheid en zorg;1996 4e kwartaal;64.1;65.8;62.6;64.2;6.9;7.0;19.0;20.1;13.0;12.9;36.3;37.3
1135;O-Q Overheid en zorg;1997 1e kwartaal;64.3;65.5;62.8;64.3;6.7;7.0;19.0;20.9;12.5;12.9;36.1;38.7
1136;O-Q Overheid en zorg;1997 2e kwartaal;68.9;65.9;67.7;64.6;7.9;7.0;23.8;21.2;13.9;12.9;41.9;39.1
1137;O-Q Overheid en zorg;1997 3e kwartaal;66.4;66.3;65.6;65.1;6.6;7.0;22.4;21.6;12.1;12.9;40.7;39.5
1138;O-Q Overheid en zorg;1997 4e kwartaal;65.0;66.9;64.0;65.8;7.0;7.1;20.5;21.8;13.0;12.9;38.3;39.5
1139;O-Q Overheid en zorg;1998 1e kwartaal;66.9;68.1;65.5;67.0;6.9;7.2;19.8;22.1;12.5;12.9;36.1;39.3
1140;O-Q Overheid en zorg;1998 2e kwartaal;71.7;68.4;70.9;67.4;8.2;7.3;25.6;22.3;13.8;12.9;43.0;39.4
1141;O-Q Overheid en zorg;1998 3e kwartaal;69.2;69.1;68.5;68.1;6.9;7.3;23.4;22.4;12.1;12.8;40.7;39.2
1142;O-Q Overheid en zorg;1998 4e kwartaal;67.3;69.5;66.4;68.6;7.2;7.4;21.3;22.8;12.9;12.8;38.1;39.6
1143;O-Q Overheid en zorg;1999 1e kwartaal;69.6;70.6;68.3;69.7;7.1;7.4;20.9;23.1;12.4;12.7;36.5;39.5
1144;O-Q Overheid en zorg;1999 2e kwartaal;74.6;71.1;73.9;70.2;8.4;7.5;26.8;23.2;13.7;12.7;43.1;39.3
1145;O-Q Overheid en zorg;1999 3e kwartaal;71.7;71.8;71.1;70.8;7.1;7.6;24.6;23.5;12.0;12.7;41.2;39.5
1146;O-Q Overheid en zorg;1999 4e kwartaal;70.2;72.3;69.2;71.5;7.4;7.6;21.6;23.6;12.8;12.7;37.2;39.2
1147;O-Q Overheid en zorg;2000 1e kwartaal;72.1;73.2;70.6;72.2;7.4;7.7;21.1;24.2;12.4;12.8;35.6;39.9
1148;O-Q Overheid en zorg;2000 2e kwartaal;77.8;74.2;76.9;73.1;8.8;7.8;27.7;24.1;13.7;12.7;42.8;39.2
1149;O-Q Overheid en zorg;2000 3e kwartaal;74.3;74.6;73.9;73.7;7.4;7.9;26.3;25.0;12.1;12.8;42.4;40.3
1150;O-Q Overheid en zorg;2000 4e kwartaal;72.9;75.1;72.2;74.3;7.7;7.9;23.8;25.0;12.8;12.7;39.3;40.1
1151;O-Q Overheid en zorg;2001 1e kwartaal;75.3;76.7;73.8;75.7;7.8;8.1;22.5;25.5;12.5;12.8;36.3;40.2
1152;O-Q Overheid en zorg;2001 2e kwartaal;81.4;77.5;80.7;76.4;9.2;8.2;29.5;25.6;13.7;12.8;43.6;39.8
1153;O-Q Overheid en zorg;2001 3e kwartaal;78.3;78.8;77.6;77.8;7.7;8.3;27.1;25.9;12.0;12.7;41.6;39.6
1154;O-Q Overheid en zorg;2001 4e kwartaal;77.0;79.1;76.1;78.1;8.1;8.2;24.3;25.8;12.7;12.6;38.0;39.3
1155;O-Q Overheid en zorg;2002 1e kwartaal;78.8;80.6;77.4;79.7;8.0;8.4;23.4;26.4;12.3;12.7;36.0;39.4
1156;O-Q Overheid en zorg;2002 2e kwartaal;85.1;80.6;84.3;79.5;9.6;8.5;30.8;26.4;13.7;12.7;43.6;39.6
1157;O-Q Overheid en zorg;2002 3e kwartaal;81.5;82.5;80.5;81.2;8.0;8.6;27.5;26.9;11.9;12.6;40.7;39.4
1158;O-Q Overheid en zorg;2002 4e kwartaal;81.6;83.2;80.4;81.9;8.5;8.6;25.5;27.0;12.7;12.6;37.8;39.3
1159;O-Q Overheid en zorg;2003 1e kwartaal;81.5;83.8;80.1;82.8;8.2;8.7;23.9;27.2;12.2;12.6;35.5;39.0
1160;O-Q Overheid en zorg;2003 2e kwartaal;90.0;84.6;89.3;83.7;10.0;8.8;32.1;27.4;13.5;12.6;42.8;38.9
1161;O-Q Overheid en zorg;2003 3e kwartaal;83.2;85.0;82.5;83.9;8.2;8.8;27.8;27.5;11.9;12.6;40.2;38.9
1162;O-Q Overheid en zorg;2003 4e kwartaal;85.2;86.5;84.2;85.7;8.9;9.0;26.8;28.1;12.7;12.6;37.9;39.1
1163;O-Q Overheid en zorg;2004 1e kwartaal;83.1;85.8;82.0;85.0;8.3;9.0;24.4;28.1;12.2;12.6;35.5;39.3
1164;O-Q Overheid en zorg;2004 2e kwartaal;92.2;86.4;92.0;85.6;10.4;9.1;34.0;28.4;13.6;12.7;44.0;39.5
1165;O-Q Overheid en zorg;2004 3e kwartaal;83.6;85.8;83.3;85.2;8.3;9.0;28.7;28.2;12.0;12.7;41.1;39.3
1166;O-Q Overheid en zorg;2004 4e kwartaal;85.3;86.8;84.7;86.2;9.1;9.1;26.8;28.6;12.9;12.6;37.7;39.5
1167;O-Q Overheid en zorg;2005 1e kwartaal;85.5;88.1;84.8;88.0;8.4;9.1;25.4;29.0;12.0;12.5;35.7;39.2
1168;O-Q Overheid en zorg;2005 2e kwartaal;94.6;88.1;94.9;87.9;10.6;9.3;34.5;29.5;13.6;12.7;43.4;40.0
1169;O-Q Overheid en zorg;2005 3e kwartaal;86.6;89.1;86.2;88.6;8.6;9.3;29.8;29.6;12.0;12.6;41.1;39.8
1170;O-Q Overheid en zorg;2005 4e kwartaal;86.9;88.4;86.7;88.1;9.3;9.2;28.3;29.4;13.0;12.6;38.9;39.8
1171;O-Q Overheid en zorg;2006 1e kwartaal;86.2;88.9;85.1;88.6;8.6;9.3;25.2;29.9;12.1;12.7;35.3;40.2
1172;O-Q Overheid en zorg;2006 2e kwartaal;97.7;90.8;97.9;90.6;10.8;9.5;35.6;30.3;13.4;12.6;43.4;39.7
1173;O-Q Overheid en zorg;2006 3e kwartaal;88.1;91.2;88.1;90.8;8.9;9.6;31.3;30.7;12.2;12.8;42.4;40.3
1174;O-Q Overheid en zorg;2006 4e kwartaal;89.6;91.0;89.6;90.8;9.6;9.5;29.9;30.4;13.0;12.6;39.7;39.9
1175;O-Q Overheid en zorg;2007 1e kwartaal;90.3;93.3;89.5;93.2;8.9;9.7;26.4;31.1;11.9;12.5;35.2;39.7
1176;O-Q Overheid en zorg;2007 2e kwartaal;101.4;94.6;101.8;94.3;11.0;9.7;36.6;31.3;13.1;12.4;42.9;39.5
1177;O-Q Overheid en zorg;2007 3e kwartaal;91.8;95.3;91.9;95.1;9.1;9.9;32.3;31.7;12.0;12.5;41.9;39.7
1178;O-Q Overheid en zorg;2007 4e kwartaal;93.7;94.4;93.7;94.2;10.1;9.8;31.0;31.7;13.0;12.6;39.5;40.0
1179;O-Q Overheid en zorg;2008 1e kwartaal;93.7;96.8;92.9;96.7;9.2;10.0;27.6;32.1;11.9;12.5;35.4;39.5
1180;O-Q Overheid en zorg;2008 2e kwartaal;104.4;97.6;104.6;97.3;11.3;10.1;37.3;32.3;13.2;12.5;42.5;39.5
1181;O-Q Overheid en zorg;2008 3e kwartaal;93.5;98.0;93.5;97.9;9.4;10.2;32.7;32.6;12.2;12.6;41.7;39.7
1182;O-Q Overheid en zorg;2008 4e kwartaal;99.4;98.9;99.3;98.5;10.7;10.3;32.9;33.1;13.1;12.6;39.5;40.0
1183;O-Q Overheid en zorg;2009 1e kwartaal;94.9;99.0;94.3;99.2;9.5;10.4;28.4;33.3;12.1;12.7;35.9;39.9
1184;O-Q Overheid en zorg;2009 2e kwartaal;106.3;99.5;106.3;98.8;11.7;10.4;39.0;33.3;13.3;12.7;43.8;40.2
1185;O-Q Overheid en zorg;2009 3e kwartaal;95.0;100.4;94.7;99.9;9.6;10.5;33.3;33.3;12.3;12.7;41.9;39.7
1186;O-Q Overheid en zorg;2009 4e kwartaal;102.9;100.6;102.6;100.4;11.1;10.5;33.6;33.8;13.0;12.7;39.0;40.1
1187;O-Q Overheid en zorg;2010 1e kwartaal;94.6;99.5;93.8;99.3;9.4;10.4;28.5;33.6;12.0;12.6;36.2;40.3
1188;O-Q Overheid en zorg;2010 2e kwartaal;105.8;99.5;106.7;99.4;11.6;10.4;40.6;34.1;13.3;12.7;45.3;40.9
1189;O-Q Overheid en zorg;2010 3e kwartaal;93.9;99.5;94.2;99.4;9.5;10.4;34.0;34.0;12.2;12.7;43.0;40.8
1190;O-Q Overheid en zorg;2010 4e kwartaal;105.7;101.5;105.3;101.9;11.3;10.7;33.8;34.2;13.0;12.7;38.2;39.9
1191;O-Q Overheid en zorg;2011 1e kwartaal;93.8;99.2;93.2;99.3;9.5;10.5;28.5;34.3;12.2;12.8;36.4;41.1
1192;O-Q Overheid en zorg;2011 2e kwartaal;105.3;98.9;106.6;99.3;11.7;10.5;40.4;34.5;13.5;12.9;45.1;41.4
1193;O-Q Overheid en zorg;2011 3e kwartaal;93.7;99.4;94.3;99.7;9.6;10.6;34.5;34.5;12.4;12.9;43.6;41.2
1194;O-Q Overheid en zorg;2011 4e kwartaal;105.4;101.3;105.8;101.5;11.5;10.8;35.7;34.9;13.3;12.9;40.2;40.9
1195;O-Q Overheid en zorg;2012 1e kwartaal;95.8;101.3;95.0;101.7;9.6;10.7;28.4;34.8;12.2;12.8;35.7;40.7
1196;O-Q Overheid en zorg;2012 2e kwartaal;108.8;102.3;110.1;102.7;12.0;10.8;41.0;35.2;13.4;12.8;44.4;40.8
1197;O-Q Overheid en zorg;2012 3e kwartaal;96.6;103.1;97.7;103.6;9.8;10.8;36.1;35.6;12.3;12.7;44.0;40.9
1198;O-Q Overheid en zorg;2012 4e kwartaal;108.4;103.2;109.3;104.0;11.8;11.0;37.2;36.2;13.2;12.9;40.6;41.4
1199;O-Q Overheid en zorg;2013 1e kwartaal;97.9;104.0;97.1;103.9;10.0;11.1;30.3;36.2;12.3;12.9;37.2;41.5
1200;O-Q Overheid en zorg;2013 2e kwartaal;110.5;104.2;112.0;104.8;12.3;11.1;41.5;36.0;13.5;12.9;44.2;40.8
1201;O-Q Overheid en zorg;2013 3e kwartaal;99.0;104.5;100.2;105.6;10.1;11.2;36.6;36.7;12.4;12.9;43.6;41.3
1202;O-Q Overheid en zorg;2013 4e kwartaal;109.0;104.4;110.1;105.3;12.0;11.2;37.3;36.4;13.4;12.9;40.4;41.1
1203;O-Q Overheid en zorg;2014 1e kwartaal;98.0;104.4;97.9;105.1;10.2;11.3;30.5;36.5;12.6;13.1;37.1;41.3
1204;O-Q Overheid en zorg;2014 2e kwartaal;110.8;104.7;112.7;105.8;12.6;11.4;42.4;36.9;13.8;13.1;44.9;41.5
1205;O-Q Overheid en zorg;2014 3e kwartaal;98.9;104.8;99.4;105.0;10.3;11.4;36.7;36.6;12.7;13.2;44.0;41.5
1206;O-Q Overheid en zorg;2014 4e kwartaal;111.6;106.2;112.7;107.1;12.5;11.5;38.4;37.4;13.5;13.2;40.7;41.5
1207;O-Q Overheid en zorg;2015 1e kwartaal;97.6;104.6;97.5;105.3;10.3;11.4;30.9;37.0;12.7;13.2;37.8;41.8
1208;O-Q Overheid en zorg;2015 2e kwartaal;111.4;105.5;113.0;106.2;12.8;11.5;43.4;37.2;13.9;13.2;45.8;41.7
1209;O-Q Overheid en zorg;2015 3e kwartaal;100.6;106.4;101.8;107.5;10.6;11.6;38.2;38.0;12.8;13.2;44.7;42.1
1210;O-Q Overheid en zorg;2015 4e kwartaal;112.9;106.4;113.9;107.3;12.6;11.7;38.1;37.6;13.5;13.3;39.9;41.7
1211;O-Q Overheid en zorg;2016 1e kwartaal;99.4;107.0;99.7;108.3;10.6;11.8;31.9;38.0;12.9;13.3;38.1;41.8
1212;O-Q Overheid en zorg;2016 2e kwartaal;113.2;106.5;114.8;107.5;13.1;11.8;42.8;37.7;14.0;13.4;44.4;41.7
1213;O-Q Overheid en zorg;2016 3e kwartaal;101.8;108.1;102.9;108.8;10.9;12.0;38.5;38.2;13.0;13.4;44.6;41.8
1214;O-Q Overheid en zorg;2016 4e kwartaal;115.6;108.6;117.3;110.1;12.9;12.0;39.5;38.4;13.5;13.3;40.2;41.4
1215;O-Q Overheid en zorg;2017 1e kwartaal;101.0;108.6;101.0;109.8;10.7;12.0;31.3;38.3;12.9;13.3;36.9;41.5
1216;O-Q Overheid en zorg;2017 2e kwartaal;115.3;109.2;117.6;110.3;13.3;12.0;44.5;38.6;14.0;13.3;45.1;41.7
1217;O-Q Overheid en zorg;2017 3e kwartaal;103.1;109.5;104.9;111.2;11.0;12.0;39.4;38.6;12.9;13.3;44.8;41.3
1218;R-U Cultuur, recreatie, overige diensten;1996 1e kwartaal;61.0;69.9;52.8;61.8;5.5;5.9;16.1;18.2;11.0;10.2;29.7;28.7
1219;R-U Cultuur, recreatie, overige diensten;1996 2e kwartaal;89.3;69.7;81.1;62.1;6.7;5.9;21.6;18.4;9.0;10.3;25.9;28.8
1220;R-U Cultuur, recreatie, overige diensten;1996 3e kwartaal;61.2;69.7;55.9;62.3;5.7;6.0;20.0;18.5;11.2;10.3;34.8;28.9
1221;R-U Cultuur, recreatie, overige diensten;1996 4e kwartaal;71.6;69.6;62.0;61.9;6.0;6.0;16.3;18.2;10.1;10.4;25.6;28.7
1222;R-U Cultuur, recreatie, overige diensten;1997 1e kwartaal;61.0;69.3;53.4;61.7;5.6;6.0;16.4;18.0;11.2;10.5;29.8;28.5
1223;R-U Cultuur, recreatie, overige diensten;1997 2e kwartaal;89.1;69.9;80.4;62.5;6.8;6.1;20.9;18.1;9.2;10.5;25.3;28.3
