ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;Indonesie_11;Overig_12
1139;Bovengrens 67% prognose-interval;Totaal 2e generatie;2040;3413508;2127871;359028;648083;138509;364500;177445;236315;339990;1284395;238485;1098586
1140;Bovengrens 67% prognose-interval;Totaal 2e generatie;2041;3463251;2170512;366725;668194;143001;370456;180467;239224;344929;1292484;234785;1114806
1141;Bovengrens 67% prognose-interval;Totaal 2e generatie;2042;3523454;2214337;375351;690596;147190;375912;183798;241670;350563;1304325;231131;1131360
1142;Bovengrens 67% prognose-interval;Totaal 2e generatie;2043;3577251;2256871;383154;713946;151000;381762;187788;243825;355644;1317593;227059;1149125
1143;Bovengrens 67% prognose-interval;Totaal 2e generatie;2044;3629646;2307340;391547;735560;155230;388032;191070;246085;360366;1329925;222687;1165255
1144;Bovengrens 67% prognose-interval;Totaal 2e generatie;2045;3682473;2348624;400762;756615;159578;394134;194693;248505;366042;1339263;218394;1182017
1145;Bovengrens 67% prognose-interval;Totaal 2e generatie;2046;3744969;2392826;410528;778878;163754;399349;198187;251014;371122;1348623;213543;1202859
1146;Bovengrens 67% prognose-interval;Totaal 2e generatie;2047;3811845;2437381;419932;804801;167936;404882;201546;253626;376020;1362173;208989;1227194
1147;Bovengrens 67% prognose-interval;Totaal 2e generatie;2048;3864322;2479351;428216;822540;172702;410975;204390;256385;380621;1373041;204378;1245120
1148;Bovengrens 67% prognose-interval;Totaal 2e generatie;2049;3927415;2523676;435637;841409;176767;417015;207999;259065;385650;1385003;199701;1260993
1149;Bovengrens 67% prognose-interval;Totaal 2e generatie;2050;3982775;2569045;442563;861994;181049;422966;211195;261499;390917;1395449;194498;1281718
1150;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2001;839051;144695;24440;19970;13972;10505;23231;38546;14037;694386;193890;500493
1151;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2002;853077;153585;26091;21451;14922;11435;24168;40111;15408;699627;194407;505209
1152;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2003;867880;162786;27840;23052;15951;12426;25204;41632;16752;705322;194937;510440
1153;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2004;883490;172309;29729;24805;17052;13433;26327;43088;18051;711438;195464;516017
1154;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2005;899709;182098;31702;26737;18248;14470;27542;44515;19309;717971;196002;522149
1155;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2006;916501;192284;33798;28796;19511;15563;28827;45829;20553;724758;196525;528446
1156;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2007;934354;203048;36002;31010;20847;16671;30163;47143;21765;731879;197036;535258
1157;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2008;952596;213747;38344;33472;22278;17789;31590;48369;22938;739595;197577;542536
1158;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2009;971951;224986;40711;36069;23805;18948;33043;49549;24137;747333;198052;550209
1159;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2010;991556;236720;43221;38836;25426;20125;34540;50700;25284;755817;198564;558296
1160;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2011;1011139;248328;45794;41740;27122;21269;36044;51785;26407;764406;198987;566744
1161;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2012;1031201;260020;48456;44919;28836;22472;37610;52831;27519;772755;199418;574823
1162;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2013;1051919;272835;51180;48258;30640;23750;39247;53865;28601;781065;199755;583847
1163;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2014;1072938;284938;54081;51651;32590;24947;40850;54852;29671;789746;200065;593360
1164;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2015;1093803;297685;56969;55025;34506;26175;42437;55851;30698;798329;200322;602169
1165;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2016;1114940;310577;59917;58906;36617;27434;44061;56825;31773;808057;200459;610995
1166;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2017;1137569;323085;62820;62480;38775;28596;45676;57740;32828;816508;200573;620560
1167;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2018;1158784;336393;65937;66395;40979;29828;47239;58597;33768;825373;200606;631808
1168;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2019;1179581;349255;68979;70253;43192;30886;48782;59608;34777;834694;200724;641910
1169;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2020;1202013;362099;71924;74316;45521;31977;50354;60472;35776;843126;200603;651340
1170;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2021;1224273;373854;74836;78936;47872;33050;51984;61284;36752;852057;200400;662009
1171;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2022;1247069;387615;77741;83325;50289;34074;53587;62142;37677;860453;200101;671495
1172;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2023;1269020;401063;80613;87816;52847;35152;55190;62966;38794;869245;199805;680296
1173;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2024;1290624;414597;83751;92393;55221;36088;56889;63876;39870;878059;199425;690404
1174;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2025;1311563;428174;86771;97336;57798;37263;58478;64850;40905;886935;199020;700597
1175;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2026;1334878;440962;89524;102281;60328;38155;60059;65773;42021;896362;198382;711878
1176;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2027;1358366;453963;92647;107222;62911;39081;61612;66747;42859;903971;197874;720566
1177;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2028;1380886;468694;95623;112386;65617;40009;63131;67741;43899;910550;197159;731056
1178;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2029;1400651;483711;98693;117391;68235;41029;64734;68581;44901;916418;196387;741102
1179;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2030;1421741;497521;101591;122046;70940;41945;66361;69464;46075;924221;195459;749673
1180;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2031;1443329;511492;104477;126868;73672;42985;68038;70422;47186;931402;194389;761165
1181;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2032;1464150;523384;107529;131831;76491;44043;69655;71299;48287;938194;193167;770949
1182;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2033;1487729;536744;110568;137381;79312;45051;71509;72179;49401;944676;191878;783130
1183;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2034;1508161;550913;113499;142565;82125;46206;73178;72992;50496;953061;190398;795286
1184;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2035;1529134;564561;116031;147042;85025;47140;74826;73879;51552;963094;188725;806361
1185;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2036;1551097;578736;118965;152163;87803;48262;76318;74669;52535;971149;186911;815635
1186;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2037;1574863;593023;122238;157409;90935;49514;77856;75532;53641;977921;185298;826212
1187;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2038;1594757;607237;125140;163252;93832;50584;79431;76379;54741;983318;183181;835806
1188;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2039;1612087;621161;127938;168760;96917;51738;81056;77298;55734;991926;181282;845297
1189;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2040;1627615;635647;130737;174350;99856;52887;82599;78119;56783;999870;178921;854161
1190;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2041;1648142;649375;133315;179919;102903;53881;83958;78983;57935;1007444;176552;866854
1191;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2042;1666172;665667;136470;185521;105912;54985;85459;80015;58996;1015395;174114;878991
1192;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2043;1691372;679868;139609;191261;108984;56136;87147;81005;60046;1023260;171303;892097
1193;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2044;1718632;692631;142622;197837;112066;57084;88778;81782;61093;1030444;168683;905864
1194;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2045;1742663;706449;144959;204363;115258;57982;90241;82457;62335;1040159;165986;917970
1195;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2046;1761863;721053;147287;210043;118318;59014;91661;83362;63407;1048425;163237;933129
1196;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2047;1781779;736162;150040;215105;121096;59878;92900;84138;64374;1055906;160172;947149
1197;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2048;1803300;751459;152731;220344;124454;60955;94272;85007;65465;1062948;157273;959620
1198;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2049;1827543;764028;155965;226228;127625;61653;95520;85893;66390;1071352;154348;969238
1199;Bovengrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2050;1851070;777388;158952;232087;130880;62463;97195;86680;67299;1079347;151027;982152
1200;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2001;544585;409767;29973;42197;5198;106362;16824;85381;123842;134811;71252;63561
1201;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2002;571485;433760;33416;46325;5687;112712;18248;88343;129066;137739;71383;66359
1202;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2003;599009;458213;37081;50811;6206;119071;19793;91187;134104;140856;71516;69336
1203;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2004;627100;482963;40904;55729;6751;125429;21473;93898;139012;144126;71646;72490
1204;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2005;655482;508052;44924;61025;7315;131698;23239;96499;143773;147432;71773;75764
1205;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2006;684548;533390;49162;66804;7914;137915;25084;98982;148392;150986;71896;79191
1206;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2007;713712;559179;53585;72946;8533;144173;27026;101348;152964;154761;72016;82868
1207;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2008;744002;585166;58193;79493;9171;150316;29027;103622;157344;158607;72132;86554
1208;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2009;774460;611790;62893;86721;9844;156413;31014;105790;161589;162488;72239;90425
1209;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2010;804830;638496;67807;94102;10540;162378;33013;107812;165807;166428;72351;94497
1210;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2011;834961;664131;72771;102120;11206;168221;35046;109753;169787;170590;72431;98680
1211;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2012;865542;691131;77769;110310;11935;173921;37116;111622;173670;174696;72497;102900
1212;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2013;896341;717593;82723;119049;12673;179477;39139;113388;177503;178945;72538;107392
1213;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2014;927403;744338;88214;128318;13413;185003;41140;115118;181493;183031;72566;111613
1214;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2015;958813;770555;93293;138042;14197;190416;43205;116833;185171;187307;72563;115947
1215;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2016;989733;797867;98449;147773;14990;195787;45240;118499;189092;191631;72535;120529
1216;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2017;1020943;825579;103989;158206;15842;201115;47342;120111;192738;196037;72493;125101
1217;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2018;1052722;853057;109307;168830;16600;206081;49401;121747;196347;200350;72414;129796
1218;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2019;1083546;880712;114869;179679;17458;210809;51450;123405;199962;204756;72314;134420
1219;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2020;1117314;908409;120434;190349;18314;215971;53504;124984;203579;209037;72179;139284
1220;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2021;1149621;936700;125968;201781;19121;220764;55439;126655;207440;213180;71998;143978
1221;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2022;1180789;965804;131397;214525;20011;225756;57382;128147;211499;217288;71813;149151
1222;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2023;1213799;994462;136505;227484;20952;230938;59396;129828;215618;221295;71589;153571
1223;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2024;1247758;1021073;141909;240497;21944;235606;61467;131501;219509;225580;71336;158418
1224;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2025;1278755;1049808;147391;253293;22909;240103;63468;132926;223377;230078;71044;163298
1225;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2026;1310201;1078486;152799;266301;23835;245216;65574;134399;227111;234100;70692;168256
1226;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2027;1344560;1106473;158103;279672;24821;250328;67527;136002;230775;238426;70269;173552
1227;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2028;1375767;1132972;163773;293659;25804;254502;69499;137805;234506;242699;69812;178676
1228;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2029;1407328;1160964;169386;306835;26779;259552;71613;139881;238457;246825;69320;183649
1229;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2030;1440857;1188915;173876;320895;27807;264441;73843;141196;242214;250945;68749;189127
1230;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2031;1473379;1218160;178790;335073;28809;269136;76087;142623;246028;255011;68223;194442
1231;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2032;1506606;1248686;184282;348643;29927;273604;78219;144413;249814;259471;67557;199923
1232;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2033;1540436;1280111;189679;361723;31006;278429;80178;146402;254093;263168;66861;205928
1233;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2034;1573780;1310253;195088;378071;32055;283589;82173;147932;258204;267161;66099;211163
1234;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2035;1607546;1340694;200605;393811;33174;288365;84281;149568;261671;270594;65276;216281
1235;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2036;1643553;1370566;206992;408336;34240;293368;86467;151480;265660;273974;64227;221565
1236;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2037;1681868;1401466;212014;425189;35335;298227;88524;153048;269751;278396;63276;226902
1237;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2038;1715674;1433247;217066;440386;36415;302878;90671;154803;274342;281953;62179;231873
1238;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2039;1750641;1463622;222295;454960;37580;307740;92812;156428;278988;285686;61118;237786
1239;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2040;1785745;1494519;227617;471884;38655;312967;94949;157837;282843;289461;59876;242268
1240;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2041;1818407;1522517;233410;487224;39866;317993;96859;159433;287411;293042;58578;247914
1241;Bovengrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2042;1849904;1550907;238550;504642;41054;322834;98886;161110;291154;296779;57345;253784
