ID;SBI93;Grootteklasse;Perioden;Bedrijven_1;AantalWerkzamePersonenEindSeptember_2;TotWerkzamePersonenFTEEindSeptember_3;AantalWerknemersVanDeEigenLoonlijst_4;AantalFTEWerknemersOpEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzetTotaal_7;NettoOmzetUitHoofdactiviteiten_8;NettoOmzetUitNevenactiviteiten_9;TotaalOverigeBedrijfsopbrengsten_10;TotaleBedrijfslasten_11;InkoopwaardeOmzet_12;InkoopwaardeGrondEnHulpstoffen_13;BeginvoorraadGrondEnHulpstoffen_14;InkopenGrondEnHulpstoffen_15;EindvoorraadGrondEnHulpstoffen_16;InkoopwaardeHandelsgoederen_17;BeginvoorraadHandelsgoederen_18;InkoopkostenVanHandelsgoederen_19;EindvoorraadHandelsgoederen_20;TotaalOverigeInkoopwaarde_21;KostenUitbesteedWerk_22;InkoopwaardeNietEldersGenoemd_23;ArbeidskostenTotaal_24;BrutoLonenEnSalarissen_25;WerkgeversdeelSocVerzekeringspremies_26;PremiesPensioenVUTInkoopsommenEnz_27;OverigeSocialeLasten_28;OverigeBedrijfslastenTotaal_29;OverigeKostenMBTPersoneel_30;KostenVervoermiddelen_31;KostenEnergieverbruik_32;KostenVanHuisvesting_33;KostenMachinesInstallatiesED_34;Verkoopkosten_35;Communicatiekosten_36;KostenVanDienstverleningDoorDerden_37;OverigeBedrijfslasten_38;AfschrijvingenOpVasteActiva_39;Bedrijfsresultaat_40;FinancieelResultaat_41;FinancieleBaten_42;FinancieleLasten_43;SaldoVoorzieningen_44;OnttrekkingenVrijvalVanVoorzieningen_45;ToevoegingenAanVoorzieningen_46;SaldoBuitengewoneBatenMinusLasten_47;BuitengewoneBaten_48;BuitengewoneLasten_49;ResultaatVoorBelastingen_50
584;33 Vervaardiging van medische..;0 tot 19 werknemers;2002;1830.0;85.0;73.0;73.0;63.0;827.0;814.0;767.0;47.0;13.0;708.0;293.0;251.0;47.0;249.0;46.0;22.0;6.0;22.0;7.0;20.0;18.0;2.0;229.0;188.0;23.0;13.0;4.0;153.0;19.0;14.0;6.0;27.0;8.0;19.0;6.0;17.0;37.0;33.0;119.0;-9.0;7.0;16.0;0.0;1.0;1.0;2.0;4.0;2.0;111.0
585;33 Vervaardiging van medische..;0 tot 19 werknemers;2003;1970.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;33 Vervaardiging van medische..;0 tot 19 werknemers;2004;2150.0;87.0;76.0;77.0;67.0;896.0;887.0;822.0;65.0;9.0;790.0;342.0;279.0;78.0;278.0;76.0;44.0;7.0;43.0;5.0;19.0;16.0;2.0;259.0;212.0;28.0;14.0;5.0;161.0;20.0;16.0;5.0;27.0;8.0;21.0;6.0;14.0;44.0;27.0;106.0;-9.0;3.0;12.0;5.0;6.0;1.0;-3.0;5.0;7.0;100.0
587;33 Vervaardiging van medische..;0 tot 19 werknemers;2005;1920.0;95.0;81.0;85.0;72.0;1026.0;1015.0;968.0;47.0;11.0;903.0;390.0;322.0;78.0;320.0;77.0;27.0;6.0;27.0;6.0;41.0;37.0;4.0;278.0;232.0;30.0;13.0;3.0;199.0;28.0;17.0;7.0;30.0;11.0;37.0;6.0;18.0;45.0;33.0;123.0;-8.0;5.0;12.0;-1.0;0.0;1.0;-1.0;3.0;4.0;114.0
588;33 Vervaardiging van medische..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;33 Vervaardiging van medische..;20 tot 100 werknemers;2001;155.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;33 Vervaardiging van medische..;20 tot 100 werknemers;2002;160.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;33 Vervaardiging van medische..;20 tot 100 werknemers;2003;155.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
592;33 Vervaardiging van medische..;20 tot 100 werknemers;2004;155.0;73.0;66.0;69.0;63.0;917.0;908.0;833.0;75.0;9.0;815.0;374.0;310.0;90.0;298.0;77.0;38.0;7.0;39.0;8.0;25.0;15.0;10.0;260.0;215.0;27.0;15.0;3.0;155.0;31.0;11.0;5.0;25.0;6.0;28.0;4.0;18.0;27.0;26.0;103.0;-6.0;4.0;10.0;-1.0;1.0;2.0;-1.0;2.0;3.0;94.0
593;33 Vervaardiging van medische..;20 tot 100 werknemers;2005;160.0;77.0;70.0;72.0;66.0;1063.0;1052.0;855.0;198.0;11.0;924.0;440.0;325.0;85.0;315.0;75.0;40.0;6.0;41.0;7.0;75.0;67.0;7.0;277.0;226.0;28.0;19.0;4.0;177.0;37.0;12.0;5.0;26.0;7.0;31.0;6.0;20.0;33.0;30.0;140.0;-2.0;9.0;11.0;2.0;5.0;3.0;-7.0;1.0;8.0;133.0
594;33 Vervaardiging van medische..;100 of meer werknemers;2000;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595;33 Vervaardiging van medische..;100 of meer werknemers;2001;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;33 Vervaardiging van medische..;100 of meer werknemers;2002;45.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;33 Vervaardiging van medische..;100 of meer werknemers;2003;45.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;33 Vervaardiging van medische..;100 of meer werknemers;2004;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;33 Vervaardiging van medische..;100 of meer werknemers;2005;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;DM Vervaardiging van transportmiddelen;Totaal grootteklasse;2000;2265.0;603.0;572.0;521.0;496.0;12884.0;12448.0;11492.0;956.0;436.0;12367.0;8530.0;6482.0;610.0;6490.0;618.0;677.0;83.0;684.0;90.0;1371.0;1160.0;211.0;1886.0;1549.0;201.0;90.0;46.0;1417.0;421.0;42.0;70.0;155.0;128.0;171.0;27.0;137.0;266.0;534.0;517.0;-36.0;81.0;116.0;-10.0;116.0;126.0;-22.0;43.0;65.0;449.0
601;DM Vervaardiging van transportmiddelen;Totaal grootteklasse;2001;2460.0;602.0;570.0;519.0;494.0;12929.0;12755.0;11587.0;1169.0;174.0;12387.0;8374.0;6561.0;549.0;6551.0;538.0;799.0;91.0;805.0;97.0;1014.0;925.0;88.0;1970.0;1611.0;206.0;109.0;44.0;1447.0;487.0;44.0;76.0;161.0;122.0;156.0;29.0;156.0;216.0;598.0;541.0;-47.0;76.0;123.0;-62.0;78.0;140.0;10.0;55.0;44.0;443.0
602;DM Vervaardiging van transportmiddelen;Totaal grootteklasse;2002;2370.0;574.0;544.0;505.0;479.0;12721.0;12365.0;11292.0;1073.0;356.0;12301.0;8379.0;6622.0;640.0;6620.0;638.0;768.0;79.0;774.0;85.0;989.0;812.0;177.0;1984.0;1617.0;209.0;112.0;46.0;1338.0;394.0;47.0;70.0;167.0;118.0;152.0;28.0;151.0;211.0;601.0;420.0;-37.0;81.0;118.0;-76.0;100.0;176.0;155.0;213.0;59.0;462.0
603;DM Vervaardiging van transportmiddelen;Totaal grootteklasse;2003;2105.0;552.0;523.0;487.0;462.0;12406.0;12194.0;11118.0;1077.0;211.0;11952.0;8058.0;6290.0;754.0;6344.0;808.0;788.0;99.0;792.0;103.0;981.0;824.0;157.0;1978.0;1621.0;196.0;127.0;34.0;1357.0;391.0;48.0;72.0;186.0;118.0;153.0;28.0;156.0;205.0;559.0;453.0;1.0;131.0;130.0;-73.0;123.0;196.0;26.0;48.0;22.0;408.0
604;DM Vervaardiging van transportmiddelen;Totaal grootteklasse;2004;2400.0;530.0;505.0;462.0;438.0;14347.0;14129.0;13059.0;1070.0;217.0;13171.0;9300.0;7417.0;594.0;7441.0;618.0;813.0;90.0;815.0;93.0;1071.0;875.0;195.0;1964.0;1604.0;189.0;139.0;31.0;1485.0;377.0;54.0;71.0;194.0;178.0;169.0;28.0;179.0;235.0;422.0;1176.0;-400.0;97.0;497.0;-72.0;115.0;187.0;-10.0;32.0;42.0;694.0
605;DM Vervaardiging van transportmiddelen;Totaal grootteklasse;2005;2450.0;508.0;480.0;449.0;426.0;14287.0;14723.0;13586.0;1137.0;-436.0;13070.0;9142.0;7266.0;509.0;7249.0;490.0;856.0;96.0;873.0;113.0;1020.0;957.0;63.0;2028.0;1648.0;195.0;148.0;37.0;1602.0;360.0;57.0;74.0;197.0;193.0;217.0;30.0;181.0;293.0;299.0;1217.0;-409.0;103.0;512.0;-111.0;68.0;179.0;52.0;81.0;29.0;749.0
606;DM Vervaardiging van transportmiddelen;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;DM Vervaardiging van transportmiddelen;0 tot 19 werknemers;2001;2115.0;104.0;93.0;87.0;79.0;1193.0;1182.0;1075.0;107.0;11.0;1093.0;631.0;456.0;85.0;457.0;86.0;90.0;25.0;94.0;29.0;85.0;73.0;12.0;239.0;200.0;26.0;9.0;5.0;182.0;33.0;12.0;10.0;35.0;16.0;19.0;5.0;16.0;36.0;41.0;100.0;-20.0;4.0;24.0;0.0;1.0;0.0;2.0;5.0;3.0;83.0
608;DM Vervaardiging van transportmiddelen;0 tot 19 werknemers;2002;2030.0;102.0;90.0;85.0;77.0;1255.0;1219.0;1105.0;115.0;36.0;1173.0;697.0;520.0;102.0;520.0;101.0;78.0;16.0;81.0;19.0;99.0;80.0;19.0;251.0;207.0;26.0;12.0;5.0;185.0;37.0;11.0;11.0;37.0;13.0;20.0;6.0;16.0;34.0;41.0;82.0;-18.0;7.0;25.0;1.0;1.0;0.0;-1.0;2.0;2.0;64.0
609;DM Vervaardiging van transportmiddelen;0 tot 19 werknemers;2003;1765.0;97.0;86.0;80.0;71.0;1128.0;1121.0;999.0;122.0;6.0;1051.0;580.0;379.0;74.0;389.0;84.0;89.0;29.0;94.0;34.0;112.0;104.0;7.0;241.0;198.0;24.0;12.0;6.0;189.0;50.0;10.0;10.0;40.0;15.0;15.0;4.0;14.0;31.0;41.0;76.0;-14.0;6.0;21.0;1.0;2.0;1.0;4.0;4.0;0.0;68.0
610;DM Vervaardiging van transportmiddelen;0 tot 19 werknemers;2004;2080.0;93.0;83.0;78.0;68.0;1226.0;1201.0;1131.0;70.0;25.0;1135.0;653.0;501.0;103.0;505.0;107.0;46.0;12.0;47.0;14.0;107.0;101.0;6.0;250.0;206.0;27.0;12.0;5.0;197.0;37.0;15.0;10.0;40.0;15.0;16.0;5.0;21.0;38.0;34.0;91.0;-13.0;7.0;19.0;-1.0;1.0;1.0;0.0;3.0;3.0;77.0
611;DM Vervaardiging van transportmiddelen;0 tot 19 werknemers;2005;2150.0;99.0;85.0;83.0;74.0;1246.0;1230.0;1171.0;59.0;16.0;1192.0;616.0;509.0;81.0;508.0;81.0;35.0;20.0;42.0;27.0;72.0;70.0;2.0;310.0;248.0;32.0;18.0;12.0;222.0;31.0;14.0;13.0;46.0;25.0;23.0;5.0;17.0;48.0;44.0;54.0;-19.0;4.0;23.0;0.0;0.0;0.0;54.0;55.0;1.0;89.0
612;DM Vervaardiging van transportmiddelen;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;DM Vervaardiging van transportmiddelen;20 tot 100 werknemers;2001;255.0;117.0;112.0;106.0;101.0;2107.0;2059.0;1919.0;140.0;48.0;2036.0;1358.0;976.0;106.0;975.0;105.0;111.0;12.0;111.0;12.0;270.0;236.0;35.0;375.0;307.0;42.0;19.0;7.0;265.0;77.0;12.0;13.0;40.0;19.0;27.0;7.0;24.0;46.0;40.0;70.0;-12.0;6.0;18.0;-7.0;2.0;9.0;1.0;8.0;7.0;52.0
614;DM Vervaardiging van transportmiddelen;20 tot 100 werknemers;2002;250.0;117.0;112.0;107.0;102.0;2141.0;2118.0;2040.0;78.0;24.0;2078.0;1359.0;1083.0;194.0;1077.0;188.0;49.0;6.0;49.0;7.0;226.0;182.0;44.0;409.0;336.0;46.0;20.0;7.0;271.0;76.0;14.0;13.0;46.0;20.0;31.0;6.0;25.0;40.0;41.0;64.0;-16.0;7.0;23.0;-6.0;2.0;7.0;1.0;8.0;7.0;43.0
615;DM Vervaardiging van transportmiddelen;20 tot 100 werknemers;2003;255.0;111.0;106.0;100.0;96.0;1932.0;1938.0;1803.0;135.0;-6.0;1864.0;1159.0;869.0;109.0;874.0;113.0;94.0;7.0;93.0;7.0;196.0;148.0;48.0;383.0;315.0;41.0;20.0;7.0;283.0;74.0;14.0;13.0;49.0;21.0;36.0;5.0;25.0;46.0;40.0;68.0;-12.0;6.0;17.0;-8.0;4.0;12.0;4.0;8.0;3.0;53.0
616;DM Vervaardiging van transportmiddelen;20 tot 100 werknemers;2004;235.0;106.0;101.0;95.0;90.0;2018.0;2007.0;1892.0;115.0;12.0;1941.0;1244.0;894.0;119.0;898.0;123.0;71.0;9.0;72.0;10.0;278.0;205.0;74.0;377.0;309.0;40.0;21.0;6.0;282.0;74.0;15.0;13.0;50.0;20.0;32.0;5.0;25.0;48.0;39.0;77.0;-12.0;5.0;17.0;-2.0;9.0;10.0;0.0;6.0;6.0;64.0
617;DM Vervaardiging van transportmiddelen;20 tot 100 werknemers;2005;225.0;110.0;105.0;99.0;94.0;2256.0;2188.0;2054.0;133.0;69.0;2154.0;1404.0;992.0;120.0;992.0;117.0;85.0;12.0;87.0;14.0;327.0;288.0;39.0;415.0;339.0;43.0;24.0;8.0;294.0;71.0;17.0;15.0;53.0;24.0;34.0;6.0;29.0;45.0;41.0;103.0;-12.0;7.0;18.0;-9.0;4.0;12.0;-4.0;4.0;8.0;79.0
618;DM Vervaardiging van transportmiddelen;100 of meer werknemers;2000;85.0;373.0;358.0;313.0;300.0;9543.0;9113.0;8303.0;811.0;430.0;9219.0;6509.0;5169.0;350.0;5181.0;362.0;548.0;52.0;551.0;54.0;791.0;745.0;46.0;1259.0;1035.0;130.0;63.0;31.0;990.0;327.0;18.0;46.0;77.0;90.0;125.0;18.0;100.0;189.0;462.0;325.0;-3.0;64.0;66.0;-3.0;113.0;116.0;-26.0;30.0;55.0;293.0
619;DM Vervaardiging van transportmiddelen;100 of meer werknemers;2001;90.0;381.0;365.0;327.0;314.0;9629.0;9514.0;8593.0;921.0;115.0;9258.0;6385.0;5129.0;358.0;5118.0;347.0;598.0;54.0;600.0;56.0;658.0;616.0;42.0;1355.0;1104.0;139.0;81.0;31.0;1001.0;378.0;19.0;53.0;87.0;87.0;110.0;17.0;116.0;134.0;517.0;371.0;-15.0;66.0;81.0;-55.0;76.0;131.0;7.0;42.0;35.0;308.0
620;DM Vervaardiging van transportmiddelen;100 of meer werknemers;2002;90.0;355.0;342.0;312.0;300.0;9325.0;9028.0;8148.0;880.0;297.0;9050.0;6323.0;5019.0;344.0;5023.0;348.0;641.0;57.0;644.0;59.0;663.0;549.0;114.0;1325.0;1073.0;137.0;81.0;34.0;885.0;282.0;22.0;46.0;84.0;85.0;101.0;17.0;111.0;137.0;519.0;275.0;-3.0;68.0;71.0;-71.0;97.0;168.0;154.0;203.0;49.0;355.0
621;DM Vervaardiging van transportmiddelen;100 of meer werknemers;2003;90.0;345.0;331.0;307.0;295.0;9346.0;9135.0;8315.0;820.0;211.0;9037.0;6320.0;5042.0;571.0;5082.0;611.0;605.0;63.0;605.0;62.0;673.0;572.0;101.0;1354.0;1108.0;131.0;95.0;20.0;883.0;267.0;24.0;48.0;97.0;81.0;102.0;18.0;117.0;129.0;478.0;309.0;27.0;119.0;92.0;-66.0;117.0;184.0;17.0;36.0;19.0;287.0
622;DM Vervaardiging van transportmiddelen;100 of meer werknemers;2004;85.0;332.0;321.0;289.0;279.0;11102.0;10922.0;10036.0;886.0;180.0;10094.0;7402.0;6022.0;372.0;6038.0;388.0;696.0;69.0;695.0;68.0;685.0;570.0;116.0;1336.0;1089.0;122.0;105.0;20.0;1008.0;267.0;24.0;49.0;104.0;143.0;120.0;18.0;133.0;150.0;348.0;1008.0;-375.0;84.0;460.0;-70.0;105.0;175.0;-9.0;24.0;33.0;553.0
623;DM Vervaardiging van transportmiddelen;100 of meer werknemers;2005;75.0;299.0;289.0;267.0;258.0;10784.0;11306.0;10361.0;945.0;-521.0;9724.0;7122.0;5765.0;308.0;5748.0;292.0;736.0;64.0;745.0;72.0;621.0;599.0;22.0;1303.0;1060.0;119.0;106.0;18.0;1085.0;257.0;26.0;47.0;98.0;144.0;159.0;19.0;135.0;200.0;213.0;1060.0;-378.0;92.0;471.0;-102.0;64.0;166.0;2.0;22.0;20.0;581.0
624;34 Vervaardiging van auto's,..;Totaal grootteklasse;2000;700.0;328.0;312.0;280.0;268.0;7999.0;7934.0;7309.0;624.0;65.0;7717.0;5527.0;4863.0;336.0;4862.0;335.0;491.0;57.0;493.0;59.0;173.0;132.0;41.0;1000.0;826.0;106.0;46.0;22.0;754.0;232.0;18.0;38.0;68.0;71.0;99.0;14.0;66.0;148.0;435.0;282.0;-10.0;40.0;50.0;12.0;90.0;78.0;-17.0;15.0;32.0;267.0
625;34 Vervaardiging van auto's,..;Totaal grootteklasse;2001;700.0;312.0;294.0;275.0;261.0;7974.0;7939.0;7095.0;844.0;35.0;7685.0;5469.0;4728.0;307.0;4718.0;297.0;625.0;56.0;629.0;60.0;117.0;89.0;28.0;1027.0;842.0;105.0;59.0;21.0;707.0;240.0;19.0;40.0;73.0;64.0;76.0;15.0;79.0;101.0;482.0;289.0;-10.0;43.0;53.0;-32.0;47.0;79.0;22.0;35.0;13.0;269.0
626;34 Vervaardiging van auto's,..;Totaal grootteklasse;2002;750.0;290.0;275.0;261.0;248.0;7745.0;7752.0;6999.0;753.0;-7.0;7413.0;5324.0;4561.0;300.0;4566.0;306.0;605.0;53.0;609.0;57.0;158.0;128.0;30.0;1008.0;823.0;101.0;58.0;25.0;603.0;164.0;22.0;35.0;75.0;63.0;68.0;13.0;76.0;87.0;480.0;332.0;0.0;48.0;47.0;-42.0;43.0;86.0;175.0;183.0;9.0;464.0
627;34 Vervaardiging van auto's,..;Totaal grootteklasse;2003;680.0;284.0;271.0;259.0;247.0;7625.0;7590.0;6826.0;764.0;35.0;7237.0;5142.0;4394.0;288.0;4401.0;296.0;608.0;59.0;609.0;60.0;140.0;122.0;18.0;1035.0;850.0;99.0;69.0;17.0;614.0;152.0;23.0;36.0;85.0;67.0;73.0;13.0;80.0;85.0;445.0;389.0;26.0;82.0;56.0;-68.0;64.0;132.0;8.0;14.0;7.0;354.0
628;34 Vervaardiging van auto's,..;Totaal grootteklasse;2004;555.0;273.0;261.0;237.0;227.0;9280.0;9221.0;8419.0;802.0;59.0;8417.0;6363.0;5595.0;279.0;5589.0;273.0;631.0;63.0;627.0;59.0;138.0;120.0;18.0;993.0;812.0;91.0;76.0;14.0;738.0;173.0;24.0;37.0;92.0;121.0;87.0;13.0;93.0;98.0;322.0;863.0;-376.0;51.0;426.0;-61.0;81.0;142.0;-4.0;9.0;13.0;422.0
629;34 Vervaardiging van auto's,..;Totaal grootteklasse;2005;615.0;252.0;242.0;229.0;220.0;9036.0;8975.0;8128.0;847.0;61.0;8106.0;6104.0;5264.0;260.0;5249.0;245.0;675.0;57.0;680.0;63.0;166.0;157.0;8.0;1023.0;837.0;93.0;77.0;15.0;789.0;164.0;26.0;37.0;91.0;122.0;128.0;16.0;102.0;103.0;190.0;930.0;-383.0;64.0;447.0;-72.0;43.0;115.0;-4.0;10.0;13.0;472.0
630;34 Vervaardiging van auto's,..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;34 Vervaardiging van auto's,..;0 tot 19 werknemers;2001;530.0;37.0;33.0;34.0;30.0;408.0;401.0;382.0;19.0;7.0;387.0;228.0;202.0;31.0;203.0;33.0;19.0;4.0;23.0;8.0;7.0;5.0;2.0;94.0;79.0;10.0;4.0;1.0;53.0;7.0;4.0;3.0;11.0;5.0;6.0;2.0;4.0;11.0;12.0;21.0;-4.0;-1.0;4.0;0.0;0.0;0.0;3.0;5.0;1.0;21.0
632;34 Vervaardiging van auto's,..;0 tot 19 werknemers;2002;585.0;38.0;34.0;33.0;29.0;402.0;406.0;390.0;16.0;-4.0;387.0;226.0;205.0;33.0;212.0;40.0;8.0;2.0;9.0;3.0;12.0;9.0;3.0;95.0;79.0;10.0;5.0;2.0;57.0;11.0;4.0;4.0;11.0;5.0;6.0;3.0;5.0;8.0;11.0;15.0;-3.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;13.0
633;34 Vervaardiging van auto's,..;0 tot 19 werknemers;2003;510.0;35.0;32.0;32.0;29.0;358.0;352.0;343.0;9.0;6.0;345.0;184.0;171.0;34.0;175.0;39.0;4.0;3.0;5.0;3.0;10.0;9.0;0.0;95.0;78.0;9.0;5.0;3.0;54.0;6.0;4.0;4.0;13.0;6.0;5.0;2.0;5.0;9.0;12.0;13.0;-3.0;0.0;4.0;0.0;0.0;0.0;1.0;2.0;1.0;10.0
634;34 Vervaardiging van auto's,..;0 tot 19 werknemers;2004;400.0;30.0;28.0;27.0;25.0;379.0;378.0;364.0;14.0;1.0;362.0;215.0;195.0;49.0;197.0;51.0;5.0;3.0;5.0;2.0;14.0;14.0;0.0;82.0;68.0;8.0;4.0;1.0;54.0;7.0;5.0;3.0;14.0;5.0;4.0;2.0;5.0;9.0;11.0;17.0;-4.0;2.0;6.0;0.0;0.0;1.0;-1.0;1.0;2.0;12.0
635;34 Vervaardiging van auto's,..;0 tot 19 werknemers;2005;465.0;27.0;25.0;25.0;23.0;393.0;387.0;378.0;9.0;6.0;373.0;226.0;207.0;38.0;207.0;39.0;5.0;4.0;4.0;3.0;15.0;15.0;0.0;87.0;71.0;9.0;5.0;1.0;52.0;5.0;4.0;4.0;13.0;4.0;7.0;2.0;6.0;7.0;9.0;20.0;-4.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
636;34 Vervaardiging van auto's,..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;34 Vervaardiging van auto's,..;20 tot 100 werknemers;2001;130.0;57.0;54.0;54.0;51.0;984.0;978.0;873.0;105.0;6.0;942.0;632.0;519.0;76.0;519.0;76.0;88.0;7.0;88.0;7.0;25.0;22.0;3.0;172.0;142.0;19.0;8.0;3.0;115.0;23.0;6.0;6.0;19.0;7.0;16.0;4.0;10.0;24.0;22.0;43.0;-7.0;3.0;10.0;-2.0;0.0;2.0;-1.0;1.0;3.0;32.0
638;34 Vervaardiging van auto's,..;20 tot 100 werknemers;2002;130.0;53.0;50.0;51.0;48.0;864.0;852.0;802.0;50.0;12.0;828.0;531.0;473.0;77.0;477.0;81.0;34.0;3.0;34.0;4.0;25.0;23.0;2.0;171.0;142.0;19.0;8.0;2.0;107.0;20.0;7.0;5.0;20.0;7.0;16.0;3.0;10.0;19.0;20.0;36.0;-6.0;2.0;7.0;-1.0;0.0;2.0;1.0;2.0;2.0;30.0
639;34 Vervaardiging van auto's,..;20 tot 100 werknemers;2003;130.0;53.0;50.0;50.0;47.0;873.0;860.0;754.0;106.0;13.0;830.0;530.0;427.0;73.0;431.0;77.0;78.0;4.0;78.0;4.0;24.0;23.0;2.0;169.0;140.0;18.0;8.0;2.0;111.0;18.0;7.0;5.0;21.0;8.0;21.0;2.0;10.0;19.0;19.0;43.0;-5.0;2.0;7.0;-2.0;1.0;3.0;2.0;3.0;2.0;38.0
640;34 Vervaardiging van auto's,..;20 tot 100 werknemers;2004;115.0;51.0;48.0;48.0;45.0;895.0;887.0;809.0;77.0;9.0;847.0;552.0;472.0;73.0;472.0;73.0;51.0;5.0;52.0;5.0;28.0;27.0;1.0;167.0;138.0;18.0;9.0;2.0;107.0;18.0;7.0;5.0;21.0;8.0;17.0;2.0;11.0;18.0;20.0;48.0;-4.0;2.0;6.0;-1.0;1.0;2.0;-1.0;1.0;2.0;43.0
641;34 Vervaardiging van auto's,..;20 tot 100 werknemers;2005;115.0;55.0;52.0;51.0;49.0;940.0;927.0;845.0;83.0;12.0;897.0;573.0;485.0;77.0;483.0;75.0;54.0;7.0;55.0;8.0;34.0;33.0;1.0;184.0;152.0;20.0;10.0;3.0;119.0;22.0;8.0;6.0;25.0;9.0;17.0;2.0;12.0;18.0;20.0;43.0;-4.0;2.0;6.0;-1.0;1.0;2.0;0.0;2.0;2.0;37.0
642;34 Vervaardiging van auto's,..;100 of meer werknemers;2000;40.0;227.0;217.0;186.0;179.0;6655.0;6601.0;6013.0;588.0;53.0;6446.0;4736.0;4151.0;210.0;4149.0;207.0;457.0;47.0;458.0;48.0;128.0;97.0;31.0;720.0;596.0;73.0;34.0;17.0;581.0;194.0;8.0;29.0;39.0;59.0;77.0;11.0;52.0;112.0;409.0;209.0;-3.0;34.0;37.0;19.0;89.0;70.0;-15.0;12.0;27.0;210.0
643;34 Vervaardiging van auto's,..;100 of meer werknemers;2001;40.0;218.0;207.0;188.0;181.0;6581.0;6560.0;5839.0;720.0;22.0;6356.0;4609.0;4006.0;200.0;3996.0;189.0;518.0;46.0;517.0;45.0;84.0;62.0;22.0;761.0;622.0;76.0;47.0;17.0;539.0;209.0;9.0;31.0;43.0;52.0;55.0;9.0;65.0;66.0;449.0;225.0;1.0;41.0;40.0;-30.0;46.0;76.0;20.0;29.0;9.0;216.0
644;34 Vervaardiging van auto's,..;100 of meer werknemers;2002;40.0;198.0;190.0;177.0;171.0;6479.0;6495.0;5807.0;688.0;-16.0;6198.0;4567.0;3882.0;190.0;3877.0;185.0;563.0;47.0;567.0;50.0;121.0;96.0;25.0;742.0;602.0;73.0;46.0;21.0;440.0;133.0;11.0;26.0;43.0;51.0;47.0;8.0;61.0;60.0;448.0;281.0;9.0;46.0;37.0;-41.0;42.0;84.0;173.0;180.0;7.0;422.0
645;34 Vervaardiging van auto's,..;100 of meer werknemers;2003;40.0;197.0;189.0;177.0;170.0;6394.0;6377.0;5729.0;649.0;17.0;6061.0;4428.0;3796.0;182.0;3794.0;180.0;526.0;53.0;526.0;53.0;106.0;90.0;16.0;771.0;632.0;71.0;55.0;12.0;449.0;128.0;12.0;27.0;51.0;53.0;47.0;9.0;65.0;57.0;413.0;333.0;34.0;80.0;46.0;-66.0;63.0;129.0;5.0;9.0;4.0;306.0
646;34 Vervaardiging van auto's,..;100 of meer werknemers;2004;40.0;191.0;185.0;163.0;157.0;8006.0;7956.0;7246.0;710.0;50.0;7208.0;5596.0;4927.0;156.0;4919.0;149.0;574.0;56.0;570.0;52.0;95.0;79.0;16.0;744.0;606.0;64.0;63.0;11.0;576.0;148.0;12.0;28.0;57.0;109.0;65.0;9.0;77.0;71.0;291.0;798.0;-368.0;47.0;415.0;-60.0;79.0;139.0;-3.0;6.0;9.0;368.0
647;34 Vervaardiging van auto's,..;100 of meer werknemers;2005;35.0;170.0;165.0;153.0;148.0;7703.0;7661.0;6906.0;755.0;42.0;6835.0;5305.0;4572.0;145.0;4559.0;132.0;616.0;47.0;621.0;52.0;117.0;110.0;7.0;752.0;614.0;64.0;63.0;12.0;617.0;137.0;13.0;27.0;53.0;110.0;104.0;11.0;84.0;78.0;161.0;868.0;-375.0;62.0;436.0;-71.0;42.0;113.0;-4.0;7.0;11.0;419.0
