ID;BedrijfsactiviteitenSBI93;Perioden;OrdersZijnToegenomen_1;OrdersZijnGelijkGebleven_2;OrdersZijnAfgenomen_3;OrdersSaldo_4;VerwachteOrderontvangstToenemen_5;VerwachteOrderontvangstGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteOrderontvangstSaldo_8;OordeelOrderontvangstIsGroot_9;OordeelOrderontvangstIsNormaal_10;OordeelOrderontvangstIsKlein_11;SaldoOordeelOrderontvangst_12;OmzetIsToegenomen_13;OmzetIsGelijkGebleven_14;OmzetIsAfgenomen_15;SaldoOmzetontwikkeling_16;OmzetZalToenemen_17;OmzetZalGelijkBlijven_18;OmzetZalAfnemen_19;SaldoVerwachteOmzet_20;PrijzenTarievenZijnGestegen_21;PrijzenTarievenZijnGelijkGebleven_22;PrijzenTarievenZijnGedaald_23;SaldoOntwikkelingPrijzenTarieven_24;PrijzenTarievenZullenStijgen_25;PrijzenTarievenZullenGelijkBlijven_26;PrijzenTarievenZullenDalen_27;SaldoVerwachteOntwikkelingPrijzen_28;PersoneelssterkteIsToegenomen_29;PersoneelssterkteIsGelijkBlijven_30;PersoneelssterkteIsAfgenomen_31;PersoneelssterkteSaldo_32;PersoneelssterkteZalToenemen_33;PersoneelssterkteZalGelijkBlijven_34;PersoneelssterkteZalAfnemen_35;VerwachtePersoneelssterkteSaldo_36;BeoordelingGoed_37;BeoordelingNormaalBevredigend_38;BeoordelingSlecht_39;SaldoBeoordelingGoedSlecht_40;GeenBelemmeringen_41;OnvoldoendeVraag_42;TekortAanArbeidskrachten_43;GebrekAanRuimteEnOfApparatuur_44;FinancieleBeperkingen_45;AndereOorzaken_46;OntvangstOpdrachtenOrders_47;OordeelOrderontvangst_48;VerwachtingOntvangstOrders_49;OntwikkelingOmzet_50;VerwachteOntwikkelingOmzet_51;OntwikkelingPrijzenTarieven_52;VerwachteOntwikkelingPrijzenTarieven_53;OntwikkelingPersoneelssterkte_54;VerwachteOntwikkelingPersoneelssterkte_55;OordeelEconomischKlimaat_56
547;6024;2007 december;22.0;65.0;13.0;9.0;25.0;56.0;19.0;6.0;28.0;65.0;7.0;21.0;21.0;62.0;17.0;4.0;38.0;44.0;18.0;20.0;19.0;79.0;2.0;17.0;53.0;44.0;3.0;50.0;20.0;74.0;6.0;14.0;20.0;72.0;8.0;12.0;27.0;69.0;4.0;23.0;55.0;4.0;27.0;1.0;2.0;11.0;9.0;21.0;6.0;4.0;20.0;17.0;50.0;14.0;12.0;23.0
548;6024;2008 januari;21.0;54.0;25.0;-4.0;39.0;46.0;15.0;24.0;23.0;71.0;6.0;17.0;24.0;48.0;28.0;-4.0;45.0;36.0;19.0;26.0;20.0;78.0;2.0;18.0;57.0;38.0;5.0;52.0;9.0;84.0;7.0;2.0;19.0;75.0;6.0;13.0;26.0;69.0;5.0;21.0;53.0;5.0;26.0;1.0;3.0;12.0;-4.0;17.0;24.0;-4.0;26.0;18.0;52.0;2.0;13.0;21.0
549;6024;2008 februari;27.0;45.0;28.0;-1.0;43.0;54.0;3.0;40.0;15.0;76.0;9.0;6.0;33.0;38.0;29.0;4.0;47.0;48.0;5.0;42.0;46.0;48.0;6.0;40.0;19.0;80.0;1.0;18.0;12.0;78.0;10.0;2.0;21.0;71.0;8.0;13.0;22.0;73.0;5.0;17.0;56.0;10.0;22.0;1.0;2.0;9.0;-1.0;6.0;40.0;4.0;42.0;40.0;18.0;2.0;13.0;17.0
550;6024;2008 maart;23.0;58.0;19.0;4.0;52.0;43.0;5.0;47.0;23.0;63.0;14.0;9.0;27.0;54.0;19.0;8.0;55.0;40.0;5.0;50.0;18.0;77.0;5.0;13.0;17.0;82.0;1.0;16.0;18.0;71.0;11.0;7.0;23.0;74.0;3.0;20.0;20.0;68.0;12.0;8.0;53.0;7.0;24.0;1.0;2.0;13.0;4.0;9.0;47.0;8.0;50.0;13.0;16.0;7.0;20.0;8.0
551;6024;2008 april;30.0;61.0;9.0;21.0;39.0;53.0;8.0;31.0;12.0;77.0;11.0;1.0;31.0;59.0;10.0;21.0;43.0;46.0;11.0;32.0;12.0;84.0;4.0;8.0;18.0;79.0;3.0;15.0;12.0;77.0;11.0;1.0;21.0;72.0;7.0;14.0;13.0;79.0;8.0;5.0;57.0;7.0;20.0;3.0;3.0;10.0;21.0;1.0;31.0;21.0;32.0;8.0;15.0;1.0;14.0;5.0
552;6024;2008 mei;26.0;56.0;18.0;8.0;31.0;55.0;14.0;17.0;20.0;69.0;11.0;9.0;35.0;49.0;16.0;19.0;36.0;54.0;10.0;26.0;23.0;71.0;6.0;17.0;22.0;72.0;6.0;16.0;15.0;73.0;12.0;3.0;18.0;75.0;7.0;11.0;17.0;69.0;14.0;3.0;56.0;8.0;20.0;2.0;2.0;12.0;8.0;9.0;17.0;19.0;26.0;17.0;16.0;3.0;11.0;3.0
553;6024;2008 juni;20.0;58.0;22.0;-2.0;24.0;49.0;27.0;-3.0;17.0;75.0;8.0;9.0;27.0;55.0;18.0;9.0;30.0;43.0;27.0;3.0;26.0;74.0;0.0;26.0;25.0;74.0;1.0;24.0;14.0;80.0;6.0;8.0;15.0;76.0;9.0;6.0;14.0;65.0;21.0;-7.0;46.0;6.0;21.0;0.0;2.0;25.0;-2.0;9.0;-3.0;9.0;3.0;26.0;24.0;8.0;6.0;-7.0
554;6024;2008 juli;19.0;53.0;28.0;-9.0;18.0;50.0;32.0;-14.0;14.0;72.0;14.0;0.0;28.0;49.0;23.0;5.0;21.0;50.0;29.0;-8.0;26.0;69.0;5.0;21.0;22.0;74.0;4.0;18.0;11.0;81.0;8.0;3.0;13.0;75.0;12.0;1.0;7.0;63.0;30.0;-23.0;49.0;6.0;15.0;1.0;2.0;27.0;-9.0;0.0;-14.0;5.0;-8.0;21.0;18.0;3.0;1.0;-23.0
555;6024;2008 augustus;11.0;51.0;38.0;-27.0;35.0;53.0;12.0;23.0;13.0;68.0;19.0;-6.0;17.0;48.0;35.0;-18.0;37.0;47.0;16.0;21.0;19.0;79.0;2.0;17.0;15.0;81.0;4.0;11.0;14.0;71.0;15.0;-1.0;14.0;72.0;14.0;0.0;9.0;60.0;31.0;-22.0;48.0;13.0;19.0;0.0;2.0;18.0;-27.0;-6.0;23.0;-18.0;21.0;17.0;11.0;-1.0;0.0;-22.0
556;6024;2008 september;11.0;50.0;39.0;-28.0;42.0;41.0;17.0;25.0;8.0;71.0;21.0;-13.0;13.0;45.0;42.0;-29.0;43.0;40.0;17.0;26.0;11.0;78.0;11.0;0.0;12.0;79.0;9.0;3.0;7.0;80.0;13.0;-6.0;13.0;75.0;12.0;1.0;4.0;75.0;21.0;-17.0;52.0;14.0;16.0;1.0;2.0;15.0;-28.0;-13.0;25.0;-29.0;26.0;0.0;3.0;-6.0;1.0;-17.0
557;6024;2008 oktober;;;;;;;;;;;;;16.0;46.0;38.0;-22.0;43.0;36.0;21.0;22.0;;;;;12.0;81.0;7.0;5.0;14.0;69.0;17.0;-3.0;15.0;69.0;16.0;-1.0;4.0;54.0;42.0;-38.0;43.0;15.0;17.0;1.0;6.0;18.0;;;;-22.0;22.0;;5.0;-3.0;-1.0;-38.0
558;6024;2008 november;;;;;;;;;;;;;21.0;36.0;43.0;-22.0;23.0;43.0;34.0;-11.0;;;;;25.0;58.0;17.0;8.0;10.0;67.0;23.0;-13.0;11.0;62.0;27.0;-16.0;3.0;43.0;54.0;-51.0;;;;;;;;;;-22.0;-11.0;;8.0;-13.0;-16.0;-51.0
559;6024;2008 december;;;;;;;;;;;;;14.0;33.0;53.0;-39.0;15.0;32.0;53.0;-38.0;;;;;36.0;41.0;23.0;13.0;7.0;65.0;28.0;-21.0;10.0;52.0;38.0;-28.0;4.0;33.0;63.0;-59.0;;;;;;;;;;-39.0;-38.0;;13.0;-21.0;-28.0;-59.0
560;6024;2009 januari;;;;;;;;;;;;;19.0;34.0;47.0;-28.0;15.0;43.0;42.0;-27.0;;;;;43.0;35.0;22.0;21.0;12.0;53.0;35.0;-23.0;5.0;61.0;34.0;-29.0;2.0;26.0;72.0;-70.0;35.0;47.0;3.0;0.0;8.0;7.0;;;;-28.0;-27.0;;21.0;-23.0;-29.0;-70.0
561;6024;2009 februari;;;;;;;;;;;;;5.0;31.0;64.0;-59.0;13.0;46.0;41.0;-28.0;;;;;16.0;67.0;17.0;-1.0;12.0;42.0;46.0;-34.0;6.0;58.0;36.0;-30.0;0.0;24.0;76.0;-76.0;;;;;;;;;;-59.0;-28.0;;-1.0;-34.0;-30.0;-76.0
562;6024;2009 maart;;;;;;;;;;;;;5.0;18.0;77.0;-72.0;19.0;50.0;31.0;-12.0;;;;;6.0;74.0;20.0;-14.0;9.0;41.0;50.0;-41.0;6.0;63.0;31.0;-25.0;0.0;16.0;84.0;-84.0;;;;;;;;;;-72.0;-12.0;;-14.0;-41.0;-25.0;-84.0
563;6024;2009 april;;;;;;;;;;;;;11.0;26.0;63.0;-52.0;27.0;44.0;29.0;-2.0;;;;;5.0;70.0;25.0;-20.0;10.0;40.0;50.0;-40.0;2.0;68.0;30.0;-28.0;1.0;24.0;75.0;-74.0;20.0;58.0;1.0;0.0;10.0;11.0;;;;-52.0;-2.0;;-20.0;-40.0;-28.0;-74.0
564;6024;2009 mei;;;;;;;;;;;;;23.0;23.0;54.0;-31.0;18.0;53.0;29.0;-11.0;;;;;4.0;74.0;22.0;-18.0;13.0;39.0;48.0;-35.0;6.0;63.0;31.0;-25.0;4.0;36.0;60.0;-56.0;;;;;;;;;;-31.0;-11.0;;-18.0;-35.0;-25.0;-56.0
565;6024;2009 juni;;;;;;;;;;;;;20.0;39.0;41.0;-21.0;17.0;52.0;31.0;-14.0;;;;;4.0;80.0;16.0;-12.0;10.0;48.0;42.0;-32.0;9.0;64.0;27.0;-18.0;6.0;45.0;49.0;-43.0;;;;;;;;;;-21.0;-14.0;;-12.0;-32.0;-18.0;-43.0
566;6024;2009 juli;;;;;;;;;;;;;24.0;40.0;36.0;-12.0;11.0;38.0;51.0;-40.0;;;;;1.0;84.0;15.0;-14.0;9.0;52.0;39.0;-30.0;4.0;66.0;30.0;-26.0;1.0;46.0;53.0;-52.0;26.0;53.0;2.0;0.0;12.0;7.0;;;;-12.0;-40.0;;-14.0;-30.0;-26.0;-52.0
567;6024;2009 augustus;;;;;;;;;;;;;21.0;47.0;32.0;-11.0;15.0;49.0;36.0;-21.0;;;;;1.0;83.0;16.0;-15.0;6.0;58.0;36.0;-30.0;4.0;60.0;36.0;-32.0;10.0;60.0;30.0;-20.0;;;;;;;;;;-11.0;-21.0;;-15.0;-30.0;-32.0;-20.0
568;6024;2009 september;;;;;;;;;;;;;19.0;42.0;39.0;-20.0;34.0;45.0;21.0;13.0;;;;;6.0;76.0;18.0;-12.0;11.0;54.0;35.0;-24.0;8.0;71.0;21.0;-13.0;10.0;65.0;25.0;-15.0;;;;;;;;;;-20.0;13.0;;-12.0;-24.0;-13.0;-15.0
569;6024;2009 oktober;;;;;;;;;;;;;17.0;44.0;39.0;-22.0;28.0;53.0;19.0;9.0;;;;;5.0;81.0;14.0;-9.0;7.0;54.0;39.0;-32.0;9.0;70.0;21.0;-12.0;10.0;64.0;26.0;-16.0;32.0;48.0;0.0;0.0;9.0;11.0;;;;-22.0;9.0;;-9.0;-32.0;-12.0;-16.0
570;6024;2009 november;;;;;;;;;;;;;35.0;36.0;29.0;6.0;21.0;58.0;21.0;0.0;;;;;11.0;69.0;20.0;-9.0;8.0;57.0;35.0;-27.0;9.0;66.0;25.0;-16.0;12.0;67.0;21.0;-9.0;;;;;;;;;;6.0;0.0;;-9.0;-27.0;-16.0;-9.0
571;6024;2009 december;;;;;;;;;;;;;40.0;37.0;23.0;17.0;12.0;52.0;36.0;-24.0;;;;;19.0;68.0;13.0;6.0;4.0;66.0;30.0;-26.0;9.0;69.0;22.0;-13.0;6.0;69.0;25.0;-19.0;;;;;;;;;;17.0;-24.0;;6.0;-26.0;-13.0;-19.0
572;6024;2010 januari;;;;;;;;;;;;;32.0;41.0;27.0;5.0;16.0;51.0;33.0;-17.0;;;;;21.0;65.0;14.0;7.0;9.0;64.0;27.0;-18.0;6.0;77.0;17.0;-11.0;12.0;67.0;21.0;-9.0;29.0;41.0;0.0;0.0;14.0;16.0;;;;5.0;-17.0;;7.0;-18.0;-11.0;-9.0
573;6024;2010 februari;;;;;;;;;;;;;30.0;46.0;24.0;6.0;33.0;47.0;20.0;13.0;;;;;12.0;70.0;18.0;-6.0;6.0;66.0;28.0;-22.0;15.0;74.0;11.0;4.0;10.0;67.0;23.0;-13.0;;;;;;;;;;6.0;13.0;;-6.0;-22.0;4.0;-13.0
574;6024;2010 maart;;;;;;;;;;;;;28.0;41.0;31.0;-3.0;39.0;48.0;13.0;26.0;;;;;4.0;82.0;14.0;-10.0;13.0;54.0;33.0;-20.0;13.0;77.0;10.0;3.0;5.0;67.0;28.0;-23.0;;;;;;;;;;-3.0;26.0;;-10.0;-20.0;3.0;-23.0
575;6024;2010 april;;;;;;;;;;;;;34.0;40.0;26.0;8.0;43.0;52.0;5.0;38.0;;;;;14.0;76.0;10.0;4.0;11.0;60.0;29.0;-18.0;19.0;72.0;9.0;10.0;16.0;67.0;17.0;-1.0;35.0;43.0;1.0;1.0;11.0;9.0;;;;8.0;38.0;;4.0;-18.0;10.0;-1.0
576;6024;2010 mei;;;;;;;;;;;;;49.0;37.0;14.0;35.0;40.0;48.0;12.0;28.0;;;;;5.0;87.0;8.0;-3.0;23.0;61.0;16.0;7.0;15.0;75.0;10.0;5.0;24.0;66.0;10.0;14.0;;;;;;;;;;35.0;28.0;;-3.0;7.0;5.0;14.0
577;6024;2010 juni;;;;;;;;;;;;;54.0;33.0;13.0;41.0;26.0;50.0;24.0;2.0;;;;;8.0;87.0;5.0;3.0;22.0;57.0;21.0;1.0;13.0;75.0;12.0;1.0;23.0;71.0;6.0;17.0;;;;;;;;;;41.0;2.0;;3.0;1.0;1.0;17.0
578;6024;2010 juli;;;;;;;;;;;;;45.0;40.0;15.0;30.0;14.0;56.0;30.0;-16.0;;;;;6.0;93.0;1.0;5.0;21.0;63.0;16.0;5.0;15.0;72.0;13.0;2.0;18.0;72.0;10.0;8.0;38.0;25.0;9.0;1.0;15.0;12.0;;;;30.0;-16.0;;5.0;5.0;2.0;8.0
579;6024;2010 augustus;;;;;;;;;;;;;35.0;46.0;19.0;16.0;22.0;54.0;24.0;-2.0;;;;;4.0;89.0;7.0;-3.0;17.0;68.0;15.0;2.0;17.0;68.0;15.0;2.0;19.0;68.0;13.0;6.0;;;;;;;;;;16.0;-2.0;;-3.0;2.0;2.0;6.0
580;6024;2010 september;;;;;;;;;;;;;19.0;48.0;33.0;-14.0;43.0;45.0;12.0;31.0;;;;;8.0;87.0;5.0;3.0;18.0;70.0;12.0;6.0;16.0;69.0;15.0;1.0;12.0;79.0;9.0;3.0;;;;;;;;;;-14.0;31.0;;3.0;6.0;1.0;3.0
581;6024;2010 oktober;;;;;;;;;;;;;27.0;52.0;21.0;6.0;51.0;35.0;14.0;37.0;;;;;12.0;82.0;6.0;6.0;16.0;72.0;12.0;4.0;16.0;76.0;8.0;8.0;17.0;75.0;8.0;9.0;44.0;20.0;7.0;3.0;13.0;13.0;;;;6.0;37.0;;6.0;4.0;8.0;9.0
582;6024;2010 november;;;;;;;;;;;;;41.0;45.0;14.0;27.0;34.0;53.0;13.0;21.0;;;;;19.0;76.0;5.0;14.0;23.0;64.0;13.0;10.0;15.0;75.0;10.0;5.0;19.0;76.0;5.0;14.0;;;;;;;;;;27.0;21.0;;14.0;10.0;5.0;14.0
583;6024;2010 december;;;;;;;;;;;;;46.0;44.0;10.0;36.0;21.0;53.0;26.0;-5.0;;;;;40.0;59.0;1.0;39.0;24.0;63.0;13.0;11.0;14.0;70.0;16.0;-2.0;14.0;76.0;10.0;4.0;;;;;;;;;;36.0;-5.0;;39.0;11.0;-2.0;4.0
584;6024;2011 januari;;;;;;;;;;;;;51.0;38.0;11.0;40.0;18.0;52.0;30.0;-12.0;;;;;51.0;47.0;2.0;49.0;21.0;65.0;14.0;7.0;12.0;72.0;16.0;-4.0;21.0;73.0;6.0;15.0;39.0;15.0;4.0;0.0;14.0;28.0;;;;40.0;-12.0;;49.0;7.0;-4.0;15.0
585;6024;2011 februari;;;;;;;;;;;;;39.0;41.0;20.0;19.0;32.0;43.0;25.0;7.0;;;;;39.0;60.0;1.0;38.0;25.0;56.0;19.0;6.0;25.0;59.0;16.0;9.0;12.0;80.0;8.0;4.0;;;;;;;;;;19.0;7.0;;38.0;6.0;9.0;4.0
586;6024;2011 maart;;;;;;;;;;;;;25.0;45.0;30.0;-5.0;39.0;55.0;6.0;33.0;;;;;28.0;70.0;2.0;26.0;23.0;57.0;20.0;3.0;21.0;70.0;9.0;12.0;16.0;75.0;9.0;7.0;;;;;;;;;;-5.0;33.0;;26.0;3.0;12.0;7.0
587;6024;2011 april;;;;;;;;;;;;;33.0;42.0;25.0;8.0;48.0;44.0;8.0;40.0;;;;;18.0;80.0;2.0;16.0;18.0;64.0;18.0;0.0;20.0;73.0;7.0;13.0;18.0;70.0;12.0;6.0;60.0;17.0;1.0;3.0;11.0;8.0;;;;8.0;40.0;;16.0;0.0;13.0;6.0
588;6024;2011 mei;;;;;;;;;;;;;46.0;39.0;15.0;31.0;40.0;49.0;11.0;29.0;;;;;13.0;86.0;1.0;12.0;15.0;72.0;13.0;2.0;9.0;83.0;8.0;1.0;18.0;67.0;15.0;3.0;;;;;;;;;;31.0;29.0;;12.0;2.0;1.0;3.0
589;6024;2011 juni;;;;;;;;;;;;;48.0;39.0;13.0;35.0;26.0;51.0;23.0;3.0;;;;;7.0;90.0;3.0;4.0;29.0;55.0;16.0;13.0;11.0;81.0;8.0;3.0;15.0;76.0;9.0;6.0;;;;;;;;;;35.0;3.0;;4.0;13.0;3.0;6.0
590;6024;2011 juli;;;;;;;;;;;;;39.0;49.0;12.0;27.0;18.0;47.0;35.0;-17.0;;;;;6.0;92.0;2.0;4.0;24.0;65.0;11.0;13.0;12.0;76.0;12.0;0.0;18.0;70.0;12.0;6.0;48.0;21.0;5.0;3.0;12.0;11.0;;;;27.0;-17.0;;4.0;13.0;0.0;6.0
591;6024;2011 augustus;;;;;;;;;;;;;26.0;47.0;27.0;-1.0;17.0;57.0;26.0;-9.0;;;;;4.0;92.0;4.0;0.0;23.0;64.0;13.0;10.0;15.0;71.0;14.0;1.0;10.0;80.0;10.0;0.0;;;;;;;;;;-1.0;-9.0;;0.0;10.0;1.0;0.0
592;6024;2011 september;;;;;;;;;;;;;14.0;42.0;44.0;-30.0;29.0;53.0;18.0;11.0;;;;;3.0;91.0;6.0;-3.0;11.0;79.0;10.0;1.0;14.0;73.0;13.0;1.0;7.0;71.0;22.0;-15.0;;;;;;;;;;-30.0;11.0;;-3.0;1.0;1.0;-15.0
593;6024;2011 oktober;;;;;;;;;;;;;15.0;50.0;35.0;-20.0;26.0;52.0;22.0;4.0;;;;;10.0;83.0;7.0;3.0;13.0;75.0;12.0;1.0;19.0;67.0;14.0;5.0;7.0;71.0;22.0;-15.0;49.0;24.0;3.0;3.0;12.0;9.0;;;;-20.0;4.0;;3.0;1.0;5.0;-15.0
594;6024;2011 november;;;;;;;;;;;;;18.0;59.0;23.0;-5.0;21.0;56.0;23.0;-2.0;;;;;12.0;83.0;5.0;7.0;14.0;74.0;12.0;2.0;14.0;72.0;14.0;0.0;9.0;71.0;20.0;-11.0;;;;;;;;;;-5.0;-2.0;;7.0;2.0;0.0;-11.0
595;633;1992 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;633;1992 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;633;1992 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;633;1992 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;633;1993 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;633;1993 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;633;1993 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;633;1993 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;633;1994 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;633;1994 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;633;1994 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;633;1994 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;633;1995 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;633;1995 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;633;1995 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;633;1995 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;633;1996 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;633;1996 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;633;1996 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;633;1996 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;633;1997 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;633;1997 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;633;1997 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;633;1997 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;633;1998 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620;633;1998 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;633;1998 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;633;1998 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
623;633;1999 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;633;1999 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
625;633;1999 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
626;633;1999 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
627;633;2000 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;633;2000 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629;633;2000 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;633;2000 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;633;2001 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;633;2001 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;633;2001 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;633;2001 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;633;2002 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;633;2002 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;633;2002 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;633;2002 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;633;2003 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;633;2003 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;633;2003 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;633;2003 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;633;2004 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;633;2004 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;633;2004 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646;633;2004 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;633;2005 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;633;2005 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;633;2005 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;633;2005 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;633;2006 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;633;2006 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;633;2006 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;633;2006 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;633;2007 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
