ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
870;Buren;Totaal Herkomst (land);16.7;18.9
871;Buren;Herkomst: Nederland;15.8;18.8
872;Buren;Herkomst: Niet-Nederland;0.9;20.6
873;Buren;Herkomst: Westers land;0.7;20.8
874;Buren;Herkomst: Niet-westers land;;
875;Bussum;Totaal Herkomst (land);21.1;24.1
876;Bussum;Herkomst: Nederland;17.6;24.0
877;Bussum;Herkomst: Niet-Nederland;3.5;24.2
878;Bussum;Herkomst: Westers land;2.7;26.5
879;Bussum;Herkomst: Niet-westers land;0.8;16.5
880;Capelle aan den IJssel;Totaal Herkomst (land);44.0;19.2
881;Capelle aan den IJssel;Herkomst: Nederland;34.0;19.4
882;Capelle aan den IJssel;Herkomst: Niet-Nederland;10.0;18.2
883;Capelle aan den IJssel;Herkomst: Westers land;4.8;19.4
884;Capelle aan den IJssel;Herkomst: Niet-westers land;5.3;17.1
885;Castricum;Totaal Herkomst (land);23.8;20.7
886;Castricum;Herkomst: Nederland;22.0;20.8
887;Castricum;Herkomst: Niet-Nederland;1.8;20.0
888;Castricum;Herkomst: Westers land;1.4;20.6
889;Castricum;Herkomst: Niet-westers land;0.3;17.7
890;Coevorden;Totaal Herkomst (land);24.5;16.5
891;Coevorden;Herkomst: Nederland;22.9;16.6
892;Coevorden;Herkomst: Niet-Nederland;1.5;15.1
893;Coevorden;Herkomst: Westers land;1.3;15.6
894;Coevorden;Herkomst: Niet-westers land;0.2;12.5
895;Cranendonck;Totaal Herkomst (land);13.7;17.8
896;Cranendonck;Herkomst: Nederland;11.8;18.1
897;Cranendonck;Herkomst: Niet-Nederland;1.9;16.4
898;Cranendonck;Herkomst: Westers land;1.7;16.2
899;Cranendonck;Herkomst: Niet-westers land;0.2;18.1
900;Cromstrijen;Totaal Herkomst (land);8.8;19.4
901;Cromstrijen;Herkomst: Nederland;8.2;19.4
902;Cromstrijen;Herkomst: Niet-Nederland;0.5;19.3
903;Cromstrijen;Herkomst: Westers land;0.4;19.5
904;Cromstrijen;Herkomst: Niet-westers land;;
905;Cuijk;Totaal Herkomst (land);16.4;17.1
906;Cuijk;Herkomst: Nederland;13.7;17.5
907;Cuijk;Herkomst: Niet-Nederland;2.7;15.6
908;Cuijk;Herkomst: Westers land;1.8;16.2
909;Cuijk;Herkomst: Niet-westers land;0.9;14.3
910;Culemborg;Totaal Herkomst (land);17.4;19.2
911;Culemborg;Herkomst: Nederland;14.6;19.6
912;Culemborg;Herkomst: Niet-Nederland;2.7;16.8
913;Culemborg;Herkomst: Westers land;1.4;18.2
914;Culemborg;Herkomst: Niet-westers land;1.3;15.2
915;Dalfsen;Totaal Herkomst (land);17.4;17.8
916;Dalfsen;Herkomst: Nederland;16.9;17.8
917;Dalfsen;Herkomst: Niet-Nederland;0.5;18.2
918;Dalfsen;Herkomst: Westers land;0.4;19.8
919;Dalfsen;Herkomst: Niet-westers land;;
920;Dantumadeel;Totaal Herkomst (land);12.4;15.9
921;Dantumadeel;Herkomst: Nederland;12.1;15.8
922;Dantumadeel;Herkomst: Niet-Nederland;0.3;17.1
923;Dantumadeel;Herkomst: Westers land;0.2;16.5
924;Dantumadeel;Herkomst: Niet-westers land;;
925;De Bilt;Totaal Herkomst (land);28.1;23.0
926;De Bilt;Herkomst: Nederland;24.7;23.0
927;De Bilt;Herkomst: Niet-Nederland;3.4;23.2
928;De Bilt;Herkomst: Westers land;2.6;24.5
929;De Bilt;Herkomst: Niet-westers land;0.9;19.6
930;De Marne;Totaal Herkomst (land);7.4;16.4
931;De Marne;Herkomst: Nederland;7.1;16.4
932;De Marne;Herkomst: Niet-Nederland;0.3;14.3
933;De Marne;Herkomst: Westers land;0.3;15.2
934;De Marne;Herkomst: Niet-westers land;;
935;De Ronde Venen;Totaal Herkomst (land);22.6;21.2
936;De Ronde Venen;Herkomst: Nederland;20.4;21.1
937;De Ronde Venen;Herkomst: Niet-Nederland;2.2;21.9
938;De Ronde Venen;Herkomst: Westers land;1.5;22.8
939;De Ronde Venen;Herkomst: Niet-westers land;0.7;20.1
940;De Wolden;Totaal Herkomst (land);16.0;17.2
941;De Wolden;Herkomst: Nederland;15.5;17.2
942;De Wolden;Herkomst: Niet-Nederland;0.5;17.5
943;De Wolden;Herkomst: Westers land;0.4;16.3
944;De Wolden;Herkomst: Niet-westers land;;
945;Delft;Totaal Herkomst (land);62.6;17.9
946;Delft;Herkomst: Nederland;49.7;18.2
947;Delft;Herkomst: Niet-Nederland;12.9;16.9
948;Delft;Herkomst: Westers land;6.3;19.2
949;Delft;Herkomst: Niet-westers land;6.6;14.7
950;Delfzijl;Totaal Herkomst (land);18.7;16.3
951;Delfzijl;Herkomst: Nederland;16.3;16.6
952;Delfzijl;Herkomst: Niet-Nederland;2.4;14.7
953;Delfzijl;Herkomst: Westers land;1.4;15.5
954;Delfzijl;Herkomst: Niet-westers land;1.0;13.6
955;Den Helder;Totaal Herkomst (land);40.1;16.9
956;Den Helder;Herkomst: Nederland;33.6;17.0
957;Den Helder;Herkomst: Niet-Nederland;6.4;16.0
958;Den Helder;Herkomst: Westers land;4.2;16.9
959;Den Helder;Herkomst: Niet-westers land;2.3;14.3
960;Deurne;Totaal Herkomst (land);21.6;17.3
961;Deurne;Herkomst: Nederland;20.4;17.4
962;Deurne;Herkomst: Niet-Nederland;1.2;15.6
963;Deurne;Herkomst: Westers land;0.9;16.3
964;Deurne;Herkomst: Niet-westers land;0.3;13.6
965;Deventer;Totaal Herkomst (land);63.7;17.2
966;Deventer;Herkomst: Nederland;52.9;17.5
967;Deventer;Herkomst: Niet-Nederland;10.8;15.4
968;Deventer;Herkomst: Westers land;5.6;17.2
969;Deventer;Herkomst: Niet-westers land;5.2;13.4
970;Diemen;Totaal Herkomst (land);15.7;19.6
971;Diemen;Herkomst: Nederland;11.3;20.2
972;Diemen;Herkomst: Niet-Nederland;4.5;18.1
973;Diemen;Herkomst: Westers land;1.8;19.0
974;Diemen;Herkomst: Niet-westers land;2.7;17.5
975;Dinkelland;Totaal Herkomst (land);17.3;17.1
976;Dinkelland;Herkomst: Nederland;16.0;17.1
977;Dinkelland;Herkomst: Niet-Nederland;1.3;17.0
978;Dinkelland;Herkomst: Westers land;1.2;17.2
979;Dinkelland;Herkomst: Niet-westers land;;
980;Dirksland;Totaal Herkomst (land);5.4;18.0
981;Dirksland;Herkomst: Nederland;5.2;18.0
982;Dirksland;Herkomst: Niet-Nederland;0.2;18.2
983;Dirksland;Herkomst: Westers land;;
984;Dirksland;Herkomst: Niet-westers land;;
985;Doesburg;Totaal Herkomst (land);7.5;17.2
986;Doesburg;Herkomst: Nederland;6.2;17.5
987;Doesburg;Herkomst: Niet-Nederland;1.3;16.1
988;Doesburg;Herkomst: Westers land;0.8;17.5
989;Doesburg;Herkomst: Niet-westers land;0.5;13.9
990;Doetinchem;Totaal Herkomst (land);38.9;17.0
991;Doetinchem;Herkomst: Nederland;34.6;17.2
992;Doetinchem;Herkomst: Niet-Nederland;4.4;15.6
993;Doetinchem;Herkomst: Westers land;2.9;16.7
994;Doetinchem;Herkomst: Niet-westers land;1.5;13.5
995;Dongen;Totaal Herkomst (land);17.3;18.0
996;Dongen;Herkomst: Nederland;15.7;18.2
997;Dongen;Herkomst: Niet-Nederland;1.6;16.4
998;Dongen;Herkomst: Westers land;1.0;17.1
999;Dongen;Herkomst: Niet-westers land;0.5;15.1
1000;Dongeradeel;Totaal Herkomst (land);16.2;15.7
1001;Dongeradeel;Herkomst: Nederland;15.5;15.7
1002;Dongeradeel;Herkomst: Niet-Nederland;0.6;16.3
1003;Dongeradeel;Herkomst: Westers land;0.5;17.3
1004;Dongeradeel;Herkomst: Niet-westers land;;
1005;Dordrecht;Totaal Herkomst (land);78.6;17.9
1006;Dordrecht;Herkomst: Nederland;61.4;18.4
1007;Dordrecht;Herkomst: Niet-Nederland;17.2;16.1
1008;Dordrecht;Herkomst: Westers land;7.9;18.1
1009;Dordrecht;Herkomst: Niet-westers land;9.3;14.4
1010;Drechterland;Totaal Herkomst (land);12.3;18.5
1011;Drechterland;Herkomst: Nederland;11.5;18.6
1012;Drechterland;Herkomst: Niet-Nederland;0.7;17.7
1013;Drechterland;Herkomst: Westers land;0.6;18.4
1014;Drechterland;Herkomst: Niet-westers land;;
1015;Drimmelen;Totaal Herkomst (land);18.3;18.5
1016;Drimmelen;Herkomst: Nederland;17.3;18.5
1017;Drimmelen;Herkomst: Niet-Nederland;1.0;18.9
1018;Drimmelen;Herkomst: Westers land;0.8;19.6
1019;Drimmelen;Herkomst: Niet-westers land;;
1020;Dronten;Totaal Herkomst (land);23.6;17.8
1021;Dronten;Herkomst: Nederland;21.2;17.9
1022;Dronten;Herkomst: Niet-Nederland;2.3;16.6
1023;Dronten;Herkomst: Westers land;1.4;18.5
1024;Dronten;Herkomst: Niet-westers land;0.9;13.9
1025;Druten;Totaal Herkomst (land);12.1;17.3
1026;Druten;Herkomst: Nederland;11.0;17.3
1027;Druten;Herkomst: Niet-Nederland;1.2;17.0
1028;Druten;Herkomst: Westers land;0.8;18.2
1029;Druten;Herkomst: Niet-westers land;0.4;14.6
1030;Duiven;Totaal Herkomst (land);16.9;17.6
1031;Duiven;Herkomst: Nederland;14.9;17.8
1032;Duiven;Herkomst: Niet-Nederland;2.0;16.7
1033;Duiven;Herkomst: Westers land;1.6;17.5
1034;Duiven;Herkomst: Niet-westers land;0.4;13.7
1035;Echt-Susteren;Totaal Herkomst (land);22.0;17.0
1036;Echt-Susteren;Herkomst: Nederland;18.4;17.1
1037;Echt-Susteren;Herkomst: Niet-Nederland;3.7;16.4
1038;Echt-Susteren;Herkomst: Westers land;3.4;16.7
1039;Echt-Susteren;Herkomst: Niet-westers land;0.3;12.8
1040;Edam-Volendam;Totaal Herkomst (land);19.0;19.5
1041;Edam-Volendam;Herkomst: Nederland;17.9;19.7
1042;Edam-Volendam;Herkomst: Niet-Nederland;1.1;16.6
1043;Edam-Volendam;Herkomst: Westers land;0.7;17.9
1044;Edam-Volendam;Herkomst: Niet-westers land;0.4;14.5
1045;Ede;Totaal Herkomst (land);69.6;18.1
1046;Ede;Herkomst: Nederland;61.1;18.4
1047;Ede;Herkomst: Niet-Nederland;8.5;16.3
1048;Ede;Herkomst: Westers land;5.1;17.7
1049;Ede;Herkomst: Niet-westers land;3.4;14.1
1050;Eemnes;Totaal Herkomst (land);5.7;21.0
1051;Eemnes;Herkomst: Nederland;5.1;21.0
1052;Eemnes;Herkomst: Niet-Nederland;0.6;21.3
1053;Eemnes;Herkomst: Westers land;0.4;21.4
1054;Eemnes;Herkomst: Niet-westers land;;
1055;Eemsmond;Totaal Herkomst (land);10.7;15.9
1056;Eemsmond;Herkomst: Nederland;10.3;15.9
1057;Eemsmond;Herkomst: Niet-Nederland;0.4;15.4
1058;Eemsmond;Herkomst: Westers land;0.3;16.3
1059;Eemsmond;Herkomst: Niet-westers land;;
1060;Eersel;Totaal Herkomst (land);12.5;18.5
1061;Eersel;Herkomst: Nederland;11.8;18.4
1062;Eersel;Herkomst: Niet-Nederland;0.7;20.2
1063;Eersel;Herkomst: Westers land;0.6;21.6
1064;Eersel;Herkomst: Niet-westers land;;
1065;Eijsden;Totaal Herkomst (land);8.0;18.2
1066;Eijsden;Herkomst: Nederland;7.0;18.4
1067;Eijsden;Herkomst: Niet-Nederland;1.0;16.8
1068;Eijsden;Herkomst: Westers land;0.9;17.0
1069;Eijsden;Herkomst: Niet-westers land;;
1070;Eindhoven;Totaal Herkomst (land);144.4;17.6
1071;Eindhoven;Herkomst: Nederland;112.5;17.9
1072;Eindhoven;Herkomst: Niet-Nederland;31.9;16.6
1073;Eindhoven;Herkomst: Westers land;16.5;18.2
1074;Eindhoven;Herkomst: Niet-westers land;15.4;14.8
1075;Elburg;Totaal Herkomst (land);13.9;17.4
1076;Elburg;Herkomst: Nederland;13.3;17.4
1077;Elburg;Herkomst: Niet-Nederland;0.6;16.8
1078;Elburg;Herkomst: Westers land;0.5;17.2
1079;Elburg;Herkomst: Niet-westers land;;
1080;Emmen;Totaal Herkomst (land);73.7;15.7
1081;Emmen;Herkomst: Nederland;67.2;15.7
1082;Emmen;Herkomst: Niet-Nederland;6.5;14.7
1083;Emmen;Herkomst: Westers land;4.9;15.0
1084;Emmen;Herkomst: Niet-westers land;1.6;13.7
1085;Enkhuizen;Totaal Herkomst (land);11.9;17.4
1086;Enkhuizen;Herkomst: Nederland;10.7;17.5
1087;Enkhuizen;Herkomst: Niet-Nederland;1.2;16.2
1088;Enkhuizen;Herkomst: Westers land;0.7;17.7
1089;Enkhuizen;Herkomst: Niet-westers land;0.5;13.9
1090;Enschede;Totaal Herkomst (land);100.5;15.8
1091;Enschede;Herkomst: Nederland;77.8;16.2
1092;Enschede;Herkomst: Niet-Nederland;22.7;14.6
1093;Enschede;Herkomst: Westers land;12.9;15.6
1094;Enschede;Herkomst: Niet-westers land;9.8;13.4
1095;Epe;Totaal Herkomst (land);22.4;17.8
1096;Epe;Herkomst: Nederland;20.2;17.9
1097;Epe;Herkomst: Niet-Nederland;2.2;16.8
1098;Epe;Herkomst: Westers land;1.5;18.3
1099;Epe;Herkomst: Niet-westers land;0.7;13.7
1100;Ermelo;Totaal Herkomst (land);17.7;18.5
1101;Ermelo;Herkomst: Nederland;16.4;18.6
1102;Ermelo;Herkomst: Niet-Nederland;1.3;17.8
1103;Ermelo;Herkomst: Westers land;0.9;19.3
1104;Ermelo;Herkomst: Niet-westers land;0.4;14.2
1105;Etten-Leur;Totaal Herkomst (land);27.4;17.8
1106;Etten-Leur;Herkomst: Nederland;23.7;18.0
1107;Etten-Leur;Herkomst: Niet-Nederland;3.7;16.8
1108;Etten-Leur;Herkomst: Westers land;2.3;17.7
1109;Etten-Leur;Herkomst: Niet-westers land;1.4;15.3
1110;Ferwerderadiel;Totaal Herkomst (land);5.9;15.4
1111;Ferwerderadiel;Herkomst: Nederland;5.7;15.4
1112;Ferwerderadiel;Herkomst: Niet-Nederland;;
1113;Ferwerderadiel;Herkomst: Westers land;;
1114;Ferwerderadiel;Herkomst: Niet-westers land;;
1115;Franekeradeel;Totaal Herkomst (land);13.8;16.0
1116;Franekeradeel;Herkomst: Nederland;13.0;16.1
1117;Franekeradeel;Herkomst: Niet-Nederland;0.7;14.4
1118;Franekeradeel;Herkomst: Westers land;0.6;15.1
1119;Franekeradeel;Herkomst: Niet-westers land;;
1120;GaasterlÔn-Sleat;Totaal Herkomst (land);6.8;16.6
1121;GaasterlÔn-Sleat;Herkomst: Nederland;6.6;16.7
1122;GaasterlÔn-Sleat;Herkomst: Niet-Nederland;0.3;15.7
1123;GaasterlÔn-Sleat;Herkomst: Westers land;0.2;15.9
1124;GaasterlÔn-Sleat;Herkomst: Niet-westers land;;
1125;Geertruidenberg;Totaal Herkomst (land);14.4;17.7
1126;Geertruidenberg;Herkomst: Nederland;13.4;17.7
1127;Geertruidenberg;Herkomst: Niet-Nederland;1.0;17.9
1128;Geertruidenberg;Herkomst: Westers land;0.8;18.6
1129;Geertruidenberg;Herkomst: Niet-westers land;0.3;15.8
1130;Geldermalsen;Totaal Herkomst (land);17.2;19.6
1131;Geldermalsen;Herkomst: Nederland;16.0;19.7
1132;Geldermalsen;Herkomst: Niet-Nederland;1.2;19.0
1133;Geldermalsen;Herkomst: Westers land;0.8;21.1
1134;Geldermalsen;Herkomst: Niet-westers land;0.4;14.5
1135;Geldrop-Mierlo;Totaal Herkomst (land);25.6;18.6
1136;Geldrop-Mierlo;Herkomst: Nederland;22.6;18.8
1137;Geldrop-Mierlo;Herkomst: Niet-Nederland;3.1;17.1
1138;Geldrop-Mierlo;Herkomst: Westers land;2.2;18.5
1139;Geldrop-Mierlo;Herkomst: Niet-westers land;0.9;13.6
1140;Gemert-Bakel;Totaal Herkomst (land);18.7;17.0
1141;Gemert-Bakel;Herkomst: Nederland;17.5;17.0
1142;Gemert-Bakel;Herkomst: Niet-Nederland;1.2;16.5
1143;Gemert-Bakel;Herkomst: Westers land;1.0;16.4
1144;Gemert-Bakel;Herkomst: Niet-westers land;0.2;16.9
1145;Gennep;Totaal Herkomst (land);11.8;16.8
1146;Gennep;Herkomst: Nederland;10.1;17.0
1147;Gennep;Herkomst: Niet-Nederland;1.7;16.0
1148;Gennep;Herkomst: Westers land;1.5;16.4
1149;Gennep;Herkomst: Niet-westers land;0.2;13.1
1150;Giessenlanden;Totaal Herkomst (land);9.4;20.2
1151;Giessenlanden;Herkomst: Nederland;9.0;20.2
1152;Giessenlanden;Herkomst: Niet-Nederland;0.4;21.3
1153;Giessenlanden;Herkomst: Westers land;0.3;21.7
1154;Giessenlanden;Herkomst: Niet-westers land;;
1155;Gilze en Rijen;Totaal Herkomst (land);17.1;17.3
1156;Gilze en Rijen;Herkomst: Nederland;15.2;17.6
1157;Gilze en Rijen;Herkomst: Niet-Nederland;1.9;15.4
1158;Gilze en Rijen;Herkomst: Westers land;1.2;16.6
1159;Gilze en Rijen;Herkomst: Niet-westers land;0.7;13.5
1160;Goedereede;Totaal Herkomst (land);7.6;19.3
1161;Goedereede;Herkomst: Nederland;7.3;19.1
1162;Goedereede;Herkomst: Niet-Nederland;0.3;23.4
1163;Goedereede;Herkomst: Westers land;0.2;28.0
1164;Goedereede;Herkomst: Niet-westers land;;
1165;Goes;Totaal Herkomst (land);25.6;17.8
1166;Goes;Herkomst: Nederland;22.8;17.9
1167;Goes;Herkomst: Niet-Nederland;2.8;17.1
1168;Goes;Herkomst: Westers land;1.9;18.5
1169;Goes;Herkomst: Niet-westers land;0.9;14.4
1170;Goirle;Totaal Herkomst (land);15.6;18.6
1171;Goirle;Herkomst: Nederland;14.1;18.7
1172;Goirle;Herkomst: Niet-Nederland;1.5;18.2
1173;Goirle;Herkomst: Westers land;1.2;18.9
1174;Goirle;Herkomst: Niet-westers land;0.3;15.0
1175;Gorinchem;Totaal Herkomst (land);23.2;17.8
1176;Gorinchem;Herkomst: Nederland;18.8;18.3
1177;Gorinchem;Herkomst: Niet-Nederland;4.4;15.7
1178;Gorinchem;Herkomst: Westers land;2.1;17.8
1179;Gorinchem;Herkomst: Niet-westers land;2.3;13.9
1180;Gouda;Totaal Herkomst (land);47.1;18.7
1181;Gouda;Herkomst: Nederland;39.4;19.0
1182;Gouda;Herkomst: Niet-Nederland;7.7;16.7
1183;Gouda;Herkomst: Westers land;3.3;19.3
1184;Gouda;Herkomst: Niet-westers land;4.4;14.6
1185;Graafstroom;Totaal Herkomst (land);6.0;20.2
1186;Graafstroom;Herkomst: Nederland;5.8;19.9
1187;Graafstroom;Herkomst: Niet-Nederland;;
1188;Graafstroom;Herkomst: Westers land;;
1189;Graafstroom;Herkomst: Niet-westers land;;
1190;Graft-De Rijp;Totaal Herkomst (land);4.3;19.6
1191;Graft-De Rijp;Herkomst: Nederland;4.0;19.3
1192;Graft-De Rijp;Herkomst: Niet-Nederland;0.3;23.2
1193;Graft-De Rijp;Herkomst: Westers land;0.2;23.7
1194;Graft-De Rijp;Herkomst: Niet-westers land;;
1195;Grave;Totaal Herkomst (land);8.7;17.3
1196;Grave;Herkomst: Nederland;7.9;17.3
1197;Grave;Herkomst: Niet-Nederland;0.9;17.0
1198;Grave;Herkomst: Westers land;0.7;17.7
1199;Grave;Herkomst: Niet-westers land;;
1200;Groenlo;Totaal Herkomst (land);20.4;16.8
1201;Groenlo;Herkomst: Nederland;18.9;16.9
1202;Groenlo;Herkomst: Niet-Nederland;1.4;15.1
1203;Groenlo;Herkomst: Westers land;1.2;15.3
1204;Groenlo;Herkomst: Niet-westers land;0.3;14.1
1205;Groesbeek;Totaal Herkomst (land);13.1;17.0
1206;Groesbeek;Herkomst: Nederland;11.6;17.0
1207;Groesbeek;Herkomst: Niet-Nederland;1.5;17.2
1208;Groesbeek;Herkomst: Westers land;1.4;17.5
1209;Groesbeek;Herkomst: Niet-westers land;;
1210;Groningen (gemeente);Totaal Herkomst (land);121.8;16.1
1211;Groningen (gemeente);Herkomst: Nederland;103.6;16.3
1212;Groningen (gemeente);Herkomst: Niet-Nederland;18.2;15.1
1213;Groningen (gemeente);Herkomst: Westers land;10.7;16.3
1214;Groningen (gemeente);Herkomst: Niet-westers land;7.5;13.4
1215;Grootegast;Totaal Herkomst (land);7.5;16.3
1216;Grootegast;Herkomst: Nederland;7.4;16.3
1217;Grootegast;Herkomst: Niet-Nederland;;
1218;Grootegast;Herkomst: Westers land;;
1219;Grootegast;Herkomst: Niet-westers land;;
1220;Gulpen-Wittem;Totaal Herkomst (land);10.3;17.4
1221;Gulpen-Wittem;Herkomst: Nederland;9.0;17.5
1222;Gulpen-Wittem;Herkomst: Niet-Nederland;1.3;16.7
1223;Gulpen-Wittem;Herkomst: Westers land;1.2;17.0
1224;Gulpen-Wittem;Herkomst: Niet-westers land;;
1225;Haaksbergen;Totaal Herkomst (land);16.6;16.7
1226;Haaksbergen;Herkomst: Nederland;14.8;16.9
1227;Haaksbergen;Herkomst: Niet-Nederland;1.8;15.2
1228;Haaksbergen;Herkomst: Westers land;1.3;16.0
1229;Haaksbergen;Herkomst: Niet-westers land;0.5;13.3
1230;Haaren;Totaal Herkomst (land);9.5;18.6
1231;Haaren;Herkomst: Nederland;9.0;18.6
1232;Haaren;Herkomst: Niet-Nederland;0.4;19.2
1233;Haaren;Herkomst: Westers land;0.4;20.2
1234;Haaren;Herkomst: Niet-westers land;;
1235;Haarlem;Totaal Herkomst (land);102.0;18.8
1236;Haarlem;Herkomst: Nederland;82.6;19.0
1237;Haarlem;Herkomst: Niet-Nederland;19.4;17.5
1238;Haarlem;Herkomst: Westers land;10.3;19.9
1239;Haarlem;Herkomst: Niet-westers land;9.2;14.9
1240;Haarlemmerliede en Spaarnwoude;Totaal Herkomst (land);3.6;20.7
1241;Haarlemmerliede en Spaarnwoude;Herkomst: Nederland;3.3;20.7
1242;Haarlemmerliede en Spaarnwoude;Herkomst: Niet-Nederland;0.4;20.2
1243;Haarlemmerliede en Spaarnwoude;Herkomst: Westers land;0.2;20.3
1244;Haarlemmerliede en Spaarnwoude;Herkomst: Niet-westers land;;
1245;Haarlemmermeer;Totaal Herkomst (land);89.4;20.1
1246;Haarlemmermeer;Herkomst: Nederland;73.6;20.3
1247;Haarlemmermeer;Herkomst: Niet-Nederland;15.8;19.2
1248;Haarlemmermeer;Herkomst: Westers land;8.6;20.6
1249;Haarlemmermeer;Herkomst: Niet-westers land;7.1;17.6
1250;Haelen;Totaal Herkomst (land);6.9;18.1
1251;Haelen;Herkomst: Nederland;6.3;18.2
1252;Haelen;Herkomst: Niet-Nederland;0.6;16.8
1253;Haelen;Herkomst: Westers land;0.5;17.3
1254;Haelen;Herkomst: Niet-westers land;;
1255;Halderberge;Totaal Herkomst (land);20.0;18.1
1256;Halderberge;Herkomst: Nederland;18.3;18.0
1257;Halderberge;Herkomst: Niet-Nederland;1.7;19.2
1258;Halderberge;Herkomst: Westers land;0.9;20.5
1259;Halderberge;Herkomst: Niet-westers land;0.8;17.8
1260;Hardenberg;Totaal Herkomst (land);37.2;16.4
1261;Hardenberg;Herkomst: Nederland;35.4;16.5
1262;Hardenberg;Herkomst: Niet-Nederland;1.8;16.1
1263;Hardenberg;Herkomst: Westers land;1.5;16.8
1264;Hardenberg;Herkomst: Niet-westers land;0.3;13.0
1265;Harderwijk;Totaal Herkomst (land);27.4;17.8
1266;Harderwijk;Herkomst: Nederland;23.8;18.1
1267;Harderwijk;Herkomst: Niet-Nederland;3.6;15.8
1268;Harderwijk;Herkomst: Westers land;1.7;18.4
1269;Harderwijk;Herkomst: Niet-westers land;2.0;13.6
1270;Hardinxveld-Giessendam;Totaal Herkomst (land);11.3;18.3
1271;Hardinxveld-Giessendam;Herkomst: Nederland;10.9;18.3
1272;Hardinxveld-Giessendam;Herkomst: Niet-Nederland;0.4;17.8
1273;Hardinxveld-Giessendam;Herkomst: Westers land;0.3;18.9
1274;Hardinxveld-Giessendam;Herkomst: Niet-westers land;;
1275;Haren;Totaal Herkomst (land);12.9;22.2
1276;Haren;Herkomst: Nederland;11.9;22.2
1277;Haren;Herkomst: Niet-Nederland;1.0;22.7
1278;Haren;Herkomst: Westers land;0.9;24.3
1279;Haren;Herkomst: Niet-westers land;;
1280;Harenkarspel;Totaal Herkomst (land);10.4;18.1
1281;Harenkarspel;Herkomst: Nederland;9.7;18.1
1282;Harenkarspel;Herkomst: Niet-Nederland;0.7;17.1
1283;Harenkarspel;Herkomst: Westers land;0.5;18.2
1284;Harenkarspel;Herkomst: Niet-westers land;;
1285;Harlingen;Totaal Herkomst (land);10.4;16.2
1286;Harlingen;Herkomst: Nederland;9.4;16.5
1287;Harlingen;Herkomst: Niet-Nederland;1.0;14.0
1288;Harlingen;Herkomst: Westers land;0.8;15.0
1289;Harlingen;Herkomst: Niet-westers land;0.3;11.4
1290;Hattem;Totaal Herkomst (land);7.6;19.4
1291;Hattem;Herkomst: Nederland;7.2;19.0
1292;Hattem;Herkomst: Niet-Nederland;0.4;25.4
1293;Hattem;Herkomst: Westers land;0.3;28.3
1294;Hattem;Herkomst: Niet-westers land;;
1295;Heel;Totaal Herkomst (land);5.9;17.4
1296;Heel;Herkomst: Nederland;5.3;17.5
1297;Heel;Herkomst: Niet-Nederland;0.6;16.9
1298;Heel;Herkomst: Westers land;0.6;17.0
1299;Heel;Herkomst: Niet-westers land;;
1300;Heemskerk;Totaal Herkomst (land);25.6;18.4
1301;Heemskerk;Herkomst: Nederland;21.6;18.8
1302;Heemskerk;Herkomst: Niet-Nederland;4.0;16.6
1303;Heemskerk;Herkomst: Westers land;2.6;17.9
1304;Heemskerk;Herkomst: Niet-westers land;1.4;14.3
1305;Heemstede;Totaal Herkomst (land);17.4;24.7
1306;Heemstede;Herkomst: Nederland;14.9;24.5
1307;Heemstede;Herkomst: Niet-Nederland;2.6;25.5
1308;Heemstede;Herkomst: Westers land;2.0;27.9
1309;Heemstede;Herkomst: Niet-westers land;0.6;17.4
1310;Heerde;Totaal Herkomst (land);12.3;17.9
1311;Heerde;Herkomst: Nederland;11.8;17.9
1312;Heerde;Herkomst: Niet-Nederland;0.5;18.5
1313;Heerde;Herkomst: Westers land;0.4;18.1
1314;Heerde;Herkomst: Niet-westers land;;
1315;Heerenveen;Totaal Herkomst (land);29.1;17.3
1316;Heerenveen;Herkomst: Nederland;26.6;17.4
1317;Heerenveen;Herkomst: Niet-Nederland;2.5;16.1
1318;Heerenveen;Herkomst: Westers land;1.5;17.5
1319;Heerenveen;Herkomst: Niet-westers land;1.0;13.9
1320;Heerhugowaard;Totaal Herkomst (land);32.4;18.3
1321;Heerhugowaard;Herkomst: Nederland;27.7;18.6
1322;Heerhugowaard;Herkomst: Niet-Nederland;4.8;16.3
1323;Heerhugowaard;Herkomst: Westers land;2.6;17.2
1324;Heerhugowaard;Herkomst: Niet-westers land;2.2;15.3
1325;Heerlen;Totaal Herkomst (land);63.8;16.1
1326;Heerlen;Herkomst: Nederland;46.7;16.6
1327;Heerlen;Herkomst: Niet-Nederland;17.0;14.9
1328;Heerlen;Herkomst: Westers land;14.0;15.3
1329;Heerlen;Herkomst: Niet-westers land;3.1;13.3
1330;Heeze-Leende;Totaal Herkomst (land);10.2;19.9
1331;Heeze-Leende;Herkomst: Nederland;9.5;20.0
1332;Heeze-Leende;Herkomst: Niet-Nederland;0.7;19.2
1333;Heeze-Leende;Herkomst: Westers land;0.6;19.7
1334;Heeze-Leende;Herkomst: Niet-westers land;;
1335;Heiloo;Totaal Herkomst (land);15.1;21.0
1336;Heiloo;Herkomst: Nederland;13.8;20.9
1337;Heiloo;Herkomst: Niet-Nederland;1.4;22.0
1338;Heiloo;Herkomst: Westers land;1.0;23.9
