ID;Geslacht;Leeftijd;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;TotaalWerkzamePersonen_2;WerkzamePersonen12UurPerWeek_3;WerkzamePersonen12uurPerWeek_4;Beroepsbevolking_5;WerkzameBeroepsbevolking_6;WerklozeBeroepsbevolking_7;NietBeroepsbevolking_8;BrutoArbeidsparticipatie_9;NettoArbeidsparticipatie_10;Werkloosheidspercentage_11;TotaalWerknemers_12;WerknemersVasteArbeidsrelatie_13;WerknemersFlexibeleArbeidsrelatie_14;Zelfstandigen_15;Parttime_16;Fulltime_17;TotaalGeregistreerdeWerklozen_18;KorterDanEenJaarIngeschreven_19;LangerDanEenJaarIngeschreven_20;GeregistreerdWerkloosheidspercentage_21;ElementaireBeroepen_22;LagereBeroepen_23;MiddelbareBeroepen_24;HogereBeroepen_25;WetenschappelijkeBeroepen_26;BeroepsniveauOnbekend_27
1014;Vrouwen;15 tot 25 jaar;3;1998;382.0;277.0;74.0;203.0;218.0;203.0;15.0;164.0;57.1;53.2;6.8;201.0;145.0;56.0;2.0;88.0;115.0;6.0;5.0;;2.8;14.0;72.0;106.0;9.0;2.0;
1015;Vrouwen;15 tot 25 jaar;3;1999;363.0;278.0;74.0;204.0;215.0;204.0;12.0;147.0;59.4;56.2;5.4;200.0;150.0;50.0;4.0;91.0;113.0;5.0;4.0;;2.3;12.0;69.0;109.0;10.0;;3.0
1016;Vrouwen;15 tot 25 jaar;3;2000;396.0;300.0;89.0;211.0;223.0;211.0;12.0;173.0;56.3;53.3;5.4;209.0;154.0;55.0;2.0;98.0;113.0;3.0;3.0;;1.5;11.0;68.0;114.0;12.0;;4.0
1017;Vrouwen;15 tot 25 jaar;3;2001;396.0;298.0;82.0;216.0;229.0;216.0;13.0;167.0;57.8;54.5;5.7;212.0;167.0;45.0;4.0;100.0;116.0;2.0;2.0;;0.8;10.0;64.0;126.0;12.0;;2.0
1018;Vrouwen;15 tot 25 jaar;3;2002;391.0;298.0;85.0;213.0;228.0;213.0;15.0;163.0;58.3;54.5;6.6;209.0;164.0;45.0;4.0;108.0;105.0;2.0;2.0;;0.7;10.0;63.0;120.0;16.0;2.0;2.0
1019;Vrouwen;15 tot 25 jaar;3;2003;379.0;283.0;90.0;193.0;209.0;193.0;16.0;170.0;55.1;50.8;7.8;190.0;145.0;44.0;3.0;100.0;93.0;5.0;4.0;;2.2;12.0;64.0;102.0;12.0;2.0;
1020;Vrouwen;15 tot 25 jaar;3;2004;389.0;283.0;97.0;187.0;208.0;187.0;21.0;181.0;53.5;48.0;10.3;183.0;141.0;42.0;4.0;98.0;89.0;7.0;6.0;;3.3;13.0;64.0;97.0;12.0;;
1021;Vrouwen;15 tot 25 jaar;3;2005;383.0;282.0;95.0;187.0;209.0;187.0;22.0;174.0;54.6;48.8;10.5;184.0;136.0;47.0;3.0;108.0;79.0;5.0;4.0;;2.4;14.0;64.0;98.0;8.0;2.0;
1022;Vrouwen;15 tot 25 jaar;3;2006;384.0;285.0;99.0;186.0;204.0;186.0;18.0;179.0;53.3;48.6;8.8;182.0;122.0;60.0;4.0;108.0;79.0;3.0;3.0;;1.6;14.0;71.0;94.0;5.0;;
1023;Vrouwen;15 tot 25 jaar;4;1996;86.0;56.0;20.0;36.0;44.0;36.0;7.0;42.0;51.1;42.4;17.1;35.0;20.0;15.0;;16.0;20.0;4.0;3.0;;8.5;;8.0;9.0;15.0;2.0;
1024;Vrouwen;15 tot 25 jaar;4;1997;87.0;64.0;17.0;46.0;52.0;46.0;6.0;35.0;60.0;53.4;11.0;45.0;28.0;17.0;;19.0;28.0;2.0;2.0;;4.8;2.0;7.0;13.0;19.0;5.0;
1025;Vrouwen;15 tot 25 jaar;4;1998;104.0;76.0;24.0;52.0;56.0;52.0;4.0;48.0;54.0;50.3;6.9;52.0;35.0;17.0;;21.0;31.0;;;;;2.0;9.0;10.0;26.0;5.0;
1026;Vrouwen;15 tot 25 jaar;4;1999;104.0;80.0;23.0;57.0;61.0;57.0;4.0;43.0;58.8;54.8;6.9;55.0;37.0;19.0;;23.0;34.0;3.0;2.0;;4.4;2.0;11.0;12.0;27.0;5.0;
1027;Vrouwen;15 tot 25 jaar;4;2000;62.0;51.0;5.0;46.0;49.0;46.0;4.0;13.0;79.1;73.4;7.1;44.0;33.0;11.0;;17.0;29.0;;;;;;5.0;9.0;27.0;3.0;
1028;Vrouwen;15 tot 25 jaar;4;2001;67.0;59.0;5.0;53.0;56.0;53.0;3.0;11.0;83.6;79.1;5.5;52.0;44.0;8.0;;20.0;33.0;;;;;;6.0;10.0;31.0;5.0;
1029;Vrouwen;15 tot 25 jaar;4;2002;64.0;56.0;7.0;49.0;51.0;49.0;2.0;13.0;79.6;76.9;3.5;48.0;39.0;8.0;2.0;19.0;30.0;;;;;;4.0;13.0;26.0;4.0;
1030;Vrouwen;15 tot 25 jaar;4;2003;79.0;68.0;10.0;58.0;62.0;58.0;4.0;17.0;78.7;73.0;7.2;57.0;48.0;9.0;;23.0;34.0;;;;;2.0;7.0;12.0;30.0;5.0;
1031;Vrouwen;15 tot 25 jaar;4;2004;93.0;72.0;11.0;61.0;68.0;61.0;7.0;25.0;73.5;66.0;10.2;60.0;48.0;12.0;;26.0;35.0;;;;;;9.0;17.0;31.0;3.0;
1032;Vrouwen;15 tot 25 jaar;4;2005;98.0;77.0;15.0;62.0;67.0;62.0;5.0;31.0;68.2;62.8;7.9;60.0;43.0;16.0;2.0;28.0;33.0;;;;;;7.0;15.0;32.0;6.0;
1033;Vrouwen;15 tot 25 jaar;4;2006;93.0;76.0;15.0;61.0;65.0;61.0;5.0;27.0;70.7;65.6;7.1;60.0;44.0;16.0;;26.0;35.0;;;;;;8.0;15.0;31.0;5.0;
1034;Vrouwen;15 tot 25 jaar;5;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;
1035;Vrouwen;15 tot 25 jaar;5;1997;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1036;Vrouwen;15 tot 25 jaar;5;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;
1037;Vrouwen;15 tot 25 jaar;5;1999;2.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;
1038;Vrouwen;15 tot 25 jaar;5;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
1039;Vrouwen;15 tot 25 jaar;5;2001;2.0;;;;;;;;;;;;;;;;;3.0;3.0;;;;;;;;
1040;Vrouwen;15 tot 25 jaar;5;2002;;;;;;;;;;;;;;;;;;2.0;2.0;;;;;;;;
1041;Vrouwen;15 tot 25 jaar;5;2003;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1042;Vrouwen;15 tot 25 jaar;5;2004;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1043;Vrouwen;15 tot 25 jaar;5;2005;2.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;
1044;Vrouwen;15 tot 25 jaar;5;2006;3.0;;;;2.0;;;;53.0;;;;;;;;;;;;;;;;;;
1045;Vrouwen;15 tot 25 jaar;6;1996;781.0;471.0;159.0;312.0;355.0;312.0;42.0;427.0;45.4;40.0;11.9;306.0;229.0;77.0;7.0;126.0;187.0;26.0;21.0;6.0;7.4;32.0;133.0;124.0;20.0;2.0;2.0
1046;Vrouwen;15 tot 25 jaar;6;1997;768.0;492.0;163.0;328.0;362.0;328.0;34.0;406.0;47.2;42.8;9.3;322.0;237.0;84.0;7.0;142.0;187.0;20.0;15.0;5.0;5.5;30.0;135.0;129.0;25.0;6.0;3.0
1047;Vrouwen;15 tot 25 jaar;6;1998;748.0;491.0;179.0;312.0;338.0;312.0;26.0;410.0;45.2;41.7;7.6;309.0;219.0;90.0;3.0;150.0;162.0;13.0;10.0;2.0;3.8;32.0;127.0;113.0;32.0;6.0;2.0
1048;Vrouwen;15 tot 25 jaar;6;1999;725.0;500.0;174.0;327.0;353.0;327.0;27.0;372.0;48.7;45.0;7.6;322.0;233.0;89.0;5.0;153.0;174.0;13.0;11.0;2.0;3.8;28.0;138.0;117.0;34.0;5.0;4.0
1049;Vrouwen;15 tot 25 jaar;6;2000;735.0;514.0;189.0;324.0;348.0;324.0;23.0;387.0;47.3;44.1;6.7;319.0;240.0;79.0;5.0;153.0;172.0;10.0;8.0;2.0;2.8;26.0;131.0;124.0;37.0;3.0;4.0
1050;Vrouwen;15 tot 25 jaar;6;2001;745.0;520.0;184.0;336.0;361.0;336.0;25.0;384.0;48.5;45.1;7.0;330.0;261.0;69.0;6.0;166.0;170.0;6.0;6.0;;1.8;24.0;133.0;131.0;39.0;6.0;4.0
1051;Vrouwen;15 tot 25 jaar;6;2002;728.0;517.0;190.0;326.0;353.0;326.0;27.0;374.0;48.5;44.9;7.6;321.0;249.0;71.0;6.0;171.0;156.0;6.0;6.0;;1.8;24.0;128.0;129.0;37.0;5.0;3.0
1052;Vrouwen;15 tot 25 jaar;6;2003;739.0;504.0;196.0;309.0;342.0;309.0;33.0;397.0;46.3;41.7;9.8;303.0;238.0;66.0;5.0;167.0;142.0;11.0;10.0;;3.1;27.0;122.0;111.0;39.0;6.0;3.0
1053;Vrouwen;15 tot 25 jaar;6;2004;734.0;493.0;206.0;288.0;327.0;288.0;40.0;407.0;44.6;39.2;12.1;283.0;218.0;65.0;5.0;148.0;140.0;15.0;14.0;;4.6;28.0;115.0;104.0;37.0;3.0;
1054;Vrouwen;15 tot 25 jaar;6;2005;738.0;489.0;202.0;287.0;323.0;287.0;36.0;414.0;43.9;38.9;11.2;282.0;204.0;78.0;6.0;169.0;118.0;10.0;9.0;;3.2;26.0;112.0;107.0;36.0;6.0;2.0
1055;Vrouwen;15 tot 25 jaar;6;2006;754.0;508.0;214.0;293.0;327.0;293.0;34.0;426.0;43.4;38.9;10.4;287.0;198.0;89.0;6.0;169.0;124.0;6.0;5.0;;1.9;26.0;126.0;102.0;34.0;4.0;2.0
1056;Vrouwen;15 tot 25 jaar;7;1996;176.0;74.0;24.0;49.0;65.0;49.0;15.0;112.0;36.6;28.0;23.5;48.0;32.0;16.0;2.0;24.0;26.0;9.0;7.0;2.0;14.5;8.0;21.0;17.0;2.0;;
1057;Vrouwen;15 tot 25 jaar;7;1997;177.0;68.0;20.0;48.0;60.0;48.0;12.0;117.0;33.8;27.1;19.8;47.0;28.0;19.0;;24.0;24.0;8.0;5.0;3.0;12.9;7.0;23.0;13.0;2.0;;
1058;Vrouwen;15 tot 25 jaar;7;1998;183.0;80.0;26.0;54.0;64.0;54.0;10.0;119.0;35.2;29.6;15.9;53.0;33.0;20.0;;25.0;29.0;5.0;3.0;2.0;8.0;7.0;24.0;17.0;3.0;;
1059;Vrouwen;15 tot 25 jaar;7;1999;194.0;95.0;35.0;61.0;70.0;61.0;9.0;124.0;36.1;31.2;13.5;59.0;38.0;22.0;;28.0;33.0;6.0;4.0;2.0;8.2;9.0;27.0;18.0;5.0;;
1060;Vrouwen;15 tot 25 jaar;7;2000;186.0;87.0;29.0;57.0;67.0;57.0;10.0;119.0;35.9;30.7;14.5;56.0;34.0;23.0;;27.0;30.0;3.0;2.0;;4.3;7.0;24.0;17.0;5.0;;3.0
1061;Vrouwen;15 tot 25 jaar;7;2001;184.0;93.0;29.0;64.0;73.0;64.0;9.0;111.0;39.5;34.8;11.8;63.0;42.0;22.0;;33.0;31.0;3.0;2.0;;3.7;7.0;28.0;22.0;6.0;;
1062;Vrouwen;15 tot 25 jaar;7;2002;210.0;103.0;32.0;71.0;79.0;71.0;8.0;132.0;37.4;33.8;9.6;70.0;48.0;22.0;;39.0;32.0;2.0;2.0;;2.4;11.0;29.0;23.0;5.0;;
1063;Vrouwen;15 tot 25 jaar;7;2003;205.0;98.0;32.0;66.0;78.0;66.0;12.0;127.0;38.0;32.2;15.3;65.0;43.0;22.0;;35.0;31.0;4.0;3.0;;4.9;9.0;32.0;20.0;4.0;;
1064;Vrouwen;15 tot 25 jaar;7;2004;215.0;103.0;35.0;68.0;84.0;68.0;16.0;131.0;39.2;31.6;19.3;67.0;48.0;19.0;;40.0;29.0;4.0;3.0;;5.0;10.0;30.0;22.0;7.0;;
1065;Vrouwen;15 tot 25 jaar;7;2005;216.0;98.0;34.0;63.0;83.0;63.0;19.0;133.0;38.2;29.4;23.2;63.0;41.0;22.0;;37.0;26.0;4.0;3.0;;4.7;9.0;28.0;19.0;5.0;2.0;
1066;Vrouwen;15 tot 25 jaar;7;2006;204.0;93.0;34.0;58.0;72.0;58.0;14.0;132.0;35.3;28.6;19.1;56.0;33.0;24.0;2.0;33.0;26.0;3.0;3.0;;4.7;8.0;26.0;20.0;3.0;;
1067;Vrouwen;15 tot 25 jaar;8;1996;73.0;41.0;13.0;28.0;32.0;28.0;4.0;42.0;43.5;38.1;12.5;27.0;18.0;9.0;;13.0;15.0;3.0;2.0;;8.9;4.0;11.0;11.0;;;
1068;Vrouwen;15 tot 25 jaar;8;1997;70.0;32.0;10.0;23.0;26.0;23.0;3.0;44.0;37.3;32.5;12.9;22.0;14.0;8.0;;11.0;12.0;2.0;;;6.5;3.0;11.0;7.0;;;
1069;Vrouwen;15 tot 25 jaar;8;1998;75.0;40.0;15.0;25.0;29.0;25.0;4.0;47.0;38.1;33.4;12.4;24.0;14.0;10.0;;11.0;14.0;;;;;3.0;10.0;8.0;2.0;;
1070;Vrouwen;15 tot 25 jaar;8;1999;85.0;54.0;23.0;31.0;33.0;31.0;3.0;51.0;39.6;36.2;8.5;30.0;21.0;9.0;;14.0;17.0;2.0;;;7.2;4.0;13.0;10.0;3.0;;
1071;Vrouwen;15 tot 25 jaar;8;2000;69.0;40.0;12.0;28.0;32.0;28.0;4.0;38.0;45.8;40.6;11.5;28.0;17.0;11.0;;13.0;15.0;;;;;2.0;12.0;9.0;4.0;;
1072;Vrouwen;15 tot 25 jaar;8;2001;68.0;41.0;14.0;26.0;30.0;26.0;4.0;38.0;44.2;38.6;12.7;26.0;18.0;8.0;;12.0;14.0;;;;;3.0;9.0;11.0;3.0;;
1073;Vrouwen;15 tot 25 jaar;8;2002;79.0;47.0;15.0;32.0;34.0;32.0;2.0;45.0;43.1;40.3;6.6;32.0;21.0;10.0;;18.0;14.0;;;;;5.0;12.0;10.0;3.0;;
1074;Vrouwen;15 tot 25 jaar;8;2003;75.0;42.0;13.0;29.0;34.0;29.0;4.0;41.0;45.0;39.0;13.2;29.0;21.0;8.0;;14.0;15.0;;;;;3.0;13.0;10.0;3.0;;
1075;Vrouwen;15 tot 25 jaar;8;2004;75.0;46.0;17.0;28.0;34.0;28.0;6.0;41.0;45.4;37.7;16.8;28.0;21.0;7.0;;15.0;14.0;;;;;3.0;12.0;10.0;3.0;;
1076;Vrouwen;15 tot 25 jaar;8;2005;75.0;44.0;14.0;30.0;36.0;30.0;6.0;39.0;47.8;39.7;17.0;29.0;21.0;8.0;;15.0;14.0;;;;;3.0;12.0;10.0;4.0;;
1077;Vrouwen;15 tot 25 jaar;8;2006;68.0;41.0;13.0;28.0;31.0;28.0;2.0;38.0;44.6;41.0;8.1;27.0;17.0;10.0;;15.0;14.0;;;;;3.0;12.0;10.0;2.0;;
1078;Vrouwen;15 tot 25 jaar;9;1996;103.0;33.0;11.0;21.0;33.0;21.0;11.0;70.0;31.7;20.9;34.3;21.0;13.0;8.0;;11.0;11.0;6.0;5.0;;19.9;4.0;10.0;6.0;;;
1079;Vrouwen;15 tot 25 jaar;9;1997;107.0;36.0;10.0;25.0;34.0;25.0;8.0;73.0;31.4;23.5;25.1;25.0;14.0;11.0;;12.0;13.0;6.0;4.0;2.0;17.8;4.0;12.0;6.0;;;
1080;Vrouwen;15 tot 25 jaar;9;1998;108.0;40.0;11.0;29.0;36.0;29.0;7.0;72.0;33.1;26.9;18.8;28.0;19.0;10.0;;13.0;16.0;4.0;2.0;2.0;10.3;4.0;13.0;9.0;;;
1081;Vrouwen;15 tot 25 jaar;9;1999;110.0;42.0;12.0;30.0;37.0;30.0;7.0;73.0;33.4;27.3;18.1;29.0;17.0;12.0;;14.0;16.0;3.0;3.0;;9.2;6.0;14.0;8.0;;;
1082;Vrouwen;15 tot 25 jaar;9;2000;117.0;46.0;17.0;29.0;35.0;29.0;6.0;82.0;30.0;24.8;17.3;29.0;17.0;12.0;;14.0;15.0;2.0;2.0;;6.7;5.0;12.0;8.0;;;3.0
1083;Vrouwen;15 tot 25 jaar;9;2001;116.0;53.0;15.0;38.0;42.0;38.0;5.0;73.0;36.7;32.6;11.2;37.0;23.0;14.0;;21.0;17.0;2.0;2.0;;5.1;4.0;20.0;11.0;3.0;;
1084;Vrouwen;15 tot 25 jaar;9;2002;131.0;56.0;17.0;39.0;45.0;39.0;5.0;87.0;34.0;29.9;11.8;39.0;26.0;12.0;;21.0;19.0;;;;;6.0;17.0;13.0;2.0;;
1085;Vrouwen;15 tot 25 jaar;9;2003;131.0;56.0;19.0;37.0;44.0;37.0;8.0;86.0;34.0;28.3;16.9;36.0;22.0;14.0;;21.0;16.0;2.0;2.0;;5.3;6.0;19.0;10.0;2.0;;
1086;Vrouwen;15 tot 25 jaar;9;2004;140.0;58.0;18.0;40.0;50.0;40.0;11.0;90.0;35.9;28.3;21.1;40.0;27.0;13.0;;25.0;15.0;3.0;2.0;;5.4;7.0;18.0;11.0;3.0;;
1087;Vrouwen;15 tot 25 jaar;9;2005;141.0;54.0;20.0;34.0;47.0;34.0;13.0;94.0;33.2;23.9;27.9;33.0;19.0;14.0;;22.0;12.0;2.0;2.0;;5.2;6.0;16.0;9.0;2.0;;
1088;Vrouwen;15 tot 25 jaar;9;2006;135.0;51.0;21.0;30.0;41.0;30.0;11.0;94.0;30.6;22.3;27.1;29.0;15.0;14.0;;18.0;12.0;2.0;;;4.9;4.0;14.0;10.0;2.0;;
1089;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;
1090;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;
1091;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;
1092;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;
1093;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
1094;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;
1095;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;
1096;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;
1097;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;
1098;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
1099;Vrouwen;15 tot 25 jaar;Herkomst: onbekend;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;
1100;Vrouwen;25 tot 45 jaar;1;1996;2454.0;1627.0;214.0;1412.0;1569.0;1412.0;157.0;885.0;63.9;57.6;10.0;1293.0;1142.0;151.0;119.0;812.0;601.0;119.0;61.0;58.0;7.6;98.0;304.0;614.0;293.0;95.0;8.0
1101;Vrouwen;25 tot 45 jaar;1;1997;2458.0;1693.0;219.0;1474.0;1620.0;1474.0;146.0;838.0;65.9;59.9;9.0;1357.0;1205.0;151.0;117.0;849.0;625.0;104.0;53.0;51.0;6.4;101.0;306.0;636.0;307.0;112.0;11.0
1102;Vrouwen;25 tot 45 jaar;1;1998;2465.0;1753.0;204.0;1549.0;1664.0;1549.0;115.0;802.0;67.5;62.8;6.9;1426.0;1259.0;168.0;122.0;917.0;632.0;79.0;39.0;40.0;4.7;107.0;319.0;649.0;340.0;121.0;13.0
1103;Vrouwen;25 tot 45 jaar;1;1999;2464.0;1789.0;198.0;1591.0;1686.0;1591.0;96.0;778.0;68.4;64.6;5.7;1465.0;1314.0;150.0;126.0;943.0;648.0;59.0;28.0;32.0;3.5;107.0;322.0;662.0;354.0;125.0;21.0
1104;Vrouwen;25 tot 45 jaar;1;2000;2454.0;1826.0;198.0;1628.0;1713.0;1628.0;85.0;740.0;69.8;66.3;5.0;1499.0;1381.0;118.0;128.0;1000.0;628.0;52.0;31.0;20.0;3.0;107.0;334.0;670.0;365.0;134.0;17.0
1105;Vrouwen;25 tot 45 jaar;1;2001;2444.0;1842.0;196.0;1647.0;1721.0;1647.0;74.0;723.0;70.4;67.4;4.3;1525.0;1416.0;109.0;122.0;1023.0;624.0;40.0;26.0;14.0;2.3;100.0;323.0;695.0;365.0;146.0;18.0
1106;Vrouwen;25 tot 45 jaar;1;2002;2428.0;1817.0;177.0;1640.0;1720.0;1640.0;80.0;708.0;70.8;67.5;4.7;1515.0;1415.0;99.0;126.0;1057.0;583.0;46.0;31.0;15.0;2.7;105.0;303.0;692.0;390.0;133.0;18.0
1107;Vrouwen;25 tot 45 jaar;1;2003;2408.0;1816.0;174.0;1643.0;1747.0;1643.0;104.0;661.0;72.6;68.2;6.0;1521.0;1439.0;82.0;121.0;1062.0;581.0;66.0;46.0;19.0;3.8;104.0;289.0;684.0;401.0;144.0;21.0
1108;Vrouwen;25 tot 45 jaar;1;2004;2383.0;1795.0;175.0;1620.0;1740.0;1620.0;120.0;642.0;73.0;68.0;6.9;1494.0;1400.0;94.0;126.0;1053.0;567.0;79.0;51.0;29.0;4.6;95.0;307.0;658.0;427.0;126.0;6.0
1109;Vrouwen;25 tot 45 jaar;1;2005;2356.0;1797.0;168.0;1629.0;1755.0;1629.0;126.0;601.0;74.5;69.2;7.2;1509.0;1405.0;104.0;120.0;1066.0;563.0;83.0;55.0;28.0;4.7;101.0;303.0;667.0;387.0;157.0;13.0
1110;Vrouwen;25 tot 45 jaar;1;2006;2328.0;1803.0;149.0;1655.0;1763.0;1655.0;108.0;565.0;75.7;71.1;6.1;1518.0;1405.0;113.0;137.0;1072.0;582.0;66.0;45.0;21.0;3.8;92.0;307.0;682.0;406.0;151.0;16.0
1111;Vrouwen;25 tot 45 jaar;2;1996;810.0;394.0;90.0;304.0;366.0;304.0;62.0;444.0;45.1;37.5;16.9;278.0;233.0;45.0;26.0;196.0;108.0;52.0;26.0;26.0;14.3;67.0;159.0;69.0;6.0;;2.0
1112;Vrouwen;25 tot 45 jaar;2;1997;790.0;403.0;91.0;312.0;373.0;312.0;61.0;417.0;47.2;39.5;16.4;286.0;241.0;46.0;25.0;206.0;106.0;49.0;24.0;25.0;13.1;69.0;157.0;72.0;9.0;;4.0
1113;Vrouwen;25 tot 45 jaar;2;1998;749.0;399.0;80.0;319.0;367.0;319.0;48.0;383.0;48.9;42.5;13.1;296.0;246.0;50.0;22.0;218.0;101.0;38.0;18.0;20.0;10.3;75.0;162.0;69.0;8.0;2.0;3.0
1114;Vrouwen;25 tot 45 jaar;2;1999;726.0;386.0;76.0;310.0;348.0;310.0;38.0;378.0;47.9;42.7;11.0;288.0;237.0;51.0;21.0;214.0;96.0;25.0;10.0;15.0;7.1;72.0;155.0;69.0;8.0;;4.0
1115;Vrouwen;25 tot 45 jaar;2;2000;712.0;402.0;77.0;325.0;357.0;325.0;32.0;355.0;50.2;45.7;9.0;301.0;263.0;38.0;24.0;219.0;106.0;24.0;14.0;10.0;6.6;72.0;168.0;72.0;7.0;;4.0
1116;Vrouwen;25 tot 45 jaar;2;2001;680.0;390.0;72.0;319.0;345.0;319.0;26.0;335.0;50.7;46.9;7.6;295.0;263.0;32.0;24.0;216.0;103.0;12.0;7.0;5.0;3.5;68.0;158.0;74.0;12.0;2.0;4.0
1117;Vrouwen;25 tot 45 jaar;2;2002;665.0;375.0;64.0;311.0;339.0;311.0;29.0;326.0;51.0;46.7;8.4;291.0;263.0;28.0;20.0;224.0;87.0;11.0;7.0;4.0;3.3;72.0;153.0;72.0;9.0;;4.0
1118;Vrouwen;25 tot 45 jaar;2;2003;623.0;350.0;60.0;291.0;329.0;291.0;38.0;294.0;52.8;46.7;11.5;269.0;245.0;23.0;22.0;202.0;89.0;28.0;16.0;11.0;8.4;67.0;141.0;69.0;9.0;;3.0
1119;Vrouwen;25 tot 45 jaar;2;2004;556.0;320.0;53.0;267.0;302.0;267.0;34.0;255.0;54.2;48.1;11.4;247.0;227.0;20.0;20.0;193.0;74.0;30.0;17.0;13.0;9.9;56.0;144.0;58.0;7.0;;2.0
1120;Vrouwen;25 tot 45 jaar;2;2005;523.0;297.0;50.0;247.0;286.0;247.0;39.0;237.0;54.7;47.2;13.6;229.0;202.0;27.0;18.0;179.0;69.0;32.0;21.0;11.0;11.2;57.0;136.0;44.0;7.0;2.0;
1121;Vrouwen;25 tot 45 jaar;2;2006;489.0;282.0;46.0;237.0;269.0;237.0;32.0;220.0;55.0;48.4;12.0;221.0;194.0;27.0;16.0;169.0;68.0;25.0;17.0;9.0;9.5;52.0;133.0;45.0;5.0;;2.0
1122;Vrouwen;25 tot 45 jaar;3;1996;1101.0;783.0;96.0;687.0;752.0;687.0;66.0;348.0;68.4;62.4;8.8;628.0;566.0;62.0;58.0;397.0;289.0;44.0;23.0;22.0;5.9;29.0;128.0;463.0;58.0;6.0;3.0
1123;Vrouwen;25 tot 45 jaar;3;1997;1098.0;810.0;96.0;715.0;772.0;715.0;57.0;325.0;70.4;65.1;7.4;658.0;591.0;67.0;56.0;412.0;303.0;35.0;17.0;18.0;4.5;28.0;130.0;478.0;65.0;11.0;3.0
1124;Vrouwen;25 tot 45 jaar;3;1998;1111.0;837.0;95.0;742.0;789.0;742.0;47.0;322.0;71.0;66.8;5.9;685.0;610.0;75.0;57.0;455.0;288.0;27.0;14.0;14.0;3.5;28.0;136.0;491.0;76.0;8.0;3.0
1125;Vrouwen;25 tot 45 jaar;3;1999;1110.0;860.0;97.0;764.0;804.0;764.0;40.0;306.0;72.4;68.8;5.0;703.0;641.0;62.0;61.0;469.0;295.0;24.0;11.0;13.0;3.0;30.0;148.0;502.0;67.0;11.0;6.0
1126;Vrouwen;25 tot 45 jaar;3;2000;1109.0;870.0;95.0;774.0;812.0;774.0;38.0;297.0;73.2;69.8;4.7;713.0;661.0;53.0;61.0;500.0;274.0;20.0;13.0;7.0;2.5;32.0;146.0;499.0;77.0;17.0;4.0
1127;Vrouwen;25 tot 45 jaar;3;2001;1134.0;904.0;102.0;802.0;833.0;802.0;31.0;301.0;73.4;70.7;3.8;747.0;696.0;51.0;55.0;525.0;276.0;10.0;7.0;3.0;1.2;28.0;145.0;527.0;79.0;17.0;5.0
1128;Vrouwen;25 tot 45 jaar;3;2002;1100.0;866.0;90.0;775.0;810.0;775.0;34.0;290.0;73.6;70.5;4.2;720.0;674.0;46.0;55.0;529.0;247.0;10.0;7.0;3.0;1.3;28.0;131.0;519.0;81.0;12.0;5.0
1129;Vrouwen;25 tot 45 jaar;3;2003;1092.0;858.0;87.0;772.0;817.0;772.0;45.0;275.0;74.8;70.6;5.5;716.0;681.0;35.0;55.0;531.0;240.0;24.0;18.0;6.0;3.0;31.0;130.0;512.0;82.0;11.0;5.0
1130;Vrouwen;25 tot 45 jaar;3;2004;1057.0;813.0;88.0;725.0;780.0;725.0;54.0;278.0;73.7;68.6;7.0;671.0;629.0;41.0;55.0;497.0;228.0;34.0;22.0;12.0;4.3;32.0;136.0;484.0;65.0;6.0;2.0
1131;Vrouwen;25 tot 45 jaar;3;2005;1082.0;846.0;89.0;757.0;813.0;757.0;56.0;269.0;75.1;69.9;6.9;701.0;655.0;47.0;56.0;530.0;227.0;35.0;24.0;12.0;4.4;40.0;143.0;502.0;59.0;9.0;4.0
