ID;Geslacht;Kenmerken;Perioden;TotaalWerknemers_1;WilMeerUrenWerken_2;WilGelijkAantalUrenWerken_3;WilMinderUrenWerkenStoppenMetWerk_4;WilMeerUrenWerken_5;WilGelijkAantalUrenWerken_6;WilMinderUrenWerkenStoppenMetWerk_7
364;1100;25;2010;1696.0;138.0;1429.0;129.0;8.1;84.2;7.6
365;1100;25;2011;1645.0;144.0;1381.0;121.0;8.7;83.9;7.4
366;1100;25;2012;1604.0;152.0;1344.0;108.0;9.5;83.8;6.7
367;1100;25;2013;1578.0;174.0;1297.0;107.0;11.0;82.2;6.8
368;1100;26;1992;;;;;;;
369;1100;26;1993;;;;;;;
370;1100;26;1994;;;;;;;
371;1100;26;1995;;;;;;;
372;1100;26;1996;1492.0;137.0;1185.0;170.0;9.2;79.4;11.4
373;1100;26;1997;1583.0;128.0;1271.0;184.0;8.1;80.3;11.6
374;1100;26;1998;1681.0;129.0;1350.0;202.0;7.6;80.3;12.0
375;1100;26;1999;1809.0;118.0;1459.0;232.0;6.5;80.7;12.8
376;1100;26;2000;1851.0;130.0;1468.0;252.0;7.0;79.3;13.6
377;1100;26;2001 Voor revisie;1865.0;108.0;1547.0;210.0;5.8;82.9;11.2
378;1100;26;2001 Na revisie;1954.0;124.0;1561.0;269.0;6.3;79.9;13.8
379;1100;26;2002;1945.0;106.0;1641.0;198.0;5.4;84.4;10.2
380;1100;26;2003;1952.0;117.0;1650.0;185.0;6.0;84.6;9.5
381;1100;26;2004;1949.0;130.0;1637.0;182.0;6.6;84.0;9.4
382;1100;26;2005;1970.0;140.0;1650.0;181.0;7.1;83.7;9.2
383;1100;26;2006;2029.0;139.0;1723.0;167.0;6.9;84.9;8.2
384;1100;26;2007;2165.0;151.0;1815.0;199.0;7.0;83.8;9.2
385;1100;26;2008;2276.0;156.0;1926.0;194.0;6.9;84.6;8.5
386;1100;26;2009;2311.0;170.0;1945.0;196.0;7.3;84.2;8.5
387;1100;26;2010;2312.0;178.0;1944.0;190.0;7.7;84.1;8.2
388;1100;26;2011;2370.0;195.0;1981.0;193.0;8.2;83.6;8.2
389;1100;26;2012;2408.0;221.0;1994.0;194.0;9.2;82.8;8.0
390;1100;26;2013;2401.0;246.0;1961.0;194.0;10.2;81.7;8.1
391;1100;27;1992;650.0;120.0;493.0;38.0;18.4;75.8;5.8
392;1100;27;1993;663.0;122.0;501.0;41.0;18.4;75.5;6.1
393;1100;27;1994;708.0;157.0;508.0;43.0;22.2;71.8;6.0
394;1100;27;1995;761.0;167.0;548.0;46.0;21.9;72.0;6.1
395;1100;27;1996;759.0;161.0;554.0;44.0;21.2;73.0;5.8
396;1100;27;1997;791.0;160.0;583.0;48.0;20.2;73.7;6.0
397;1100;27;1998;864.0;154.0;657.0;53.0;17.9;76.0;6.1
398;1100;27;1999;898.0;141.0;693.0;64.0;15.7;77.2;7.2
399;1100;27;2000;948.0;154.0;719.0;75.0;16.3;75.8;7.9
400;1100;27;2001 Voor revisie;1025.0;128.0;825.0;72.0;12.5;80.5;7.0
401;1100;27;2001 Na revisie;992.0;128.0;790.0;73.0;12.9;79.7;7.4
402;1100;27;2002;1061.0;124.0;871.0;66.0;11.7;82.1;6.2
403;1100;27;2003;1059.0;145.0;852.0;62.0;13.7;80.5;5.9
404;1100;27;2004;1065.0;164.0;848.0;53.0;15.4;79.6;5.0
405;1100;27;2005;1074.0;191.0;831.0;53.0;17.7;77.3;4.9
406;1100;27;2006;1092.0;183.0;858.0;51.0;16.8;78.6;4.6
407;1100;27;2007;1127.0;185.0;881.0;61.0;16.4;78.2;5.4
408;1100;27;2008;1145.0;182.0;902.0;60.0;15.9;78.8;5.3
409;1100;27;2009;1135.0;192.0;887.0;55.0;17.0;78.2;4.9
410;1100;27;2010;1126.0;206.0;865.0;55.0;18.3;76.8;4.9
411;1100;27;2011;1113.0;218.0;843.0;52.0;19.6;75.7;4.7
412;1100;27;2012;1095.0;238.0;806.0;52.0;21.7;73.6;4.7
413;1100;27;2013;1070.0;264.0;755.0;51.0;24.7;70.6;4.8
414;1100;28;1992;652.0;79.0;503.0;69.0;12.2;77.2;10.6
415;1100;28;1993;690.0;95.0;511.0;84.0;13.8;74.1;12.1
416;1100;28;1994;704.0;97.0;525.0;82.0;13.8;74.6;11.7
417;1100;28;1995;765.0;114.0;568.0;83.0;14.9;74.3;10.8
418;1100;28;1996;818.0;127.0;604.0;86.0;15.6;73.9;10.5
419;1100;28;1997;876.0;130.0;651.0;96.0;14.8;74.3;10.9
420;1100;28;1998;949.0;122.0;708.0;119.0;12.9;74.6;12.5
421;1100;28;1999;1014.0;111.0;768.0;135.0;11.0;75.7;13.3
422;1100;28;2000;1083.0;113.0;822.0;147.0;10.4;75.9;13.6
423;1100;28;2001 Voor revisie;1084.0;100.0;864.0;120.0;9.2;79.7;11.1
424;1100;28;2001 Na revisie;1130.0;109.0;880.0;141.0;9.6;77.9;12.5
425;1100;28;2002;1180.0;105.0;955.0;120.0;8.9;80.9;10.2
426;1100;28;2003;1242.0;115.0;1017.0;110.0;9.2;81.9;8.8
427;1100;28;2004;1260.0;135.0;1015.0;110.0;10.7;80.6;8.7
428;1100;28;2005;1290.0;145.0;1040.0;105.0;11.3;80.6;8.1
429;1100;28;2006;1344.0;147.0;1094.0;103.0;11.0;81.4;7.6
430;1100;28;2007;1415.0;157.0;1138.0;120.0;11.1;80.4;8.5
431;1100;28;2008;1501.0;162.0;1219.0;120.0;10.8;81.2;8.0
432;1100;28;2009;1563.0;170.0;1275.0;118.0;10.8;81.6;7.6
433;1100;28;2010;1588.0;181.0;1291.0;117.0;11.4;81.3;7.3
434;1100;28;2011;1613.0;200.0;1297.0;116.0;12.4;80.4;7.2
435;1100;28;2012;1664.0;215.0;1332.0;116.0;12.9;80.1;7.0
436;1100;28;2013;1653.0;243.0;1296.0;114.0;14.7;78.4;6.9
437;1100;20140;1992;3956.0;130.0;3406.0;421.0;3.3;86.1;10.6
438;1100;20140;1993;3907.0;126.0;3325.0;456.0;3.2;85.1;11.7
439;1100;20140;1994;3811.0;120.0;3253.0;437.0;3.2;85.4;11.5
440;1100;20140;1995;3832.0;129.0;3260.0;442.0;3.4;85.1;11.5
441;1100;20140;1996;3876.0;126.0;3269.0;480.0;3.3;84.3;12.4
442;1100;20140;1997;3961.0;127.0;3351.0;483.0;3.2;84.6;12.2
443;1100;20140;1998;4036.0;128.0;3386.0;522.0;3.2;83.9;12.9
444;1100;20140;1999;4129.0;134.0;3468.0;528.0;3.2;84.0;12.8
445;1100;20140;2000;4085.0;125.0;3429.0;531.0;3.1;83.9;13.0
446;1100;20140;2001 Voor revisie;3961.0;100.0;3443.0;419.0;2.5;86.9;10.6
447;1100;20140;2001 Na revisie;4134.0;111.0;3474.0;549.0;2.7;84.0;13.3
448;1100;20140;2002;3900.0;93.0;3442.0;366.0;2.4;88.2;9.4
449;1100;20140;2003;3787.0;88.0;3371.0;328.0;2.3;89.0;8.7
450;1100;20140;2004;3706.0;94.0;3304.0;308.0;2.5;89.1;8.3
451;1100;20140;2005;3675.0;104.0;3267.0;304.0;2.8;88.9;8.3
452;1100;20140;2006;3700.0;106.0;3313.0;280.0;2.9;89.5;7.6
453;1100;20140;2007;3762.0;113.0;3332.0;317.0;3.0;88.6;8.4
454;1100;20140;2008;3816.0;114.0;3389.0;314.0;3.0;88.8;8.2
455;1100;20140;2009;3732.0;112.0;3334.0;286.0;3.0;89.3;7.7
456;1100;20140;2010;3627.0;105.0;3237.0;285.0;2.9;89.2;7.8
457;1100;20140;2011;3588.0;103.0;3210.0;276.0;2.9;89.4;7.7
458;1100;20140;2012;3533.0;110.0;3168.0;255.0;3.1;89.7;7.2
459;1100;20140;2013;3437.0;120.0;3061.0;256.0;3.5;89.1;7.4
460;1100;301000;1992;;;;;;;
461;1100;301000;1993;;;;;;;
462;1100;301000;1994;;;;;;;
463;1100;301000;1995;;;;;;;
464;1100;301000;1996;91.0;6.0;77.0;8.0;6.7;84.7;8.6
465;1100;301000;1997;86.0;6.0;74.0;6.0;6.6;86.1;7.4
466;1100;301000;1998;88.0;5.0;74.0;8.0;6.1;84.2;9.7
467;1100;301000;1999;86.0;6.0;72.0;8.0;7.4;83.6;9.0
468;1100;301000;2000;95.0;6.0;80.0;10.0;5.9;83.7;10.4
469;1100;301000;2001 Voor revisie;87.0;4.0;75.0;8.0;4.3;86.9;8.8
470;1100;301000;2001 Na revisie;84.0;5.0;72.0;7.0;5.7;86.2;8.1
471;1100;301000;2002;87.0;5.0;76.0;6.0;5.9;87.5;6.6
472;1100;301000;2003;92.0;4.0;81.0;7.0;4.1;88.5;7.5
473;1100;301000;2004;95.0;6.0;82.0;7.0;6.2;86.7;7.1
474;1100;301000;2005;97.0;6.0;84.0;7.0;5.7;87.2;7.1
475;1100;301000;2006;101.0;5.0;89.0;6.0;5.4;88.6;5.9
476;1100;301000;2007;94.0;5.0;83.0;6.0;5.1;88.8;6.1
477;1100;301000;2008;76.0;4.0;67.0;4.0;5.5;88.7;5.8
478;1100;301000;2009;75.0;4.0;67.0;5.0;4.9;88.9;6.1
479;1100;301000;2010;72.0;5.0;63.0;5.0;6.8;86.5;6.6
480;1100;301000;2011;79.0;5.0;70.0;5.0;6.1;87.8;6.1
481;1100;301000;2012;;;;;;;
482;1100;301000;2013;;;;;;;
483;1100;300003;1992;;;;;;;
484;1100;300003;1993;;;;;;;
485;1100;300003;1994;;;;;;;
486;1100;300003;1995;;;;;;;
487;1100;300003;1996;1393.0;64.0;1204.0;126.0;4.6;86.4;9.1
488;1100;300003;1997;1407.0;61.0;1215.0;132.0;4.3;86.3;9.3
489;1100;300003;1998;1417.0;63.0;1212.0;142.0;4.4;85.6;10.0
490;1100;300003;1999;1447.0;58.0;1237.0;151.0;4.0;85.5;10.4
491;1100;300003;2000;1444.0;51.0;1250.0;143.0;3.6;86.5;9.9
492;1100;300003;2001 Voor revisie;1455.0;43.0;1300.0;112.0;3.0;89.3;7.7
493;1100;300003;2001 Na revisie;1453.0;45.0;1264.0;144.0;3.1;87.0;9.9
494;1100;300003;2002;1415.0;42.0;1269.0;104.0;3.0;89.7;7.3
495;1100;300003;2003;1358.0;42.0;1228.0;88.0;3.1;90.4;6.4
496;1100;300003;2004;1355.0;47.0;1221.0;87.0;3.4;90.1;6.4
497;1100;300003;2005;1349.0;51.0;1213.0;85.0;3.8;89.9;6.3
498;1100;300003;2006;1338.0;50.0;1213.0;75.0;3.8;90.7;5.6
499;1100;300003;2007;1343.0;51.0;1206.0;85.0;3.8;89.9;6.3
500;1100;300003;2008;1361.0;49.0;1231.0;82.0;3.6;90.4;6.0
501;1100;300003;2009;1307.0;51.0;1187.0;70.0;3.9;90.8;5.3
502;1100;300003;2010;1247.0;53.0;1120.0;73.0;4.3;89.9;5.9
503;1100;300003;2011;1214.0;50.0;1094.0;69.0;4.1;90.2;5.7
504;1100;300003;2012;;;;;;;
505;1100;300003;2013;;;;;;;
506;1100;300007;1992;;;;;;;
507;1100;300007;1993;;;;;;;
508;1100;300007;1994;;;;;;;
509;1100;300007;1995;;;;;;;
510;1100;300007;1996;2073.0;179.0;1665.0;229.0;8.6;80.3;11.1
511;1100;300007;1997;2135.0;179.0;1717.0;239.0;8.4;80.4;11.2
512;1100;300007;1998;2270.0;170.0;1828.0;271.0;7.5;80.6;12.0
513;1100;300007;1999;2412.0;161.0;1938.0;314.0;6.7;80.3;13.0
514;1100;300007;2000;2446.0;169.0;1957.0;320.0;6.9;80.0;13.1
515;1100;300007;2001 Voor revisie;2503.0;142.0;2093.0;268.0;5.7;83.6;10.7
516;1100;300007;2001 Na revisie;2483.0;144.0;2021.0;318.0;5.8;81.4;12.8
517;1100;300007;2002;2502.0;139.0;2121.0;241.0;5.6;84.8;9.6
518;1100;300007;2003;2465.0;152.0;2093.0;221.0;6.2;84.9;9.0
519;1100;300007;2004;2403.0;172.0;2031.0;200.0;7.1;84.5;8.3
520;1100;300007;2005;2400.0;190.0;2017.0;193.0;7.9;84.0;8.0
521;1100;300007;2006;2443.0;184.0;2075.0;184.0;7.5;84.9;7.5
522;1100;300007;2007;2527.0;192.0;2123.0;212.0;7.6;84.0;8.4
523;1100;300007;2008;2675.0;197.0;2260.0;218.0;7.4;84.5;8.2
524;1100;300007;2009;2620.0;201.0;2219.0;200.0;7.7;84.7;7.6
525;1100;300007;2010;2537.0;210.0;2140.0;188.0;8.3;84.3;7.4
526;1100;300007;2011;2546.0;222.0;2142.0;182.0;8.7;84.2;7.1
527;1100;300007;2012;;;;;;;
528;1100;300007;2013;;;;;;;
529;1100;300013;1992;;;;;;;
530;1100;300013;1993;;;;;;;
531;1100;300013;1994;;;;;;;
532;1100;300013;1995;;;;;;;
533;1100;300013;1996;1837.0;160.0;1435.0;242.0;8.7;78.1;13.2
534;1100;300013;1997;1904.0;163.0;1500.0;241.0;8.6;78.8;12.6
535;1100;300013;1998;1987.0;160.0;1563.0;263.0;8.1;78.7;13.2
536;1100;300013;1999;1989.0;151.0;1596.0;242.0;7.6;80.2;12.2
537;1100;300013;2000;2020.0;155.0;1599.0;266.0;7.7;79.1;13.2
538;1100;300013;2001 Voor revisie;2001.0;138.0;1642.0;221.0;6.9;82.1;11.1
539;1100;300013;2001 Na revisie;2106.0;146.0;1680.0;279.0;6.9;79.8;13.3
540;1100;300013;2002;2115.0;135.0;1782.0;199.0;6.4;84.2;9.4
541;1100;300013;2003;2153.0;149.0;1821.0;183.0;6.9;84.6;8.5
542;1100;300013;2004;2160.0;168.0;1817.0;175.0;7.8;84.1;8.1
543;1100;300013;2005;2178.0;192.0;1810.0;176.0;8.8;83.1;8.1
544;1100;300013;2006;2237.0;195.0;1875.0;167.0;8.7;83.8;7.5
545;1100;300013;2007;2324.0;205.0;1925.0;194.0;8.8;82.8;8.3
546;1100;300013;2008;2326.0;206.0;1933.0;188.0;8.8;83.1;8.1
547;1100;300013;2009;2385.0;213.0;1989.0;182.0;8.9;83.4;7.6
548;1100;300013;2010;2442.0;219.0;2035.0;188.0;9.0;83.3;7.7
549;1100;300013;2011;2428.0;238.0;2005.0;185.0;9.8;82.6;7.6
550;1100;300013;2012;;;;;;;
551;1100;300013;2013;;;;;;;
552;1100;999999;1992;;;;;;;
553;1100;999999;1993;;;;;;;
554;1100;999999;1994;;;;;;;
555;1100;999999;1995;;;;;;;
556;1100;999999;1996;58.0;6.0;47.0;5.0;10.1;81.1;8.8
557;1100;999999;1997;96.0;9.0;78.0;9.0;8.8;81.6;9.6
558;1100;999999;1998;90.0;7.0;73.0;9.0;7.8;81.8;10.4
559;1100;999999;1999;108.0;9.0;86.0;13.0;8.4;79.5;12.1
560;1100;999999;2000;110.0;10.0;86.0;14.0;9.4;77.7;13.0
561;1100;999999;2001 Voor revisie;25.0;2.0;20.0;3.0;6.3;83.3;10.5
562;1100;999999;2001 Na revisie;130.0;9.0;106.0;15.0;7.2;81.2;11.7
563;1100;999999;2002;23.0;2.0;20.0;2.0;7.0;83.8;9.2
564;1100;999999;2003;20.0;2.0;16.0;2.0;7.7;82.3;10.0
565;1100;999999;2004;19.0;2.0;15.0;2.0;10.1;79.0;10.9
566;1100;999999;2005;16.0;2.0;12.0;2.0;10.8;79.1;10.0
567;1100;999999;2006;16.0;2.0;12.0;;11.9;79.4;
568;1100;999999;2007;17.0;2.0;13.0;;12.0;81.7;
569;1100;999999;2008;24.0;2.0;20.0;2.0;9.8;81.8;8.4
570;1100;999999;2009;43.0;5.0;34.0;4.0;11.9;79.8;8.3
571;1100;999999;2010;43.0;5.0;34.0;3.0;11.9;80.5;7.6
572;1100;999999;2011;48.0;6.0;39.0;3.0;12.0;80.8;7.2
573;1100;999999;2012;;;;;;;
574;1100;999999;2013;;;;;;;
575;3000;10;1992;3335.0;166.0;2895.0;274.0;5.0;86.8;8.2
576;3000;10;1993;3301.0;165.0;2825.0;311.0;5.0;85.6;9.4
577;3000;10;1994;3260.0;176.0;2785.0;299.0;5.4;85.4;9.2
578;3000;10;1995;3322.0;190.0;2826.0;305.0;5.7;85.1;9.2
579;3000;10;1996;3359.0;192.0;2839.0;328.0;5.7;84.5;9.8
580;3000;10;1997;3417.0;185.0;2904.0;328.0;5.4;85.0;9.6
581;3000;10;1998;3525.0;181.0;2983.0;361.0;5.1;84.6;10.2
582;3000;10;1999;3612.0;183.0;3046.0;383.0;5.1;84.3;10.6
583;3000;10;2000;3618.0;178.0;3054.0;385.0;4.9;84.4;10.7
584;3000;10;2001 Voor revisie;3590.0;153.0;3131.0;305.0;4.3;87.2;8.5
585;3000;10;2001 Na revisie;3663.0;160.0;3107.0;396.0;4.4;84.8;10.8
586;3000;10;2002;3579.0;148.0;3160.0;271.0;4.1;88.3;7.6
587;3000;10;2003;3497.0;148.0;3107.0;242.0;4.2;88.8;6.9
588;3000;10;2004;3447.0;168.0;3049.0;230.0;4.9;88.4;6.7
589;3000;10;2005;3425.0;184.0;3012.0;229.0;5.4;87.9;6.7
590;3000;10;2006;3438.0;176.0;3054.0;207.0;5.1;88.9;6.0
591;3000;10;2007;3492.0;184.0;3072.0;236.0;5.3;88.0;6.8
592;3000;10;2008;3558.0;186.0;3144.0;228.0;5.2;88.4;6.4
593;3000;10;2009;3499.0;190.0;3093.0;216.0;5.4;88.4;6.2
594;3000;10;2010;3409.0;192.0;3000.0;217.0;5.6;88.0;6.4
595;3000;10;2011;3375.0;208.0;2962.0;206.0;6.2;87.7;6.1
596;3000;10;2012;3342.0;224.0;2920.0;198.0;6.7;87.4;5.9
597;3000;10;2013;3248.0;242.0;2812.0;194.0;7.5;86.6;6.0
598;3000;70400;1992;91.0;7.0;76.0;8.0;8.0;83.8;8.2
599;3000;70400;1993;87.0;8.0;68.0;11.0;8.7;78.1;13.2
600;3000;70400;1994;76.0;7.0;61.0;8.0;9.8;80.1;10.1
601;3000;70400;1995;74.0;9.0;58.0;6.0;12.8;78.9;8.3
602;3000;70400;1996;88.0;11.0;69.0;9.0;12.7;77.6;9.8
603;3000;70400;1997;97.0;10.0;78.0;8.0;10.3;81.2;8.5
604;3000;70400;1998;101.0;13.0;82.0;7.0;12.9;80.6;6.5
605;3000;70400;1999;117.0;13.0;94.0;10.0;11.3;80.1;8.6
606;3000;70400;2000;118.0;15.0;91.0;13.0;12.7;76.7;10.6
607;3000;70400;2001 Voor revisie;130.0;11.0;103.0;15.0;8.8;79.5;11.7
608;3000;70400;2001 Na revisie;130.0;12.0;105.0;13.0;9.3;80.6;10.1
609;3000;70400;2002;129.0;12.0;104.0;13.0;9.0;81.2;9.8
610;3000;70400;2003;121.0;11.0;100.0;11.0;8.8;82.2;8.9
611;3000;70400;2004;113.0;13.0;90.0;10.0;11.8;79.1;9.1
612;3000;70400;2005;108.0;12.0;86.0;10.0;10.7;80.3;9.0
613;3000;70400;2006;105.0;10.0;87.0;9.0;9.1;82.7;8.2
614;3000;70400;2007;114.0;12.0;91.0;11.0;10.4;79.6;10.0
615;3000;70400;2008;128.0;13.0;103.0;12.0;10.1;80.4;9.5
616;3000;70400;2009;115.0;14.0;92.0;10.0;11.7;79.9;8.4
617;3000;70400;2010;102.0;12.0;81.0;9.0;12.2;79.0;8.8
618;3000;70400;2011;100.0;14.0;77.0;9.0;14.1;77.3;8.6
619;3000;70400;2012;99.0;14.0;75.0;9.0;14.7;76.2;9.1
620;3000;70400;2013;84.0;12.0;64.0;7.0;14.6;76.5;8.9
621;3000;70500;1992;367.0;33.0;316.0;18.0;9.0;86.2;4.9
622;3000;70500;1993;349.0;37.0;286.0;26.0;10.7;82.0;7.3
623;3000;70500;1994;328.0;41.0;273.0;14.0;12.4;83.3;4.3
624;3000;70500;1995;317.0;41.0;264.0;12.0;12.8;83.3;3.9
625;3000;70500;1996;298.0;41.0;246.0;10.0;13.7;82.8;3.5
626;3000;70500;1997;306.0;38.0;253.0;15.0;12.6;82.6;4.8
627;3000;70500;1998;291.0;35.0;243.0;14.0;12.0;83.4;4.7
628;3000;70500;1999;309.0;30.0;263.0;16.0;9.7;85.3;5.1
629;3000;70500;2000;312.0;34.0;261.0;17.0;10.8;83.7;5.5
630;3000;70500;2001 Voor revisie;303.0;25.0;262.0;16.0;8.1;86.5;5.3
631;3000;70500;2001 Na revisie;307.0;28.0;260.0;18.0;9.3;84.9;5.8
632;3000;70500;2002;305.0;23.0;267.0;15.0;7.6;87.6;4.8
633;3000;70500;2003;297.0;27.0;258.0;11.0;9.2;86.9;3.9
634;3000;70500;2004;280.0;29.0;239.0;12.0;10.2;85.5;4.3
635;3000;70500;2005;278.0;33.0;233.0;11.0;12.0;83.9;4.1
636;3000;70500;2006;285.0;27.0;246.0;12.0;9.5;86.2;4.3
637;3000;70500;2007;295.0;30.0;251.0;14.0;10.2;84.9;4.9
638;3000;70500;2008;296.0;31.0;250.0;15.0;10.4;84.6;5.0
639;3000;70500;2009;285.0;32.0;239.0;14.0;11.3;83.9;4.8
640;3000;70500;2010;273.0;32.0;226.0;15.0;11.7;82.7;5.5
641;3000;70500;2011;280.0;37.0;229.0;14.0;13.2;81.7;5.0
642;3000;70500;2012;269.0;44.0;211.0;14.0;16.5;78.3;5.2
643;3000;70500;2013;263.0;44.0;204.0;15.0;16.7;77.6;5.7
644;3000;70600;1992;542.0;46.0;470.0;26.0;8.5;86.8;4.7
645;3000;70600;1993;536.0;42.0;466.0;28.0;7.8;87.0;5.2
646;3000;70600;1994;502.0;45.0;433.0;24.0;8.9;86.3;4.8
647;3000;70600;1995;510.0;52.0;436.0;21.0;10.3;85.6;4.1
648;3000;70600;1996;513.0;52.0;434.0;27.0;10.1;84.6;5.3
649;3000;70600;1997;509.0;45.0;438.0;26.0;8.9;85.9;5.1
650;3000;70600;1998;528.0;47.0;452.0;30.0;8.9;85.5;5.6
651;3000;70600;1999;513.0;45.0;437.0;31.0;8.9;85.1;6.0
652;3000;70600;2000;478.0;35.0;416.0;27.0;7.4;87.0;5.6
653;3000;70600;2001 Voor revisie;445.0;29.0;392.0;23.0;6.5;88.3;5.2
654;3000;70600;2001 Na revisie;449.0;30.0;393.0;27.0;6.6;87.5;5.9
655;3000;70600;2002;419.0;30.0;367.0;22.0;7.2;87.6;5.1
656;3000;70600;2003;399.0;29.0;353.0;17.0;7.2;88.4;4.4
657;3000;70600;2004;386.0;33.0;336.0;16.0;8.7;87.1;4.3
658;3000;70600;2005;381.0;35.0;330.0;16.0;9.2;86.5;4.2
659;3000;70600;2006;388.0;36.0;338.0;14.0;9.4;87.1;3.6
660;3000;70600;2007;398.0;36.0;344.0;18.0;9.0;86.4;4.6
661;3000;70600;2008;402.0;37.0;346.0;19.0;9.2;86.1;4.6
662;3000;70600;2009;387.0;36.0;336.0;15.0;9.4;86.6;4.0
663;3000;70600;2010;376.0;36.0;322.0;17.0;9.7;85.8;4.5
664;3000;70600;2011;365.0;42.0;307.0;15.0;11.5;84.2;4.2
665;3000;70600;2012;367.0;42.0;310.0;14.0;11.6;84.7;3.7
666;3000;70600;2013;359.0;46.0;298.0;14.0;13.0;83.1;3.9
667;3000;70700;1992;526.0;29.0;459.0;37.0;5.6;87.4;7.0
668;3000;70700;1993;514.0;29.0;443.0;43.0;5.6;86.1;8.4
669;3000;70700;1994;523.0;28.0;455.0;40.0;5.4;86.9;7.7
670;3000;70700;1995;531.0;35.0;457.0;38.0;6.6;86.1;7.2
671;3000;70700;1996;539.0;32.0;458.0;48.0;6.0;85.1;8.9
672;3000;70700;1997;539.0;31.0;463.0;45.0;5.8;85.9;8.4
673;3000;70700;1998;550.0;33.0;467.0;50.0;6.0;84.9;9.1
674;3000;70700;1999;550.0;29.0;468.0;53.0;5.3;85.1;9.6
675;3000;70700;2000;552.0;31.0;471.0;50.0;5.5;85.4;9.0
676;3000;70700;2001 Voor revisie;550.0;26.0;483.0;42.0;4.7;87.7;7.6
677;3000;70700;2001 Na revisie;550.0;25.0;475.0;50.0;4.5;86.4;9.1
678;3000;70700;2002;520.0;23.0;464.0;33.0;4.4;89.2;6.4
679;3000;70700;2003;486.0;23.0;436.0;28.0;4.8;89.6;5.7
680;3000;70700;2004;472.0;26.0;422.0;24.0;5.5;89.3;5.2
681;3000;70700;2005;456.0;29.0;400.0;27.0;6.3;87.7;6.0
682;3000;70700;2006;433.0;25.0;386.0;22.0;5.8;89.1;5.0
683;3000;70700;2007;418.0;26.0;369.0;24.0;6.1;88.2;5.7
684;3000;70700;2008;406.0;26.0;356.0;24.0;6.3;87.8;5.9
685;3000;70700;2009;398.0;25.0;352.0;21.0;6.3;88.3;5.4
686;3000;70700;2010;386.0;26.0;338.0;22.0;6.8;87.5;5.7
687;3000;70700;2011;378.0;28.0;330.0;20.0;7.5;87.2;5.2
688;3000;70700;2012;382.0;29.0;334.0;18.0;7.7;87.6;4.7
689;3000;70700;2013;369.0;32.0;320.0;18.0;8.6;86.6;4.8
690;3000;70800;1992;477.0;22.0;414.0;42.0;4.6;86.7;8.8
691;3000;70800;1993;470.0;20.0;407.0;44.0;4.2;86.5;9.3
692;3000;70800;1994;477.0;23.0;414.0;40.0;4.8;86.8;8.3
693;3000;70800;1995;492.0;21.0;429.0;41.0;4.3;87.3;8.4
694;3000;70800;1996;501.0;21.0;430.0;50.0;4.2;85.9;10.0
695;3000;70800;1997;506.0;26.0;435.0;45.0;5.1;86.0;8.9
696;3000;70800;1998;519.0;21.0;442.0;56.0;4.0;85.1;10.9
697;3000;70800;1999;522.0;30.0;444.0;48.0;5.7;85.0;9.3
698;3000;70800;2000;538.0;26.0;462.0;51.0;4.8;85.8;9.4
699;3000;70800;2001 Voor revisie;532.0;21.0;467.0;43.0;4.0;87.9;8.1
700;3000;70800;2001 Na revisie;536.0;20.0;460.0;56.0;3.7;85.9;10.4
701;3000;70800;2002;525.0;22.0;470.0;34.0;4.1;89.4;6.5
702;3000;70800;2003;511.0;18.0;463.0;31.0;3.5;90.5;6.0
703;3000;70800;2004;497.0;19.0;449.0;29.0;3.9;90.4;5.7
704;3000;70800;2005;491.0;24.0;441.0;27.0;4.8;89.7;5.4
705;3000;70800;2006;498.0;23.0;447.0;28.0;4.7;89.8;5.6
706;3000;70800;2007;487.0;23.0;435.0;29.0;4.7;89.2;6.0
707;3000;70800;2008;486.0;21.0;437.0;27.0;4.4;90.0;5.6
708;3000;70800;2009;456.0;23.0;411.0;21.0;5.1;90.3;4.6
709;3000;70800;2010;425.0;20.0;382.0;23.0;4.8;89.9;5.3
710;3000;70800;2011;402.0;20.0;363.0;19.0;4.9;90.3;4.8
711;3000;70800;2012;375.0;22.0;335.0;19.0;5.8;89.3;4.9
712;3000;70800;2013;356.0;23.0;315.0;17.0;6.6;88.5;4.9
713;3000;70900;1992;461.0;15.0;412.0;34.0;3.3;89.4;7.3
714;3000;70900;1993;448.0;13.0;400.0;35.0;2.9;89.3;7.8
715;3000;70900;1994;440.0;14.0;390.0;36.0;3.1;88.7;8.2
716;3000;70900;1995;444.0;15.0;389.0;40.0;3.3;87.6;9.0
717;3000;70900;1996;447.0;15.0;387.0;45.0;3.3;86.5;10.2
718;3000;70900;1997;454.0;15.0;391.0;48.0;3.3;86.1;10.6
719;3000;70900;1998;464.0;15.0;403.0;46.0;3.2;86.9;9.9
720;3000;70900;1999;477.0;16.0;409.0;52.0;3.3;85.7;10.9
721;3000;70900;2000;482.0;15.0;418.0;49.0;3.1;86.6;10.3
722;3000;70900;2001 Voor revisie;490.0;16.0;434.0;41.0;3.2;88.4;8.4
723;3000;70900;2001 Na revisie;499.0;17.0;432.0;50.0;3.4;86.6;10.0
724;3000;70900;2002;498.0;17.0;449.0;32.0;3.3;90.2;6.5
725;3000;70900;2003;483.0;16.0;438.0;29.0;3.3;90.6;6.1
726;3000;70900;2004;484.0;19.0;439.0;26.0;3.9;90.7;5.4
