ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
3709;12 tot 18 jaar;50 tot 55 jaar;2054;262273
3710;12 tot 18 jaar;50 tot 55 jaar;2055;262352
3711;12 tot 18 jaar;50 tot 55 jaar;2056;261564
3712;12 tot 18 jaar;50 tot 55 jaar;2057;260672
3713;12 tot 18 jaar;50 tot 55 jaar;2058;259682
3714;12 tot 18 jaar;50 tot 55 jaar;2059;258756
3715;12 tot 18 jaar;50 tot 55 jaar;2060;258226
3716;12 tot 18 jaar;50 tot 55 jaar;2061;258045
3717;12 tot 18 jaar;50 tot 55 jaar;2062;257610
3718;12 tot 18 jaar;50 tot 55 jaar;2063;257009
3719;12 tot 18 jaar;50 tot 55 jaar;2064;256142
3720;12 tot 18 jaar;50 tot 55 jaar;2065;255684
3721;12 tot 18 jaar;50 tot 55 jaar;2066;255074
3722;12 tot 18 jaar;50 tot 55 jaar;2067;255315
3723;12 tot 18 jaar;50 tot 55 jaar;2068;255245
3724;12 tot 18 jaar;50 tot 55 jaar;2069;255420
3725;12 tot 18 jaar;50 tot 55 jaar;2070;255127
3726;12 tot 18 jaar;55 tot 60 jaar;2025;91190
3727;12 tot 18 jaar;55 tot 60 jaar;2026;90692
3728;12 tot 18 jaar;55 tot 60 jaar;2027;90087
3729;12 tot 18 jaar;55 tot 60 jaar;2028;89816
3730;12 tot 18 jaar;55 tot 60 jaar;2029;89925
3731;12 tot 18 jaar;55 tot 60 jaar;2030;90920
3732;12 tot 18 jaar;55 tot 60 jaar;2031;92602
3733;12 tot 18 jaar;55 tot 60 jaar;2032;93785
3734;12 tot 18 jaar;55 tot 60 jaar;2033;95180
3735;12 tot 18 jaar;55 tot 60 jaar;2034;96170
3736;12 tot 18 jaar;55 tot 60 jaar;2035;97290
3737;12 tot 18 jaar;55 tot 60 jaar;2036;99991
3738;12 tot 18 jaar;55 tot 60 jaar;2037;102338
3739;12 tot 18 jaar;55 tot 60 jaar;2038;103405
3740;12 tot 18 jaar;55 tot 60 jaar;2039;101973
3741;12 tot 18 jaar;55 tot 60 jaar;2040;103318
3742;12 tot 18 jaar;55 tot 60 jaar;2041;106283
3743;12 tot 18 jaar;55 tot 60 jaar;2042;109168
3744;12 tot 18 jaar;55 tot 60 jaar;2043;113210
3745;12 tot 18 jaar;55 tot 60 jaar;2044;118432
3746;12 tot 18 jaar;55 tot 60 jaar;2045;124186
3747;12 tot 18 jaar;55 tot 60 jaar;2046;130087
3748;12 tot 18 jaar;55 tot 60 jaar;2047;134969
3749;12 tot 18 jaar;55 tot 60 jaar;2048;138985
3750;12 tot 18 jaar;55 tot 60 jaar;2049;142502
3751;12 tot 18 jaar;55 tot 60 jaar;2050;145863
3752;12 tot 18 jaar;55 tot 60 jaar;2051;148548
3753;12 tot 18 jaar;55 tot 60 jaar;2052;150409
3754;12 tot 18 jaar;55 tot 60 jaar;2053;151914
3755;12 tot 18 jaar;55 tot 60 jaar;2054;153183
3756;12 tot 18 jaar;55 tot 60 jaar;2055;153589
3757;12 tot 18 jaar;55 tot 60 jaar;2056;154018
3758;12 tot 18 jaar;55 tot 60 jaar;2057;154117
3759;12 tot 18 jaar;55 tot 60 jaar;2058;154185
3760;12 tot 18 jaar;55 tot 60 jaar;2059;154444
3761;12 tot 18 jaar;55 tot 60 jaar;2060;154907
3762;12 tot 18 jaar;55 tot 60 jaar;2061;154779
3763;12 tot 18 jaar;55 tot 60 jaar;2062;154395
3764;12 tot 18 jaar;55 tot 60 jaar;2063;153572
3765;12 tot 18 jaar;55 tot 60 jaar;2064;152805
3766;12 tot 18 jaar;55 tot 60 jaar;2065;152255
3767;12 tot 18 jaar;55 tot 60 jaar;2066;151895
3768;12 tot 18 jaar;55 tot 60 jaar;2067;151597
3769;12 tot 18 jaar;55 tot 60 jaar;2068;151247
3770;12 tot 18 jaar;55 tot 60 jaar;2069;150382
3771;12 tot 18 jaar;55 tot 60 jaar;2070;150159
3772;12 tot 18 jaar;60 tot 65 jaar;2025;17226
3773;12 tot 18 jaar;60 tot 65 jaar;2026;17763
3774;12 tot 18 jaar;60 tot 65 jaar;2027;17948
3775;12 tot 18 jaar;60 tot 65 jaar;2028;17733
3776;12 tot 18 jaar;60 tot 65 jaar;2029;17664
3777;12 tot 18 jaar;60 tot 65 jaar;2030;17604
3778;12 tot 18 jaar;60 tot 65 jaar;2031;17947
3779;12 tot 18 jaar;60 tot 65 jaar;2032;18413
3780;12 tot 18 jaar;60 tot 65 jaar;2033;19097
3781;12 tot 18 jaar;60 tot 65 jaar;2034;19616
3782;12 tot 18 jaar;60 tot 65 jaar;2035;20200
3783;12 tot 18 jaar;60 tot 65 jaar;2036;20760
3784;12 tot 18 jaar;60 tot 65 jaar;2037;20996
3785;12 tot 18 jaar;60 tot 65 jaar;2038;20994
3786;12 tot 18 jaar;60 tot 65 jaar;2039;20773
3787;12 tot 18 jaar;60 tot 65 jaar;2040;20935
3788;12 tot 18 jaar;60 tot 65 jaar;2041;21765
3789;12 tot 18 jaar;60 tot 65 jaar;2042;22152
3790;12 tot 18 jaar;60 tot 65 jaar;2043;22699
3791;12 tot 18 jaar;60 tot 65 jaar;2044;23929
3792;12 tot 18 jaar;60 tot 65 jaar;2045;25743
3793;12 tot 18 jaar;60 tot 65 jaar;2046;27924
3794;12 tot 18 jaar;60 tot 65 jaar;2047;29609
3795;12 tot 18 jaar;60 tot 65 jaar;2048;30830
3796;12 tot 18 jaar;60 tot 65 jaar;2049;31473
3797;12 tot 18 jaar;60 tot 65 jaar;2050;31580
3798;12 tot 18 jaar;60 tot 65 jaar;2051;31918
3799;12 tot 18 jaar;60 tot 65 jaar;2052;32317
3800;12 tot 18 jaar;60 tot 65 jaar;2053;32860
3801;12 tot 18 jaar;60 tot 65 jaar;2054;33489
3802;12 tot 18 jaar;60 tot 65 jaar;2055;34162
3803;12 tot 18 jaar;60 tot 65 jaar;2056;34587
3804;12 tot 18 jaar;60 tot 65 jaar;2057;34790
3805;12 tot 18 jaar;60 tot 65 jaar;2058;34842
3806;12 tot 18 jaar;60 tot 65 jaar;2059;34823
3807;12 tot 18 jaar;60 tot 65 jaar;2060;34616
3808;12 tot 18 jaar;60 tot 65 jaar;2061;34525
3809;12 tot 18 jaar;60 tot 65 jaar;2062;34441
3810;12 tot 18 jaar;60 tot 65 jaar;2063;34471
3811;12 tot 18 jaar;60 tot 65 jaar;2064;34487
3812;12 tot 18 jaar;60 tot 65 jaar;2065;34599
3813;12 tot 18 jaar;60 tot 65 jaar;2066;34409
3814;12 tot 18 jaar;60 tot 65 jaar;2067;34186
3815;12 tot 18 jaar;60 tot 65 jaar;2068;33825
3816;12 tot 18 jaar;60 tot 65 jaar;2069;33555
3817;12 tot 18 jaar;60 tot 65 jaar;2070;33328
3818;12 tot 18 jaar;65 tot 70 jaar;2025;913
3819;12 tot 18 jaar;65 tot 70 jaar;2026;1003
3820;12 tot 18 jaar;65 tot 70 jaar;2027;1067
3821;12 tot 18 jaar;65 tot 70 jaar;2028;1111
3822;12 tot 18 jaar;65 tot 70 jaar;2029;1175
3823;12 tot 18 jaar;65 tot 70 jaar;2030;1227
3824;12 tot 18 jaar;65 tot 70 jaar;2031;1286
3825;12 tot 18 jaar;65 tot 70 jaar;2032;1336
3826;12 tot 18 jaar;65 tot 70 jaar;2033;1299
3827;12 tot 18 jaar;65 tot 70 jaar;2034;1423
3828;12 tot 18 jaar;65 tot 70 jaar;2035;1404
3829;12 tot 18 jaar;65 tot 70 jaar;2036;1467
3830;12 tot 18 jaar;65 tot 70 jaar;2037;1481
3831;12 tot 18 jaar;65 tot 70 jaar;2038;1609
3832;12 tot 18 jaar;65 tot 70 jaar;2039;1637
3833;12 tot 18 jaar;65 tot 70 jaar;2040;1619
3834;12 tot 18 jaar;65 tot 70 jaar;2041;1668
3835;12 tot 18 jaar;65 tot 70 jaar;2042;1621
3836;12 tot 18 jaar;65 tot 70 jaar;2043;1561
3837;12 tot 18 jaar;65 tot 70 jaar;2044;1608
3838;12 tot 18 jaar;65 tot 70 jaar;2045;1738
3839;12 tot 18 jaar;65 tot 70 jaar;2046;1946
3840;12 tot 18 jaar;65 tot 70 jaar;2047;2091
3841;12 tot 18 jaar;65 tot 70 jaar;2048;2291
3842;12 tot 18 jaar;65 tot 70 jaar;2049;2458
3843;12 tot 18 jaar;65 tot 70 jaar;2050;2532
3844;12 tot 18 jaar;65 tot 70 jaar;2051;2570
3845;12 tot 18 jaar;65 tot 70 jaar;2052;2589
3846;12 tot 18 jaar;65 tot 70 jaar;2053;2564
3847;12 tot 18 jaar;65 tot 70 jaar;2054;2519
3848;12 tot 18 jaar;65 tot 70 jaar;2055;2469
3849;12 tot 18 jaar;65 tot 70 jaar;2056;2481
3850;12 tot 18 jaar;65 tot 70 jaar;2057;2514
3851;12 tot 18 jaar;65 tot 70 jaar;2058;2562
3852;12 tot 18 jaar;65 tot 70 jaar;2059;2614
3853;12 tot 18 jaar;65 tot 70 jaar;2060;2660
3854;12 tot 18 jaar;65 tot 70 jaar;2061;2668
3855;12 tot 18 jaar;65 tot 70 jaar;2062;2666
3856;12 tot 18 jaar;65 tot 70 jaar;2063;2649
3857;12 tot 18 jaar;65 tot 70 jaar;2064;2624
3858;12 tot 18 jaar;65 tot 70 jaar;2065;2585
3859;12 tot 18 jaar;65 tot 70 jaar;2066;2566
3860;12 tot 18 jaar;65 tot 70 jaar;2067;2549
3861;12 tot 18 jaar;65 tot 70 jaar;2068;2549
3862;12 tot 18 jaar;65 tot 70 jaar;2069;2540
3863;12 tot 18 jaar;65 tot 70 jaar;2070;2540
3864;12 tot 18 jaar;70 tot 75 jaar;2025;21
3865;12 tot 18 jaar;70 tot 75 jaar;2026;32
3866;12 tot 18 jaar;70 tot 75 jaar;2027;48
3867;12 tot 18 jaar;70 tot 75 jaar;2028;51
3868;12 tot 18 jaar;70 tot 75 jaar;2029;44
3869;12 tot 18 jaar;70 tot 75 jaar;2030;42
3870;12 tot 18 jaar;70 tot 75 jaar;2031;53
3871;12 tot 18 jaar;70 tot 75 jaar;2032;48
3872;12 tot 18 jaar;70 tot 75 jaar;2033;49
3873;12 tot 18 jaar;70 tot 75 jaar;2034;89
3874;12 tot 18 jaar;70 tot 75 jaar;2035;87
3875;12 tot 18 jaar;70 tot 75 jaar;2036;95
3876;12 tot 18 jaar;70 tot 75 jaar;2037;108
3877;12 tot 18 jaar;70 tot 75 jaar;2038;104
3878;12 tot 18 jaar;70 tot 75 jaar;2039;123
3879;12 tot 18 jaar;70 tot 75 jaar;2040;117
3880;12 tot 18 jaar;70 tot 75 jaar;2041;111
3881;12 tot 18 jaar;70 tot 75 jaar;2042;94
3882;12 tot 18 jaar;70 tot 75 jaar;2043;96
3883;12 tot 18 jaar;70 tot 75 jaar;2044;91
3884;12 tot 18 jaar;70 tot 75 jaar;2045;88
3885;12 tot 18 jaar;70 tot 75 jaar;2046;89
3886;12 tot 18 jaar;70 tot 75 jaar;2047;84
3887;12 tot 18 jaar;70 tot 75 jaar;2048;84
3888;12 tot 18 jaar;70 tot 75 jaar;2049;88
3889;12 tot 18 jaar;70 tot 75 jaar;2050;89
3890;12 tot 18 jaar;70 tot 75 jaar;2051;90
3891;12 tot 18 jaar;70 tot 75 jaar;2052;91
3892;12 tot 18 jaar;70 tot 75 jaar;2053;92
3893;12 tot 18 jaar;70 tot 75 jaar;2054;90
3894;12 tot 18 jaar;70 tot 75 jaar;2055;93
3895;12 tot 18 jaar;70 tot 75 jaar;2056;94
3896;12 tot 18 jaar;70 tot 75 jaar;2057;93
3897;12 tot 18 jaar;70 tot 75 jaar;2058;92
3898;12 tot 18 jaar;70 tot 75 jaar;2059;91
3899;12 tot 18 jaar;70 tot 75 jaar;2060;90
3900;12 tot 18 jaar;70 tot 75 jaar;2061;91
3901;12 tot 18 jaar;70 tot 75 jaar;2062;91
3902;12 tot 18 jaar;70 tot 75 jaar;2063;91
3903;12 tot 18 jaar;70 tot 75 jaar;2064;90
3904;12 tot 18 jaar;70 tot 75 jaar;2065;91
3905;12 tot 18 jaar;70 tot 75 jaar;2066;90
3906;12 tot 18 jaar;70 tot 75 jaar;2067;87
3907;12 tot 18 jaar;70 tot 75 jaar;2068;86
3908;12 tot 18 jaar;70 tot 75 jaar;2069;86
3909;12 tot 18 jaar;70 tot 75 jaar;2070;84
3910;12 tot 18 jaar;75 tot 80 jaar;2025;0
3911;12 tot 18 jaar;75 tot 80 jaar;2026;0
3912;12 tot 18 jaar;75 tot 80 jaar;2027;0
3913;12 tot 18 jaar;75 tot 80 jaar;2028;0
3914;12 tot 18 jaar;75 tot 80 jaar;2029;0
3915;12 tot 18 jaar;75 tot 80 jaar;2030;0
3916;12 tot 18 jaar;75 tot 80 jaar;2031;0
3917;12 tot 18 jaar;75 tot 80 jaar;2032;0
3918;12 tot 18 jaar;75 tot 80 jaar;2033;0
3919;12 tot 18 jaar;75 tot 80 jaar;2034;0
3920;12 tot 18 jaar;75 tot 80 jaar;2035;0
3921;12 tot 18 jaar;75 tot 80 jaar;2036;0
3922;12 tot 18 jaar;75 tot 80 jaar;2037;0
3923;12 tot 18 jaar;75 tot 80 jaar;2038;0
3924;12 tot 18 jaar;75 tot 80 jaar;2039;0
3925;12 tot 18 jaar;75 tot 80 jaar;2040;0
3926;12 tot 18 jaar;75 tot 80 jaar;2041;0
3927;12 tot 18 jaar;75 tot 80 jaar;2042;0
3928;12 tot 18 jaar;75 tot 80 jaar;2043;0
3929;12 tot 18 jaar;75 tot 80 jaar;2044;0
3930;12 tot 18 jaar;75 tot 80 jaar;2045;0
3931;12 tot 18 jaar;75 tot 80 jaar;2046;0
3932;12 tot 18 jaar;75 tot 80 jaar;2047;0
3933;12 tot 18 jaar;75 tot 80 jaar;2048;0
3934;12 tot 18 jaar;75 tot 80 jaar;2049;0
3935;12 tot 18 jaar;75 tot 80 jaar;2050;0
3936;12 tot 18 jaar;75 tot 80 jaar;2051;0
3937;12 tot 18 jaar;75 tot 80 jaar;2052;0
3938;12 tot 18 jaar;75 tot 80 jaar;2053;0
3939;12 tot 18 jaar;75 tot 80 jaar;2054;0
3940;12 tot 18 jaar;75 tot 80 jaar;2055;0
3941;12 tot 18 jaar;75 tot 80 jaar;2056;0
3942;12 tot 18 jaar;75 tot 80 jaar;2057;0
3943;12 tot 18 jaar;75 tot 80 jaar;2058;0
3944;12 tot 18 jaar;75 tot 80 jaar;2059;0
3945;12 tot 18 jaar;75 tot 80 jaar;2060;0
3946;12 tot 18 jaar;75 tot 80 jaar;2061;0
3947;12 tot 18 jaar;75 tot 80 jaar;2062;0
3948;12 tot 18 jaar;75 tot 80 jaar;2063;0
3949;12 tot 18 jaar;75 tot 80 jaar;2064;0
3950;12 tot 18 jaar;75 tot 80 jaar;2065;0
3951;12 tot 18 jaar;75 tot 80 jaar;2066;0
3952;12 tot 18 jaar;75 tot 80 jaar;2067;0
3953;12 tot 18 jaar;75 tot 80 jaar;2068;0
3954;12 tot 18 jaar;75 tot 80 jaar;2069;0
3955;12 tot 18 jaar;75 tot 80 jaar;2070;0
3956;12 tot 18 jaar;80 tot 85 jaar;2025;0
3957;12 tot 18 jaar;80 tot 85 jaar;2026;0
3958;12 tot 18 jaar;80 tot 85 jaar;2027;0
3959;12 tot 18 jaar;80 tot 85 jaar;2028;0
3960;12 tot 18 jaar;80 tot 85 jaar;2029;0
3961;12 tot 18 jaar;80 tot 85 jaar;2030;0
3962;12 tot 18 jaar;80 tot 85 jaar;2031;0
3963;12 tot 18 jaar;80 tot 85 jaar;2032;0
3964;12 tot 18 jaar;80 tot 85 jaar;2033;0
3965;12 tot 18 jaar;80 tot 85 jaar;2034;0
3966;12 tot 18 jaar;80 tot 85 jaar;2035;0
3967;12 tot 18 jaar;80 tot 85 jaar;2036;0
3968;12 tot 18 jaar;80 tot 85 jaar;2037;0
3969;12 tot 18 jaar;80 tot 85 jaar;2038;0
3970;12 tot 18 jaar;80 tot 85 jaar;2039;0
3971;12 tot 18 jaar;80 tot 85 jaar;2040;0
3972;12 tot 18 jaar;80 tot 85 jaar;2041;0
3973;12 tot 18 jaar;80 tot 85 jaar;2042;0
3974;12 tot 18 jaar;80 tot 85 jaar;2043;0
3975;12 tot 18 jaar;80 tot 85 jaar;2044;0
3976;12 tot 18 jaar;80 tot 85 jaar;2045;0
3977;12 tot 18 jaar;80 tot 85 jaar;2046;0
3978;12 tot 18 jaar;80 tot 85 jaar;2047;0
3979;12 tot 18 jaar;80 tot 85 jaar;2048;0
3980;12 tot 18 jaar;80 tot 85 jaar;2049;0
3981;12 tot 18 jaar;80 tot 85 jaar;2050;0
3982;12 tot 18 jaar;80 tot 85 jaar;2051;0
3983;12 tot 18 jaar;80 tot 85 jaar;2052;0
3984;12 tot 18 jaar;80 tot 85 jaar;2053;0
3985;12 tot 18 jaar;80 tot 85 jaar;2054;0
3986;12 tot 18 jaar;80 tot 85 jaar;2055;0
3987;12 tot 18 jaar;80 tot 85 jaar;2056;0
3988;12 tot 18 jaar;80 tot 85 jaar;2057;0
3989;12 tot 18 jaar;80 tot 85 jaar;2058;0
3990;12 tot 18 jaar;80 tot 85 jaar;2059;0
3991;12 tot 18 jaar;80 tot 85 jaar;2060;0
3992;12 tot 18 jaar;80 tot 85 jaar;2061;0
3993;12 tot 18 jaar;80 tot 85 jaar;2062;0
3994;12 tot 18 jaar;80 tot 85 jaar;2063;0
3995;12 tot 18 jaar;80 tot 85 jaar;2064;0
3996;12 tot 18 jaar;80 tot 85 jaar;2065;0
3997;12 tot 18 jaar;80 tot 85 jaar;2066;0
3998;12 tot 18 jaar;80 tot 85 jaar;2067;0
3999;12 tot 18 jaar;80 tot 85 jaar;2068;0
4000;12 tot 18 jaar;80 tot 85 jaar;2069;0
4001;12 tot 18 jaar;80 tot 85 jaar;2070;0
4002;12 tot 18 jaar;85 tot 90 jaar;2025;0
4003;12 tot 18 jaar;85 tot 90 jaar;2026;0
4004;12 tot 18 jaar;85 tot 90 jaar;2027;0
4005;12 tot 18 jaar;85 tot 90 jaar;2028;0
4006;12 tot 18 jaar;85 tot 90 jaar;2029;0
4007;12 tot 18 jaar;85 tot 90 jaar;2030;0
4008;12 tot 18 jaar;85 tot 90 jaar;2031;0
4009;12 tot 18 jaar;85 tot 90 jaar;2032;0
4010;12 tot 18 jaar;85 tot 90 jaar;2033;0
4011;12 tot 18 jaar;85 tot 90 jaar;2034;0
4012;12 tot 18 jaar;85 tot 90 jaar;2035;0
4013;12 tot 18 jaar;85 tot 90 jaar;2036;0
4014;12 tot 18 jaar;85 tot 90 jaar;2037;0
4015;12 tot 18 jaar;85 tot 90 jaar;2038;0
4016;12 tot 18 jaar;85 tot 90 jaar;2039;0
4017;12 tot 18 jaar;85 tot 90 jaar;2040;0
4018;12 tot 18 jaar;85 tot 90 jaar;2041;0
4019;12 tot 18 jaar;85 tot 90 jaar;2042;0
4020;12 tot 18 jaar;85 tot 90 jaar;2043;0
4021;12 tot 18 jaar;85 tot 90 jaar;2044;0
4022;12 tot 18 jaar;85 tot 90 jaar;2045;0
4023;12 tot 18 jaar;85 tot 90 jaar;2046;0
4024;12 tot 18 jaar;85 tot 90 jaar;2047;0
4025;12 tot 18 jaar;85 tot 90 jaar;2048;0
4026;12 tot 18 jaar;85 tot 90 jaar;2049;0
4027;12 tot 18 jaar;85 tot 90 jaar;2050;0
4028;12 tot 18 jaar;85 tot 90 jaar;2051;0
4029;12 tot 18 jaar;85 tot 90 jaar;2052;0
4030;12 tot 18 jaar;85 tot 90 jaar;2053;0
4031;12 tot 18 jaar;85 tot 90 jaar;2054;0
4032;12 tot 18 jaar;85 tot 90 jaar;2055;0
4033;12 tot 18 jaar;85 tot 90 jaar;2056;0
4034;12 tot 18 jaar;85 tot 90 jaar;2057;0
4035;12 tot 18 jaar;85 tot 90 jaar;2058;0
4036;12 tot 18 jaar;85 tot 90 jaar;2059;0
4037;12 tot 18 jaar;85 tot 90 jaar;2060;0
4038;12 tot 18 jaar;85 tot 90 jaar;2061;0
4039;12 tot 18 jaar;85 tot 90 jaar;2062;0
4040;12 tot 18 jaar;85 tot 90 jaar;2063;0
4041;12 tot 18 jaar;85 tot 90 jaar;2064;0
4042;12 tot 18 jaar;85 tot 90 jaar;2065;0
4043;12 tot 18 jaar;85 tot 90 jaar;2066;0
4044;12 tot 18 jaar;85 tot 90 jaar;2067;0
4045;12 tot 18 jaar;85 tot 90 jaar;2068;0
4046;12 tot 18 jaar;85 tot 90 jaar;2069;0
4047;12 tot 18 jaar;85 tot 90 jaar;2070;0
4048;12 tot 18 jaar;90 tot 95 jaar;2025;0
4049;12 tot 18 jaar;90 tot 95 jaar;2026;0
4050;12 tot 18 jaar;90 tot 95 jaar;2027;0
4051;12 tot 18 jaar;90 tot 95 jaar;2028;0
4052;12 tot 18 jaar;90 tot 95 jaar;2029;0
4053;12 tot 18 jaar;90 tot 95 jaar;2030;0
4054;12 tot 18 jaar;90 tot 95 jaar;2031;0
4055;12 tot 18 jaar;90 tot 95 jaar;2032;0
4056;12 tot 18 jaar;90 tot 95 jaar;2033;0
4057;12 tot 18 jaar;90 tot 95 jaar;2034;0
4058;12 tot 18 jaar;90 tot 95 jaar;2035;0
4059;12 tot 18 jaar;90 tot 95 jaar;2036;0
4060;12 tot 18 jaar;90 tot 95 jaar;2037;0
4061;12 tot 18 jaar;90 tot 95 jaar;2038;0
4062;12 tot 18 jaar;90 tot 95 jaar;2039;0
4063;12 tot 18 jaar;90 tot 95 jaar;2040;0
4064;12 tot 18 jaar;90 tot 95 jaar;2041;0
4065;12 tot 18 jaar;90 tot 95 jaar;2042;0
4066;12 tot 18 jaar;90 tot 95 jaar;2043;0
4067;12 tot 18 jaar;90 tot 95 jaar;2044;0
4068;12 tot 18 jaar;90 tot 95 jaar;2045;0
4069;12 tot 18 jaar;90 tot 95 jaar;2046;0
4070;12 tot 18 jaar;90 tot 95 jaar;2047;0
4071;12 tot 18 jaar;90 tot 95 jaar;2048;0
4072;12 tot 18 jaar;90 tot 95 jaar;2049;0
4073;12 tot 18 jaar;90 tot 95 jaar;2050;0
4074;12 tot 18 jaar;90 tot 95 jaar;2051;0
4075;12 tot 18 jaar;90 tot 95 jaar;2052;0
4076;12 tot 18 jaar;90 tot 95 jaar;2053;0
4077;12 tot 18 jaar;90 tot 95 jaar;2054;0
4078;12 tot 18 jaar;90 tot 95 jaar;2055;0
4079;12 tot 18 jaar;90 tot 95 jaar;2056;0
4080;12 tot 18 jaar;90 tot 95 jaar;2057;0
4081;12 tot 18 jaar;90 tot 95 jaar;2058;0
4082;12 tot 18 jaar;90 tot 95 jaar;2059;0
4083;12 tot 18 jaar;90 tot 95 jaar;2060;0
4084;12 tot 18 jaar;90 tot 95 jaar;2061;0
4085;12 tot 18 jaar;90 tot 95 jaar;2062;0
4086;12 tot 18 jaar;90 tot 95 jaar;2063;0
4087;12 tot 18 jaar;90 tot 95 jaar;2064;0
4088;12 tot 18 jaar;90 tot 95 jaar;2065;0
4089;12 tot 18 jaar;90 tot 95 jaar;2066;0
4090;12 tot 18 jaar;90 tot 95 jaar;2067;0
4091;12 tot 18 jaar;90 tot 95 jaar;2068;0
4092;12 tot 18 jaar;90 tot 95 jaar;2069;0
4093;12 tot 18 jaar;90 tot 95 jaar;2070;0
4094;12 tot 18 jaar;95 jaar of ouder;2025;0
4095;12 tot 18 jaar;95 jaar of ouder;2026;0
4096;12 tot 18 jaar;95 jaar of ouder;2027;0
4097;12 tot 18 jaar;95 jaar of ouder;2028;0
4098;12 tot 18 jaar;95 jaar of ouder;2029;0
4099;12 tot 18 jaar;95 jaar of ouder;2030;0
4100;12 tot 18 jaar;95 jaar of ouder;2031;0
4101;12 tot 18 jaar;95 jaar of ouder;2032;0
4102;12 tot 18 jaar;95 jaar of ouder;2033;0
4103;12 tot 18 jaar;95 jaar of ouder;2034;0
4104;12 tot 18 jaar;95 jaar of ouder;2035;0
4105;12 tot 18 jaar;95 jaar of ouder;2036;0
4106;12 tot 18 jaar;95 jaar of ouder;2037;0
4107;12 tot 18 jaar;95 jaar of ouder;2038;0
4108;12 tot 18 jaar;95 jaar of ouder;2039;0
4109;12 tot 18 jaar;95 jaar of ouder;2040;0
4110;12 tot 18 jaar;95 jaar of ouder;2041;0
4111;12 tot 18 jaar;95 jaar of ouder;2042;0
4112;12 tot 18 jaar;95 jaar of ouder;2043;0
4113;12 tot 18 jaar;95 jaar of ouder;2044;0
4114;12 tot 18 jaar;95 jaar of ouder;2045;0
4115;12 tot 18 jaar;95 jaar of ouder;2046;0
4116;12 tot 18 jaar;95 jaar of ouder;2047;0
4117;12 tot 18 jaar;95 jaar of ouder;2048;0
4118;12 tot 18 jaar;95 jaar of ouder;2049;0
4119;12 tot 18 jaar;95 jaar of ouder;2050;0
4120;12 tot 18 jaar;95 jaar of ouder;2051;0
4121;12 tot 18 jaar;95 jaar of ouder;2052;0
4122;12 tot 18 jaar;95 jaar of ouder;2053;0
4123;12 tot 18 jaar;95 jaar of ouder;2054;0
4124;12 tot 18 jaar;95 jaar of ouder;2055;0
4125;12 tot 18 jaar;95 jaar of ouder;2056;0
4126;12 tot 18 jaar;95 jaar of ouder;2057;0
4127;12 tot 18 jaar;95 jaar of ouder;2058;0
4128;12 tot 18 jaar;95 jaar of ouder;2059;0
4129;12 tot 18 jaar;95 jaar of ouder;2060;0
4130;12 tot 18 jaar;95 jaar of ouder;2061;0
4131;12 tot 18 jaar;95 jaar of ouder;2062;0
4132;12 tot 18 jaar;95 jaar of ouder;2063;0
4133;12 tot 18 jaar;95 jaar of ouder;2064;0
4134;12 tot 18 jaar;95 jaar of ouder;2065;0
4135;12 tot 18 jaar;95 jaar of ouder;2066;0
4136;12 tot 18 jaar;95 jaar of ouder;2067;0
4137;12 tot 18 jaar;95 jaar of ouder;2068;0
4138;12 tot 18 jaar;95 jaar of ouder;2069;0
4139;12 tot 18 jaar;95 jaar of ouder;2070;0
4140;18 jaar of ouder;Totaal;2025;809786
4141;18 jaar of ouder;Totaal;2026;811781
4142;18 jaar of ouder;Totaal;2027;814613
4143;18 jaar of ouder;Totaal;2028;816859
4144;18 jaar of ouder;Totaal;2029;816868
4145;18 jaar of ouder;Totaal;2030;814198
4146;18 jaar of ouder;Totaal;2031;809210
4147;18 jaar of ouder;Totaal;2032;806298
4148;18 jaar of ouder;Totaal;2033;802454
4149;18 jaar of ouder;Totaal;2034;800751
4150;18 jaar of ouder;Totaal;2035;798292
4151;18 jaar of ouder;Totaal;2036;796421
4152;18 jaar of ouder;Totaal;2037;795338
4153;18 jaar of ouder;Totaal;2038;794096
4154;18 jaar of ouder;Totaal;2039;801662
4155;18 jaar of ouder;Totaal;2040;800605
4156;18 jaar of ouder;Totaal;2041;794695
4157;18 jaar of ouder;Totaal;2042;789444
4158;18 jaar of ouder;Totaal;2043;783118
4159;18 jaar of ouder;Totaal;2044;776379
4160;18 jaar of ouder;Totaal;2045;770642
4161;18 jaar of ouder;Totaal;2046;767563
4162;18 jaar of ouder;Totaal;2047;766721
4163;18 jaar of ouder;Totaal;2048;769185
4164;18 jaar of ouder;Totaal;2049;774872
4165;18 jaar of ouder;Totaal;2050;783040
4166;18 jaar of ouder;Totaal;2051;792985
4167;18 jaar of ouder;Totaal;2052;804018
4168;18 jaar of ouder;Totaal;2053;815778
4169;18 jaar of ouder;Totaal;2054;827548
4170;18 jaar of ouder;Totaal;2055;839023
4171;18 jaar of ouder;Totaal;2056;849589
4172;18 jaar of ouder;Totaal;2057;858776
4173;18 jaar of ouder;Totaal;2058;866425
4174;18 jaar of ouder;Totaal;2059;872534
4175;18 jaar of ouder;Totaal;2060;877255
4176;18 jaar of ouder;Totaal;2061;880891
