ID;LeeftijdOp31December;BurgerlijkeStaat;Perioden;TotaalOverledenen_1;SterftePer1000Inwoners_2;OverledenMannen_3;SterftePer1000Mannen_4;OverledenVrouwen_5;SterftePer1000Vrouwen_6
6586;19 jaar;Ongehuwd;1971;202.0;0.959;156.0;1.379;46.0;0.472
6587;19 jaar;Ongehuwd;1972;209.0;1.001;152.0;1.355;57.0;0.59
6588;19 jaar;Ongehuwd;1973;189.0;0.899;147.0;1.296;42.0;0.434
6589;19 jaar;Ongehuwd;1974;200.0;0.945;157.0;1.383;43.0;0.439
6590;19 jaar;Ongehuwd;1975;154.0;0.708;118.0;1.01;36.0;0.357
6591;19 jaar;Ongehuwd;1976;189.0;0.852;142.0;1.198;47.0;0.455
6592;19 jaar;Ongehuwd;1977;197.0;0.872;162.0;1.349;35.0;0.33
6593;19 jaar;Ongehuwd;1978;174.0;0.744;130.0;1.055;44.0;0.398
6594;19 jaar;Ongehuwd;1979;170.0;0.728;132.0;1.074;38.0;0.343
6595;19 jaar;Ongehuwd;1980;158.0;0.65;111.0;0.873;47.0;0.405
6596;19 jaar;Ongehuwd;1981;142.0;0.582;110.0;0.864;32.0;0.274
6597;19 jaar;Ongehuwd;1982;131.0;0.526;91.0;0.701;40.0;0.336
6598;19 jaar;Ongehuwd;1983;143.0;0.568;99.0;0.755;44.0;0.365
6599;19 jaar;Ongehuwd;1984;119.0;0.483;83.0;0.648;36.0;0.304
6600;19 jaar;Ongehuwd;1985;126.0;0.521;94.0;0.751;32.0;0.274
6601;19 jaar;Ongehuwd;1986;123.0;0.511;85.0;0.683;38.0;0.327
6602;19 jaar;Ongehuwd;1987;109.0;0.452;76.0;0.612;33.0;0.282
6603;19 jaar;Ongehuwd;1988;128.0;0.506;94.0;0.72;34.0;0.277
6604;19 jaar;Ongehuwd;1989;137.0;0.558;96.0;0.758;41.0;0.345
6605;19 jaar;Ongehuwd;1990;100.0;0.426;71.0;0.585;29.0;0.256
6606;19 jaar;Ongehuwd;1991;101.0;0.455;68.0;0.596;33.0;0.306
6607;19 jaar;Ongehuwd;1992;99.0;0.487;69.0;0.659;30.0;0.304
6608;19 jaar;Ongehuwd;1993;95.0;0.487;68.0;0.676;27.0;0.285
6609;19 jaar;Ongehuwd;1994;78.0;0.419;57.0;0.595;21.0;0.233
6610;19 jaar;Ongehuwd;1995;73.0;0.396;49.0;0.514;24.0;0.269
6611;19 jaar;Ongehuwd;1996;88.0;0.484;60.0;0.642;28.0;0.318
6612;19 jaar;Ongehuwd;1997;72.0;0.391;46.0;0.485;26.0;0.291
6613;19 jaar;Ongehuwd;1998;91.0;0.495;66.0;0.7;25.0;0.28
6614;19 jaar;Ongehuwd;1999;70.0;0.368;57.0;0.583;13.0;0.141
6615;19 jaar;Ongehuwd;2000;103.0;0.548;77.0;0.797;26.0;0.284
6616;19 jaar;Ongehuwd;2001;82.0;0.446;61.0;0.642;21.0;0.236
6617;19 jaar;Ongehuwd;2002;96.0;0.524;67.0;0.708;29.0;0.327
6618;19 jaar;Ongehuwd;2003;81.0;0.429;54.0;0.553;27.0;0.297
6619;19 jaar;Ongehuwd;2004;66.0;0.344;48.0;0.487;18.0;0.193
6620;19 jaar;Ongehuwd;2005;70.0;0.357;44.0;0.439;26.0;0.271
6621;19 jaar;Ongehuwd;2006;44.0;0.224;29.0;0.288;15.0;0.157
6622;19 jaar;Ongehuwd;2007;61.0;0.312;47.0;0.47;14.0;0.147
6623;19 jaar;Ongehuwd;2008;48.0;0.242;30.0;0.297;18.0;0.185
6624;19 jaar;Ongehuwd;2009;58.0;0.281;38.0;0.359;20.0;0.199
6625;19 jaar;Ongehuwd;2010;63.0;0.305;41.0;0.389;22.0;0.218
6626;19 jaar;Ongehuwd;2011;49.0;0.24;35.0;0.334;14.0;0.141
6627;19 jaar;Ongehuwd;2012;46.0;0.227;30.0;0.289;16.0;0.161
6628;19 jaar;Ongehuwd;2013;60.0;0.294;43.0;0.412;17.0;0.171
6629;19 jaar;Ongehuwd;2014;56.0;0.281;35.0;0.344;21.0;0.216
6630;19 jaar;Gehuwd;1950;0.0;0.0;0.0;0.0;0.0;0.0
6631;19 jaar;Gehuwd;1951;1.0;0.234;0.0;0.0;1.0;0.262
6632;19 jaar;Gehuwd;1952;3.0;0.693;0.0;0.0;3.0;0.773
6633;19 jaar;Gehuwd;1953;0.0;0.0;0.0;0.0;0.0;0.0
6634;19 jaar;Gehuwd;1954;3.0;0.706;1.0;2.193;2.0;0.528
6635;19 jaar;Gehuwd;1955;0.0;0.0;0.0;0.0;0.0;0.0
6636;19 jaar;Gehuwd;1956;0.0;0.0;0.0;0.0;0.0;0.0
6637;19 jaar;Gehuwd;1957;1.0;0.202;0.0;0.0;1.0;0.228
6638;19 jaar;Gehuwd;1958;2.0;0.382;1.0;1.618;1.0;0.217
6639;19 jaar;Gehuwd;1959;1.0;0.173;0.0;0.0;1.0;0.199
6640;19 jaar;Gehuwd;1960;2.0;0.323;1.0;1.224;1.0;0.186
6641;19 jaar;Gehuwd;1961;2.0;0.29;1.0;1.017;1.0;0.169
6642;19 jaar;Gehuwd;1962;4.0;0.505;0.0;0.0;4.0;0.595
6643;19 jaar;Gehuwd;1963;3.0;0.346;1.0;0.782;2.0;0.271
6644;19 jaar;Gehuwd;1964;5.0;0.569;3.0;2.281;2.0;0.268
6645;19 jaar;Gehuwd;1965;4.0;0.32;2.0;1.074;2.0;0.188
6646;19 jaar;Gehuwd;1966;5.0;0.388;2.0;1.048;3.0;0.273
6647;19 jaar;Gehuwd;1967;2.0;0.168;2.0;1.151;0.0;0.0
6648;19 jaar;Gehuwd;1968;3.0;0.254;1.0;0.578;2.0;0.198
6649;19 jaar;Gehuwd;1969;8.0;0.662;0.0;0.0;8.0;0.772
6650;19 jaar;Gehuwd;1970;3.0;0.23;1.0;0.564;2.0;0.177
6651;19 jaar;Gehuwd;1971;6.0;0.424;1.0;0.541;5.0;0.406
6652;19 jaar;Gehuwd;1972;7.0;0.49;1.0;0.581;6.0;0.477
6653;19 jaar;Gehuwd;1973;3.0;0.21;0.0;0.0;3.0;0.235
6654;19 jaar;Gehuwd;1974;2.0;0.141;0.0;0.0;2.0;0.155
6655;19 jaar;Gehuwd;1975;4.0;0.307;0.0;0.0;4.0;0.338
6656;19 jaar;Gehuwd;1976;3.0;0.244;0.0;0.0;3.0;0.267
6657;19 jaar;Gehuwd;1977;2.0;0.185;0.0;0.0;2.0;0.201
6658;19 jaar;Gehuwd;1978;3.0;0.321;1.0;1.323;2.0;0.233
6659;19 jaar;Gehuwd;1979;2.0;0.239;0.0;0.0;2.0;0.263
6660;19 jaar;Gehuwd;1980;4.0;0.529;3.0;3.947;1.0;0.147
6661;19 jaar;Gehuwd;1981;2.0;0.29;0.0;0.0;2.0;0.324
6662;19 jaar;Gehuwd;1982;0.0;0.0;0.0;0.0;0.0;0.0
6663;19 jaar;Gehuwd;1983;2.0;0.367;1.0;1.799;1.0;0.204
6664;19 jaar;Gehuwd;1984;0.0;0.0;0.0;0.0;0.0;0.0
6665;19 jaar;Gehuwd;1985;2.0;0.546;0.0;0.0;2.0;0.595
6666;19 jaar;Gehuwd;1986;0.0;0.0;0.0;0.0;0.0;0.0
6667;19 jaar;Gehuwd;1987;0.0;0.0;0.0;0.0;0.0;0.0
6668;19 jaar;Gehuwd;1988;2.0;0.602;0.0;0.0;2.0;0.689
6669;19 jaar;Gehuwd;1989;2.0;0.565;1.0;2.146;1.0;0.325
6670;19 jaar;Gehuwd;1990;2.0;0.496;0.0;0.0;2.0;0.583
6671;19 jaar;Gehuwd;1991;3.0;0.814;2.0;4.049;1.0;0.313
6672;19 jaar;Gehuwd;1992;0.0;0.0;0.0;0.0;0.0;0.0
6673;19 jaar;Gehuwd;1993;2.0;0.675;2.0;5.54;0.0;0.0
6674;19 jaar;Gehuwd;1994;1.0;0.385;0.0;0.0;1.0;0.428
6675;19 jaar;Gehuwd;1995;0.0;0.0;0.0;0.0;0.0;0.0
6676;19 jaar;Gehuwd;1996;0.0;0.0;0.0;0.0;0.0;0.0
6677;19 jaar;Gehuwd;1997;0.0;0.0;0.0;0.0;0.0;0.0
6678;19 jaar;Gehuwd;1998;0.0;0.0;0.0;0.0;0.0;0.0
6679;19 jaar;Gehuwd;1999;4.0;2.225;1.0;4.608;3.0;1.898
6680;19 jaar;Gehuwd;2000;1.0;0.552;1.0;5.181;0.0;0.0
6681;19 jaar;Gehuwd;2001;0.0;0.0;0.0;0.0;0.0;0.0
6682;19 jaar;Gehuwd;2002;0.0;0.0;0.0;0.0;0.0;0.0
6683;19 jaar;Gehuwd;2003;1.0;0.615;0.0;0.0;1.0;0.693
6684;19 jaar;Gehuwd;2004;1.0;0.745;0.0;0.0;1.0;0.82
6685;19 jaar;Gehuwd;2005;0.0;0.0;0.0;0.0;0.0;0.0
6686;19 jaar;Gehuwd;2006;0.0;0.0;0.0;0.0;0.0;0.0
6687;19 jaar;Gehuwd;2007;0.0;0.0;0.0;0.0;0.0;0.0
6688;19 jaar;Gehuwd;2008;0.0;0.0;0.0;0.0;0.0;0.0
6689;19 jaar;Gehuwd;2009;0.0;0.0;0.0;0.0;0.0;0.0
6690;19 jaar;Gehuwd;2010;0.0;0.0;0.0;0.0;0.0;0.0
6691;19 jaar;Gehuwd;2011;0.0;0.0;0.0;0.0;0.0;0.0
6692;19 jaar;Gehuwd;2012;0.0;0.0;0.0;0.0;0.0;0.0
6693;19 jaar;Gehuwd;2013;0.0;0.0;0.0;0.0;0.0;0.0
6694;19 jaar;Gehuwd;2014;1.0;3.226;1.0;27.778;0.0;0.0
6695;19 jaar;Verweduwd;1950;0.0;0.0;0.0;0.0;0.0;0.0
6696;19 jaar;Verweduwd;1951;0.0;0.0;0.0;0.0;0.0;0.0
6697;19 jaar;Verweduwd;1952;0.0;0.0;0.0;0.0;0.0;0.0
6698;19 jaar;Verweduwd;1953;0.0;0.0;0.0;0.0;0.0;0.0
6699;19 jaar;Verweduwd;1954;0.0;0.0;0.0;0.0;0.0;0.0
6700;19 jaar;Verweduwd;1955;0.0;0.0;0.0;0.0;0.0;0.0
6701;19 jaar;Verweduwd;1956;0.0;0.0;0.0;0.0;0.0;0.0
6702;19 jaar;Verweduwd;1957;0.0;0.0;0.0;0.0;0.0;0.0
6703;19 jaar;Verweduwd;1958;0.0;0.0;0.0;0.0;0.0;0.0
6704;19 jaar;Verweduwd;1959;0.0;0.0;0.0;0.0;0.0;0.0
6705;19 jaar;Verweduwd;1960;0.0;0.0;0.0;0.0;0.0;0.0
6706;19 jaar;Verweduwd;1961;0.0;0.0;0.0;0.0;0.0;0.0
6707;19 jaar;Verweduwd;1962;0.0;0.0;0.0;0.0;0.0;0.0
6708;19 jaar;Verweduwd;1963;0.0;0.0;0.0;0.0;0.0;0.0
6709;19 jaar;Verweduwd;1964;0.0;0.0;0.0;0.0;0.0;0.0
6710;19 jaar;Verweduwd;1965;0.0;0.0;0.0;0.0;0.0;0.0
6711;19 jaar;Verweduwd;1966;0.0;0.0;0.0;0.0;0.0;0.0
6712;19 jaar;Verweduwd;1967;0.0;0.0;0.0;0.0;0.0;0.0
6713;19 jaar;Verweduwd;1968;0.0;0.0;0.0;0.0;0.0;0.0
6714;19 jaar;Verweduwd;1969;0.0;0.0;0.0;0.0;0.0;0.0
6715;19 jaar;Verweduwd;1970;0.0;0.0;0.0;0.0;0.0;0.0
6716;19 jaar;Verweduwd;1971;0.0;0.0;0.0;0.0;0.0;0.0
6717;19 jaar;Verweduwd;1972;0.0;0.0;0.0;0.0;0.0;0.0
6718;19 jaar;Verweduwd;1973;0.0;0.0;0.0;0.0;0.0;0.0
6719;19 jaar;Verweduwd;1974;0.0;0.0;0.0;0.0;0.0;0.0
6720;19 jaar;Verweduwd;1975;0.0;0.0;0.0;0.0;0.0;0.0
6721;19 jaar;Verweduwd;1976;0.0;0.0;0.0;0.0;0.0;0.0
6722;19 jaar;Verweduwd;1977;0.0;0.0;0.0;0.0;0.0;0.0
6723;19 jaar;Verweduwd;1978;0.0;0.0;0.0;0.0;0.0;0.0
6724;19 jaar;Verweduwd;1979;0.0;0.0;0.0;0.0;0.0;0.0
6725;19 jaar;Verweduwd;1980;0.0;0.0;0.0;0.0;0.0;0.0
6726;19 jaar;Verweduwd;1981;0.0;0.0;0.0;0.0;0.0;0.0
6727;19 jaar;Verweduwd;1982;0.0;0.0;0.0;0.0;0.0;0.0
6728;19 jaar;Verweduwd;1983;0.0;0.0;0.0;0.0;0.0;0.0
6729;19 jaar;Verweduwd;1984;0.0;0.0;0.0;0.0;0.0;0.0
6730;19 jaar;Verweduwd;1985;0.0;0.0;0.0;0.0;0.0;0.0
6731;19 jaar;Verweduwd;1986;0.0;0.0;0.0;0.0;0.0;0.0
6732;19 jaar;Verweduwd;1987;0.0;0.0;0.0;0.0;0.0;0.0
6733;19 jaar;Verweduwd;1988;0.0;0.0;0.0;0.0;0.0;0.0
6734;19 jaar;Verweduwd;1989;0.0;0.0;0.0;0.0;0.0;0.0
6735;19 jaar;Verweduwd;1990;0.0;0.0;0.0;0.0;0.0;0.0
6736;19 jaar;Verweduwd;1991;0.0;0.0;0.0;0.0;0.0;0.0
6737;19 jaar;Verweduwd;1992;0.0;0.0;0.0;0.0;0.0;0.0
6738;19 jaar;Verweduwd;1993;0.0;0.0;0.0;0.0;0.0;0.0
6739;19 jaar;Verweduwd;1994;0.0;0.0;0.0;0.0;0.0;0.0
6740;19 jaar;Verweduwd;1995;0.0;0.0;0.0;0.0;0.0;0.0
6741;19 jaar;Verweduwd;1996;0.0;0.0;0.0;0.0;0.0;0.0
6742;19 jaar;Verweduwd;1997;0.0;0.0;0.0;0.0;0.0;0.0
6743;19 jaar;Verweduwd;1998;0.0;0.0;0.0;0.0;0.0;0.0
6744;19 jaar;Verweduwd;1999;0.0;0.0;0.0;0.0;0.0;0.0
6745;19 jaar;Verweduwd;2000;0.0;0.0;0.0;0.0;0.0;0.0
6746;19 jaar;Verweduwd;2001;0.0;0.0;0.0;0.0;0.0;0.0
6747;19 jaar;Verweduwd;2002;0.0;0.0;0.0;0.0;0.0;0.0
6748;19 jaar;Verweduwd;2003;0.0;0.0;0.0;0.0;0.0;0.0
6749;19 jaar;Verweduwd;2004;0.0;0.0;0.0;0.0;0.0;0.0
6750;19 jaar;Verweduwd;2005;0.0;0.0;0.0;0.0;0.0;0.0
6751;19 jaar;Verweduwd;2006;0.0;0.0;0.0;0.0;0.0;0.0
6752;19 jaar;Verweduwd;2007;0.0;0.0;0.0;0.0;0.0;0.0
6753;19 jaar;Verweduwd;2008;1.0;0.0;0.0;0.0;1.0;0.0
6754;19 jaar;Verweduwd;2009;0.0;0.0;0.0;0.0;0.0;0.0
6755;19 jaar;Verweduwd;2010;0.0;0.0;0.0;0.0;0.0;0.0
6756;19 jaar;Verweduwd;2011;0.0;0.0;0.0;0.0;0.0;0.0
6757;19 jaar;Verweduwd;2012;0.0;0.0;0.0;0.0;0.0;0.0
6758;19 jaar;Verweduwd;2013;0.0;0.0;0.0;0.0;0.0;0.0
6759;19 jaar;Verweduwd;2014;0.0;0.0;0.0;0.0;0.0;0.0
6760;19 jaar;Gescheiden;1950;0.0;0.0;0.0;0.0;0.0;0.0
6761;19 jaar;Gescheiden;1951;0.0;0.0;0.0;0.0;0.0;0.0
6762;19 jaar;Gescheiden;1952;0.0;0.0;0.0;0.0;0.0;0.0
6763;19 jaar;Gescheiden;1953;0.0;0.0;0.0;0.0;0.0;0.0
6764;19 jaar;Gescheiden;1954;0.0;0.0;0.0;0.0;0.0;0.0
6765;19 jaar;Gescheiden;1955;0.0;0.0;0.0;0.0;0.0;0.0
6766;19 jaar;Gescheiden;1956;0.0;0.0;0.0;0.0;0.0;0.0
6767;19 jaar;Gescheiden;1957;0.0;0.0;0.0;0.0;0.0;0.0
6768;19 jaar;Gescheiden;1958;0.0;0.0;0.0;0.0;0.0;0.0
6769;19 jaar;Gescheiden;1959;0.0;0.0;0.0;0.0;0.0;0.0
6770;19 jaar;Gescheiden;1960;0.0;0.0;0.0;0.0;0.0;0.0
6771;19 jaar;Gescheiden;1961;0.0;0.0;0.0;0.0;0.0;0.0
6772;19 jaar;Gescheiden;1962;0.0;0.0;0.0;0.0;0.0;0.0
6773;19 jaar;Gescheiden;1963;0.0;0.0;0.0;0.0;0.0;0.0
6774;19 jaar;Gescheiden;1964;0.0;0.0;0.0;0.0;0.0;0.0
6775;19 jaar;Gescheiden;1965;0.0;0.0;0.0;0.0;0.0;0.0
6776;19 jaar;Gescheiden;1966;0.0;0.0;0.0;0.0;0.0;0.0
6777;19 jaar;Gescheiden;1967;1.0;20.408;0.0;0.0;1.0;22.222
6778;19 jaar;Gescheiden;1968;0.0;0.0;0.0;0.0;0.0;0.0
6779;19 jaar;Gescheiden;1969;0.0;0.0;0.0;0.0;0.0;0.0
6780;19 jaar;Gescheiden;1970;0.0;0.0;0.0;0.0;0.0;0.0
6781;19 jaar;Gescheiden;1971;1.0;13.889;0.0;0.0;1.0;14.925
6782;19 jaar;Gescheiden;1972;0.0;0.0;0.0;0.0;0.0;0.0
6783;19 jaar;Gescheiden;1973;0.0;0.0;0.0;0.0;0.0;0.0
6784;19 jaar;Gescheiden;1974;0.0;0.0;0.0;0.0;0.0;0.0
6785;19 jaar;Gescheiden;1975;0.0;0.0;0.0;0.0;0.0;0.0
6786;19 jaar;Gescheiden;1976;0.0;0.0;0.0;0.0;0.0;0.0
6787;19 jaar;Gescheiden;1977;0.0;0.0;0.0;0.0;0.0;0.0
6788;19 jaar;Gescheiden;1978;0.0;0.0;0.0;0.0;0.0;0.0
6789;19 jaar;Gescheiden;1979;0.0;0.0;0.0;0.0;0.0;0.0
6790;19 jaar;Gescheiden;1980;0.0;0.0;0.0;0.0;0.0;0.0
6791;19 jaar;Gescheiden;1981;0.0;0.0;0.0;0.0;0.0;0.0
6792;19 jaar;Gescheiden;1982;0.0;0.0;0.0;0.0;0.0;0.0
6793;19 jaar;Gescheiden;1983;0.0;0.0;0.0;0.0;0.0;0.0
6794;19 jaar;Gescheiden;1984;0.0;0.0;0.0;0.0;0.0;0.0
6795;19 jaar;Gescheiden;1985;0.0;0.0;0.0;0.0;0.0;0.0
6796;19 jaar;Gescheiden;1986;0.0;0.0;0.0;0.0;0.0;0.0
6797;19 jaar;Gescheiden;1987;0.0;0.0;0.0;0.0;0.0;0.0
6798;19 jaar;Gescheiden;1988;0.0;0.0;0.0;0.0;0.0;0.0
6799;19 jaar;Gescheiden;1989;0.0;0.0;0.0;0.0;0.0;0.0
6800;19 jaar;Gescheiden;1990;0.0;0.0;0.0;0.0;0.0;0.0
6801;19 jaar;Gescheiden;1991;0.0;0.0;0.0;0.0;0.0;0.0
6802;19 jaar;Gescheiden;1992;0.0;0.0;0.0;0.0;0.0;0.0
6803;19 jaar;Gescheiden;1993;0.0;0.0;0.0;0.0;0.0;0.0
6804;19 jaar;Gescheiden;1994;0.0;0.0;0.0;0.0;0.0;0.0
6805;19 jaar;Gescheiden;1995;0.0;0.0;0.0;0.0;0.0;0.0
6806;19 jaar;Gescheiden;1996;0.0;0.0;0.0;0.0;0.0;0.0
6807;19 jaar;Gescheiden;1997;0.0;0.0;0.0;0.0;0.0;0.0
6808;19 jaar;Gescheiden;1998;0.0;0.0;0.0;0.0;0.0;0.0
6809;19 jaar;Gescheiden;1999;0.0;0.0;0.0;0.0;0.0;0.0
6810;19 jaar;Gescheiden;2000;0.0;0.0;0.0;0.0;0.0;0.0
6811;19 jaar;Gescheiden;2001;0.0;0.0;0.0;0.0;0.0;0.0
6812;19 jaar;Gescheiden;2002;0.0;0.0;0.0;0.0;0.0;0.0
6813;19 jaar;Gescheiden;2003;0.0;0.0;0.0;0.0;0.0;0.0
6814;19 jaar;Gescheiden;2004;0.0;0.0;0.0;0.0;0.0;0.0
6815;19 jaar;Gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0
6816;19 jaar;Gescheiden;2006;0.0;0.0;0.0;0.0;0.0;0.0
6817;19 jaar;Gescheiden;2007;0.0;0.0;0.0;0.0;0.0;0.0
6818;19 jaar;Gescheiden;2008;0.0;0.0;0.0;0.0;0.0;0.0
6819;19 jaar;Gescheiden;2009;0.0;0.0;0.0;0.0;0.0;0.0
6820;19 jaar;Gescheiden;2010;0.0;0.0;0.0;0.0;0.0;0.0
6821;19 jaar;Gescheiden;2011;0.0;0.0;0.0;0.0;0.0;0.0
6822;19 jaar;Gescheiden;2012;0.0;0.0;0.0;0.0;0.0;0.0
6823;19 jaar;Gescheiden;2013;0.0;0.0;0.0;0.0;0.0;0.0
6824;19 jaar;Gescheiden;2014;0.0;0.0;0.0;0.0;0.0;0.0
6825;20 jaar;Totaal overledenen;1950;133.0;0.795;84.0;0.985;49.0;0.598
6826;20 jaar;Totaal overledenen;1951;120.0;0.736;75.0;0.906;45.0;0.561
6827;20 jaar;Totaal overledenen;1952;101.0;0.614;69.0;0.828;32.0;0.395
6828;20 jaar;Totaal overledenen;1953;103.0;0.656;74.0;0.927;29.0;0.376
6829;20 jaar;Totaal overledenen;1954;90.0;0.569;51.0;0.634;39.0;0.502
6830;20 jaar;Totaal overledenen;1955;99.0;0.63;74.0;0.924;25.0;0.325
6831;20 jaar;Totaal overledenen;1956;104.0;0.654;66.0;0.814;38.0;0.488
6832;20 jaar;Totaal overledenen;1957;101.0;0.638;76.0;0.941;25.0;0.322
6833;20 jaar;Totaal overledenen;1958;104.0;0.628;65.0;0.77;39.0;0.48
6834;20 jaar;Totaal overledenen;1959;113.0;0.673;86.0;1.011;27.0;0.326
6835;20 jaar;Totaal overledenen;1960;117.0;0.681;74.0;0.848;43.0;0.508
6836;20 jaar;Totaal overledenen;1961;104.0;0.62;78.0;0.91;26.0;0.317
6837;20 jaar;Totaal overledenen;1962;132.0;0.752;99.0;1.102;33.0;0.385
6838;20 jaar;Totaal overledenen;1963;137.0;0.718;103.0;1.054;34.0;0.365
6839;20 jaar;Totaal overledenen;1964;144.0;0.721;121.0;1.186;23.0;0.236
6840;20 jaar;Totaal overledenen;1965;133.0;0.706;102.0;1.059;31.0;0.337
6841;20 jaar;Totaal overledenen;1966;202.0;0.767;155.0;1.148;47.0;0.366
6842;20 jaar;Totaal overledenen;1967;170.0;0.672;125.0;0.968;45.0;0.364
6843;20 jaar;Totaal overledenen;1968;206.0;0.87;144.0;1.187;62.0;0.537
6844;20 jaar;Totaal overledenen;1969;171.0;0.753;124.0;1.066;47.0;0.424
6845;20 jaar;Totaal overledenen;1970;179.0;0.808;135.0;1.191;44.0;0.407
6846;20 jaar;Totaal overledenen;1971;180.0;0.818;136.0;1.209;44.0;0.409
6847;20 jaar;Totaal overledenen;1972;181.0;0.802;142.0;1.233;39.0;0.353
6848;20 jaar;Totaal overledenen;1973;179.0;0.799;128.0;1.122;51.0;0.464
6849;20 jaar;Totaal overledenen;1974;186.0;0.825;130.0;1.128;56.0;0.508
6850;20 jaar;Totaal overledenen;1975;180.0;0.791;135.0;1.167;45.0;0.402
6851;20 jaar;Totaal overledenen;1976;141.0;0.608;100.0;0.844;41.0;0.362
6852;20 jaar;Totaal overledenen;1977;168.0;0.715;139.0;1.16;29.0;0.252
6853;20 jaar;Totaal overledenen;1978;178.0;0.748;127.0;1.047;51.0;0.437
6854;20 jaar;Totaal overledenen;1979;176.0;0.719;133.0;1.066;43.0;0.358
6855;20 jaar;Totaal overledenen;1980;180.0;0.737;128.0;1.026;52.0;0.435
6856;20 jaar;Totaal overledenen;1981;126.0;0.499;95.0;0.739;31.0;0.251
6857;20 jaar;Totaal overledenen;1982;151.0;0.6;105.0;0.818;46.0;0.373
6858;20 jaar;Totaal overledenen;1983;151.0;0.591;110.0;0.842;41.0;0.328
6859;20 jaar;Totaal overledenen;1984;140.0;0.543;109.0;0.827;31.0;0.246
6860;20 jaar;Totaal overledenen;1985;131.0;0.52;99.0;0.769;32.0;0.26
6861;20 jaar;Totaal overledenen;1986;122.0;0.494;81.0;0.644;41.0;0.339
6862;20 jaar;Totaal overledenen;1987;133.0;0.542;98.0;0.782;35.0;0.292
6863;20 jaar;Totaal overledenen;1988;117.0;0.475;91.0;0.727;26.0;0.215
6864;20 jaar;Totaal overledenen;1989;125.0;0.484;76.0;0.577;49.0;0.388
6865;20 jaar;Totaal overledenen;1990;121.0;0.482;87.0;0.68;34.0;0.276
6866;20 jaar;Totaal overledenen;1991;107.0;0.445;72.0;0.586;35.0;0.297
6867;20 jaar;Totaal overledenen;1992;106.0;0.466;75.0;0.65;31.0;0.276
6868;20 jaar;Totaal overledenen;1993;110.0;0.527;82.0;0.776;28.0;0.272
6869;20 jaar;Totaal overledenen;1994;108.0;0.541;77.0;0.76;31.0;0.316
6870;20 jaar;Totaal overledenen;1995;98.0;0.517;69.0;0.717;29.0;0.311
6871;20 jaar;Totaal overledenen;1996;77.0;0.41;59.0;0.615;18.0;0.196
6872;20 jaar;Totaal overledenen;1997;92.0;0.497;65.0;0.691;27.0;0.297
6873;20 jaar;Totaal overledenen;1998;87.0;0.464;65.0;0.682;22.0;0.239
6874;20 jaar;Totaal overledenen;1999;85.0;0.455;61.0;0.643;24.0;0.261
6875;20 jaar;Totaal overledenen;2000;89.0;0.46;62.0;0.629;27.0;0.284
6876;20 jaar;Totaal overledenen;2001;86.0;0.448;66.0;0.677;20.0;0.212
6877;20 jaar;Totaal overledenen;2002;107.0;0.57;81.0;0.844;26.0;0.284
6878;20 jaar;Totaal overledenen;2003;76.0;0.407;57.0;0.598;19.0;0.208
6879;20 jaar;Totaal overledenen;2004;70.0;0.366;52.0;0.531;18.0;0.193
6880;20 jaar;Totaal overledenen;2005;60.0;0.31;44.0;0.447;16.0;0.168
6881;20 jaar;Totaal overledenen;2006;51.0;0.259;40.0;0.4;11.0;0.113
6882;20 jaar;Totaal overledenen;2007;75.0;0.379;46.0;0.455;29.0;0.3
6883;20 jaar;Totaal overledenen;2008;65.0;0.329;47.0;0.467;18.0;0.185
6884;20 jaar;Totaal overledenen;2009;64.0;0.319;40.0;0.393;24.0;0.243
6885;20 jaar;Totaal overledenen;2010;57.0;0.272;46.0;0.431;11.0;0.107
6886;20 jaar;Totaal overledenen;2011;67.0;0.32;48.0;0.45;19.0;0.184
6887;20 jaar;Totaal overledenen;2012;50.0;0.241;36.0;0.34;14.0;0.138
6888;20 jaar;Totaal overledenen;2013;57.0;0.277;34.0;0.324;23.0;0.227
6889;20 jaar;Totaal overledenen;2014;47.0;0.227;34.0;0.321;13.0;0.128
6890;20 jaar;Ongehuwd;1950;125.0;0.788;84.0;1.002;41.0;0.549
6891;20 jaar;Ongehuwd;1951;118.0;0.764;75.0;0.922;43.0;0.588
6892;20 jaar;Ongehuwd;1952;97.0;0.625;68.0;0.829;29.0;0.396
6893;20 jaar;Ongehuwd;1953;101.0;0.682;72.0;0.918;29.0;0.416
6894;20 jaar;Ongehuwd;1954;83.0;0.558;50.0;0.632;33.0;0.474
6895;20 jaar;Ongehuwd;1955;98.0;0.662;74.0;0.94;24.0;0.346
6896;20 jaar;Ongehuwd;1956;101.0;0.676;65.0;0.816;36.0;0.515
6897;20 jaar;Ongehuwd;1957;97.0;0.653;75.0;0.946;22.0;0.318
6898;20 jaar;Ongehuwd;1958;99.0;0.639;63.0;0.762;36.0;0.498
6899;20 jaar;Ongehuwd;1959;111.0;0.708;86.0;1.032;25.0;0.34
6900;20 jaar;Ongehuwd;1960;110.0;0.689;73.0;0.856;37.0;0.498
6901;20 jaar;Ongehuwd;1961;101.0;0.654;76.0;0.912;25.0;0.351
6902;20 jaar;Ongehuwd;1962;126.0;0.783;96.0;1.101;30.0;0.407
6903;20 jaar;Ongehuwd;1963;127.0;0.729;101.0;1.069;26.0;0.326
