ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;BaanBedrijfskenmerkenBijInstroom;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
4400;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2007;0.0;0.0;0.0
4401;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2008;0.0;0.0;0.0
4402;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2009;0.0;0.0;0.0
4403;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2010;0.0;0.0;0.0
4404;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2011;0.0;0.0;0.0
4405;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2012;0.0;0.0;0.0
4406;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2013;0.0;0.0;0.0
4407;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2014;0.0;0.0;0.0
4408;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2015;0.0;0.0;0.0
4409;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2016;0.0;0.0;0.0
4410;Totaal;11 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2017;;;
4411;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2007;1.0;0.0;1.0
4412;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2008;1.0;0.0;1.0
4413;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2009;0.0;0.0;0.0
4414;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2010;0.0;0.0;0.0
4415;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
4416;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
4417;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
4418;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
4419;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
4420;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
4421;Totaal;11 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2017;;;
4422;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2007;254.0;95.0;159.0
4423;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2008;245.0;93.0;152.0
4424;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2009;208.0;80.0;128.0
4425;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2010;223.0;86.0;137.0
4426;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2011;217.0;84.0;133.0
4427;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2012;212.0;80.0;132.0
4428;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2013;222.0;80.0;143.0
4429;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2014;239.0;86.0;154.0
4430;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2015;228.0;83.0;145.0
4431;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2016;231.0;84.0;147.0
4432;Totaal;11 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2017;;;
4433;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2007;242.0;92.0;150.0
4434;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2008;245.0;98.0;147.0
4435;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2009;207.0;83.0;124.0
4436;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2010;204.0;82.0;122.0
4437;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2011;210.0;84.0;126.0
4438;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2012;201.0;80.0;122.0
4439;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2013;204.0;79.0;125.0
4440;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2014;217.0;82.0;135.0
4441;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2015;213.0;83.0;129.0
4442;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2016;221.0;88.0;133.0
4443;Totaal;11 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2017;;;
4444;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2007;93.0;33.0;60.0
4445;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2008;93.0;33.0;60.0
4446;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2009;78.0;29.0;49.0
4447;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2010;89.0;33.0;56.0
4448;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2011;92.0;34.0;58.0
4449;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2012;81.0;30.0;51.0
4450;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2013;82.0;30.0;52.0
4451;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2014;89.0;32.0;57.0
4452;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2015;90.0;32.0;59.0
4453;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2016;91.0;32.0;59.0
4454;Totaal;11 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2017;;;
4455;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2007;198.0;68.0;130.0
4456;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2008;190.0;67.0;123.0
4457;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2009;177.0;62.0;115.0
4458;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2010;193.0;71.0;123.0
4459;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2011;189.0;68.0;121.0
4460;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2012;186.0;64.0;122.0
4461;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2013;194.0;65.0;129.0
4462;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2014;198.0;67.0;132.0
4463;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2015;204.0;67.0;138.0
4464;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2016;212.0;69.0;144.0
4465;Totaal;11 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2017;;;
4466;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2007;516.0;215.0;301.0
4467;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2008;477.0;203.0;273.0
4468;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2009;450.0;194.0;256.0
4469;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2010;474.0;201.0;273.0
4470;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2011;470.0;201.0;268.0
4471;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2012;450.0;191.0;259.0
4472;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2013;441.0;185.0;256.0
4473;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2014;456.0;192.0;264.0
4474;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2015;492.0;214.0;278.0
4475;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2016;494.0;206.0;289.0
4476;Totaal;11 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2017;;;
4477;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2007;0.0;0.0;0.0
4478;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2008;0.0;0.0;0.0
4479;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2009;0.0;0.0;0.0
4480;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2010;0.0;0.0;0.0
4481;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
4482;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
4483;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
4484;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
4485;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
4486;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
4487;Totaal;11 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2017;;;
4488;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2007;1301.0;502.0;799.0
4489;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2008;1251.0;495.0;756.0
4490;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2009;1120.0;448.0;672.0
4491;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2010;1183.0;473.0;711.0
4492;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2011;1177.0;471.0;706.0
4493;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2012;1131.0;444.0;686.0
4494;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2013;1143.0;439.0;704.0
4495;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2014;1199.0;458.0;742.0
4496;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2015;1227.0;479.0;748.0
4497;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2016;1249.0;478.0;771.0
4498;Totaal;1 jaar na instroom;Totaal;Jaar van instroom: 2017;;;
4499;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2007;668.0;199.0;470.0
4500;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2008;650.0;199.0;450.0
4501;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2009;567.0;175.0;392.0
4502;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2010;594.0;196.0;398.0
4503;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2011;576.0;191.0;386.0
4504;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2012;547.0;170.0;377.0
4505;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2013;562.0;174.0;388.0
4506;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2014;591.0;182.0;409.0
4507;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2015;625.0;204.0;421.0
4508;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2016;650.0;205.0;446.0
4509;Totaal;1 jaar na instroom;Tijdelijk dienstverband;Jaar van instroom: 2017;;;
4510;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2007;286.0;102.0;185.0
4511;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2008;260.0;95.0;164.0
4512;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2009;221.0;79.0;142.0
4513;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2010;235.0;77.0;158.0
4514;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2011;237.0;75.0;162.0
4515;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2012;222.0;64.0;158.0
4516;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2013;212.0;54.0;157.0
4517;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2014;229.0;56.0;173.0
4518;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2015;242.0;60.0;183.0
4519;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2016;241.0;62.0;179.0
4520;Totaal;1 jaar na instroom;Uitzendkracht ;Jaar van instroom: 2017;;;
4521;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2007;195.0;114.0;81.0
4522;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2008;193.0;113.0;80.0
4523;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2009;189.0;108.0;81.0
4524;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2010;192.0;106.0;85.0
4525;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2011;201.0;110.0;91.0
4526;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2012;215.0;119.0;96.0
4527;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2013;211.0;115.0;95.0
4528;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2014;226.0;123.0;103.0
4529;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2015;220.0;125.0;95.0
4530;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2016;225.0;125.0;100.0
4531;Totaal;1 jaar na instroom;Oproepkracht;Jaar van instroom: 2017;;;
4532;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2007;55.0;50.0;5.0
4533;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2008;54.0;49.0;5.0
4534;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2009;58.0;52.0;6.0
4535;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2010;63.0;57.0;7.0
4536;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2011;67.0;62.0;5.0
4537;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2012;68.0;63.0;5.0
4538;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2013;72.0;67.0;5.0
4539;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2014;76.0;69.0;6.0
4540;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2015;77.0;70.0;7.0
4541;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2016;74.0;68.0;6.0
4542;Totaal;1 jaar na instroom;Stagiaire;Jaar van instroom: 2017;;;
4543;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2007;96.0;38.0;59.0
4544;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2008;95.0;38.0;56.0
4545;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2009;85.0;33.0;52.0
4546;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2010;99.0;37.0;62.0
4547;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2011;96.0;33.0;62.0
4548;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2012;78.0;28.0;50.0
4549;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2013;87.0;29.0;59.0
4550;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2014;78.0;27.0;51.0
4551;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2015;63.0;20.0;43.0
4552;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2016;59.0;18.0;40.0
4553;Totaal;1 jaar na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2017;;;
4554;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2007;33.0;17.0;16.0
4555;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2008;29.0;14.0;16.0
4556;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2009;27.0;13.0;14.0
4557;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2010;28.0;14.0;14.0
4558;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2011;26.0;13.0;13.0
4559;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2012;25.0;13.0;12.0
4560;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2013;25.0;13.0;12.0
4561;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2014;25.0;13.0;12.0
4562;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2015;23.0;12.0;11.0
4563;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2016;22.0;11.0;11.0
4564;Totaal;1 jaar na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2017;;;
4565;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2007;0.0;0.0;0.0
4566;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2008;0.0;0.0;0.0
4567;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2009;0.0;0.0;0.0
4568;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2010;0.0;0.0;0.0
4569;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2011;0.0;0.0;0.0
4570;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2012;0.0;0.0;0.0
4571;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2013;1.0;0.0;0.0
4572;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2014;1.0;0.0;1.0
4573;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2015;1.0;0.0;0.0
4574;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2016;0.0;0.0;0.0
4575;Totaal;1 jaar na instroom;B Delfstoffenwinning;Jaar van instroom: 2017;;;
4576;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2007;61.0;17.0;44.0
4577;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2008;56.0;16.0;39.0
4578;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2009;46.0;14.0;32.0
4579;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2010;52.0;16.0;36.0
4580;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2011;53.0;16.0;37.0
4581;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2012;50.0;16.0;35.0
4582;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2013;52.0;16.0;36.0
4583;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2014;54.0;16.0;38.0
4584;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2015;49.0;17.0;33.0
4585;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2016;50.0;17.0;33.0
4586;Totaal;1 jaar na instroom;C Industrie;Jaar van instroom: 2017;;;
4587;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2007;1.0;0.0;1.0
4588;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2008;1.0;0.0;1.0
4589;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2009;1.0;0.0;1.0
4590;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2010;1.0;0.0;1.0
4591;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2011;1.0;0.0;1.0
4592;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2012;1.0;0.0;1.0
4593;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2013;1.0;0.0;1.0
4594;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2014;1.0;0.0;1.0
4595;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2015;1.0;0.0;1.0
4596;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2016;2.0;1.0;1.0
4597;Totaal;1 jaar na instroom;D Energievoorziening;Jaar van instroom: 2017;;;
4598;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2007;2.0;0.0;2.0
4599;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2008;2.0;0.0;1.0
4600;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2009;2.0;0.0;2.0
4601;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2010;2.0;0.0;1.0
4602;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2011;2.0;0.0;1.0
4603;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2012;2.0;1.0;1.0
4604;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2013;2.0;0.0;1.0
4605;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2014;2.0;0.0;1.0
4606;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2015;2.0;0.0;1.0
4607;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2016;2.0;1.0;1.0
4608;Totaal;1 jaar na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2017;;;
4609;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2007;35.0;9.0;25.0
4610;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2008;32.0;9.0;23.0
4611;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2009;26.0;8.0;18.0
4612;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2010;29.0;8.0;21.0
4613;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2011;29.0;8.0;21.0
4614;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2012;28.0;7.0;21.0
4615;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2013;29.0;6.0;22.0
4616;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2014;25.0;6.0;19.0
4617;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2015;24.0;6.0;17.0
4618;Totaal;1 jaar na instroom;F Bouwnijverheid;Jaar van instroom: 2016;24.0;6.0;18.0
