ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
563;Ondergrens 67%-prognose-interval;2e Generatie;2038;2252724;1318131;146365;241304;70967;230871;103526;177934;225686;930331;392540;209742;216378;64978
564;Ondergrens 67%-prognose-interval;2e Generatie;2039;2271905;1332433;147867;245073;72425;230799;105123;177792;225987;934164;392454;213246;212428;66460
565;Ondergrens 67%-prognose-interval;2e Generatie;2040;2293231;1344544;149024;248387;74029;231065;106613;177587;226235;936412;390976;217961;208357;67815
566;Ondergrens 67%-prognose-interval;2e Generatie;2041;2308081;1357123;150168;252012;75866;231018;107741;177379;226124;939781;389402;223331;203964;69188
567;Ondergrens 67%-prognose-interval;2e Generatie;2042;2326275;1370377;151278;255157;77520;230736;109119;177136;226173;945426;388695;228015;199663;70208
568;Ondergrens 67%-prognose-interval;2e Generatie;2043;2338710;1385812;152924;258196;78980;230567;110498;176853;226025;947179;389267;233480;195510;71844
569;Ondergrens 67%-prognose-interval;2e Generatie;2044;2352737;1396393;154226;261959;80318;230394;111596;176530;225789;952187;390119;239176;191276;73398
570;Ondergrens 67%-prognose-interval;2e Generatie;2045;2360873;1410886;155425;265896;81782;230397;112539;176167;225591;954386;390203;244301;186172;74794
571;Ondergrens 67%-prognose-interval;2e Generatie;2046;2369877;1423077;156950;269271;83036;230157;113679;175467;225376;956181;389978;248521;181502;75992
572;Ondergrens 67%-prognose-interval;2e Generatie;2047;2388204;1433838;158567;270979;84608;230049;114890;174863;225286;959141;389738;253531;176580;77347
573;Ondergrens 67%-prognose-interval;2e Generatie;2048;2405475;1441463;159999;272778;86048;229852;116170;174221;225071;960979;389868;258463;171744;78719
574;Ondergrens 67%-prognose-interval;2e Generatie;2049;2418789;1447940;161305;274762;87612;229479;117408;173616;224862;962541;389787;263645;166625;80063
575;Ondergrens 67%-prognose-interval;2e Generatie;2050;2425371;1455481;162962;278017;89181;229001;118602;172941;224600;964516;389667;268587;161574;81286
576;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2003;3053262;1630066;191277;290524;62232;295832;129782;321541;342368;1423321;758469;197153;401167;69038
577;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2004;3135231;1697327;203216;313317;66935;307358;134248;327889;352798;1437915;762927;210358;399881;70520
578;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2005;3214327;1762267;213789;335524;71814;319166;139034;334141;363149;1452589;767682;223355;398659;71750
579;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2006;3293186;1826763;223615;358083;76796;331274;144012;340483;373685;1469140;773707;237493;397624;73290
580;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2007;3375163;1890764;232477;380961;82043;343603;149256;346762;384558;1487933;780600;252719;396563;75329
581;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2008;3463045;1953957;241871;403718;87323;356195;154472;352694;395375;1509616;789463;269563;395500;78074
582;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2009;3551462;2017649;250570;427536;92738;368895;159585;358365;405930;1535381;799044;288144;394808;81613
583;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2010;3645393;2084280;260289;451993;98274;381211;164789;364306;416412;1563836;808196;308670;393936;85847
584;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2011;3739073;2147430;270067;476955;104222;393918;170007;370154;427169;1596532;819963;329311;393050;90743
585;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2012;3833942;2211808;280012;502249;109997;407126;175120;375972;438498;1628950;831883;351822;392296;96178
586;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2013;3930087;2276127;289709;527955;115413;419763;180567;381750;449550;1662623;840222;374624;391695;101585
587;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2014;4032159;2342416;300386;552742;121743;432433;186314;387510;460642;1694831;851097;396639;390734;107104
588;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2015;4130422;2408441;310981;580378;127872;444827;191489;393195;471639;1726834;862913;419603;390279;112878
589;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2016;4235776;2478339;321140;607440;134364;457419;196609;398596;482479;1762241;874273;442379;389554;118036
590;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2017;4333652;2545835;332114;634486;140810;469535;202378;403922;492476;1795297;885783;466132;388578;122838
591;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2018;4432101;2613862;343962;661427;147564;480445;207735;409555;502290;1829073;893773;489533;387952;126825
592;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2019;4531437;2676132;355363;686032;153946;492043;213822;414972;512496;1860495;904504;512429;387232;132130
593;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2020;4633047;2743969;364979;710942;160645;503549;219816;420696;523153;1891370;917048;535651;386661;137184
594;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2021;4732283;2812036;376159;737507;167297;514535;225179;425925;533110;1922543;924924;558729;385986;142116
595;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2022;4827147;2877007;387980;763226;173700;525676;231419;430458;542735;1948069;931294;581404;385555;145679
596;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2023;4929631;2942972;398963;791161;180604;536599;236842;435172;552346;1981805;938287;604215;385250;149615
597;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2024;5022055;3008720;407268;820192;186993;547468;242339;440215;562070;2011923;949425;625112;385078;153303
598;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2025;5111915;3071082;419059;851245;193894;558607;248581;444185;572319;2042702;957349;647756;384567;156878
599;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2026;5202744;3133846;431994;879202;200928;569556;254885;448866;583002;2071422;968179;670615;383765;160299
600;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2027;5295797;3203167;443980;906080;207775;580294;260717;453493;592892;2095842;979521;695848;383257;163670
601;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2028;5397662;3264136;454407;931707;214784;590416;266258;457692;602195;2123634;987972;716691;382652;166299
602;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2029;5491355;3333065;465410;958610;220980;600786;271260;462449;612981;2153029;996718;738510;382805;170717
603;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2030;5574676;3392726;477505;985293;228912;611419;276334;466587;624166;2176216;1003663;760452;381649;175041
604;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2031;5662095;3458580;488826;1013587;235720;621994;282062;470884;635046;2197252;1010601;780635;380453;178353
605;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2032;5754438;3523273;499669;1042766;242496;631901;287064;475503;645268;2219454;1013748;802344;379022;183337
606;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2033;5839772;3582461;511272;1071375;249632;640713;292336;479838;653722;2246193;1022325;819080;377741;186828
607;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2034;5924740;3642984;519177;1099628;256025;649064;297763;483807;662092;2274595;1035734;837952;375418;190892
608;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2035;6000461;3702174;531497;1126193;261996;657243;303410;487816;670855;2305604;1051079;858100;373703;194715
609;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2036;6081444;3760879;542380;1152934;267755;666555;309522;491667;680526;2337563;1060138;878018;371894;198211
610;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2037;6163487;3817272;553689;1180471;274822;674500;316073;494810;688653;2366865;1068937;900309;369964;201465
611;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2038;6238722;3874329;565566;1205545;282377;682545;322329;497860;696731;2389544;1078942;925081;367334;204413
612;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2039;6332326;3929099;577194;1231361;289403;690322;327889;500841;704652;2420727;1093729;946001;364958;207862
613;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2040;6431329;3988610;588161;1259635;296096;697860;333018;503499;712584;2446206;1105317;968927;362109;210664
614;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2041;6523223;4049514;601610;1286803;302266;705368;338069;506422;720646;2479025;1117279;989217;359375;212070
615;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2042;6602528;4100577;614790;1310940;308844;713543;342665;509310;729361;2497554;1128703;1012371;357104;215144
616;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2043;6694310;4152224;627423;1336917;314614;720260;346873;511668;736467;2523883;1138947;1028357;354202;218194
617;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2044;6784006;4210014;638935;1360659;319986;727499;352004;514866;744347;2552246;1149406;1048249;351875;222239
618;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2045;6862084;4268848;647062;1384245;326678;734727;356376;518194;751261;2584953;1156418;1069895;348103;226074
619;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2046;6918792;4330461;655116;1407030;333095;741980;361202;521436;758248;2598748;1164536;1090462;344858;228179
620;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2047;6961131;4388034;666138;1430077;339654;750919;366519;524618;765312;2619292;1167378;1107744;340946;231056
621;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2048;7020886;4443674;679499;1455258;347130;759174;370718;527258;772382;2642144;1182156;1123152;337421;233573
622;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2049;7106765;4501234;691135;1480787;354511;767436;375402;529739;780364;2658221;1193383;1138149;334793;235292
623;Bovengrens 67%-prognose-interval;Totaal 1e en 2e generatie;2050;7185915;4560222;701932;1510535;360378;774257;381004;531805;787332;2689252;1205297;1152385;331624;237527
624;Bovengrens 67%-prognose-interval;1e Generatie;2003;1598693;1011056;128763;217250;40316;163964;84814;188230;191128;587487;282365;134933;135875;36876
625;Bovengrens 67%-prognose-interval;1e Generatie;2004;1642385;1044993;136090;233403;43484;167812;87093;190159;194790;597673;286533;144492;134486;37431
626;Bovengrens 67%-prognose-interval;1e Generatie;2005;1683503;1077099;141946;248905;46713;171916;89500;192293;198765;606325;290377;153949;133197;37847
627;Bovengrens 67%-prognose-interval;1e Generatie;2006;1724182;1107672;146247;264386;50053;176353;92206;194668;203008;617505;296041;163632;131927;38394
628;Bovengrens 67%-prognose-interval;1e Generatie;2007;1770183;1137541;150270;279059;53535;180972;94946;197192;207444;631866;303461;174906;130662;39621
629;Bovengrens 67%-prognose-interval;1e Generatie;2008;1818070;1167906;154325;293932;57102;185766;97795;199731;212064;648849;310927;187417;129326;41378
630;Bovengrens 67%-prognose-interval;1e Generatie;2009;1866948;1198532;158360;309571;60443;190597;100641;202389;216724;668613;320195;201107;128105;44105
631;Bovengrens 67%-prognose-interval;1e Generatie;2010;1921838;1229767;162243;325395;64013;195478;103450;205134;221554;692060;331058;215857;127073;47332
632;Bovengrens 67%-prognose-interval;1e Generatie;2011;1976009;1258837;166371;339875;67746;200591;106349;207873;226427;717513;341044;232154;125897;50965
633;Bovengrens 67%-prognose-interval;1e Generatie;2012;2033779;1291117;170836;355049;71380;205961;109285;210578;231649;743496;352349;248882;124580;55017
634;Bovengrens 67%-prognose-interval;1e Generatie;2013;2094518;1323443;175731;371031;75206;211191;112223;213400;236710;768276;361056;265725;123694;58354
635;Bovengrens 67%-prognose-interval;1e Generatie;2014;2153482;1355705;180389;387185;79104;216397;114667;216151;241764;795816;368297;281506;122733;62659
636;Bovengrens 67%-prognose-interval;1e Generatie;2015;2206839;1387352;185532;403622;82622;221819;117945;218904;247034;821490;378777;297894;121500;66727
637;Bovengrens 67%-prognose-interval;1e Generatie;2016;2260375;1419713;190133;419292;86290;227107;121175;221662;252157;845869;389168;314772;120594;70019
638;Bovengrens 67%-prognose-interval;1e Generatie;2017;2314206;1451618;194778;434821;90007;232231;124283;224132;257072;868146;399848;330789;119487;73336
639;Bovengrens 67%-prognose-interval;1e Generatie;2018;2367826;1481947;199608;449799;93450;237179;127293;226498;261737;889338;408657;345887;118335;76399
640;Bovengrens 67%-prognose-interval;1e Generatie;2019;2422133;1514889;204529;465514;97129;241798;130130;228882;266125;910019;417864;359954;117389;78664
641;Bovengrens 67%-prognose-interval;1e Generatie;2020;2471742;1547328;209329;481170;100714;246333;133240;231368;270421;929617;424470;374944;116550;80988
642;Bovengrens 67%-prognose-interval;1e Generatie;2021;2520973;1579136;213972;496561;104356;250774;136072;233675;274613;949743;431253;390136;115581;82559
643;Bovengrens 67%-prognose-interval;1e Generatie;2022;2570630;1609631;218340;511512;107566;254904;138477;235660;278486;967619;438895;404716;115112;84675
644;Bovengrens 67%-prognose-interval;1e Generatie;2023;2615580;1640056;223403;527227;110352;259259;141080;237725;282502;985445;445748;416515;114396;87789
645;Bovengrens 67%-prognose-interval;1e Generatie;2024;2658252;1669156;228795;542975;114119;263943;143578;239507;286611;1005075;453101;429468;113684;89251
646;Bovengrens 67%-prognose-interval;1e Generatie;2025;2696208;1699278;233801;556667;118027;269094;146199;241377;291398;1020507;462726;442586;112931;90981
647;Bovengrens 67%-prognose-interval;1e Generatie;2026;2742571;1724179;238647;570487;121235;274039;148843;243393;296137;1039933;466714;456039;112155;92416
648;Bovengrens 67%-prognose-interval;1e Generatie;2027;2785044;1753125;244331;584557;124361;279185;151611;245292;301075;1057438;472241;469064;111540;93705
649;Bovengrens 67%-prognose-interval;1e Generatie;2028;2828427;1781453;249737;598345;126934;283977;154169;247014;305833;1071684;477370;481327;110996;94024
650;Bovengrens 67%-prognose-interval;1e Generatie;2029;2872337;1809055;254274;612575;129767;287983;156148;248882;309798;1087137;484020;494408;110312;95159
651;Bovengrens 67%-prognose-interval;1e Generatie;2030;2913029;1836483;258413;626934;132777;291758;158913;250458;313760;1103878;490071;506531;109685;97260
652;Bovengrens 67%-prognose-interval;1e Generatie;2031;2958017;1862334;263005;642027;136135;295500;161227;251961;317221;1120371;497860;518699;109233;99414
653;Bovengrens 67%-prognose-interval;1e Generatie;2032;2997994;1891195;267853;656430;138855;299436;163832;253306;320888;1136041;500163;530776;108697;100705
654;Bovengrens 67%-prognose-interval;1e Generatie;2033;3042965;1918779;272430;669904;141665;303423;165918;254620;324579;1149607;508661;541923;108003;101111
655;Bovengrens 67%-prognose-interval;1e Generatie;2034;3070877;1941222;277872;683408;144555;307221;167915;255990;328067;1164627;513888;553588;107420;101709
656;Bovengrens 67%-prognose-interval;1e Generatie;2035;3108009;1965344;282283;695182;147164;311298;169017;257118;331757;1172259;520295;563554;106241;102442
657;Bovengrens 67%-prognose-interval;1e Generatie;2036;3145523;1989075;286707;707947;150175;315382;172279;258314;335522;1184436;525888;574236;105224;102732
658;Bovengrens 67%-prognose-interval;1e Generatie;2037;3184340;2016172;290416;719864;153125;319393;174790;258672;339205;1197265;535138;583154;104730;102027
659;Bovengrens 67%-prognose-interval;1e Generatie;2038;3217145;2040813;295709;734053;155671;323593;176506;258942;343089;1214131;540413;596708;104501;102986
660;Bovengrens 67%-prognose-interval;1e Generatie;2039;3252587;2062155;300611;747175;158698;327704;178217;259939;346877;1229607;542252;608277;103695;104606
661;Bovengrens 67%-prognose-interval;1e Generatie;2040;3276621;2082549;304931;757046;161143;331459;179546;260537;350299;1241678;548309;616364;102891;104831
662;Bovengrens 67%-prognose-interval;1e Generatie;2041;3307661;2103391;308956;767779;163776;335309;180940;261170;353826;1250536;555498;624821;102657;106067
663;Bovengrens 67%-prognose-interval;1e Generatie;2042;3334167;2121254;312240;778494;165777;338895;182745;261757;357056;1262642;556283;634337;102438;106711
664;Bovengrens 67%-prognose-interval;1e Generatie;2043;3364882;2140372;315909;788448;168743;341898;184802;261803;359651;1275119;557177;644282;101972;106213
665;Bovengrens 67%-prognose-interval;1e Generatie;2044;3400022;2157573;320278;798175;171745;344957;187294;261722;362296;1286141;559629;653000;101867;107952
666;Bovengrens 67%-prognose-interval;1e Generatie;2045;3432507;2177118;325168;808865;173025;348072;189413;261520;365017;1299875;566572;661344;101932;109007
667;Bovengrens 67%-prognose-interval;1e Generatie;2046;3462554;2196310;330411;819030;175387;351231;191529;261670;367759;1312964;572525;670370;102235;109946
668;Bovengrens 67%-prognose-interval;1e Generatie;2047;3491838;2213968;335560;826657;177364;354198;192228;261488;370250;1321042;577283;680002;102456;110156
669;Bovengrens 67%-prognose-interval;1e Generatie;2048;3511716;2231160;341249;835078;179421;356949;192962;261273;372543;1330715;581662;689210;102770;110940
670;Bovengrens 67%-prognose-interval;1e Generatie;2049;3540113;2246860;344363;845999;181944;359733;195000;260802;374850;1343496;583607;698411;102980;110703
671;Bovengrens 67%-prognose-interval;1e Generatie;2050;3558876;2261831;347201;853056;183098;361815;195484;260277;376422;1352660;586752;706321;103418;109861
672;Bovengrens 67%-prognose-interval;2e Generatie;2003;1457200;620614;62674;73484;22023;132133;45078;133606;151623;836627;476557;62473;265339;32242
673;Bovengrens 67%-prognose-interval;2e Generatie;2004;1496996;655015;67499;80106;23598;139863;47496;138107;158333;842133;477465;66067;265503;33158
674;Bovengrens 67%-prognose-interval;2e Generatie;2005;1537248;689627;72597;87237;25274;147716;49895;142433;164961;847795;478189;69936;265691;34116
675;Bovengrens 67%-prognose-interval;2e Generatie;2006;1578480;724826;77761;94712;27020;155639;52346;146596;171519;853391;478902;73999;265915;35032
676;Bovengrens 67%-prognose-interval;2e Generatie;2007;1618616;760100;82944;102512;28845;163502;54793;150557;177885;859014;479476;78303;266135;35978
677;Bovengrens 67%-prognose-interval;2e Generatie;2008;1659348;794599;88318;110666;30757;171232;57268;154191;183958;864989;480029;82885;266355;36951
678;Bovengrens 67%-prognose-interval;2e Generatie;2009;1700875;829280;93676;118975;32765;178952;59721;157760;190225;871049;480755;87863;266645;37938
679;Bovengrens 67%-prognose-interval;2e Generatie;2010;1742986;865021;99202;127899;34809;186624;62204;161179;196182;877546;481165;93107;266946;39003
680;Bovengrens 67%-prognose-interval;2e Generatie;2011;1782561;899311;104698;137173;36957;194391;64700;164366;201965;884433;482058;98450;267292;40236
681;Bovengrens 67%-prognose-interval;2e Generatie;2012;1823858;933123;110296;146418;39273;201864;67045;167350;207539;891846;483278;104249;267665;41659
682;Bovengrens 67%-prognose-interval;2e Generatie;2013;1866749;967796;116181;156558;41547;209267;69485;170319;213326;899749;484081;110568;268025;43051
683;Bovengrens 67%-prognose-interval;2e Generatie;2014;1911953;1003191;121991;167424;44002;216502;72151;173183;218498;908821;485555;117430;268348;44624
684;Bovengrens 67%-prognose-interval;2e Generatie;2015;1953622;1037611;127803;177672;46777;223518;74745;176155;224788;918396;487048;124602;268682;46347
685;Bovengrens 67%-prognose-interval;2e Generatie;2016;1998923;1074707;133695;189192;49483;230353;77516;179026;230229;928185;488392;132065;269230;48121
686;Bovengrens 67%-prognose-interval;2e Generatie;2017;2045826;1109264;139871;200328;52143;237159;80360;181781;235715;938373;490866;139674;269840;49991
687;Bovengrens 67%-prognose-interval;2e Generatie;2018;2094088;1144326;145643;211278;55012;243255;83208;184686;240797;950355;492276;147523;270049;52139
688;Bovengrens 67%-prognose-interval;2e Generatie;2019;2141234;1182271;152000;223649;58044;249494;85946;187267;246272;961405;493605;155351;270299;54186
689;Bovengrens 67%-prognose-interval;2e Generatie;2020;2187296;1217817;157990;235127;61132;257052;88716;190053;251978;971414;496010;163570;270570;56227
690;Bovengrens 67%-prognose-interval;2e Generatie;2021;2233066;1253674;164573;248065;64345;263289;91505;192659;258338;982743;498741;171961;270861;58504
691;Bovengrens 67%-prognose-interval;2e Generatie;2022;2283482;1289165;170598;261406;67388;269231;94523;195356;263751;994102;500574;180584;271295;60658
692;Bovengrens 67%-prognose-interval;2e Generatie;2023;2327305;1323145;176212;274297;70910;275154;97436;198102;268855;1006108;502875;189882;271600;62838
693;Bovengrens 67%-prognose-interval;2e Generatie;2024;2371116;1359933;183495;286631;74340;281540;100309;201082;274395;1017313;505143;198999;271815;65123
694;Bovengrens 67%-prognose-interval;2e Generatie;2025;2422422;1394480;189200;298168;78185;287594;103426;204034;280090;1028792;507537;208003;271858;67565
695;Bovengrens 67%-prognose-interval;2e Generatie;2026;2469580;1428484;195185;312040;81585;293628;106468;206731;286081;1039900;509330;216954;271990;70283
696;Bovengrens 67%-prognose-interval;2e Generatie;2027;2517884;1467220;201410;325602;85116;299354;109853;209429;292400;1050755;510440;226418;272126;72669
697;Bovengrens 67%-prognose-interval;2e Generatie;2028;2568393;1502434;207860;340127;88701;305481;112828;212286;297926;1063150;512123;236324;272241;75096
698;Bovengrens 67%-prognose-interval;2e Generatie;2029;2620552;1536834;214225;354048;92143;311978;115919;214786;303716;1075491;515117;245464;272186;77460
699;Bovengrens 67%-prognose-interval;2e Generatie;2030;2670687;1569643;220679;366504;96155;318470;119327;217887;310138;1089084;518107;255378;271739;79710
700;Bovengrens 67%-prognose-interval;2e Generatie;2031;2719765;1606510;227711;379019;99738;325197;122348;220907;316236;1098684;520216;265155;271230;82199
701;Bovengrens 67%-prognose-interval;2e Generatie;2032;2770450;1641629;234441;393232;103711;330488;125751;224048;322402;1112027;524045;275175;270131;84662
702;Bovengrens 67%-prognose-interval;2e Generatie;2033;2817558;1679562;240127;407055;107861;335954;129058;226967;327940;1126398;526682;286194;269030;87115
703;Bovengrens 67%-prognose-interval;2e Generatie;2034;2862920;1710392;246567;418828;111363;341586;132521;229205;334180;1140383;530750;296474;267958;89664
704;Bovengrens 67%-prognose-interval;2e Generatie;2035;2906442;1746982;252239;433228;115371;346892;135879;231228;339598;1152459;534510;306445;267006;92206
705;Bovengrens 67%-prognose-interval;2e Generatie;2036;2954745;1786277;258636;446835;119086;352392;139434;233930;344796;1164783;539373;316427;265668;94697
706;Bovengrens 67%-prognose-interval;2e Generatie;2037;2999136;1824321;266082;460831;122869;357279;143184;236856;349672;1177998;542855;325948;263657;97384
707;Bovengrens 67%-prognose-interval;2e Generatie;2038;3040820;1855316;272583;473423;126640;361727;146207;239239;354664;1189580;546550;335450;262372;100083
708;Bovengrens 67%-prognose-interval;2e Generatie;2039;3091052;1883603;279537;487441;130622;366387;149378;242066;359737;1203473;552418;345199;261029;102190
709;Bovengrens 67%-prognose-interval;2e Generatie;2040;3128671;1923186;285491;501668;134808;370744;152184;245752;364695;1213985;559789;355082;259308;104853
710;Bovengrens 67%-prognose-interval;2e Generatie;2041;3175246;1953841;291901;515033;138816;374951;155540;248352;369540;1224376;567488;365318;257588;107425
711;Bovengrens 67%-prognose-interval;2e Generatie;2042;3217426;1985395;297451;529272;143068;379758;158940;251569;375779;1240437;573861;377910;255236;109756
712;Bovengrens 67%-prognose-interval;2e Generatie;2043;3260799;2020676;303912;542345;146930;384626;162369;253713;381586;1256697;580087;388048;253093;112249
713;Bovengrens 67%-prognose-interval;2e Generatie;2044;3303496;2058559;309685;552385;150756;388893;165856;255343;386275;1273408;585707;396531;250740;114529
714;Bovengrens 67%-prognose-interval;2e Generatie;2045;3344245;2090061;314256;568832;154837;393402;169045;257090;393236;1290814;591823;408569;247672;116696
715;Bovengrens 67%-prognose-interval;2e Generatie;2046;3397141;2122041;320609;581910;158309;399454;171723;259478;399328;1302575;596490;419344;244633;118834
716;Bovengrens 67%-prognose-interval;2e Generatie;2047;3453569;2156197;326562;596100;162006;404739;175669;261423;404140;1312948;600831;427868;241559;120844
717;Bovengrens 67%-prognose-interval;2e Generatie;2048;3494662;2185582;334442;610099;166546;407588;178777;264189;407343;1326669;605546;438285;238669;122568
718;Bovengrens 67%-prognose-interval;2e Generatie;2049;3532808;2216982;341113;623427;170075;410802;181583;267113;411064;1335387;609341;448372;235461;124851
719;Bovengrens 67%-prognose-interval;2e Generatie;2050;3572966;2242945;346393;635565;173984;414336;184597;269148;415158;1347883;615374;457884;232983;127005
