ID;ImportsAndExports;Periods;Original_1;WorkingDayAdjusted_2;Price_3;Original_4;WorkingDayAdjusted_5;Original_6;WorkingDayAdjusted_7;Price_8;Original_9;WorkingDayAdjusted_10
792;Exports;2011 August;65.6;64.2;95.3;68.9;67.4;12.6;9.7;4.7;7.6;4.8
793;Exports;2011 September;69.1;68.1;95.0;72.8;71.7;9.2;9.2;5.4;3.6;3.6
794;Exports;2011 3rd quarter;66.9;66.7;95.0;70.4;70.2;10.2;10.2;5.3;4.6;4.7
795;Exports;2011 October;66.6;68.7;99.0;67.3;69.4;4.9;4.9;6.4;-1.5;-1.5
796;Exports;2011 November;72.4;71.4;99.2;73.0;72.0;6.4;6.4;5.7;0.6;0.6
797;Exports;2011 December;70.9;70.5;100.2;70.8;70.4;4.1;9.2;3.9;0.3;5.0
798;Exports;2011 4th quarter;70.0;70.2;99.5;70.4;70.6;5.1;6.8;5.3;-0.2;1.3
799;Exports;2011;68.2;68.1;96.2;70.8;70.7;11.6;11.7;6.0;5.3;5.4
800;Exports;2012 January;69.8;69.0;98.3;71.0;70.3;8.8;6.0;4.9;3.7;1.0
801;Exports;2012 February;70.0;68.3;98.3;71.1;69.3;8.3;5.2;3.8;4.4;1.0
802;Exports;2012 March;78.3;78.4;98.9;79.2;79.3;3.0;5.8;3.6;-0.5;2.1
803;Exports;2012 1st quarter;72.7;71.9;98.5;73.8;73.0;6.5;5.7;4.1;2.3;1.4
804;Exports;2012 April;71.5;72.9;98.6;72.5;73.9;3.5;5.7;2.6;0.9;2.9
805;Exports;2012 May;72.0;71.1;98.2;73.3;72.4;6.3;8.1;2.2;4.0;5.4
806;Exports;2012 June;70.4;70.5;96.6;73.0;73.1;7.0;5.3;1.3;5.6;4.2
807;Exports;2012 2nd quarter;71.3;71.5;97.8;72.9;73.1;5.6;6.3;2.0;3.5;4.2
808;Exports;2012 July;70.5;70.7;96.9;72.7;73.0;7.0;4.2;2.4;4.5;1.8
809;Exports;2012 August;70.3;68.8;99.3;70.8;69.2;7.2;7.2;4.3;2.8;2.8
810;Exports;2012 September;70.3;73.0;98.3;71.6;74.3;1.7;7.2;3.5;-1.7;3.6
811;Exports;2012 3rd quarter;70.4;70.8;98.2;71.7;72.2;5.2;6.2;3.4;1.8;2.7
812;Exports;2012 October;77.6;75.9;102.0;76.1;74.4;16.4;10.5;3.1;12.9;7.2
813;Exports;2012 November;78.2;77.0;101.6;77.0;75.8;7.9;7.9;2.4;5.4;5.4
814;Exports;2012 December;71.0;74.1;102.0;69.6;72.5;0.1;5.0;1.8;-1.6;3.0
815;Exports;2012 4th quarter;75.6;75.7;101.9;74.2;74.3;8.0;7.8;2.4;5.5;5.2
816;Exports;2012;72.5;72.5;99.1;73.2;73.1;6.4;6.5;3.0;3.3;3.4
817;Exports;2013 January;73.8;72.6;99.0;74.5;73.2;5.6;5.1;0.7;4.9;4.2
818;Exports;2013 February;70.0;70.4;99.1;70.7;71.2;0.1;3.1;0.7;-0.6;2.7
819;Exports;2013 March;78.5;80.7;98.4;79.9;82.1;0.3;3.0;-0.6;0.9;3.5
820;Exports;2013 1st quarter;74.1;74.6;98.8;75.0;75.5;1.9;3.7;0.3;1.7;3.5
821;Exports;2013 April;72.4;71.9;96.9;74.7;74.1;1.2;-1.4;-1.7;2.9;0.3
822;Exports;2013 May;73.5;72.6;97.0;75.7;74.8;2.1;2.1;-1.2;3.3;3.3
823;Exports;2013 June;70.8;72.8;95.9;73.9;75.9;0.6;3.2;-0.7;1.2;3.9
824;Exports;2013 2nd quarter;72.2;72.4;96.6;74.8;74.9;1.3;1.3;-1.2;2.5;2.5
825;Exports;2013 July;73.2;71.6;95.6;76.6;74.9;3.9;1.2;-1.4;5.4;2.7
826;Exports;2013 August;69.1;69.3;96.9;71.3;71.6;-1.8;0.8;-2.5;0.7;3.4
827;Exports;2013 September;70.6;71.4;96.0;73.6;74.4;0.5;-2.1;-2.3;2.8;0.2
828;Exports;2013 3rd quarter;71.0;70.8;96.1;73.8;73.6;0.9;-0.1;-2.1;3.0;2.0
829;Exports;2013 October;75.4;73.7;98.9;76.2;74.5;-2.9;-2.9;-3.1;0.2;0.2
830;Exports;2013 November;76.0;76.8;98.6;77.0;77.9;-2.8;-0.2;-2.9;0.1;2.7
831;Exports;2013 December;72.4;73.6;100.4;72.1;73.2;1.9;-0.7;-1.6;3.6;0.9
832;Exports;2013 4th quarter;74.6;74.7;99.3;75.1;75.2;-1.4;-1.3;-2.5;1.2;1.3
833;Exports;2013;73.0;73.1;97.7;74.7;74.8;0.7;0.9;-1.4;2.1;2.3
834;Exports;2014 January;72.8;71.6;96.8;75.1;73.9;-1.4;-1.4;-2.2;0.9;0.9
835;Exports;2014 February;70.7;71.1;96.5;73.3;73.8;1.0;1.0;-2.6;3.7;3.7
836;Exports;2014 March;77.4;79.6;95.1;81.4;83.7;-1.4;-1.4;-3.3;1.9;1.9
837;Exports;2014 1st quarter;73.6;74.1;96.1;76.6;77.1;-0.6;-0.6;-2.7;2.1;2.1
838;Exports;2014 April;74.6;72.5;94.3;79.0;76.9;3.0;0.9;-2.7;5.9;3.8
839;Exports;2014 May;70.5;70.0;94.5;74.6;74.1;-4.1;-3.6;-2.6;-1.5;-0.9
840;Exports;2014 June;72.5;74.1;94.2;76.9;78.6;2.3;1.8;-1.8;4.1;3.5
841;Exports;2014 2nd quarter;72.5;72.2;94.4;76.8;76.5;0.4;-0.3;-2.4;2.8;2.1
842;Exports;2014 July;74.5;72.8;93.9;79.4;77.6;1.7;1.7;-1.8;3.6;3.6
843;Exports;2014 August;66.5;68.5;94.9;70.1;72.2;-3.7;-1.2;-2.0;-1.7;0.9
844;Exports;2014 September;75.2;74.1;93.9;80.1;78.9;6.5;3.8;-2.2;8.9;6.1
845;Exports;2014 3rd quarter;72.1;71.8;94.2;76.5;76.2;1.5;1.5;-2.0;3.6;3.6
846;Exports;2014 October;76.6;74.9;97.3;78.7;77.0;1.6;1.6;-1.6;3.3;3.3
847;Exports;2014 November;74.3;77.1;96.0;77.4;80.3;-2.3;0.3;-2.7;0.4;3.1
848;Exports;2014 December;74.0;73.2;94.5;78.3;77.4;2.2;-0.5;-5.9;8.5;5.7
849;Exports;2014 4th quarter;74.9;75.1;95.9;78.1;78.2;0.5;0.5;-3.4;4.0;4.0
850;Exports;2014;73.3;73.3;95.2;77.0;77.0;0.4;0.2;-2.6;3.1;3.0
851;Exports;2015 January;71.4;72.1;91.0;78.5;79.3;-1.8;0.8;-6.1;4.5;7.3
852;Exports;2015 February;70.8;71.2;92.4;76.7;77.2;0.2;0.2;-4.3;4.6;4.6
853;Exports;2015 March;80.4;80.5;93.1;86.3;86.5;3.8;1.1;-2.1;6.1;3.3
854;Exports;2015 1st quarter;74.2;74.6;92.2;80.5;81.0;0.8;0.7;-4.1;5.1;5.0
855;Exports;2015 April;76.5;76.0;93.5;81.8;81.2;2.6;4.8;-0.9;3.5;5.6
856;Exports;2015 May;70.7;73.6;93.5;75.6;78.6;0.3;5.1;-1.1;1.3;6.1
857;Exports;2015 June;78.5;76.6;92.9;84.6;82.5;8.4;3.4;-1.4;10.0;5.0
858;Exports;2015 2nd quarter;75.2;75.4;93.3;80.7;80.8;3.8;4.4;-1.1;5.0;5.6
859;Exports;2015 July;77.8;76.1;93.0;83.7;81.9;4.5;4.5;-0.9;5.5;5.5
860;Exports;2015 August;68.5;70.6;91.5;74.9;77.1;3.0;3.0;-3.6;6.8;6.8
861;Exports;2015 September;75.4;74.3;90.9;83.0;81.8;0.3;0.3;-3.2;3.6;3.6
862;Exports;2015 3rd quarter;73.9;73.7;91.8;80.5;80.3;2.6;2.6;-2.5;5.2;5.3
863;Exports;2015 October;75.6;75.9;93.0;81.3;81.6;-1.2;1.4;-4.4;3.3;6.0
864;Exports;2015 November;77.5;78.3;93.4;82.9;83.8;4.3;1.6;-2.6;7.1;4.4
865;Exports;2015 December;76.3;73.9;91.7;83.2;80.7;3.2;1.0;-3.0;6.3;4.2
866;Exports;2015 4th quarter;76.5;76.1;92.7;82.5;82.0;2.0;1.3;-3.3;5.6;4.9
867;Exports;2015;75.0;74.9;92.5;81.0;81.0;2.3;2.2;-2.8;5.2;5.2
868;Exports;2016 January;69.7;72.2;87.1;80.0;82.9;-2.5;0.1;-4.3;1.9;4.6
869;Exports;2016 February;71.4;69.8;87.1;82.1;79.9;0.8;-2.1;-5.8;7.0;3.6
870;Exports;2016 March;78.5;78.2;87.3;89.9;89.5;-2.3;-2.8;-6.2;4.1;3.5
871;Exports;2016 1st quarter;73.2;73.4;87.2;84.0;84.1;-1.4;-1.6;-5.4;4.3;3.9
872;Exports;2016 April;74.5;74.3;86.6;86.0;85.9;-2.6;-2.1;-7.4;5.1;5.8
873;Exports;2016 May;72.5;73.6;88.0;82.4;83.5;2.6;0.0;-5.9;9.0;6.2
874;Exports;2016 June;76.9;74.9;88.8;86.5;84.5;-2.1;-2.1;-4.4;2.4;2.4
875;Exports;2016 2nd quarter;74.6;74.3;87.8;85.0;84.6;-0.8;-1.5;-5.9;5.4;4.7
876;Exports;2016 July;72.9;75.1;88.8;82.1;84.6;-6.4;-1.3;-4.5;-1.9;3.3
877;Exports;2016 August;71.9;70.3;88.7;81.0;79.2;4.9;-0.5;-3.0;8.2;2.7
878;Exports;2016 September;78.2;77.0;88.9;87.9;86.6;3.6;3.6;-2.1;5.9;5.9
879;Exports;2016 3rd quarter;74.3;74.1;88.8;83.7;83.5;0.5;0.6;-3.2;3.9;4.0
880;Exports;2016 October;75.6;77.9;92.3;82.0;84.5;0.0;2.7;-0.8;0.9;3.5
881;Exports;2016 November;83.5;82.3;92.4;90.4;89.0;7.8;5.0;-1.1;9.0;6.2
882;Exports;2016 December;80.4;79.9;94.0;85.5;85.1;5.3;8.1;2.5;2.7;5.5
883;Exports;2016 4th quarter;79.8;80.0;92.9;86.0;86.2;4.4;5.2;0.2;4.2;5.1
884;Exports;2016;75.5;75.5;89.2;84.6;84.6;0.7;0.7;-3.6;4.4;4.4
885;Exports;2017 January;78.8;77.9;92.5;85.1;84.2;13.1;7.8;6.3;6.4;1.6
886;Exports;2017 February;79.3;79.8;93.5;84.8;85.4;11.0;14.4;7.4;3.4;6.8
887;Exports;2017 March;92.2;89.9;92.7;99.5;97.1;17.4;15.0;6.2;10.6;8.5
888;Exports;2017 1st quarter;83.4;82.5;92.9;89.8;88.9;14.0;12.4;6.6;6.9;5.7
889;Exports;2017 April;75.6;79.2;91.4;82.8;86.5;1.6;6.5;5.5;-3.8;0.8
890;Exports;2017 May;82.4;79.7;91.3;90.2;87.3;13.6;8.3;3.7;9.5;4.6
891;Exports;2017 June;84.7;84.4;90.2;93.9;93.5;10.2;12.6;1.6;8.5;10.7
892;Exports;2017 2nd quarter;80.9;81.1;91.0;89.0;89.1;8.4;9.1;3.6;4.7;5.3
893;Exports;2017 July;79.6;82.0;90.5;88.0;90.6;9.2;9.2;1.9;7.2;7.2
894;Exports;2017 August;78.6;76.8;90.4;86.9;85.0;9.4;9.4;1.9;7.3;7.3
895;Exports;2017 September;84.3;85.3;91.1;92.6;93.6;7.8;10.7;2.4;5.3;8.1
896;Exports;2017 3rd quarter;80.8;81.4;90.7;89.2;89.7;8.8;9.8;2.1;6.6;7.5
897;Exports;2017 October;84.2;84.5;93.7;89.9;90.3;11.4;8.5;1.5;9.7;6.9
898;Exports;2017 November;91.0;89.7;94.0;96.8;95.4;9.0;9.0;1.7;7.1;7.1
899;Exports;2017 December;82.2;85.7;94.7;86.8;90.5;2.3;7.3;0.7;1.6;6.3
900;Exports;2017 4th quarter;85.8;86.6;94.1;91.2;92.0;7.5;8.3;1.3;6.1;6.8
901;Exports;2017;82.7;82.9;92.2;89.8;90.0;9.6;9.9;3.3;6.1;6.3
902;Exports;2018 January;83.6;82.3;93.2;89.7;88.2;6.2;5.7;0.8;5.4;4.7
903;Exports;2018 February;82.2;82.7;92.7;88.7;89.3;3.7;3.7;-0.8;4.5;4.5
904;Exports;2018 March;92.4;92.5;92.1;100.3;100.4;0.2;2.8;-0.7;0.8;3.5
905;Exports;2018 1st quarter;86.1;85.8;92.7;92.9;92.6;3.2;4.0;-0.3;3.4;4.2
906;Exports;2018 April;82.3;83.9;91.2;90.3;92.0;8.8;6.0;-0.3;9.1;6.3
907;Exports;2018 May;87.5;86.4;93.8;93.3;92.1;6.2;8.5;2.7;3.4;5.5
908;Exports;2018 June;88.2;88.2;93.6;94.2;94.3;4.0;4.6;3.8;0.3;0.9
909;Exports;2018 2nd quarter;86.0;86.2;92.9;92.6;92.8;6.3;6.3;2.1;4.1;4.1
910;Exports;2018 July;87.5;87.9;94.4;92.7;93.1;10.0;7.1;4.3;5.4;2.7
911;Exports;2018 August;85.7;83.8;94.6;90.6;88.6;9.0;9.0;4.6;4.2;4.2
912;Exports;2018 September;88.1;91.5;94.6;93.2;96.7;4.6;7.3;3.9;0.7;3.3
913;Exports;2018 3rd quarter;87.1;87.7;94.5;92.2;92.8;7.8;7.8;4.3;3.4;3.4
914;Exports;2018 October;93.2;91.1;97.6;95.5;93.4;10.6;7.8;4.2;6.1;3.4
915;Exports;2018 November;93.8;92.4;96.3;97.4;95.9;3.1;3.1;2.5;0.6;0.6
916;Exports;2018 December;83.1;86.7;95.0;87.4;91.1;1.1;1.1;0.4;0.7;0.7
917;Exports;2018 4th quarter;90.0;90.1;96.4;93.4;93.5;4.9;3.9;2.4;2.4;1.5
918;Exports;2018;87.3;87.4;94.1;92.8;92.9;5.5;5.5;2.1;3.3;3.3
919;Exports;2019 January;85.7;84.3;93.9;91.3;89.8;2.5;2.5;0.7;1.7;1.7
920;Exports;2019 February;83.5;84.0;94.9;88.0;88.6;1.6;1.6;2.3;-0.8;-0.8
921;Exports;2019 March;93.4;96.0;94.4;98.9;101.6;1.1;3.8;2.6;-1.4;1.2
922;Exports;2019 1st quarter;87.5;88.1;94.4;92.7;93.3;1.7;2.7;1.9;-0.2;0.7
923;Exports;2019 April;89.7;87.1;93.7;95.6;93.1;8.9;3.9;2.8;5.9;1.2
924;Exports;2019 May;89.6;86.7;94.7;94.7;91.6;2.4;0.3;0.9;1.5;-0.5
925;Exports;2019 June;83.4;87.6;92.8;89.9;94.3;-5.4;-0.7;-0.9;-4.5;0.0
926;Exports;2019 2nd quarter;87.6;87.1;93.7;93.4;93.0;1.8;1.1;0.9;0.9;0.2
927;Exports;2019 July;87.9;85.9;93.4;94.1;92.1;0.4;-2.2;-1.1;1.5;-1.1
928;Exports;2019 August;83.8;84.1;92.4;90.7;91.0;-2.2;0.4;-2.3;0.1;2.7
929;Exports;2019 September;89.1;90.1;92.8;96.0;97.1;1.1;-1.5;-1.9;3.1;0.4
930;Exports;2019 3rd quarter;86.9;86.7;92.8;93.6;93.4;-0.2;-1.2;-1.8;1.6;0.6
931;Exports;2019 October;95.2;93.1;94.9;100.4;98.2;2.2;2.2;-2.8;5.2;5.2
932;Exports;2019 November;90.7;91.7;94.3;96.2;97.3;-3.3;-0.7;-2.1;-1.2;1.4
933;Exports;2019 December;88.2;89.6;95.1;92.7;94.1;6.1;3.4;0.1;6.0;3.3
934;Exports;2019 4th quarter;91.4;91.5;94.7;96.4;96.5;1.5;1.6;-1.7;3.2;3.3
935;Exports;2019;88.3;88.4;93.9;94.0;94.1;1.2;1.0;-0.2;1.4;1.2
936;Exports;2020 January;86.5;85.1;92.2;93.8;92.2;0.9;0.9;-1.8;2.7;2.7
937;Exports;2020 February;82.7;82.9;92.8;89.1;89.0;-1.0;-1.3;-2.2;1.2;0.5
938;Exports;2020 March;86.5;86.6;90.4;95.7;95.9;-7.3;-9.7;-4.3;-3.2;-5.7
939;Exports;2020 1st quarter;85.2;84.9;91.8;92.9;92.4;-2.6;-3.7;-2.8;0.1;-1.0
940;Exports;2020 April;70.5;70.0;86.8;81.2;80.6;-21.4;-19.7;-7.4;-15.1;-13.4
941;Exports;2020 May;69.4;70.7;87.9;79.0;80.5;-22.6;-18.4;-7.2;-16.6;-12.1
942;Exports;2020 June;79.9;79.6;87.6;91.2;90.8;-4.3;-9.2;-5.6;1.4;-3.7
943;Exports;2020 2nd quarter;73.2;73.4;87.4;83.8;84.0;-16.4;-15.8;-6.8;-10.3;-9.7
944;Exports;2020 July;83.6;81.7;88.9;94.0;92.0;-4.9;-4.9;-4.8;-0.1;-0.1
945;Exports;2020 August;75.1;77.4;88.2;85.2;87.7;-10.3;-7.9;-4.5;-6.1;-3.6
946;Exports;2020 September;87.4;86.1;88.3;98.9;97.5;-1.9;-4.5;-4.8;3.0;0.4
947;Exports;2020 3rd quarter;82.0;81.7;88.5;92.7;92.4;-5.6;-5.7;-4.7;-1.0;-1.1
948;Exports;2020 October;91.5;91.9;90.7;100.9;101.3;-3.9;-1.3;-4.4;0.5;3.2
949;Exports;2020 November;88.6;89.6;90.6;97.8;98.9;-2.3;-2.3;-3.9;1.6;1.6
950;Exports;2020 December;88.7;85.9;91.6;96.8;93.8;0.6;-4.1;-3.6;4.4;-0.3
951;Exports;2020 4th quarter;89.6;89.1;91.0;98.5;98.0;-1.9;-2.6;-4.0;2.1;1.5
952;Exports;2020;82.5;82.3;89.7;92.0;91.7;-6.6;-6.9;-4.5;-2.2;-2.5
953;Exports;2021 January;83.0;86.0;90.9;91.3;94.6;-4.1;1.1;-1.5;-2.7;2.6
954;Exports;2021 February;84.9;85.4;93.7;90.7;91.2;2.7;3.0;0.9;1.8;2.5
955;Exports;2021 March;104.9;102.3;96.2;109.1;106.4;21.2;18.1;6.4;14.0;11.0
956;Exports;2021 1st quarter;90.9;91.2;93.7;97.0;97.4;6.7;7.5;2.1;4.5;5.5
957;Exports;2021 April;98.1;97.4;97.5;100.5;99.8;39.2;39.2;12.4;23.8;23.8
958;Exports;2021 May;92.6;96.4;99.3;93.3;97.0;33.5;36.4;13.0;18.1;20.5
959;Exports;2021 June;102.1;99.5;97.2;105.0;102.5;27.8;25.1;11.0;15.1;12.9
960;Exports;2021 2nd quarter;97.6;97.8;98.0;99.6;99.8;33.3;33.2;12.1;18.9;18.8
961;Exports;2021 July;100.5;100.9;100.4;100.1;100.5;20.2;23.4;12.9;6.4;9.2
962;Exports;2021 August;95.8;96.2;101.3;94.6;95.0;27.5;24.2;14.8;11.1;8.2
963;Exports;2021 September;105.7;104.2;101.6;104.1;102.5;21.0;21.0;15.1;5.2;5.2
964;Exports;2021 3rd quarter;100.7;100.4;101.1;99.6;99.3;22.7;22.8;14.3;7.4;7.5
965;Exports;2021 October;104.8;108.0;106.5;98.4;101.3;14.5;17.5;17.5;-2.5;0.0
966;Exports;2021 November;114.2;112.5;106.3;107.5;105.9;28.9;25.6;17.3;9.9;7.1
967;Exports;2021 December;113.4;107.6;107.4;105.6;100.3;27.9;25.2;17.2;9.1;6.9
968;Exports;2021 4th quarter;110.8;109.4;106.7;103.8;102.5;23.7;22.7;17.3;5.4;4.6
969;Exports;2021;100.0;99.7;100.0;100.0;99.8;21.2;21.1;11.4;8.7;8.8
970;Exports;2022 January;105.3;107.0;113.6;92.7;94.1;26.9;24.4;25.0;1.5;-0.5
971;Exports;2022 February;102.2;102.7;113.5;90.0;90.6;20.3;20.3;21.2;-0.7;-0.7
972;Exports;2022 March;126.2;123.1;117.9;107.0;104.4;20.3;20.3;22.6;-1.9;-1.9
973;Exports;2022 1st quarter;111.2;111.0;115.2;96.6;96.4;22.3;21.6;22.9;-0.5;-1.1
974;Exports;2022 April;120.1;122.4;123.4;97.3;99.1;22.5;25.7;26.6;-3.2;-0.7
975;Exports;2022 May;125.3;124.6;126.1;99.4;98.7;35.2;29.2;27.0;6.5;1.7
976;Exports;2022 June;132.3;131.5;122.8;107.7;107.2;29.5;32.1;26.3;2.6;4.7
977;Exports;2022 2nd quarter;125.9;126.2;124.1;101.5;101.7;29.0;29.0;26.6;1.9;1.9
978;Exports;2022 July;123.3;127.0;126.5;97.5;100.4;22.7;25.9;26.0;-2.6;0.0
979;Exports;2022 August;121.7;119.0;126.6;96.1;94.0;27.0;23.8;25.0;1.6;-1.0
980;Exports;2022 September;135.0;133.0;126.3;106.9;105.3;27.7;27.7;24.3;2.7;2.7
981;Exports;2022 3rd quarter;126.7;126.3;126.4;100.2;99.9;25.8;25.9;25.1;0.6;0.6
982;Exports;2022 October;142.4;146.7;133.2;106.8;110.1;35.9;35.9;25.1;8.6;8.6
983;Exports;2022 November;145.2;143.0;129.1;112.4;110.8;27.1;27.1;21.5;4.6;4.6
984;Exports;2022 December;131.5;130.6;124.8;105.4;104.9;16.0;21.4;16.1;-0.2;4.5
985;Exports;2022 4th quarter;139.7;140.1;129.1;108.2;108.6;26.1;28.1;20.9;4.3;5.9
986;Exports;2022;125.9;125.9;123.9;101.6;101.6;25.9;26.3;23.9;1.6;1.9
987;Exports;2023 January;122.8;121.7;123.3;99.6;98.6;16.7;13.7;8.5;7.5;4.7
988;Exports;2023 February;113.8;114.4;121.0;94.0;94.6;11.4;11.4;6.6;4.5;4.5
989;Exports;2023 March;134.9;131.6;120.6;111.9;109.2;6.9;6.9;2.2;4.6;4.6
990;Exports;2023 1st quarter;123.9;122.6;121.6;101.8;100.8;11.3;10.5;5.6;5.5;4.6
991;Exports;2023 April;115.7;121.1;120.9;95.7;100.1;-3.7;-1.1;-2.0;-1.7;0.9
992;Exports;2023 May;121.3;119.9;121.0;100.2;99.0;-3.2;-3.8;-4.0;0.9;0.3
993;Exports;2023 June;128.0;124.8;117.1;109.3;106.7;-3.2;-5.1;-4.6;1.5;-0.5
994;Exports;2023 2nd quarter;121.7;121.9;119.6;101.7;101.9;-3.3;-3.4;-3.6;0.3;0.2
995;Exports;2023 July;111.6;114.9;118.2;94.4;97.2;-9.5;-9.5;-6.5;-3.2;-3.2
996;Exports;2023 August;112.5;110.1;118.3;95.2;93.1;-7.5;-7.5;-6.6;-1.0;-1.0
997;Exports;2023 September;119.6;120.9;119.5;100.1;101.2;-11.5;-9.1;-5.4;-6.4;-3.9
998;Exports;2023 3d quarter;114.5;115.3;118.7;96.5;97.2;-9.6;-8.7;-6.2;-3.6;-2.8
999;Exports;2023 October;125.1;125.6;121.8;102.7;103.1;-12.2;-14.4;-8.6;-3.9;-6.4
1000;Exports;2023 November;126.8;124.9;119.6;106.0;104.4;-12.7;-12.7;-7.4;-5.7;-5.7
1001;Exports;2023 December;117.9;122.5;119.0;99.0;103.2;-10.4;-6.1;-4.6;-6.0;-1.6
1002;Exports;2023 4th quarter;123.3;124.3;120.2;102.6;103.6;-11.8;-11.3;-6.9;-5.2;-4.6
1003;Exports;2023;120.8;121.0;120.0;100.7;100.9;-4.0;-3.9;-3.1;-0.9;-0.8
1004;Exports;2024 January;108.9;107.2;116.9;93.1;91.6;-11.4;-11.9;-5.2;-6.5;-7.1
1005;Exports;2024 February;107.4;104.5;117.8;91.1;88.8;-5.6;-8.7;-2.7;-3.1;-6.2
1006;Exports;2024 March;121.0;124.3;118.7;101.9;104.7;-10.3;-5.5;-1.5;-9.0;-4.1
1007;Exports;2024 1st quarter;112.4;112.0;117.8;95.4;95.0;-9.2;-8.6;-3.1;-6.3;-5.7
1008;Exports;2024 April;122.2;119.0;119.3;102.5;99.7;5.6;-1.7;-1.4;7.1;-0.3
1009;Exports;2024 May;117.0;115.6;120.6;97.0;95.8;-3.6;-3.6;-0.4;-3.2;-3.2
1010;Exports;2024 June;121.3;124.6;117.6;103.1;106.0;-5.2;-0.2;0.4;-5.6;-0.6
1011;Exports;2024 2nd quarter;120.2;119.7;119.1;100.9;100.5;-1.3;-1.8;-0.4;-0.8;-1.4
1012;Exports;2024 July;122.8;120.1;120.4;102.0;99.7;10.1;4.5;1.9;8.1;2.6
1013;Exports;2024 August;110.0;110.4;118.2;93.1;93.4;-2.3;0.3;-0.1;-2.2;0.4
1014;Exports;2024 September;119.9;121.3;117.0;102.5;103.7;0.3;0.3;-2.1;2.4;2.4
1015;Exports;2024 3d quarter;117.6;117.3;118.6;99.2;98.9;2.7;1.7;-0.1;2.7;1.8
1016;Exports;2024 October;130.8;128.0;121.2;108.0;105.6;4.6;1.9;-0.5;5.1;2.4
1017;Exports;2024 November;129.1;130.6;119.9;107.7;108.9;1.8;4.5;0.2;1.6;4.3
1018;Exports;2024 December;121.4;123.0;120.7;100.6;102.1;2.9;0.3;1.4;1.6;-1.1
1019;Exports;2024 4th quarter;127.1;127.2;120.6;105.4;105.5;3.1;2.3;0.3;2.8;1.9
1020;Exports;2025 January;116.7;114.9;120.1;97.2;95.6;7.2;7.2;2.7;4.4;4.4
1021;Exports;2025 February;110.2;110.4;121.5;90.7;91.3;2.7;5.7;3.2;-0.5;2.9
