ID;Stichtingskostenklasse;Opdrachtgever;Periode;VerleendeBouwvergunningen_1;BegonnenWoningen_2;WoningenInUitvoering_3;Totaal_4;Huurwoningen_5;Koopwoningen_6;Eengezinswoningen_7;Meergezinswoningen_8;k_3Kamers_9;k_3Kamers_10;k_4Kamers_11;k_4OfMeerKamers_12
903;Goedkope woningen;Bouwers voor de markt;1999 Maart;;;;;;;;;;;;
904;Goedkope woningen;Bouwers voor de markt;1999 1e kwartaal;;;;;;;;;;;;
905;Goedkope woningen;Bouwers voor de markt;1999 April;;;;;;;;;;;;
906;Goedkope woningen;Bouwers voor de markt;1999 Mei;;;;;;;;;;;;
907;Goedkope woningen;Bouwers voor de markt;1999 Juni;;;;;;;;;;;;
908;Goedkope woningen;Bouwers voor de markt;1999 2e kwartaal;;;;;;;;;;;;
909;Goedkope woningen;Bouwers voor de markt;1999 Juli;;;;;;;;;;;;
910;Goedkope woningen;Bouwers voor de markt;1999 Augustus;;;;;;;;;;;;
911;Goedkope woningen;Bouwers voor de markt;1999 September;;;;;;;;;;;;
912;Goedkope woningen;Bouwers voor de markt;1999 3e kwartaal;;;;;;;;;;;;
913;Goedkope woningen;Bouwers voor de markt;1999 Oktober;;;;;;;;;;;;
914;Goedkope woningen;Bouwers voor de markt;1999 November;;;;;;;;;;;;
915;Goedkope woningen;Bouwers voor de markt;1999 December;;;;;;;;;;;;
916;Goedkope woningen;Bouwers voor de markt;1999 4e kwartaal;;;;;;;;;;;;
917;Goedkope woningen;Bouwers voor de markt;1999;;;;;;;;;;;;
918;Goedkope woningen;Bouwers voor de markt;2000 Januari;;;;;;;;;;;;
919;Goedkope woningen;Bouwers voor de markt;2000 Februari;;;;;;;;;;;;
920;Goedkope woningen;Bouwers voor de markt;2000 Maart;;;;;;;;;;;;
921;Goedkope woningen;Bouwers voor de markt;2000 1e kwartaal;;;;;;;;;;;;
922;Goedkope woningen;Bouwers voor de markt;2000 April;;;;;;;;;;;;
923;Goedkope woningen;Bouwers voor de markt;2000 Mei;;;;;;;;;;;;
924;Goedkope woningen;Bouwers voor de markt;2000 Juni;;;;;;;;;;;;
925;Goedkope woningen;Bouwers voor de markt;2000 2e kwartaal;;;;;;;;;;;;
926;Goedkope woningen;Bouwers voor de markt;2000 Juli;;;;;;;;;;;;
927;Goedkope woningen;Bouwers voor de markt;2000 Augustus;;;;;;;;;;;;
928;Goedkope woningen;Bouwers voor de markt;2000 September;;;;;;;;;;;;
929;Goedkope woningen;Bouwers voor de markt;2000 3e kwartaal;;;;;;;;;;;;
930;Goedkope woningen;Bouwers voor de markt;2000 Oktober;;;;;;;;;;;;
931;Goedkope woningen;Bouwers voor de markt;2000 November;;;;;;;;;;;;
932;Goedkope woningen;Bouwers voor de markt;2000 December;;;;;;;;;;;;
933;Goedkope woningen;Bouwers voor de markt;2000 4e kwartaal;;;;;;;;;;;;
934;Goedkope woningen;Bouwers voor de markt;2000;;;;;;;;;;;;
935;Goedkope woningen;Bouwers voor de markt;2001 Januari;;;;;;;;;;;;
936;Goedkope woningen;Bouwers voor de markt;2001 Februari;;;;;;;;;;;;
937;Goedkope woningen;Bouwers voor de markt;2001 Maart;;;;;;;;;;;;
938;Goedkope woningen;Bouwers voor de markt;2001 1e kwartaal;;;;;;;;;;;;
939;Goedkope woningen;Bouwers voor de markt;2001 April;;;;;;;;;;;;
940;Goedkope woningen;Bouwers voor de markt;2001 Mei;;;;;;;;;;;;
941;Goedkope woningen;Bouwers voor de markt;2001 Juni;;;;;;;;;;;;
942;Goedkope woningen;Bouwers voor de markt;2001 2e kwartaal;;;;;;;;;;;;
943;Goedkope woningen;Bouwers voor de markt;2001 Juli;;;;;;;;;;;;
944;Goedkope woningen;Bouwers voor de markt;2001 Augustus;;;;;;;;;;;;
945;Goedkope woningen;Bouwers voor de markt;2001 September;;;;;;;;;;;;
946;Goedkope woningen;Bouwers voor de markt;2001 3e kwartaal;;;;;;;;;;;;
947;Goedkope woningen;Bouwers voor de markt;2001 Oktober;;;;;;;;;;;;
948;Goedkope woningen;Bouwers voor de markt;2001 November;;;;;;;;;;;;
949;Goedkope woningen;Bouwers voor de markt;2001 December;;;;;;;;;;;;
950;Goedkope woningen;Bouwers voor de markt;2001 4e kwartaal;;;;;;;;;;;;
951;Goedkope woningen;Bouwers voor de markt;2001;;;;;;;;;;;;
952;Goedkope woningen;Andere particuliere opdrachtgevers;1994 Januari;;;;;;;;;;;;
953;Goedkope woningen;Andere particuliere opdrachtgevers;1994 Februari;;;;;;;;;;;;
954;Goedkope woningen;Andere particuliere opdrachtgevers;1994 Maart;;;;;;;;;;;;
955;Goedkope woningen;Andere particuliere opdrachtgevers;1994 1e kwartaal;;;;;;;;;;;;
956;Goedkope woningen;Andere particuliere opdrachtgevers;1994 April;;;;;;;;;;;;
957;Goedkope woningen;Andere particuliere opdrachtgevers;1994 Mei;;;;;;;;;;;;
958;Goedkope woningen;Andere particuliere opdrachtgevers;1994 Juni;;;;;;;;;;;;
959;Goedkope woningen;Andere particuliere opdrachtgevers;1994 2e kwartaal;;;;;;;;;;;;
960;Goedkope woningen;Andere particuliere opdrachtgevers;1994 Juli;;;;;;;;;;;;
961;Goedkope woningen;Andere particuliere opdrachtgevers;1994 Augustus;;;;;;;;;;;;
962;Goedkope woningen;Andere particuliere opdrachtgevers;1994 September;;;;;;;;;;;;
963;Goedkope woningen;Andere particuliere opdrachtgevers;1994 3e kwartaal;;;;;;;;;;;;
964;Goedkope woningen;Andere particuliere opdrachtgevers;1994 Oktober;;;;;;;;;;;;
965;Goedkope woningen;Andere particuliere opdrachtgevers;1994 November;;;;;;;;;;;;
966;Goedkope woningen;Andere particuliere opdrachtgevers;1994 December;;;;;;;;;;;;
967;Goedkope woningen;Andere particuliere opdrachtgevers;1994 4e kwartaal;;;;;;;;;;;;
968;Goedkope woningen;Andere particuliere opdrachtgevers;1994;;;;;;;;;;;;
969;Goedkope woningen;Andere particuliere opdrachtgevers;1995 Januari;;;;;;;;;;;;
970;Goedkope woningen;Andere particuliere opdrachtgevers;1995 Februari;;;;;;;;;;;;
971;Goedkope woningen;Andere particuliere opdrachtgevers;1995 Maart;;;;;;;;;;;;
972;Goedkope woningen;Andere particuliere opdrachtgevers;1995 1e kwartaal;;;;;;;;;;;;
973;Goedkope woningen;Andere particuliere opdrachtgevers;1995 April;;;;;;;;;;;;
974;Goedkope woningen;Andere particuliere opdrachtgevers;1995 Mei;;;;;;;;;;;;
975;Goedkope woningen;Andere particuliere opdrachtgevers;1995 Juni;;;;;;;;;;;;
976;Goedkope woningen;Andere particuliere opdrachtgevers;1995 2e kwartaal;;;;;;;;;;;;
977;Goedkope woningen;Andere particuliere opdrachtgevers;1995 Juli;;;;;;;;;;;;
978;Goedkope woningen;Andere particuliere opdrachtgevers;1995 Augustus;;;;;;;;;;;;
979;Goedkope woningen;Andere particuliere opdrachtgevers;1995 September;;;;;;;;;;;;
980;Goedkope woningen;Andere particuliere opdrachtgevers;1995 3e kwartaal;;;;;;;;;;;;
981;Goedkope woningen;Andere particuliere opdrachtgevers;1995 Oktober;;;;;;;;;;;;
982;Goedkope woningen;Andere particuliere opdrachtgevers;1995 November;;;;;;;;;;;;
983;Goedkope woningen;Andere particuliere opdrachtgevers;1995 December;;;;;;;;;;;;
984;Goedkope woningen;Andere particuliere opdrachtgevers;1995 4e kwartaal;;;;;;;;;;;;
985;Goedkope woningen;Andere particuliere opdrachtgevers;1995;;;;;;;;;;;;
986;Goedkope woningen;Andere particuliere opdrachtgevers;1996 Januari;;;;;;;;;;;;
987;Goedkope woningen;Andere particuliere opdrachtgevers;1996 Februari;;;;;;;;;;;;
988;Goedkope woningen;Andere particuliere opdrachtgevers;1996 Maart;;;;;;;;;;;;
989;Goedkope woningen;Andere particuliere opdrachtgevers;1996 1e kwartaal;;;;;;;;;;;;
990;Goedkope woningen;Andere particuliere opdrachtgevers;1996 April;;;;;;;;;;;;
991;Goedkope woningen;Andere particuliere opdrachtgevers;1996 Mei;;;;;;;;;;;;
992;Goedkope woningen;Andere particuliere opdrachtgevers;1996 Juni;;;;;;;;;;;;
993;Goedkope woningen;Andere particuliere opdrachtgevers;1996 2e kwartaal;;;;;;;;;;;;
994;Goedkope woningen;Andere particuliere opdrachtgevers;1996 Juli;;;;;;;;;;;;
995;Goedkope woningen;Andere particuliere opdrachtgevers;1996 Augustus;;;;;;;;;;;;
996;Goedkope woningen;Andere particuliere opdrachtgevers;1996 September;;;;;;;;;;;;
997;Goedkope woningen;Andere particuliere opdrachtgevers;1996 3e kwartaal;;;;;;;;;;;;
998;Goedkope woningen;Andere particuliere opdrachtgevers;1996 Oktober;;;;;;;;;;;;
999;Goedkope woningen;Andere particuliere opdrachtgevers;1996 November;;;;;;;;;;;;
1000;Goedkope woningen;Andere particuliere opdrachtgevers;1996 December;;;;;;;;;;;;
1001;Goedkope woningen;Andere particuliere opdrachtgevers;1996 4e kwartaal;;;;;;;;;;;;
1002;Goedkope woningen;Andere particuliere opdrachtgevers;1996;;;;;;;;;;;;
1003;Goedkope woningen;Andere particuliere opdrachtgevers;1997 Januari;;;;;;;;;;;;
1004;Goedkope woningen;Andere particuliere opdrachtgevers;1997 Februari;;;;;;;;;;;;
1005;Goedkope woningen;Andere particuliere opdrachtgevers;1997 Maart;;;;;;;;;;;;
1006;Goedkope woningen;Andere particuliere opdrachtgevers;1997 1e kwartaal;;;;;;;;;;;;
1007;Goedkope woningen;Andere particuliere opdrachtgevers;1997 April;;;;;;;;;;;;
1008;Goedkope woningen;Andere particuliere opdrachtgevers;1997 Mei;;;;;;;;;;;;
1009;Goedkope woningen;Andere particuliere opdrachtgevers;1997 Juni;;;;;;;;;;;;
1010;Goedkope woningen;Andere particuliere opdrachtgevers;1997 2e kwartaal;;;;;;;;;;;;
1011;Goedkope woningen;Andere particuliere opdrachtgevers;1997 Juli;;;;;;;;;;;;
1012;Goedkope woningen;Andere particuliere opdrachtgevers;1997 Augustus;;;;;;;;;;;;
1013;Goedkope woningen;Andere particuliere opdrachtgevers;1997 September;;;;;;;;;;;;
1014;Goedkope woningen;Andere particuliere opdrachtgevers;1997 3e kwartaal;;;;;;;;;;;;
1015;Goedkope woningen;Andere particuliere opdrachtgevers;1997 Oktober;;;;;;;;;;;;
1016;Goedkope woningen;Andere particuliere opdrachtgevers;1997 November;;;;;;;;;;;;
1017;Goedkope woningen;Andere particuliere opdrachtgevers;1997 December;;;;;;;;;;;;
1018;Goedkope woningen;Andere particuliere opdrachtgevers;1997 4e kwartaal;;;;;;;;;;;;
1019;Goedkope woningen;Andere particuliere opdrachtgevers;1997;;;;;;;;;;;;
1020;Goedkope woningen;Andere particuliere opdrachtgevers;1998 Januari;;;;;;;;;;;;
1021;Goedkope woningen;Andere particuliere opdrachtgevers;1998 Februari;;;;;;;;;;;;
1022;Goedkope woningen;Andere particuliere opdrachtgevers;1998 Maart;;;;;;;;;;;;
1023;Goedkope woningen;Andere particuliere opdrachtgevers;1998 1e kwartaal;;;;;;;;;;;;
1024;Goedkope woningen;Andere particuliere opdrachtgevers;1998 April;;;;;;;;;;;;
1025;Goedkope woningen;Andere particuliere opdrachtgevers;1998 Mei;;;;;;;;;;;;
1026;Goedkope woningen;Andere particuliere opdrachtgevers;1998 Juni;;;;;;;;;;;;
1027;Goedkope woningen;Andere particuliere opdrachtgevers;1998 2e kwartaal;;;;;;;;;;;;
1028;Goedkope woningen;Andere particuliere opdrachtgevers;1998 Juli;;;;;;;;;;;;
1029;Goedkope woningen;Andere particuliere opdrachtgevers;1998 Augustus;;;;;;;;;;;;
1030;Goedkope woningen;Andere particuliere opdrachtgevers;1998 September;;;;;;;;;;;;
1031;Goedkope woningen;Andere particuliere opdrachtgevers;1998 3e kwartaal;;;;;;;;;;;;
1032;Goedkope woningen;Andere particuliere opdrachtgevers;1998 Oktober;;;;;;;;;;;;
1033;Goedkope woningen;Andere particuliere opdrachtgevers;1998 November;;;;;;;;;;;;
1034;Goedkope woningen;Andere particuliere opdrachtgevers;1998 December;;;;;;;;;;;;
1035;Goedkope woningen;Andere particuliere opdrachtgevers;1998 4e kwartaal;;;;;;;;;;;;
1036;Goedkope woningen;Andere particuliere opdrachtgevers;1998;;;;;;;;;;;;
1037;Goedkope woningen;Andere particuliere opdrachtgevers;1999 Januari;;;;;;;;;;;;
1038;Goedkope woningen;Andere particuliere opdrachtgevers;1999 Februari;;;;;;;;;;;;
1039;Goedkope woningen;Andere particuliere opdrachtgevers;1999 Maart;;;;;;;;;;;;
1040;Goedkope woningen;Andere particuliere opdrachtgevers;1999 1e kwartaal;;;;;;;;;;;;
1041;Goedkope woningen;Andere particuliere opdrachtgevers;1999 April;;;;;;;;;;;;
1042;Goedkope woningen;Andere particuliere opdrachtgevers;1999 Mei;;;;;;;;;;;;
1043;Goedkope woningen;Andere particuliere opdrachtgevers;1999 Juni;;;;;;;;;;;;
1044;Goedkope woningen;Andere particuliere opdrachtgevers;1999 2e kwartaal;;;;;;;;;;;;
1045;Goedkope woningen;Andere particuliere opdrachtgevers;1999 Juli;;;;;;;;;;;;
1046;Goedkope woningen;Andere particuliere opdrachtgevers;1999 Augustus;;;;;;;;;;;;
1047;Goedkope woningen;Andere particuliere opdrachtgevers;1999 September;;;;;;;;;;;;
1048;Goedkope woningen;Andere particuliere opdrachtgevers;1999 3e kwartaal;;;;;;;;;;;;
1049;Goedkope woningen;Andere particuliere opdrachtgevers;1999 Oktober;;;;;;;;;;;;
1050;Goedkope woningen;Andere particuliere opdrachtgevers;1999 November;;;;;;;;;;;;
1051;Goedkope woningen;Andere particuliere opdrachtgevers;1999 December;;;;;;;;;;;;
1052;Goedkope woningen;Andere particuliere opdrachtgevers;1999 4e kwartaal;;;;;;;;;;;;
1053;Goedkope woningen;Andere particuliere opdrachtgevers;1999;;;;;;;;;;;;
1054;Goedkope woningen;Andere particuliere opdrachtgevers;2000 Januari;;;;;;;;;;;;
1055;Goedkope woningen;Andere particuliere opdrachtgevers;2000 Februari;;;;;;;;;;;;
1056;Goedkope woningen;Andere particuliere opdrachtgevers;2000 Maart;;;;;;;;;;;;
1057;Goedkope woningen;Andere particuliere opdrachtgevers;2000 1e kwartaal;;;;;;;;;;;;
1058;Goedkope woningen;Andere particuliere opdrachtgevers;2000 April;;;;;;;;;;;;
1059;Goedkope woningen;Andere particuliere opdrachtgevers;2000 Mei;;;;;;;;;;;;
1060;Goedkope woningen;Andere particuliere opdrachtgevers;2000 Juni;;;;;;;;;;;;
1061;Goedkope woningen;Andere particuliere opdrachtgevers;2000 2e kwartaal;;;;;;;;;;;;
1062;Goedkope woningen;Andere particuliere opdrachtgevers;2000 Juli;;;;;;;;;;;;
1063;Goedkope woningen;Andere particuliere opdrachtgevers;2000 Augustus;;;;;;;;;;;;
1064;Goedkope woningen;Andere particuliere opdrachtgevers;2000 September;;;;;;;;;;;;
1065;Goedkope woningen;Andere particuliere opdrachtgevers;2000 3e kwartaal;;;;;;;;;;;;
1066;Goedkope woningen;Andere particuliere opdrachtgevers;2000 Oktober;;;;;;;;;;;;
1067;Goedkope woningen;Andere particuliere opdrachtgevers;2000 November;;;;;;;;;;;;
1068;Goedkope woningen;Andere particuliere opdrachtgevers;2000 December;;;;;;;;;;;;
1069;Goedkope woningen;Andere particuliere opdrachtgevers;2000 4e kwartaal;;;;;;;;;;;;
1070;Goedkope woningen;Andere particuliere opdrachtgevers;2000;;;;;;;;;;;;
1071;Goedkope woningen;Andere particuliere opdrachtgevers;2001 Januari;;;;;;;;;;;;
1072;Goedkope woningen;Andere particuliere opdrachtgevers;2001 Februari;;;;;;;;;;;;
1073;Goedkope woningen;Andere particuliere opdrachtgevers;2001 Maart;;;;;;;;;;;;
1074;Goedkope woningen;Andere particuliere opdrachtgevers;2001 1e kwartaal;;;;;;;;;;;;
1075;Goedkope woningen;Andere particuliere opdrachtgevers;2001 April;;;;;;;;;;;;
1076;Goedkope woningen;Andere particuliere opdrachtgevers;2001 Mei;;;;;;;;;;;;
1077;Goedkope woningen;Andere particuliere opdrachtgevers;2001 Juni;;;;;;;;;;;;
1078;Goedkope woningen;Andere particuliere opdrachtgevers;2001 2e kwartaal;;;;;;;;;;;;
1079;Goedkope woningen;Andere particuliere opdrachtgevers;2001 Juli;;;;;;;;;;;;
1080;Goedkope woningen;Andere particuliere opdrachtgevers;2001 Augustus;;;;;;;;;;;;
1081;Goedkope woningen;Andere particuliere opdrachtgevers;2001 September;;;;;;;;;;;;
1082;Goedkope woningen;Andere particuliere opdrachtgevers;2001 3e kwartaal;;;;;;;;;;;;
1083;Goedkope woningen;Andere particuliere opdrachtgevers;2001 Oktober;;;;;;;;;;;;
1084;Goedkope woningen;Andere particuliere opdrachtgevers;2001 November;;;;;;;;;;;;
1085;Goedkope woningen;Andere particuliere opdrachtgevers;2001 December;;;;;;;;;;;;
1086;Goedkope woningen;Andere particuliere opdrachtgevers;2001 4e kwartaal;;;;;;;;;;;;
1087;Goedkope woningen;Andere particuliere opdrachtgevers;2001;;;;;;;;;;;;
1088;Middeldure woningen;Opdrachtgevers totaal;1994 Januari;598.0;646.0;6965.0;203.0;68.0;135.0;114.0;89.0;8.0;74.0;112.0;9.0
1089;Middeldure woningen;Opdrachtgevers totaal;1994 Februari;727.0;339.0;6685.0;411.0;154.0;257.0;299.0;112.0;0.0;140.0;251.0;20.0
1090;Middeldure woningen;Opdrachtgevers totaal;1994 Maart;666.0;346.0;6396.0;682.0;412.0;270.0;225.0;457.0;2.0;193.0;478.0;9.0
1091;Middeldure woningen;Opdrachtgevers totaal;1994 1e kwartaal;1991.0;1331.0;6396.0;1296.0;634.0;662.0;638.0;658.0;10.0;407.0;841.0;38.0
1092;Middeldure woningen;Opdrachtgevers totaal;1994 April;857.0;892.0;6912.0;396.0;55.0;341.0;189.0;207.0;0.0;125.0;259.0;12.0
1093;Middeldure woningen;Opdrachtgevers totaal;1994 Mei;436.0;829.0;7028.0;738.0;456.0;282.0;299.0;439.0;7.0;381.0;310.0;40.0
1094;Middeldure woningen;Opdrachtgevers totaal;1994 Juni;447.0;452.0;7140.0;326.0;126.0;200.0;233.0;93.0;8.0;61.0;238.0;19.0
1095;Middeldure woningen;Opdrachtgevers totaal;1994 2e kwartaal;1740.0;2173.0;7140.0;1460.0;637.0;823.0;721.0;739.0;15.0;567.0;807.0;71.0
1096;Middeldure woningen;Opdrachtgevers totaal;1994 Juli;529.0;909.0;7452.0;600.0;350.0;250.0;284.0;316.0;4.0;282.0;304.0;10.0
1097;Middeldure woningen;Opdrachtgevers totaal;1994 Augustus;660.0;285.0;7388.0;243.0;90.0;153.0;165.0;78.0;0.0;66.0;132.0;45.0
1098;Middeldure woningen;Opdrachtgevers totaal;1994 September;1051.0;763.0;7549.0;516.0;233.0;283.0;298.0;218.0;1.0;128.0;378.0;9.0
1099;Middeldure woningen;Opdrachtgevers totaal;1994 3e kwartaal;2240.0;1957.0;7549.0;1359.0;673.0;686.0;747.0;612.0;5.0;476.0;814.0;64.0
1100;Middeldure woningen;Opdrachtgevers totaal;1994 Oktober;1174.0;712.0;7296.0;880.0;508.0;372.0;534.0;346.0;6.0;311.0;463.0;100.0
1101;Middeldure woningen;Opdrachtgevers totaal;1994 November;443.0;762.0;7151.0;979.0;439.0;540.0;444.0;535.0;12.0;467.0;477.0;23.0
1102;Middeldure woningen;Opdrachtgevers totaal;1994 December;1107.0;676.0;6740.0;998.0;463.0;535.0;529.0;469.0;23.0;320.0;618.0;37.0
1103;Middeldure woningen;Opdrachtgevers totaal;1994 4e kwartaal;2724.0;2150.0;6740.0;2857.0;1410.0;1447.0;1507.0;1350.0;41.0;1098.0;1558.0;160.0
1104;Middeldure woningen;Opdrachtgevers totaal;1994;8695.0;7611.0;6740.0;6972.0;3354.0;3618.0;3613.0;3359.0;71.0;2548.0;4020.0;333.0
1105;Middeldure woningen;Opdrachtgevers totaal;1995 Januari;869.0;746.0;6935.0;475.0;250.0;225.0;250.0;225.0;0.0;226.0;207.0;42.0
1106;Middeldure woningen;Opdrachtgevers totaal;1995 Februari;423.0;785.0;7296.0;383.0;136.0;247.0;218.0;165.0;20.0;162.0;189.0;12.0
1107;Middeldure woningen;Opdrachtgevers totaal;1995 Maart;769.0;818.0;7625.0;554.0;237.0;317.0;385.0;169.0;38.0;145.0;340.0;31.0
1108;Middeldure woningen;Opdrachtgevers totaal;1995 1e kwartaal;2061.0;2349.0;7625.0;1412.0;623.0;789.0;853.0;559.0;58.0;533.0;736.0;85.0
1109;Middeldure woningen;Opdrachtgevers totaal;1995 April;484.0;388.0;7753.0;419.0;172.0;247.0;268.0;151.0;2.0;148.0;268.0;1.0
1110;Middeldure woningen;Opdrachtgevers totaal;1995 Mei;541.0;1130.0;8286.0;660.0;125.0;535.0;453.0;207.0;0.0;77.0;559.0;24.0
1111;Middeldure woningen;Opdrachtgevers totaal;1995 Juni;799.0;462.0;8210.0;619.0;338.0;281.0;252.0;367.0;15.0;178.0;414.0;12.0
1112;Middeldure woningen;Opdrachtgevers totaal;1995 2e kwartaal;1824.0;1980.0;8210.0;1698.0;635.0;1063.0;973.0;725.0;17.0;403.0;1241.0;37.0
1113;Middeldure woningen;Opdrachtgevers totaal;1995 Juli;829.0;513.0;8136.0;547.0;181.0;366.0;449.0;98.0;3.0;131.0;381.0;32.0
1114;Middeldure woningen;Opdrachtgevers totaal;1995 Augustus;1565.0;656.0;8502.0;327.0;97.0;230.0;225.0;102.0;20.0;71.0;212.0;24.0
1115;Middeldure woningen;Opdrachtgevers totaal;1995 September;2389.0;1188.0;9254.0;575.0;239.0;336.0;330.0;245.0;15.0;108.0;411.0;41.0
1116;Middeldure woningen;Opdrachtgevers totaal;1995 3e kwartaal;4783.0;2357.0;9254.0;1449.0;517.0;932.0;1004.0;445.0;38.0;310.0;1004.0;97.0
1117;Middeldure woningen;Opdrachtgevers totaal;1995 Oktober;2213.0;1901.0;10359.0;728.0;199.0;529.0;543.0;185.0;84.0;132.0;445.0;67.0
1118;Middeldure woningen;Opdrachtgevers totaal;1995 November;2694.0;1939.0;10974.0;1133.0;398.0;735.0;674.0;459.0;30.0;329.0;734.0;40.0
1119;Middeldure woningen;Opdrachtgevers totaal;1995 December;3456.0;2494.0;11948.0;1562.0;612.0;950.0;1057.0;505.0;24.0;429.0;1038.0;71.0
1120;Middeldure woningen;Opdrachtgevers totaal;1995 4e kwartaal;8363.0;6334.0;11948.0;3423.0;1209.0;2214.0;2274.0;1149.0;138.0;890.0;2217.0;178.0
1121;Middeldure woningen;Opdrachtgevers totaal;1995;17031.0;13020.0;11948.0;7982.0;2984.0;4998.0;5104.0;2878.0;251.0;2136.0;5198.0;397.0
1122;Middeldure woningen;Opdrachtgevers totaal;1996 Januari;2212.0;1335.0;12926.0;352.0;227.0;125.0;182.0;170.0;57.0;120.0;136.0;39.0
1123;Middeldure woningen;Opdrachtgevers totaal;1996 Februari;3215.0;1436.0;14054.0;263.0;73.0;190.0;179.0;84.0;2.0;49.0;209.0;3.0
1124;Middeldure woningen;Opdrachtgevers totaal;1996 Maart;3748.0;2156.0;15795.0;588.0;241.0;347.0;373.0;215.0;12.0;222.0;334.0;20.0
1125;Middeldure woningen;Opdrachtgevers totaal;1996 1e kwartaal;9175.0;4927.0;15795.0;1203.0;541.0;662.0;734.0;469.0;71.0;391.0;679.0;62.0
1126;Middeldure woningen;Opdrachtgevers totaal;1996 April;2241.0;2710.0;18127.0;903.0;212.0;691.0;708.0;195.0;46.0;244.0;529.0;84.0
1127;Middeldure woningen;Opdrachtgevers totaal;1996 Mei;2158.0;3286.0;21297.0;840.0;254.0;586.0;700.0;140.0;53.0;197.0;567.0;23.0
1128;Middeldure woningen;Opdrachtgevers totaal;1996 Juni;2152.0;2924.0;23316.0;1381.0;468.0;913.0;953.0;428.0;63.0;370.0;873.0;75.0
1129;Middeldure woningen;Opdrachtgevers totaal;1996 2e kwartaal;6551.0;8920.0;23316.0;3124.0;934.0;2190.0;2361.0;763.0;162.0;811.0;1969.0;182.0
1130;Middeldure woningen;Opdrachtgevers totaal;1996 Juli;2361.0;2669.0;25041.0;1227.0;334.0;893.0;788.0;439.0;51.0;270.0;791.0;115.0
1131;Middeldure woningen;Opdrachtgevers totaal;1996 Augustus;2101.0;1898.0;25626.0;1210.0;300.0;910.0;1026.0;184.0;43.0;398.0;682.0;87.0
1132;Middeldure woningen;Opdrachtgevers totaal;1996 September;2425.0;2199.0;26204.0;1861.0;590.0;1271.0;1448.0;413.0;14.0;606.0;1155.0;86.0
1133;Middeldure woningen;Opdrachtgevers totaal;1996 3e kwartaal;6887.0;6766.0;26204.0;4298.0;1224.0;3074.0;3262.0;1036.0;108.0;1274.0;2628.0;288.0
1134;Middeldure woningen;Opdrachtgevers totaal;1996 Oktober;3043.0;3962.0;27996.0;1699.0;723.0;976.0;1167.0;532.0;114.0;546.0;971.0;68.0
1135;Middeldure woningen;Opdrachtgevers totaal;1996 November;3200.0;2523.0;27922.0;2633.0;966.0;1667.0;1719.0;914.0;80.0;903.0;1564.0;86.0
1136;Middeldure woningen;Opdrachtgevers totaal;1996 December;2758.0;2378.0;26233.0;4480.0;1348.0;3132.0;3052.0;1428.0;367.0;1339.0;2370.0;404.0
1137;Middeldure woningen;Opdrachtgevers totaal;1996 4e kwartaal;9001.0;8863.0;26233.0;8812.0;3037.0;5775.0;5938.0;2874.0;561.0;2788.0;4905.0;558.0
1138;Middeldure woningen;Opdrachtgevers totaal;1996;31614.0;29476.0;26233.0;17437.0;5736.0;11701.0;12295.0;5142.0;902.0;5264.0;10181.0;1090.0
1139;Middeldure woningen;Opdrachtgevers totaal;1997 Januari;1326.0;1438.0;27130.0;667.0;254.0;413.0;416.0;251.0;85.0;179.0;396.0;7.0
1140;Middeldure woningen;Opdrachtgevers totaal;1997 Februari;1307.0;1888.0;27993.0;1010.0;298.0;712.0;698.0;312.0;64.0;211.0;675.0;60.0
1141;Middeldure woningen;Opdrachtgevers totaal;1997 Maart;2166.0;2319.0;29103.0;1378.0;283.0;1095.0;1121.0;257.0;94.0;288.0;853.0;143.0
1142;Middeldure woningen;Opdrachtgevers totaal;1997 1e kwartaal;4799.0;5645.0;29103.0;3055.0;835.0;2220.0;2235.0;820.0;243.0;678.0;1924.0;210.0
1143;Middeldure woningen;Opdrachtgevers totaal;1997 April;2312.0;1797.0;29548.0;1447.0;247.0;1200.0;1196.0;251.0;45.0;209.0;1052.0;141.0
1144;Middeldure woningen;Opdrachtgevers totaal;1997 Mei;1848.0;2471.0;29632.0;2377.0;729.0;1648.0;1714.0;663.0;83.0;632.0;1577.0;85.0
1145;Middeldure woningen;Opdrachtgevers totaal;1997 Juni;2864.0;2511.0;29232.0;2619.0;943.0;1676.0;1840.0;779.0;110.0;927.0;1456.0;126.0
1146;Middeldure woningen;Opdrachtgevers totaal;1997 2e kwartaal;7024.0;6779.0;29232.0;6443.0;1919.0;4524.0;4750.0;1693.0;238.0;1768.0;4085.0;352.0
1147;Middeldure woningen;Opdrachtgevers totaal;1997 Juli;2099.0;1387.0;28951.0;1923.0;605.0;1318.0;1181.0;742.0;103.0;547.0;1142.0;131.0
1148;Middeldure woningen;Opdrachtgevers totaal;1997 Augustus;1539.0;1739.0;28983.0;1934.0;637.0;1297.0;1287.0;647.0;43.0;575.0;1244.0;72.0
1149;Middeldure woningen;Opdrachtgevers totaal;1997 September;2830.0;2612.0;29279.0;2226.0;705.0;1521.0;1540.0;686.0;65.0;770.0;1223.0;168.0
1150;Middeldure woningen;Opdrachtgevers totaal;1997 3e kwartaal;6468.0;5738.0;29279.0;6083.0;1947.0;4136.0;4008.0;2075.0;211.0;1892.0;3609.0;371.0
