ID;SBI93;Perioden;TotaalBedrijven_1;ZonderWerknemers_2;Met1Tot5Werknemers_3;Met5Tot10Werknemers_4;Met10Tot20Werknemers_5;Met20Tot50Werknemers_6;Met50Tot100Werknemers_7;Met100Tot200Werknemers_8;Met200Tot500Werknemers_9;Met500EnMeerWerknemers_10;Met1WerkzamePersoon_11;Met2WerkzamePersonen_12;Met3Tot5WerkzamePersonen_13;Met5Tot10WerkzamePersonen_14;Met10Tot20WerkzamePersonen_15;Met20Tot50WerkzamePersonen_16;Met50Tot100WerkzamePersonen_17;Met100Tot150WerkzamePersonen_18;Met150Tot200WerkzamePersonen_19;Met200Tot250WerkzamePersonen_20;Met250Tot500WerkzamePersonen_21;Met500Tot1000WerkzamePersonen_22;Met1000Tot2000WerkzamePersonen_23;Met2000EnMeerWerkzamePersonen_24;Met1Vestiging_25;Met2Vestigingen_26;Met3TM5Vestigingen_27;Met6TM10Vestigingen_28;Met11TM20Vestigingen_29;Met21EnMeerVestigingen_30;NaamlozeVennootschappen_31;BeslotenVennootschappen_32;CooperatieveVerenigingen_33;Stichtingen_34;Eenmanszaken_35;Maatschappen_36;VennootschappenOnderFirma_37;Overheid_38;Overig_39;TotaalKleinbedrijf_40;NVSEnBVS_41;Eenmanszaken_42;MaatschappenEnVOFS_43;OverigeRechtsvormen_44;TotaalMiddenbedrijf_45;NVSEnBVS_46;Eenmanszaken_47;MaatschappenEnVOFS_48;OverigeRechtsvormen_49;TotaalGrootbedrijf_50;NVSEnBVS_51;Eenmanszaken_52;MaatschappenEnVOFS_53;OverigeRechtsvormen_54
554;"G     Reparatie consumentenart; handel";1 januari 2001;163680;64640.0;69545;15295;7195;4940;1240;445;235;140;52075.0;40980.0;32675.0;21805.0;9145.0;4940.0;1240.0;285.0;160.0;90.0;150.0;85.0;35.0;20.0;147235.0;11870.0;3650.0;505.0;180.0;210.0;120;46580;345;340;69910;30;42875;0;3485;149480;34550;69390;41760;3780;13375;11350;520;1140;365;820;795;0;5;25
555;"G     Reparatie consumentenart; handel";1 januari 2002;159535;67390.0;65180;12195;7705;4920;1235;510;255;145;56060.0;36530.0;32135.0;18570.0;9175.0;4920.0;1235.0;355.0;150.0;90.0;165.0;85.0;40.0;20.0;145580.0;10155.0;2960.0;445.0;165.0;205.0;125;48325;285;325;65645;30;41770;0;3035;144765;35620;65250;40640;3255;13865;11945;395;1155;370;905;880;0;5;25
556;"G     Reparatie consumentenart; handel";1 januari 2003;155825;66455.0;62190;12300;7730;4935;1265;555;240;140;54925.0;35380.0;30710.0;18400.0;9270.0;4935.0;1265.0;385.0;170.0;85.0;155.0;85.0;40.0;20.0;142545.0;9685.0;2815.0;430.0;155.0;200.0;115;45990;275;330;64665;35;41590;0;2825;140945;33200;64325;40390;3030;13935;11990;340;1230;375;940;915;0;5;20
557;"G     Reparatie consumentenart; handel";1 januari 2004;158305;70160.0;62105;11580;7460;4870;1295;490;215;135;58580.0;34905.0;30795.0;18075.0;8945.0;4870.0;1295.0;325.0;165.0;75.0;140.0;80.0;40.0;20.0;146330.0;8695.0;2505.0;420.0;145.0;215.0;105;45995;270;345;68460;30;40390;0;2720;143840;33605;68020;39285;2925;13625;11665;435;1130;390;840;825;0;5;15
558;"G     Reparatie consumentenart; handel";1 januari 2005;162230;72820.0;62575;12750;7355;4630;1285;455;220;140;61250.0;35640.0;30810.0;18820.0;8985.0;4630.0;1285.0;305.0;150.0;80.0;140.0;80.0;35.0;20.0;150260.0;8690.0;2515.0;395.0;150.0;220.0;95;46285;265;365;70985;30;41435;0;2765;148150;34340;70545;40265;2995;13270;11250;440;1200;385;810;790;0;0;15
559;"G     Reparatie consumentenart; handel";1 januari 2006;164590;77860.0;61255;11830;7140;4490;1200;455;215;140;66250.0;35860.0;29725.0;17630.0;8620.0;4490.0;1200.0;320.0;135.0;80.0;135.0;85.0;35.0;20.0;153230.0;8185.0;2390.0;415.0;155.0;210.0;90;46810;275;365;73800;30;40360;0;2855;150945;35275;73380;39210;3080;12835;10840;415;1180;395;810;790;0;0;15
560;50    Handel, rep auto's, motorfietsen;1 januari 1993;19490;7580.0;7455;2270;1250;715;140;55;20;0;;;;;;;;;;;;;;;;;;;;;15;6090;5;10;9835;0;3235;0;295;17305;4180;9735;3155;240;2105;1855;100;85;65;75;70;0;0;10
561;50    Handel, rep auto's, motorfietsen;1 januari 1994;19060;6910.0;7850;2185;1210;685;145;60;15;5;;;;;;;;;;;;;;;17625.0;1080.0;295.0;50.0;5.0;10.0;15;6020;5;10;9265;0;3490;0;245;16945;4100;9185;3405;250;2040;1855;80;85;15;80;80;0;0;0
562;50    Handel, rep auto's, motorfietsen;1 januari 1995;19165;6315.0;8250;2290;1340;740;150;55;20;5;;;;;;;;;;;;;;;17390.0;1340.0;360.0;55.0;5.0;15.0;10;6220;15;10;8965;0;3685;0;255;16855;4110;8880;3600;260;2230;2040;80;90;15;80;80;0;0;0
563;50    Handel, rep auto's, motorfietsen;1 januari 1996;20805;7250.0;8795;2390;1430;715;155;55;15;5;;;;;;;;;;;;;;;18865.0;1450.0;410.0;60.0;5.0;15.0;10;6695;15;10;9500;5;4275;0;295;18430;4530;9430;4175;295;2300;2105;70;105;25;75;75;0;0;0
564;50    Handel, rep auto's, motorfietsen;1 januari 1997;21150;7015.0;9185;2620;1445;670;145;55;15;5;;;;;;;;;;;;;;;19110.0;1535.0;415.0;65.0;10.0;15.0;10;6410;20;5;9975;0;4405;0;325;18815;4295;9905;4290;330;2260;2050;70;120;20;75;75;0;0;0
565;50    Handel, rep auto's, motorfietsen;1 januari 1998;21485;7435.0;8915;2860;1335;710;155;55;20;5;;;;;;;;;;;;;;;19165.0;1725.0;490.0;75.0;10.0;15.0;10;6745;20;5;9640;0;4730;0;325;19210;4665;9580;4625;335;2195;2015;60;105;15;80;80;0;0;0
566;50    Handel, rep auto's, motorfietsen;1 januari 1999;22585;8350.0;9200;2730;1345;710;165;60;20;5;6910.0;4765.0;4480.0;3760.0;1705.0;710.0;165.0;45.0;10.0;10.0;10.0;5.0;0.0;0.0;20320.0;1680.0;480.0;65.0;20.0;15.0;15;6915;20;10;10280;0;5015;0;330;20280;4815;10210;4910;345;2225;2035;70;105;15;80;80;0;0;0
567;50    Handel, rep auto's, motorfietsen;1 januari 2000;23350;8875.0;9410;2695;1410;705;170;65;20;5;7295.0;4865.0;4680.0;3760.0;1785.0;705.0;170.0;50.0;15.0;10.0;10.0;5.0;0.0;0.0;20950.0;1790.0;500.0;65.0;25.0;20.0;10;7245;20;10;10390;0;5330;0;340;20975;5085;10325;5215;350;2285;2080;65;115;20;90;90;0;0;0
568;50    Handel, rep auto's, motorfietsen;1 januari 2001;23090;8555.0;9425;2710;1400;720;170;80;20;5;7075.0;4860.0;4590.0;3780.0;1785.0;720.0;170.0;65.0;15.0;10.0;15.0;5.0;0.0;0.0;20790.0;1700.0;495.0;65.0;25.0;15.0;10;7290;20;10;9905;0;5515;0;335;20690;5090;9855;5395;350;2295;2100;55;125;15;110;110;0;0;0
569;50    Handel, rep auto's, motorfietsen;1 januari 2002;22840;9130.0;8970;2195;1545;725;165;70;30;10;7750.0;4555.0;4475.0;3205.0;1860.0;725.0;165.0;60.0;10.0;15.0;15.0;5.0;0.0;0.0;20825.0;1485.0;440.0;60.0;15.0;15.0;5;7450;15;5;9645;0;5425;0;290;20295;5090;9605;5305;295;2435;2260;40;120;20;110;110;0;0;0
570;50    Handel, rep auto's, motorfietsen;1 januari 2003;20940;8440.0;8000;2065;1430;730;165;75;25;10;7090.0;4120.0;4025.0;2975.0;1725.0;730.0;165.0;60.0;15.0;15.0;10.0;5.0;5.0;0.0;19065.0;1380.0;400.0;60.0;15.0;15.0;5;6630;15;5;8910;0;5120;0;250;18505;4360;8890;5000;255;2325;2165;20;120;20;110;110;0;0;0
571;50    Handel, rep auto's, motorfietsen;1 januari 2004;21460;9005.0;8150;1975;1365;690;170;70;25;10;7645.0;4100.0;4165.0;2955.0;1630.0;690.0;170.0;50.0;20.0;5.0;15.0;10.0;5.0;0.0;19805.0;1210.0;350.0;65.0;15.0;15.0;10;6515;15;5;9600;0;5070;0;245;19130;4355;9565;4955;255;2225;2060;35;115;15;105;105;0;0;0
572;50    Handel, rep auto's, motorfietsen;1 januari 2005;21745;9085.0;8210;2170;1355;640;180;65;25;15;7775.0;4145.0;4105.0;3150.0;1645.0;640.0;180.0;45.0;20.0;10.0;15.0;10.0;5.0;0.0;20120.0;1190.0;340.0;65.0;15.0;20.0;10;6580;15;5;9775;0;5120;0;240;19465;4485;9740;4995;250;2180;2005;35;125;15;105;105;0;0;0
573;50    Handel, rep auto's, motorfietsen;1 januari 2006;21935;9550.0;8175;2030;1310;605;160;70;20;15;8250.0;4195.0;4040.0;2995.0;1580.0;605.0;160.0;45.0;25.0;5.0;15.0;15.0;5.0;0.0;20370.0;1125.0;335.0;70.0;15.0;20.0;10;6575;15;5;10115;0;4980;0;235;19755;4565;10085;4860;245;2075;1910;30;120;15;110;110;0;0;0
574;51    Groothandel en handelsbemiddeling;1 januari 1993;49775;22375.0;16605;4470;2880;2405;640;255;115;30;;;;;;;;;;;;;;;;;;;;;125;23310;305;55;17810;10;5960;0;2200;43450;17715;17720;5840;2175;5930;5385;95;130;320;400;335;0;0;60
575;51    Groothandel en handelsbemiddeling;1 januari 1994;48885;21595.0;16320;4575;2910;2435;665;245;110;35;;;;;;;;;;;;;;;46460.0;1825.0;480.0;90.0;20.0;15.0;105;21655;285;50;18205;10;6405;0;2170;42490;15785;18110;6285;2310;6010;5605;95;130;180;390;370;0;0;15
576;51    Groothandel en handelsbemiddeling;1 januari 1995;47785;19365.0;17315;4485;3045;2480;690;260;110;35;;;;;;;;;;;;;;;44600.0;2510.0;545.0;95.0;20.0;10.0;85;21365;245;45;17705;10;6135;0;2195;41165;15240;17615;6020;2290;6215;5825;90;120;175;405;385;0;0;15
577;51    Groothandel en handelsbemiddeling;1 januari 1996;49820;19905.0;18630;4685;3160;2380;675;245;120;30;;;;;;;;;;;;;;;46315.0;2785.0;590.0;100.0;25.0;15.0;90;22795;265;50;17415;10;6895;0;2300;43220;16675;17340;6780;2420;6210;5835;75;125;175;395;375;0;0;15
578;51    Groothandel en handelsbemiddeling;1 januari 1997;51795;19395.0;19890;5560;3515;2355;695;245;110;35;;;;;;;;;;;;;;;48180.0;2865.0;620.0;105.0;20.0;15.0;90;22525;295;50;18910;10;7460;0;2460;44845;16140;18805;7310;2590;6565;6105;105;160;195;390;370;0;0;15
579;51    Groothandel en handelsbemiddeling;1 januari 1998;54295;22115.0;19330;6140;3145;2430;720;270;115;30;;;;;;;;;;;;;;;49330.0;3980.0;800.0;135.0;30.0;15.0;95;24625;280;45;19235;5;7785;0;2220;47585;18440;19155;7655;2340;6295;5885;85;135;195;415;400;0;0;10
580;51    Groothandel en handelsbemiddeling;1 januari 1999;53880;22810.0;18905;5475;3010;2550;695;275;115;35;19890.0;11620.0;8205.0;6825.0;3665.0;2550.0;695.0;200.0;75.0;45.0;70.0;30.0;5.0;0.0;49865.0;3165.0;680.0;120.0;30.0;20.0;90;24400;280;50;19215;5;7885;0;1955;47195;18230;19135;7740;2090;6260;5845;80;150;185;425;415;0;0;10
581;51    Groothandel en handelsbemiddeling;1 januari 2000;55195;24755.0;18545;5200;2955;2590;715;265;135;40;21455.0;11585.0;8120.0;6715.0;3575.0;2590.0;715.0;190.0;75.0;50.0;85.0;30.0;5.0;0.0;51010.0;3305.0;700.0;115.0;30.0;25.0;95;24845;285;50;19865;10;8295;0;1755;48495;18650;19795;8140;1910;6260;5860;70;160;165;440;425;0;0;10
582;51    Groothandel en handelsbemiddeling;1 januari 2001;54970;22770.0;19560;5625;3140;2695;730;270;140;45;19820.0;11930.0;8495.0;7085.0;3770.0;2695.0;730.0;160.0;105.0;55.0;85.0;35.0;5.0;0.0;50905.0;3205.0;675.0;120.0;25.0;20.0;100;25805;275;50;18440;10;8480;0;1815;47955;19290;18375;8320;1970;6565;6170;65;170;160;450;440;0;0;10
583;51    Groothandel en handelsbemiddeling;1 januari 2002;55965;24915.0;19055;4685;3410;2685;725;300;145;45;22205.0;11420.0;8300.0;6255.0;3885.0;2685.0;725.0;205.0;100.0;50.0;95.0;35.0;10.0;0.0;52370.0;2815.0;605.0;105.0;25.0;20.0;105;27220;225;45;18420;5;8370;0;1575;48655;20405;18375;8195;1680;6820;6435;45;180;155;490;480;0;0;10
584;51    Groothandel en handelsbemiddeling;1 januari 2003;55690;24660.0;18730;4800;3615;2635;740;325;140;45;21835.0;11255.0;8200.0;6385.0;4125.0;2635.0;740.0;210.0;115.0;50.0;90.0;30.0;10.0;5.0;52265.0;2715.0;575.0;90.0;25.0;20.0;95;26685;210;40;18540;5;8635;0;1480;48190;19660;18500;8460;1570;6990;6615;40;180;160;510;500;0;0;5
585;51    Groothandel en handelsbemiddeling;1 januari 2004;57910;26745.0;19195;4655;3490;2610;745;310;125;35;23760.0;11490.0;8450.0;6340.0;4045.0;2610.0;745.0;210.0;105.0;50.0;75.0;25.0;5.0;5.0;55045.0;2255.0;475.0;90.0;25.0;25.0;80;27215;205;35;20200;5;8725;0;1445;50590;20340;20150;8575;1530;6845;6485;50;155;150;475;465;0;0;5
586;51    Groothandel en handelsbemiddeling;1 januari 2005;58065;27205.0;18870;4955;3345;2495;735;295;130;35;24265.0;11495.0;8210.0;6470.0;3930.0;2495.0;735.0;205.0;90.0;50.0;80.0;25.0;5.0;5.0;55285.0;2205.0;445.0;80.0;30.0;20.0;75;27100;195;35;20410;5;8800;0;1440;51030;20510;20350;8635;1530;6575;6210;55;170;140;460;455;0;0;5
587;51    Groothandel en handelsbemiddeling;1 januari 2006;59910;29565.0;18885;4630;3275;2400;700;285;125;40;26625.0;11705.0;8045.0;6150.0;3830.0;2400.0;700.0;205.0;80.0;50.0;80.0;30.0;5.0;5.0;57300.0;2050.0;425.0;80.0;35.0;20.0;70;27680;200;35;21690;5;8715;0;1515;53080;21290;21630;8560;1600;6375;6010;60;160;145;455;445;0;0;5
588;52    Detailhandel (incl. reparatie);1 januari 1993;87200;38295.0;39235;5710;2360;1150;225;110;65;60;;;;;;;;;;;;;;;;;;;;;10;12940;50;250;51985;10;20865;0;1095;83240;10330;51390;20330;1185;3730;2425;595;540;165;230;190;0;0;40
589;52    Detailhandel (incl. reparatie);1 januari 1994;87275;38905.0;38385;5830;2430;1245;245;100;70;70;;;;;;;;;;;;;;;78645.0;6180.0;1880.0;300.0;115.0;150.0;5;12905;45;240;49405;10;23580;0;1080;83120;9985;48880;22990;1265;3920;2710;525;595;95;235;220;0;5;10
590;52    Detailhandel (incl. reparatie);1 januari 1995;85325;34105.0;40880;6010;2570;1280;250;95;75;65;;;;;;;;;;;;;;;76165.0;6540.0;2055.0;295.0;125.0;150.0;5;13160;35;225;46390;15;24350;0;1140;80995;10115;45870;23725;1280;4100;2830;520;640;110;230;220;0;0;10
591;52    Detailhandel (incl. reparatie);1 januari 1996;85960;34805.0;40440;6340;2645;1245;235;105;75;65;;;;;;;;;;;;;;;76725.0;6560.0;2075.0;315.0;125.0;160.0;5;13535;40;230;44550;25;26350;0;1225;81585;10445;44135;25655;1350;4130;2865;415;715;135;245;235;0;0;10
592;52    Detailhandel (incl. reparatie);1 januari 1997;87195;32290.0;43395;6980;2795;1260;235;95;75;70;;;;;;;;;;;;;;;77550.0;6750.0;2310.0;320.0;110.0;160.0;5;12590;45;260;46685;25;26255;0;1330;82665;9520;46200;25470;1480;4290;2850;485;810;140;240;230;0;0;10
593;52    Detailhandel (incl. reparatie);1 januari 1998;91145;35205.0;44050;7410;2680;1305;255;100;70;75;;;;;;;;;;;;;;;79765.0;7860.0;2815.0;400.0;135.0;175.0;5;13690;50;265;47270;20;28455;0;1390;86660;10555;46835;27730;1535;4240;2905;435;745;155;245;235;0;0;10
594;52    Detailhandel (incl. reparatie);1 januari 1999;87410;35050.0;40915;6915;2595;1385;300;105;70;80;26490.0;25400.0;19230.0;10860.0;3490.0;1385.0;300.0;70.0;35.0;20.0;50.0;45.0;20.0;15.0;76895.0;7280.0;2570.0;350.0;140.0;175.0;5;13260;40;250;45150;20;27305;0;1380;82880;10115;44665;26600;1510;4280;2915;485;725;150;250;235;0;5;15
595;52    Detailhandel (incl. reparatie);1 januari 2000;85720;34365.0;39815;6880;2585;1490;335;95;70;80;25690.0;24500.0;18980.0;10940.0;3535.0;1490.0;335.0;60.0;35.0;25.0;45.0;45.0;20.0;15.0;75385.0;7195.0;2495.0;325.0;140.0;175.0;5;13285;45;245;43035;25;27735;0;1345;81060;10100;42595;26925;1440;4410;2960;440;830;180;245;235;0;0;10
596;52    Detailhandel (incl. reparatie);1 januari 2001;85620;33315.0;40560;6960;2655;1525;345;100;75;90;25180.0;24190.0;19595.0;10940.0;3590.0;1525.0;345.0;60.0;40.0;25.0;50.0;45.0;30.0;15.0;75545.0;6965.0;2475.0;325.0;130.0;175.0;10;13485;50;275;41565;20;28875;0;1335;80835;10170;41160;28045;1460;4520;3080;405;850;190;265;245;0;0;15
597;52    Detailhandel (incl. reparatie);1 januari 2002;80730;33345.0;37155;5315;2750;1510;345;135;75;95;26110.0;20555.0;19365.0;9110.0;3430.0;1510.0;345.0;95.0;40.0;20.0;55.0;45.0;30.0;20.0;72385.0;5855.0;1920.0;275.0;125.0;170.0;15;13650;45;275;37575;25;27975;0;1170;75820;10130;37270;27140;1280;4610;3250;310;855;195;305;285;0;5;15
598;52    Detailhandel (incl. reparatie);1 januari 2003;79195;33355.0;35460;5435;2690;1575;360;155;75;90;26000.0;20000.0;18485.0;9040.0;3420.0;1575.0;360.0;115.0;40.0;20.0;55.0;45.0;25.0;15.0;71210.0;5595.0;1840.0;275.0;115.0;165.0;15;12680;50;285;37215;25;27835;0;1090;74250;9180;36935;26925;1210;4620;3210;280;930;200;320;305;0;5;15
599;52    Detailhandel (incl. reparatie);1 januari 2004;78935;34410.0;34760;4955;2600;1570;385;110;65;90;27175.0;19315.0;18180.0;8780.0;3270.0;1570.0;385.0;65.0;45.0;15.0;50.0;45.0;25.0;15.0;71485.0;5230.0;1680.0;265.0;105.0;175.0;15;12265;45;300;38660;25;26595;0;1030;74120;8910;38310;25755;1145;4555;3120;350;855;225;260;250;0;0;10
600;52    Detailhandel (incl. reparatie);1 januari 2005;82420;36535.0;35495;5625;2650;1495;375;90;65;90;29205.0;20000.0;18490.0;9195.0;3410.0;1495.0;375.0;55.0;35.0;20.0;45.0;45.0;25.0;15.0;74855.0;5300.0;1730.0;250.0;105.0;180.0;15;12605;50;325;40800;25;27515;0;1085;77655;9345;40455;26635;1215;4520;3035;345;905;235;245;235;0;0;10
601;52    Detailhandel (incl. reparatie);1 januari 2006;82740;38745.0;34195;5170;2555;1485;345;100;65;80;31375.0;19955.0;17635.0;8490.0;3210.0;1485.0;345.0;70.0;30.0;25.0;40.0;40.0;25.0;15.0;75560.0;5010.0;1630.0;265.0;105.0;175.0;15;12560;60;320;41995;25;26665;0;1105;78110;9420;41665;25790;1240;4385;2920;330;905;235;245;235;0;0;10
602;H     Horeca;1 januari 1993;37360;16375.0;16735;2475;1075;495;120;45;30;10;;;;;;;;;;;;;;;;;;;;;15;3880;35;340;22010;10;10410;5;655;35585;2790;21740;10145;915;1690;1040;275;270;110;85;70;0;0;15
603;H     Horeca;1 januari 1994;37540;13120.0;19895;2740;1050;515;135;45;30;15;;;;;;;;;;;;;;;35495.0;1735.0;280.0;30.0;5.0;5.0;20;3950;40;320;20700;5;11840;5;660;35750;2820;20450;11555;925;1700;1065;250;290;95;90;80;0;5;5
604;H     Horeca;1 januari 1995;36790;10345.0;21510;2960;1205;550;130;50;25;15;;;;;;;;;;;;;;;34710.0;1750.0;290.0;25.0;5.0;5.0;15;4105;35;250;19345;5;12325;5;695;34810;2820;19070;12020;900;1880;1215;275;305;85;95;85;0;5;5
605;H     Horeca;1 januari 1996;37070;8990.0;22580;3285;1390;600;125;60;20;20;;;;;;;;;;;;;;;34745.0;1940.0;345.0;30.0;5.0;5.0;15;4430;45;245;17970;5;13610;5;745;34855;3030;17675;13210;945;2115;1330;295;400;90;95;90;0;5;5
606;H     Horeca;1 januari 1997;37590;8840.0;22835;3770;1375;560;120;55;25;15;;;;;;;;;;;;;;;34810.0;2260.0;480.0;35.0;5.0;5.0;15;4190;50;230;19270;5;13060;0;770;35440;2790;18985;12715;955;2055;1330;285;350;90;95;85;0;0;5
607;H     Horeca;1 januari 1998;38975;9645.0;23005;4155;1345;615;120;50;25;15;;;;;;;;;;;;;;;35355.0;2890.0;665.0;50.0;10.0;5.0;15;4750;45;235;19070;5;14050;0;810;36810;3305;18805;13695;1010;2075;1370;270;360;80;90;85;0;5;0
608;H     Horeca;1 januari 1999;40450;10810.0;23005;4280;1445;675;140;50;30;15;7290.0;12505.0;11055.0;6695.0;1995.0;675.0;140.0;25.0;20.0;15.0;15.0;5.0;0.0;5.0;36760.0;2960.0;655.0;50.0;15.0;5.0;10;5065;45;240;19905;5;14230;0;950;38095;3490;19600;13855;1150;2260;1500;305;370;85;95;85;0;5;5
609;H     Horeca;1 januari 2000;39745;10990.0;21720;4590;1500;705;145;50;35;15;7230.0;11930.0;10530.0;7000.0;2110.0;705.0;145.0;25.0;20.0;15.0;20.0;5.0;5.0;5.0;35945.0;3035.0;695.0;50.0;10.0;5.0;10;5210;45;250;18950;5;14390;0;880;37295;3600;18650;13960;1080;2350;1530;300;430;90;100;90;0;5;5
610;H     Horeca;1 januari 2001;38385;9495.0;21585;4760;1540;755;155;40;30;20;6190.0;11485.0;10345.0;7150.0;2210.0;755.0;155.0;20.0;20.0;10.0;20.0;10.0;10.0;5.0;34795.0;2845.0;685.0;40.0;10.0;10.0;10;5205;45;265;17380;5;14625;0;850;35840;3515;17080;14175;1070;2455;1615;300;450;90;90;85;0;5;5
611;H     Horeca;1 januari 2002;37140;10745.0;20115;3515;1700;785;170;65;30;15;7315.0;10185.0;10660.0;5730.0;2190.0;785.0;170.0;40.0;25.0;10.0;15.0;5.0;5.0;5.0;34455.0;2215.0;425.0;30.0;10.0;5.0;15;5600;40;250;15185;5;15275;0;775;34375;3665;14975;14770;965;2655;1850;205;505;90;110;100;0;5;5
612;H     Horeca;1 januari 2003;37550;9575.0;20945;3970;1885;880;175;70;35;20;6435.0;10035.0;11080.0;6360.0;2470.0;880.0;175.0;50.0;20.0;15.0;20.0;10.0;5.0;5.0;34795.0;2290.0;425.0;25.0;10.0;5.0;15;5625;40;215;14960;5;15910;0;785;34490;3475;14765;15325;920;2940;2050;195;585;110;125;115;0;5;5
613;H     Horeca;1 januari 2004;36320;10475.0;19510;3470;1800;810;170;40;25;20;7240.0;9455.0;10355.0;5860.0;2345.0;810.0;170.0;25.0;15.0;10.0;15.0;10.0;5.0;5.0;33895.0;2030.0;350.0;25.0;15.0;5.0;10;5285;35;210;15255;0;14820;0;705;33455;3320;14985;14300;850;2780;1895;265;525;100;85;80;0;0;0
614;H     Horeca;1 januari 2005;36635;9785.0;19905;4065;1825;825;145;35;25;20;6785.0;9370.0;10605.0;6355.0;2465.0;825.0;145.0;25.0;10.0;15.0;10.0;10.0;5.0;5.0;34105.0;2115.0;365.0;25.0;15.0;5.0;10;5410;35;210;15120;5;15105;0;745;33755;3490;14845;14540;885;2800;1855;275;570;100;80;75;0;0;5
615;H     Horeca;1 januari 2006;36650;9990.0;19810;3915;1905;800;145;40;25;20;6990.0;9515.0;10470.0;6130.0;2520.0;800.0;145.0;30.0;10.0;10.0;15.0;10.0;5.0;5.0;34165.0;2070.0;365.0;25.0;15.0;10.0;10;5545;40;210;15135;5;14975;0;735;33715;3595;14865;14380;880;2850;1885;270;595;100;80;75;0;0;5
616;55    Horeca;1 januari 1993;37360;16375.0;16735;2475;1075;495;120;45;30;10;;;;;;;;;;;;;;;;;;;;;15;3880;35;340;22010;10;10410;5;655;35585;2790;21740;10145;915;1690;1040;275;270;110;85;70;0;0;15
617;55    Horeca;1 januari 1994;37540;13120.0;19895;2740;1050;515;135;45;30;15;;;;;;;;;;;;;;;35495.0;1735.0;280.0;30.0;5.0;5.0;20;3950;40;320;20700;5;11840;5;660;35750;2820;20450;11555;925;1700;1065;250;290;95;90;80;0;5;5
618;55    Horeca;1 januari 1995;36790;10345.0;21510;2960;1205;550;130;50;25;15;;;;;;;;;;;;;;;34710.0;1750.0;290.0;25.0;5.0;5.0;15;4105;35;250;19345;5;12325;5;695;34810;2820;19070;12020;900;1880;1215;275;305;85;95;85;0;5;5
619;55    Horeca;1 januari 1996;37070;8990.0;22580;3285;1390;600;125;60;20;20;;;;;;;;;;;;;;;34745.0;1940.0;345.0;30.0;5.0;5.0;15;4430;45;245;17970;5;13610;5;745;34855;3030;17675;13210;945;2115;1330;295;400;90;95;90;0;5;5
620;55    Horeca;1 januari 1997;37590;8840.0;22835;3770;1375;560;120;55;25;15;;;;;;;;;;;;;;;34810.0;2260.0;480.0;35.0;5.0;5.0;15;4190;50;230;19270;5;13060;0;770;35440;2790;18985;12715;955;2055;1330;285;350;90;95;85;0;0;5
621;55    Horeca;1 januari 1998;38975;9645.0;23005;4155;1345;615;120;50;25;15;;;;;;;;;;;;;;;35355.0;2890.0;665.0;50.0;10.0;5.0;15;4750;45;235;19070;5;14050;0;810;36810;3305;18805;13695;1010;2075;1370;270;360;80;90;85;0;5;0
622;55    Horeca;1 januari 1999;40450;10810.0;23005;4280;1445;675;140;50;30;15;7290.0;12505.0;11055.0;6695.0;1995.0;675.0;140.0;25.0;20.0;15.0;15.0;5.0;0.0;5.0;36760.0;2960.0;655.0;50.0;15.0;5.0;10;5065;45;240;19905;5;14230;0;950;38095;3490;19600;13855;1150;2260;1500;305;370;85;95;85;0;5;5
623;55    Horeca;1 januari 2000;39745;10990.0;21720;4590;1500;705;145;50;35;15;7230.0;11930.0;10530.0;7000.0;2110.0;705.0;145.0;25.0;20.0;15.0;20.0;5.0;5.0;5.0;35945.0;3035.0;695.0;50.0;10.0;5.0;10;5210;45;250;18950;5;14390;0;880;37295;3600;18650;13960;1080;2350;1530;300;430;90;100;90;0;5;5
624;55    Horeca;1 januari 2001;38385;9495.0;21585;4760;1540;755;155;40;30;20;6190.0;11485.0;10345.0;7150.0;2210.0;755.0;155.0;20.0;20.0;10.0;20.0;10.0;10.0;5.0;34795.0;2845.0;685.0;40.0;10.0;10.0;10;5205;45;265;17380;5;14625;0;850;35840;3515;17080;14175;1070;2455;1615;300;450;90;90;85;0;5;5
625;55    Horeca;1 januari 2002;37140;10745.0;20115;3515;1700;785;170;65;30;15;7315.0;10185.0;10660.0;5730.0;2190.0;785.0;170.0;40.0;25.0;10.0;15.0;5.0;5.0;5.0;34455.0;2215.0;425.0;30.0;10.0;5.0;15;5600;40;250;15185;5;15275;0;775;34375;3665;14975;14770;965;2655;1850;205;505;90;110;100;0;5;5
626;55    Horeca;1 januari 2003;37550;9575.0;20945;3970;1885;880;175;70;35;20;6435.0;10035.0;11080.0;6360.0;2470.0;880.0;175.0;50.0;20.0;15.0;20.0;10.0;5.0;5.0;34795.0;2290.0;425.0;25.0;10.0;5.0;15;5625;40;215;14960;5;15910;0;785;34490;3475;14765;15325;920;2940;2050;195;585;110;125;115;0;5;5
627;55    Horeca;1 januari 2004;36320;10475.0;19510;3470;1800;810;170;40;25;20;7240.0;9455.0;10355.0;5860.0;2345.0;810.0;170.0;25.0;15.0;10.0;15.0;10.0;5.0;5.0;33895.0;2030.0;350.0;25.0;15.0;5.0;10;5285;35;210;15255;0;14820;0;705;33455;3320;14985;14300;850;2780;1895;265;525;100;85;80;0;0;0
