ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
5040;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Turkije;2012/'13;5469.0;599.0;1639.0;1238.0;1993.0;;;;;
5041;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Turkije;2013/'14;5513.0;595.0;1634.0;1186.0;2098.0;;;;;
5042;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Turkije;2014/'15;5478.0;560.0;1728.0;1153.0;2037.0;0.0;0.0;0.0;0.0;0.0
5043;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Turkije;2015/'16;5229.0;494.0;1622.0;1221.0;1892.0;;;;;
5044;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1990/'91;;;;;;;;;;
5045;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1991/'92;;;;;;;;;;
5046;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1992/'93;;;;;;;;;;
5047;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1993/'94;;;;;;;;;;
5048;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1994/'95;;;;;;;;;;
5049;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1995/'96;;;;;;;;;;
5050;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1996/'97;;;;;;;;;;
5051;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1997/'98;;;;;;;;;;
5052;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1998/'99;;;;;;;;;;
5053;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;1999/'00;;;;;;;;;;
5054;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2000/'01;;;;;;;;;;
5055;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2001/'02;;;;;;;;;;
5056;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2002/'03;;;;;;;;;;
5057;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2003/'04;;;;;;;;;;
5058;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2004/'05;;;;;;;;;;
5059;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2005/'06;3261.0;396.0;961.0;609.0;1267.0;28.0;;;;
5060;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2006/'07;3486.0;370.0;1108.0;655.0;1310.0;43.0;;;;
5061;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2007/'08;3500.0;391.0;1046.0;669.0;1371.0;23.0;;;;
5062;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2008/'09;3532.0;304.0;1065.0;677.0;1465.0;21.0;;;;
5063;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2009/'10;3408.0;327.0;935.0;742.0;1396.0;8.0;;;;
5064;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2010/'11;3341.0;284.0;1012.0;701.0;1338.0;6.0;;;;
5065;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2011/'12;3678.0;358.0;1032.0;783.0;1500.0;5.0;;;;
5066;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2012/'13;3735.0;365.0;1003.0;867.0;1497.0;3.0;;;;
5067;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2013/'14;3802.0;358.0;1082.0;868.0;1494.0;;;;;
5068;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2014/'15;3902.0;308.0;1124.0;880.0;1590.0;0.0;0.0;0.0;0.0;0.0
5069;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Suriname;2015/'16;3808.0;299.0;1035.0;914.0;1560.0;;;;;
5070;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1990/'91;;;;;;;;;;
5071;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1991/'92;;;;;;;;;;
5072;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1992/'93;;;;;;;;;;
5073;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1993/'94;;;;;;;;;;
5074;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1994/'95;;;;;;;;;;
5075;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1995/'96;;;;;;;;;;
5076;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1996/'97;;;;;;;;;;
5077;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1997/'98;;;;;;;;;;
5078;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1998/'99;;;;;;;;;;
5079;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1999/'00;;;;;;;;;;
5080;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2000/'01;;;;;;;;;;
5081;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2001/'02;;;;;;;;;;
5082;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
5083;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
5084;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
5085;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2005/'06;1648.0;326.0;530.0;277.0;501.0;14.0;;;;
5086;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2006/'07;1751.0;336.0;568.0;302.0;530.0;15.0;;;;
5087;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2007/'08;1695.0;320.0;495.0;333.0;537.0;10.0;;;;
5088;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2008/'09;1634.0;285.0;526.0;311.0;505.0;7.0;;;;
5089;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2009/'10;1678.0;272.0;585.0;296.0;517.0;8.0;;;;
5090;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2010/'11;1892.0;305.0;647.0;348.0;587.0;5.0;;;;
5091;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2011/'12;1970.0;375.0;623.0;379.0;592.0;1.0;;;;
5092;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2012/'13;2340.0;459.0;740.0;447.0;694.0;;;;;
5093;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2013/'14;2354.0;429.0;786.0;486.0;653.0;;;;;
5094;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2014/'15;2583.0;436.0;867.0;514.0;766.0;0.0;0.0;0.0;0.0;0.0
5095;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2015/'16;2548.0;393.0;840.0;586.0;729.0;;;;;
5096;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1990/'91;;;;;;;;;;
5097;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1991/'92;;;;;;;;;;
5098;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1992/'93;;;;;;;;;;
5099;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1993/'94;;;;;;;;;;
5100;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1994/'95;;;;;;;;;;
5101;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1995/'96;;;;;;;;;;
5102;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1996/'97;;;;;;;;;;
5103;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1997/'98;;;;;;;;;;
5104;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1998/'99;;;;;;;;;;
5105;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1999/'00;;;;;;;;;;
5106;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2000/'01;;;;;;;;;;
5107;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2001/'02;;;;;;;;;;
5108;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2002/'03;;;;;;;;;;
5109;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2003/'04;;;;;;;;;;
5110;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2004/'05;;;;;;;;;;
5111;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2005/'06;5817.0;1661.0;1860.0;757.0;1482.0;57.0;;;;
5112;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2006/'07;5958.0;1514.0;1935.0;868.0;1600.0;41.0;;;;
5113;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2007/'08;6080.0;1360.0;1899.0;980.0;1801.0;40.0;;;;
5114;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2008/'09;5964.0;1165.0;1840.0;982.0;1933.0;44.0;;;;
5115;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2009/'10;6129.0;1210.0;1937.0;1087.0;1878.0;17.0;;;;
5116;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2010/'11;6327.0;1295.0;1863.0;1083.0;2071.0;15.0;;;;
5117;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2011/'12;6785.0;1450.0;1893.0;1269.0;2168.0;5.0;;;;
5118;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2012/'13;7331.0;1780.0;1976.0;1248.0;2327.0;;;;;
5119;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2013/'14;8070.0;1753.0;2429.0;1359.0;2529.0;;;;;
5120;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2014/'15;8239.0;1571.0;2650.0;1408.0;2610.0;0.0;0.0;0.0;0.0;0.0
5121;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2015/'16;7853.0;1600.0;2232.0;1518.0;2503.0;;;;;
5122;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1990/'91;;;;;;;;;;
5123;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1991/'92;;;;;;;;;;
5124;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1992/'93;;;;;;;;;;
5125;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1993/'94;;;;;;;;;;
5126;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1994/'95;;;;;;;;;;
5127;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1995/'96;;;;;;;;;;
5128;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1996/'97;;;;;;;;;;
5129;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1997/'98;;;;;;;;;;
5130;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1998/'99;;;;;;;;;;
5131;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;1999/'00;;;;;;;;;;
5132;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2000/'01;;;;;;;;;;
5133;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2001/'02;;;;;;;;;;
5134;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2002/'03;;;;;;;;;;
5135;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2003/'04;;;;;;;;;;
5136;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2004/'05;;;;;;;;;;
5137;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2005/'06;79.0;15.0;17.0;18.0;28.0;1.0;;;;
5138;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2006/'07;57.0;17.0;17.0;5.0;16.0;2.0;;;;
5139;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2007/'08;72.0;14.0;25.0;11.0;19.0;3.0;;;;
5140;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2008/'09;55.0;11.0;19.0;10.0;15.0;;;;;
5141;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2009/'10;65.0;10.0;22.0;15.0;18.0;;;;;
5142;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2010/'11;53.0;11.0;6.0;10.0;26.0;;;;;
5143;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2011/'12;53.0;8.0;11.0;6.0;28.0;;;;;
5144;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2012/'13;76.0;18.0;13.0;14.0;31.0;;;;;
5145;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2013/'14;63.0;20.0;12.0;10.0;21.0;;;;;
5146;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2014/'15;60.0;11.0;11.0;9.0;29.0;0.0;0.0;0.0;0.0;0.0
5147;Totaal mannen en vrouwen;0;Bol totaal;Totaal opleidingsrichting en sector;Herkomst onbekend;2015/'16;49.0;13.0;10.0;7.0;19.0;;;;;
5148;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1990/'91;;;;;;;;;;
5149;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1991/'92;;;;;;;;;;
5150;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1992/'93;;;;;;;;;;
5151;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1993/'94;3667.0;;;;;;3227.0;;440.0;
5152;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1994/'95;4154.0;;;;;;3674.0;;480.0;
5153;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1995/'96;4332.0;;;;;;3578.0;;754.0;
5154;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1996/'97;;;;;;;;;;
5155;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1997/'98;3994.0;;490.0;1417.0;2087.0;;;;;
5156;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1998/'99;4164.0;2.0;794.0;1620.0;1748.0;;;;;
5157;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;1999/'00;4273.0;8.0;747.0;1730.0;1788.0;;;;;
5158;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2000/'01;4693.0;6.0;900.0;1937.0;1850.0;;;;;
5159;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2001/'02;2996.0;;355.0;1003.0;1638.0;;;;;
5160;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2002/'03;3117.0;3.0;306.0;1128.0;1680.0;;;;;
5161;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2003/'04;3115.0;1.0;423.0;1093.0;1598.0;;;;;
5162;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2004/'05;4178.0;50.0;860.0;1464.0;1522.0;282.0;;;;
5163;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2005/'06;4155.0;114.0;901.0;1230.0;1509.0;401.0;;;;
5164;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2006/'07;4241.0;121.0;947.0;1374.0;1426.0;373.0;;;;
5165;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2007/'08;4349.0;131.0;996.0;1280.0;1581.0;361.0;;;;
5166;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2008/'09;4208.0;158.0;944.0;1259.0;1553.0;294.0;;;;
5167;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2009/'10;4410.0;195.0;950.0;1299.0;1839.0;127.0;;;;
5168;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2010/'11;4766.0;164.0;1136.0;1307.0;2120.0;39.0;;;;
5169;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2011/'12;4940.0;184.0;1227.0;1348.0;2140.0;41.0;;;;
5170;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2012/'13;4962.0;190.0;1157.0;1375.0;2240.0;;;;;
5171;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2013/'14;4994.0;124.0;1275.0;1290.0;2305.0;;;;;
5172;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2014/'15;5336.0;129.0;1266.0;1443.0;2498.0;0.0;0.0;0.0;0.0;0.0
5173;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Totaal herkomstgroepering;2015/'16;5399.0;110.0;1362.0;1473.0;2454.0;;;;;
5174;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1990/'91;;;;;;;;;;
5175;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1991/'92;;;;;;;;;;
5176;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1992/'93;;;;;;;;;;
5177;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1993/'94;;;;;;;;;;
5178;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1994/'95;;;;;;;;;;
5179;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1995/'96;;;;;;;;;;
5180;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1996/'97;;;;;;;;;;
5181;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1997/'98;;;;;;;;;;
5182;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1998/'99;;;;;;;;;;
5183;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;1999/'00;;;;;;;;;;
5184;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2000/'01;;;;;;;;;;
5185;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2001/'02;;;;;;;;;;
5186;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2002/'03;;;;;;;;;;
5187;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2003/'04;;;;;;;;;;
5188;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2004/'05;;;;;;;;;;
5189;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2005/'06;3920.0;84.0;840.0;1173.0;1446.0;377.0;;;;
5190;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2006/'07;4006.0;99.0;885.0;1303.0;1378.0;341.0;;;;
5191;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2007/'08;4061.0;103.0;923.0;1200.0;1493.0;342.0;;;;
5192;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2008/'09;3962.0;138.0;890.0;1183.0;1479.0;272.0;;;;
5193;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2009/'10;4164.0;180.0;892.0;1231.0;1743.0;118.0;;;;
5194;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2010/'11;4503.0;150.0;1054.0;1242.0;2021.0;36.0;;;;
5195;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2011/'12;4606.0;156.0;1129.0;1265.0;2019.0;37.0;;;;
5196;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2012/'13;4639.0;170.0;1050.0;1302.0;2117.0;;;;;
5197;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2013/'14;4625.0;113.0;1139.0;1212.0;2161.0;;;;;
5198;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2014/'15;4955.0;106.0;1153.0;1349.0;2347.0;0.0;0.0;0.0;0.0;0.0
5199;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Autochtoon;2015/'16;4981.0;77.0;1232.0;1377.0;2295.0;;;;;
5200;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1990/'91;;;;;;;;;;
5201;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1991/'92;;;;;;;;;;
5202;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1992/'93;;;;;;;;;;
5203;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1993/'94;;;;;;;;;;
5204;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1994/'95;;;;;;;;;;
5205;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1995/'96;;;;;;;;;;
5206;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1996/'97;;;;;;;;;;
5207;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1997/'98;;;;;;;;;;
5208;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1998/'99;;;;;;;;;;
5209;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;1999/'00;;;;;;;;;;
5210;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2000/'01;;;;;;;;;;
5211;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2001/'02;;;;;;;;;;
5212;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2002/'03;;;;;;;;;;
5213;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2003/'04;;;;;;;;;;
5214;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2004/'05;;;;;;;;;;
5215;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2005/'06;224.0;30.0;56.0;54.0;61.0;23.0;;;;
5216;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2006/'07;227.0;22.0;57.0;71.0;47.0;30.0;;;;
5217;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2007/'08;274.0;28.0;72.0;76.0;82.0;16.0;;;;
5218;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2008/'09;239.0;20.0;54.0;73.0;70.0;22.0;;;;
5219;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2009/'10;239.0;14.0;57.0;66.0;93.0;9.0;;;;
5220;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2010/'11;258.0;14.0;82.0;63.0;96.0;3.0;;;;
5221;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2011/'12;331.0;27.0;97.0;83.0;120.0;4.0;;;;
