ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaleOrderontvangst_1;OrderontvangstBinnenland_2;OrderontvangstBuitenland_3;TotaleOrderontvangst_4;OrderontvangstBinnenland_5;OrderontvangstBuitenland_6
1018;21 Farmaceutische industrie;2010 4e kwartaal;100.7;98.8;100.9;7.5;-11.2;10.9
1019;21 Farmaceutische industrie;2010;100.0;100.0;100.0;12.4;-7.3;16.1
1020;21 Farmaceutische industrie;2011 januari;107.1;99.1;108.2;16.0;-2.5;19.0
1021;21 Farmaceutische industrie;2011 februari;105.3;84.8;108.3;12.0;-0.9;13.8
1022;21 Farmaceutische industrie;2011 maart;119.8;105.9;121.8;17.9;7.5;19.3
1023;21 Farmaceutische industrie;2011 1e kwartaal;110.7;96.6;112.8;15.4;1.4;17.4
1024;21 Farmaceutische industrie;2011 april;105.2;93.3;106.9;2.2;-10.6;4.1
1025;21 Farmaceutische industrie;2011 mei;121.7;99.5;124.9;20.5;-7.8;24.9
1026;21 Farmaceutische industrie;2011 juni;124.1;90.8;129.0;16.9;-17.4;22.0
1027;21 Farmaceutische industrie;2011 2e kwartaal;117.0;94.5;120.3;13.2;-12.0;17.0
1028;21 Farmaceutische industrie;2011 juli;104.6;91.7;106.5;1.2;-9.7;2.7
1029;21 Farmaceutische industrie;2011 augustus;110.0;91.7;112.7;3.4;-12.9;5.8
1030;21 Farmaceutische industrie;2011 september;107.1;96.9;108.6;18.7;9.0;20.1
1031;21 Farmaceutische industrie;2011 3e kwartaal;107.2;93.4;109.3;7.2;-5.2;9.0
1032;21 Farmaceutische industrie;2011 oktober;105.9;83.0;109.3;6.0;-12.1;8.5
1033;21 Farmaceutische industrie;2011 november;91.3;81.8;92.7;-14.4;-15.1;-14.3
1034;21 Farmaceutische industrie;2011 december;103.3;86.8;105.7;8.3;-17.9;12.6
1035;21 Farmaceutische industrie;2011 4e kwartaal;100.2;83.9;102.6;-0.5;-15.1;1.6
1036;21 Farmaceutische industrie;2011;108.8;92.1;111.2;8.8;-7.9;11.2
1037;21 Farmaceutische industrie;2012 januari;98.8;83.7;101.1;-7.7;-15.5;-6.6
1038;21 Farmaceutische industrie;2012 februari;95.6;77.4;98.3;-9.2;-8.7;-9.2
1039;21 Farmaceutische industrie;2012 maart;113.5;82.5;118.0;-5.3;-22.1;-3.1
1040;21 Farmaceutische industrie;2012 1e kwartaal;102.6;81.2;105.8;-7.3;-15.9;-6.2
1041;21 Farmaceutische industrie;2012 april;96.1;86.1;97.6;-8.7;-7.7;-8.7
1042;21 Farmaceutische industrie;2012 mei;105.9;86.5;108.8;-13.0;-13.1;-12.9
1043;21 Farmaceutische industrie;2012 juni;129.6;89.6;135.4;4.4;-1.3;5.0
1044;21 Farmaceutische industrie;2012 2e kwartaal;110.5;87.4;113.9;-5.5;-7.5;-5.3
1045;21 Farmaceutische industrie;2012 juli;127.4;96.7;131.9;21.8;5.5;23.8
1046;21 Farmaceutische industrie;2012 augustus;116.8;87.5;121.1;6.2;-4.6;7.5
1047;21 Farmaceutische industrie;2012 september;98.4;76.9;101.6;-8.1;-20.6;-6.4
1048;21 Farmaceutische industrie;2012 3e kwartaal;114.2;87.0;118.2;6.5;-6.8;8.2
1049;21 Farmaceutische industrie;2012 oktober;117.9;97.0;120.9;11.3;16.9;10.6
1050;21 Farmaceutische industrie;2012 november;110.5;100.5;112.0;21.0;22.9;20.8
1051;21 Farmaceutische industrie;2012 december;113.2;83.7;117.5;9.6;-3.6;11.2
1052;21 Farmaceutische industrie;2012 4e kwartaal;113.9;93.7;116.8;13.7;11.8;13.9
1053;21 Farmaceutische industrie;2012;110.3;87.3;113.7;1.4;-5.2;2.2
1054;21 Farmaceutische industrie;2013 januari;109.8;110.5;109.7;11.1;32.0;8.5
1055;21 Farmaceutische industrie;2013 februari;98.9;99.7;98.8;3.5;28.8;0.5
1056;21 Farmaceutische industrie;2013 maart;113.1;108.4;113.8;-0.4;31.4;-3.6
1057;21 Farmaceutische industrie;2013 1e kwartaal;107.3;106.2;107.4;4.5;30.8;1.5
1058;21 Farmaceutische industrie;2013 april;97.3;108.2;95.7;1.2;25.7;-1.9
1059;21 Farmaceutische industrie;2013 mei;110.4;143.7;105.5;4.2;66.1;-3.0
1060;21 Farmaceutische industrie;2013 juni;120.7;146.6;116.9;-6.9;63.6;-13.7
1061;21 Farmaceutische industrie;2013 2e kwartaal;109.5;132.8;106.0;-1.0;52.0;-6.9
1062;21 Farmaceutische industrie;2013 juli;129.9;170.2;124.0;2.0;76.0;-6.0
1063;21 Farmaceutische industrie;2013 augustus;108.5;128.6;105.5;-7.1;47.0;-12.9
1064;21 Farmaceutische industrie;2013 september;114.6;199.2;102.3;16.5;159.0;0.7
1065;21 Farmaceutische industrie;2013 3e kwartaal;117.7;166.0;110.6;3.0;90.7;-6.4
1066;21 Farmaceutische industrie;2013 oktober;106.9;214.7;91.1;-9.3;121.3;-24.6
1067;21 Farmaceutische industrie;2013 november;115.2;209.4;101.5;4.3;108.4;-9.4
1068;21 Farmaceutische industrie;2013 december;104.7;204.9;90.1;-7.5;144.8;-23.3
1069;21 Farmaceutische industrie;2013 4e kwartaal;108.9;209.7;94.2;-4.3;123.7;-19.3
1070;21 Farmaceutische industrie;2013;110.8;153.7;104.6;0.5;75.9;-8.0
1071;24-25 Basismetaal, metaalprod.-industrie;2005 januari;96.6;103.0;91.6;;;
1072;24-25 Basismetaal, metaalprod.-industrie;2005 februari;103.1;106.0;100.9;;;
1073;24-25 Basismetaal, metaalprod.-industrie;2005 maart;114.0;116.5;112.3;;;
1074;24-25 Basismetaal, metaalprod.-industrie;2005 1e kwartaal;104.6;108.5;101.6;;;
1075;24-25 Basismetaal, metaalprod.-industrie;2005 april;108.0;113.3;104.0;;;
1076;24-25 Basismetaal, metaalprod.-industrie;2005 mei;102.4;109.9;96.5;;;
1077;24-25 Basismetaal, metaalprod.-industrie;2005 juni;112.7;124.8;103.2;;;
1078;24-25 Basismetaal, metaalprod.-industrie;2005 2e kwartaal;107.7;116.0;101.2;;;
1079;24-25 Basismetaal, metaalprod.-industrie;2005 juli;92.5;97.3;88.8;;;
1080;24-25 Basismetaal, metaalprod.-industrie;2005 augustus;94.8;95.6;94.3;;;
1081;24-25 Basismetaal, metaalprod.-industrie;2005 september;107.4;113.8;102.4;;;
1082;24-25 Basismetaal, metaalprod.-industrie;2005 3e kwartaal;98.2;102.2;95.2;;;
1083;24-25 Basismetaal, metaalprod.-industrie;2005 oktober;100.7;111.0;92.7;;;
1084;24-25 Basismetaal, metaalprod.-industrie;2005 november;112.4;121.8;104.9;;;
1085;24-25 Basismetaal, metaalprod.-industrie;2005 december;102.8;105.5;100.8;;;
1086;24-25 Basismetaal, metaalprod.-industrie;2005 4e kwartaal;105.3;112.8;99.5;;;
1087;24-25 Basismetaal, metaalprod.-industrie;2005;104.0;109.9;99.4;;;
1088;24-25 Basismetaal, metaalprod.-industrie;2006 januari;107.0;102.0;111.0;10.8;-1.0;21.2
1089;24-25 Basismetaal, metaalprod.-industrie;2006 februari;107.0;110.4;104.3;3.8;4.2;3.4
1090;24-25 Basismetaal, metaalprod.-industrie;2006 maart;127.7;127.1;128.3;12.0;9.1;14.2
1091;24-25 Basismetaal, metaalprod.-industrie;2006 1e kwartaal;113.9;113.2;114.5;8.9;4.3;12.7
1092;24-25 Basismetaal, metaalprod.-industrie;2006 april;111.7;112.6;111.1;3.4;-0.6;6.8
1093;24-25 Basismetaal, metaalprod.-industrie;2006 mei;120.9;130.5;113.4;18.1;18.7;17.5
1094;24-25 Basismetaal, metaalprod.-industrie;2006 juni;131.2;137.9;126.0;16.4;10.5;22.1
1095;24-25 Basismetaal, metaalprod.-industrie;2006 2e kwartaal;121.3;127.0;116.8;12.6;9.5;15.4
1096;24-25 Basismetaal, metaalprod.-industrie;2006 juli;120.1;123.4;117.5;29.8;26.8;32.3
1097;24-25 Basismetaal, metaalprod.-industrie;2006 augustus;119.2;114.4;123.1;25.7;19.7;30.5
1098;24-25 Basismetaal, metaalprod.-industrie;2006 september;118.5;118.3;118.6;10.3;4.0;15.8
1099;24-25 Basismetaal, metaalprod.-industrie;2006 3e kwartaal;119.3;118.7;119.7;21.4;16.1;25.8
1100;24-25 Basismetaal, metaalprod.-industrie;2006 oktober;112.6;120.5;106.5;11.8;8.6;14.9
1101;24-25 Basismetaal, metaalprod.-industrie;2006 november;117.1;120.5;114.5;4.2;-1.1;9.2
1102;24-25 Basismetaal, metaalprod.-industrie;2006 december;102.5;110.1;96.6;-0.3;4.4;-4.2
1103;24-25 Basismetaal, metaalprod.-industrie;2006 4e kwartaal;110.7;117.0;105.9;5.2;3.8;6.4
1104;24-25 Basismetaal, metaalprod.-industrie;2006;116.3;119.0;114.2;11.9;8.3;15.0
1105;24-25 Basismetaal, metaalprod.-industrie;2007 januari;117.0;108.7;123.8;9.3;6.6;11.5
1106;24-25 Basismetaal, metaalprod.-industrie;2007 februari;120.5;106.6;131.5;12.6;-3.4;26.1
1107;24-25 Basismetaal, metaalprod.-industrie;2007 maart;131.0;121.6;138.4;2.6;-4.3;7.9
1108;24-25 Basismetaal, metaalprod.-industrie;2007 1e kwartaal;122.8;112.3;131.2;7.8;-0.8;14.6
1109;24-25 Basismetaal, metaalprod.-industrie;2007 april;116.6;107.1;124.2;4.4;-4.9;11.8
1110;24-25 Basismetaal, metaalprod.-industrie;2007 mei;126.3;118.3;132.7;4.5;-9.3;17.0
1111;24-25 Basismetaal, metaalprod.-industrie;2007 juni;132.1;126.8;136.4;0.7;-8.0;8.3
1112;24-25 Basismetaal, metaalprod.-industrie;2007 2e kwartaal;125.0;117.4;131.1;3.1;-7.6;12.2
1113;24-25 Basismetaal, metaalprod.-industrie;2007 juli;119.5;110.4;126.8;-0.5;-10.5;7.9
1114;24-25 Basismetaal, metaalprod.-industrie;2007 augustus;119.4;109.0;127.8;0.2;-4.7;3.8
1115;24-25 Basismetaal, metaalprod.-industrie;2007 september;117.9;125.8;111.7;-0.5;6.3;-5.8
1116;24-25 Basismetaal, metaalprod.-industrie;2007 3e kwartaal;118.9;115.1;122.1;-0.3;-3.1;2.0
1117;24-25 Basismetaal, metaalprod.-industrie;2007 oktober;135.4;148.6;125.1;20.2;23.3;17.5
1118;24-25 Basismetaal, metaalprod.-industrie;2007 november;122.8;124.8;121.2;4.9;3.6;5.9
1119;24-25 Basismetaal, metaalprod.-industrie;2007 december;105.1;96.5;112.1;2.5;-12.4;16.0
1120;24-25 Basismetaal, metaalprod.-industrie;2007 4e kwartaal;121.1;123.3;119.5;9.4;5.4;12.8
1121;24-25 Basismetaal, metaalprod.-industrie;2007;122.0;117.0;126.0;4.9;-1.6;10.3
1122;24-25 Basismetaal, metaalprod.-industrie;2008 januari;116.5;109.5;122.2;-0.4;0.7;-1.3
1123;24-25 Basismetaal, metaalprod.-industrie;2008 februari;121.1;117.7;123.9;0.5;10.4;-5.8
1124;24-25 Basismetaal, metaalprod.-industrie;2008 maart;123.7;125.1;122.5;-5.6;2.9;-11.5
1125;24-25 Basismetaal, metaalprod.-industrie;2008 1e kwartaal;120.4;117.4;122.9;-2.0;4.6;-6.4
1126;24-25 Basismetaal, metaalprod.-industrie;2008 april;121.6;124.5;119.4;4.3;16.2;-3.9
1127;24-25 Basismetaal, metaalprod.-industrie;2008 mei;126.1;114.7;135.0;-0.2;-3.0;1.7
1128;24-25 Basismetaal, metaalprod.-industrie;2008 juni;141.1;139.1;142.8;6.8;9.7;4.7
1129;24-25 Basismetaal, metaalprod.-industrie;2008 2e kwartaal;129.6;126.1;132.4;3.7;7.4;1.0
1130;24-25 Basismetaal, metaalprod.-industrie;2008 juli;118.3;114.1;121.6;-1.0;3.4;-4.1
1131;24-25 Basismetaal, metaalprod.-industrie;2008 augustus;109.8;103.8;114.5;-8.0;-4.8;-10.4
1132;24-25 Basismetaal, metaalprod.-industrie;2008 september;123.0;127.7;119.3;4.3;1.5;6.8
1133;24-25 Basismetaal, metaalprod.-industrie;2008 3e kwartaal;117.0;115.2;118.5;-1.6;0.1;-3.0
1134;24-25 Basismetaal, metaalprod.-industrie;2008 oktober;119.1;124.7;114.8;-12.0;-16.1;-8.2
1135;24-25 Basismetaal, metaalprod.-industrie;2008 november;99.7;108.0;92.7;-18.8;-13.5;-23.5
1136;24-25 Basismetaal, metaalprod.-industrie;2008 december;83.6;90.1;78.2;-20.5;-6.6;-30.2
1137;24-25 Basismetaal, metaalprod.-industrie;2008 4e kwartaal;100.8;107.6;95.2;-16.8;-12.7;-20.3
1138;24-25 Basismetaal, metaalprod.-industrie;2008;117.0;116.6;117.2;-4.1;-0.4;-6.9
1139;24-25 Basismetaal, metaalprod.-industrie;2009 januari;82.9;95.6;72.6;-28.8;-12.7;-40.6
1140;24-25 Basismetaal, metaalprod.-industrie;2009 februari;78.6;89.0;70.1;-35.1;-24.4;-43.4
1141;24-25 Basismetaal, metaalprod.-industrie;2009 maart;92.2;100.9;85.1;-25.5;-19.3;-30.5
1142;24-25 Basismetaal, metaalprod.-industrie;2009 1e kwartaal;84.6;95.2;75.9;-29.8;-19.0;-38.2
1143;24-25 Basismetaal, metaalprod.-industrie;2009 april;72.3;86.9;60.5;-40.5;-30.2;-49.3
1144;24-25 Basismetaal, metaalprod.-industrie;2009 mei;73.2;85.6;63.1;-42.0;-25.4;-53.3
1145;24-25 Basismetaal, metaalprod.-industrie;2009 juni;82.0;92.4;73.5;-41.9;-33.6;-48.5
1146;24-25 Basismetaal, metaalprod.-industrie;2009 2e kwartaal;75.8;88.3;65.7;-41.5;-30.0;-50.4
1147;24-25 Basismetaal, metaalprod.-industrie;2009 juli;83.5;96.3;73.5;-29.4;-15.6;-39.6
1148;24-25 Basismetaal, metaalprod.-industrie;2009 augustus;70.2;70.4;70.1;-36.1;-32.2;-38.8
1149;24-25 Basismetaal, metaalprod.-industrie;2009 september;89.4;96.5;84.0;-27.3;-24.4;-29.6
1150;24-25 Basismetaal, metaalprod.-industrie;2009 3e kwartaal;81.0;87.7;75.9;-30.8;-23.8;-36.0
1151;24-25 Basismetaal, metaalprod.-industrie;2009 oktober;91.2;101.1;83.4;-23.4;-18.9;-27.4
1152;24-25 Basismetaal, metaalprod.-industrie;2009 november;85.7;98.2;75.7;-14.0;-9.1;-18.3
1153;24-25 Basismetaal, metaalprod.-industrie;2009 december;80.0;83.9;77.1;-4.3;-6.9;-1.4
1154;24-25 Basismetaal, metaalprod.-industrie;2009 4e kwartaal;85.6;94.4;78.7;-15.0;-12.3;-17.3
1155;24-25 Basismetaal, metaalprod.-industrie;2009;81.8;91.4;74.1;-30.1;-21.6;-36.8
1156;24-25 Basismetaal, metaalprod.-industrie;2010 januari;80.4;84.6;77.3;-3.0;-11.5;6.5
1157;24-25 Basismetaal, metaalprod.-industrie;2010 februari;85.1;86.9;83.6;8.3;-2.4;19.3
1158;24-25 Basismetaal, metaalprod.-industrie;2010 maart;104.3;107.1;102.1;13.1;6.1;20.0
1159;24-25 Basismetaal, metaalprod.-industrie;2010 1e kwartaal;89.9;92.9;87.7;6.3;-2.4;15.5
1160;24-25 Basismetaal, metaalprod.-industrie;2010 april;98.8;95.3;101.4;36.7;9.7;67.6
1161;24-25 Basismetaal, metaalprod.-industrie;2010 mei;95.3;93.7;96.6;30.2;9.5;53.1
1162;24-25 Basismetaal, metaalprod.-industrie;2010 juni;109.0;114.5;104.8;32.9;23.9;42.6
1163;24-25 Basismetaal, metaalprod.-industrie;2010 2e kwartaal;101.0;101.2;100.9;33.2;14.6;53.6
1164;24-25 Basismetaal, metaalprod.-industrie;2010 juli;100.4;95.5;104.3;20.2;-0.8;41.9
1165;24-25 Basismetaal, metaalprod.-industrie;2010 augustus;91.5;83.3;97.7;30.3;18.3;39.4
1166;24-25 Basismetaal, metaalprod.-industrie;2010 september;116.5;114.4;118.1;30.3;18.5;40.6
1167;24-25 Basismetaal, metaalprod.-industrie;2010 3e kwartaal;102.8;97.7;106.7;26.9;11.4;40.6
1168;24-25 Basismetaal, metaalprod.-industrie;2010 oktober;107.1;106.5;107.6;17.4;5.3;29.0
1169;24-25 Basismetaal, metaalprod.-industrie;2010 november;112.0;115.5;109.3;30.7;17.6;44.4
1170;24-25 Basismetaal, metaalprod.-industrie;2010 december;99.7;102.6;97.4;24.6;22.3;26.3
1171;24-25 Basismetaal, metaalprod.-industrie;2010 4e kwartaal;106.3;108.2;104.8;24.1;14.6;33.1
1172;24-25 Basismetaal, metaalprod.-industrie;2010;100.0;100.0;100.0;22.3;9.4;35.1
1173;24-25 Basismetaal, metaalprod.-industrie;2011 januari;104.1;104.8;103.6;29.5;23.9;34.0
1174;24-25 Basismetaal, metaalprod.-industrie;2011 februari;108.9;108.3;109.4;28.0;24.6;30.9
1175;24-25 Basismetaal, metaalprod.-industrie;2011 maart;131.2;124.6;136.4;25.8;16.3;33.6
1176;24-25 Basismetaal, metaalprod.-industrie;2011 1e kwartaal;114.7;112.6;116.5;27.6;21.2;32.9
1177;24-25 Basismetaal, metaalprod.-industrie;2011 april;115.3;107.9;120.7;16.7;13.2;19.0
1178;24-25 Basismetaal, metaalprod.-industrie;2011 mei;119.4;111.7;125.5;25.3;19.2;29.9
1179;24-25 Basismetaal, metaalprod.-industrie;2011 juni;116.0;106.3;123.6;6.4;-7.2;17.9
1180;24-25 Basismetaal, metaalprod.-industrie;2011 2e kwartaal;116.9;108.6;123.3;15.7;7.4;22.1
1181;24-25 Basismetaal, metaalprod.-industrie;2011 juli;105.4;100.6;109.2;5.0;5.3;4.7
1182;24-25 Basismetaal, metaalprod.-industrie;2011 augustus;98.6;88.5;106.4;7.8;6.2;8.9
1183;24-25 Basismetaal, metaalprod.-industrie;2011 september;114.9;106.2;121.7;-1.4;-7.2;3.0
1184;24-25 Basismetaal, metaalprod.-industrie;2011 3e kwartaal;106.3;98.4;112.4;3.4;0.7;5.4
1185;24-25 Basismetaal, metaalprod.-industrie;2011 oktober;112.1;107.6;115.5;4.7;1.0;7.3
1186;24-25 Basismetaal, metaalprod.-industrie;2011 november;110.1;107.0;112.3;-1.7;-7.4;2.7
1187;24-25 Basismetaal, metaalprod.-industrie;2011 december;101.8;94.4;107.4;2.1;-8.0;10.3
1188;24-25 Basismetaal, metaalprod.-industrie;2011 4e kwartaal;108.0;103.0;111.7;1.6;-4.8;6.6
1189;24-25 Basismetaal, metaalprod.-industrie;2011;111.5;105.7;116.0;11.5;5.7;16.0
1190;24-25 Basismetaal, metaalprod.-industrie;2012 januari;117.5;99.7;131.4;12.9;-4.9;26.8
1191;24-25 Basismetaal, metaalprod.-industrie;2012 februari;103.5;100.1;106.2;-5.0;-7.6;-2.9
1192;24-25 Basismetaal, metaalprod.-industrie;2012 maart;112.8;108.3;116.4;-14.0;-13.1;-14.7
1193;24-25 Basismetaal, metaalprod.-industrie;2012 1e kwartaal;111.3;102.7;118.0;-3.0;-8.8;1.3
1194;24-25 Basismetaal, metaalprod.-industrie;2012 april;103.4;100.0;105.9;-10.3;-7.3;-12.3
1195;24-25 Basismetaal, metaalprod.-industrie;2012 mei;111.5;101.1;119.6;-6.6;-9.5;-4.7
1196;24-25 Basismetaal, metaalprod.-industrie;2012 juni;121.6;113.3;128.0;4.8;6.6;3.6
1197;24-25 Basismetaal, metaalprod.-industrie;2012 2e kwartaal;112.2;104.8;117.8;-4.0;-3.5;-4.4
1198;24-25 Basismetaal, metaalprod.-industrie;2012 juli;102.6;94.9;108.6;-2.7;-5.7;-0.5
1199;24-25 Basismetaal, metaalprod.-industrie;2012 augustus;95.6;88.6;100.9;-3.0;0.1;-5.2
1200;24-25 Basismetaal, metaalprod.-industrie;2012 september;108.3;98.8;115.4;-5.7;-7.0;-5.2
1201;24-25 Basismetaal, metaalprod.-industrie;2012 3e kwartaal;102.2;94.1;108.3;-3.9;-4.4;-3.7
1202;24-25 Basismetaal, metaalprod.-industrie;2012 oktober;105.8;103.0;107.6;-5.6;-4.3;-6.8
1203;24-25 Basismetaal, metaalprod.-industrie;2012 november;111.9;103.3;117.0;1.6;-3.5;4.2
1204;24-25 Basismetaal, metaalprod.-industrie;2012 december;96.9;90.0;102.0;-4.8;-4.7;-5.0
1205;24-25 Basismetaal, metaalprod.-industrie;2012 4e kwartaal;104.9;98.8;108.9;-2.9;-4.1;-2.6
1206;24-25 Basismetaal, metaalprod.-industrie;2012;107.6;100.1;113.3;-3.5;-5.3;-2.3
1207;24-25 Basismetaal, metaalprod.-industrie;2013 januari;102.1;92.0;109.7;-13.1;-7.7;-16.5
1208;24-25 Basismetaal, metaalprod.-industrie;2013 februari;111.8;91.9;127.2;8.0;-8.2;19.8
1209;24-25 Basismetaal, metaalprod.-industrie;2013 maart;112.2;105.1;117.4;-0.5;-3.0;0.9
1210;24-25 Basismetaal, metaalprod.-industrie;2013 1e kwartaal;108.7;96.3;118.1;-2.3;-6.2;0.1
1211;24-25 Basismetaal, metaalprod.-industrie;2013 april;102.1;91.8;109.7;-1.3;-8.2;3.6
1212;24-25 Basismetaal, metaalprod.-industrie;2013 mei;107.9;97.3;115.9;-3.2;-3.8;-3.1
1213;24-25 Basismetaal, metaalprod.-industrie;2013 juni;107.4;92.5;118.8;-11.7;-18.4;-7.2
1214;24-25 Basismetaal, metaalprod.-industrie;2013 2e kwartaal;105.8;93.9;114.8;-5.7;-10.4;-2.6
1215;24-25 Basismetaal, metaalprod.-industrie;2013 juli;104.2;93.5;112.3;1.6;-1.5;3.4
1216;24-25 Basismetaal, metaalprod.-industrie;2013 augustus;90.7;77.6;100.8;-5.1;-12.4;-0.1
1217;24-25 Basismetaal, metaalprod.-industrie;2013 september;107.4;97.8;114.7;-0.8;-1.0;-0.6
1218;24-25 Basismetaal, metaalprod.-industrie;2013 3e kwartaal;100.8;89.6;109.3;-1.4;-4.7;0.9
1219;24-25 Basismetaal, metaalprod.-industrie;2013 oktober;107.0;101.9;111.0;1.1;-1.1;3.2
1220;24-25 Basismetaal, metaalprod.-industrie;2013 november;106.2;97.7;112.9;-5.1;-5.4;-3.5
1221;24-25 Basismetaal, metaalprod.-industrie;2013 december;111.2;114.6;108.7;14.8;27.3;6.6
1222;24-25 Basismetaal, metaalprod.-industrie;2013 4e kwartaal;108.1;104.7;110.9;3.1;6.0;1.8
1223;24-25 Basismetaal, metaalprod.-industrie;2013;105.9;96.1;113.3;-1.6;-3.9;0.0
1224;24 Basismetaalindustrie;2005 januari;99.6;106.8;97.5;;;
1225;24 Basismetaalindustrie;2005 februari;111.1;120.6;108.3;;;
1226;24 Basismetaalindustrie;2005 maart;115.4;107.4;117.9;;;
1227;24 Basismetaalindustrie;2005 1e kwartaal;108.7;111.6;107.9;;;
1228;24 Basismetaalindustrie;2005 april;106.6;103.0;107.6;;;
1229;24 Basismetaalindustrie;2005 mei;96.9;104.0;94.8;;;
1230;24 Basismetaalindustrie;2005 juni;100.5;102.1;100.0;;;
1231;24 Basismetaalindustrie;2005 2e kwartaal;101.3;103.0;100.8;;;
1232;24 Basismetaalindustrie;2005 juli;88.3;83.4;89.7;;;
1233;24 Basismetaalindustrie;2005 augustus;87.8;93.3;86.2;;;
1234;24 Basismetaalindustrie;2005 september;100.9;97.3;102.0;;;
1235;24 Basismetaalindustrie;2005 3e kwartaal;92.3;91.3;92.6;;;
1236;24 Basismetaalindustrie;2005 oktober;90.1;93.2;89.1;;;
1237;24 Basismetaalindustrie;2005 november;102.5;108.1;100.8;;;
1238;24 Basismetaalindustrie;2005 december;102.7;95.5;104.9;;;
1239;24 Basismetaalindustrie;2005 4e kwartaal;98.4;98.9;98.3;;;
1240;24 Basismetaalindustrie;2005;100.2;101.2;99.9;;;
1241;24 Basismetaalindustrie;2006 januari;100.3;98.8;100.7;0.7;-7.5;3.3
1242;24 Basismetaalindustrie;2006 februari;111.2;116.9;109.6;0.1;-3.1;1.2
1243;24 Basismetaalindustrie;2006 maart;130.2;117.0;134.2;12.8;8.9;13.8
1244;24 Basismetaalindustrie;2006 1e kwartaal;113.9;110.9;114.8;4.8;-0.6;6.4
1245;24 Basismetaalindustrie;2006 april;109.1;96.7;112.8;2.3;-6.1;4.8
1246;24 Basismetaalindustrie;2006 mei;125.4;135.4;122.4;29.4;30.2;29.1
1247;24 Basismetaalindustrie;2006 juni;129.3;118.4;132.6;28.7;16.0;32.6
1248;24 Basismetaalindustrie;2006 2e kwartaal;121.3;116.8;122.6;19.7;13.4;21.6
1249;24 Basismetaalindustrie;2006 juli;119.3;110.4;122.0;35.1;32.4;36.0
1250;24 Basismetaalindustrie;2006 augustus;131.1;126.1;132.6;49.3;35.2;53.8
1251;24 Basismetaalindustrie;2006 september;118.6;105.9;122.4;17.5;8.8;20.0
1252;24 Basismetaalindustrie;2006 3e kwartaal;123.0;114.1;125.7;33.2;25.0;35.7
1253;24 Basismetaalindustrie;2006 oktober;110.8;99.1;114.4;23.0;6.3;28.4
1254;24 Basismetaalindustrie;2006 november;128.6;135.7;126.5;25.5;25.5;25.5
1255;24 Basismetaalindustrie;2006 december;101.1;100.3;101.4;-1.6;5.0;-3.3
1256;24 Basismetaalindustrie;2006 4e kwartaal;113.5;111.7;114.1;15.3;12.9;16.1
1257;24 Basismetaalindustrie;2006;117.9;113.4;119.3;17.7;12.0;19.4
1258;24 Basismetaalindustrie;2007 januari;120.5;105.0;125.1;20.1;6.3;24.2
1259;24 Basismetaalindustrie;2007 februari;134.4;97.1;145.6;20.9;-16.9;32.8
1260;24 Basismetaalindustrie;2007 maart;138.9;113.1;146.7;6.7;-3.3;9.3
1261;24 Basismetaalindustrie;2007 1e kwartaal;131.3;105.1;139.1;15.2;-5.3;21.2
1262;24 Basismetaalindustrie;2007 april;122.4;111.0;125.8;12.2;14.8;11.5
1263;24 Basismetaalindustrie;2007 mei;128.8;131.3;128.1;2.7;-3.0;4.7
1264;24 Basismetaalindustrie;2007 juni;128.5;116.8;132.0;-0.6;-1.4;-0.5
1265;24 Basismetaalindustrie;2007 2e kwartaal;126.6;119.7;128.6;4.4;2.5;4.9
1266;24 Basismetaalindustrie;2007 juli;123.2;114.1;125.9;3.3;3.4;3.2
1267;24 Basismetaalindustrie;2007 augustus;120.5;117.7;121.4;-8.1;-6.7;-8.4
1268;24 Basismetaalindustrie;2007 september;106.6;101.9;108.0;-10.1;-3.8;-11.8
1269;24 Basismetaalindustrie;2007 3e kwartaal;116.8;111.2;118.4;-5.1;-2.5;-5.8
1270;24 Basismetaalindustrie;2007 oktober;122.6;117.2;124.2;10.6;18.3;8.6
1271;24 Basismetaalindustrie;2007 november;119.7;114.1;121.4;-6.9;-15.9;-4.0
1272;24 Basismetaalindustrie;2007 december;106.1;89.9;111.0;4.9;-10.4;9.5
1273;24 Basismetaalindustrie;2007 4e kwartaal;116.1;107.1;118.9;2.3;-4.1;4.2
1274;24 Basismetaalindustrie;2007;122.7;110.8;126.3;4.0;-2.3;5.8
1275;24 Basismetaalindustrie;2008 januari;123.8;115.4;126.3;2.7;9.9;1.0
1276;24 Basismetaalindustrie;2008 februari;123.4;121.5;124.0;-8.2;25.1;-14.8
1277;24 Basismetaalindustrie;2008 maart;134.6;131.8;135.4;-3.1;16.5;-7.7
1278;24 Basismetaalindustrie;2008 1e kwartaal;127.3;122.9;128.6;-3.0;17.0;-7.6
1279;24 Basismetaalindustrie;2008 april;124.8;120.4;126.2;2.0;8.5;0.3
1280;24 Basismetaalindustrie;2008 mei;131.2;111.4;137.1;1.9;-15.2;7.0
1281;24 Basismetaalindustrie;2008 juni;143.5;133.7;146.5;11.7;14.5;11.0
1282;24 Basismetaalindustrie;2008 2e kwartaal;133.2;121.8;136.6;5.2;1.8;6.2
1283;24 Basismetaalindustrie;2008 juli;122.6;115.1;124.9;-0.5;0.9;-0.8
