ID;EigenaarHuurder;Huishoudenskenmerken;Woningkenmerken;Regiokenmerken;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
2232;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Agglomeratie 's-Gravenhage (CR);2020;72.8;694.0;515.0;179.0;27.1;587.0;416.0;171.0;25.9
2233;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Agglomeratie 's-Gravenhage (CR);2021;72.3;726.0;531.0;195.0;27.6;617.0;431.0;187.0;26.3
2234;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Agglomeratie 's-Gravenhage (CR);2022;72.5;668.0;519.0;149.0;23.6;584.0;426.0;149.0;21.9
2235;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft en Westland (CR);2018;21.2;709.0;508.0;201.0;27.4;624.0;433.0;195.0;26.3
2236;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft en Westland (CR);2019;21.3;726.0;514.0;212.0;27.1;643.0;441.0;204.0;26.1
2237;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft en Westland (CR);2020;21.2;726.0;529.0;196.0;25.8;634.0;450.0;190.0;24.7
2238;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft en Westland (CR);2021;21.2;750.0;537.0;214.0;26.1;664.0;462.0;205.0;24.9
2239;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft en Westland (CR);2022;21.0;701.0;525.0;176.0;22.9;637.0;460.0;172.0;21.6
2240;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Oost-Zuid-Holland (CR);2018;29.1;717.0;506.0;211.0;25.9;627.0;427.0;204.0;24.5
2241;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Oost-Zuid-Holland (CR);2019;29.1;737.0;516.0;220.0;25.6;643.0;433.0;213.0;24.0
2242;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Oost-Zuid-Holland (CR);2020;29.2;722.0;520.0;203.0;24.3;631.0;440.0;196.0;22.9
2243;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Oost-Zuid-Holland (CR);2021;29.1;748.0;531.0;217.0;24.5;661.0;456.0;209.0;22.8
2244;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Oost-Zuid-Holland (CR);2022;29.0;694.0;510.0;184.0;21.5;627.0;446.0;180.0;20.0
2245;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groot-Rijnmond (CR);2018;136.2;673.0;483.0;189.0;27.7;598.0;417.0;182.0;26.6
2246;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groot-Rijnmond (CR);2019;135.6;696.0;498.0;198.0;27.3;614.0;424.0;190.0;26.2
2247;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groot-Rijnmond (CR);2020;135.5;691.0;508.0;182.0;26.0;604.0;430.0;175.0;24.9
2248;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groot-Rijnmond (CR);2021;134.9;713.0;518.0;195.0;26.3;630.0;443.0;186.0;25.0
2249;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groot-Rijnmond (CR);2022;133.7;656.0;505.0;152.0;22.5;595.0;436.0;150.0;21.1
2250;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Zuid-Holland (CR);2018;43.8;682.0;481.0;201.0;26.8;611.0;419.0;194.0;25.6
2251;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Zuid-Holland (CR);2019;40.3;704.0;493.0;211.0;26.5;632.0;428.0;204.0;25.3
2252;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Zuid-Holland (CR);2020;40.0;693.0;500.0;193.0;25.1;619.0;434.0;187.0;23.8
2253;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Zuid-Holland (CR);2021;39.8;718.0;511.0;207.0;25.4;641.0;441.0;200.0;23.9
2254;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Zuid-Holland (CR);2022;39.9;669.0;498.0;171.0;22.1;614.0;438.0;168.0;20.8
2255;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zeeuwsch-Vlaanderen (CR);2018;13.3;655.0;435.0;220.0;26.1;571.0;358.0;213.0;24.1
2256;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zeeuwsch-Vlaanderen (CR);2019;13.2;665.0;436.0;229.0;25.7;584.0;364.0;222.0;23.6
2257;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zeeuwsch-Vlaanderen (CR);2020;13.0;667.0;461.0;205.0;24.1;567.0;370.0;198.0;22.1
2258;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zeeuwsch-Vlaanderen (CR);2021;12.9;673.0;446.0;227.0;24.4;594.0;375.0;218.0;22.3
2259;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zeeuwsch-Vlaanderen (CR);2022;12.8;633.0;435.0;198.0;21.5;568.0;363.0;194.0;19.6
2260;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Overig Zeeland (CR);2018;26.1;665.0;461.0;204.0;27.0;587.0;398.0;196.0;25.6
2261;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Overig Zeeland (CR);2019;26.0;681.0;470.0;211.0;26.4;599.0;401.0;202.0;24.9
2262;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Overig Zeeland (CR);2020;26.0;665.0;476.0;189.0;24.8;582.0;406.0;180.0;23.3
2263;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Overig Zeeland (CR);2021;26.0;690.0;481.0;209.0;25.1;606.0;412.0;199.0;23.5
2264;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Overig Zeeland (CR);2022;25.9;639.0;468.0;171.0;21.7;574.0;403.0;166.0;20.1
2265;Totaal;Totaal;Bouwjaar: 1945 tot 1970;West-Noord-Brabant (CR);2018;63.9;735.0;522.0;214.0;26.7;637.0;431.0;206.0;25.0
2266;Totaal;Totaal;Bouwjaar: 1945 tot 1970;West-Noord-Brabant (CR);2019;63.8;754.0;531.0;224.0;26.4;654.0;439.0;215.0;24.5
2267;Totaal;Totaal;Bouwjaar: 1945 tot 1970;West-Noord-Brabant (CR);2020;63.6;746.0;541.0;204.0;25.1;640.0;444.0;196.0;23.2
2268;Totaal;Totaal;Bouwjaar: 1945 tot 1970;West-Noord-Brabant (CR);2021;63.4;774.0;552.0;222.0;25.3;666.0;454.0;212.0;23.3
2269;Totaal;Totaal;Bouwjaar: 1945 tot 1970;West-Noord-Brabant (CR);2022;63.1;722.0;531.0;190.0;22.2;639.0;448.0;184.0;20.4
2270;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Noord-Brabant (CR);2018;44.3;716.0;515.0;201.0;26.7;610.0;419.0;190.0;25.2
2271;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Noord-Brabant (CR);2019;44.3;736.0;527.0;209.0;26.4;627.0;426.0;198.0;24.7
2272;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Noord-Brabant (CR);2020;44.3;724.0;534.0;190.0;25.0;615.0;435.0;179.0;23.4
2273;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Noord-Brabant (CR);2021;44.7;747.0;542.0;206.0;25.1;644.0;447.0;194.0;23.4
2274;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Noord-Brabant (CR);2022;44.5;702.0;528.0;174.0;21.9;622.0;442.0;166.0;20.2
2275;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noordoost-Noord-Brabant (CR);2018;64.3;762.0;550.0;213.0;26.0;651.0;450.0;203.0;24.1
2276;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noordoost-Noord-Brabant (CR);2019;64.3;784.0;561.0;223.0;25.6;670.0;457.0;213.0;23.6
2277;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noordoost-Noord-Brabant (CR);2020;64.3;769.0;568.0;201.0;24.4;655.0;465.0;191.0;22.5
2278;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noordoost-Noord-Brabant (CR);2021;63.6;799.0;581.0;218.0;24.5;683.0;477.0;207.0;22.4
2279;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noordoost-Noord-Brabant (CR);2022;63.7;762.0;570.0;192.0;21.8;661.0;472.0;182.0;19.9
2280;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Noord-Brabant (CR);2018;82.8;743.0;538.0;205.0;26.2;627.0;435.0;197.0;24.4
2281;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Noord-Brabant (CR);2019;83.0;769.0;554.0;215.0;25.9;647.0;446.0;206.0;24.0
2282;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Noord-Brabant (CR);2020;83.0;754.0;562.0;192.0;24.5;632.0;454.0;184.0;22.6
2283;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Noord-Brabant (CR);2021;82.8;781.0;570.0;210.0;24.7;660.0;466.0;200.0;22.6
2284;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuidoost-Noord-Brabant (CR);2022;82.9;733.0;549.0;184.0;21.8;639.0;460.0;177.0;19.8
2285;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noord-Limburg (CR);2018;31.1;724.0;507.0;217.0;26.6;626.0;422.0;208.0;24.9
2286;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noord-Limburg (CR);2019;31.1;741.0;518.0;223.0;26.1;644.0;431.0;214.0;24.4
2287;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noord-Limburg (CR);2020;31.1;731.0;529.0;201.0;24.9;627.0;438.0;191.0;23.1
2288;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noord-Limburg (CR);2021;31.0;759.0;538.0;221.0;25.1;654.0;444.0;210.0;23.2
2289;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Noord-Limburg (CR);2022;31.1;709.0;519.0;190.0;22.0;633.0;442.0;182.0;20.2
2290;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Limburg (CR);2018;28.1;718.0;494.0;223.0;26.0;626.0;414.0;217.0;24.1
2291;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Limburg (CR);2019;28.1;741.0;510.0;231.0;25.7;650.0;426.0;224.0;23.7
2292;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Limburg (CR);2020;28.1;723.0;515.0;208.0;24.3;630.0;432.0;200.0;22.3
2293;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Limburg (CR);2021;28.0;748.0;520.0;228.0;24.5;655.0;435.0;219.0;22.4
2294;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Midden-Limburg (CR);2022;28.0;719.0;515.0;204.0;22.1;638.0;433.0;197.0;20.0
2295;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuid-Limburg (CR);2018;84.7;685.0;477.0;209.0;27.3;606.0;406.0;203.0;25.7
2296;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuid-Limburg (CR);2019;84.5;704.0;487.0;217.0;27.0;622.0;413.0;210.0;25.4
2297;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuid-Limburg (CR);2020;84.5;697.0;500.0;197.0;25.6;607.0;419.0;190.0;24.1
2298;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuid-Limburg (CR);2021;84.1;723.0;508.0;216.0;26.1;635.0;427.0;208.0;24.4
2299;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Zuid-Limburg (CR);2022;84.0;679.0;493.0;186.0;23.0;611.0;420.0;182.0;21.5
2300;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Flevoland (CR);2018;10.6;753.0;520.0;232.0;26.8;664.0;434.0;218.0;25.0
2301;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Flevoland (CR);2019;10.6;767.0;525.0;242.0;26.2;680.0;438.0;229.0;24.2
2302;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Flevoland (CR);2020;10.5;754.0;531.0;224.0;25.2;668.0;444.0;210.0;23.2
2303;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Flevoland (CR);2021;10.5;794.0;552.0;242.0;25.3;695.0;455.0;227.0;23.1
2304;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Flevoland (CR);2022;10.6;763.0;550.0;212.0;22.7;669.0;451.0;204.0;20.5
2305;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alkmaar;2018;8.4;657.0;472.0;185.0;26.4;578.0;407.0;176.0;25.2
2306;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alkmaar;2019;8.5;686.0;492.0;195.0;26.1;593.0;412.0;185.0;24.7
2307;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alkmaar;2020;8.6;673.0;496.0;177.0;24.7;581.0;418.0;167.0;23.4
2308;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alkmaar;2021;8.6;699.0;508.0;191.0;25.1;600.0;425.0;179.0;23.5
2309;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alkmaar;2022;8.6;651.0;497.0;154.0;21.6;571.0;421.0;148.0;19.9
2310;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almelo;2018;7.4;630.0;432.0;198.0;28.3;563.0;371.0;192.0;27.4
2311;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almelo;2019;7.4;641.0;434.0;206.0;28.1;577.0;375.0;199.0;27.1
2312;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almelo;2020;7.4;640.0;450.0;190.0;26.7;572.0;387.0;183.0;25.7
2313;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almelo;2021;7.5;692.0;481.0;212.0;28.3;621.0;418.0;204.0;26.7
2314;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almelo;2022;7.4;648.0;472.0;176.0;24.5;594.0;417.0;173.0;22.8
2315;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almere;2018;;;;;;;;;
2316;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almere;2019;;;;;;;;;
2317;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almere;2020;;;;;;;;;
2318;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almere;2021;;;;;;;;;
2319;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Almere;2022;;;;;;;;;
2320;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alphen aan den Rijn;2018;9.6;718.0;511.0;207.0;26.0;640.0;443.0;201.0;24.6
2321;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alphen aan den Rijn;2019;9.5;747.0;530.0;217.0;25.6;652.0;445.0;211.0;24.0
2322;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alphen aan den Rijn;2020;9.6;728.0;530.0;197.0;24.2;638.0;452.0;191.0;22.8
2323;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alphen aan den Rijn;2021;9.6;748.0;534.0;213.0;24.4;662.0;461.0;207.0;22.7
2324;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Alphen aan den Rijn;2022;9.6;692.0;513.0;179.0;21.4;632.0;455.0;176.0;19.8
2325;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amersfoort;2018;10.6;712.0;535.0;177.0;28.3;619.0;446.0;167.0;26.8
2326;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amersfoort;2019;10.6;735.0;553.0;182.0;27.7;633.0;457.0;171.0;26.2
2327;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amersfoort;2020;10.6;715.0;552.0;163.0;26.0;617.0;461.0;154.0;24.5
2328;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amersfoort;2021;10.5;753.0;573.0;180.0;26.6;649.0;474.0;168.0;24.9
2329;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amersfoort;2022;10.3;697.0;554.0;143.0;22.9;624.0;470.0;138.0;21.2
2330;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amsterdam;2018;55.6;691.0;520.0;171.0;29.3;595.0;429.0;166.0;27.9
2331;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amsterdam;2019;55.8;728.0;544.0;184.0;29.4;623.0;444.0;178.0;28.0
2332;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amsterdam;2020;56.6;728.0;561.0;167.0;28.3;617.0;455.0;161.0;26.7
2333;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amsterdam;2021;56.4;769.0;586.0;184.0;29.1;658.0;478.0;177.0;27.5
2334;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Amsterdam;2022;56.4;708.0;577.0;131.0;24.6;626.0;472.0;136.0;22.2
2335;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Apeldoorn;2018;15.4;712.0;516.0;195.0;28.0;633.0;444.0;186.0;26.7
2336;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Apeldoorn;2019;15.3;726.0;521.0;205.0;27.3;643.0;445.0;195.0;26.0
2337;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Apeldoorn;2020;15.5;725.0;536.0;189.0;26.1;632.0;450.0;180.0;24.8
2338;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Apeldoorn;2021;15.5;746.0;540.0;206.0;26.3;655.0;457.0;194.0;24.9
2339;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Apeldoorn;2022;15.5;701.0;533.0;168.0;22.7;627.0;452.0;160.0;21.3
2340;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Arnhem;2018;14.7;672.0;493.0;179.0;29.1;594.0;416.0;170.0;27.9
2341;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Arnhem;2019;14.8;690.0;502.0;188.0;28.7;608.0;421.0;179.0;27.6
2342;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Arnhem;2020;14.8;676.0;506.0;170.0;27.2;591.0;424.0;161.0;26.0
2343;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Arnhem;2021;14.9;714.0;529.0;186.0;27.7;618.0;435.0;176.0;26.3
2344;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Arnhem;2022;15.3;665.0;527.0;139.0;23.8;602.0;446.0;139.0;22.1
2345;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Assen;2018;6.4;609.0;422.0;186.0;28.0;550.0;369.0;180.0;27.2
2346;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Assen;2019;6.3;621.0;427.0;194.0;27.6;562.0;374.0;187.0;26.5
2347;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Assen;2020;6.3;605.0;434.0;171.0;25.7;545.0;380.0;163.0;24.8
2348;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Assen;2021;6.2;635.0;451.0;184.0;26.1;571.0;393.0;175.0;24.9
2349;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Assen;2022;6.2;594.0;447.0;148.0;22.8;547.0;393.0;143.0;21.5
2350;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Breda;2018;19.7;780.0;572.0;208.0;27.7;669.0;471.0;201.0;25.9
2351;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Breda;2019;19.7;805.0;589.0;215.0;27.1;688.0;484.0;206.0;25.3
2352;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Breda;2020;19.6;796.0;599.0;197.0;25.9;675.0;490.0;188.0;24.0
2353;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Breda;2021;19.6;831.0;616.0;215.0;26.2;705.0;505.0;205.0;24.1
2354;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Breda;2022;19.6;771.0;590.0;181.0;22.7;675.0;492.0;176.0;20.8
2355;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft;2018;11.0;659.0;475.0;184.0;29.2;592.0;416.0;179.0;28.5
2356;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft;2019;11.1;674.0;484.0;190.0;28.7;607.0;425.0;184.0;28.2
2357;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft;2020;11.1;666.0;492.0;174.0;27.2;598.0;433.0;168.0;26.4
2358;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft;2021;11.1;699.0;514.0;185.0;27.6;625.0;451.0;179.0;26.9
2359;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Delft;2022;11.0;661.0;517.0;144.0;24.2;608.0;456.0;144.0;23.0
2360;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Deventer;2018;10.3;678.0;490.0;188.0;29.3;611.0;426.0;178.0;28.2
2361;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Deventer;2019;10.3;696.0;500.0;196.0;28.8;625.0;429.0;186.0;27.7
2362;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Deventer;2020;10.4;694.0;514.0;180.0;27.5;618.0;442.0;171.0;26.4
2363;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Deventer;2021;10.3;719.0;523.0;196.0;27.7;644.0;451.0;186.0;26.4
2364;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Deventer;2022;10.3;673.0;516.0;157.0;24.1;617.0;446.0;151.0;22.9
2365;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Dordrecht;2018;12.5;655.0;465.0;190.0;28.0;582.0;395.0;184.0;27.1
2366;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Dordrecht;2019;12.3;678.0;478.0;200.0;27.8;601.0;405.0;193.0;26.8
2367;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Dordrecht;2020;12.2;667.0;484.0;183.0;26.2;585.0;408.0;176.0;25.2
2368;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Dordrecht;2021;12.1;699.0;501.0;197.0;26.6;613.0;420.0;190.0;25.2
2369;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Dordrecht;2022;12.1;652.0;498.0;154.0;22.8;586.0;422.0;152.0;21.4
2370;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Ede;2018;9.2;796.0;585.0;211.0;25.7;658.0;468.0;200.0;23.6
2371;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Ede;2019;9.2;812.0;592.0;220.0;25.1;683.0;485.0;209.0;23.1
2372;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Ede;2020;9.3;793.0;594.0;198.0;23.8;666.0;486.0;188.0;21.6
2373;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Ede;2021;9.3;809.0;594.0;215.0;23.6;685.0;491.0;203.0;21.5
2374;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Ede;2022;9.3;769.0;578.0;190.0;21.0;662.0;483.0;180.0;18.8
2375;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Eindhoven;2018;30.5;679.0;504.0;175.0;27.4;597.0;431.0;169.0;26.0
2376;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Eindhoven;2019;30.6;704.0;519.0;185.0;27.2;617.0;443.0;177.0;25.6
2377;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Eindhoven;2020;30.6;695.0;531.0;164.0;25.7;603.0;451.0;157.0;24.1
2378;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Eindhoven;2021;30.5;725.0;545.0;180.0;26.0;629.0;462.0;172.0;24.3
2379;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Eindhoven;2022;30.6;672.0;526.0;146.0;22.6;604.0;456.0;143.0;20.8
2380;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Emmen;2018;12.1;647.0;431.0;216.0;27.6;588.0;374.0;209.0;26.1
2381;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Emmen;2019;12.0;665.0;441.0;224.0;27.2;599.0;375.0;218.0;25.7
2382;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Emmen;2020;12.0;648.0;445.0;203.0;25.8;582.0;378.0;198.0;24.3
2383;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Emmen;2021;12.0;684.0;463.0;221.0;26.4;607.0;387.0;215.0;24.6
2384;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Emmen;2022;12.1;649.0;460.0;189.0;23.2;592.0;392.0;190.0;21.7
2385;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Enschede;2018;16.6;642.0;447.0;196.0;29.5;568.0;374.0;186.0;28.5
2386;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Enschede;2019;16.6;664.0;455.0;208.0;29.4;586.0;380.0;198.0;28.4
2387;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Enschede;2020;16.6;653.0;463.0;190.0;27.8;570.0;384.0;180.0;27.0
2388;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Enschede;2021;16.7;689.0;482.0;207.0;28.8;614.0;410.0;196.0;27.7
2389;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Enschede;2022;16.7;644.0;474.0;170.0;24.9;586.0;408.0;163.0;23.6
2390;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Gouda;2018;5.4;660.0;454.0;206.0;26.9;578.0;378.0;199.0;26.0
2391;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Gouda;2019;5.4;677.0;464.0;214.0;26.7;596.0;389.0;207.0;25.5
2392;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Gouda;2020;5.4;674.0;472.0;203.0;25.8;594.0;397.0;195.0;24.4
2393;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Gouda;2021;5.3;696.0;484.0;213.0;26.0;625.0;419.0;206.0;24.8
2394;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Gouda;2022;5.4;650.0;480.0;170.0;22.6;590.0;412.0;173.0;21.1
2395;Totaal;Totaal;Bouwjaar: 1945 tot 1970;'s-Gravenhage (gemeente);2018;43.3;645.0;468.0;177.0;29.4;551.0;378.0;171.0;28.7
2396;Totaal;Totaal;Bouwjaar: 1945 tot 1970;'s-Gravenhage (gemeente);2019;43.2;665.0;479.0;186.0;29.1;567.0;385.0;180.0;28.3
2397;Totaal;Totaal;Bouwjaar: 1945 tot 1970;'s-Gravenhage (gemeente);2020;43.4;656.0;487.0;169.0;27.7;558.0;394.0;163.0;26.7
2398;Totaal;Totaal;Bouwjaar: 1945 tot 1970;'s-Gravenhage (gemeente);2021;43.0;692.0;507.0;185.0;28.3;589.0;410.0;178.0;27.2
2399;Totaal;Totaal;Bouwjaar: 1945 tot 1970;'s-Gravenhage (gemeente);2022;43.2;630.0;496.0;133.0;23.9;552.0;403.0;137.0;22.2
2400;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groningen (gemeente);2018;18.2;618.0;451.0;167.0;29.4;547.0;384.0;159.0;28.6
2401;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groningen (gemeente);2019;21.1;655.0;473.0;183.0;28.5;570.0;394.0;173.0;27.5
2402;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groningen (gemeente);2020;21.2;647.0;484.0;163.0;27.0;558.0;405.0;153.0;26.0
2403;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groningen (gemeente);2021;21.2;682.0;503.0;178.0;27.9;596.0;426.0;168.0;26.6
2404;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Groningen (gemeente);2022;21.0;622.0;494.0;128.0;23.5;565.0;427.0;128.0;21.9
2405;Totaal;Totaal;Bouwjaar: 1945 tot 1970;Haarlem;2018;12.9;682.0;501.0;181.0;28.2;592.0;421.0;173.0;27.1
