ID;RegioIndeling2021;Leeftijd;Geslacht;Perioden;TotaleBevolking_1
1316;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2023;666.1
1317;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2024;669.6
1318;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2025;672.0
1319;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2026;674.9
1320;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2027;677.7
1321;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2028;680.7
1322;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2029;683.6
1323;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2030;686.7
1324;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2031;689.5
1325;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2032;692.3
1326;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2033;695.0
1327;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2034;697.5
1328;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2035;699.9
1329;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2036;702.1
1330;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2037;704.2
1331;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2038;706.2
1332;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2039;707.9
1333;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2040;709.6
1334;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2041;711.1
1335;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2042;712.3
1336;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2043;713.6
1337;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2044;714.6
1338;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2045;715.5
1339;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2046;716.3
1340;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2047;717.0
1341;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2048;717.6
1342;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2049;718.1
1343;Noordoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2050;718.6
1344;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2023;800.1
1345;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2024;808.4
1346;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2025;817.9
1347;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2026;824.8
1348;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2027;831.9
1349;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2028;838.7
1350;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2029;844.7
1351;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2030;850.1
1352;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2031;855.3
1353;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2032;860.4
1354;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2033;865.2
1355;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2034;869.8
1356;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2035;874.2
1357;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2036;878.4
1358;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2037;882.3
1359;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2038;886.1
1360;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2039;889.7
1361;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2040;892.9
1362;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2041;896.1
1363;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2042;899.0
1364;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2043;901.8
1365;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2044;904.5
1366;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2045;907.1
1367;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2046;909.7
1368;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2047;912.2
1369;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2048;914.6
1370;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2049;917.0
1371;Zuidoost-Noord-Brabant (CR);Totaal;Totaal mannen en vrouwen;2050;919.4
1372;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2023;284.6
1373;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2024;285.0
1374;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2025;285.2
1375;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2026;285.5
1376;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2027;285.3
1377;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2028;285.1
1378;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2029;284.8
1379;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2030;284.7
1380;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2031;284.5
1381;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2032;284.3
1382;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2033;284.1
1383;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2034;283.9
1384;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2035;283.7
1385;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2036;283.5
1386;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2037;283.2
1387;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2038;282.8
1388;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2039;282.3
1389;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2040;281.8
1390;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2041;281.3
1391;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2042;280.8
1392;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2043;280.2
1393;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2044;279.5
1394;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2045;278.7
1395;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2046;278.0
1396;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2047;277.2
1397;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2048;276.4
1398;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2049;275.7
1399;Noord-Limburg (CR);Totaal;Totaal mannen en vrouwen;2050;274.9
1400;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2023;239.9
1401;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2024;240.9
1402;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2025;241.0
1403;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2026;241.0
1404;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2027;240.9
1405;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2028;240.8
1406;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2029;240.6
1407;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2030;240.5
1408;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2031;240.3
1409;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2032;240.1
1410;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2033;239.8
1411;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2034;239.5
1412;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2035;239.1
1413;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2036;238.8
1414;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2037;238.3
1415;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2038;237.9
1416;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2039;237.4
1417;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2040;236.9
1418;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2041;236.4
1419;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2042;235.9
1420;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2043;235.4
1421;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2044;234.9
1422;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2045;234.4
1423;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2046;233.8
1424;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2047;233.3
1425;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2048;232.7
1426;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2049;232.2
1427;Midden-Limburg (CR);Totaal;Totaal mannen en vrouwen;2050;231.7
1428;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2023;596.0
1429;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2024;596.4
1430;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2025;596.8
1431;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2026;596.8
1432;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2027;596.6
1433;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2028;596.1
1434;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2029;595.7
1435;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2030;595.2
1436;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2031;594.7
1437;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2032;594.0
1438;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2033;593.4
1439;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2034;592.6
1440;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2035;591.8
1441;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2036;590.9
1442;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2037;590.0
1443;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2038;589.0
1444;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2039;587.9
1445;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2040;586.8
1446;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2041;585.6
1447;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2042;584.5
1448;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2043;583.3
1449;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2044;582.0
1450;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2045;580.7
1451;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2046;579.3
1452;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2047;577.9
1453;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2048;576.5
1454;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2049;575.2
1455;Zuid-Limburg (CR);Totaal;Totaal mannen en vrouwen;2050;573.9
1456;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2023;438.1
1457;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2024;443.8
1458;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2025;448.3
1459;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2026;452.8
1460;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2027;457.6
1461;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2028;462.5
1462;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2029;467.4
1463;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2030;472.6
1464;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2031;477.6
1465;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2032;482.8
1466;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2033;488.1
1467;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2034;493.4
1468;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2035;498.7
1469;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2036;503.1
1470;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2037;507.8
1471;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2038;512.0
1472;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2039;516.3
1473;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2040;520.4
1474;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2041;524.1
1475;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2042;527.7
1476;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2043;531.2
1477;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2044;534.7
1478;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2045;538.3
1479;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2046;541.9
1480;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2047;545.7
1481;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2048;549.4
1482;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2049;553.3
1483;Flevoland (CR);Totaal;Totaal mannen en vrouwen;2050;557.1
1484;Alkmaar;Totaal;Totaal mannen en vrouwen;2023;111.3
1485;Alkmaar;Totaal;Totaal mannen en vrouwen;2024;112.1
1486;Alkmaar;Totaal;Totaal mannen en vrouwen;2025;112.6
1487;Alkmaar;Totaal;Totaal mannen en vrouwen;2026;113.2
1488;Alkmaar;Totaal;Totaal mannen en vrouwen;2027;113.8
1489;Alkmaar;Totaal;Totaal mannen en vrouwen;2028;114.3
1490;Alkmaar;Totaal;Totaal mannen en vrouwen;2029;115.0
1491;Alkmaar;Totaal;Totaal mannen en vrouwen;2030;115.6
1492;Alkmaar;Totaal;Totaal mannen en vrouwen;2031;116.3
1493;Alkmaar;Totaal;Totaal mannen en vrouwen;2032;116.9
1494;Alkmaar;Totaal;Totaal mannen en vrouwen;2033;117.5
1495;Alkmaar;Totaal;Totaal mannen en vrouwen;2034;118.0
1496;Alkmaar;Totaal;Totaal mannen en vrouwen;2035;118.4
1497;Alkmaar;Totaal;Totaal mannen en vrouwen;2036;118.9
1498;Alkmaar;Totaal;Totaal mannen en vrouwen;2037;119.2
1499;Alkmaar;Totaal;Totaal mannen en vrouwen;2038;119.6
1500;Alkmaar;Totaal;Totaal mannen en vrouwen;2039;119.8
1501;Alkmaar;Totaal;Totaal mannen en vrouwen;2040;120.1
1502;Alkmaar;Totaal;Totaal mannen en vrouwen;2041;120.3
1503;Alkmaar;Totaal;Totaal mannen en vrouwen;2042;120.5
1504;Alkmaar;Totaal;Totaal mannen en vrouwen;2043;120.7
1505;Alkmaar;Totaal;Totaal mannen en vrouwen;2044;120.9
1506;Alkmaar;Totaal;Totaal mannen en vrouwen;2045;121.1
1507;Alkmaar;Totaal;Totaal mannen en vrouwen;2046;121.2
1508;Alkmaar;Totaal;Totaal mannen en vrouwen;2047;121.4
1509;Alkmaar;Totaal;Totaal mannen en vrouwen;2048;121.5
1510;Alkmaar;Totaal;Totaal mannen en vrouwen;2049;121.7
1511;Alkmaar;Totaal;Totaal mannen en vrouwen;2050;121.9
1512;Almelo;Totaal;Totaal mannen en vrouwen;2023;73.7
1513;Almelo;Totaal;Totaal mannen en vrouwen;2024;74.0
1514;Almelo;Totaal;Totaal mannen en vrouwen;2025;74.3
1515;Almelo;Totaal;Totaal mannen en vrouwen;2026;74.5
1516;Almelo;Totaal;Totaal mannen en vrouwen;2027;74.7
1517;Almelo;Totaal;Totaal mannen en vrouwen;2028;74.9
1518;Almelo;Totaal;Totaal mannen en vrouwen;2029;75.1
1519;Almelo;Totaal;Totaal mannen en vrouwen;2030;75.4
1520;Almelo;Totaal;Totaal mannen en vrouwen;2031;75.6
1521;Almelo;Totaal;Totaal mannen en vrouwen;2032;75.8
1522;Almelo;Totaal;Totaal mannen en vrouwen;2033;76.1
1523;Almelo;Totaal;Totaal mannen en vrouwen;2034;76.3
1524;Almelo;Totaal;Totaal mannen en vrouwen;2035;76.5
1525;Almelo;Totaal;Totaal mannen en vrouwen;2036;76.7
1526;Almelo;Totaal;Totaal mannen en vrouwen;2037;76.9
1527;Almelo;Totaal;Totaal mannen en vrouwen;2038;77.0
1528;Almelo;Totaal;Totaal mannen en vrouwen;2039;77.1
1529;Almelo;Totaal;Totaal mannen en vrouwen;2040;77.2
1530;Almelo;Totaal;Totaal mannen en vrouwen;2041;77.3
1531;Almelo;Totaal;Totaal mannen en vrouwen;2042;77.4
1532;Almelo;Totaal;Totaal mannen en vrouwen;2043;77.4
1533;Almelo;Totaal;Totaal mannen en vrouwen;2044;77.4
1534;Almelo;Totaal;Totaal mannen en vrouwen;2045;77.4
1535;Almelo;Totaal;Totaal mannen en vrouwen;2046;77.4
1536;Almelo;Totaal;Totaal mannen en vrouwen;2047;77.4
1537;Almelo;Totaal;Totaal mannen en vrouwen;2048;77.4
1538;Almelo;Totaal;Totaal mannen en vrouwen;2049;77.4
1539;Almelo;Totaal;Totaal mannen en vrouwen;2050;77.3
1540;Almere;Totaal;Totaal mannen en vrouwen;2023;220.8
1541;Almere;Totaal;Totaal mannen en vrouwen;2024;224.4
1542;Almere;Totaal;Totaal mannen en vrouwen;2025;227.4
1543;Almere;Totaal;Totaal mannen en vrouwen;2026;230.2
1544;Almere;Totaal;Totaal mannen en vrouwen;2027;233.3
1545;Almere;Totaal;Totaal mannen en vrouwen;2028;236.5
1546;Almere;Totaal;Totaal mannen en vrouwen;2029;239.7
1547;Almere;Totaal;Totaal mannen en vrouwen;2030;243.1
1548;Almere;Totaal;Totaal mannen en vrouwen;2031;246.3
1549;Almere;Totaal;Totaal mannen en vrouwen;2032;249.6
1550;Almere;Totaal;Totaal mannen en vrouwen;2033;253.1
1551;Almere;Totaal;Totaal mannen en vrouwen;2034;256.6
1552;Almere;Totaal;Totaal mannen en vrouwen;2035;260.1
1553;Almere;Totaal;Totaal mannen en vrouwen;2036;262.9
1554;Almere;Totaal;Totaal mannen en vrouwen;2037;265.8
1555;Almere;Totaal;Totaal mannen en vrouwen;2038;268.7
1556;Almere;Totaal;Totaal mannen en vrouwen;2039;271.6
1557;Almere;Totaal;Totaal mannen en vrouwen;2040;274.5
1558;Almere;Totaal;Totaal mannen en vrouwen;2041;277.0
1559;Almere;Totaal;Totaal mannen en vrouwen;2042;279.6
1560;Almere;Totaal;Totaal mannen en vrouwen;2043;282.3
1561;Almere;Totaal;Totaal mannen en vrouwen;2044;285.0
1562;Almere;Totaal;Totaal mannen en vrouwen;2045;287.8
1563;Almere;Totaal;Totaal mannen en vrouwen;2046;290.8
1564;Almere;Totaal;Totaal mannen en vrouwen;2047;294.0
1565;Almere;Totaal;Totaal mannen en vrouwen;2048;297.2
1566;Almere;Totaal;Totaal mannen en vrouwen;2049;300.6
1567;Almere;Totaal;Totaal mannen en vrouwen;2050;304.1
1568;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2023;114.6
1569;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2024;116.1
1570;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2025;117.6
1571;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2026;119.2
1572;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2027;120.6
1573;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2028;122.2
1574;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2029;123.7
1575;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2030;125.1
1576;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2031;126.2
1577;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2032;127.3
1578;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2033;128.4
1579;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2034;129.4
1580;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2035;130.5
1581;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2036;131.5
1582;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2037;132.5
1583;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2038;133.4
1584;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2039;134.3
1585;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2040;135.1
1586;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2041;135.9
1587;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2042;136.6
1588;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2043;137.3
1589;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2044;138.0
1590;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2045;138.7
1591;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2046;139.3
1592;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2047;140.0
1593;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2048;140.6
1594;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2049;141.2
1595;Alphen aan den Rijn;Totaal;Totaal mannen en vrouwen;2050;141.7
1596;Altena;Totaal;Totaal mannen en vrouwen;2023;57.0
1597;Altena;Totaal;Totaal mannen en vrouwen;2024;57.3
1598;Altena;Totaal;Totaal mannen en vrouwen;2025;57.6
1599;Altena;Totaal;Totaal mannen en vrouwen;2026;57.8
1600;Altena;Totaal;Totaal mannen en vrouwen;2027;58.0
1601;Altena;Totaal;Totaal mannen en vrouwen;2028;58.2
1602;Altena;Totaal;Totaal mannen en vrouwen;2029;58.4
1603;Altena;Totaal;Totaal mannen en vrouwen;2030;58.6
1604;Altena;Totaal;Totaal mannen en vrouwen;2031;58.8
1605;Altena;Totaal;Totaal mannen en vrouwen;2032;59.0
1606;Altena;Totaal;Totaal mannen en vrouwen;2033;59.2
1607;Altena;Totaal;Totaal mannen en vrouwen;2034;59.4
1608;Altena;Totaal;Totaal mannen en vrouwen;2035;59.6
1609;Altena;Totaal;Totaal mannen en vrouwen;2036;59.8
1610;Altena;Totaal;Totaal mannen en vrouwen;2037;60.0
1611;Altena;Totaal;Totaal mannen en vrouwen;2038;60.2
1612;Altena;Totaal;Totaal mannen en vrouwen;2039;60.4
1613;Altena;Totaal;Totaal mannen en vrouwen;2040;60.6
1614;Altena;Totaal;Totaal mannen en vrouwen;2041;60.8
1615;Altena;Totaal;Totaal mannen en vrouwen;2042;60.9
1616;Altena;Totaal;Totaal mannen en vrouwen;2043;61.0
1617;Altena;Totaal;Totaal mannen en vrouwen;2044;61.2
1618;Altena;Totaal;Totaal mannen en vrouwen;2045;61.3
1619;Altena;Totaal;Totaal mannen en vrouwen;2046;61.5
1620;Altena;Totaal;Totaal mannen en vrouwen;2047;61.6
1621;Altena;Totaal;Totaal mannen en vrouwen;2048;61.7
1622;Altena;Totaal;Totaal mannen en vrouwen;2049;61.8
1623;Altena;Totaal;Totaal mannen en vrouwen;2050;61.9
1624;Amersfoort;Totaal;Totaal mannen en vrouwen;2023;159.6
1625;Amersfoort;Totaal;Totaal mannen en vrouwen;2024;160.8
1626;Amersfoort;Totaal;Totaal mannen en vrouwen;2025;161.7
1627;Amersfoort;Totaal;Totaal mannen en vrouwen;2026;162.7
1628;Amersfoort;Totaal;Totaal mannen en vrouwen;2027;163.6
1629;Amersfoort;Totaal;Totaal mannen en vrouwen;2028;164.6
1630;Amersfoort;Totaal;Totaal mannen en vrouwen;2029;165.5
1631;Amersfoort;Totaal;Totaal mannen en vrouwen;2030;166.4
1632;Amersfoort;Totaal;Totaal mannen en vrouwen;2031;167.2
1633;Amersfoort;Totaal;Totaal mannen en vrouwen;2032;168.1
1634;Amersfoort;Totaal;Totaal mannen en vrouwen;2033;169.0
1635;Amersfoort;Totaal;Totaal mannen en vrouwen;2034;169.9
1636;Amersfoort;Totaal;Totaal mannen en vrouwen;2035;170.6
1637;Amersfoort;Totaal;Totaal mannen en vrouwen;2036;171.5
1638;Amersfoort;Totaal;Totaal mannen en vrouwen;2037;172.2
1639;Amersfoort;Totaal;Totaal mannen en vrouwen;2038;172.9
1640;Amersfoort;Totaal;Totaal mannen en vrouwen;2039;173.5
1641;Amersfoort;Totaal;Totaal mannen en vrouwen;2040;174.0
1642;Amersfoort;Totaal;Totaal mannen en vrouwen;2041;174.6
1643;Amersfoort;Totaal;Totaal mannen en vrouwen;2042;175.3
1644;Amersfoort;Totaal;Totaal mannen en vrouwen;2043;175.9
1645;Amersfoort;Totaal;Totaal mannen en vrouwen;2044;176.4
1646;Amersfoort;Totaal;Totaal mannen en vrouwen;2045;176.9
1647;Amersfoort;Totaal;Totaal mannen en vrouwen;2046;177.5
1648;Amersfoort;Totaal;Totaal mannen en vrouwen;2047;177.8
1649;Amersfoort;Totaal;Totaal mannen en vrouwen;2048;178.3
1650;Amersfoort;Totaal;Totaal mannen en vrouwen;2049;178.6
1651;Amersfoort;Totaal;Totaal mannen en vrouwen;2050;179.0
1652;Amstelveen;Totaal;Totaal mannen en vrouwen;2023;96.0
1653;Amstelveen;Totaal;Totaal mannen en vrouwen;2024;98.3
1654;Amstelveen;Totaal;Totaal mannen en vrouwen;2025;99.7
1655;Amstelveen;Totaal;Totaal mannen en vrouwen;2026;101.0
1656;Amstelveen;Totaal;Totaal mannen en vrouwen;2027;102.1
1657;Amstelveen;Totaal;Totaal mannen en vrouwen;2028;103.2
1658;Amstelveen;Totaal;Totaal mannen en vrouwen;2029;104.2
1659;Amstelveen;Totaal;Totaal mannen en vrouwen;2030;105.1
1660;Amstelveen;Totaal;Totaal mannen en vrouwen;2031;106.0
1661;Amstelveen;Totaal;Totaal mannen en vrouwen;2032;106.6
1662;Amstelveen;Totaal;Totaal mannen en vrouwen;2033;107.4
1663;Amstelveen;Totaal;Totaal mannen en vrouwen;2034;108.2
1664;Amstelveen;Totaal;Totaal mannen en vrouwen;2035;108.9
1665;Amstelveen;Totaal;Totaal mannen en vrouwen;2036;109.7
1666;Amstelveen;Totaal;Totaal mannen en vrouwen;2037;110.3
1667;Amstelveen;Totaal;Totaal mannen en vrouwen;2038;110.9
1668;Amstelveen;Totaal;Totaal mannen en vrouwen;2039;111.6
