ID;Regions;Periods;AllCountries_1;Netherlands_2;TotalForeignCountries_3;EuropeExcludingTheNetherlands_4;Germany_5;Belgium_6;UnitedKingdom_7;France_8;Switzerland_9;Italy_10;Spain_11;Denmark_12;Sweden_13;OtherCountriesEuroZone_14;OtherEuropeanCountries_15;America_16;Asia_17;AustraliaAndOceania_18;Africa_19;AllCountries_20;Netherlands_21;TotalForeignCountries_22;EuropeExcludingTheNetherlands_23;Germany_24;Belgium_25;UnitedKingdom_26;France_27;Switzerland_28;Italy_29;Spain_30;Denmark_31;Sweden_32;OtherCountriesEuroZone_33;OtherEuropeanCountries_34;America_35;Asia_36;AustraliaAndOceania_37;Africa_38
23;Nederland;1999 June;2444.8;1518.6;926.2;630.0;315.8;45.7;149.7;39.0;13.6;23.6;19.1;10.0;;;13.4;10.2;109.8;125.2;51.0;7761.9;5066.5;2695.5;2285.5;1395.8;112.1;325.8;84.0;28.4;48.7;39.5;22.5;;;228.7;260.7;97.1;28.2;24.0
24;Nederland;1999 2nd Quarter;7718.9;4697.8;3021.1;2422.1;1050.3;181.1;492.2;153.7;47.1;72.8;52.9;34.4;;;337.6;364.4;164.3;46.3;24.0;23636.8;15448.2;8188.5;6992.2;3968.2;495.9;1068.6;310.9;109.8;150.9;112.3;77.1;;;698.4;743.9;303.3;94.3;54.8
25;Nederland;1999 July;2964.1;1765.4;1198.7;983.8;479.0;79.9;150.4;46.0;18.3;42.8;32.3;19.1;;;116.1;124.3;62.2;17.6;10.8;13261.4;8853.5;4407.8;3953.0;2729.9;264.6;347.9;97.2;49.0;82.6;70.3;51.8;;;259.8;264.6;125.0;38.3;26.9
26;Nederland;1999 August;3165.6;1994.2;1171.4;966.5;378.5;70.7;166.6;58.5;17.7;102.6;50.3;10.1;;;111.3;110.9;61.8;17.4;14.9;15160.1;11345.6;3814.5;3365.9;1861.8;247.1;445.1;127.0;42.7;238.2;123.2;22.1;;;258.7;248.9;132.4;32.3;35.1
27;Nederland;1999 September;2332.0;1486.0;846.0;673.9;263.2;59.8;158.0;33.2;12.9;24.1;19.1;7.5;;;96.2;97.3;52.9;12.6;9.4;6989.7;4680.6;2309.1;1950.0;1043.1;157.6;340.7;62.4;25.5;52.7;45.9;14.6;;;207.6;203.2;104.9;26.1;25.0
28;Nederland;1999 3rd Quarter;8461.7;5245.6;3216.1;2624.2;1120.7;210.4;475.0;137.7;48.8;169.5;101.7;36.7;;;323.7;332.4;177.0;47.5;35.0;35411.2;24879.7;10531.5;9268.9;5634.8;669.2;1133.6;286.6;117.2;373.4;239.5;88.4;;;726.1;716.6;362.3;96.7;87.0
29;Nederland;1999 October;2141.5;1331.0;810.5;652.0;270.9;43.5;145.4;32.2;13.7;18.3;13.8;8.7;;;105.3;94.8;43.8;10.3;9.5;6305.9;4035.2;2270.7;1948.3;1142.7;95.5;310.4;58.3;30.0;41.9;29.9;17.7;;;222.0;192.5;84.0;20.8;25.1
30;Nederland;1999 November;1671.5;1008.0;663.5;517.7;141.3;60.6;138.6;31.6;11.7;17.0;13.3;7.3;;;96.5;80.6;44.5;8.4;12.3;3941.7;2444.3;1497.4;1190.3;404.7;167.5;272.9;59.5;21.1;36.3;26.6;13.6;;;188.1;169.1;99.6;15.5;22.8
31;Nederland;1999 December;1349.4;883.8;465.6;366.8;99.6;36.8;95.9;27.5;8.7;18.2;9.9;4.1;;;66.2;55.7;29.6;6.4;7.1;3443.0;2336.4;1106.5;874.4;289.1;85.7;201.3;53.1;15.8;45.1;22.2;8.3;;;153.8;122.9;67.7;16.7;24.8
32;Nederland;1999 4th Quarter;5162.4;3222.7;1939.7;1536.6;511.8;140.9;379.9;91.3;34.1;53.6;37.0;20.1;;;268.0;231.2;117.9;25.1;28.9;13690.6;8815.9;4874.7;4013.0;1836.5;348.7;784.6;170.9;66.8;123.3;78.8;39.6;;;563.8;484.6;251.3;53.1;72.7
33;Nederland;1999;25506.9;15633.0;9874.0;7905.4;3045.6;646.9;1726.4;472.3;153.0;350.0;229.1;108.3;;;1173.8;1161.5;561.6;138.1;107.4;82964.0;55530.9;27433.1;23346.4;12538.5;1771.9;3743.9;941.9;335.5;758.2;507.3;239.2;;;2510.1;2427.3;1115.5;281.7;262.2
34;Nederland;2000 January;1253.4;753.2;500.2;394.8;120.4;35.5;105.2;26.6;6.9;19.9;11.1;4.9;;;64.4;62.6;30.6;6.9;5.3;3153.8;2001.2;1152.6;938.1;386.8;78.4;204.1;47.7;13.0;44.2;20.6;8.5;;;134.8;129.7;59.8;13.0;12.0
35;Nederland;2000 February;1320.0;793.3;526.7;415.5;96.9;37.5;131.3;33.6;7.6;14.3;10.8;5.5;;;78.0;64.9;34.7;5.4;6.3;3079.2;1966.6;1112.6;885.7;251.9;74.2;267.0;63.6;13.3;26.4;20.6;10.1;;;158.6;129.3;71.6;9.9;16.1
36;Nederland;2000 March;1669.5;1023.2;646.3;508.1;143.5;43.1;148.0;36.8;8.8;17.7;15.6;8.1;;;86.4;84.9;38.6;5.7;9.0;4174.2;2713.4;1460.8;1179.2;424.3;104.5;298.4;71.7;16.6;36.1;31.2;16.1;;;180.2;168.3;80.1;12.1;21.1
37;Nederland;2000 1st Quarter;4242.8;2569.6;1673.2;1318.3;360.8;116.2;384.5;97.0;23.3;51.8;37.5;18.5;;;228.7;212.4;103.9;18.1;20.5;10407.3;6681.3;3726.0;3003.0;1063.0;257.2;769.5;183.0;42.8;106.8;72.3;34.7;;;473.7;427.2;211.5;35.1;49.3
38;Nederland;2000 April;2379.2;1295.5;1083.8;895.7;368.8;74.9;190.4;61.5;17.8;33.1;20.7;16.5;;;112.0;112.9;58.5;7.2;9.4;6789.7;3748.5;3041.2;2669.3;1422.3;233.0;442.9;130.2;38.1;71.9;44.7;46.6;;;239.6;229.3;105.6;16.0;20.9
39;Nederland;2000 May;2560.6;1619.9;940.7;740.6;275.1;56.0;174.4;52.7;15.3;24.4;15.8;10.7;;;116.2;124.9;54.3;10.0;11.0;7375.1;5048.3;2326.8;1927.4;936.3;135.2;374.7;104.8;32.0;51.1;33.9;23.1;;;236.4;250.0;103.6;23.1;22.8
40;Nederland;2000 June;2910.4;1848.8;1061.6;867.0;393.3;58.7;161.9;44.5;12.7;23.4;21.4;14.4;;;136.7;123.6;47.7;12.3;11.1;9437.7;6486.0;2951.8;2572.7;1511.1;156.7;351.6;85.8;30.2;49.6;46.9;32.8;;;308.1;240.6;88.0;26.0;24.4
41;Nederland;2000 2nd Quarter;7850.2;4764.2;3086.1;2503.4;1037.1;189.7;526.7;158.8;45.9;80.9;57.8;41.6;;;364.9;361.3;160.5;29.5;31.5;23602.6;15282.8;8319.8;7169.4;3869.7;524.9;1169.1;320.7;100.2;172.6;125.5;102.5;;;784.1;719.9;297.3;65.2;68.1
42;Nederland;2000 July;2794.7;1672.0;1122.7;903.2;371.8;79.4;163.0;49.5;19.2;40.8;34.7;18.5;;;126.2;137.1;58.7;13.1;10.6;12091.3;8230.5;3860.8;3413.5;2094.8;260.6;367.0;106.5;52.9;97.4;82.0;50.3;;;302.0;281.6;112.0;28.4;25.3
43;Nederland;2000 August;3203.6;1994.8;1208.8;999.9;353.5;85.0;182.7;70.7;16.2;116.7;59.9;9.1;;;106.1;117.4;58.8;20.7;12.1;14814.2;10928.0;3886.3;3439.3;1791.4;296.1;463.7;160.1;41.6;254.1;151.4;21.6;;;259.4;249.5;124.7;42.9;29.9
44;Nederland;2000 September;2487.0;1575.5;911.5;703.8;271.0;60.6;168.0;38.9;11.6;22.7;20.0;8.9;;;102.1;116.6;61.4;19.4;10.2;7529.4;5009.5;2519.9;2105.1;1118.8;177.0;372.7;71.8;25.6;49.6;42.9;16.4;;;230.3;231.9;116.4;40.7;25.8
45;Nederland;2000 3rd Quarter;8485.3;5242.3;3243.0;2606.9;996.4;225.0;513.7;159.2;47.0;180.1;114.7;36.5;;;334.4;371.1;178.9;53.3;32.8;34434.9;24167.9;10267.0;8957.9;5004.9;733.7;1203.4;338.4;120.1;401.0;276.3;88.3;;;791.7;763.1;353.2;112.0;80.9
46;Nederland;2000 October;2190.6;1346.4;844.2;651.4;267.7;50.1;153.6;36.1;12.2;18.2;16.1;11.0;;;86.3;110.5;58.4;14.4;9.4;6370.4;4040.1;2330.3;1947.6;1131.1;125.6;317.4;70.9;26.4;38.8;35.7;22.9;;;178.8;213.5;119.9;28.6;20.7
47;Nederland;2000 November;1663.4;1006.7;656.7;499.8;126.9;56.8;146.7;32.6;8.9;19.3;13.6;7.7;;;87.2;94.6;49.4;6.6;6.3;4006.1;2521.9;1484.1;1153.9;366.9;152.4;290.9;61.7;17.2;39.1;27.3;16.0;;;182.3;200.7;100.7;14.0;14.8
48;Nederland;2000 December;1444.1;944.0;500.1;377.3;95.5;39.0;112.8;28.8;6.8;23.9;10.7;3.5;;;56.2;65.9;44.0;5.7;7.3;3750.0;2616.3;1133.8;890.1;280.2;88.2;232.1;55.1;13.6;50.8;24.0;6.8;;;139.3;128.8;83.9;13.4;17.5
49;Nederland;2000 4th Quarter;5298.1;3297.2;2000.9;1528.5;490.1;145.9;413.1;97.5;27.9;61.5;40.4;22.3;;;229.8;270.9;151.7;26.8;23.0;14126.5;9178.3;4948.2;3991.6;1778.2;366.2;840.4;187.7;57.2;128.7;87.0;45.7;;;500.4;543.1;304.5;56.0;53.1
50;Nederland;2000;25876.4;15873.3;10003.1;7957.1;2884.3;676.8;1837.9;512.4;144.1;374.3;250.5;118.8;;;1157.9;1215.8;594.9;127.6;107.8;82571.4;55310.3;27261.1;23121.8;11715.9;1881.9;3982.4;1029.9;320.3;809.1;561.1;271.2;;;2549.9;2453.3;1166.5;268.2;251.4
51;Nederland;2001 January;1276.5;764.6;511.9;398.7;119.7;36.5;116.3;25.9;5.9;18.9;9.4;4.2;;;61.6;69.5;31.9;5.1;6.7;3102.0;1944.1;1157.9;925.2;357.8;75.4;224.0;48.5;11.5;43.6;18.8;7.6;;;138.1;142.1;62.6;10.8;17.2
52;Nederland;2001 February;1316.5;795.5;521.0;405.3;105.4;38.4;134.4;28.2;5.5;14.7;10.1;5.0;;;63.7;69.0;34.5;5.1;7.0;3264.4;2080.9;1183.6;948.2;317.1;81.2;279.4;52.3;9.6;32.9;21.3;10.6;;;143.8;141.3;66.5;11.0;16.5
53;Nederland;2001 March;1689.0;1041.6;647.4;489.2;125.9;41.8;154.1;31.7;8.8;19.1;14.8;7.4;;;85.6;100.0;39.9;8.8;9.5;4210.1;2770.0;1440.1;1120.4;370.1;93.5;308.4;59.0;18.0;41.6;29.9;14.8;;;185.2;202.1;80.2;16.2;21.2
54;Nederland;2001 1st Quarter;4282.0;2601.7;1680.3;1293.2;351.1;116.7;404.8;85.8;20.2;52.7;34.3;16.6;;;210.9;238.5;106.3;19.0;23.2;10576.5;6794.9;3781.6;2993.8;1044.9;250.1;811.8;159.7;39.1;118.1;70.0;33.0;;;467.1;485.5;209.4;38.0;54.9
55;Nederland;2001 April;2192.2;1201.0;991.2;798.3;322.1;64.2;193.4;50.0;16.2;24.4;21.0;12.1;;;95.1;117.5;55.5;8.2;11.6;6200.0;3422.0;2777.9;2401.1;1278.7;193.1;442.5;106.7;34.6;53.1;46.3;29.3;;;216.9;233.2;105.4;15.6;22.7
56;Nederland;2001 May;2642.4;1748.1;894.3;683.7;253.2;54.8;182.0;46.8;13.5;19.7;15.5;8.9;;;89.3;127.5;57.9;9.1;16.1;7739.1;5545.0;2194.1;1784.1;839.8;140.5;398.8;90.6;27.1;41.5;33.7;18.3;;;193.7;257.5;103.1;18.3;31.2
57;Nederland;2001 June;2694.3;1739.0;955.3;738.1;324.3;50.9;171.1;37.1;10.4;22.5;20.3;11.8;;;89.8;139.3;52.7;12.2;13.0;8937.5;6232.6;2705.0;2264.4;1319.6;148.9;364.9;77.5;20.8;48.9;52.0;31.5;;;200.2;284.1;100.0;28.4;28.1
58;Nederland;2001 2nd Quarter;7528.9;4688.1;2840.8;2220.2;899.6;169.9;546.5;133.9;40.1;66.5;56.8;32.7;;;274.1;384.3;166.1;29.6;40.6;22876.6;15199.6;7677.0;6449.5;3438.1;482.5;1206.2;274.8;82.4;143.5;132.0;79.2;;;610.8;774.8;308.4;62.3;82.0
59;Nederland;2001 July;2767.4;1697.2;1070.2;846.5;358.1;66.3;173.2;43.3;16.0;37.7;32.4;18.6;;;100.8;129.9;64.4;16.4;13.0;11855.4;8323.0;3532.4;3075.5;1872.6;222.2;402.1;86.9;41.0;91.0;73.3;52.3;;;234.2;267.9;127.9;30.8;30.3
60;Nederland;2001 August;3204.2;2039.1;1165.0;962.5;354.6;80.0;193.3;53.0;11.0;101.8;63.2;8.0;;;97.6;111.4;65.8;11.6;13.7;14871.7;11177.2;3694.5;3267.7;1734.5;280.3;477.6;113.8;28.0;236.3;147.1;16.5;;;233.6;232.1;139.9;25.3;29.5
61;Nederland;2001 September;2225.9;1405.5;820.4;640.4;233.5;51.2;168.4;35.0;10.3;23.4;26.2;8.0;;;84.4;107.4;48.0;11.1;13.5;6577.7;4410.7;2166.9;1821.0;928.5;117.7;365.3;65.2;20.4;53.3;68.1;15.7;;;186.7;206.0;90.5;21.3;28.0
62;Nederland;2001 3rd Quarter;8197.5;5141.9;3055.6;2449.4;946.1;197.5;534.8;131.3;37.3;162.9;121.9;34.6;;;282.8;348.7;178.2;39.1;40.2;33304.8;23911.0;9393.7;8164.2;4535.6;620.2;1245.0;265.9;89.4;380.7;288.6;84.5;;;654.4;706.0;358.4;77.4;87.8
63;Nederland;2001 October;2123.3;1324.6;798.7;652.4;259.1;51.1;168.6;36.6;10.3;18.4;18.6;8.7;;;81.2;80.9;41.2;11.5;12.7;6274.3;4039.6;2234.6;1949.1;1124.2;122.3;342.2;69.2;20.6;37.0;37.5;17.0;;;179.0;159.5;79.4;21.2;25.4
64;Nederland;2001 November;1697.0;1056.9;640.1;496.6;118.9;56.8;157.4;36.8;7.9;22.8;14.9;8.4;;;72.6;83.9;37.4;8.1;14.1;3949.1;2591.2;1357.9;1082.3;321.8;125.7;306.9;66.9;14.2;43.4;29.2;14.9;;;159.4;162.1;71.2;14.6;27.7
65;Nederland;2001 December;1357.0;872.5;484.5;367.1;81.9;36.7;127.1;30.9;5.7;19.4;12.0;3.5;;;49.8;66.5;34.3;6.8;9.7;3493.5;2436.6;1056.8;833.7;242.3;82.9;256.3;56.1;12.0;45.0;24.7;6.4;;;108.0;130.0;61.1;12.8;19.1
66;Nederland;2001 4th Quarter;5177.3;3254.0;1923.2;1516.1;459.9;144.6;453.1;104.4;23.9;60.5;45.6;20.6;;;203.6;231.3;112.9;26.4;36.5;13716.9;9067.4;4649.4;3865.1;1688.4;330.9;905.5;192.2;46.7;125.4;91.4;38.4;;;446.3;451.7;211.7;48.6;72.2
67;Nederland;2001;25185.6;15685.7;9499.9;7478.9;2656.8;628.8;1939.2;455.4;121.5;342.6;258.6;104.5;;;971.4;1202.9;563.5;114.1;140.5;80474.7;54973.0;25501.7;21472.7;10706.9;1683.6;4168.4;892.6;257.6;767.7;582.1;235.1;;;2178.7;2418.0;1087.9;226.3;296.8
68;Nederland;2002 January;1236.0;738.8;497.1;382.0;112.7;35.5;121.9;26.4;5.8;16.3;10.6;4.2;5.5;16.6;26.5;67.9;34.0;5.3;7.9;3078.0;1953.6;1124.3;904.1;363.4;76.7;231.3;48.2;11.1;39.0;19.7;8.6;9.0;34.0;63.2;128.9;64.9;10.4;16.0
69;Nederland;2002 February;1402.9;850.9;552.0;437.4;104.3;47.4;151.7;32.8;5.7;16.6;13.3;5.8;6.5;23.1;30.2;64.0;34.7;5.2;10.6;3600.3;2409.5;1190.8;972.9;290.8;114.9;296.1;61.0;11.6;33.5;27.0;11.9;10.9;50.5;64.7;119.8;65.8;10.1;22.1
70;Nederland;2002 March;1661.6;962.4;699.2;545.0;173.0;41.0;162.7;37.0;8.1;21.5;21.4;8.6;8.6;26.2;36.8;87.1;43.9;8.9;14.4;4303.4;2622.8;1680.6;1374.6;584.3;89.8;344.9;68.1;16.6;47.1;45.3;19.3;17.3;60.5;81.4;178.8;83.0;15.7;28.5
71;Nederland;2002 1st Quarter;4300.5;2552.1;1748.4;1364.3;390.0;123.9;436.3;96.1;19.6;54.4;45.3;18.6;20.7;65.9;93.5;219.0;112.6;19.4;33.0;10981.6;6985.9;3995.8;3251.7;1238.6;281.4;872.2;177.3;39.2;119.6;92.0;39.8;37.2;145.0;209.3;427.6;213.7;36.2;66.7
72;Nederland;2002 April;2226.3;1252.8;973.5;788.0;297.0;78.6;182.8;61.7;15.0;28.0;17.5;11.8;16.7;27.6;51.4;107.5;62.6;7.0;8.4;6217.5;3606.0;2611.4;2246.8;1078.7;227.1;409.3;129.3;36.9;63.6;37.6;26.7;36.8;60.5;140.4;217.3;114.1;14.3;19.0
73;Nederland;2002 May;3007.6;1943.9;1063.6;847.6;344.2;70.4;180.5;82.8;15.0;26.5;18.9;12.2;12.0;35.3;49.8;121.3;63.9;9.9;21.0;9467.0;6815.8;2651.2;2237.4;1195.0;164.0;378.5;141.9;31.7;57.8;38.4;25.5;24.8;71.6;108.3;238.7;112.9;19.0;43.0
74;Nederland;2002 June;2445.9;1567.5;878.4;681.9;284.6;50.4;161.4;40.6;11.9;23.0;21.3;9.3;10.4;25.8;43.2;115.5;50.0;11.1;19.8;8042.4;5459.3;2583.1;2201.7;1275.8;151.8;361.5;88.4;25.8;53.2;47.8;22.5;21.4;57.7;95.7;224.6;93.7;23.0;40.1
75;Nederland;2002 2nd Quarter;7679.8;4764.3;2915.5;2317.5;925.8;199.3;524.7;185.1;41.9;77.5;57.6;33.3;39.0;88.7;144.5;344.3;176.5;28.0;49.2;23726.9;15881.2;7845.8;6686.0;3549.5;542.8;1149.2;359.6;94.4;174.6;123.8;74.8;83.0;189.8;344.4;680.6;320.8;56.3;102.1
76;Nederland;2002 July;2644.4;1646.9;997.5;797.1;321.7;75.3;168.8;43.9;13.6;26.5;32.8;15.9;15.1;26.2;57.2;103.0;65.8;11.0;20.7;11620.7;8405.8;3215.0;2819.9;1612.7;265.9;398.9;93.4;35.8;59.5;71.4;44.4;32.7;68.1;137.1;202.9;131.8;20.1;40.2
77;Nederland;2002 August;3205.2;1979.5;1225.7;1029.2;410.2;91.2;181.0;52.2;19.5;104.2;70.8;8.6;7.6;33.0;50.9;97.8;70.3;16.1;12.3;15621.4;11200.3;4421.1;4013.4;2394.7;313.2;470.3;112.1;50.7;247.7;174.5;19.0;14.9;80.3;136.1;190.3;150.7;27.9;38.8
78;Nederland;2002 September;2348.5;1485.6;862.9;667.6;265.2;58.0;156.4;33.3;11.1;24.1;26.2;9.3;9.6;28.4;46.3;103.3;63.2;11.1;17.6;6897.9;4600.2;2297.8;1911.5;1032.0;134.9;337.9;62.9;21.4;51.3;57.5;16.8;18.5;68.4;109.9;202.5;123.0;24.1;36.7
79;Nederland;2002 3rd Quarter;8198.1;5112.1;3086.1;2493.9;997.1;224.5;506.2;129.4;44.1;154.8;129.8;33.8;32.2;87.7;154.4;304.0;199.3;38.2;50.6;34140.0;24206.3;9933.8;8744.8;5039.4;714.0;1207.1;268.4;107.8;358.5;303.5;80.2;66.1;216.8;383.1;595.7;405.6;72.1;115.7
80;Nederland;2002 October;2076.3;1290.7;785.6;611.6;253.0;51.0;147.4;36.1;9.6;17.8;16.6;7.9;7.8;23.2;41.3;93.1;54.7;8.2;17.9;6318.4;4075.4;2243.0;1902.8;1116.1;138.1;312.1;71.1;22.3;36.1;33.3;14.7;14.2;56.0;88.9;182.1;102.9;16.6;38.5
81;Nederland;2002 November;1622.1;1013.5;608.5;463.6;111.6;66.2;131.1;38.6;7.0;19.5;15.1;5.9;7.4;24.6;36.6;78.5;45.3;7.6;13.5;3881.8;2535.0;1346.8;1055.1;305.2;172.7;264.6;70.8;13.1;40.4;30.1;11.0;13.7;49.4;84.1;159.8;86.1;16.0;29.8
82;Nederland;2002 December;1287.5;836.3;451.2;340.7;77.0;39.8;105.5;25.8;5.2;21.7;11.5;3.1;4.5;16.0;30.4;60.8;35.9;5.4;8.5;3322.5;2320.0;1002.6;786.7;232.7;92.4;210.8;50.8;10.9;46.2;24.4;5.7;8.4;32.6;71.8;121.6;67.6;11.5;15.1
83;Nederland;2002 4th Quarter;4985.9;3140.6;1845.3;1415.9;441.6;156.9;384.0;100.6;21.8;59.0;43.2;16.9;19.7;63.9;108.4;232.4;135.9;21.1;40.0;13522.8;8930.4;4592.4;3744.6;1654.0;403.1;787.6;192.6;46.3;122.7;87.8;31.4;36.3;137.9;244.8;463.5;256.6;44.1;83.5
84;Nederland;2002;25164.3;15569.0;9595.3;7591.6;2754.5;704.8;1851.2;511.2;127.4;345.7;275.8;102.6;111.6;306.1;500.7;1099.7;624.4;106.8;172.8;82371.4;56003.7;26367.7;22427.0;11481.5;1941.4;4016.2;997.9;287.8;775.4;607.0;226.1;222.6;689.4;1181.7;2167.5;1196.6;208.7;367.9
85;Nederland;2003 January;1192.5;710.8;481.7;369.1;102.8;37.9;111.3;25.6;5.5;18.4;10.4;4.3;5.0;17.7;30.2;64.6;30.5;5.7;11.9;2981.2;1862.4;1118.8;897.1;341.9;82.4;212.7;50.6;10.5;43.0;20.8;8.0;9.2;40.4;77.6;128.0;57.9;11.9;23.8
86;Nederland;2003 February;1304.1;808.8;495.2;386.3;98.7;42.1;125.7;27.2;4.6;14.2;12.2;4.6;5.7;19.8;31.4;61.1;33.4;4.1;10.3;3140.6;2087.6;1053.0;845.0;257.4;88.7;246.6;54.0;9.0;29.2;24.2;7.9;10.0;43.9;74.3;117.3;64.2;8.1;18.5
87;Nederland;2003 March;1595.8;968.5;627.3;496.1;152.5;53.9;141.2;30.8;7.4;18.7;16.7;7.2;8.4;22.3;37.2;77.1;37.7;5.1;11.3;3921.6;2510.0;1411.7;1158.3;439.2;135.3;278.9;58.3;14.2;39.8;30.8;14.2;16.5;47.0;84.1;150.9;70.5;9.7;22.3
88;Nederland;2003 1st Quarter;4092.4;2488.1;1604.3;1251.5;353.9;134.0;378.2;83.6;17.5;51.3;39.3;16.1;19.1;59.8;98.8;202.8;101.5;15.0;33.4;10043.4;6460.0;3583.4;2900.3;1038.5;306.4;738.2;162.9;33.7;112.0;75.8;30.0;35.7;131.2;236.1;396.3;192.6;29.7;64.6
89;Nederland;2003 April;2268.2;1314.2;954.0;811.2;349.5;85.3;152.4;54.7;14.5;29.4;20.0;17.9;13.8;29.9;43.9;77.8;44.7;7.0;13.2;6529.0;3822.6;2706.4;2430.4;1333.4;257.4;341.1;112.0;32.6;64.8;43.6;38.4;31.5;75.9;99.7;150.2;84.7;14.0;27.1
90;Nederland;2003 May;2578.2;1719.7;858.5;703.0;266.5;68.0;159.3;52.6;11.9;24.4;17.8;10.8;10.5;29.0;52.3;99.6;40.0;7.8;8.1;7547.0;5406.1;2140.8;1831.0;866.5;161.9;353.7;110.4;24.7;47.9;37.9;24.9;21.6;61.5;119.9;196.8;78.8;15.6;18.7
91;Nederland;2003 June;2808.0;1867.9;940.1;778.6;392.3;69.9;135.6;36.5;10.1;21.4;22.9;10.3;10.2;26.2;43.0;102.5;39.0;9.8;10.0;9813.1;7043.6;2769.5;2456.4;1565.6;208.9;276.0;79.4;22.2;52.6;51.6;24.3;24.7;56.1;95.3;196.1;77.2;18.2;21.6
92;Nederland;2003 2nd Quarter;7654.4;4901.9;2752.6;2292.9;1008.3;223.2;447.3;143.7;36.5;75.1;60.8;39.0;34.6;85.1;139.2;280.0;123.8;24.6;31.4;23889.0;16272.3;7616.7;6717.8;3765.5;628.1;970.8;301.8;79.5;165.3;133.1;87.6;77.8;193.5;314.8;543.1;240.6;47.8;67.4
93;Nederland;2003 July;2665.1;1738.1;927.1;750.8;283.0;80.8;149.1;49.6;17.0;30.6;29.8;17.8;13.1;26.1;53.7;101.8;48.9;13.1;12.4;11892.5;9072.1;2820.4;2449.5;1204.1;261.2;362.6;120.0;52.1;80.3;72.7;53.0;35.4;72.8;135.3;211.5;104.2;34.1;21.2
94;Nederland;2003 August;3246.9;2034.9;1212.0;1038.7;453.2;107.4;152.5;59.5;11.3;91.5;70.2;11.1;8.2;29.2;44.6;91.1;61.5;9.1;11.6;15268.9;10789.0;4479.9;4111.1;2534.8;352.2;394.3;135.5;30.9;237.1;188.0;34.0;17.9;73.9;112.6;183.4;133.6;18.5;33.4
95;Nederland;2003 September;2284.3;1453.4;830.9;662.2;275.6;56.4;149.3;33.1;9.6;24.4;26.5;10.0;8.3;25.5;43.5;94.5;53.6;9.2;11.3;6926.4;4454.1;2472.3;2155.5;1312.4;143.2;300.9;62.0;21.5;56.9;63.1;21.3;15.7;54.2;104.2;177.4;95.3;20.1;24.0
96;Nederland;2003 3rd Quarter;8196.4;5226.4;2970.0;2451.8;1011.8;244.6;450.9;142.2;37.9;146.6;126.5;38.9;29.6;80.9;141.8;287.5;163.9;31.4;35.3;34087.9;24315.2;9772.7;8716.1;5051.3;756.6;1057.8;317.5;104.5;374.3;323.8;108.3;69.0;200.9;352.2;572.2;333.1;72.7;78.6
97;Nederland;2003 October;2089.5;1312.3;777.2;617.2;244.1;63.5;138.1;34.1;10.2;20.7;18.2;10.1;9.3;25.8;43.0;83.2;55.5;8.8;12.5;6028.0;3954.4;2073.6;1770.0;967.1;176.7;271.2;65.3;23.1;41.6;36.2;18.6;17.8;56.7;95.7;155.7;102.8;17.9;27.3
98;Nederland;2003 November;1584.5;970.9;613.6;469.2;108.4;66.0;129.6;33.6;7.0;22.7;15.9;7.9;8.5;22.8;46.7;82.1;46.4;6.0;10.0;3677.0;2376.1;1300.9;1030.2;304.3;157.6;242.8;58.5;13.0;45.5;31.8;14.1;16.1;46.6;99.8;156.4;82.0;11.5;20.7
99;Nederland;2003 December;1325.0;862.0;463.0;349.3;76.4;48.1;101.9;27.9;5.5;22.5;14.0;3.9;4.7;16.5;27.8;60.6;39.5;5.7;7.9;3480.6;2486.5;994.1;789.3;223.7;111.5;203.8;48.9;10.8;47.5;29.2;6.9;8.3;37.2;61.6;113.2;66.2;10.0;15.3
100;Nederland;2003 4th Quarter;4999.1;3145.2;1853.9;1435.7;429.0;177.6;369.6;95.7;22.7;65.9;48.1;22.0;22.4;65.1;117.5;225.9;141.4;20.5;30.4;13185.6;8817.0;4368.6;3589.6;1495.1;445.8;717.7;172.7;46.9;134.6;97.2;39.6;42.2;140.5;257.1;425.3;251.0;39.4;63.3
101;Nederland;2003;24942.3;15761.6;9180.6;7431.8;2803.0;779.3;1646.0;465.2;114.7;338.9;274.7;116.0;105.8;290.9;497.3;996.1;530.6;91.5;130.6;81205.9;55864.3;25341.5;21923.8;11350.3;2137.0;3484.4;954.9;264.6;786.2;629.9;265.5;224.6;666.1;1160.2;1937.0;1017.3;189.6;273.8
102;Nederland;2004 January;1235.9;754.0;482.0;374.3;101.7;39.6;102.0;29.5;4.9;22.7;13.8;6.1;5.1;16.6;32.3;63.6;32.2;5.7;6.2;3009.8;1900.2;1109.6;893.5;327.5;90.7;191.0;53.4;9.7;57.3;32.7;11.4;8.8;38.3;72.7;129.6;59.5;14.0;12.9
103;Nederland;2004 February;1409.4;893.0;516.4;412.2;104.2;55.5;120.6;31.5;5.0;16.1;15.4;5.0;5.7;19.6;33.7;61.0;31.2;4.3;7.7;3415.4;2283.9;1131.4;926.5;293.0;133.7;238.8;58.8;9.7;32.7;30.1;8.7;9.4;39.4;72.2;125.2;56.6;9.0;14.1
104;Nederland;2004 March;1589.3;979.9;609.4;465.6;120.4;45.6;144.0;33.0;7.7;22.0;18.1;7.9;8.8;19.1;39.1;89.0;41.0;5.8;8.0;3814.7;2502.1;1312.6;1045.2;355.0;103.6;268.5;60.6;14.2;47.6;36.0;15.9;17.8;39.8;86.3;163.5;76.2;10.9;16.8
