ID;LandVanLading;LandVanLossing;Perioden;LadingtonkilometersTotaal_1;LadingtonkilometersInNederland_2;LadingtonkilometersInBuitenland_3;TotaalVervoerdGewicht_4;LandbouwproductenDieren_5;VoedingsproductenVeevoeder_6;VasteBrandstoffen_7;AardolienAardolieproducten_8;ErtsenEnMetaalresiduen_9;MetalenMetalenHalffabricaten_10;RuweMineralenEnBouwmaterialen_11;Meststoffen_12;ChemischeProducten_13;OverigeGoederenEnFabricaten_14;Containervervoer_15
501;Duitsland;Nederland;2004;10592.0;4182.0;6410.0;30300.0;1360.0;1841.0;781.0;1594.0;1291.0;1762.0;12209.0;289.0;3273.0;5901.0;383.0
502;Duitsland;Nederland;2005;10877.0;4184.0;6693.0;30229.0;1826.0;2149.0;712.0;2127.0;1257.0;1322.0;11496.0;269.0;3377.0;5695.0;395.0
503;Duitsland;Nederland;2006;11524.0;4477.0;7047.0;32320.0;1562.0;2294.0;730.0;2887.0;1281.0;1473.0;12737.0;225.0;3138.0;5993.0;357.0
504;Duitsland;Nederland;2007;12435.0;4391.0;8044.0;33816.0;1679.0;1551.0;700.0;3172.0;901.0;1448.0;15978.0;314.0;3591.0;4481.0;332.0
505;Duitsland;Nederland;2008;11188.0;3975.0;7213.0;30664.0;1424.0;1615.0;604.0;2718.0;677.0;1210.0;15289.0;268.0;3239.0;3619.0;256.0
506;Duitsland;Nederland;2009;9679.0;3355.0;6324.0;25606.0;1682.0;1730.0;547.0;2181.0;826.0;972.0;12051.0;168.0;2943.0;2505.0;175.0
507;Duitsland;Nederland;2010;;;;31155.0;;;;;;;;;;;
508;Duitsland;Nederland;2011;;;;29695.0;;;;;;;;;;;
509;Duitsland;Nederland;2012;;;;30885.0;;;;;;;;;;;
510;Duitsland;Buitenland, totaal;1996;6632.0;2786.0;3846.0;13902.0;860.0;379.0;245.0;338.0;603.0;3313.0;3642.0;1003.0;2135.0;1385.0;106.0
511;Duitsland;Buitenland, totaal;1997;7869.0;3262.0;4607.0;15450.0;1097.0;592.0;252.0;154.0;613.0;1690.0;3680.0;1908.0;1660.0;3805.0;122.0
512;Duitsland;Buitenland, totaal;1998;7263.0;3059.0;4204.0;15254.0;990.0;504.0;221.0;83.0;542.0;2367.0;3972.0;1525.0;1806.0;3244.0;178.0
513;Duitsland;Buitenland, totaal;1999;8428.0;3506.0;4922.0;17285.0;1222.0;636.0;277.0;74.0;697.0;1777.0;4812.0;1737.0;1732.0;4320.0;313.0
514;Duitsland;Buitenland, totaal;2000;8904.0;3841.0;5063.0;17957.0;1120.0;620.0;175.0;116.0;582.0;2088.0;4692.0;1739.0;1928.0;4898.0;318.0
515;Duitsland;Buitenland, totaal;2001;7207.0;3048.0;4159.0;15201.0;665.0;448.0;163.0;120.0;464.0;2366.0;4021.0;1401.0;1601.0;3951.0;335.0
516;Duitsland;Buitenland, totaal;2002;6110.0;2566.0;3544.0;12766.0;718.0;393.0;120.0;58.0;426.0;1669.0;3277.0;1114.0;1902.0;3090.0;282.0
517;Duitsland;Buitenland, totaal;2003;7706.0;3014.0;4692.0;15148.0;675.0;364.0;236.0;394.0;447.0;2274.0;3396.0;1004.0;1764.0;4594.0;304.0
518;Duitsland;Buitenland, totaal;2004;8611.0;3378.0;5233.0;16814.0;813.0;508.0;302.0;729.0;557.0;2207.0;3993.0;954.0;2090.0;4661.0;352.0
519;Duitsland;Buitenland, totaal;2005;8944.0;3617.0;5327.0;17859.0;683.0;601.0;344.0;582.0;619.0;2307.0;4225.0;971.0;2394.0;5133.0;367.0
520;Duitsland;Buitenland, totaal;2006;8773.0;3597.0;5176.0;17988.0;576.0;553.0;381.0;705.0;544.0;1951.0;4509.0;1024.0;2337.0;5408.0;370.0
521;Duitsland;Buitenland, totaal;2007;9217.0;3608.0;5609.0;18263.0;803.0;532.0;315.0;713.0;599.0;1917.0;4857.0;962.0;2160.0;5405.0;405.0
522;Duitsland;Buitenland, totaal;2008;8515.0;3312.0;5203.0;16868.0;907.0;602.0;357.0;448.0;541.0;1603.0;5181.0;921.0;1852.0;4456.0;326.0
523;Duitsland;Buitenland, totaal;2009;6484.0;2584.0;3900.0;13048.0;776.0;512.0;264.0;410.0;616.0;1108.0;4555.0;714.0;1599.0;2492.0;183.0
524;Duitsland;Buitenland, totaal;2010;;;;15636.0;;;;;;;;;;;
525;Duitsland;Buitenland, totaal;2011;;;;16451.0;;;;;;;;;;;
526;Duitsland;Buitenland, totaal;2012;;;;17378.0;;;;;;;;;;;
527;Duitsland;België;1996;5567.0;2266.0;3301.0;11577.0;814.0;330.0;126.0;331.0;357.0;2387.0;2965.0;955.0;2074.0;1240.0;96.0
528;Duitsland;België;1997;7268.0;3009.0;4259.0;14464.0;1069.0;557.0;166.0;150.0;419.0;1296.0;3595.0;1870.0;1646.0;3695.0;121.0
529;Duitsland;België;1998;6386.0;2642.0;3744.0;13427.0;923.0;467.0;128.0;78.0;373.0;1616.0;3489.0;1482.0;1779.0;3092.0;174.0
530;Duitsland;België;1999;7206.0;2964.0;4242.0;15015.0;1175.0;586.0;153.0;65.0;409.0;1157.0;4132.0;1615.0;1648.0;4075.0;296.0
531;Duitsland;België;2000;8211.0;3458.0;4753.0;16318.0;1092.0;602.0;143.0;103.0;466.0;1519.0;4238.0;1717.0;1844.0;4594.0;291.0
532;Duitsland;België;2001;6402.0;2619.0;3783.0;13214.0;637.0;405.0;120.0;108.0;323.0;1528.0;3579.0;1379.0;1539.0;3598.0;303.0
533;Duitsland;België;2002;5463.0;2274.0;3189.0;11421.0;698.0;357.0;92.0;55.0;264.0;1147.0;3047.0;1100.0;1831.0;2832.0;252.0
534;Duitsland;België;2003;7134.0;2795.0;4339.0;14320.0;650.0;320.0;178.0;386.0;285.0;2163.0;3071.0;980.0;1738.0;4550.0;301.0
535;Duitsland;België;2004;7945.0;3100.0;4845.0;15750.0;802.0;389.0;212.0;715.0;330.0;2053.0;3674.0;924.0;2036.0;4616.0;348.0
536;Duitsland;België;2005;7924.0;3211.0;4713.0;16324.0;660.0;404.0;235.0;530.0;329.0;2109.0;3824.0;883.0;2278.0;5073.0;364.0
537;Duitsland;België;2006;7846.0;3223.0;4623.0;16576.0;556.0;360.0;265.0;657.0;352.0;1754.0;4115.0;934.0;2259.0;5323.0;368.0
538;Duitsland;België;2007;8454.0;3438.0;5016.0;17078.0;788.0;406.0;264.0;680.0;402.0;1685.0;4496.0;888.0;2126.0;5342.0;405.0
539;Duitsland;België;2008;7689.0;3129.0;4560.0;15597.0;891.0;477.0;294.0;422.0;318.0;1425.0;4741.0;844.0;1818.0;4367.0;326.0
540;Duitsland;België;2009;5856.0;2447.0;3409.0;12123.0;761.0;404.0;223.0;373.0;456.0;1024.0;4200.0;678.0;1575.0;2428.0;183.0
541;Duitsland;België;2010;;;;14464.0;;;;;;;;;;;
542;Duitsland;België;2011;;;;15205.0;;;;;;;;;;;
543;Duitsland;België;2012;;;;16255.0;;;;;;;;;;;
544;Duitsland;Duitsland;1996;328.0;190.0;138.0;630.0;8.0;32.0;6.0;2.0;9.0;14.0;532.0;7.0;10.0;10.0;0.0
545;Duitsland;Duitsland;1997;48.0;17.0;31.0;56.0;5.0;11.0;1.0;3.0;3.0;0.0;17.0;4.0;5.0;7.0;0.0
546;Duitsland;Duitsland;1998;262.0;154.0;108.0;511.0;7.0;20.0;8.0;0.0;62.0;27.0;353.0;8.0;19.0;7.0;0.0
547;Duitsland;Duitsland;1999;358.0;208.0;150.0;679.0;3.0;21.0;10.0;2.0;42.0;21.0;516.0;13.0;39.0;12.0;2.0
548;Duitsland;Duitsland;2000;339.0;190.0;149.0;621.0;10.0;12.0;8.0;11.0;70.0;14.0;386.0;17.0;72.0;21.0;2.0
549;Duitsland;Duitsland;2001;328.0;172.0;156.0;634.0;13.0;26.0;9.0;12.0;70.0;22.0;383.0;14.0;50.0;33.0;3.0
550;Duitsland;Duitsland;2002;266.0;101.0;165.0;401.0;3.0;28.0;11.0;3.0;76.0;10.0;179.0;8.0;49.0;34.0;4.0
551;Duitsland;Duitsland;2003;212.0;108.0;104.0;372.0;13.0;42.0;6.0;7.0;49.0;11.0;219.0;3.0;0.0;22.0;3.0
552;Duitsland;Duitsland;2004;307.0;155.0;152.0;554.0;5.0;117.0;16.0;14.0;98.0;21.0;218.0;3.0;28.0;34.0;3.0
553;Duitsland;Duitsland;2005;541.0;250.0;291.0;887.0;19.0;193.0;22.0;50.0;166.0;30.0;275.0;15.0;65.0;52.0;3.0
554;Duitsland;Duitsland;2006;474.0;225.0;249.0;794.0;7.0;190.0;16.0;43.0;77.0;32.0;303.0;18.0;43.0;66.0;2.0
555;Duitsland;Duitsland;2007;262.0;24.0;238.0;498.0;3.0;119.0;20.0;14.0;56.0;3.0;246.0;1.0;16.0;21.0;0.0
556;Duitsland;Duitsland;2008;310.0;44.0;266.0;615.0;5.0;109.0;17.0;17.0;47.0;7.0;348.0;5.0;13.0;47.0;0.0
557;Duitsland;Duitsland;2009;276.0;39.0;237.0;484.0;5.0;92.0;6.0;33.0;27.0;7.0;253.0;3.0;13.0;44.0;0.0
558;Duitsland;Duitsland;2010;;;;608.0;;;;;;;;;;;
559;Duitsland;Duitsland;2011;;;;695.0;;;;;;;;;;;
560;Duitsland;Duitsland;2012;;;;591.0;;;;;;;;;;;
561;Duitsland;Frankrijk;1996;387.0;110.0;277.0;464.0;18.0;8.0;74.0;3.0;177.0;35.0;82.0;24.0;38.0;5.0;0.0
562;Duitsland;Frankrijk;1997;417.0;147.0;270.0;419.0;14.0;22.0;69.0;1.0;171.0;20.0;49.0;30.0;6.0;38.0;0.0
563;Duitsland;Frankrijk;1998;391.0;113.0;278.0;464.0;47.0;13.0;73.0;6.0;100.0;46.0;95.0;35.0;4.0;45.0;0.0
564;Duitsland;Frankrijk;1999;654.0;200.0;454.0;834.0;38.0;25.0;96.0;7.0;223.0;83.0;133.0;109.0;41.0;80.0;1.0
565;Duitsland;Frankrijk;2000;108.0;33.0;75.0;115.0;13.0;2.0;4.0;1.0;26.0;6.0;45.0;3.0;7.0;9.0;0.0
566;Duitsland;Frankrijk;2001;128.0;37.0;91.0;121.0;11.0;1.0;13.0;0.0;29.0;8.0;42.0;5.0;6.0;5.0;0.0
567;Duitsland;Frankrijk;2002;158.0;52.0;106.0;150.0;11.0;2.0;6.0;0.0;67.0;6.0;36.0;5.0;16.0;2.0;1.0
568;Duitsland;Frankrijk;2003;351.0;107.0;244.0;443.0;12.0;2.0;53.0;1.0;113.0;93.0;104.0;21.0;26.0;19.0;0.0
569;Duitsland;Frankrijk;2004;354.0;121.0;233.0;502.0;6.0;2.0;75.0;0.0;125.0;129.0;101.0;27.0;26.0;11.0;0.0
570;Duitsland;Frankrijk;2005;466.0;153.0;313.0;634.0;4.0;4.0;88.0;3.0;119.0;164.0;125.0;70.0;50.0;8.0;0.0
571;Duitsland;Frankrijk;2006;445.0;147.0;298.0;608.0;12.0;3.0;99.0;5.0;114.0;163.0;91.0;71.0;32.0;18.0;0.0
572;Duitsland;Frankrijk;2007;470.0;133.0;337.0;605.0;11.0;7.0;31.0;9.0;133.0;186.0;104.0;73.0;18.0;33.0;0.0
573;Duitsland;Frankrijk;2008;491.0;131.0;360.0;607.0;9.0;16.0;46.0;7.0;169.0;151.0;82.0;71.0;20.0;36.0;0.0
574;Duitsland;Frankrijk;2009;348.0;98.0;250.0;436.0;10.0;16.0;34.0;4.0;131.0;76.0;100.0;34.0;11.0;20.0;0.0
575;Duitsland;Frankrijk;2010;;;;543.0;;;;;;;;;;;
576;Duitsland;Frankrijk;2011;;;;499.0;;;;;;;;;;;
577;Duitsland;Frankrijk;2012;;;;448.0;;;;;;;;;;;
578;Duitsland;Overige landen (m.n. binnen Europa);1996;350.0;220.0;130.0;1231.0;20.0;9.0;39.0;2.0;60.0;877.0;63.0;17.0;13.0;130.0;10.0
579;Duitsland;Overige landen (m.n. binnen Europa);1997;136.0;89.0;47.0;511.0;9.0;2.0;16.0;0.0;20.0;374.0;19.0;4.0;3.0;65.0;1.0
580;Duitsland;Overige landen (m.n. binnen Europa);1998;224.0;150.0;74.0;852.0;13.0;4.0;12.0;0.0;7.0;678.0;35.0;0.0;4.0;100.0;4.0
581;Duitsland;Overige landen (m.n. binnen Europa);1999;210.0;134.0;76.0;757.0;6.0;4.0;18.0;0.0;23.0;516.0;31.0;0.0;4.0;153.0;14.0
582;Duitsland;Overige landen (m.n. binnen Europa);2000;246.0;160.0;86.0;903.0;5.0;4.0;20.0;1.0;20.0;549.0;23.0;2.0;5.0;274.0;25.0
583;Duitsland;Overige landen (m.n. binnen Europa);2001;349.0;220.0;129.0;1232.0;4.0;16.0;21.0;0.0;42.0;808.0;17.0;3.0;6.0;315.0;29.0
584;Duitsland;Overige landen (m.n. binnen Europa);2002;223.0;139.0;84.0;794.0;6.0;6.0;11.0;0.0;19.0;506.0;15.0;1.0;6.0;222.0;25.0
585;Duitsland;Overige landen (m.n. binnen Europa);2003;9.0;4.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;3.0;0.0
586;Duitsland;Overige landen (m.n. binnen Europa);2004;5.0;2.0;3.0;8.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;1.0
587;Duitsland;Overige landen (m.n. binnen Europa);2005;13.0;3.0;10.0;14.0;0.0;0.0;0.0;0.0;5.0;4.0;1.0;3.0;1.0;0.0;0.0
588;Duitsland;Overige landen (m.n. binnen Europa);2006;8.0;2.0;6.0;10.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;3.0;1.0;0.0
589;Duitsland;Overige landen (m.n. binnen Europa);2007;31.0;13.0;18.0;82.0;1.0;0.0;0.0;10.0;8.0;43.0;11.0;0.0;0.0;9.0;0.0
590;Duitsland;Overige landen (m.n. binnen Europa);2008;25.0;8.0;17.0;49.0;2.0;0.0;0.0;2.0;7.0;20.0;10.0;1.0;1.0;6.0;0.0
591;Duitsland;Overige landen (m.n. binnen Europa);2009;4.0;0.0;4.0;5.0;0.0;0.0;1.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0
592;Duitsland;Overige landen (m.n. binnen Europa);2010;;;;21.0;;;;;;;;;;;
593;Duitsland;Overige landen (m.n. binnen Europa);2011;;;;52.0;;;;;;;;;;;
594;Duitsland;Overige landen (m.n. binnen Europa);2012;;;;84.0;;;;;;;;;;;
595;Frankrijk;Totaal gelost;1996;4214.0;901.0;3313.0;5995.0;2391.0;666.0;88.0;28.0;36.0;297.0;1932.0;80.0;264.0;214.0;14.0
596;Frankrijk;Totaal gelost;1997;4047.0;819.0;3228.0;5670.0;2434.0;621.0;62.0;18.0;29.0;129.0;1599.0;119.0;134.0;525.0;15.0
597;Frankrijk;Totaal gelost;1998;4272.0;911.0;3361.0;5983.0;2550.0;697.0;96.0;13.0;32.0;249.0;1690.0;73.0;157.0;426.0;11.0
598;Frankrijk;Totaal gelost;1999;4771.0;1045.0;3726.0;6694.0;2920.0;783.0;40.0;16.0;43.0;182.0;1921.0;59.0;173.0;559.0;32.0
599;Frankrijk;Totaal gelost;2000;4068.0;895.0;3173.0;5836.0;2653.0;464.0;56.0;199.0;59.0;234.0;1400.0;76.0;208.0;488.0;33.0
600;Frankrijk;Totaal gelost;2001;5847.0;1209.0;4638.0;8149.0;3412.0;544.0;24.0;393.0;68.0;561.0;2301.0;66.0;187.0;594.0;40.0
601;Frankrijk;Totaal gelost;2002;4304.0;915.0;3389.0;5990.0;2703.0;378.0;42.0;223.0;10.0;188.0;1862.0;44.0;188.0;352.0;29.0
602;Frankrijk;Totaal gelost;2003;5017.0;1063.0;3954.0;6933.0;2214.0;511.0;74.0;264.0;147.0;421.0;2254.0;91.0;238.0;721.0;39.0
603;Frankrijk;Totaal gelost;2004;4294.0;935.0;3359.0;6285.0;2216.0;565.0;88.0;267.0;124.0;413.0;1583.0;51.0;242.0;739.0;48.0
604;Frankrijk;Totaal gelost;2005;4329.0;937.0;3392.0;6350.0;2332.0;627.0;34.0;228.0;112.0;464.0;1458.0;53.0;267.0;774.0;50.0
605;Frankrijk;Totaal gelost;2006;4279.0;965.0;3314.0;6458.0;2608.0;612.0;73.0;227.0;186.0;431.0;1301.0;75.0;293.0;652.0;45.0
606;Frankrijk;Totaal gelost;2007;4936.0;1119.0;3817.0;7175.0;2621.0;587.0;73.0;541.0;154.0;565.0;1613.0;51.0;298.0;672.0;43.0
607;Frankrijk;Totaal gelost;2008;5069.0;1111.0;3958.0;7315.0;2615.0;639.0;58.0;383.0;134.0;468.0;1904.0;63.0;370.0;680.0;44.0
608;Frankrijk;Totaal gelost;2009;4680.0;1005.0;3675.0;6776.0;2771.0;581.0;61.0;212.0;268.0;362.0;1604.0;81.0;297.0;538.0;28.0
609;Frankrijk;Totaal gelost;2010;;;;8575.0;;;;;;;;;;;
610;Frankrijk;Totaal gelost;2011;;;;7567.0;;;;;;;;;;;
611;Frankrijk;Totaal gelost;2012;;;;8370.0;;;;;;;;;;;
612;Frankrijk;Nederland;1996;3011.0;615.0;2396.0;4478.0;2190.0;506.0;71.0;25.0;20.0;49.0;1382.0;14.0;113.0;108.0;8.0
613;Frankrijk;Nederland;1997;2831.0;599.0;2232.0;4022.0;2038.0;492.0;55.0;17.0;7.0;29.0;1141.0;35.0;79.0;130.0;5.0
614;Frankrijk;Nederland;1998;2992.0;601.0;2391.0;4330.0;2181.0;584.0;90.0;11.0;4.0;44.0;1228.0;31.0;92.0;66.0;3.0
615;Frankrijk;Nederland;1999;3262.0;682.0;2580.0;4760.0;2307.0;569.0;30.0;14.0;9.0;75.0;1481.0;18.0;119.0;139.0;12.0
616;Frankrijk;Nederland;2000;2855.0;599.0;2256.0;4276.0;2219.0;321.0;27.0;190.0;15.0;74.0;1099.0;13.0;144.0;174.0;14.0
617;Frankrijk;Nederland;2001;4224.0;824.0;3400.0;6060.0;3084.0;364.0;18.0;384.0;12.0;188.0;1730.0;9.0;137.0;135.0;12.0
618;Frankrijk;Nederland;2002;3326.0;682.0;2644.0;4810.0;2547.0;274.0;33.0;220.0;6.0;62.0;1412.0;9.0;149.0;98.0;10.0
619;Frankrijk;Nederland;2003;3084.0;626.0;2458.0;4467.0;1922.0;265.0;36.0;118.0;22.0;107.0;1646.0;19.0;178.0;155.0;8.0
620;Frankrijk;Nederland;2004;2668.0;562.0;2106.0;4041.0;1973.0;258.0;48.0;133.0;16.0;49.0;1178.0;18.0;184.0;186.0;10.0
621;Frankrijk;Nederland;2005;2682.0;562.0;2120.0;4033.0;2054.0;323.0;19.0;162.0;11.0;57.0;1019.0;29.0;222.0;136.0;9.0
622;Frankrijk;Nederland;2006;2929.0;631.0;2298.0;4505.0;2373.0;316.0;43.0;214.0;40.0;56.0;988.0;37.0;253.0;184.0;10.0
623;Frankrijk;Nederland;2007;3336.0;725.0;2611.0;4988.0;2346.0;340.0;44.0;493.0;41.0;77.0;1219.0;28.0;257.0;143.0;9.0
624;Frankrijk;Nederland;2008;3433.0;711.0;2722.0;5097.0;2409.0;361.0;16.0;309.0;22.0;73.0;1396.0;32.0;303.0;174.0;10.0
625;Frankrijk;Nederland;2009;3215.0;647.0;2568.0;4821.0;2507.0;329.0;21.0;195.0;87.0;64.0;1158.0;19.0;245.0;197.0;8.0
626;Frankrijk;Nederland;2010;;;;5866.0;;;;;;;;;;;
627;Frankrijk;Nederland;2011;;;;4681.0;;;;;;;;;;;
628;Frankrijk;Nederland;2012;;;;5146.0;;;;;;;;;;;
629;Frankrijk;Buitenland, totaal;1996;1203.0;286.0;917.0;1517.0;201.0;160.0;17.0;3.0;16.0;248.0;550.0;66.0;151.0;106.0;6.0
630;Frankrijk;Buitenland, totaal;1997;1216.0;220.0;996.0;1648.0;396.0;129.0;7.0;1.0;22.0;100.0;458.0;84.0;55.0;395.0;9.0
631;Frankrijk;Buitenland, totaal;1998;1280.0;310.0;970.0;1653.0;369.0;113.0;6.0;2.0;28.0;205.0;462.0;42.0;65.0;360.0;9.0
632;Frankrijk;Buitenland, totaal;1999;1510.0;362.0;1148.0;1934.0;613.0;214.0;10.0;2.0;34.0;107.0;440.0;41.0;54.0;420.0;20.0
633;Frankrijk;Buitenland, totaal;2000;1213.0;297.0;916.0;1560.0;434.0;143.0;29.0;9.0;44.0;160.0;301.0;63.0;64.0;314.0;18.0
634;Frankrijk;Buitenland, totaal;2001;1622.0;385.0;1237.0;2089.0;328.0;180.0;6.0;9.0;56.0;373.0;571.0;57.0;50.0;459.0;28.0
635;Frankrijk;Buitenland, totaal;2002;978.0;233.0;745.0;1180.0;156.0;104.0;9.0;3.0;4.0;126.0;450.0;35.0;39.0;254.0;19.0
636;Frankrijk;Buitenland, totaal;2003;1933.0;437.0;1496.0;2466.0;292.0;246.0;38.0;146.0;125.0;314.0;608.0;72.0;60.0;566.0;31.0
637;Frankrijk;Buitenland, totaal;2004;1625.0;373.0;1252.0;2244.0;243.0;307.0;40.0;134.0;108.0;364.0;405.0;33.0;58.0;553.0;38.0
638;Frankrijk;Buitenland, totaal;2005;1647.0;375.0;1272.0;2317.0;278.0;304.0;15.0;66.0;101.0;407.0;439.0;24.0;45.0;638.0;42.0
639;Frankrijk;Buitenland, totaal;2006;1350.0;334.0;1016.0;1953.0;235.0;296.0;30.0;13.0;146.0;375.0;313.0;38.0;40.0;468.0;35.0
640;Frankrijk;Buitenland, totaal;2007;1600.0;394.0;1206.0;2187.0;275.0;247.0;29.0;47.0;113.0;488.0;394.0;22.0;41.0;529.0;34.0
641;Frankrijk;Buitenland, totaal;2008;1636.0;399.0;1237.0;2218.0;206.0;278.0;43.0;73.0;112.0;395.0;508.0;31.0;67.0;505.0;34.0
642;Frankrijk;Buitenland, totaal;2009;1465.0;357.0;1108.0;1955.0;265.0;253.0;40.0;17.0;181.0;298.0;446.0;62.0;52.0;342.0;20.0
643;Frankrijk;Buitenland, totaal;2010;;;;2709.0;;;;;;;;;;;
644;Frankrijk;Buitenland, totaal;2011;;;;2886.0;;;;;;;;;;;
645;Frankrijk;Buitenland, totaal;2012;;;;3224.0;;;;;;;;;;;
646;Frankrijk;België;1996;1016.0;227.0;789.0;1311.0;159.0;132.0;13.0;3.0;11.0;223.0;458.0;63.0;148.0;101.0;6.0
647;Frankrijk;België;1997;1116.0;193.0;923.0;1538.0;352.0;117.0;6.0;1.0;8.0;82.0;454.0;79.0;55.0;385.0;9.0
648;Frankrijk;België;1998;1123.0;256.0;867.0;1447.0;332.0;91.0;4.0;1.0;5.0;168.0;420.0;37.0;62.0;325.0;9.0
649;Frankrijk;België;1999;1310.0;301.0;1009.0;1706.0;513.0;191.0;4.0;2.0;17.0;85.0;398.0;35.0;52.0;409.0;20.0
650;Frankrijk;België;2000;953.0;212.0;741.0;1245.0;353.0;123.0;14.0;7.0;1.0;120.0;233.0;51.0;52.0;292.0;18.0
651;Frankrijk;België;2001;1344.0;302.0;1042.0;1728.0;266.0;162.0;2.0;8.0;12.0;280.0;481.0;44.0;46.0;427.0;28.0
652;Frankrijk;België;2002;866.0;200.0;666.0;1047.0;133.0;97.0;5.0;3.0;0.0;96.0;396.0;33.0;38.0;246.0;19.0
653;Frankrijk;België;2003;1556.0;316.0;1240.0;2043.0;219.0;126.0;17.0;143.0;45.0;271.0;559.0;59.0;56.0;549.0;31.0
654;Frankrijk;België;2004;1345.0;267.0;1078.0;1838.0;184.0;195.0;20.0;116.0;40.0;301.0;392.0;16.0;39.0;534.0;37.0
655;Frankrijk;België;2005;1419.0;280.0;1139.0;1952.0;261.0;234.0;6.0;65.0;24.0;287.0;411.0;11.0;39.0;615.0;41.0
656;Frankrijk;België;2006;1066.0;221.0;845.0;1504.0;215.0;152.0;2.0;5.0;44.0;286.0;295.0;29.0;28.0;449.0;35.0
657;Frankrijk;België;2007;1246.0;295.0;951.0;1696.0;225.0;146.0;9.0;41.0;39.0;356.0;350.0;17.0;30.0;482.0;34.0
658;Frankrijk;België;2008;1251.0;294.0;957.0;1689.0;150.0;135.0;7.0;71.0;27.0;311.0;454.0;17.0;58.0;460.0;34.0
659;Frankrijk;België;2009;1011.0;241.0;770.0;1386.0;176.0;125.0;5.0;16.0;88.0;225.0;355.0;31.0;46.0;321.0;20.0
660;Frankrijk;België;2010;;;;2183.0;;;;;;;;;;;
661;Frankrijk;België;2011;;;;2267.0;;;;;;;;;;;
662;Frankrijk;België;2012;;;;2560.0;;;;;;;;;;;
663;Frankrijk;Duitsland;1996;162.0;53.0;109.0;183.0;33.0;28.0;1.0;0.0;5.0;21.0;88.0;2.0;1.0;4.0;0.0
664;Frankrijk;Duitsland;1997;77.0;23.0;54.0;91.0;35.0;11.0;1.0;0.0;14.0;18.0;3.0;1.0;0.0;8.0;0.0
665;Frankrijk;Duitsland;1998;145.0;51.0;94.0;196.0;35.0;21.0;2.0;1.0;22.0;37.0;40.0;3.0;2.0;33.0;0.0
666;Frankrijk;Duitsland;1999;188.0;59.0;129.0;217.0;93.0;22.0;6.0;0.0;15.0;21.0;41.0;5.0;3.0;11.0;0.0
667;Frankrijk;Duitsland;2000;217.0;76.0;141.0;274.0;77.0;20.0;6.0;2.0;43.0;34.0;51.0;11.0;12.0;18.0;0.0
668;Frankrijk;Duitsland;2001;236.0;75.0;161.0;316.0;60.0;18.0;4.0;1.0;43.0;59.0;89.0;10.0;5.0;27.0;0.0
669;Frankrijk;Duitsland;2002;93.0;29.0;64.0;109.0;22.0;7.0;4.0;0.0;4.0;9.0;54.0;1.0;1.0;6.0;0.0
670;Frankrijk;Duitsland;2003;294.0;107.0;187.0;358.0;59.0;102.0;12.0;2.0;76.0;36.0;41.0;10.0;4.0;15.0;0.0
671;Frankrijk;Duitsland;2004;235.0;98.0;137.0;371.0;57.0;109.0;13.0;16.0;68.0;58.0;10.0;5.0;19.0;16.0;0.0
672;Frankrijk;Duitsland;2005;196.0;88.0;108.0;335.0;17.0;67.0;9.0;2.0;77.0;103.0;23.0;11.0;6.0;21.0;0.0
673;Frankrijk;Duitsland;2006;238.0;104.0;134.0;408.0;14.0;142.0;18.0;8.0;101.0;72.0;17.0;7.0;12.0;18.0;0.0
674;Frankrijk;Duitsland;2007;270.0;83.0;187.0;414.0;41.0;93.0;17.0;5.0;69.0;114.0;17.0;4.0;11.0;42.0;0.0
675;Frankrijk;Duitsland;2008;279.0;84.0;195.0;428.0;48.0;128.0;28.0;2.0;65.0;76.0;23.0;9.0;8.0;41.0;0.0
676;Frankrijk;Duitsland;2009;242.0;71.0;171.0;357.0;57.0;117.0;15.0;0.0;57.0;61.0;22.0;3.0;6.0;17.0;0.0
677;Frankrijk;Duitsland;2010;;;;360.0;;;;;;;;;;;
678;Frankrijk;Duitsland;2011;;;;501.0;;;;;;;;;;;
679;Frankrijk;Duitsland;2012;;;;472.0;;;;;;;;;;;
680;Frankrijk;Frankrijk;1996;21.0;5.0;16.0;20.0;8.0;0.0;2.0;0.0;0.0;2.0;4.0;1.0;2.0;2.0;0.0
681;Frankrijk;Frankrijk;1997;22.0;4.0;18.0;17.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0
682;Frankrijk;Frankrijk;1998;7.0;1.0;6.0;6.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
683;Frankrijk;Frankrijk;1999;12.0;3.0;9.0;11.0;7.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0
684;Frankrijk;Frankrijk;2000;29.0;6.0;23.0;28.0;0.0;0.0;9.0;0.0;0.0;2.0;15.0;0.0;0.0;1.0;0.0
685;Frankrijk;Frankrijk;2001;18.0;3.0;15.0;15.0;2.0;0.0;0.0;0.0;0.0;6.0;1.0;3.0;0.0;3.0;0.0
