ID;Milieucompartimenten;Sectoren;Perioden;MilieuInvesteringen_1;TotaalMilieukosten_2;Personeelskosten_3;GoederenEnDiensten_4;Kapitaallasten_5;Onverdeeld_6;OpbrengstenEnBesparingen_7;TotaalMilieukosten_8;Personeelskosten_9;GoederenEnDiensten_10;Kapitaallasten_11;Onverdeeld_12;OpbrengstenEnBesparingen_13;TotaalMilieukosten_14;Personeelskosten_15;GoederenEnDiensten_16;Kapitaallasten_17;Onverdeeld_18;OpbrengstenEnBesparingen_19;TotaalMilieukosten_20;Personeelskosten_21;GoederenEnDiensten_22;Kapitaallasten_23;Onverdeeld_24;OpbrengstenEnBesparingen_25;TotaalMilieukosten_26;Personeelskosten_27;GoederenEnDiensten_28;Kapitaallasten_29;Onverdeeld_30;OpbrengstenEnBesparingen_31;TotaalSectoren_32;Rijksoverheid_33;Provincies_34;Waterschappen_35;Gemeenten_36;GemeenschappelijkeRegelingen_37;BedrijvenExclMilieudienstverlening_38;Milieudienstverlening_39;Huishoudens_40;Onverdeeld_41;NettoMilieulasten_42
85;Totaal milieucompartimenten;3;2007;0.0;313.0;192.0;85.0;4.0;32.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;223.0;191.0;;;;0.0;1.0;1.0;;29.0;256.0
86;Totaal milieucompartimenten;3;2009;32.0;369.0;170.0;146.0;3.0;50.0;0.0;223.0;137.0;77.0;3.0;6.0;;;;;;;;6.0;1.0;4.0;0.0;1.0;;140.0;32.0;64.0;1.0;43.0;0.0;250.0;180.0;;;;;;6.0;;64.0;309.0
87;Totaal milieucompartimenten;3;2011;25.0;319.0;171.0;108.0;3.0;37.0;;229.0;138.0;79.0;3.0;9.0;;;;;;;;4.0;2.0;1.0;0.0;1.0;;86.0;31.0;28.0;1.0;27.0;;197.0;176.0;;;;;;2.0;;19.0;326.0
88;Totaal milieucompartimenten;4;1985;162.0;387.0;71.0;98.0;224.0;;-5.0;60.0;38.0;18.0;8.0;-2.0;-2.0;2.0;;;;2.0;;;;;;;;325.0;34.0;80.0;215.0;;-4.0;434.0;56.0;1.0;;4.0;;120.0;;251.0;3.0;8.0
89;Totaal milieucompartimenten;4;1986;177.0;381.0;79.0;100.0;225.0;;-23.0;52.0;43.0;22.0;8.0;;-21.0;;;;;;;;;;;;;329.0;36.0;78.0;216.0;;-2.0;;;;;;;;;;;
90;Totaal milieucompartimenten;4;1987;150.0;413.0;80.0;105.0;233.0;;-5.0;74.0;41.0;24.0;10.0;;-1.0;;;;;;;;;;;;;339.0;39.0;82.0;223.0;;-5.0;454.0;55.0;1.0;;5.0;0.0;116.0;;277.0;;6.0
91;Totaal milieucompartimenten;4;1988;172.0;463.0;82.0;114.0;273.0;;-7.0;79.0;43.0;24.0;12.0;;0.0;;;;;;;;;;;;;384.0;40.0;90.0;260.0;;-6.0;;;;;;;;;;;
92;Totaal milieucompartimenten;4;1989;164.0;451.0;82.0;119.0;256.0;;-6.0;77.0;43.0;24.0;10.0;;0.0;;;;;;;;;;;;;374.0;39.0;95.0;246.0;;-6.0;514.0;74.0;1.0;;8.0;0.0;133.0;;298.0;;-24.0
93;Totaal milieucompartimenten;4;1990;142.0;516.0;93.0;149.0;282.0;;-8.0;102.0;49.0;41.0;12.0;;0.0;;;;;;;;;;;;;414.0;44.0;108.0;270.0;;-8.0;;;;;;;;;;;
94;Totaal milieucompartimenten;4;1991;160.0;555.0;100.0;177.0;287.0;;-9.0;117.0;53.0;52.0;12.0;;0.0;;;;;;;;;;;;;438.0;47.0;125.0;274.0;;-8.0;577.0;76.0;1.0;;7.0;;167.0;;326.0;0.0;18.0
95;Totaal milieucompartimenten;4;1992;181.0;578.0;111.0;193.0;286.0;;-12.0;127.0;59.0;57.0;12.0;;0.0;;;;;;;;;;;;;450.0;52.0;136.0;274.0;;-12.0;;;;;;;;;;;
96;Totaal milieucompartimenten;4;1993;231.0;594.0;125.0;166.0;316.0;;-13.0;134.0;66.0;52.0;17.0;;-1.0;;;;;;;;;;;;;460.0;59.0;114.0;299.0;;-12.0;696.0;78.0;2.0;;8.0;;200.0;2.0;406.0;;-26.0
97;Totaal milieucompartimenten;4;1994;193.0;611.0;137.0;171.0;319.0;;-15.0;140.0;73.0;53.0;17.0;;-2.0;;;;;;;;;;;;;471.0;64.0;118.0;302.0;;-14.0;;;;;;;;;;;
98;Totaal milieucompartimenten;4;1995;313.0;677.0;144.0;189.0;362.0;;-18.0;152.0;76.0;58.0;20.0;;-2.0;;;;;;;;;;;;;525.0;67.0;131.0;343.0;;-16.0;772.0;80.0;1.0;;5.0;;226.0;5.0;455.0;;28.0
99;Totaal milieucompartimenten;4;1996;286.0;713.0;146.0;192.0;393.0;;-19.0;157.0;78.0;59.0;22.0;;-2.0;;;;;;;;;;;;;556.0;69.0;133.0;371.0;;-17.0;;;;;;;;;;;
100;Totaal milieucompartimenten;4;1997;236.0;790.0;167.0;254.0;386.0;;-16.0;186.0;89.0;78.0;21.0;;-2.0;;;;;;;;;;;;;604.0;78.0;176.0;364.0;;-14.0;923.0;86.0;0.0;;5.0;;272.0;5.0;554.0;;-21.0
101;Totaal milieucompartimenten;4;1998;374.0;805.0;173.0;254.0;403.0;;-26.0;189.0;92.0;78.0;22.0;;-3.0;;;;;;;;;;;;;615.0;81.0;176.0;381.0;;-23.0;;;;;;;;;;;
102;Totaal milieucompartimenten;4;1999;382.0;824.0;179.0;301.0;380.0;;-35.0;141.0;86.0;55.0;11.0;;-11.0;14.0;9.0;5.0;1.0;;-1.0;;;;;;;669.0;84.0;240.0;368.0;;-23.0;962.0;84.0;;;5.0;1.0;272.0;9.0;592.0;;-14.0
103;Totaal milieucompartimenten;4;2000;310.0;916.0;193.0;394.0;384.0;;-55.0;153.0;82.0;77.0;7.0;;-13.0;19.0;9.0;9.0;1.0;;0.0;;;;;;;744.0;102.0;308.0;375.0;;-41.0;;;;;;;;;;;
104;Totaal milieucompartimenten;4;2001;342.0;918.0;206.0;383.0;386.0;;-57.0;155.0;87.0;73.0;9.0;;-14.0;20.0;9.0;10.0;1.0;;-1.0;;;;;;;744.0;110.0;300.0;376.0;;-43.0;1074.0;82.0;;;4.0;1.0;299.0;21.0;668.0;;-34.0
105;Totaal milieucompartimenten;4;2003;371.0;945.0;213.0;374.0;414.0;;-56.0;189.0;108.0;71.0;26.0;;-16.0;22.0;10.0;10.0;3.0;;-1.0;;;;;;;733.0;95.0;293.0;385.0;;-39.0;1175.0;75.0;;;3.0;1.0;325.0;36.0;735.0;;-97.0
106;Totaal milieucompartimenten;4;2005;577.0;1024.0;241.0;414.0;430.0;;-62.0;244.0;121.0;97.0;27.0;;;30.0;18.0;10.0;2.0;;;;;;;;;749.0;102.0;308.0;400.0;;-62.0;1208.0;41.0;;;3.0;0.0;340.0;40.0;783.0;;-57.0
107;Totaal milieucompartimenten;4;2007;455.0;1176.0;243.0;450.0;568.0;;-86.0;227.0;110.0;90.0;28.0;;;45.0;22.0;19.0;4.0;;;;;;;;;903.0;112.0;341.0;536.0;;-86.0;1282.0;44.0;;;3.0;0.0;340.0;42.0;853.0;;-13.0
108;Totaal milieucompartimenten;4;2009;550.0;1111.0;266.0;387.0;541.0;;-83.0;225.0;120.0;77.0;28.0;;;44.0;24.0;16.0;4.0;;;;;;;;;842.0;122.0;293.0;509.0;;-83.0;1274.0;43.0;;;3.0;1.0;341.0;7.0;880.0;;-28.0
109;Totaal milieucompartimenten;4;2011;443.0;1164.0;390.0;389.0;451.0;;-65.0;279.0;176.0;78.0;25.0;;;55.0;35.0;16.0;4.0;;;;;;;;;831.0;179.0;295.0;422.0;;-65.0;1164.0;40.0;;;3.0;0.0;295.0;6.0;821.0;;134.0
110;Totaal milieucompartimenten;5;1985;;916.0;6.0;68.0;23.0;839.0;-20.0;49.0;;;;49.0;;;;;;;;732.0;;33.0;9.0;691.0;-1.0;134.0;6.0;34.0;14.0;98.0;-19.0;685.0;190.0;5.0;15.0;;4.0;142.0;;330.0;;323.0
111;Totaal milieucompartimenten;5;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;Totaal milieucompartimenten;5;1987;;972.0;28.0;137.0;251.0;567.0;-11.0;52.0;8.0;8.0;0.0;36.0;;;;;;;;771.0;13.0;79.0;241.0;438.0;-1.0;149.0;7.0;50.0;10.0;93.0;-11.0;794.0;238.0;7.0;6.0;;3.0;155.0;;385.0;1.0;292.0
113;Totaal milieucompartimenten;5;1988;;1007.0;21.0;126.0;12.0;861.0;-13.0;50.0;14.0;8.0;0.0;28.0;;;;;;;;793.0;;41.0;;753.0;-1.0;163.0;7.0;76.0;12.0;80.0;-12.0;;;;;;;;;;;
114;Totaal milieucompartimenten;5;1989;190.0;1019.0;26.0;125.0;12.0;869.0;-15.0;62.0;21.0;9.0;0.0;32.0;;;;;;;;794.0;;44.0;;752.0;-2.0;163.0;6.0;73.0;12.0;85.0;-13.0;896.0;231.0;5.0;7.0;;13.0;189.0;;450.0;;282.0
115;Totaal milieucompartimenten;5;1990;201.0;1117.0;31.0;164.0;13.0;924.0;-15.0;72.0;25.0;13.0;0.0;35.0;;;;;;;;844.0;;63.0;;783.0;-2.0;200.0;7.0;87.0;13.0;107.0;-13.0;;;;;;;;;;;
116;Totaal milieucompartimenten;5;1991;279.0;1309.0;45.0;220.0;13.0;1047.0;-16.0;106.0;37.0;25.0;;45.0;;;;;;;;949.0;;90.0;;862.0;-3.0;253.0;8.0;105.0;13.0;141.0;-13.0;1154.0;252.0;10.0;5.0;;2.0;261.0;;624.0;;360.0
117;Totaal milieucompartimenten;5;1992;325.0;1452.0;60.0;216.0;18.0;1178.0;-21.0;123.0;49.0;35.0;2.0;37.0;;;;;;;;1068.0;;82.0;;989.0;-3.0;261.0;11.0;99.0;17.0;152.0;-17.0;;;;;;;;;;;
118;Totaal milieucompartimenten;5;1993;671.0;1404.0;82.0;198.0;23.0;1121.0;-20.0;139.0;68.0;50.0;4.0;17.0;;;;;;;;1030.0;;53.0;;980.0;-3.0;236.0;14.0;95.0;19.0;125.0;-17.0;1550.0;255.0;11.0;6.0;;3.0;362.0;11.0;902.0;;315.0
119;Totaal milieucompartimenten;5;1994;412.0;1574.0;294.0;501.0;232.0;576.0;-30.0;160.0;86.0;61.0;2.0;11.0;;;;;;;;1168.0;187.0;280.0;156.0;549.0;-4.0;246.0;21.0;160.0;74.0;16.0;-26.0;;;;;;;;;;;
120;Totaal milieucompartimenten;5;1995;323.0;1679.0;334.0;545.0;225.0;602.0;-27.0;211.0;125.0;83.0;;2.0;;;;;;;;1227.0;190.0;285.0;158.0;599.0;-4.0;240.0;19.0;177.0;67.0;;-23.0;1874.0;294.0;2.0;8.0;;5.0;402.0;11.0;1151.0;;409.0
121;Totaal milieucompartimenten;5;1996;314.0;1748.0;361.0;576.0;234.0;615.0;-38.0;231.0;138.0;92.0;;2.0;;;;;;;;1283.0;203.0;305.0;169.0;613.0;-8.0;234.0;20.0;179.0;64.0;;-30.0;;;;;;;;;;;
122;Totaal milieucompartimenten;5;1997;318.0;1677.0;310.0;593.0;196.0;613.0;-35.0;176.0;105.0;70.0;;;;;;;;;;1239.0;191.0;286.0;159.0;613.0;-10.0;262.0;13.0;236.0;37.0;;-24.0;2010.0;305.0;11.0;5.0;;6.0;401.0;7.0;1274.0;;468.0
123;Totaal milieucompartimenten;5;1998;376.0;1759.0;325.0;616.0;211.0;644.0;-37.0;174.0;105.0;70.0;;;;;;;;;;1321.0;206.0;309.0;172.0;644.0;-11.0;265.0;14.0;237.0;39.0;;-26.0;;;;;;;;;;;
124;Totaal milieucompartimenten;5;1999;442.0;1739.0;364.0;590.0;192.0;636.0;-43.0;248.0;149.0;99.0;;;;;;;;;;1309.0;210.0;314.0;175.0;636.0;-26.0;182.0;6.0;176.0;18.0;;-17.0;2180.0;288.0;1.0;1.0;;4.0;422.0;6.0;1459.0;;572.0
125;Totaal milieucompartimenten;5;2000;500.0;1833.0;382.0;619.0;201.0;676.0;-45.0;262.0;157.0;105.0;;;;;;;;;;1380.0;219.0;329.0;183.0;676.0;-27.0;192.0;6.0;186.0;18.0;;-18.0;;;;;;;;;;;
126;Totaal milieucompartimenten;5;2001;614.0;1909.0;397.0;639.0;212.0;710.0;-49.0;262.0;157.0;105.0;;;;;;;;;;1448.0;231.0;347.0;193.0;710.0;-33.0;198.0;8.0;187.0;19.0;;-16.0;2347.0;255.0;1.0;1.0;;7.0;457.0;7.0;1619.0;;883.0
127;Totaal milieucompartimenten;5;2003;756.0;1824.0;419.0;477.0;218.0;758.0;-49.0;242.0;171.0;71.0;;;;;;;;;;1552.0;248.0;372.0;207.0;758.0;-33.0;30.0;;34.0;11.0;;-16.0;2486.0;211.0;;6.0;;0.0;456.0;2.0;1811.0;;1106.0
128;Totaal milieucompartimenten;5;2005;750.0;1957.0;516.0;515.0;209.0;765.0;-49.0;355.0;238.0;112.0;6.0;;;;;;;;;1524.0;238.0;356.0;198.0;765.0;-33.0;77.0;41.0;47.0;5.0;;-16.0;2739.0;251.0;0.0;3.0;;1.0;559.0;4.0;1921.0;;1060.0
129;Totaal milieucompartimenten;5;2007;1180.0;2155.0;586.0;518.0;225.0;924.0;-98.0;435.0;259.0;92.0;1.0;83.0;;;;;;;;1618.0;261.0;392.0;218.0;825.0;-79.0;102.0;65.0;34.0;6.0;16.0;-19.0;2859.0;225.0;;3.0;;0.0;598.0;0.0;2034.0;;1108.0
130;Totaal milieucompartimenten;5;2009;949.0;2195.0;425.0;491.0;195.0;1158.0;-75.0;470.0;171.0;123.0;6.0;169.0;;;;;;;;1636.0;225.0;338.0;188.0;960.0;-75.0;89.0;29.0;30.0;1.0;29.0;;3071.0;219.0;;3.0;;0.0;642.0;0.0;2208.0;;891.0
131;Totaal milieucompartimenten;5;2011;984.0;2208.0;438.0;464.0;180.0;1219.0;-93.0;452.0;173.0;103.0;2.0;173.0;;;;;;;;1614.0;214.0;321.0;178.0;995.0;-93.0;142.0;50.0;41.0;0.0;50.0;;3136.0;227.0;;3.0;;0.0;671.0;-2.0;2237.0;;672.0
132;Totaal milieucompartimenten;6;1985;;124.0;40.0;71.0;27.0;6.0;-20.0;16.0;10.0;5.0;1.0;1.0;0.0;;;;;;;14.0;5.0;7.0;1.0;1.0;0.0;94.0;24.0;59.0;25.0;5.0;-19.0;133.0;12.0;8.0;;73.0;;34.0;;4.0;1.0;-4.0
133;Totaal milieucompartimenten;6;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;Totaal milieucompartimenten;6;1987;109.0;155.0;45.0;84.0;42.0;5.0;-20.0;18.0;10.0;7.0;2.0;;-1.0;;;;;;;16.0;6.0;9.0;2.0;;0.0;121.0;29.0;68.0;38.0;5.0;-19.0;175.0;8.0;9.0;2.0;103.0;;45.0;;7.0;1.0;-16.0
135;Totaal milieucompartimenten;6;1988;45.0;171.0;46.0;96.0;46.0;5.0;-22.0;19.0;10.0;6.0;2.0;0.0;0.0;;;;;;;16.0;6.0;9.0;2.0;0.0;0.0;136.0;30.0;81.0;42.0;4.0;-22.0;;;;;;;;;;;
136;Totaal milieucompartimenten;6;1989;81.0;177.0;48.0;107.0;45.0;5.0;-27.0;14.0;7.0;5.0;1.0;0.0;0.0;;;;;;;17.0;6.0;10.0;2.0;0.0;-1.0;146.0;35.0;91.0;41.0;5.0;-26.0;240.0;15.0;8.0;2.0;129.0;;76.0;;7.0;3.0;-49.0
137;Totaal milieucompartimenten;6;1990;93.0;219.0;53.0;132.0;56.0;6.0;-28.0;22.0;12.0;8.0;2.0;0.0;-1.0;;;;;;;22.0;7.0;13.0;3.0;0.0;0.0;176.0;34.0;112.0;52.0;5.0;-27.0;;;;;;;;;;;
138;Totaal milieucompartimenten;6;1991;108.0;249.0;66.0;160.0;54.0;1.0;-32.0;25.0;15.0;8.0;2.0;0.0;0.0;;;;;;;30.0;8.0;19.0;4.0;0.0;-1.0;193.0;43.0;133.0;47.0;0.0;-30.0;366.0;14.0;8.0;2.0;173.0;;156.0;;11.0;2.0;-115.0
139;Totaal milieucompartimenten;6;1992;194.0;370.0;76.0;221.0;106.0;0.0;-34.0;31.0;18.0;11.0;2.0;0.0;0.0;;;;;;;39.0;8.0;25.0;6.0;0.0;0.0;300.0;49.0;186.0;98.0;0.0;-33.0;;;;;;;;;;;
140;Totaal milieucompartimenten;6;1993;105.0;196.0;49.0;109.0;50.0;1.0;-14.0;33.0;20.0;12.0;2.0;0.0;-1.0;;;;;;;35.0;10.0;19.0;7.0;0.0;-2.0;128.0;19.0;79.0;41.0;1.0;-11.0;400.0;8.0;9.0;3.0;227.0;;39.0;96.0;16.0;1.0;-100.0
141;Totaal milieucompartimenten;6;1994;68.0;231.0;59.0;120.0;64.0;3.0;-15.0;46.0;26.0;17.0;2.0;1.0;-1.0;;;;;;;38.0;11.0;21.0;7.0;0.0;-2.0;147.0;21.0;82.0;54.0;2.0;-11.0;;;;;;;;;;;
142;Totaal milieucompartimenten;6;1995;48.0;229.0;62.0;123.0;61.0;2.0;-19.0;54.0;31.0;21.0;3.0;1.0;-1.0;;;;;;;38.0;11.0;24.0;9.0;0.0;-6.0;137.0;20.0;78.0;49.0;1.0;-11.0;462.0;11.0;13.0;29.0;248.0;;21.0;117.0;21.0;0.0;-85.0
143;Totaal milieucompartimenten;6;1996;40.0;216.0;65.0;105.0;50.0;5.0;-9.0;59.0;33.0;23.0;3.0;1.0;-1.0;;;;;;;49.0;16.0;24.0;12.0;0.0;-3.0;107.0;16.0;58.0;35.0;4.0;-5.0;;;;;;;;;;;
144;Totaal milieucompartimenten;6;1997;35.0;213.0;72.0;106.0;42.0;3.0;-10.0;70.0;38.0;28.0;4.0;0.0;0.0;;;;;;;52.0;19.0;24.0;12.0;0.0;-4.0;92.0;15.0;53.0;26.0;3.0;-5.0;498.0;13.0;13.0;12.0;344.0;;19.0;74.0;24.0;;-25.0
145;Totaal milieucompartimenten;6;1998;24.0;210.0;69.0;102.0;42.0;1.0;-6.0;69.0;35.0;32.0;3.0;0.0;0.0;;;;;;;62.0;23.0;28.0;14.0;1.0;-3.0;78.0;12.0;42.0;26.0;1.0;-3.0;;;;;;;;;;;
146;Totaal milieucompartimenten;6;1999;21.0;187.0;63.0;100.0;28.0;2.0;-6.0;60.0;31.0;27.0;3.0;0.0;-1.0;;;;;;;52.0;22.0;22.0;12.0;0.0;-4.0;75.0;10.0;51.0;13.0;2.0;-2.0;438.0;9.0;18.0;6.0;311.0;;8.0;56.0;30.0;;11.0
147;Totaal milieucompartimenten;6;2000;24.0;186.0;79.0;95.0;34.0;;-22.0;61.0;32.0;27.0;3.0;;-1.0;;;;;;;64.0;31.0;27.0;14.0;;-8.0;61.0;16.0;42.0;16.0;;-13.0;;;;;;;;;;;
148;Totaal milieucompartimenten;6;2001;27.0;215.0;84.0;119.0;26.0;;-14.0;66.0;34.0;29.0;3.0;;-1.0;;;;;;;91.0;38.0;40.0;17.0;;-4.0;59.0;12.0;50.0;6.0;;-9.0;490.0;8.0;35.0;5.0;327.0;;17.0;67.0;33.0;;52.0
149;Totaal milieucompartimenten;6;2003;28.0;230.0;113.0;104.0;27.0;0.0;-13.0;104.0;62.0;41.0;5.0;;-3.0;;;;;;;85.0;39.0;37.0;16.0;0.0;-7.0;42.0;12.0;26.0;6.0;;-3.0;451.0;2.0;18.0;9.0;360.0;;5.0;24.0;33.0;;-217.0
150;Totaal milieucompartimenten;6;2005;23.0;233.0;115.0;103.0;23.0;1.0;-8.0;103.0;67.0;33.0;4.0;0.0;-1.0;;;;;;;92.0;35.0;45.0;15.0;0.0;-3.0;38.0;13.0;25.0;4.0;0.0;-4.0;441.0;1.0;23.0;3.0;339.0;;3.0;41.0;33.0;;-203.0
151;Totaal milieucompartimenten;6;2007;73.0;291.0;139.0;161.0;19.0;10.0;-38.0;145.0;99.0;54.0;3.0;10.0;-20.0;;;;;;;74.0;30.0;36.0;11.0;;-3.0;72.0;9.0;72.0;6.0;0.0;-15.0;398.0;5.0;9.0;4.0;346.0;;2.0;-1.0;29.0;4.0;26.0
152;Totaal milieucompartimenten;6;2009;133.0;354.0;156.0;124.0;57.0;23.0;-6.0;202.0;122.0;54.0;6.0;23.0;-2.0;;;;;;;80.0;29.0;50.0;3.0;;-3.0;72.0;6.0;20.0;48.0;0.0;-1.0;398.0;2.0;12.0;6.0;333.0;;10.0;-1.0;29.0;6.0;50.0
153;Totaal milieucompartimenten;6;2011;58.0;359.0;152.0;64.0;153.0;2.0;-13.0;71.0;46.0;19.0;5.0;2.0;-1.0;;;;;;;45.0;18.0;31.0;5.0;;-9.0;243.0;89.0;14.0;143.0;0.0;-3.0;221.0;2.0;9.0;4.0;187.0;;10.0;-23.0;29.0;3.0;211.0
154;Totaal milieucompartimenten;7;1985;;575.0;78.0;243.0;255.0;34.0;-35.0;;;;;;;38.0;;4.0;;34.0;;;;;;;;537.0;78.0;239.0;255.0;;-35.0;82.0;75.0;;7.0;;;;;;;977.0
155;Totaal milieucompartimenten;7;1986;469.0;638.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Totaal milieucompartimenten;7;1987;472.0;639.0;98.0;241.0;308.0;34.0;-42.0;;;;;;;41.0;;7.0;;34.0;;;;;;;;598.0;98.0;234.0;308.0;;-42.0;95.0;94.0;0.0;;;0.0;;;;;1093.0
157;Totaal milieucompartimenten;7;1988;427.0;773.0;99.0;268.0;358.0;48.0;;;;;;;;46.0;;9.0;;37.0;;;;;;;;727.0;99.0;259.0;358.0;11.0;;;;;;;;;;;;
158;Totaal milieucompartimenten;7;1989;396.0;903.0;112.0;338.0;393.0;60.0;;;;;;;;60.0;;14.0;;45.0;;;;;;;;844.0;112.0;324.0;393.0;14.0;;110.0;108.0;2.0;0.0;;;;;;;1534.0
159;Totaal milieucompartimenten;7;1990;622.0;1048.0;125.0;423.0;434.0;65.0;;;;;;;;67.0;;19.0;;48.0;;;;;;;;980.0;125.0;404.0;434.0;17.0;;;;;;;;;;;;
160;Totaal milieucompartimenten;7;1991;472.0;1162.0;141.0;465.0;484.0;72.0;;;;;;;;80.0;;28.0;;52.0;;;;;;;;1082.0;141.0;437.0;484.0;20.0;;123.0;120.0;3.0;0.0;;;;;;;2184.0
161;Totaal milieucompartimenten;7;1992;532.0;1259.0;146.0;532.0;527.0;54.0;;;;;;;;79.0;;25.0;;54.0;;;;;;;;1181.0;146.0;507.0;527.0;;;;;;;;;;;;;
162;Totaal milieucompartimenten;7;1993;1083.0;1990.0;445.0;773.0;746.0;58.0;-32.0;;;;;;;77.0;;18.0;;58.0;;334.0;161.0;118.0;59.0;;-4.0;1579.0;284.0;636.0;687.0;;-27.0;1147.0;139.0;2.0;33.0;205.0;99.0;670.0;;;;2559.0
163;Totaal milieucompartimenten;7;1994;1154.0;2231.0;475.0;872.0;859.0;62.0;-38.0;;;;;;;92.0;;30.0;;62.0;;353.0;165.0;141.0;56.0;;-8.0;1786.0;311.0;702.0;803.0;;-30.0;;;;;;;;;;;
164;Totaal milieucompartimenten;7;1995;1324.0;2400.0;523.0;908.0;945.0;68.0;-43.0;;;;;;;87.0;;19.0;0.0;68.0;;406.0;193.0;169.0;57.0;;-13.0;1907.0;330.0;719.0;888.0;;-30.0;1472.0;154.0;2.0;60.0;338.0;142.0;776.0;;0.0;;2922.0
165;Totaal milieucompartimenten;7;1996;1223.0;2560.0;546.0;1019.0;990.0;67.0;-62.0;;;;;;;83.0;;16.0;;67.0;;429.0;198.0;181.0;61.0;;-11.0;2048.0;348.0;823.0;929.0;;-51.0;;;;;;;;;;;
166;Totaal milieucompartimenten;7;1997;1881.0;2845.0;624.0;1095.0;1141.0;76.0;-90.0;;;;;;;93.0;;18.0;;76.0;;526.0;239.0;210.0;86.0;;-10.0;2226.0;384.0;867.0;1055.0;;-80.0;1689.0;122.0;6.0;76.0;434.0;253.0;798.0;;0.0;;3176.0
167;Totaal milieucompartimenten;7;1998;848.0;3178.0;704.0;1286.0;1238.0;48.0;-97.0;;;;;;;64.0;;16.0;;48.0;;629.0;286.0;247.0;106.0;;-11.0;2485.0;417.0;1023.0;1131.0;;-86.0;;;;;;;;;;;
168;Totaal milieucompartimenten;7;1999;856.0;3677.0;841.0;1552.0;1323.0;76.0;-114.0;;;;;;;93.0;;18.0;;76.0;;682.0;329.0;256.0;108.0;;-10.0;2902.0;512.0;1278.0;1215.0;;-103.0;2110.0;137.0;6.0;100.0;690.0;252.0;925.0;;0.0;;3400.0
169;Totaal milieucompartimenten;7;2000;903.0;3937.0;913.0;1793.0;1334.0;51.0;-154.0;;;;;;;71.0;;20.0;;51.0;;774.0;371.0;295.0;119.0;;-10.0;3092.0;542.0;1478.0;1215.0;;-144.0;;;;;;;;;;;
170;Totaal milieucompartimenten;7;2001;931.0;4179.0;989.0;1931.0;1312.0;76.0;-129.0;;;;;;;95.0;;19.0;;76.0;;838.0;403.0;343.0;106.0;;-14.0;3246.0;586.0;1569.0;1206.0;;-115.0;2557.0;207.0;0.0;99.0;970.0;319.0;959.0;;3.0;;3992.0
171;Totaal milieucompartimenten;7;2003;860.0;4666.0;1395.0;1778.0;1438.0;96.0;-40.0;164.0;164.0;;;;;71.0;;19.0;;52.0;;1040.0;548.0;354.0;154.0;;-16.0;3391.0;682.0;1406.0;1283.0;44.0;-24.0;3111.0;232.0;5.0;99.0;1405.0;2.0;1367.0;;0.0;;4223.0
172;Totaal milieucompartimenten;7;2005;889.0;4263.0;1288.0;1635.0;1446.0;108.0;-214.0;92.0;92.0;;;;;80.0;;18.0;;62.0;;1066.0;556.0;333.0;191.0;;-14.0;3025.0;640.0;1284.0;1255.0;46.0;-200.0;2950.0;306.0;38.0;99.0;1445.0;1.0;1060.0;;0.0;;3861.0
173;Totaal milieucompartimenten;7;2007;1626.0;5067.0;1418.0;2261.0;1521.0;110.0;-243.0;81.0;81.0;;;;;81.0;;18.0;;62.0;;1361.0;619.0;602.0;151.0;;-10.0;3545.0;719.0;1640.0;1370.0;48.0;-233.0;3386.0;630.0;50.0;68.0;1463.0;129.0;1044.0;;3.0;;4305.0
174;Totaal milieucompartimenten;7;2009;1248.0;4759.0;1527.0;1881.0;1623.0;72.0;-344.0;81.0;81.0;;;;;81.0;;26.0;;55.0;;1257.0;649.0;537.0;107.0;;-35.0;3340.0;798.0;1318.0;1516.0;17.0;-309.0;4296.0;678.0;19.0;107.0;1430.0;92.0;1966.0;;3.0;;4070.0
175;Totaal milieucompartimenten;7;2011;1283.0;4863.0;1555.0;1955.0;1630.0;79.0;-357.0;81.0;81.0;;;;;84.0;;22.0;;62.0;;1303.0;672.0;556.0;111.0;;-36.0;3396.0;802.0;1377.0;1520.0;17.0;-321.0;4181.0;777.0;;107.0;1409.0;68.0;1816.0;;3.0;;4102.0
176;Totaal milieucompartimenten;8;1985;265.0;575.0;78.0;243.0;255.0;34.0;-35.0;;;;;;;38.0;;4.0;;34.0;;;;;;;;537.0;78.0;239.0;255.0;;-35.0;82.0;75.0;;7.0;;;;;;;977.0
177;Totaal milieucompartimenten;8;1986;390.0;638.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;Totaal milieucompartimenten;8;1987;472.0;639.0;98.0;241.0;308.0;34.0;-42.0;;;;;;;41.0;;7.0;;34.0;;;;;;;;598.0;98.0;234.0;308.0;;-42.0;95.0;94.0;0.0;;;0.0;;;;;1093.0
179;Totaal milieucompartimenten;8;1988;427.0;773.0;99.0;268.0;358.0;48.0;;;;;;;;46.0;;9.0;;37.0;;;;;;;;727.0;99.0;259.0;358.0;11.0;;;;;;;;;;;;
