ID;Achtergrondkenmerken;Perioden;RechtshulpTotaal_1;Advocaat_2;BureauVoorRechtshulp_3;SemiParticuliereOrganisatie_4;Notaris_5;Werk_6;Uitkering_7;Huurhuis_8;EigenHuis_9;Verbintenissen_10;Familiezaken_11;OndervondenDelicten_12;OverigeRedenen_13
600;34;1997;28.8;8.8;7.4;9.4;12.0;3.5;6.4;1.4;6.2;2.1;4.4;0.0;12.3
601;34;1998;34.0;10.4;12.1;12.2;14.3;2.5;7.4;4.2;8.5;2.8;6.2;1.6;9.6
602;34;1999;38.2;9.7;9.1;15.7;13.4;3.7;6.9;2.8;5.8;2.3;7.9;0.8;13.5
603;34;2000;30.9;11.7;7.3;10.8;11.8;4.3;5.1;3.1;4.3;2.0;7.5;0.3;9.8
604;34;2001;29.6;10.4;6.3;10.7;12.1;1.8;6.6;1.1;6.5;1.6;5.2;0.7;10.7
605;34;2002;31.3;9.5;9.2;12.6;10.9;2.8;5.3;2.3;4.4;2.7;7.7;1.2;9.7
606;34;2003;32.4;9.9;7.6;14.6;11.5;4.0;5.9;3.2;4.7;3.1;6.1;0.8;11.2
607;34;2004;36.2;12.3;8.4;14.4;15.0;2.6;3.4;3.0;8.2;3.0;8.7;0.5;14.9
608;35;1997;26.0;2.5;2.4;8.2;14.6;1.2;2.1;4.1;4.9;2.8;5.8;0.0;6.8
609;35;1998;26.2;6.6;2.8;8.3;15.7;2.8;1.9;0.0;7.1;0.6;3.2;0.0;12.9
610;35;1999;27.7;2.4;3.2;8.6;20.8;1.3;1.4;0.4;10.2;0.9;8.0;0.0;8.3
611;35;2000;23.3;3.5;4.8;6.9;14.4;1.0;2.2;0.0;8.0;1.8;6.1;0.0;7.3
612;35;2001;24.5;5.1;2.7;8.9;14.1;3.8;0.5;2.1;5.4;0.5;9.7;0.0;4.9
613;35;2002;28.6;1.5;1.9;6.6;21.8;2.6;0.4;0.0;9.3;2.5;10.6;0.0;7.1
614;35;2003;30.4;4.2;3.2;10.4;18.1;1.1;1.8;0.5;9.3;1.9;6.9;0.0;12.4
615;35;2004;27.0;3.4;1.7;7.9;17.9;3.8;1.9;0.0;6.7;3.4;8.4;0.0;6.1
616;36;1997;30.7;5.2;6.3;6.9;19.8;2.4;1.6;0.9;11.9;1.8;6.8;0.4;9.2
617;36;1998;34.8;6.7;6.5;10.3;20.4;4.0;2.0;1.2;11.8;1.8;7.9;1.1;10.8
618;36;1999;33.7;7.9;5.6;8.3;20.8;2.4;1.3;2.3;13.6;2.0;7.9;0.3;9.2
619;36;2000;28.7;5.8;5.3;6.5;18.9;1.4;0.5;0.9;12.4;2.1;5.5;0.2;9.6
620;36;2001;25.6;5.5;4.7;4.3;16.7;2.5;0.3;0.9;11.6;0.5;3.7;0.3;8.7
621;36;2002;27.5;5.4;5.7;8.0;13.4;2.5;0.8;1.1;8.2;3.8;3.5;0.0;9.1
622;36;2003;31.7;8.3;6.3;8.8;16.1;2.3;1.4;1.9;9.7;1.9;8.0;0.0;10.1
623;36;2004;29.8;6.9;5.2;7.8;16.6;1.5;1.1;1.1;11.9;1.7;6.0;0.3;9.1
624;37;1997;21.2;4.6;3.0;5.6;12.9;0.9;1.8;1.7;5.9;1.5;6.8;0.2;5.3
625;37;1998;22.8;5.4;4.1;8.3;11.7;2.3;1.5;2.0;7.0;1.7;4.8;0.3;6.7
626;37;1999;25.1;3.9;4.2;7.1;15.4;2.0;1.4;1.5;8.0;1.6;5.7;0.2;7.6
627;37;2000;25.2;4.6;3.2;6.9;14.9;2.5;1.6;1.3;6.5;1.6;7.0;0.6;6.6
628;37;2001;19.0;3.5;3.1;4.8;11.0;1.4;1.0;0.4;5.8;1.7;5.3;0.0;5.4
629;37;2002;23.3;5.1;2.8;8.2;12.3;3.4;1.4;1.9;5.7;1.7;5.2;0.0;7.4
630;37;2003;24.9;5.2;3.9;7.8;14.3;2.7;2.1;0.8;6.2;1.7;6.8;0.1;7.5
631;37;2004;23.0;6.1;5.1;6.4;11.5;3.5;1.4;0.9;5.5;1.4;5.6;0.0;7.6
632;38;1997;25.4;6.4;6.0;8.6;10.8;2.9;2.2;4.4;5.1;1.1;5.8;0.2;7.6
633;38;1998;24.0;5.7;6.0;7.5;11.9;2.9;1.1;3.9;5.7;1.1;6.4;0.3;6.3
634;38;1999;27.1;6.9;6.1;8.1;13.1;3.0;1.3;3.7;6.9;2.3;7.5;0.4;6.6
635;38;2000;25.7;6.5;5.3;8.4;12.7;3.1;1.1;3.9;6.6;1.5;6.9;0.3;6.5
636;38;2001;26.1;7.1;5.3;9.5;12.0;3.2;1.5;3.5;5.1;1.2;7.7;0.3;7.7
637;38;2002;27.0;5.9;5.4;9.0;13.7;2.7;1.1;3.6;5.7;1.5;8.7;0.4;7.3
638;38;2003;25.5;6.3;4.9;7.7;13.6;2.4;1.0;2.2;6.3;1.9;7.6;0.2;7.5
639;38;2004;27.0;6.8;4.9;9.0;14.1;3.4;1.3;3.1;6.6;1.1;7.4;0.2;7.4
640;39;1997;37.7;14.9;10.1;11.7;12.5;2.4;4.3;4.3;3.9;3.4;11.9;1.1;13.5
641;39;1998;36.4;16.2;10.5;11.0;11.0;2.8;1.4;4.4;6.0;3.0;16.0;1.1;10.5
642;39;1999;40.4;18.9;15.6;11.7;15.4;4.7;3.3;3.5;6.2;0.9;16.9;1.4;13.8
643;39;2000;33.3;14.1;7.8;11.3;12.8;3.0;2.1;2.4;6.2;1.0;12.6;0.3;10.9
644;39;2001;38.9;16.9;11.3;9.7;13.8;2.9;1.8;4.3;7.1;1.8;14.9;1.2;12.3
645;39;2002;34.8;17.8;11.5;15.1;11.3;3.5;1.8;5.0;6.8;2.3;13.6;0.9;11.4
646;39;2003;33.0;15.3;10.0;10.9;12.4;3.9;1.7;1.4;5.0;1.7;15.9;0.7;11.5
647;39;2004;36.2;17.0;9.9;11.8;12.5;3.5;1.6;2.5;6.8;1.8;15.6;0.9;13.2
648;40;1997;29.6;4.1;4.4;8.9;18.8;3.1;1.2;2.1;10.5;2.5;5.7;0.1;8.2
649;40;1998;31.6;4.0;4.4;9.1;21.6;3.6;1.5;1.9;12.7;1.9;5.1;0.3;8.4
650;40;1999;32.4;4.1;4.7;9.9;21.9;3.4;1.0;2.2;13.4;2.2;5.2;0.2;9.4
651;40;2000;30.2;4.6;4.7;8.9;20.5;3.6;1.0;1.6;12.1;2.4;5.8;0.1;8.3
652;40;2001;28.7;4.3;4.2;8.2;19.0;3.1;0.8;1.6;11.2;2.2;5.4;0.3;8.4
653;40;2002;29.8;4.4;4.1;9.9;19.1;4.1;1.2;1.2;11.3;2.9;5.4;0.1;8.4
654;40;2003;29.8;4.8;4.6;9.6;19.0;3.9;1.1;1.3;11.7;2.0;5.4;0.0;8.4
655;40;2004;28.8;4.4;3.7;8.1;19.5;4.0;0.8;0.6;12.1;1.7;5.3;0.2;8.1
656;41;1997;29.3;5.2;5.2;7.8;18.5;4.1;0.9;1.1;10.3;2.8;5.5;0.1;8.8
657;41;1998;32.7;6.1;5.8;10.1;19.5;5.1;1.0;1.3;12.8;2.6;4.9;0.4;9.9
658;41;1999;35.4;5.5;5.8;9.4;24.1;4.7;1.0;1.0;15.7;3.0;5.2;0.2;9.4
659;41;2000;34.5;5.9;5.7;9.4;22.3;4.8;0.8;1.4;14.1;3.3;5.5;0.2;9.8
660;41;2001;29.9;5.4;5.3;9.4;17.8;5.1;0.8;0.6;11.3;2.7;4.7;0.3;8.3
661;41;2002;31.0;6.5;5.8;10.9;17.3;4.7;0.9;1.0;11.4;3.4;4.7;0.2;9.3
662;41;2003;34.4;6.4;5.8;12.6;19.0;5.7;1.1;1.0;12.9;3.2;5.0;0.3;10.2
663;41;2004;32.5;7.1;4.8;10.9;18.6;5.6;1.0;0.8;13.0;2.9;4.9;0.2;9.5
664;46;1997;28.2;7.4;7.5;9.9;12.3;3.4;2.0;4.4;6.8;2.3;4.8;0.2;9.7
665;46;1998;31.0;5.4;6.5;12.2;15.0;4.6;1.4;4.5;10.0;2.7;4.4;0.3;8.2
666;46;1999;31.3;6.0;6.0;11.0;16.2;2.9;1.3;3.9;10.8;3.1;4.5;0.5;8.8
667;46;2000;32.0;6.7;6.2;10.5;16.6;3.8;1.2;4.8;9.9;1.8;5.7;0.3;9.6
668;46;2001;29.6;6.0;6.8;11.3;13.4;3.3;1.2;3.7;8.0;2.7;4.8;0.4;10.3
669;46;2002;30.3;8.0;6.1;11.0;15.0;3.5;0.9;2.7;9.9;1.9;5.9;0.3;10.3
670;46;2003;29.7;7.7;6.3;11.1;13.1;4.2;1.6;2.8;7.9;2.6;4.7;0.1;9.9
671;46;2004;31.7;8.0;5.7;11.8;16.1;4.2;1.1;2.7;10.5;2.0;5.3;0.3;11.0
672;45;1997;30.6;5.9;5.9;8.5;17.2;3.1;1.4;2.6;8.3;2.4;7.1;0.3;9.8
673;45;1998;33.0;6.8;6.3;9.7;19.4;4.8;1.5;2.1;12.2;1.6;6.1;0.3;9.5
674;45;1999;34.0;6.5;7.2;10.1;20.7;3.4;1.3;2.6;12.8;2.3;7.3;0.3;10.3
675;45;2000;32.0;5.8;6.1;9.2;20.1;4.6;0.7;1.8;12.7;3.0;6.2;0.2;8.6
676;45;2001;30.3;6.1;5.4;10.0;16.8;4.8;1.0;1.9;9.9;2.2;6.5;0.4;8.2
677;45;2002;30.8;5.8;6.5;11.7;16.8;4.6;1.4;2.1;11.2;2.9;5.8;0.2;7.9
678;45;2003;31.7;6.4;5.1;10.7;17.7;4.7;0.9;1.2;11.7;2.4;6.1;0.2;9.2
679;45;2004;30.4;6.6;4.7;9.1;17.9;4.4;1.2;1.3;12.1;1.9;6.0;0.1;8.1
680;44;1997;30.0;5.4;4.5;9.2;18.6;4.4;1.1;1.2;11.4;2.3;5.8;0.2;8.1
681;44;1998;31.7;6.3;5.7;9.5;18.6;3.5;1.5;2.5;11.5;2.4;5.7;0.5;9.0
682;44;1999;34.2;7.0;5.4;8.9;23.3;4.5;1.3;1.5;14.7;2.1;6.7;0.4;8.7
683;44;2000;33.4;6.4;5.1;9.7;21.1;4.4;1.3;1.2;13.5;2.9;6.8;0.1;8.1
684;44;2001;28.6;5.4;4.8;8.3;17.7;3.8;0.9;0.9;10.6;2.2;6.7;0.3;7.6
685;44;2002;31.0;6.7;4.8;10.5;18.8;4.0;1.1;1.3;11.2;3.3;6.0;0.1;9.6
686;44;2003;32.0;6.5;5.9;10.7;19.5;4.9;1.0;0.8;12.5;2.2;6.6;0.4;9.0
687;44;2004;31.7;6.6;5.4;9.9;18.6;5.5;1.1;1.4;11.4;1.8;6.4;0.4;8.8
688;43;1997;28.5;4.6;4.3;7.7;17.9;3.0;1.3;1.7;10.3;2.8;5.4;0.1;7.5
689;43;1998;29.8;5.1;5.2;8.0;18.9;3.4;0.8;0.9;11.1;2.3;6.3;0.4;8.5
690;43;1999;33.1;4.9;5.2;8.8;22.9;4.8;0.9;1.2;13.8;2.5;6.0;0.2;7.9
691;43;2000;29.9;5.6;4.8;7.9;19.5;3.4;1.0;1.3;10.4;2.2;6.9;0.3;8.6
692;43;2001;29.6;5.9;5.0;8.5;18.6;4.0;0.9;1.3;11.1;1.9;6.0;0.3;8.2
693;43;2002;28.8;5.4;4.1;9.1;17.2;3.9;0.9;1.3;9.2;2.6;6.2;0.1;8.2
694;43;2003;30.7;5.3;4.7;10.1;19.2;4.0;0.9;1.0;11.0;2.6;6.5;0.1;8.7
695;43;2004;29.3;5.9;3.8;9.2;18.3;4.2;0.8;0.6;10.8;2.5;6.7;0.1;8.4
696;42;1997;27.4;4.5;4.0;6.9;18.3;3.3;1.1;0.9;8.6;2.0;6.4;0.0;7.8
697;42;1998;28.1;5.0;4.4;7.1;19.3;3.9;0.8;0.7;10.1;1.8;6.2;0.2;8.4
698;42;1999;31.0;4.5;5.3;8.0;20.6;4.0;1.1;0.8;10.8;2.5;6.0;0.2;9.1
699;42;2000;28.3;5.2;4.0;7.8;19.2;3.4;0.8;1.1;10.7;2.8;4.9;0.0;9.0
700;42;2001;26.9;6.2;4.4;6.3;17.6;3.2;1.1;0.5;9.3;1.8;5.6;0.2;8.4
701;42;2002;28.1;5.4;5.1;8.7;16.1;3.9;1.1;0.9;7.8;3.3;6.9;0.5;8.2
702;42;2003;30.5;5.3;5.5;10.1;18.1;3.8;1.3;1.0;10.4;2.7;6.6;0.3;9.2
703;42;2004;27.2;5.7;4.0;7.9;16.6;4.1;1.2;0.8;9.4;2.0;5.6;0.2;7.5
704;72;1997;33.2;5.0;4.5;8.1;24.1;3.9;0.9;0.3;13.9;3.0;6.9;0.1;9.0
705;72;1998;35.9;5.3;4.8;8.7;26.3;4.3;1.1;0.3;17.0;2.2;6.5;0.3;9.2
706;72;1999;38.7;5.3;5.1;8.9;29.9;4.1;0.9;0.4;19.5;2.8;7.0;0.2;9.4
707;72;2000;36.5;5.6;4.9;8.8;26.9;4.2;0.8;0.3;17.2;3.1;6.9;0.2;9.5
708;72;2001;33.4;5.6;4.6;9.0;23.4;4.3;0.7;0.3;14.6;2.5;6.9;0.3;8.9
709;72;2002;34.4;6.0;4.5;10.4;23.6;4.7;0.9;0.4;14.7;3.1;7.0;0.1;9.0
710;72;2003;36.0;6.1;4.9;11.2;24.1;4.8;0.8;0.2;15.7;2.8;7.0;0.2;9.8
711;72;2004;35.0;6.6;4.3;9.9;23.9;4.9;0.7;0.2;16.0;2.4;6.8;0.2;9.2
712;73;1997;23.5;6.2;6.3;8.9;7.3;2.8;2.0;4.6;2.7;1.6;4.6;0.2;8.1
713;73;1998;23.8;6.5;6.9;10.3;7.0;3.6;1.4;4.8;2.7;2.0;4.8;0.4;8.2
714;73;1999;24.2;6.8;7.0;10.3;7.3;3.6;1.5;4.6;2.7;2.0;5.0;0.5;8.4
715;73;2000;23.3;6.6;6.0;9.5;8.0;3.7;1.3;4.6;2.9;1.7;5.1;0.2;7.7
716;73;2001;22.8;6.4;6.3;9.1;6.9;3.4;1.4;3.8;2.6;1.7;4.6;0.4;7.9
717;73;2002;22.8;6.6;6.8;10.4;5.9;3.0;1.4;3.9;2.5;2.2;4.6;0.4;8.4
718;73;2003;22.5;6.6;6.2;9.4;6.6;3.6;1.6;3.2;2.6;1.8;4.6;0.2;8.0
719;73;2004;22.0;6.5;5.6;9.1;6.8;3.9;1.6;3.3;2.5;1.4;4.8;0.2;7.9
720;74;1997;29.1;5.0;4.3;7.7;19.1;3.3;1.1;1.2;11.0;2.2;6.5;0.1;8.0
721;74;1998;32.4;5.7;5.1;9.5;20.4;4.1;1.1;1.8;11.7;2.2;7.1;0.3;8.5
722;74;1999;33.8;5.6;5.4;9.1;23.3;4.2;1.0;1.1;14.4;2.5;6.5;0.2;8.8
723;74;2000;32.2;5.8;5.1;8.7;21.2;4.0;1.0;1.2;13.1;2.7;6.0;0.2;9.0
724;74;2001;30.0;5.8;4.8;8.8;18.6;4.1;0.9;0.9;11.0;2.2;6.3;0.3;8.4
725;74;2002;30.5;5.9;5.2;10.3;18.1;4.5;1.1;1.0;10.9;3.0;6.2;0.2;8.6
726;74;2003;32.2;6.1;5.2;10.8;19.3;4.7;0.9;0.8;12.0;2.6;6.6;0.2;9.2
727;74;2004;30.4;6.3;4.3;9.3;18.8;4.7;1.0;0.8;11.9;2.3;6.4;0.2;8.2
728;75;1997;27.7;6.8;6.6;9.1;11.7;3.3;1.7;3.7;5.6;2.1;5.5;0.0;10.0
729;75;1998;29.6;6.6;7.6;9.8;13.2;3.1;1.6;4.7;7.4;1.7;6.3;0.1;8.7
730;75;1999;30.4;6.6;7.0;10.6;13.8;2.7;1.6;4.8;8.3;2.3;5.5;0.8;9.2
731;75;2000;28.6;6.5;5.6;10.2;14.2;4.1;1.0;4.5;7.6;2.0;6.5;0.3;7.8
732;75;2001;26.4;6.1;6.0;9.6;11.9;3.6;1.1;3.6;7.0;2.0;5.2;0.4;8.1
733;75;2002;28.6;7.6;5.9;11.1;13.3;2.8;1.2;3.7;8.4;2.2;5.8;0.4;8.9
734;75;2003;27.1;6.8;6.0;9.7;12.1;3.5;1.7;3.1;7.3;2.1;4.3;0.2;8.5
735;75;2004;30.4;7.6;6.2;10.7;14.6;4.3;1.3;2.9;8.7;1.3;5.3;0.3;10.4
736;76;1997;23.4;4.3;4.4;7.1;12.6;1.8;1.4;2.3;8.2;2.9;2.1;0.4;7.4
737;76;1998;25.3;3.3;5.9;8.4;16.0;3.7;0.2;1.9;3.8;0.7;4.1;0.5;12.9
738;76;1999;31.0;7.1;8.7;9.5;16.0;4.9;1.1;3.8;7.9;2.8;4.6;0.0;11.2
739;76;2000;29.5;6.1;8.0;9.6;13.8;3.3;0.5;2.8;5.0;3.3;7.6;0.3;8.9
740;76;2001;30.1;6.9;9.7;11.0;12.0;2.5;1.7;5.5;4.5;2.1;4.7;1.1;11.6
741;76;2002;27.4;4.9;7.0;8.1;12.6;1.5;0.5;4.7;2.8;2.0;6.3;0.0;11.1
742;76;2003;28.0;7.1;7.0;10.2;13.0;2.3;1.5;2.7;6.3;1.8;5.7;0.0;13.1
743;76;2004;25.8;6.5;5.9;8.7;12.5;1.7;1.2;3.1;7.6;1.3;4.1;0.3;10.4
744;84;1997;36.4;7.8;8.3;12.0;19.1;5.2;1.8;3.3;10.2;2.9;6.6;0.5;12.1
745;84;1998;36.5;7.8;8.2;12.3;20.0;5.5;1.4;3.2;12.8;2.8;6.3;0.9;10.7
746;84;1999;40.4;9.3;8.8;12.5;23.0;5.1;1.5;3.6;13.9;3.1;7.8;1.0;11.6
747;84;2000;38.9;8.6;8.4;11.5;22.5;5.7;1.2;3.2;13.8;2.9;7.0;0.7;11.7
748;84;2001;38.7;9.3;8.6;13.4;20.9;5.9;1.4;2.7;12.5;2.9;7.7;0.9;12.4
749;84;2002;37.3;9.6;8.7;13.8;18.8;5.5;1.6;2.5;11.9;4.0;6.8;0.7;12.1
750;84;2003;37.9;9.2;7.5;14.3;20.0;5.6;1.6;2.1;12.7;3.4;7.0;0.6;12.4
751;84;2004;38.1;10.1;7.8;13.1;20.1;6.9;1.5;2.2;13.4;3.1;6.8;0.6;11.3
752;85;1997;34.9;7.0;7.7;11.0;18.5;4.3;1.8;3.0;10.1;3.0;5.9;0.5;11.8
753;85;1998;35.3;7.2;7.1;11.6;20.4;5.1;1.4;2.5;12.5;2.8;6.7;0.6;10.1
754;85;1999;37.2;7.7;7.3;10.7;22.6;4.6;1.4;3.0;13.9;2.5;6.7;0.6;10.0
755;85;2000;36.0;7.2;6.9;10.4;21.8;4.8;1.1;2.6;13.8;2.9;6.4;0.5;10.2
756;85;2001;38.5;9.1;8.3;13.0;21.9;6.0;1.3;2.3;13.6;2.5;8.0;0.9;11.8
757;85;2002;35.3;8.7;8.1;13.1;18.1;5.5;1.2;2.3;11.1;4.1;6.6;0.4;11.4
758;85;2003;36.4;8.7;6.0;13.4;20.0;5.1;1.5;1.8;12.4;2.9;7.1;0.3;11.2
759;85;2004;37.1;9.3;7.2;12.7;19.5;7.0;1.4;2.1;13.4;3.3;6.3;0.4;10.6
760;86;1997;42.8;11.3;10.4;16.3;21.9;8.8;1.6;4.6;10.9;2.5;9.8;0.8;13.3
761;86;1998;41.3;10.1;12.6;14.9;18.5;7.2;1.4;6.0;13.8;2.7;4.6;1.8;12.7
762;86;1999;52.8;15.5;14.6;19.6;24.5;6.6;1.8;5.8;13.6;5.3;12.1;2.6;17.9
763;86;2000;51.4;14.3;14.6;16.1;25.4;9.4;1.4;5.9;13.9;2.9;9.3;1.6;18.1
764;86;2001;39.4;10.1;9.6;15.1;17.5;5.8;1.8;4.1;8.4;4.2;6.8;1.0;14.5
765;86;2002;45.1;13.2;10.9;16.7;21.5;5.7;3.0;3.1;14.9;3.6;7.5;1.6;15.0
766;86;2003;44.7;11.2;13.7;18.3;20.0;7.7;1.8;3.4;14.4;5.5;6.5;1.9;17.6
767;86;2004;42.0;13.3;10.2;14.5;22.6;6.6;1.5;2.8;13.6;2.4;9.0;1.4;14.1
768;88;1997;39.4;13.3;12.2;13.4;16.8;6.2;2.1;3.0;9.6;4.6;8.9;1.1;13.1
769;88;1998;40.7;10.1;12.6;15.3;19.9;8.2;1.3;5.1;13.6;2.8;6.0;2.9;9.8
770;88;1999;47.8;14.2;14.5;18.4;21.9;6.3;1.7;4.5;13.4;4.5;9.6;3.1;15.7
771;88;2000;45.0;14.3;14.6;13.4;20.1;9.7;1.4;3.5;13.5;3.2;7.7;2.3;14.2
772;88;2001;38.6;12.1;11.4;11.6;16.6;6.5;1.9;2.5;9.7;1.9;9.4;1.5;13.2
773;88;2002;41.6;11.6;12.7;17.8;18.0;6.3;2.4;3.0;12.0;4.7;6.7;2.3;14.8
774;88;2003;46.9;14.1;12.4;17.7;21.7;7.5;2.5;3.0;15.0;3.0;7.7;2.0;16.8
775;88;2004;43.1;14.3;9.8;17.2;20.1;9.5;2.6;3.1;12.8;2.1;6.5;2.2;15.9
776;89;1997;35.4;8.1;9.3;11.5;17.5;5.4;1.9;3.5;8.2;1.9;6.6;0.5;13.0
777;89;1998;34.7;8.2;9.2;11.6;17.1;6.3;1.4;4.2;10.8;2.0;5.7;0.6;11.0
778;89;1999;41.5;9.6;10.0;12.6;22.7;5.2;1.2;4.5;13.2;3.6;8.5;0.8;11.5
779;89;2000;37.1;8.5;8.6;11.1;20.3;5.1;1.5;3.8;12.1;2.6;6.7;0.7;11.6
780;89;2001;36.0;8.1;8.7;12.5;19.1;5.2;1.0;3.8;10.6;2.7;6.6;0.8;12.4
781;89;2002;36.4;10.5;8.5;12.7;17.4;5.5;1.5;2.5;11.9;2.8;5.4;0.9;12.8
782;89;2003;35.2;8.1;8.1;13.0;18.2;4.7;1.4;2.6;11.2;3.6;6.9;0.6;11.7
783;89;2004;36.7;9.1;7.5;12.8;18.7;5.6;1.3;2.3;12.8;3.2;6.7;0.3;11.1
784;Slachtoffer van vandalismedelicten;1997;38.3;7.5;6.7;12.9;23.3;6.4;1.3;2.8;13.0;3.4;7.3;0.6;10.8
785;Slachtoffer van vandalismedelicten;1998;38.6;7.2;7.4;12.7;22.4;4.7;1.6;2.7;14.5;3.7;6.6;0.5;10.7
786;Slachtoffer van vandalismedelicten;1999;40.8;9.2;8.4;12.4;24.1;5.1;1.5;3.3;14.2;3.3;8.3;0.7;12.2
787;Slachtoffer van vandalismedelicten;2000;41.9;9.4;7.4;12.8;25.8;6.6;0.8;3.4;15.1;2.9;7.7;0.2;13.3
788;Slachtoffer van vandalismedelicten;2001;41.5;9.8;7.1;15.8;24.3;6.1;1.5;2.2;14.4;3.9;7.9;0.8;13.4
789;Slachtoffer van vandalismedelicten;2002;38.9;9.8;8.6;13.4;21.6;5.0;1.4;2.3;12.6;5.0;8.3;0.4;11.9
790;Slachtoffer van vandalismedelicten;2003;38.8;9.0;7.3;15.2;20.6;5.5;1.3;1.9;13.9;4.2;6.3;0.6;13.0
791;Slachtoffer van vandalismedelicten;2004;39.0;10.3;7.9;12.2;22.1;7.2;1.3;2.0;14.6;3.3;7.6;0.6;10.6
792;Slachtoffer van doorrijden na aanrijding;1997;39.5;4.2;5.9;13.2;22.2;3.5;1.7;4.3;13.9;2.6;2.5;0.0;14.3
793;Slachtoffer van doorrijden na aanrijding;1998;39.3;9.2;10.4;18.7;16.7;6.5;0.0;5.8;13.9;2.1;5.7;0.0;15.9
794;Slachtoffer van doorrijden na aanrijding;1999;40.9;8.1;4.0;17.0;23.3;7.9;1.5;2.7;12.9;2.2;5.2;3.4;12.6
795;Slachtoffer van doorrijden na aanrijding;2000;41.5;8.0;11.3;12.2;21.3;7.4;0.4;1.4;16.3;3.1;6.1;2.6;12.0
796;Slachtoffer van doorrijden na aanrijding;2001;49.4;10.4;11.6;20.7;17.9;12.2;2.5;4.0;12.1;5.0;5.2;0.0;15.6
797;Slachtoffer van doorrijden na aanrijding;2002;45.8;10.9;10.2;18.2;16.3;6.3;6.4;2.9;12.4;3.1;8.8;1.1;13.4
798;Slachtoffer van doorrijden na aanrijding;2003;47.0;9.5;6.8;21.2;26.2;11.2;3.2;1.3;15.5;4.8;11.6;1.6;12.9
799;Slachtoffer van doorrijden na aanrijding;2004;36.1;8.3;10.6;14.9;19.5;4.7;1.0;2.7;10.8;0.8;7.0;0.0;16.0
800;Slachtoffer kwaadwillige telefoontjes;1997;39.6;12.3;10.2;14.7;19.4;4.2;2.6;4.5;9.2;4.1;8.8;0.8;15.5
801;Slachtoffer kwaadwillige telefoontjes;1998;41.2;11.4;13.0;14.2;18.8;5.4;2.9;5.0;10.7;3.5;10.1;1.9;12.4
802;Slachtoffer kwaadwillige telefoontjes;1999;42.5;12.3;11.2;14.6;21.3;4.6;2.7;4.4;10.9;2.8;10.2;1.4;15.0
803;Slachtoffer kwaadwillige telefoontjes;2000;36.6;10.2;8.2;12.0;17.0;4.4;1.5;3.8;12.1;2.3;7.4;0.2;11.3
804;Slachtoffer kwaadwillige telefoontjes;2001;41.3;12.2;10.4;15.0;18.4;7.6;1.8;3.0;9.0;3.2;9.6;2.2;13.8
805;Slachtoffer kwaadwillige telefoontjes;2002;40.9;13.8;11.3;14.8;16.5;5.2;2.5;3.5;9.2;6.1;8.1;0.9;14.2
806;Slachtoffer kwaadwillige telefoontjes;2003;36.2;12.1;9.0;12.2;17.1;6.1;2.0;2.3;9.4;2.3;10.2;1.5;12.6
807;Slachtoffer kwaadwillige telefoontjes;2004;35.6;13.0;10.3;10.8;18.0;5.0;2.7;1.9;9.6;3.1;9.6;0.8;10.0
808;87;1997;26.6;4.8;4.3;7.3;16.2;2.9;1.2;1.8;8.8;2.2;5.7;0.0;7.4
809;87;1998;29.0;5.1;4.8;8.3;17.8;3.5;1.1;1.8;10.5;1.9;5.6;0.2;8.1
810;87;1999;30.3;4.7;4.9;8.4;20.1;3.5;1.1;1.5;12.3;2.3;5.6;0.1;8.1
811;87;2000;28.7;5.1;4.3;8.2;18.4;3.4;0.9;1.6;10.8;2.4;5.9;0.0;7.8
812;87;2001;26.2;4.8;4.2;7.6;15.6;3.3;0.8;1.4;9.1;1.9;5.4;0.1;7.2
813;87;2002;27.3;5.0;4.2;9.1;16.2;3.5;0.9;1.4;9.4;2.3;5.8;0.0;7.6
814;87;2003;28.7;5.3;4.7;9.3;16.8;4.0;1.0;1.1;10.2;2.1;5.8;0.1;8.1
815;87;2004;27.6;5.4;3.7;8.5;16.8;3.7;0.9;1.1;10.2;1.7;5.8;0.1;7.9
