ID;Geslacht;Leeftijden;RegioS;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
1715;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2006 4e kwartaal;152950.0;140330.0;12620.0
1716;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2007 1e kwartaal;153590.0;140750.0;12840.0
1717;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2007 2e kwartaal;154310.0;141320.0;12990.0
1718;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2007 3e kwartaal;155390.0;141990.0;13400.0
1719;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2007 4e kwartaal;156100.0;142590.0;13510.0
1720;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2008 1e kwartaal;156760.0;143070.0;13690.0
1721;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2008 2e kwartaal;157490.0;143670.0;13820.0
1722;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2008 3e kwartaal;158760.0;144650.0;14110.0
1723;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2008 4e kwartaal;159830.0;145510.0;14320.0
1724;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2009 1e kwartaal;160540.0;146030.0;14510.0
1725;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2009 2e kwartaal;161700.0;147000.0;14700.0
1726;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2009 3e kwartaal;163240.0;148140.0;15100.0
1727;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2009 4e kwartaal;164400.0;149150.0;15250.0
1728;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2010 1e kwartaal;165320.0;149880.0;15450.0
1729;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2010 2e kwartaal;166490.0;150880.0;15610.0
1730;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2010 3e kwartaal;167380.0;151440.0;15940.0
1731;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2010 4e kwartaal;167720.0;151660.0;16060.0
1732;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2011 1e kwartaal;169130.0;152830.0;16300.0
1733;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2011 2e kwartaal;171750.0;155190.0;16560.0
1734;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2011 3e kwartaal;174240.0;157340.0;16900.0
1735;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2011 4e kwartaal;176370.0;159200.0;17170.0
1736;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2012 1e kwartaal;178200.0;160790.0;17410.0
1737;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2012 2e kwartaal;180090.0;162450.0;17630.0
1738;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2012 3e kwartaal;182080.0;164110.0;17970.0
1739;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2012 4e kwartaal;183980.0;165820.0;18160.0
1740;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2013 1e kwartaal;184130.0;165870.0;18260.0
1741;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2013 2e kwartaal;185930.0;167370.0;18560.0
1742;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2013 3e kwartaal;187720.0;168870.0;18850.0
1743;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2013 4e kwartaal;189320.0;170260.0;19060.0
1744;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2014 1e kwartaal;189630.0;170530.0;19100.0
1745;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2014 2e kwartaal;191270.0;171900.0;19370.0
1746;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2014 3e kwartaal;192930.0;173310.0;19630.0
1747;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2014 4e kwartaal;194350.0;174530.0;19820.0
1748;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2015 1e kwartaal;194260.0;174740.0;19530.0
1749;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2015 2e kwartaal;195780.0;175980.0;19800.0
1750;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2015 3e kwartaal;197510.0;177550.0;19960.0
1751;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2015 4e kwartaal;198990.0;178710.0;20280.0
1752;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2016 1e kwartaal;197000.0;176880.0;20120.0
1753;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2016 2e kwartaal;198180.0;177970.0;20210.0
1754;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2016 3e kwartaal;199820.0;179360.0;20460.0
1755;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2016 4e kwartaal;201120.0;180530.0;20580.0
1756;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2017 1e kwartaal;198720.0;178320.0;20400.0
1757;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2017 2e kwartaal;200020.0;179360.0;20660.0
1758;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2017 3e kwartaal;201400.0;180600.0;20800.0
1759;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2017 4e kwartaal;202980.0;181950.0;21030.0
1760;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2018 1e kwartaal;200450.0;179640.0;20820.0
1761;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2018 2e kwartaal;201860.0;180880.0;20980.0
1762;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2018 3e kwartaal;203530.0;182230.0;21300.0
1763;Totaal mannen en vrouwen;Totaal;Utrecht (CR);2018 4e kwartaal;205050.0;183570.0;21480.0
1764;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2006 4e kwartaal;48880.0;46370.0;2510.0
1765;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2007 1e kwartaal;49270.0;46700.0;2570.0
1766;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2007 2e kwartaal;49750.0;47120.0;2630.0
1767;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2007 3e kwartaal;50200.0;47510.0;2690.0
1768;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2007 4e kwartaal;50560.0;47840.0;2720.0
1769;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2008 1e kwartaal;51060.0;48270.0;2800.0
1770;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2008 2e kwartaal;51520.0;48650.0;2870.0
1771;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2008 3e kwartaal;52060.0;49150.0;2910.0
1772;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2008 4e kwartaal;52630.0;49680.0;2950.0
1773;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2009 1e kwartaal;53180.0;50180.0;3000.0
1774;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2009 2e kwartaal;53720.0;50680.0;3030.0
1775;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2009 3e kwartaal;54440.0;51350.0;3100.0
1776;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2009 4e kwartaal;55130.0;51960.0;3170.0
1777;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2010 1e kwartaal;55800.0;52550.0;3250.0
1778;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2010 2e kwartaal;56410.0;53100.0;3310.0
1779;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2010 3e kwartaal;56920.0;53540.0;3380.0
1780;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2010 4e kwartaal;57190.0;53770.0;3420.0
1781;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2011 1e kwartaal;57930.0;54440.0;3480.0
1782;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2011 2e kwartaal;58950.0;55400.0;3550.0
1783;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2011 3e kwartaal;60070.0;56430.0;3640.0
1784;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2011 4e kwartaal;61040.0;57320.0;3720.0
1785;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2012 1e kwartaal;61870.0;58080.0;3790.0
1786;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2012 2e kwartaal;62800.0;58940.0;3860.0
1787;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2012 3e kwartaal;63700.0;59760.0;3940.0
1788;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2012 4e kwartaal;64540.0;60550.0;3990.0
1789;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2013 1e kwartaal;64790.0;60770.0;4020.0
1790;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2013 2e kwartaal;65570.0;61480.0;4090.0
1791;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2013 3e kwartaal;66410.0;62240.0;4170.0
1792;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2013 4e kwartaal;67210.0;62990.0;4220.0
1793;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2014 1e kwartaal;67500.0;63230.0;4270.0
1794;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2014 2e kwartaal;68150.0;63840.0;4310.0
1795;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2014 3e kwartaal;68870.0;64500.0;4370.0
1796;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2014 4e kwartaal;69510.0;65070.0;4450.0
1797;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2015 1e kwartaal;69700.0;65380.0;4330.0
1798;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2015 2e kwartaal;70390.0;66050.0;4350.0
1799;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2015 3e kwartaal;71050.0;66670.0;4380.0
1800;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2015 4e kwartaal;71610.0;67160.0;4450.0
1801;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2016 1e kwartaal;70930.0;66500.0;4430.0
1802;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2016 2e kwartaal;71480.0;67020.0;4460.0
1803;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2016 3e kwartaal;72200.0;67700.0;4500.0
1804;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2016 4e kwartaal;72810.0;68280.0;4530.0
1805;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2017 1e kwartaal;71980.0;67510.0;4470.0
1806;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2017 2e kwartaal;72510.0;67980.0;4520.0
1807;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2017 3e kwartaal;73120.0;68560.0;4560.0
1808;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2017 4e kwartaal;73770.0;69160.0;4610.0
1809;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2018 1e kwartaal;72930.0;68370.0;4560.0
1810;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2018 2e kwartaal;73490.0;68880.0;4610.0
1811;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2018 3e kwartaal;74160.0;69480.0;4680.0
1812;Totaal mannen en vrouwen;Totaal;Kop van Noord-Holland (CR);2018 4e kwartaal;74730.0;69970.0;4750.0
1813;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2006 4e kwartaal;32450.0;30150.0;2300.0
1814;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2007 1e kwartaal;32650.0;30300.0;2350.0
1815;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2007 2e kwartaal;32900.0;30500.0;2390.0
1816;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2007 3e kwartaal;33170.0;30740.0;2430.0
1817;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2007 4e kwartaal;33410.0;30930.0;2470.0
1818;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2008 1e kwartaal;33580.0;31070.0;2510.0
1819;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2008 2e kwartaal;33790.0;31250.0;2540.0
1820;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2008 3e kwartaal;34100.0;31510.0;2590.0
1821;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2008 4e kwartaal;34400.0;31760.0;2640.0
1822;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2009 1e kwartaal;34700.0;32010.0;2690.0
1823;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2009 2e kwartaal;35060.0;32310.0;2750.0
1824;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2009 3e kwartaal;35510.0;32700.0;2810.0
1825;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2009 4e kwartaal;35880.0;33020.0;2860.0
1826;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2010 1e kwartaal;36290.0;33380.0;2910.0
1827;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2010 2e kwartaal;36690.0;33720.0;2970.0
1828;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2010 3e kwartaal;36980.0;33980.0;3010.0
1829;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2010 4e kwartaal;37130.0;34080.0;3040.0
1830;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2011 1e kwartaal;37500.0;34420.0;3090.0
1831;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2011 2e kwartaal;38210.0;35070.0;3140.0
1832;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2011 3e kwartaal;38850.0;35620.0;3230.0
1833;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2011 4e kwartaal;39480.0;36200.0;3280.0
1834;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2012 1e kwartaal;40000.0;36670.0;3330.0
1835;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2012 2e kwartaal;40500.0;37110.0;3390.0
1836;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2012 3e kwartaal;40980.0;37550.0;3430.0
1837;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2012 4e kwartaal;41500.0;38000.0;3500.0
1838;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2013 1e kwartaal;41630.0;38110.0;3520.0
1839;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2013 2e kwartaal;42130.0;38560.0;3570.0
1840;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2013 3e kwartaal;42620.0;39000.0;3620.0
1841;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2013 4e kwartaal;43050.0;39360.0;3690.0
1842;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2014 1e kwartaal;43220.0;39510.0;3710.0
1843;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2014 2e kwartaal;43690.0;39930.0;3760.0
1844;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2014 3e kwartaal;44150.0;40330.0;3820.0
1845;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2014 4e kwartaal;44540.0;40680.0;3860.0
1846;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2015 1e kwartaal;46020.0;42160.0;3860.0
1847;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2015 2e kwartaal;46430.0;42520.0;3910.0
1848;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2015 3e kwartaal;46830.0;42890.0;3930.0
1849;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2015 4e kwartaal;47240.0;43250.0;3990.0
1850;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2016 1e kwartaal;46830.0;42860.0;3960.0
1851;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2016 2e kwartaal;47100.0;43120.0;3980.0
1852;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2016 3e kwartaal;47460.0;43450.0;4010.0
1853;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2016 4e kwartaal;47820.0;43770.0;4040.0
1854;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2017 1e kwartaal;47310.0;43310.0;4000.0
1855;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2017 2e kwartaal;47630.0;43600.0;4030.0
1856;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2017 3e kwartaal;47980.0;43930.0;4060.0
1857;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2017 4e kwartaal;48450.0;44310.0;4150.0
1858;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2018 1e kwartaal;47990.0;43870.0;4120.0
1859;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2018 2e kwartaal;48370.0;44230.0;4140.0
1860;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2018 3e kwartaal;48760.0;44540.0;4210.0
1861;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);2018 4e kwartaal;49140.0;44890.0;4250.0
1862;Totaal mannen en vrouwen;Totaal;IJmond (CR);2006 4e kwartaal;31460.0;29700.0;1760.0
1863;Totaal mannen en vrouwen;Totaal;IJmond (CR);2007 1e kwartaal;31510.0;29710.0;1800.0
1864;Totaal mannen en vrouwen;Totaal;IJmond (CR);2007 2e kwartaal;31570.0;29750.0;1820.0
1865;Totaal mannen en vrouwen;Totaal;IJmond (CR);2007 3e kwartaal;31760.0;29900.0;1870.0
1866;Totaal mannen en vrouwen;Totaal;IJmond (CR);2007 4e kwartaal;31870.0;29990.0;1880.0
1867;Totaal mannen en vrouwen;Totaal;IJmond (CR);2008 1e kwartaal;31980.0;30050.0;1920.0
1868;Totaal mannen en vrouwen;Totaal;IJmond (CR);2008 2e kwartaal;32120.0;30170.0;1950.0
1869;Totaal mannen en vrouwen;Totaal;IJmond (CR);2008 3e kwartaal;32290.0;30310.0;1980.0
1870;Totaal mannen en vrouwen;Totaal;IJmond (CR);2008 4e kwartaal;32450.0;30460.0;2000.0
1871;Totaal mannen en vrouwen;Totaal;IJmond (CR);2009 1e kwartaal;32520.0;30500.0;2020.0
1872;Totaal mannen en vrouwen;Totaal;IJmond (CR);2009 2e kwartaal;32690.0;30630.0;2070.0
1873;Totaal mannen en vrouwen;Totaal;IJmond (CR);2009 3e kwartaal;32890.0;30800.0;2090.0
1874;Totaal mannen en vrouwen;Totaal;IJmond (CR);2009 4e kwartaal;33040.0;30930.0;2110.0
1875;Totaal mannen en vrouwen;Totaal;IJmond (CR);2010 1e kwartaal;33220.0;31080.0;2150.0
1876;Totaal mannen en vrouwen;Totaal;IJmond (CR);2010 2e kwartaal;33480.0;31300.0;2180.0
1877;Totaal mannen en vrouwen;Totaal;IJmond (CR);2010 3e kwartaal;33620.0;31420.0;2200.0
1878;Totaal mannen en vrouwen;Totaal;IJmond (CR);2010 4e kwartaal;33630.0;31400.0;2230.0
1879;Totaal mannen en vrouwen;Totaal;IJmond (CR);2011 1e kwartaal;33870.0;31610.0;2250.0
1880;Totaal mannen en vrouwen;Totaal;IJmond (CR);2011 2e kwartaal;34360.0;32080.0;2280.0
1881;Totaal mannen en vrouwen;Totaal;IJmond (CR);2011 3e kwartaal;34760.0;32430.0;2340.0
1882;Totaal mannen en vrouwen;Totaal;IJmond (CR);2011 4e kwartaal;35140.0;32760.0;2370.0
1883;Totaal mannen en vrouwen;Totaal;IJmond (CR);2012 1e kwartaal;35400.0;32970.0;2430.0
1884;Totaal mannen en vrouwen;Totaal;IJmond (CR);2012 2e kwartaal;35650.0;33190.0;2460.0
1885;Totaal mannen en vrouwen;Totaal;IJmond (CR);2012 3e kwartaal;35960.0;33460.0;2500.0
1886;Totaal mannen en vrouwen;Totaal;IJmond (CR);2012 4e kwartaal;36290.0;33750.0;2540.0
1887;Totaal mannen en vrouwen;Totaal;IJmond (CR);2013 1e kwartaal;36230.0;33670.0;2560.0
1888;Totaal mannen en vrouwen;Totaal;IJmond (CR);2013 2e kwartaal;36490.0;33890.0;2590.0
1889;Totaal mannen en vrouwen;Totaal;IJmond (CR);2013 3e kwartaal;36710.0;34090.0;2620.0
1890;Totaal mannen en vrouwen;Totaal;IJmond (CR);2013 4e kwartaal;36950.0;34310.0;2640.0
1891;Totaal mannen en vrouwen;Totaal;IJmond (CR);2014 1e kwartaal;36960.0;34310.0;2650.0
1892;Totaal mannen en vrouwen;Totaal;IJmond (CR);2014 2e kwartaal;37180.0;34500.0;2680.0
1893;Totaal mannen en vrouwen;Totaal;IJmond (CR);2014 3e kwartaal;37360.0;34660.0;2700.0
1894;Totaal mannen en vrouwen;Totaal;IJmond (CR);2014 4e kwartaal;37560.0;34860.0;2710.0
1895;Totaal mannen en vrouwen;Totaal;IJmond (CR);2015 1e kwartaal;37490.0;34810.0;2680.0
1896;Totaal mannen en vrouwen;Totaal;IJmond (CR);2015 2e kwartaal;37720.0;35020.0;2700.0
1897;Totaal mannen en vrouwen;Totaal;IJmond (CR);2015 3e kwartaal;37910.0;35190.0;2720.0
1898;Totaal mannen en vrouwen;Totaal;IJmond (CR);2015 4e kwartaal;38090.0;35340.0;2750.0
1899;Totaal mannen en vrouwen;Totaal;IJmond (CR);2016 1e kwartaal;37680.0;34950.0;2740.0
1900;Totaal mannen en vrouwen;Totaal;IJmond (CR);2016 2e kwartaal;37830.0;35090.0;2740.0
1901;Totaal mannen en vrouwen;Totaal;IJmond (CR);2016 3e kwartaal;38100.0;35320.0;2780.0
1902;Totaal mannen en vrouwen;Totaal;IJmond (CR);2016 4e kwartaal;38310.0;35520.0;2790.0
1903;Totaal mannen en vrouwen;Totaal;IJmond (CR);2017 1e kwartaal;37860.0;35090.0;2770.0
1904;Totaal mannen en vrouwen;Totaal;IJmond (CR);2017 2e kwartaal;38070.0;35270.0;2800.0
1905;Totaal mannen en vrouwen;Totaal;IJmond (CR);2017 3e kwartaal;38290.0;35480.0;2820.0
1906;Totaal mannen en vrouwen;Totaal;IJmond (CR);2017 4e kwartaal;38580.0;35720.0;2860.0
1907;Totaal mannen en vrouwen;Totaal;IJmond (CR);2018 1e kwartaal;38100.0;35270.0;2830.0
1908;Totaal mannen en vrouwen;Totaal;IJmond (CR);2018 2e kwartaal;38290.0;35440.0;2850.0
1909;Totaal mannen en vrouwen;Totaal;IJmond (CR);2018 3e kwartaal;38420.0;35550.0;2870.0
1910;Totaal mannen en vrouwen;Totaal;IJmond (CR);2018 4e kwartaal;38650.0;35760.0;2900.0
1911;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2006 4e kwartaal;37050.0;33890.0;3160.0
1912;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2007 1e kwartaal;37080.0;33870.0;3200.0
1913;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2007 2e kwartaal;37180.0;33930.0;3250.0
1914;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2007 3e kwartaal;37300.0;33980.0;3320.0
1915;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2007 4e kwartaal;37340.0;33980.0;3360.0
1916;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2008 1e kwartaal;37350.0;33970.0;3380.0
1917;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2008 2e kwartaal;37410.0;33980.0;3440.0
1918;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2008 3e kwartaal;37580.0;34090.0;3500.0
1919;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2008 4e kwartaal;37760.0;34220.0;3540.0
1920;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2009 1e kwartaal;37840.0;34240.0;3600.0
1921;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2009 2e kwartaal;38000.0;34360.0;3640.0
1922;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2009 3e kwartaal;38200.0;34500.0;3700.0
1923;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2009 4e kwartaal;38380.0;34630.0;3750.0
1924;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2010 1e kwartaal;38500.0;34690.0;3810.0
1925;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2010 2e kwartaal;38640.0;34800.0;3840.0
1926;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2010 3e kwartaal;38790.0;34900.0;3880.0
1927;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2010 4e kwartaal;38680.0;34780.0;3900.0
1928;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2011 1e kwartaal;38910.0;34940.0;3980.0
1929;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2011 2e kwartaal;39460.0;35390.0;4070.0
1930;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2011 3e kwartaal;39960.0;35830.0;4120.0
1931;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2011 4e kwartaal;40340.0;36140.0;4200.0
1932;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2012 1e kwartaal;40660.0;36380.0;4280.0
1933;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2012 2e kwartaal;41060.0;36700.0;4360.0
1934;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2012 3e kwartaal;41400.0;36970.0;4430.0
1935;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2012 4e kwartaal;41700.0;37180.0;4520.0
1936;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2013 1e kwartaal;41620.0;37100.0;4530.0
1937;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2013 2e kwartaal;41930.0;37350.0;4580.0
1938;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2013 3e kwartaal;42290.0;37630.0;4660.0
1939;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2013 4e kwartaal;42580.0;37880.0;4710.0
1940;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2014 1e kwartaal;42610.0;37880.0;4730.0
1941;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2014 2e kwartaal;42940.0;38120.0;4830.0
1942;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2014 3e kwartaal;43210.0;38330.0;4880.0
1943;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2014 4e kwartaal;43410.0;38480.0;4930.0
1944;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);2015 1e kwartaal;43320.0;38470.0;4850.0
