ID;Persoonskenmerken;Perioden;SlachtofferschapTotaal_1;EnkelvoudigSlachtoffer_2;MeervoudigSlachtoffer_3;GeweldsdelictenTotaal_4;SeksueleDelicten_5;SeksueleDelictenAlleenVrouwen_6;Mishandeling_7;Bedreiging_8;VermogensdelictenTotaal_9;Inbraak_10;InbraakAlleenHuishoudens_11;Fietsdiefstal_12;FietsdiefstalAlleenFietsbezitters_13;Autodiefstal_14;AutodiefstalAlleenAutogebruikers_15;DiefstalUitAuto_16;DiefstalUitAutoAlleenAutogebruikers_17;Zakkenrollerij_18;OverigeDiefstal_19;VandalismedelictenTotaal_20;DiefstalVanafBeschadigingAuto_21;DiefstalBeschadigingAutoAutogebruiker_22;OverigeVernielingen_23;DoorrijdenNaAanrijding_24;KwaadwilligeTelefoontjes_25;OverigeDelicten_26
362;Leeftijd: man 25 tot 45 jr;1999;32.3;25.0;7.3;7.3;0.3;;2.5;5.0;13.5;2.3;;5.1;5.8;0.4;0.5;3.2;4.1;1.0;3.0;16.3;11.9;15.6;4.8;1.8;5.9;0.6
363;Leeftijd: man 25 tot 45 jr;2000;33.1;26.0;7.1;6.0;0.1;;1.5;4.7;15.2;2.3;;5.4;6.0;0.6;0.8;4.1;5.7;1.4;3.5;16.4;11.5;16.0;5.5;1.7;4.3;0.8
364;Leeftijd: man 25 tot 45 jr;2001;31.5;24.9;6.6;7.2;0.6;;2.4;4.8;13.7;1.6;;4.4;4.9;0.3;0.3;4.0;5.3;1.5;3.2;15.0;10.4;14.1;5.1;1.6;4.4;0.8
365;Leeftijd: man 25 tot 45 jr;2002;33.1;25.4;7.7;7.0;0.5;;1.8;5.4;14.0;1.9;;4.4;5.0;0.3;0.5;3.8;5.3;1.5;3.4;17.0;11.2;15.4;6.6;2.3;3.3;0.6
366;Leeftijd: man 25 tot 45 jr;2003;31.6;24.8;6.8;7.6;0.3;;3.0;4.9;13.2;1.1;;4.9;5.2;0.2;0.3;4.2;5.6;1.4;2.9;15.3;11.4;15.2;4.3;1.7;3.1;0.9
367;Leeftijd: man 25 tot 45 jr;2004;31.6;24.7;6.9;7.5;0.3;;2.1;5.5;12.4;1.0;;4.8;5.3;0.2;0.2;3.0;4.1;1.0;3.4;16.1;10.9;14.7;5.9;1.3;3.7;1.1
368;Leeftijd: man 45 tot 65 jr;1997;20.3;17.1;3.2;2.2;0.0;;0.7;1.7;9.9;2.5;;1.8;2.4;0.2;0.2;1.8;2.3;0.9;3.3;10.0;6.2;8.0;4.1;1.2;5.6;0.4
369;Leeftijd: man 45 tot 65 jr;1998;22.6;19.4;3.2;3.7;0.0;;1.1;2.7;9.8;1.6;;2.9;3.2;0.4;0.5;2.3;3.0;0.8;2.7;10.5;7.6;9.7;3.2;0.8;6.5;0.7
370;Leeftijd: man 45 tot 65 jr;1999;22.6;19.0;3.5;3.9;0.1;;0.9;3.0;9.9;1.8;;3.1;3.4;0.1;0.1;1.6;2.0;1.0;2.9;10.2;7.1;9.0;3.5;1.5;4.3;0.4
371;Leeftijd: man 45 tot 65 jr;2000;22.3;18.7;3.6;3.1;0.0;;0.8;2.3;9.1;1.8;;2.2;2.4;0.2;0.3;1.6;2.0;0.9;2.7;11.3;7.5;9.7;4.2;1.9;4.0;0.3
372;Leeftijd: man 45 tot 65 jr;2001;19.8;16.9;3.0;3.6;0.2;;1.0;2.6;8.3;1.6;;2.0;2.2;0.0;0.1;2.3;2.9;0.8;2.0;9.6;6.3;8.2;3.3;1.1;4.2;0.5
373;Leeftijd: man 45 tot 65 jr;2002;24.6;20.6;4.0;3.9;0.2;;1.3;2.8;10.1;1.9;;2.5;2.8;0.2;0.3;3.9;5.0;0.9;1.7;12.1;8.4;10.8;4.1;1.8;3.2;0.7
374;Leeftijd: man 45 tot 65 jr;2003;22.7;19.4;3.4;4.2;0.3;;1.2;3.0;9.1;1.8;;2.6;2.9;0.1;0.1;1.8;2.3;1.1;2.4;10.7;7.2;9.5;3.7;1.7;3.6;0.9
375;Leeftijd: man 45 tot 65 jr;2004;21.2;18.0;3.2;3.3;0.1;;0.9;2.6;8.8;1.8;;2.0;2.2;0.1;0.1;2.0;2.6;1.1;2.2;10.0;7.2;9.3;3.2;1.3;3.6;0.6
376;Leeftijd: man 65 jr of ouder;1997;14.6;12.9;1.7;1.2;0.0;;0.3;0.9;5.1;2.6;;0.7;0.4;0.0;0.0;0.8;1.1;0.1;1.2;8.7;5.7;8.0;3.1;1.1;3.1;0.1
377;Leeftijd: man 65 jr of ouder;1998;10.8;9.9;0.9;1.1;0.0;;0.1;1.0;2.9;0.5;;0.5;0.6;0.0;0.0;0.7;1.0;0.1;1.2;6.0;4.0;5.3;2.1;1.4;3.1;0.0
378;Leeftijd: man 65 jr of ouder;1999;12.4;11.0;1.5;0.9;0.0;;0.0;0.9;4.4;0.5;;0.5;0.7;0.1;0.2;1.7;2.3;0.5;1.2;7.6;6.2;8.2;1.5;0.9;5.0;0.8
379;Leeftijd: man 65 jr of ouder;2000;10.5;9.8;0.6;0.7;0.0;;0.1;0.6;3.9;0.6;;0.4;0.4;0.1;0.2;1.0;1.4;1.1;0.9;5.2;2.9;4.0;2.5;1.0;3.0;0.2
380;Leeftijd: man 65 jr of ouder;2001;11.9;10.4;1.4;1.8;0.0;;0.4;1.4;4.8;0.9;;1.0;1.3;0.0;0.0;0.6;0.8;1.0;1.4;5.8;4.3;5.6;1.6;0.6;2.9;0.2
381;Leeftijd: man 65 jr of ouder;2002;12.2;11.4;0.8;2.6;0.0;;0.3;2.3;4.9;1.2;;1.1;1.3;0.2;0.2;0.5;0.7;0.8;1.1;5.1;3.9;5.4;1.2;0.6;2.6;0.1
382;Leeftijd: man 65 jr of ouder;2003;14.4;12.4;2.0;1.3;0.0;;0.3;1.1;4.7;0.8;;0.5;0.6;0.0;0.0;0.7;1.0;1.5;1.5;9.0;6.1;8.3;3.2;1.1;3.8;0.7
383;Leeftijd: man 65 jr of ouder;2004;12.4;11.5;0.9;0.7;0.1;;0.0;0.6;5.3;0.8;;1.0;1.2;0.0;0.0;1.1;1.5;1.1;1.4;6.9;4.5;5.9;2.4;0.3;2.8;0.5
384;Leeftijd: vrouw 0 tot 15 jaar;1997;33.4;25.1;8.3;9.0;;;4.3;6.5;17.7;;;7.1;8.1;;;;;6.1;6.7;9.1;;;9.1;4.7;;
385;Leeftijd: vrouw 0 tot 15 jaar;1998;26.0;21.9;4.1;4.2;;;0.8;3.4;12.8;;;6.1;6.5;;;;;2.7;6.0;9.0;;;9.0;2.9;;
386;Leeftijd: vrouw 0 tot 15 jaar;1999;29.9;25.5;4.3;6.4;;;2.3;4.9;14.7;;;5.4;5.3;;;;;5.2;5.1;11.9;;;11.9;1.7;;
387;Leeftijd: vrouw 0 tot 15 jaar;2000;33.6;27.6;6.1;5.9;;;1.9;4.8;16.0;;;9.8;8.1;;;;;4.5;3.7;12.3;;;12.3;3.5;;
388;Leeftijd: vrouw 0 tot 15 jaar;2001;28.8;21.6;7.2;7.3;;;1.7;6.0;16.2;;;5.5;5.1;;;;;6.0;6.5;8.7;;;8.7;2.9;;
389;Leeftijd: vrouw 0 tot 15 jaar;2002;25.1;17.6;7.5;3.3;;;2.1;2.1;14.8;;;5.2;5.4;;;;;5.0;5.6;9.6;;;9.6;4.6;;
390;Leeftijd: vrouw 0 tot 15 jaar;2003;27.9;23.7;4.2;8.3;;;3.1;5.2;12.5;;;6.2;6.4;;;;;3.9;3.5;7.8;;;7.8;3.2;;
391;Leeftijd: vrouw 0 tot 15 jaar;2004;22.9;19.0;3.9;5.4;;;2.5;3.7;11.5;;;4.8;4.9;;;;;3.0;4.5;7.7;;;7.7;1.7;;
392;Leeftijd: vrouw 15 tot 25 jr;1997;34.0;26.1;7.9;9.8;5.8;5.8;2.1;3.2;20.9;1.8;;12.1;15.1;0.2;0.8;0.6;2.3;4.0;4.5;9.1;3.6;13.0;6.6;1.1;13.0;0.6
393;Leeftijd: vrouw 15 tot 25 jr;1998;37.5;27.5;10.0;8.8;3.7;3.7;1.8;4.5;24.0;2.5;;12.7;15.1;0.0;0.0;0.4;1.6;7.4;4.7;10.9;3.8;16.4;8.3;2.5;13.5;1.1
394;Leeftijd: vrouw 15 tot 25 jr;1999;36.9;27.7;9.3;10.5;5.7;5.7;1.8;4.0;21.6;3.0;;9.7;11.1;0.3;1.0;1.1;3.9;4.7;4.8;11.5;4.7;16.2;8.2;2.1;11.3;0.6
395;Leeftijd: vrouw 15 tot 25 jr;2000;38.3;28.6;9.7;10.1;5.1;5.1;2.1;3.9;23.5;2.4;;13.0;15.1;0.0;0.0;1.2;4.9;5.3;4.7;11.0;3.8;15.9;8.9;1.7;13.0;1.0
396;Leeftijd: vrouw 15 tot 25 jr;2001;38.5;27.0;11.5;12.3;6.1;6.1;3.1;4.3;22.1;2.0;;12.8;14.5;0.2;0.6;2.1;7.1;4.1;4.5;11.8;5.5;18.9;8.2;2.2;10.8;1.0
397;Leeftijd: vrouw 15 tot 25 jr;2002;41.1;30.6;10.5;13.9;7.0;7.0;2.1;6.4;21.2;1.3;;12.0;13.3;0.3;1.0;3.1;10.4;4.9;3.7;12.1;4.6;15.4;8.9;1.9;8.5;0.8
398;Leeftijd: vrouw 15 tot 25 jr;2003;34.4;25.7;8.7;11.1;5.3;5.3;2.6;5.0;18.7;1.9;;9.3;10.9;0.2;0.5;1.8;4.9;4.8;3.1;9.8;6.8;18.5;5.3;2.6;11.0;1.5
399;Leeftijd: vrouw 15 tot 25 jr;2004;36.1;26.7;9.4;9.7;4.0;4.0;2.4;4.3;21.2;1.6;;11.6;12.8;0.2;0.8;1.4;4.8;4.3;4.6;11.2;5.0;17.2;8.0;2.5;10.2;0.8
400;Leeftijd: vrouw 25 tot 45 jr;1997;28.3;23.0;5.3;5.3;2.3;2.3;0.9;2.2;14.9;2.6;;5.8;5.3;0.2;0.3;2.1;3.9;2.8;3.1;10.8;6.2;11.6;5.0;1.3;10.6;0.6
401;Leeftijd: vrouw 25 tot 45 jr;1998;28.1;22.1;6.0;5.8;3.0;3.0;1.2;2.1;14.2;1.9;;5.6;5.9;0.3;0.6;1.4;2.6;1.9;4.2;12.2;6.7;12.8;5.8;1.6;8.8;0.9
402;Leeftijd: vrouw 25 tot 45 jr;1999;29.1;23.1;6.0;4.7;2.3;2.3;1.1;2.1;13.4;2.0;;5.0;5.2;0.1;0.2;2.0;3.6;1.9;3.3;14.8;8.2;14.8;7.0;1.3;9.6;0.7
403;Leeftijd: vrouw 25 tot 45 jr;2000;27.9;22.7;5.2;5.4;2.1;2.1;1.0;2.7;12.5;1.6;;4.9;5.3;0.3;0.4;1.6;2.8;1.5;3.9;12.6;8.0;13.7;4.9;1.8;6.5;0.9
404;Leeftijd: vrouw 25 tot 45 jr;2001;25.0;19.5;5.6;5.1;1.9;1.9;0.9;2.6;11.6;1.7;;4.2;4.5;0.1;0.2;2.2;3.7;1.4;2.8;12.0;7.4;12.4;4.9;1.1;6.4;1.0
405;Leeftijd: vrouw 25 tot 45 jr;2002;28.2;22.4;5.8;4.9;2.2;2.2;1.1;2.3;12.6;2.0;;3.6;3.9;0.2;0.3;2.6;4.1;1.7;3.8;14.8;9.9;15.5;5.3;1.2;6.2;0.6
406;Leeftijd: vrouw 25 tot 45 jr;2003;27.2;22.1;5.0;4.7;1.4;1.4;1.5;2.7;12.6;1.1;;4.5;4.8;0.2;0.4;3.0;4.8;1.8;3.2;12.5;8.5;13.5;4.5;1.6;5.6;0.9
407;Leeftijd: vrouw 25 tot 45 jr;2004;28.8;22.1;6.8;4.9;2.0;2.0;1.0;2.4;13.9;1.8;;4.9;5.3;0.4;0.7;2.8;4.4;2.0;3.7;14.1;9.8;15.3;5.0;1.3;6.2;0.8
408;Leeftijd: vrouw 45 tot 65 jr;1997;19.9;17.3;2.7;2.7;1.2;1.2;0.5;1.3;10.7;2.0;;3.3;2.9;0.0;0.0;1.0;2.5;2.3;2.7;7.7;4.5;10.7;3.6;0.6;6.9;0.3
409;Leeftijd: vrouw 45 tot 65 jr;1998;19.5;17.0;2.5;1.6;0.8;0.8;0.3;0.5;10.1;1.1;;2.7;2.9;0.1;0.1;0.9;2.0;1.7;4.2;9.5;5.2;11.5;4.5;0.3;8.0;0.6
410;Leeftijd: vrouw 45 tot 65 jr;1999;20.5;17.2;3.3;2.4;0.6;0.6;0.7;1.2;10.3;1.7;;2.2;2.7;0.3;0.6;1.4;3.0;2.4;3.1;9.5;5.0;11.1;4.7;1.0;7.5;0.4
411;Leeftijd: vrouw 45 tot 65 jr;2000;19.2;16.7;2.5;2.8;1.0;1.0;0.5;1.5;8.6;1.5;;2.6;2.9;0.2;0.5;0.4;0.9;2.1;2.3;9.2;5.6;11.6;4.0;0.4;6.5;0.5
412;Leeftijd: vrouw 45 tot 65 jr;2001;20.6;17.4;3.2;3.0;0.7;0.7;0.6;1.9;9.9;1.9;;3.5;3.9;0.0;0.1;1.1;2.2;2.0;2.4;9.0;5.4;10.8;3.7;1.2;4.6;0.3
413;Leeftijd: vrouw 45 tot 65 jr;2002;21.5;17.8;3.7;3.4;1.3;1.3;0.9;1.3;11.2;2.2;;2.9;3.3;0.0;0.0;1.4;2.9;2.0;3.4;9.5;5.9;11.8;3.9;0.7;4.2;1.0
414;Leeftijd: vrouw 45 tot 65 jr;2003;19.7;17.3;2.5;2.0;0.6;0.6;0.3;1.1;9.4;1.0;;2.6;3.0;0.1;0.2;1.9;3.7;1.7;2.6;9.3;6.0;11.8;3.7;0.9;4.4;0.4
415;Leeftijd: vrouw 45 tot 65 jr;2004;21.2;18.3;2.9;2.6;0.8;0.8;0.7;1.4;9.5;1.3;;3.1;3.5;0.1;0.2;1.4;2.7;1.6;2.7;9.8;6.5;11.9;3.9;1.2;4.4;0.9
416;Leeftijd: vrouw 65 jr of ouder;1997;9.7;8.6;1.1;0.3;0.0;0.0;0.0;0.3;6.4;2.2;;0.8;0.7;0.0;0.0;0.2;1.1;2.5;1.2;3.5;1.7;7.9;2.0;0.0;7.1;0.1
417;Leeftijd: vrouw 65 jr of ouder;1998;10.4;9.7;0.7;0.7;0.1;0.1;0.6;0.0;5.8;0.6;;0.8;1.3;0.0;0.0;0.0;0.0;1.8;2.8;3.8;1.5;6.9;2.5;0.6;5.7;0.2
418;Leeftijd: vrouw 65 jr of ouder;1999;9.6;8.6;1.0;0.6;0.3;0.3;0.0;0.4;5.7;1.1;;0.4;0.7;0.1;0.5;0.5;2.3;2.8;1.2;3.3;1.7;8.4;1.7;0.5;4.3;0.4
419;Leeftijd: vrouw 65 jr of ouder;2000;9.4;9.0;0.4;0.3;0.1;0.1;0.0;0.2;5.8;1.2;;0.5;0.7;0.0;0.0;0.0;0.0;3.3;1.2;3.4;1.4;6.3;2.1;0.1;5.8;0.1
420;Leeftijd: vrouw 65 jr of ouder;2001;8.3;7.3;1.0;0.7;0.0;0.0;0.1;0.6;4.4;0.9;;0.4;0.7;0.2;0.9;0.1;0.5;2.4;1.0;3.6;1.9;7.4;1.6;0.2;3.0;0.1
421;Leeftijd: vrouw 65 jr of ouder;2002;10.3;9.8;0.5;0.8;0.0;0.0;0.1;0.7;5.8;1.0;;0.9;1.4;0.1;0.5;0.0;0.0;2.3;1.5;3.8;2.4;8.9;1.5;0.4;4.5;0.8
422;Leeftijd: vrouw 65 jr of ouder;2003;10.6;9.8;0.8;0.7;0.3;0.3;0.0;0.3;6.2;0.9;;1.2;1.8;0.0;0.0;0.3;1.2;2.4;1.7;4.2;1.8;6.7;2.5;0.0;4.3;0.3
423;Leeftijd: vrouw 65 jr of ouder;2004;8.7;7.4;1.2;0.4;0.0;0.0;0.0;0.4;4.5;1.0;;1.1;1.6;0.0;0.0;0.2;0.6;1.0;1.6;4.2;2.0;7.1;2.5;0.5;4.2;0.2
424;Leeftijd: man 0 tot 15 jaar;1997;32.1;25.0;7.1;13.5;;;6.6;8.5;14.5;;;5.6;8.6;;;;;2.4;6.8;7.4;;;7.4;3.5;;
425;Leeftijd: man 0 tot 15 jaar;1998;35.5;25.9;9.6;12.3;;;4.9;8.5;14.5;;;4.8;5.1;;;;;4.0;7.9;12.4;;;12.4;4.5;;
426;Leeftijd: man 0 tot 15 jaar;1999;37.3;31.8;5.6;9.9;;;6.7;4.2;17.5;;;7.7;8.0;;;;;5.2;5.3;12.2;;;12.2;3.1;;
427;Leeftijd: man 0 tot 15 jaar;2000;32.8;25.2;7.6;11.2;;;6.6;5.2;14.2;;;7.7;8.6;;;;;5.2;2.1;12.4;;;12.4;3.2;;
428;Leeftijd: man 0 tot 15 jaar;2001;32.7;26.4;6.3;9.9;;;5.1;5.4;14.4;;;5.5;5.3;;;;;3.6;5.8;13.3;;;13.3;1.8;;
429;Leeftijd: man 0 tot 15 jaar;2002;30.2;25.3;5.0;9.0;;;5.9;4.2;14.0;;;5.1;4.7;;;;;5.2;4.5;10.2;;;10.2;1.2;;
430;Leeftijd: man 0 tot 15 jaar;2003;31.6;28.2;3.4;11.0;;;3.6;7.7;13.9;;;6.1;6.4;;;;;4.6;3.8;7.7;;;7.7;2.1;;
431;Leeftijd: man 0 tot 15 jaar;2004;38.5;28.7;9.8;11.0;;;5.2;6.6;19.8;;;9.0;9.0;;;;;5.0;7.2;14.3;;;14.3;4.9;;
432;Leeftijd: man 15 tot 20 jaar;1997;39.5;29.2;10.4;19.0;0.3;;9.1;11.0;20.0;1.5;;11.1;17.8;0.0;;0.0;;3.8;6.3;7.4;1.4;;6.9;2.8;3.9;0.3
433;Leeftijd: man 15 tot 20 jaar;1998;40.6;31.9;8.7;13.8;0.6;;6.9;8.6;23.8;1.0;;13.4;13.6;0.0;;0.4;;5.4;5.3;9.0;0.6;;8.8;1.2;6.5;1.0
434;Leeftijd: man 15 tot 20 jaar;1999;44.3;31.3;13.0;18.9;0.3;;9.0;12.3;21.5;1.6;;11.2;12.4;0.0;;1.1;;5.1;4.8;12.2;3.0;;11.2;4.3;5.4;0.4
435;Leeftijd: man 15 tot 20 jaar;2000;41.6;30.4;11.2;13.5;0.0;;7.6;7.5;24.1;2.1;;17.2;17.8;0.0;;0.5;;3.4;4.6;10.0;2.7;;9.0;3.7;5.2;0.3
436;Leeftijd: man 15 tot 20 jaar;2001;46.0;34.7;11.4;18.2;0.4;;8.9;11.0;26.7;0.9;;15.0;17.2;0.0;;0.6;;4.2;6.9;10.7;2.4;;9.9;1.9;8.4;1.2
437;Leeftijd: man 15 tot 20 jaar;2002;45.6;29.8;15.8;20.6;0.3;;8.7;14.4;24.1;0.7;;13.9;13.7;0.0;;4.8;;4.8;6.6;13.0;4.7;;11.4;2.2;6.0;0.9
438;Leeftijd: man 15 tot 20 jaar;2003;41.6;28.2;13.4;18.0;0.3;;7.8;12.2;24.0;2.3;;15.4;17.6;0.0;;1.5;;3.4;4.3;10.8;5.5;;9.0;1.9;5.8;1.1
439;Leeftijd: man 15 tot 20 jaar;2004;41.4;28.6;12.8;15.6;0.0;;6.6;10.2;23.5;2.2;;15.0;15.5;0.0;;3.0;;4.0;4.4;13.2;5.9;;11.2;2.5;4.3;0.5
440;Leeftijd: man 20 tot 25 jaar;1997;42.7;30.7;11.9;12.7;2.5;;2.6;8.9;24.1;2.2;;12.3;15.3;0.0;0.0;3.6;7.6;2.8;7.6;14.4;7.4;15.5;7.3;2.8;4.9;1.2
441;Leeftijd: man 20 tot 25 jaar;1998;43.2;29.4;13.8;18.6;0.2;;8.2;11.6;21.4;2.9;;13.1;14.5;0.0;0.0;1.1;2.6;4.4;4.5;13.3;6.1;14.5;8.3;1.9;5.9;0.2
442;Leeftijd: man 20 tot 25 jaar;1999;40.0;26.3;13.8;16.3;1.4;;5.8;11.8;24.3;2.4;;14.9;16.6;0.6;1.4;2.6;5.9;1.6;4.9;11.5;4.7;10.7;7.2;2.1;7.7;1.5
443;Leeftijd: man 20 tot 25 jaar;2000;40.8;29.5;11.3;14.2;1.0;;5.0;9.4;21.3;2.5;;12.6;15.3;0.0;0.0;3.4;6.8;1.3;5.3;11.0;7.1;14.2;4.6;2.1;4.5;0.3
444;Leeftijd: man 20 tot 25 jaar;2001;45.1;28.8;16.3;17.0;0.7;;7.9;10.2;25.4;3.4;;13.6;17.2;0.4;0.9;3.4;7.8;3.4;5.7;12.8;7.5;17.1;5.5;4.7;6.5;1.6
445;Leeftijd: man 20 tot 25 jaar;2002;50.5;35.5;15.0;15.9;0.0;;7.3;9.3;30.3;4.0;;16.8;21.1;0.4;1.0;3.0;6.9;4.2;4.8;16.1;10.0;22.9;6.1;4.0;6.4;1.1
446;Leeftijd: man 20 tot 25 jaar;2003;46.5;31.5;15.0;18.9;0.9;;7.4;12.4;25.1;1.9;;14.8;17.9;0.3;0.6;4.6;9.8;2.9;3.6;15.5;10.3;22.2;5.5;1.6;7.3;0.5
447;Leeftijd: man 20 tot 25 jaar;2004;41.6;28.2;13.4;14.4;0.0;;8.9;8.2;24.6;2.6;;13.1;16.2;0.8;1.7;5.7;11.8;1.0;3.4;13.0;8.6;17.8;4.4;2.6;4.0;1.6
448;Leeftijd: man 25 tot 35 jaar;1997;36.3;26.7;9.7;6.8;0.2;;2.5;4.5;17.2;3.2;;6.1;8.5;0.9;1.3;4.5;6.4;0.6;4.2;18.2;11.4;16.2;7.4;2.4;5.7;0.9
449;Leeftijd: man 25 tot 35 jaar;1998;37.1;27.0;10.1;9.0;0.7;;3.5;5.2;18.6;2.9;;6.3;7.4;0.1;0.1;3.9;5.4;2.2;5.4;16.8;12.2;17.1;5.2;1.7;4.0;0.8
450;Leeftijd: man 25 tot 35 jaar;1999;36.5;28.4;8.1;8.1;0.2;;3.2;5.6;16.5;2.3;;6.4;7.4;0.5;0.6;3.7;5.0;1.2;4.0;17.8;13.0;17.5;5.3;1.6;4.6;0.8
451;Leeftijd: man 25 tot 35 jaar;2000;37.1;28.4;8.6;6.6;0.1;;1.4;5.3;18.6;1.5;;7.8;8.5;0.3;0.5;5.4;7.6;1.9;4.2;18.1;13.2;18.5;5.6;1.9;4.0;0.9
452;Leeftijd: man 25 tot 35 jaar;2001;34.3;26.3;8.0;8.3;1.0;;3.2;5.0;15.6;1.8;;5.6;6.0;0.3;0.4;4.4;6.0;1.1;3.6;16.1;11.6;16.0;5.1;1.8;4.6;0.9
453;Leeftijd: man 25 tot 35 jaar;2002;39.5;30.1;9.4;7.6;0.4;;2.4;5.7;17.4;1.7;;6.3;7.4;0.5;0.7;5.0;6.9;2.3;4.2;20.1;13.7;19.0;7.1;3.1;3.6;0.6
454;Leeftijd: man 25 tot 35 jaar;2003;35.4;26.8;8.6;9.7;0.5;;3.3;6.6;15.4;1.7;;5.8;6.0;0.1;0.1;5.6;7.6;1.5;2.8;17.1;12.6;17.1;5.1;1.3;2.8;1.2
455;Leeftijd: man 25 tot 35 jaar;2004;35.8;26.7;9.1;9.4;0.4;;1.8;7.3;15.0;1.1;;6.4;7.2;0.1;0.2;4.1;5.7;1.5;3.4;17.3;11.4;15.8;7.1;1.4;3.7;1.3
456;Leeftijd: man 35 tot 45 jaar;1997;27.0;21.4;5.7;4.3;0.2;;1.5;2.7;12.6;1.6;;3.8;3.4;0.4;0.5;3.1;4.2;1.0;3.1;13.9;9.3;12.4;5.2;2.0;5.4;0.9
457;Leeftijd: man 35 tot 45 jaar;1998;29.6;23.3;6.3;7.1;0.5;;2.3;4.8;11.3;1.4;;4.1;4.5;0.3;0.4;2.7;3.7;1.1;2.7;16.3;10.3;13.9;6.5;1.3;4.8;0.8
458;Leeftijd: man 35 tot 45 jaar;1999;27.9;21.4;6.5;6.5;0.4;;1.9;4.3;10.4;2.2;;3.7;4.2;0.3;0.4;2.6;3.3;0.8;1.9;14.7;10.8;13.8;4.3;1.9;7.3;0.5
459;Leeftijd: man 35 tot 45 jaar;2000;29.2;23.5;5.7;5.4;0.1;;1.6;4.0;12.0;3.1;;3.0;3.4;0.9;1.2;2.9;4.0;0.9;2.8;14.7;9.8;13.5;5.5;1.5;4.6;0.7
460;Leeftijd: man 35 tot 45 jaar;2001;28.8;23.6;5.3;6.1;0.3;;1.7;4.6;11.9;1.4;;3.3;3.7;0.2;0.3;3.6;4.7;2.0;2.8;13.9;9.3;12.3;5.1;1.3;4.2;0.6
461;Leeftijd: man 35 tot 45 jaar;2002;27.2;21.1;6.1;6.5;0.5;;1.3;5.1;10.9;2.2;;2.7;3.0;0.2;0.2;2.8;3.8;0.9;2.5;14.2;8.9;12.1;6.2;1.6;3.0;0.6
462;Leeftijd: man 35 tot 45 jaar;2003;28.3;23.1;5.2;5.7;0.1;;2.8;3.3;11.2;0.6;;4.2;4.4;0.3;0.4;3.0;3.9;1.3;3.0;13.8;10.3;13.4;3.6;2.0;3.4;0.6
463;Leeftijd: man 35 tot 45 jaar;2004;28.0;23.0;5.0;5.9;0.2;;2.3;4.0;10.1;0.9;;3.4;3.7;0.2;0.3;2.0;2.7;0.6;3.5;15.0;10.4;13.9;4.8;1.2;3.7;1.0
464;Leeftijd: man 45 tot 55 jaar;1997;20.6;17.9;2.7;2.0;0.0;;0.7;1.6;9.1;2.4;;2.0;2.8;0.3;0.3;1.9;2.4;0.8;2.4;10.6;6.8;8.8;4.0;1.1;5.9;0.4
465;Leeftijd: man 45 tot 55 jaar;1998;24.5;21.1;3.4;4.7;0.0;;1.8;3.2;10.9;1.2;;3.0;3.3;0.5;0.6;3.0;3.9;0.7;3.1;10.9;7.5;9.6;3.6;0.8;6.9;0.4
466;Leeftijd: man 45 tot 55 jaar;1999;24.3;19.5;4.8;4.7;0.1;;1.5;3.3;11.8;2.2;;4.2;4.6;0.2;0.2;2.0;2.6;0.9;3.1;10.5;7.5;9.8;3.5;1.3;4.5;0.6
467;Leeftijd: man 45 tot 55 jaar;2000;25.1;20.4;4.7;3.6;0.0;;0.9;2.7;10.6;1.9;;2.6;2.8;0.1;0.2;2.4;3.1;0.9;2.8;13.1;8.3;10.9;5.1;2.1;4.1;0.4
468;Leeftijd: man 45 tot 55 jaar;2001;21.0;17.9;3.1;4.2;0.3;;1.1;3.0;7.6;1.0;;1.8;2.0;0.0;0.0;2.5;3.2;0.6;2.2;11.0;7.4;9.5;3.7;1.1;4.0;0.8
469;Leeftijd: man 45 tot 55 jaar;2002;27.7;23.1;4.6;3.9;0.2;;1.8;2.5;11.6;1.5;;3.7;4.0;0.0;0.0;4.7;6.0;1.2;1.7;13.9;9.7;12.5;4.4;2.1;3.7;0.5
470;Leeftijd: man 45 tot 55 jaar;2003;25.7;21.7;3.9;4.6;0.2;;1.1;3.6;11.1;1.7;;4.2;4.7;0.1;0.1;2.2;2.9;1.0;2.8;11.2;7.4;10.0;4.1;2.3;4.4;1.1
471;Leeftijd: man 45 tot 55 jaar;2004;24.2;20.2;4.0;4.3;0.1;;1.0;3.6;9.6;1.8;;2.5;2.7;0.1;0.1;2.4;3.1;1.3;2.1;11.6;7.6;10.0;4.5;1.5;3.2;0.5
472;Leeftijd: man 55 tot 65 jaar;1997;19.9;15.9;4.0;2.5;0.0;;0.7;1.8;11.1;2.6;;1.5;1.8;0.0;0.0;1.6;2.0;1.1;4.6;9.2;5.2;6.7;4.1;1.2;5.2;0.5
473;Leeftijd: man 55 tot 65 jaar;1998;19.7;16.9;2.9;2.1;0.0;;0.1;2.0;8.2;2.2;;2.7;3.1;0.3;0.4;1.3;1.6;0.9;2.0;9.9;7.8;10.0;2.6;0.8;5.8;1.1
474;Leeftijd: man 55 tot 65 jaar;1999;19.9;18.4;1.6;2.7;0.0;;0.1;2.5;7.2;1.1;;1.5;1.7;0.0;0.0;1.0;1.3;1.0;2.7;9.7;6.4;7.9;3.6;1.8;4.0;0.3
