ID;Geslacht;Leeftijd;DiagnoseIndelingVTV;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
2798;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1995;213.0;0.1;4394.0;2.8;20.6
2799;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1996;211.0;0.1;3536.0;2.3;16.8
2800;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1997;238.0;0.2;4018.0;2.6;16.9
2801;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1998;210.0;0.1;4019.0;2.6;19.1
2802;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1999;233.0;0.1;3856.0;2.4;16.5
2803;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2000;254.0;0.2;4633.0;2.9;18.2
2804;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2001;290.0;0.2;5781.0;3.6;19.9
2805;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2002;292.0;0.2;5325.0;3.3;18.2
2806;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2003;283.0;0.2;5160.0;3.2;18.2
2807;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2004;285.0;0.2;4642.0;2.9;16.3
2808;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2005;288.0;0.2;4986.0;3.1;17.3
2809;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2006;312.0;0.2;5613.0;3.4;18.0
2810;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2007;327.0;0.2;5838.0;3.6;17.9
2811;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2008;365.0;0.2;6915.0;4.2;18.9
2812;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2009;391.0;0.2;6962.0;4.2;17.8
2813;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2010;375.0;0.2;5938.0;3.6;15.8
2814;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2011;325.0;0.2;5666.0;3.4;17.4
2815;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2012;316.0;0.2;4971.0;3.0;15.7
2816;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1981;2760.0;1.9;43794.0;30.7;15.9
2817;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1982;2967.0;2.1;47333.0;33.1;16.0
2818;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1983;2882.0;2.0;45108.0;31.4;15.6
2819;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1984;3110.0;2.2;46993.0;32.6;15.1
2820;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1985;3220.0;2.2;45918.0;31.7;14.3
2821;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1986;3495.0;2.4;51991.0;35.7;14.9
2822;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1987;3474.0;2.4;54063.0;36.9;15.6
2823;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1988;3573.0;2.4;56097.0;38.0;15.7
2824;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1989;3756.0;2.5;55801.0;37.6;14.9
2825;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1990;3847.0;2.6;55542.0;37.1;14.4
2826;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1991;3720.0;2.5;56729.0;37.6;15.3
2827;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1992;3685.0;2.4;51905.0;34.2;14.1
2828;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1993;3960.0;2.6;54960.0;35.9;13.9
2829;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1994;3660.0;2.4;49530.0;32.2;13.5
2830;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1995;3651.0;2.4;49475.0;32.0;13.6
2831;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1996;3750.0;2.4;50090.0;32.3;13.4
2832;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1997;3711.0;2.4;48588.0;31.1;13.1
2833;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1998;3673.0;2.3;47770.0;30.4;13.0
2834;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1999;3481.0;2.2;45120.0;28.5;13.0
2835;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2000;3473.0;2.2;44629.0;28.0;12.9
2836;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2001;3419.0;2.1;43448.0;27.1;12.7
2837;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2002;3334.0;2.1;39807.0;24.7;11.9
2838;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2003;3229.0;2.0;35689.0;22.0;11.1
2839;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2004;3041.0;1.9;31713.0;19.5;10.4
2840;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2005;3261.0;2.0;32737.0;20.1;10.0
2841;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2006;3061.0;1.9;30739.0;18.8;10.0
2842;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2007;3187.0;1.9;31481.0;19.2;9.9
2843;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2008;3184.0;1.9;31278.0;19.0;9.8
2844;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2009;3324.0;2.0;30957.0;18.7;9.3
2845;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2010;3031.0;1.8;28327.0;17.0;9.3
2846;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2011;2962.0;1.8;25883.0;15.5;8.7
2847;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2012;2722.0;1.6;23341.0;13.9;8.6
2848;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1981;5571.0;3.9;47379.0;33.3;8.5
2849;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1982;5397.0;3.8;45102.0;31.5;8.4
2850;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1983;5360.0;3.7;42673.0;29.7;8.0
2851;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1984;5598.0;3.9;41918.0;29.1;7.5
2852;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1985;5828.0;4.0;44898.0;31.0;7.7
2853;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1986;5687.0;3.9;43413.0;29.8;7.6
2854;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1987;5614.0;3.8;42247.0;28.8;7.5
2855;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1988;5451.0;3.7;40120.0;27.2;7.4
2856;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1989;4924.0;3.3;38026.0;25.6;7.7
2857;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1990;4936.0;3.3;37775.0;25.3;7.7
2858;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1991;4718.0;3.1;36453.0;24.2;7.7
2859;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1992;4464.0;2.9;33667.0;22.2;7.5
2860;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1993;4551.0;3.0;34850.0;22.8;7.7
2861;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1994;4399.0;2.9;32006.0;20.8;7.3
2862;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1995;4447.0;2.9;31903.0;20.6;7.2
2863;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1996;4244.0;2.7;32525.0;20.9;7.7
2864;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1997;3872.0;2.5;28399.0;18.2;7.3
2865;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1998;3776.0;2.4;28657.0;18.2;7.6
2866;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1999;3562.0;2.3;29137.0;18.4;8.2
2867;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2000;3620.0;2.3;27937.0;17.5;7.7
2868;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2001;3429.0;2.1;26794.0;16.7;7.8
2869;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2002;3446.0;2.1;26545.0;16.4;7.7
2870;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2003;3321.0;2.0;25402.0;15.7;7.6
2871;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2004;2906.0;1.8;21188.0;13.0;7.3
2872;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2005;2762.0;1.7;22255.0;13.6;8.1
2873;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2006;2580.0;1.6;20820.0;12.7;8.1
2874;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2007;2365.0;1.4;18281.0;11.2;7.7
2875;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2008;2130.0;1.3;15906.0;9.7;7.5
2876;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2009;2060.0;1.2;14525.0;8.8;7.1
2877;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2010;2073.0;1.2;15368.0;9.2;7.4
2878;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2011;1881.0;1.1;13491.0;8.1;7.2
2879;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2012;1651.0;1.0;11406.0;6.8;6.9
2880;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1981;924.0;0.6;9252.0;6.5;10.0
2881;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1982;896.0;0.6;8099.0;5.7;9.0
2882;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1983;928.0;0.6;9094.0;6.3;9.8
2883;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1984;958.0;0.7;8772.0;6.1;9.2
2884;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1985;1100.0;0.8;8469.0;5.8;7.7
2885;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1986;1058.0;0.7;9153.0;6.3;8.7
2886;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1987;1018.0;0.7;7039.0;4.8;6.9
2887;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1988;991.0;0.7;8588.0;5.8;8.7
2888;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1989;1190.0;0.8;9090.0;6.1;7.6
2889;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1990;1131.0;0.8;7369.0;4.9;6.5
2890;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1991;1174.0;0.8;8147.0;5.4;6.9
2891;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1992;1150.0;0.8;7659.0;5.0;6.7
2892;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1993;1341.0;0.9;8897.0;5.8;6.6
2893;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1994;1357.0;0.9;9015.0;5.9;6.6
2894;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1995;1349.0;0.9;8324.0;5.4;6.2
2895;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1996;1351.0;0.9;8813.0;5.7;6.5
2896;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1997;1369.0;0.9;8888.0;5.7;6.5
2897;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1998;1409.0;0.9;10166.0;6.5;7.2
2898;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1999;1353.0;0.9;9449.0;6.0;7.0
2899;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2000;1411.0;0.9;9122.0;5.7;6.5
2900;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2001;1400.0;0.9;8620.0;5.4;6.2
2901;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2002;1382.0;0.9;8693.0;5.4;6.3
2902;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2003;1370.0;0.8;8196.0;5.1;6.0
2903;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2004;1445.0;0.9;8748.0;5.4;6.1
2904;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2005;1362.0;0.8;8145.0;5.0;6.0
2905;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2006;1428.0;0.9;8105.0;5.0;5.7
2906;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2007;1548.0;0.9;7948.0;4.9;5.1
2907;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2008;1619.0;1.0;8221.0;5.0;5.1
2908;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2009;1671.0;1.0;8374.0;5.1;5.0
2909;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2010;1660.0;1.0;9193.0;5.5;5.5
2910;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2011;1595.0;1.0;7204.0;4.3;4.5
2911;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2012;1585.0;0.9;7635.0;4.6;4.8
2912;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1981;1322.0;0.9;24121.0;16.9;18.3
2913;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1982;1375.0;1.0;24434.0;17.1;17.8
2914;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1983;1400.0;1.0;24245.0;16.9;17.3
2915;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1984;1367.0;0.9;23433.0;16.2;17.1
2916;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1985;1488.0;1.0;25956.0;17.9;17.4
2917;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1986;1454.0;1.0;24795.0;17.0;17.1
2918;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1987;1473.0;1.0;24469.0;16.7;16.6
2919;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1988;1493.0;1.0;25808.0;17.5;17.3
2920;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1989;1566.0;1.1;29742.0;20.0;19.0
2921;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1990;1500.0;1.0;26206.0;17.5;17.5
2922;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1991;1504.0;1.0;26479.0;17.6;17.6
2923;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1992;1520.0;1.0;24811.0;16.3;16.3
2924;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1993;1584.0;1.0;25412.0;16.6;16.0
2925;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1994;1703.0;1.1;26695.0;17.4;15.7
2926;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1995;1705.0;1.1;25218.0;16.3;14.8
2927;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1996;1650.0;1.1;25802.0;16.6;15.6
2928;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1997;1665.0;1.1;25154.0;16.1;15.1
2929;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1998;1595.0;1.0;24802.0;15.8;15.5
2930;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1999;1577.0;1.0;24048.0;15.2;15.2
2931;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2000;1569.0;1.0;23681.0;14.9;15.1
2932;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2001;1537.0;1.0;22935.0;14.3;14.9
2933;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2002;1577.0;1.0;22543.0;14.0;14.3
2934;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2003;1445.0;0.9;19545.0;12.0;13.5
2935;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2004;1453.0;0.9;17937.0;11.0;12.3
2936;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2005;1469.0;0.9;19285.0;11.8;13.1
2937;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2006;1361.0;0.8;17067.0;10.4;12.5
2938;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2007;1303.0;0.8;15513.0;9.5;11.9
2939;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2008;1317.0;0.8;14437.0;8.8;11.0
2940;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2009;1210.0;0.7;13641.0;8.3;11.3
2941;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2010;1239.0;0.7;13494.0;8.1;10.9
2942;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2011;1193.0;0.7;12451.0;7.5;10.4
2943;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2012;1080.0;0.6;10594.0;6.3;9.8
2944;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1981;368.0;0.3;3478.0;2.4;9.5
2945;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1982;405.0;0.3;4141.0;2.9;10.2
2946;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1983;490.0;0.3;5581.0;3.9;11.4
2947;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1984;480.0;0.3;4991.0;3.5;10.4
2948;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1985;511.0;0.4;5765.0;4.0;11.3
2949;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1986;517.0;0.4;6131.0;4.2;11.9
2950;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1987;547.0;0.4;6040.0;4.1;11.0
2951;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1988;592.0;0.4;7264.0;4.9;12.3
2952;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1989;623.0;0.4;8435.0;5.7;13.5
2953;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1990;596.0;0.4;7630.0;5.1;12.8
2954;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1991;638.0;0.4;8174.0;5.4;12.8
2955;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1992;626.0;0.4;7149.0;4.7;11.4
2956;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1993;658.0;0.4;7102.0;4.6;10.8
2957;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1994;684.0;0.4;8605.0;5.6;12.6
2958;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1995;769.0;0.5;8572.0;5.5;11.1
2959;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1996;677.0;0.4;7783.0;5.0;11.5
2960;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1997;751.0;0.5;8222.0;5.3;10.9
2961;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1998;694.0;0.4;6953.0;4.4;10.0
2962;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1999;662.0;0.4;6491.0;4.1;9.8
2963;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2000;671.0;0.4;7704.0;4.8;11.5
2964;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2001;679.0;0.4;7223.0;4.5;10.6
2965;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2002;745.0;0.5;8068.0;5.0;10.8
2966;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2003;640.0;0.4;6331.0;3.9;9.9
2967;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2004;656.0;0.4;5671.0;3.5;8.6
2968;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2005;697.0;0.4;7535.0;4.6;10.8
2969;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2006;644.0;0.4;6331.0;3.9;9.8
2970;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2007;567.0;0.3;4930.0;3.0;8.7
2971;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2008;590.0;0.4;4865.0;3.0;8.2
2972;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2009;539.0;0.3;4457.0;2.7;8.3
2973;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2010;560.0;0.3;4633.0;2.8;8.3
2974;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2011;554.0;0.3;4238.0;2.5;7.7
2975;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2012;476.0;0.3;3282.0;2.0;6.9
2976;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1981;256.0;0.2;1773.0;1.2;6.9
2977;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1982;280.0;0.2;2135.0;1.5;7.6
2978;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1983;330.0;0.2;2471.0;1.7;7.5
2979;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1984;341.0;0.2;2561.0;1.8;7.5
2980;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1985;360.0;0.2;2991.0;2.1;8.3
2981;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1986;351.0;0.2;2984.0;2.0;8.5
2982;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1987;391.0;0.3;3345.0;2.3;8.6
2983;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1988;413.0;0.3;4282.0;2.9;10.4
2984;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1989;420.0;0.3;4429.0;3.0;10.5
2985;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1990;416.0;0.3;3939.0;2.6;9.5
2986;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1991;442.0;0.3;4478.0;3.0;10.1
2987;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1992;419.0;0.3;3609.0;2.4;8.6
2988;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1993;456.0;0.3;3476.0;2.3;7.6
2989;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1994;476.0;0.3;4682.0;3.0;9.8
2990;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1995;525.0;0.3;4309.0;2.8;8.2
2991;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1996;442.0;0.3;3426.0;2.2;7.8
2992;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1997;504.0;0.3;3971.0;2.5;7.9
2993;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1998;484.0;0.3;3780.0;2.4;7.8
2994;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1999;454.0;0.3;3614.0;2.3;8.0
2995;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2000;455.0;0.3;4494.0;2.8;9.9
2996;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2001;457.0;0.3;3570.0;2.2;7.8
2997;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2002;515.0;0.3;4005.0;2.5;7.8
2998;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2003;453.0;0.3;3352.0;2.1;7.4
2999;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2004;441.0;0.3;3048.0;1.9;6.9
3000;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2005;486.0;0.3;3983.0;2.4;8.2
3001;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2006;447.0;0.3;3264.0;2.0;7.3
3002;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2007;392.0;0.2;2751.0;1.7;7.0
3003;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2008;408.0;0.2;2826.0;1.7;6.9
3004;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2009;392.0;0.2;2591.0;1.6;6.6
3005;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2010;418.0;0.3;2724.0;1.6;6.5
3006;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2011;413.0;0.2;2491.0;1.5;6.0
3007;Totaal mannen en vrouwen;Totaal alle leeftijden;94;2012;351.0;0.2;1996.0;1.2;5.7
3008;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1981;111.0;0.1;1706.0;1.2;15.3
3009;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1982;125.0;0.1;2006.0;1.4;16.0
3010;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1983;160.0;0.1;3110.0;2.2;19.4
3011;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1984;139.0;0.1;2430.0;1.7;17.5
3012;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1985;151.0;0.1;2774.0;1.9;18.4
3013;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1986;166.0;0.1;3147.0;2.2;19.0
3014;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1987;156.0;0.1;2695.0;1.8;17.3
3015;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1988;179.0;0.1;2982.0;2.0;16.7
3016;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1989;203.0;0.1;4006.0;2.7;19.7
3017;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1990;180.0;0.1;3691.0;2.5;20.5
3018;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1991;196.0;0.1;3696.0;2.5;18.9
3019;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1992;207.0;0.1;3540.0;2.3;17.1
3020;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1993;202.0;0.1;3626.0;2.4;18.0
3021;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1994;208.0;0.1;3923.0;2.6;18.9
3022;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1995;244.0;0.2;4263.0;2.8;17.5
3023;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1996;235.0;0.2;4357.0;2.8;18.5
3024;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1997;247.0;0.2;4251.0;2.7;17.2
3025;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1998;210.0;0.1;3173.0;2.0;15.1
3026;Totaal mannen en vrouwen;Totaal alle leeftijden;95;1999;208.0;0.1;2877.0;1.8;13.8
3027;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2000;216.0;0.1;3210.0;2.0;14.9
3028;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2001;222.0;0.1;3653.0;2.3;16.5
3029;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2002;230.0;0.1;4063.0;2.5;17.7
3030;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2003;187.0;0.1;2979.0;1.8;15.9
3031;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2004;215.0;0.1;2623.0;1.6;12.2
3032;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2005;211.0;0.1;3552.0;2.2;16.8
3033;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2006;197.0;0.1;3067.0;1.9;15.6
3034;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2007;175.0;0.1;2179.0;1.3;12.5
3035;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2008;182.0;0.1;2039.0;1.2;11.2
3036;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2009;147.0;0.1;1866.0;1.1;12.7
3037;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2010;142.0;0.1;1909.0;1.1;13.4
3038;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2011;141.0;0.1;1747.0;1.0;12.4
3039;Totaal mannen en vrouwen;Totaal alle leeftijden;95;2012;125.0;0.1;1286.0;0.8;10.3
3040;Totaal mannen en vrouwen;Totaal alle leeftijden;96;1981;954.0;0.7;20643.0;14.5;21.6
3041;Totaal mannen en vrouwen;Totaal alle leeftijden;96;1982;970.0;0.7;20293.0;14.2;20.9
3042;Totaal mannen en vrouwen;Totaal alle leeftijden;96;1983;910.0;0.6;18664.0;13.0;20.5
3043;Totaal mannen en vrouwen;Totaal alle leeftijden;96;1984;887.0;0.6;18441.0;12.8;20.8
3044;Totaal mannen en vrouwen;Totaal alle leeftijden;96;1985;977.0;0.7;20190.0;13.9;20.7
3045;Totaal mannen en vrouwen;Totaal alle leeftijden;96;1986;937.0;0.6;18664.0;12.8;19.9
3046;Totaal mannen en vrouwen;Totaal alle leeftijden;96;1987;926.0;0.6;18429.0;12.6;19.9
