ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
4043;Nederland;Binnenmaas;2018 december;9.7;18.5
4044;Nederland;Binnenmaas;2019 december;0.0;
4045;Nederland;Binnenmaas;2020 december;0.0;
4046;Nederland;Bladel;2014 december;10.8;15.7
4047;Nederland;Bladel;2015 december;10.8;14.6
4048;Nederland;Bladel;2016 december;10.6;15.3
4049;Nederland;Bladel;2017 december;11.4;16.1
4050;Nederland;Bladel;2018 december;11.1;16.2
4051;Nederland;Bladel;2019 december;11.1;15.3
4052;Nederland;Bladel;2020 december;11.2;14.4
4053;Nederland;Blaricum;2014 december;2.7;10.8
4054;Nederland;Blaricum;2015 december;2.9;10.7
4055;Nederland;Blaricum;2016 december;2.8;10.5
4056;Nederland;Blaricum;2017 december;2.9;10.7
4057;Nederland;Blaricum;2018 december;3.1;11.7
4058;Nederland;Blaricum;2019 december;3.2;11.3
4059;Nederland;Blaricum;2020 december;3.1;11.5
4060;Nederland;Bloemendaal;2014 december;4.8;11.8
4061;Nederland;Bloemendaal;2015 december;4.8;11.4
4062;Nederland;Bloemendaal;2016 december;4.6;9.6
4063;Nederland;Bloemendaal;2017 december;4.9;16.7
4064;Nederland;Bloemendaal;2018 december;4.9;10.8
4065;Nederland;Bloemendaal;2019 december;4.9;10.1
4066;Nederland;Bloemendaal;2020 december;4.8;11.7
4067;Nederland;Bodegraven-Reeuwijk;2014 december;11.9;18.8
4068;Nederland;Bodegraven-Reeuwijk;2015 december;12.1;16.7
4069;Nederland;Bodegraven-Reeuwijk;2016 december;12.7;17.8
4070;Nederland;Bodegraven-Reeuwijk;2017 december;13.1;17.9
4071;Nederland;Bodegraven-Reeuwijk;2018 december;13.3;18.7
4072;Nederland;Bodegraven-Reeuwijk;2019 december;13.2;18.1
4073;Nederland;Bodegraven-Reeuwijk;2020 december;13.4;17.8
4074;Nederland;Boekel;2014 december;2.8;9.1
4075;Nederland;Boekel;2015 december;2.9;9.0
4076;Nederland;Boekel;2016 december;3.0;10.1
4077;Nederland;Boekel;2017 december;3.0;10.7
4078;Nederland;Boekel;2018 december;3.1;12.7
4079;Nederland;Boekel;2019 december;3.3;13.5
4080;Nederland;Boekel;2020 december;3.2;13.9
4081;Nederland;Ten Boer;2014 december;1.3;12.9
4082;Nederland;Ten Boer;2015 december;1.2;10.8
4083;Nederland;Ten Boer;2016 december;1.2;11.8
4084;Nederland;Ten Boer;2017 december;1.2;11.8
4085;Nederland;Ten Boer;2018 december;1.1;12.5
4086;Nederland;Ten Boer;2019 december;0.0;
4087;Nederland;Ten Boer;2020 december;0.0;
4088;Nederland;Borger-Odoorn;2014 december;4.2;17.0
4089;Nederland;Borger-Odoorn;2015 december;4.6;18.0
4090;Nederland;Borger-Odoorn;2016 december;5.0;18.2
4091;Nederland;Borger-Odoorn;2017 december;5.3;19.3
4092;Nederland;Borger-Odoorn;2018 december;6.0;19.9
4093;Nederland;Borger-Odoorn;2019 december;5.9;18.0
4094;Nederland;Borger-Odoorn;2020 december;5.7;20.1
4095;Nederland;Borne;2014 december;5.3;13.0
4096;Nederland;Borne;2015 december;5.8;13.2
4097;Nederland;Borne;2016 december;6.0;12.7
4098;Nederland;Borne;2017 december;6.1;12.5
4099;Nederland;Borne;2018 december;6.2;12.6
4100;Nederland;Borne;2019 december;6.2;12.4
4101;Nederland;Borne;2020 december;6.3;12.6
4102;Nederland;Borsele;2014 december;7.3;18.9
4103;Nederland;Borsele;2015 december;7.2;20.9
4104;Nederland;Borsele;2016 december;7.1;22.3
4105;Nederland;Borsele;2017 december;8.1;21.5
4106;Nederland;Borsele;2018 december;7.9;23.7
4107;Nederland;Borsele;2019 december;8.1;26.0
4108;Nederland;Borsele;2020 december;7.8;27.6
4109;Nederland;Boxmeer;2014 december;14.5;19.2
4110;Nederland;Boxmeer;2015 december;13.4;18.8
4111;Nederland;Boxmeer;2016 december;13.6;18.8
4112;Nederland;Boxmeer;2017 december;13.2;20.2
4113;Nederland;Boxmeer;2018 december;13.5;19.9
4114;Nederland;Boxmeer;2019 december;13.9;20.7
4115;Nederland;Boxmeer;2020 december;14.6;19.4
4116;Nederland;Boxtel;2014 december;13.2;14.7
4117;Nederland;Boxtel;2015 december;13.4;15.4
4118;Nederland;Boxtel;2016 december;14.0;15.6
4119;Nederland;Boxtel;2017 december;14.2;15.6
4120;Nederland;Boxtel;2018 december;14.4;16.2
4121;Nederland;Boxtel;2019 december;14.4;15.6
4122;Nederland;Boxtel;2020 december;14.6;16.6
4123;Nederland;Breda;2014 december;100.3;25.6
4124;Nederland;Breda;2015 december;103.2;26.7
4125;Nederland;Breda;2016 december;107.6;30.2
4126;Nederland;Breda;2017 december;109.1;27.1
4127;Nederland;Breda;2018 december;112.7;29.7
4128;Nederland;Breda;2019 december;110.4;30.0
4129;Nederland;Breda;2020 december;104.1;26.8
4130;Nederland;Brielle;2014 december;4.3;17.9
4131;Nederland;Brielle;2015 december;4.1;22.6
4132;Nederland;Brielle;2016 december;4.4;18.0
4133;Nederland;Brielle;2017 december;4.6;17.0
4134;Nederland;Brielle;2018 december;5.1;17.1
4135;Nederland;Brielle;2019 december;5.5;19.4
4136;Nederland;Brielle;2020 december;5.4;20.7
4137;Nederland;Bronckhorst;2014 december;9.9;15.0
4138;Nederland;Bronckhorst;2015 december;10.6;17.4
4139;Nederland;Bronckhorst;2016 december;10.9;15.7
4140;Nederland;Bronckhorst;2017 december;11.2;17.1
4141;Nederland;Bronckhorst;2018 december;11.8;17.5
4142;Nederland;Bronckhorst;2019 december;12.2;18.1
4143;Nederland;Bronckhorst;2020 december;11.4;15.9
4144;Nederland;Brummen;2014 december;7.0;17.3
4145;Nederland;Brummen;2015 december;6.7;17.1
4146;Nederland;Brummen;2016 december;6.9;15.6
4147;Nederland;Brummen;2017 december;7.2;17.2
4148;Nederland;Brummen;2018 december;7.1;16.8
4149;Nederland;Brummen;2019 december;7.4;18.1
4150;Nederland;Brummen;2020 december;7.2;17.4
4151;Nederland;Brunssum;2014 december;6.9;18.1
4152;Nederland;Brunssum;2015 december;6.7;25.7
4153;Nederland;Brunssum;2016 december;6.3;20.0
4154;Nederland;Brunssum;2017 december;6.2;18.8
4155;Nederland;Brunssum;2018 december;6.2;19.6
4156;Nederland;Brunssum;2019 december;6.3;18.9
4157;Nederland;Brunssum;2020 december;6.4;22.8
4158;Nederland;Bunnik;2014 december;6.7;31.9
4159;Nederland;Bunnik;2015 december;7.0;32.1
4160;Nederland;Bunnik;2016 december;7.3;28.0
4161;Nederland;Bunnik;2017 december;7.6;29.3
4162;Nederland;Bunnik;2018 december;8.5;29.4
4163;Nederland;Bunnik;2019 december;8.9;32.4
4164;Nederland;Bunnik;2020 december;9.3;29.7
4165;Nederland;Bunschoten;2014 december;9.8;18.6
4166;Nederland;Bunschoten;2015 december;10.8;23.5
4167;Nederland;Bunschoten;2016 december;11.2;21.3
4168;Nederland;Bunschoten;2017 december;11.3;19.7
4169;Nederland;Bunschoten;2018 december;10.8;15.0
4170;Nederland;Bunschoten;2019 december;11.2;16.4
4171;Nederland;Bunschoten;2020 december;11.0;15.5
4172;Nederland;Buren;2014 december;5.9;15.0
4173;Nederland;Buren;2015 december;5.7;14.5
4174;Nederland;Buren;2016 december;5.8;16.2
4175;Nederland;Buren;2017 december;6.1;17.1
4176;Nederland;Buren;2018 december;6.3;16.2
4177;Nederland;Buren;2019 december;6.5;15.6
4178;Nederland;Buren;2020 december;6.4;16.4
4179;Nederland;Bussum;2014 december;9.3;15.4
4180;Nederland;Bussum;2015 december;9.7;16.8
4181;Nederland;Bussum;2016 december;0.0;
4182;Nederland;Bussum;2017 december;0.0;
4183;Nederland;Bussum;2018 december;0.0;
4184;Nederland;Bussum;2019 december;0.0;
4185;Nederland;Bussum;2020 december;0.0;
4186;Nederland;Capelle aan den IJssel;2014 december;33.4;25.8
4187;Nederland;Capelle aan den IJssel;2015 december;32.4;26.3
4188;Nederland;Capelle aan den IJssel;2016 december;35.4;28.2
4189;Nederland;Capelle aan den IJssel;2017 december;35.6;26.2
4190;Nederland;Capelle aan den IJssel;2018 december;36.0;25.1
4191;Nederland;Capelle aan den IJssel;2019 december;35.8;24.9
4192;Nederland;Capelle aan den IJssel;2020 december;35.4;23.1
4193;Nederland;Castricum;2014 december;7.6;10.2
4194;Nederland;Castricum;2015 december;8.2;11.9
4195;Nederland;Castricum;2016 december;8.1;13.3
4196;Nederland;Castricum;2017 december;8.4;12.2
4197;Nederland;Castricum;2018 december;8.4;11.4
4198;Nederland;Castricum;2019 december;8.7;11.6
4199;Nederland;Castricum;2020 december;8.4;11.9
4200;Nederland;Coevorden;2014 december;9.7;20.2
4201;Nederland;Coevorden;2015 december;10.1;19.8
4202;Nederland;Coevorden;2016 december;10.4;19.6
4203;Nederland;Coevorden;2017 december;10.3;21.0
4204;Nederland;Coevorden;2018 december;10.7;18.5
4205;Nederland;Coevorden;2019 december;10.9;18.4
4206;Nederland;Coevorden;2020 december;10.7;20.0
4207;Nederland;Cranendonck;2014 december;6.0;19.5
4208;Nederland;Cranendonck;2015 december;6.2;18.2
4209;Nederland;Cranendonck;2016 december;6.2;17.6
4210;Nederland;Cranendonck;2017 december;6.1;16.2
4211;Nederland;Cranendonck;2018 december;6.2;15.3
4212;Nederland;Cranendonck;2019 december;6.5;18.5
4213;Nederland;Cranendonck;2020 december;6.7;18.9
4214;Nederland;Cromstrijen;2014 december;3.6;17.0
4215;Nederland;Cromstrijen;2015 december;3.8;17.5
4216;Nederland;Cromstrijen;2016 december;3.9;18.4
4217;Nederland;Cromstrijen;2017 december;3.9;19.1
4218;Nederland;Cromstrijen;2018 december;4.2;19.3
4219;Nederland;Cromstrijen;2019 december;0.0;
4220;Nederland;Cromstrijen;2020 december;0.0;
4221;Nederland;Cuijk;2014 december;10.0;19.7
4222;Nederland;Cuijk;2015 december;10.6;21.0
4223;Nederland;Cuijk;2016 december;10.5;20.5
4224;Nederland;Cuijk;2017 december;10.2;20.9
4225;Nederland;Cuijk;2018 december;10.7;23.5
4226;Nederland;Cuijk;2019 december;11.1;24.2
4227;Nederland;Cuijk;2020 december;10.6;24.7
4228;Nederland;Culemborg;2014 december;10.6;25.1
4229;Nederland;Culemborg;2015 december;11.1;25.2
4230;Nederland;Culemborg;2016 december;11.1;25.0
4231;Nederland;Culemborg;2017 december;11.5;25.9
4232;Nederland;Culemborg;2018 december;11.7;26.7
4233;Nederland;Culemborg;2019 december;11.9;24.9
4234;Nederland;Culemborg;2020 december;13.0;27.4
4235;Nederland;Dalfsen;2014 december;8.6;17.2
4236;Nederland;Dalfsen;2015 december;8.6;17.0
4237;Nederland;Dalfsen;2016 december;8.7;17.1
4238;Nederland;Dalfsen;2017 december;9.3;16.7
4239;Nederland;Dalfsen;2018 december;9.8;16.6
4240;Nederland;Dalfsen;2019 december;10.4;18.5
4241;Nederland;Dalfsen;2020 december;10.5;18.9
4242;Nederland;Dantumadiel;2014 december;3.0;19.0
4243;Nederland;Dantumadiel;2015 december;3.3;18.0
4244;Nederland;Dantumadiel;2016 december;3.7;17.2
4245;Nederland;Dantumadiel;2017 december;3.9;8.5
4246;Nederland;Dantumadiel;2018 december;3.7;8.4
4247;Nederland;Dantumadiel;2019 december;4.0;9.0
4248;Nederland;Dantumadiel;2020 december;3.8;9.7
4249;Nederland;Delft;2014 december;50.4;20.0
4250;Nederland;Delft;2015 december;50.6;17.5
4251;Nederland;Delft;2016 december;52.0;16.7
4252;Nederland;Delft;2017 december;55.2;16.8
4253;Nederland;Delft;2018 december;55.6;17.9
4254;Nederland;Delft;2019 december;57.1;17.9
4255;Nederland;Delft;2020 december;57.4;19.3
4256;Nederland;Delfzijl;2014 december;12.1;41.1
4257;Nederland;Delfzijl;2015 december;10.5;31.1
4258;Nederland;Delfzijl;2016 december;10.8;32.7
4259;Nederland;Delfzijl;2017 december;10.4;28.6
4260;Nederland;Delfzijl;2018 december;10.3;30.3
4261;Nederland;Delfzijl;2019 december;10.1;29.6
4262;Nederland;Delfzijl;2020 december;10.3;30.3
4263;Nederland;Deurne;2014 december;11.1;16.3
4264;Nederland;Deurne;2015 december;10.7;15.1
4265;Nederland;Deurne;2016 december;11.5;14.7
4266;Nederland;Deurne;2017 december;11.9;14.0
4267;Nederland;Deurne;2018 december;12.1;14.5
4268;Nederland;Deurne;2019 december;12.9;15.5
4269;Nederland;Deurne;2020 december;13.2;15.1
4270;Nederland;Deventer;2014 december;49.9;27.4
4271;Nederland;Deventer;2015 december;50.3;27.5
4272;Nederland;Deventer;2016 december;51.1;24.7
4273;Nederland;Deventer;2017 december;59.3;36.3
4274;Nederland;Deventer;2018 december;60.3;36.5
4275;Nederland;Deventer;2019 december;59.4;35.7
4276;Nederland;Deventer;2020 december;48.7;22.4
4277;Nederland;Diemen;2014 december;21.2;30.5
4278;Nederland;Diemen;2015 december;23.9;37.0
4279;Nederland;Diemen;2016 december;16.3;21.8
4280;Nederland;Diemen;2017 december;21.4;19.0
4281;Nederland;Diemen;2018 december;22.1;20.3
4282;Nederland;Diemen;2019 december;22.5;26.0
4283;Nederland;Diemen;2020 december;16.1;21.0
4284;Nederland;Dinkelland;2014 december;8.4;13.4
4285;Nederland;Dinkelland;2015 december;9.1;13.7
4286;Nederland;Dinkelland;2016 december;8.8;11.3
4287;Nederland;Dinkelland;2017 december;9.1;12.1
4288;Nederland;Dinkelland;2018 december;9.5;11.7
4289;Nederland;Dinkelland;2019 december;9.6;12.7
4290;Nederland;Dinkelland;2020 december;9.5;12.0
4291;Nederland;Doesburg;2014 december;2.8;16.8
4292;Nederland;Doesburg;2015 december;2.8;18.5
4293;Nederland;Doesburg;2016 december;3.0;18.7
4294;Nederland;Doesburg;2017 december;2.9;18.7
4295;Nederland;Doesburg;2018 december;3.0;17.7
4296;Nederland;Doesburg;2019 december;3.1;17.6
4297;Nederland;Doesburg;2020 december;3.1;17.1
4298;Nederland;Doetinchem;2014 december;30.7;19.0
4299;Nederland;Doetinchem;2015 december;31.6;19.9
4300;Nederland;Doetinchem;2016 december;31.8;20.4
4301;Nederland;Doetinchem;2017 december;33.3;21.6
4302;Nederland;Doetinchem;2018 december;33.4;21.1
4303;Nederland;Doetinchem;2019 december;33.1;21.7
4304;Nederland;Doetinchem;2020 december;32.0;19.8
4305;Nederland;Dongen;2014 december;7.3;13.1
4306;Nederland;Dongen;2015 december;7.6;12.5
4307;Nederland;Dongen;2016 december;7.6;13.8
4308;Nederland;Dongen;2017 december;7.7;13.5
4309;Nederland;Dongen;2018 december;8.3;14.8
4310;Nederland;Dongen;2019 december;8.6;15.6
4311;Nederland;Dongen;2020 december;8.6;16.8
4312;Nederland;Dongeradeel;2014 december;7.4;20.5
4313;Nederland;Dongeradeel;2015 december;7.2;11.7
4314;Nederland;Dongeradeel;2016 december;7.5;9.3
4315;Nederland;Dongeradeel;2017 december;8.4;9.1
4316;Nederland;Dongeradeel;2018 december;8.5;9.4
4317;Nederland;Dongeradeel;2019 december;0.0;
4318;Nederland;Dongeradeel;2020 december;0.0;
4319;Nederland;Dordrecht;2014 december;51.6;21.3
4320;Nederland;Dordrecht;2015 december;52.2;21.6
4321;Nederland;Dordrecht;2016 december;52.3;21.4
4322;Nederland;Dordrecht;2017 december;53.6;22.6
4323;Nederland;Dordrecht;2018 december;56.4;23.1
4324;Nederland;Dordrecht;2019 december;57.8;20.6
4325;Nederland;Dordrecht;2020 december;56.8;21.2
4326;Nederland;Drechterland;2014 december;4.5;18.3
4327;Nederland;Drechterland;2015 december;4.6;18.5
4328;Nederland;Drechterland;2016 december;4.8;21.0
4329;Nederland;Drechterland;2017 december;4.4;12.7
4330;Nederland;Drechterland;2018 december;4.6;13.4
4331;Nederland;Drechterland;2019 december;4.5;11.3
4332;Nederland;Drechterland;2020 december;4.5;11.9
4333;Nederland;Drimmelen;2014 december;6.7;13.5
4334;Nederland;Drimmelen;2015 december;6.8;15.6
4335;Nederland;Drimmelen;2016 december;7.0;16.3
4336;Nederland;Drimmelen;2017 december;7.4;16.2
4337;Nederland;Drimmelen;2018 december;7.4;16.9
4338;Nederland;Drimmelen;2019 december;7.5;14.8
4339;Nederland;Drimmelen;2020 december;7.8;16.6
4340;Nederland;Dronten;2014 december;11.2;24.8
4341;Nederland;Dronten;2015 december;11.5;24.2
4342;Nederland;Dronten;2016 december;11.7;24.7
4343;Nederland;Dronten;2017 december;12.1;26.2
4344;Nederland;Dronten;2018 december;13.0;25.2
4345;Nederland;Dronten;2019 december;12.8;24.1
4346;Nederland;Dronten;2020 december;13.2;24.8
4347;Nederland;Druten;2014 december;6.2;21.9
4348;Nederland;Druten;2015 december;6.4;16.7
4349;Nederland;Druten;2016 december;6.5;17.2
4350;Nederland;Druten;2017 december;6.5;18.1
4351;Nederland;Druten;2018 december;6.3;15.9
4352;Nederland;Druten;2019 december;6.7;16.9
4353;Nederland;Druten;2020 december;6.7;18.1
4354;Nederland;Duiven;2014 december;13.5;23.3
4355;Nederland;Duiven;2015 december;13.7;23.2
4356;Nederland;Duiven;2016 december;14.7;22.7
4357;Nederland;Duiven;2017 december;15.8;27.3
4358;Nederland;Duiven;2018 december;15.6;26.1
4359;Nederland;Duiven;2019 december;15.8;23.5
4360;Nederland;Duiven;2020 december;15.9;24.9
4361;Nederland;Echt-Susteren;2014 december;9.5;22.1
4362;Nederland;Echt-Susteren;2015 december;10.3;31.7
4363;Nederland;Echt-Susteren;2016 december;10.2;24.9
4364;Nederland;Echt-Susteren;2017 december;10.7;21.6
4365;Nederland;Echt-Susteren;2018 december;11.3;21.7
4366;Nederland;Echt-Susteren;2019 december;11.6;22.4
4367;Nederland;Echt-Susteren;2020 december;10.7;23.1
4368;Nederland;Edam-Volendam;2014 december;11.7;11.9
4369;Nederland;Edam-Volendam;2015 december;10.8;9.4
4370;Nederland;Edam-Volendam;2016 december;12.6;11.2
4371;Nederland;Edam-Volendam;2017 december;12.4;11.3
4372;Nederland;Edam-Volendam;2018 december;12.2;10.4
4373;Nederland;Edam-Volendam;2019 december;12.5;11.1
4374;Nederland;Edam-Volendam;2020 december;12.1;9.5
4375;Nederland;Ede;2014 december;51.0;21.3
4376;Nederland;Ede;2015 december;49.3;19.8
4377;Nederland;Ede;2016 december;50.5;21.7
4378;Nederland;Ede;2017 december;51.8;21.3
4379;Nederland;Ede;2018 december;52.6;20.0
4380;Nederland;Ede;2019 december;53.2;20.1
4381;Nederland;Ede;2020 december;54.9;21.0
4382;Nederland;Eemnes;2014 december;2.4;19.9
4383;Nederland;Eemnes;2015 december;2.5;17.0
4384;Nederland;Eemnes;2016 december;2.4;17.4
4385;Nederland;Eemnes;2017 december;2.3;17.1
4386;Nederland;Eemnes;2018 december;2.6;17.4
4387;Nederland;Eemnes;2019 december;2.7;16.9
4388;Nederland;Eemnes;2020 december;2.6;18.0
4389;Nederland;Eemsmond;2014 december;5.6;50.5
4390;Nederland;Eemsmond;2015 december;4.0;18.4
4391;Nederland;Eemsmond;2016 december;3.9;19.9
4392;Nederland;Eemsmond;2017 december;4.0;17.1
4393;Nederland;Eemsmond;2018 december;3.9;18.2
4394;Nederland;Eemsmond;2019 december;0.0;
4395;Nederland;Eemsmond;2020 december;0.0;
4396;Nederland;Eersel;2014 december;7.5;22.0
4397;Nederland;Eersel;2015 december;7.7;19.8
4398;Nederland;Eersel;2016 december;7.7;21.6
4399;Nederland;Eersel;2017 december;7.7;24.3
4400;Nederland;Eersel;2018 december;7.7;21.9
4401;Nederland;Eersel;2019 december;8.1;18.8
4402;Nederland;Eersel;2020 december;7.5;14.7
4403;Nederland;Eijsden-Margraten;2014 december;5.1;16.5
4404;Nederland;Eijsden-Margraten;2015 december;5.5;18.7
4405;Nederland;Eijsden-Margraten;2016 december;5.3;17.1
4406;Nederland;Eijsden-Margraten;2017 december;5.5;16.1
4407;Nederland;Eijsden-Margraten;2018 december;5.7;16.6
4408;Nederland;Eijsden-Margraten;2019 december;5.7;16.8
4409;Nederland;Eijsden-Margraten;2020 december;5.4;17.9
4410;Nederland;Eindhoven;2014 december;157.9;30.1
4411;Nederland;Eindhoven;2015 december;163.2;30.6
4412;Nederland;Eindhoven;2016 december;173.4;32.4
4413;Nederland;Eindhoven;2017 december;180.6;30.4
4414;Nederland;Eindhoven;2018 december;181.8;31.7
4415;Nederland;Eindhoven;2019 december;180.8;30.4
4416;Nederland;Eindhoven;2020 december;175.2;28.6
4417;Nederland;Elburg;2014 december;7.5;24.5
4418;Nederland;Elburg;2015 december;7.9;25.6
4419;Nederland;Elburg;2016 december;8.2;25.8
4420;Nederland;Elburg;2017 december;8.6;27.4
4421;Nederland;Elburg;2018 december;8.8;27.4
4422;Nederland;Elburg;2019 december;9.1;27.0
4423;Nederland;Elburg;2020 december;8.8;19.7
4424;Nederland;Emmen;2014 december;44.1;24.5
4425;Nederland;Emmen;2015 december;44.4;23.4
4426;Nederland;Emmen;2016 december;42.2;22.5
4427;Nederland;Emmen;2017 december;43.5;21.1
4428;Nederland;Emmen;2018 december;44.4;21.6
4429;Nederland;Emmen;2019 december;44.7;20.5
4430;Nederland;Emmen;2020 december;43.2;20.5
4431;Nederland;Enkhuizen;2014 december;6.8;15.7
4432;Nederland;Enkhuizen;2015 december;6.8;14.4
4433;Nederland;Enkhuizen;2016 december;6.8;15.2
4434;Nederland;Enkhuizen;2017 december;7.0;15.2
4435;Nederland;Enkhuizen;2018 december;7.1;14.1
4436;Nederland;Enkhuizen;2019 december;7.1;13.2
4437;Nederland;Enkhuizen;2020 december;7.1;16.3
4438;Nederland;Enschede;2014 december;75.6;19.9
4439;Nederland;Enschede;2015 december;76.4;20.6
4440;Nederland;Enschede;2016 december;78.7;20.7
4441;Nederland;Enschede;2017 december;80.0;19.3
4442;Nederland;Enschede;2018 december;84.0;20.0
4443;Nederland;Enschede;2019 december;82.5;18.8
4444;Nederland;Enschede;2020 december;81.4;17.1
4445;Nederland;Epe;2014 december;10.4;18.9
4446;Nederland;Epe;2015 december;10.5;16.7
4447;Nederland;Epe;2016 december;11.1;17.4
4448;Nederland;Epe;2017 december;11.6;18.0
4449;Nederland;Epe;2018 december;11.6;17.9
4450;Nederland;Epe;2019 december;12.8;17.8
4451;Nederland;Epe;2020 december;12.8;18.5
4452;Nederland;Ermelo;2014 december;13.0;25.9
4453;Nederland;Ermelo;2015 december;13.2;24.9
4454;Nederland;Ermelo;2016 december;13.2;23.4
4455;Nederland;Ermelo;2017 december;13.5;22.3
4456;Nederland;Ermelo;2018 december;13.7;19.8
4457;Nederland;Ermelo;2019 december;13.7;20.4
4458;Nederland;Ermelo;2020 december;14.0;26.3
4459;Nederland;Etten-Leur;2014 december;19.7;20.3
4460;Nederland;Etten-Leur;2015 december;20.1;21.2
4461;Nederland;Etten-Leur;2016 december;20.3;19.6
4462;Nederland;Etten-Leur;2017 december;21.5;20.3
4463;Nederland;Etten-Leur;2018 december;21.3;19.9
4464;Nederland;Etten-Leur;2019 december;21.4;20.0
4465;Nederland;Etten-Leur;2020 december;21.4;20.9
4466;Nederland;Ferwerderadiel;2014 december;1.9;15.4
4467;Nederland;Ferwerderadiel;2015 december;2.3;16.6
4468;Nederland;Ferwerderadiel;2016 december;2.0;15.6
4469;Nederland;Ferwerderadiel;2017 december;3.0;19.2
4470;Nederland;Ferwerderadiel;2018 december;2.7;18.8
4471;Nederland;Ferwerderadiel;2019 december;0.0;
4472;Nederland;Ferwerderadiel;2020 december;0.0;
4473;Nederland;Franekeradeel;2014 december;6.2;18.7
