ID;SoortBouwwerk;Bouwfasen;Perioden;BouwkostenGebouwen_1
8737;Winkels;Nog niet begonnen bouwwerken;2015;68.0
8738;Winkels;Nog niet begonnen bouwwerken;2016 januari;70.0
8739;Winkels;Nog niet begonnen bouwwerken;2016 februari;49.0
8740;Winkels;Nog niet begonnen bouwwerken;2016 maart;52.0
8741;Winkels;Nog niet begonnen bouwwerken;2016 1e kwartaal;52.0
8742;Winkels;Nog niet begonnen bouwwerken;2016 april;54.0
8743;Winkels;Nog niet begonnen bouwwerken;2016 mei;48.0
8744;Winkels;Nog niet begonnen bouwwerken;2016 juni;56.0
8745;Winkels;Nog niet begonnen bouwwerken;2016 2e kwartaal;56.0
8746;Winkels;Nog niet begonnen bouwwerken;2016 juli;55.0
8747;Winkels;Nog niet begonnen bouwwerken;2016 augustus;50.0
8748;Winkels;Nog niet begonnen bouwwerken;2016 september;49.0
8749;Winkels;Nog niet begonnen bouwwerken;2016 3e kwartaal;49.0
8750;Winkels;Nog niet begonnen bouwwerken;2016 oktober;50.0
8751;Winkels;Nog niet begonnen bouwwerken;2016 november;63.0
8752;Winkels;Nog niet begonnen bouwwerken;2016 december;57.0
8753;Winkels;Nog niet begonnen bouwwerken;2016 4e kwartaal;57.0
8754;Winkels;Nog niet begonnen bouwwerken;2016;57.0
8755;Winkels;Nog niet begonnen bouwwerken;2017 januari;37.0
8756;Winkels;Nog niet begonnen bouwwerken;2017 februari;36.0
8757;Winkels;Nog niet begonnen bouwwerken;2017 maart;58.0
8758;Winkels;Nog niet begonnen bouwwerken;2017 1e kwartaal;58.0
8759;Winkels;Nog niet begonnen bouwwerken;2017 april;58.0
8760;Winkels;Nog niet begonnen bouwwerken;2017 mei;56.0
8761;Winkels;Nog niet begonnen bouwwerken;2017 juni;50.0
8762;Winkels;Nog niet begonnen bouwwerken;2017 2e kwartaal;50.0
8763;Winkels;Nog niet begonnen bouwwerken;2017 juli;51.0
8764;Winkels;Nog niet begonnen bouwwerken;2017 augustus;52.0
8765;Winkels;Nog niet begonnen bouwwerken;2017 september;50.0
8766;Winkels;Nog niet begonnen bouwwerken;2017 3e kwartaal;50.0
8767;Winkels;Nog niet begonnen bouwwerken;2017 oktober;62.0
8768;Winkels;Nog niet begonnen bouwwerken;2017 november;51.0
8769;Winkels;Nog niet begonnen bouwwerken;2017 december;58.0
8770;Winkels;Nog niet begonnen bouwwerken;2017 4e kwartaal;58.0
8771;Winkels;Nog niet begonnen bouwwerken;2017;58.0
8772;Winkels;Nog niet begonnen bouwwerken;2018 januari;46.0
8773;Winkels;Nog niet begonnen bouwwerken;2018 februari;30.0
8774;Winkels;Nog niet begonnen bouwwerken;2018 maart;34.0
8775;Winkels;Nog niet begonnen bouwwerken;2018 1e kwartaal;34.0
8776;Winkels;Nog niet begonnen bouwwerken;2018 april;33.0
8777;Winkels;Nog niet begonnen bouwwerken;2018 mei;36.0
8778;Winkels;Nog niet begonnen bouwwerken;2018 juni;61.0
8779;Winkels;Nog niet begonnen bouwwerken;2018 2e kwartaal;61.0
8780;Winkels;Nog niet begonnen bouwwerken;2018 juli;71.0
8781;Winkels;Nog niet begonnen bouwwerken;2018 augustus;72.0
8782;Winkels;Nog niet begonnen bouwwerken;2018 september;79.0
8783;Winkels;Nog niet begonnen bouwwerken;2018 3e kwartaal;79.0
8784;Winkels;Nog niet begonnen bouwwerken;2018 oktober;74.0
8785;Winkels;Nog niet begonnen bouwwerken;2018 november;64.0
8786;Winkels;Nog niet begonnen bouwwerken;2018 december;36.0
8787;Winkels;Nog niet begonnen bouwwerken;2018 4e kwartaal;36.0
8788;Winkels;Nog niet begonnen bouwwerken;2018;36.0
8789;Winkels;Nog niet begonnen bouwwerken;2019 januari;29.0
8790;Winkels;Nog niet begonnen bouwwerken;2019 februari;46.0
8791;Winkels;Nog niet begonnen bouwwerken;2019 maart;60.0
8792;Winkels;Nog niet begonnen bouwwerken;2019 1e kwartaal;60.0
8793;Winkels;Nog niet begonnen bouwwerken;2019 april;88.0
8794;Winkels;Nog niet begonnen bouwwerken;2019 mei;79.0
8795;Winkels;Nog niet begonnen bouwwerken;2019 juni;43.0
8796;Winkels;Nog niet begonnen bouwwerken;2019 2e kwartaal;43.0
8797;Winkels;Nog niet begonnen bouwwerken;2019 juli;48.0
8798;Winkels;Nog niet begonnen bouwwerken;2019 augustus;43.0
8799;Winkels;Nog niet begonnen bouwwerken;2019 september;37.0
8800;Winkels;Nog niet begonnen bouwwerken;2019 3e kwartaal;37.0
8801;Winkels;Nog niet begonnen bouwwerken;2019 oktober;34.0
8802;Winkels;Nog niet begonnen bouwwerken;2019 november;36.0
8803;Winkels;Nog niet begonnen bouwwerken;2019 december;36.0
8804;Winkels;Nog niet begonnen bouwwerken;2019 4e kwartaal;36.0
8805;Winkels;Nog niet begonnen bouwwerken;2019;36.0
8806;Winkels;Nog niet begonnen bouwwerken;2020 januari;32.0
8807;Winkels;Nog niet begonnen bouwwerken;2020 februari;35.0
8808;Winkels;Nog niet begonnen bouwwerken;2020 maart;39.0
8809;Winkels;Nog niet begonnen bouwwerken;2020 1e kwartaal;39.0
8810;Winkels;Nog niet begonnen bouwwerken;2020 april;43.0
8811;Winkels;Nog niet begonnen bouwwerken;2020 mei;47.0
8812;Winkels;Nog niet begonnen bouwwerken;2020 juni;59.0
8813;Winkels;Nog niet begonnen bouwwerken;2020 2e kwartaal;59.0
8814;Winkels;Nog niet begonnen bouwwerken;2020 juli;75.0
8815;Winkels;Nog niet begonnen bouwwerken;2020 augustus;52.0
8816;Winkels;Nog niet begonnen bouwwerken;2020 september;61.0
8817;Winkels;Nog niet begonnen bouwwerken;2020 3e kwartaal;61.0
8818;Winkels;Nog niet begonnen bouwwerken;2020 oktober;98.0
8819;Winkels;Nog niet begonnen bouwwerken;2020 november;99.0
8820;Winkels;Nog niet begonnen bouwwerken;2020 december;87.0
8821;Winkels;Nog niet begonnen bouwwerken;2020 4e kwartaal;87.0
8822;Winkels;Nog niet begonnen bouwwerken;2020;87.0
8823;Winkels;Nog niet begonnen bouwwerken;2021 januari;74.0
8824;Winkels;Nog niet begonnen bouwwerken;2021 februari;52.0
8825;Winkels;Nog niet begonnen bouwwerken;2021 maart;44.0
8826;Winkels;Nog niet begonnen bouwwerken;2021 1e kwartaal;44.0
8827;Winkels;Nog niet begonnen bouwwerken;2021 april;53.0
8828;Winkels;Nog niet begonnen bouwwerken;2021 mei;52.0
8829;Winkels;Nog niet begonnen bouwwerken;2021 juni;62.0
8830;Winkels;Nog niet begonnen bouwwerken;2021 2e kwartaal;62.0
8831;Winkels;Nog niet begonnen bouwwerken;2021 juli;81.0
8832;Winkels;Nog niet begonnen bouwwerken;2021 augustus;68.0
8833;Winkels;Nog niet begonnen bouwwerken;2021 september;49.0
8834;Winkels;Nog niet begonnen bouwwerken;2021 3e kwartaal;49.0
8835;Winkels;Nog niet begonnen bouwwerken;2021 oktober;51.0
8836;Winkels;Nog niet begonnen bouwwerken;2021 november;41.0
8837;Winkels;Nog niet begonnen bouwwerken;2021 december;34.0
8838;Winkels;Nog niet begonnen bouwwerken;2021 4e kwartaal;34.0
8839;Winkels;Nog niet begonnen bouwwerken;2021;34.0
8840;Winkels;Nog niet begonnen bouwwerken;2022 januari;45.0
8841;Winkels;Nog niet begonnen bouwwerken;2022 februari;49.0
8842;Winkels;Nog niet begonnen bouwwerken;2022 maart;57.0
8843;Winkels;Nog niet begonnen bouwwerken;2022 1e kwartaal;57.0
8844;Winkels;Nog niet begonnen bouwwerken;2022 april;39.0
8845;Winkels;Nog niet begonnen bouwwerken;2022 mei;21.0
8846;Winkels;Nog niet begonnen bouwwerken;2022 juni;31.0
8847;Winkels;Nog niet begonnen bouwwerken;2022 2e kwartaal;31.0
8848;Winkels;Nog niet begonnen bouwwerken;2022 juli;61.0
8849;Winkels;Nog niet begonnen bouwwerken;2022 augustus;57.0
8850;Winkels;Nog niet begonnen bouwwerken;2022 september;54.0
8851;Winkels;Nog niet begonnen bouwwerken;2022 3e kwartaal;54.0
8852;Winkels;Nog niet begonnen bouwwerken;2022 oktober;56.0
8853;Winkels;Nog niet begonnen bouwwerken;2022 november;62.0
8854;Winkels;Nog niet begonnen bouwwerken;2022 december;37.0
8855;Winkels;Nog niet begonnen bouwwerken;2022 4e kwartaal;37.0
8856;Winkels;Nog niet begonnen bouwwerken;2022;37.0
8857;Winkels;Nog niet begonnen bouwwerken;2023 januari;20.0
8858;Winkels;Nog niet begonnen bouwwerken;2023 februari;20.0
8859;Winkels;Nog niet begonnen bouwwerken;2023 maart;22.0
8860;Winkels;Nog niet begonnen bouwwerken;2023 1e kwartaal;22.0
8861;Winkels;Nog niet begonnen bouwwerken;2023 april;27.0
8862;Winkels;Nog niet begonnen bouwwerken;2023 mei;21.0
8863;Winkels;Nog niet begonnen bouwwerken;2023 juni;28.0
8864;Winkels;Nog niet begonnen bouwwerken;2023 2e kwartaal;28.0
8865;Winkels;Nog niet begonnen bouwwerken;2023 juli;26.0
8866;Winkels;Nog niet begonnen bouwwerken;2023 augustus;38.0
8867;Winkels;Nog niet begonnen bouwwerken;2023 september;52.0
8868;Winkels;Nog niet begonnen bouwwerken;2023 3e kwartaal;52.0
8869;Winkels;Nog niet begonnen bouwwerken;2023 oktober;40.0
8870;Winkels;Nog niet begonnen bouwwerken;2023 november;37.0
8871;Winkels;Nog niet begonnen bouwwerken;2023 december;37.0
8872;Winkels;Nog niet begonnen bouwwerken;2023 4e kwartaal;37.0
8873;Winkels;Nog niet begonnen bouwwerken;2023;37.0
8874;Winkels;Nog niet begonnen bouwwerken;2024 januari;37.0
8875;Winkels;Nog niet begonnen bouwwerken;2024 februari;39.0
8876;Winkels;Nog niet begonnen bouwwerken;2024 maart;26.0
8877;Winkels;Nog niet begonnen bouwwerken;2024 1e kwartaal;26.0
8878;Winkels;Nog niet begonnen bouwwerken;2024 april;35.0
8879;Winkels;Nog niet begonnen bouwwerken;2024 mei;32.0
8880;Winkels;Nog niet begonnen bouwwerken;2024 juni;35.0
8881;Winkels;Nog niet begonnen bouwwerken;2024 2e kwartaal;35.0
8882;Winkels;Nog niet begonnen bouwwerken;2024 juli;56.0
8883;Winkels;Nog niet begonnen bouwwerken;2024 augustus;60.0
8884;Winkels;Nog niet begonnen bouwwerken;2024 september;55.0
8885;Winkels;Nog niet begonnen bouwwerken;2024 3e kwartaal;55.0
8886;Winkels;Nog niet begonnen bouwwerken;2024 oktober;52.0
8887;Winkels;Nog niet begonnen bouwwerken;2024 november;21.0
8888;Winkels;Nog niet begonnen bouwwerken;2024 december;25.0
8889;Winkels;Nog niet begonnen bouwwerken;2024 4e kwartaal;25.0
8890;Winkels;Nog niet begonnen bouwwerken;2024;25.0
8891;Winkels;Nog niet begonnen bouwwerken;2025 januari;26.0
8892;Winkels;Bouwwerken in uitvoering;2015 januari;298.0
8893;Winkels;Bouwwerken in uitvoering;2015 februari;293.0
8894;Winkels;Bouwwerken in uitvoering;2015 maart;286.0
8895;Winkels;Bouwwerken in uitvoering;2015 1e kwartaal;286.0
8896;Winkels;Bouwwerken in uitvoering;2015 april;295.0
8897;Winkels;Bouwwerken in uitvoering;2015 mei;313.0
8898;Winkels;Bouwwerken in uitvoering;2015 juni;316.0
8899;Winkels;Bouwwerken in uitvoering;2015 2e kwartaal;316.0
8900;Winkels;Bouwwerken in uitvoering;2015 juli;307.0
8901;Winkels;Bouwwerken in uitvoering;2015 augustus;312.0
8902;Winkels;Bouwwerken in uitvoering;2015 september;311.0
8903;Winkels;Bouwwerken in uitvoering;2015 3e kwartaal;311.0
8904;Winkels;Bouwwerken in uitvoering;2015 oktober;303.0
8905;Winkels;Bouwwerken in uitvoering;2015 november;304.0
8906;Winkels;Bouwwerken in uitvoering;2015 december;305.0
8907;Winkels;Bouwwerken in uitvoering;2015 4e kwartaal;305.0
8908;Winkels;Bouwwerken in uitvoering;2015;305.0
8909;Winkels;Bouwwerken in uitvoering;2016 januari;297.0
8910;Winkels;Bouwwerken in uitvoering;2016 februari;309.0
8911;Winkels;Bouwwerken in uitvoering;2016 maart;316.0
8912;Winkels;Bouwwerken in uitvoering;2016 1e kwartaal;316.0
8913;Winkels;Bouwwerken in uitvoering;2016 april;314.0
8914;Winkels;Bouwwerken in uitvoering;2016 mei;319.0
8915;Winkels;Bouwwerken in uitvoering;2016 juni;314.0
8916;Winkels;Bouwwerken in uitvoering;2016 2e kwartaal;314.0
8917;Winkels;Bouwwerken in uitvoering;2016 juli;321.0
8918;Winkels;Bouwwerken in uitvoering;2016 augustus;338.0
8919;Winkels;Bouwwerken in uitvoering;2016 september;345.0
8920;Winkels;Bouwwerken in uitvoering;2016 3e kwartaal;345.0
8921;Winkels;Bouwwerken in uitvoering;2016 oktober;340.0
8922;Winkels;Bouwwerken in uitvoering;2016 november;334.0
8923;Winkels;Bouwwerken in uitvoering;2016 december;349.0
8924;Winkels;Bouwwerken in uitvoering;2016 4e kwartaal;349.0
8925;Winkels;Bouwwerken in uitvoering;2016;349.0
8926;Winkels;Bouwwerken in uitvoering;2017 januari;365.0
8927;Winkels;Bouwwerken in uitvoering;2017 februari;353.0
8928;Winkels;Bouwwerken in uitvoering;2017 maart;346.0
8929;Winkels;Bouwwerken in uitvoering;2017 1e kwartaal;346.0
8930;Winkels;Bouwwerken in uitvoering;2017 april;347.0
8931;Winkels;Bouwwerken in uitvoering;2017 mei;338.0
8932;Winkels;Bouwwerken in uitvoering;2017 juni;340.0
8933;Winkels;Bouwwerken in uitvoering;2017 2e kwartaal;340.0
8934;Winkels;Bouwwerken in uitvoering;2017 juli;329.0
8935;Winkels;Bouwwerken in uitvoering;2017 augustus;338.0
8936;Winkels;Bouwwerken in uitvoering;2017 september;330.0
8937;Winkels;Bouwwerken in uitvoering;2017 3e kwartaal;330.0
8938;Winkels;Bouwwerken in uitvoering;2017 oktober;325.0
8939;Winkels;Bouwwerken in uitvoering;2017 november;319.0
8940;Winkels;Bouwwerken in uitvoering;2017 december;315.0
8941;Winkels;Bouwwerken in uitvoering;2017 4e kwartaal;315.0
8942;Winkels;Bouwwerken in uitvoering;2017;315.0
8943;Winkels;Bouwwerken in uitvoering;2018 januari;294.0
8944;Winkels;Bouwwerken in uitvoering;2018 februari;314.0
8945;Winkels;Bouwwerken in uitvoering;2018 maart;310.0
8946;Winkels;Bouwwerken in uitvoering;2018 1e kwartaal;310.0
8947;Winkels;Bouwwerken in uitvoering;2018 april;287.0
8948;Winkels;Bouwwerken in uitvoering;2018 mei;276.0
8949;Winkels;Bouwwerken in uitvoering;2018 juni;257.0
8950;Winkels;Bouwwerken in uitvoering;2018 2e kwartaal;257.0
8951;Winkels;Bouwwerken in uitvoering;2018 juli;242.0
8952;Winkels;Bouwwerken in uitvoering;2018 augustus;243.0
8953;Winkels;Bouwwerken in uitvoering;2018 september;248.0
8954;Winkels;Bouwwerken in uitvoering;2018 3e kwartaal;248.0
8955;Winkels;Bouwwerken in uitvoering;2018 oktober;271.0
8956;Winkels;Bouwwerken in uitvoering;2018 november;280.0
8957;Winkels;Bouwwerken in uitvoering;2018 december;306.0
8958;Winkels;Bouwwerken in uitvoering;2018 4e kwartaal;306.0
8959;Winkels;Bouwwerken in uitvoering;2018;306.0
8960;Winkels;Bouwwerken in uitvoering;2019 januari;298.0
8961;Winkels;Bouwwerken in uitvoering;2019 februari;296.0
8962;Winkels;Bouwwerken in uitvoering;2019 maart;260.0
8963;Winkels;Bouwwerken in uitvoering;2019 1e kwartaal;260.0
8964;Winkels;Bouwwerken in uitvoering;2019 april;276.0
8965;Winkels;Bouwwerken in uitvoering;2019 mei;273.0
8966;Winkels;Bouwwerken in uitvoering;2019 juni;295.0
8967;Winkels;Bouwwerken in uitvoering;2019 2e kwartaal;295.0
8968;Winkels;Bouwwerken in uitvoering;2019 juli;303.0
8969;Winkels;Bouwwerken in uitvoering;2019 augustus;310.0
8970;Winkels;Bouwwerken in uitvoering;2019 september;301.0
8971;Winkels;Bouwwerken in uitvoering;2019 3e kwartaal;301.0
8972;Winkels;Bouwwerken in uitvoering;2019 oktober;295.0
8973;Winkels;Bouwwerken in uitvoering;2019 november;275.0
8974;Winkels;Bouwwerken in uitvoering;2019 december;281.0
8975;Winkels;Bouwwerken in uitvoering;2019 4e kwartaal;281.0
8976;Winkels;Bouwwerken in uitvoering;2019;281.0
8977;Winkels;Bouwwerken in uitvoering;2020 januari;286.0
8978;Winkels;Bouwwerken in uitvoering;2020 februari;288.0
8979;Winkels;Bouwwerken in uitvoering;2020 maart;277.0
8980;Winkels;Bouwwerken in uitvoering;2020 1e kwartaal;277.0
8981;Winkels;Bouwwerken in uitvoering;2020 april;268.0
8982;Winkels;Bouwwerken in uitvoering;2020 mei;268.0
8983;Winkels;Bouwwerken in uitvoering;2020 juni;253.0
8984;Winkels;Bouwwerken in uitvoering;2020 2e kwartaal;253.0
8985;Winkels;Bouwwerken in uitvoering;2020 juli;262.0
8986;Winkels;Bouwwerken in uitvoering;2020 augustus;287.0
8987;Winkels;Bouwwerken in uitvoering;2020 september;273.0
8988;Winkels;Bouwwerken in uitvoering;2020 3e kwartaal;273.0
8989;Winkels;Bouwwerken in uitvoering;2020 oktober;250.0
8990;Winkels;Bouwwerken in uitvoering;2020 november;268.0
8991;Winkels;Bouwwerken in uitvoering;2020 december;290.0
8992;Winkels;Bouwwerken in uitvoering;2020 4e kwartaal;290.0
8993;Winkels;Bouwwerken in uitvoering;2020;290.0
8994;Winkels;Bouwwerken in uitvoering;2021 januari;286.0
8995;Winkels;Bouwwerken in uitvoering;2021 februari;312.0
8996;Winkels;Bouwwerken in uitvoering;2021 maart;320.0
8997;Winkels;Bouwwerken in uitvoering;2021 1e kwartaal;320.0
8998;Winkels;Bouwwerken in uitvoering;2021 april;327.0
8999;Winkels;Bouwwerken in uitvoering;2021 mei;320.0
9000;Winkels;Bouwwerken in uitvoering;2021 juni;319.0
9001;Winkels;Bouwwerken in uitvoering;2021 2e kwartaal;319.0
9002;Winkels;Bouwwerken in uitvoering;2021 juli;326.0
9003;Winkels;Bouwwerken in uitvoering;2021 augustus;348.0
9004;Winkels;Bouwwerken in uitvoering;2021 september;371.0
9005;Winkels;Bouwwerken in uitvoering;2021 3e kwartaal;371.0
9006;Winkels;Bouwwerken in uitvoering;2021 oktober;346.0
9007;Winkels;Bouwwerken in uitvoering;2021 november;348.0
9008;Winkels;Bouwwerken in uitvoering;2021 december;345.0
9009;Winkels;Bouwwerken in uitvoering;2021 4e kwartaal;345.0
9010;Winkels;Bouwwerken in uitvoering;2021;345.0
9011;Winkels;Bouwwerken in uitvoering;2022 januari;351.0
9012;Winkels;Bouwwerken in uitvoering;2022 februari;346.0
9013;Winkels;Bouwwerken in uitvoering;2022 maart;331.0
9014;Winkels;Bouwwerken in uitvoering;2022 1e kwartaal;331.0
9015;Winkels;Bouwwerken in uitvoering;2022 april;351.0
9016;Winkels;Bouwwerken in uitvoering;2022 mei;336.0
9017;Winkels;Bouwwerken in uitvoering;2022 juni;314.0
9018;Winkels;Bouwwerken in uitvoering;2022 2e kwartaal;314.0
9019;Winkels;Bouwwerken in uitvoering;2022 juli;312.0
9020;Winkels;Bouwwerken in uitvoering;2022 augustus;316.0
9021;Winkels;Bouwwerken in uitvoering;2022 september;314.0
9022;Winkels;Bouwwerken in uitvoering;2022 3e kwartaal;314.0
9023;Winkels;Bouwwerken in uitvoering;2022 oktober;317.0
9024;Winkels;Bouwwerken in uitvoering;2022 november;294.0
9025;Winkels;Bouwwerken in uitvoering;2022 december;311.0
9026;Winkels;Bouwwerken in uitvoering;2022 4e kwartaal;311.0
9027;Winkels;Bouwwerken in uitvoering;2022;311.0
9028;Winkels;Bouwwerken in uitvoering;2023 januari;325.0
9029;Winkels;Bouwwerken in uitvoering;2023 februari;316.0
9030;Winkels;Bouwwerken in uitvoering;2023 maart;314.0
9031;Winkels;Bouwwerken in uitvoering;2023 1e kwartaal;314.0
9032;Winkels;Bouwwerken in uitvoering;2023 april;305.0
9033;Winkels;Bouwwerken in uitvoering;2023 mei;306.0
9034;Winkels;Bouwwerken in uitvoering;2023 juni;297.0
9035;Winkels;Bouwwerken in uitvoering;2023 2e kwartaal;297.0
9036;Winkels;Bouwwerken in uitvoering;2023 juli;292.0
9037;Winkels;Bouwwerken in uitvoering;2023 augustus;285.0
9038;Winkels;Bouwwerken in uitvoering;2023 september;279.0
9039;Winkels;Bouwwerken in uitvoering;2023 3e kwartaal;279.0
9040;Winkels;Bouwwerken in uitvoering;2023 oktober;298.0
9041;Winkels;Bouwwerken in uitvoering;2023 november;276.0
9042;Winkels;Bouwwerken in uitvoering;2023 december;279.0
9043;Winkels;Bouwwerken in uitvoering;2023 4e kwartaal;279.0
9044;Winkels;Bouwwerken in uitvoering;2023;279.0
9045;Winkels;Bouwwerken in uitvoering;2024 januari;267.0
9046;Winkels;Bouwwerken in uitvoering;2024 februari;267.0
9047;Winkels;Bouwwerken in uitvoering;2024 maart;259.0
9048;Winkels;Bouwwerken in uitvoering;2024 1e kwartaal;259.0
9049;Winkels;Bouwwerken in uitvoering;2024 april;250.0
9050;Winkels;Bouwwerken in uitvoering;2024 mei;248.0
9051;Winkels;Bouwwerken in uitvoering;2024 juni;235.0
9052;Winkels;Bouwwerken in uitvoering;2024 2e kwartaal;235.0
9053;Winkels;Bouwwerken in uitvoering;2024 juli;240.0
9054;Winkels;Bouwwerken in uitvoering;2024 augustus;209.0
9055;Winkels;Bouwwerken in uitvoering;2024 september;193.0
9056;Winkels;Bouwwerken in uitvoering;2024 3e kwartaal;193.0
9057;Winkels;Bouwwerken in uitvoering;2024 oktober;200.0
9058;Winkels;Bouwwerken in uitvoering;2024 november;221.0
9059;Winkels;Bouwwerken in uitvoering;2024 december;214.0
9060;Winkels;Bouwwerken in uitvoering;2024 4e kwartaal;214.0
9061;Winkels;Bouwwerken in uitvoering;2024;214.0
9062;Winkels;Bouwwerken in uitvoering;2025 januari;214.0
9063;Winkels;Productie van bouwwerken;2015 januari;22.0
9064;Winkels;Productie van bouwwerken;2015 februari;22.0
9065;Winkels;Productie van bouwwerken;2015 maart;24.0
9066;Winkels;Productie van bouwwerken;2015 1e kwartaal;68.0
9067;Winkels;Productie van bouwwerken;2015 april;21.0
9068;Winkels;Productie van bouwwerken;2015 mei;19.0
9069;Winkels;Productie van bouwwerken;2015 juni;25.0
9070;Winkels;Productie van bouwwerken;2015 2e kwartaal;66.0
9071;Winkels;Productie van bouwwerken;2015 juli;19.0
9072;Winkels;Productie van bouwwerken;2015 augustus;11.0
9073;Winkels;Productie van bouwwerken;2015 september;25.0
9074;Winkels;Productie van bouwwerken;2015 3e kwartaal;54.0
9075;Winkels;Productie van bouwwerken;2015 oktober;22.0
9076;Winkels;Productie van bouwwerken;2015 november;22.0
9077;Winkels;Productie van bouwwerken;2015 december;16.0
9078;Winkels;Productie van bouwwerken;2015 4e kwartaal;61.0
9079;Winkels;Productie van bouwwerken;2015;250.0
9080;Winkels;Productie van bouwwerken;2016 januari;19.0
9081;Winkels;Productie van bouwwerken;2016 februari;21.0
9082;Winkels;Productie van bouwwerken;2016 maart;20.0
9083;Winkels;Productie van bouwwerken;2016 1e kwartaal;60.0
9084;Winkels;Productie van bouwwerken;2016 april;21.0
9085;Winkels;Productie van bouwwerken;2016 mei;19.0
9086;Winkels;Productie van bouwwerken;2016 juni;24.0
9087;Winkels;Productie van bouwwerken;2016 2e kwartaal;64.0
9088;Winkels;Productie van bouwwerken;2016 juli;20.0
9089;Winkels;Productie van bouwwerken;2016 augustus;10.0
9090;Winkels;Productie van bouwwerken;2016 september;28.0
9091;Winkels;Productie van bouwwerken;2016 3e kwartaal;59.0
9092;Winkels;Productie van bouwwerken;2016 oktober;23.0
9093;Winkels;Productie van bouwwerken;2016 november;25.0
9094;Winkels;Productie van bouwwerken;2016 december;18.0
9095;Winkels;Productie van bouwwerken;2016 4e kwartaal;65.0
9096;Winkels;Productie van bouwwerken;2016;247.0
9097;Winkels;Productie van bouwwerken;2017 januari;17.0
9098;Winkels;Productie van bouwwerken;2017 februari;23.0
9099;Winkels;Productie van bouwwerken;2017 maart;28.0
9100;Winkels;Productie van bouwwerken;2017 1e kwartaal;68.0
9101;Winkels;Productie van bouwwerken;2017 april;21.0
9102;Winkels;Productie van bouwwerken;2017 mei;26.0
9103;Winkels;Productie van bouwwerken;2017 juni;26.0
9104;Winkels;Productie van bouwwerken;2017 2e kwartaal;73.0
9105;Winkels;Productie van bouwwerken;2017 juli;22.0
9106;Winkels;Productie van bouwwerken;2017 augustus;13.0
9107;Winkels;Productie van bouwwerken;2017 september;26.0
9108;Winkels;Productie van bouwwerken;2017 3e kwartaal;61.0
9109;Winkels;Productie van bouwwerken;2017 oktober;27.0
9110;Winkels;Productie van bouwwerken;2017 november;25.0
9111;Winkels;Productie van bouwwerken;2017 december;18.0
9112;Winkels;Productie van bouwwerken;2017 4e kwartaal;70.0
9113;Winkels;Productie van bouwwerken;2017;272.0
9114;Winkels;Productie van bouwwerken;2018 januari;22.0
9115;Winkels;Productie van bouwwerken;2018 februari;19.0
9116;Winkels;Productie van bouwwerken;2018 maart;21.0
9117;Winkels;Productie van bouwwerken;2018 1e kwartaal;61.0
9118;Winkels;Productie van bouwwerken;2018 april;22.0
9119;Winkels;Productie van bouwwerken;2018 mei;21.0
9120;Winkels;Productie van bouwwerken;2018 juni;21.0
9121;Winkels;Productie van bouwwerken;2018 2e kwartaal;65.0
9122;Winkels;Productie van bouwwerken;2018 juli;19.0
9123;Winkels;Productie van bouwwerken;2018 augustus;10.0
9124;Winkels;Productie van bouwwerken;2018 september;19.0
9125;Winkels;Productie van bouwwerken;2018 3e kwartaal;48.0
9126;Winkels;Productie van bouwwerken;2018 oktober;23.0
9127;Winkels;Productie van bouwwerken;2018 november;22.0
9128;Winkels;Productie van bouwwerken;2018 december;16.0
9129;Winkels;Productie van bouwwerken;2018 4e kwartaal;60.0
9130;Winkels;Productie van bouwwerken;2018;235.0
9131;Winkels;Productie van bouwwerken;2019 januari;20.0
9132;Winkels;Productie van bouwwerken;2019 februari;21.0
9133;Winkels;Productie van bouwwerken;2019 maart;21.0
9134;Winkels;Productie van bouwwerken;2019 1e kwartaal;62.0
9135;Winkels;Productie van bouwwerken;2019 april;21.0
9136;Winkels;Productie van bouwwerken;2019 mei;22.0
9137;Winkels;Productie van bouwwerken;2019 juni;21.0
9138;Winkels;Productie van bouwwerken;2019 2e kwartaal;64.0
9139;Winkels;Productie van bouwwerken;2019 juli;23.0
9140;Winkels;Productie van bouwwerken;2019 augustus;12.0
9141;Winkels;Productie van bouwwerken;2019 september;25.0
9142;Winkels;Productie van bouwwerken;2019 3e kwartaal;60.0
9143;Winkels;Productie van bouwwerken;2019 oktober;26.0
9144;Winkels;Productie van bouwwerken;2019 november;22.0
9145;Winkels;Productie van bouwwerken;2019 december;16.0
9146;Winkels;Productie van bouwwerken;2019 4e kwartaal;64.0
9147;Winkels;Productie van bouwwerken;2019;250.0
9148;Winkels;Productie van bouwwerken;2020 januari;23.0
9149;Winkels;Productie van bouwwerken;2020 februari;20.0
9150;Winkels;Productie van bouwwerken;2020 maart;23.0
9151;Winkels;Productie van bouwwerken;2020 1e kwartaal;67.0
9152;Winkels;Productie van bouwwerken;2020 april;19.0
9153;Winkels;Productie van bouwwerken;2020 mei;18.0
9154;Winkels;Productie van bouwwerken;2020 juni;20.0
9155;Winkels;Productie van bouwwerken;2020 2e kwartaal;58.0
9156;Winkels;Productie van bouwwerken;2020 juli;18.0
9157;Winkels;Productie van bouwwerken;2020 augustus;11.0
9158;Winkels;Productie van bouwwerken;2020 september;23.0
9159;Winkels;Productie van bouwwerken;2020 3e kwartaal;51.0
9160;Winkels;Productie van bouwwerken;2020 oktober;22.0
