ID;NGEKlassen;Bedrijfstypen;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
2806;70  tot 100 NGE;Graslandbedrijven;2006;30;2908;2374
2807;70  tot 100 NGE;Graslandbedrijven;2007;45;4256;3924
2808;70  tot 100 NGE;Graslandbedrijven;2008;55;5426;4668
2809;70  tot 100 NGE;Graslandbedrijven;2009;50;4679;4031
2810;70  tot 100 NGE;Overige graasdierbedrijven;2000;125;5587;10571
2811;70  tot 100 NGE;Overige graasdierbedrijven;2001;135;6395;11130
2812;70  tot 100 NGE;Overige graasdierbedrijven;2002;160;8080;12997
2813;70  tot 100 NGE;Overige graasdierbedrijven;2003;160;9141;13407
2814;70  tot 100 NGE;Overige graasdierbedrijven;2004;185;10263;15331
2815;70  tot 100 NGE;Overige graasdierbedrijven;2005;160;9375;13238
2816;70  tot 100 NGE;Overige graasdierbedrijven;2006;150;9409;12471
2817;70  tot 100 NGE;Overige graasdierbedrijven;2007;185;11030;15174
2818;70  tot 100 NGE;Overige graasdierbedrijven;2008;175;11271;14573
2819;70  tot 100 NGE;Overige graasdierbedrijven;2009;170;10586;13673
2820;70  tot 100 NGE;Hokdierbedrijven (groep);2000;1620;10373;137355
2821;70  tot 100 NGE;Hokdierbedrijven (groep);2001;1495;9634;125961
2822;70  tot 100 NGE;Hokdierbedrijven (groep);2002;1410;9719;118980
2823;70  tot 100 NGE;Hokdierbedrijven (groep);2003;1145;8407;96413
2824;70  tot 100 NGE;Hokdierbedrijven (groep);2004;1160;8236;97390
2825;70  tot 100 NGE;Hokdierbedrijven (groep);2005;1200;8693;100874
2826;70  tot 100 NGE;Hokdierbedrijven (groep);2006;1155;8321;97299
2827;70  tot 100 NGE;Hokdierbedrijven (groep);2007;1065;7915;89552
2828;70  tot 100 NGE;Hokdierbedrijven (groep);2008;955;6927;80637
2829;70  tot 100 NGE;Hokdierbedrijven (groep);2009;910;6744;77354
2830;70  tot 100 NGE;Fokvarkensbedrijven;2000;585;3936;48899
2831;70  tot 100 NGE;Fokvarkensbedrijven;2001;505;3401;42366
2832;70  tot 100 NGE;Fokvarkensbedrijven;2002;510;4008;43133
2833;70  tot 100 NGE;Fokvarkensbedrijven;2003;460;3539;38478
2834;70  tot 100 NGE;Fokvarkensbedrijven;2004;455;3400;38276
2835;70  tot 100 NGE;Fokvarkensbedrijven;2005;430;3437;36011
2836;70  tot 100 NGE;Fokvarkensbedrijven;2006;410;3339;34397
2837;70  tot 100 NGE;Fokvarkensbedrijven;2007;385;3260;32340
2838;70  tot 100 NGE;Fokvarkensbedrijven;2008;310;2517;25930
2839;70  tot 100 NGE;Fokvarkensbedrijven;2009;285;2347;24386
2840;70  tot 100 NGE;Vleesvarkensbedrijven;2000;255;1676;21405
2841;70  tot 100 NGE;Vleesvarkensbedrijven;2001;210;1388;17628
2842;70  tot 100 NGE;Vleesvarkensbedrijven;2002;215;1485;17948
2843;70  tot 100 NGE;Vleesvarkensbedrijven;2003;115;865;9492
2844;70  tot 100 NGE;Vleesvarkensbedrijven;2004;125;965;10226
2845;70  tot 100 NGE;Vleesvarkensbedrijven;2005;185;1274;15235
2846;70  tot 100 NGE;Vleesvarkensbedrijven;2006;185;1391;15302
2847;70  tot 100 NGE;Vleesvarkensbedrijven;2007;190;1431;16034
2848;70  tot 100 NGE;Vleesvarkensbedrijven;2008;195;1424;16331
2849;70  tot 100 NGE;Vleesvarkensbedrijven;2009;215;1726;18195
2850;70  tot 100 NGE;Overige varkensbedrijven;2000;375;2825;32452
2851;70  tot 100 NGE;Overige varkensbedrijven;2001;395;3106;33677
2852;70  tot 100 NGE;Overige varkensbedrijven;2002;310;2474;26366
2853;70  tot 100 NGE;Overige varkensbedrijven;2003;305;2704;25685
2854;70  tot 100 NGE;Overige varkensbedrijven;2004;285;2485;24030
2855;70  tot 100 NGE;Overige varkensbedrijven;2005;260;2263;22049
2856;70  tot 100 NGE;Overige varkensbedrijven;2006;230;2033;19535
2857;70  tot 100 NGE;Overige varkensbedrijven;2007;190;1772;15972
2858;70  tot 100 NGE;Overige varkensbedrijven;2008;170;1654;14589
2859;70  tot 100 NGE;Overige varkensbedrijven;2009;155;1476;13060
2860;70  tot 100 NGE;Legkippenbedrijven;2000;215;919;18253
2861;70  tot 100 NGE;Legkippenbedrijven;2001;195;835;16567
2862;70  tot 100 NGE;Legkippenbedrijven;2002;185;836;15803
2863;70  tot 100 NGE;Legkippenbedrijven;2003;140;630;12048
2864;70  tot 100 NGE;Legkippenbedrijven;2004;160;672;13402
2865;70  tot 100 NGE;Legkippenbedrijven;2005;190;996;16244
2866;70  tot 100 NGE;Legkippenbedrijven;2006;215;920;18114
2867;70  tot 100 NGE;Legkippenbedrijven;2007;195;903;16470
2868;70  tot 100 NGE;Legkippenbedrijven;2008;180;854;15220
2869;70  tot 100 NGE;Legkippenbedrijven;2009;170;800;14530
2870;70  tot 100 NGE;Slachtpluimveebedrijven;2000;120;520;10361
2871;70  tot 100 NGE;Slachtpluimveebedrijven;2001;120;464;9975
2872;70  tot 100 NGE;Slachtpluimveebedrijven;2002;135;542;11422
2873;70  tot 100 NGE;Slachtpluimveebedrijven;2003;100;515;8743
2874;70  tot 100 NGE;Slachtpluimveebedrijven;2004;100;404;8387
2875;70  tot 100 NGE;Slachtpluimveebedrijven;2005;100;486;8562
2876;70  tot 100 NGE;Slachtpluimveebedrijven;2006;85;376;7227
2877;70  tot 100 NGE;Slachtpluimveebedrijven;2007;70;285;5862
2878;70  tot 100 NGE;Slachtpluimveebedrijven;2008;75;269;6602
2879;70  tot 100 NGE;Slachtpluimveebedrijven;2009;60;212;5089
2880;70  tot 100 NGE;Overige pluimveebedrijven;2000;0;0;0
2881;70  tot 100 NGE;Overige pluimveebedrijven;2001;0;6;75
2882;70  tot 100 NGE;Overige pluimveebedrijven;2002;0;0;0
2883;70  tot 100 NGE;Overige pluimveebedrijven;2003;0;0;0
2884;70  tot 100 NGE;Overige pluimveebedrijven;2004;0;11;99
2885;70  tot 100 NGE;Overige pluimveebedrijven;2005;0;6;75
2886;70  tot 100 NGE;Overige pluimveebedrijven;2006;0;0;0
2887;70  tot 100 NGE;Overige pluimveebedrijven;2007;0;0;0
2888;70  tot 100 NGE;Overige pluimveebedrijven;2008;0;0;0
2889;70  tot 100 NGE;Overige pluimveebedrijven;2009;0;10;76
2890;70  tot 100 NGE;Varkens/pluimveebedrijven;2000;35;199;3067
2891;70  tot 100 NGE;Varkens/pluimveebedrijven;2001;35;156;2983
2892;70  tot 100 NGE;Varkens/pluimveebedrijven;2002;25;129;2093
2893;70  tot 100 NGE;Varkens/pluimveebedrijven;2003;10;79;972
2894;70  tot 100 NGE;Varkens/pluimveebedrijven;2004;15;93;1313
2895;70  tot 100 NGE;Varkens/pluimveebedrijven;2005;20;99;1535
2896;70  tot 100 NGE;Varkens/pluimveebedrijven;2006;10;48;966
2897;70  tot 100 NGE;Varkens/pluimveebedrijven;2007;15;81;1185
2898;70  tot 100 NGE;Varkens/pluimveebedrijven;2008;10;77;962
2899;70  tot 100 NGE;Varkens/pluimveebedrijven;2009;10;81;971
2900;70  tot 100 NGE;Overige hokdierbedrijven;2000;35;297;2917
2901;70  tot 100 NGE;Overige hokdierbedrijven;2001;30;276;2691
2902;70  tot 100 NGE;Overige hokdierbedrijven;2002;25;245;2216
2903;70  tot 100 NGE;Overige hokdierbedrijven;2003;10;76;994
2904;70  tot 100 NGE;Overige hokdierbedrijven;2004;20;207;1658
2905;70  tot 100 NGE;Overige hokdierbedrijven;2005;15;132;1163
2906;70  tot 100 NGE;Overige hokdierbedrijven;2006;20;214;1758
2907;70  tot 100 NGE;Overige hokdierbedrijven;2007;20;182;1689
2908;70  tot 100 NGE;Overige hokdierbedrijven;2008;10;133;1002
2909;70  tot 100 NGE;Overige hokdierbedrijven;2009;15;91;1046
2910;70  tot 100 NGE;Gewassencombinaties (groep);2000;260;6830;21705
2911;70  tot 100 NGE;Gewassencombinaties (groep);2001;255;7120;21437
2912;70  tot 100 NGE;Gewassencombinaties (groep);2002;285;7996;23878
2913;70  tot 100 NGE;Gewassencombinaties (groep);2003;280;8069;23486
2914;70  tot 100 NGE;Gewassencombinaties (groep);2004;230;6908;19228
2915;70  tot 100 NGE;Gewassencombinaties (groep);2005;200;5582;16783
2916;70  tot 100 NGE;Gewassencombinaties (groep);2006;200;5983;16757
2917;70  tot 100 NGE;Gewassencombinaties (groep);2007;185;5421;15329
2918;70  tot 100 NGE;Gewassencombinaties (groep);2008;180;5522;14987
2919;70  tot 100 NGE;Gewassencombinaties (groep);2009;180;5598;15029
2920;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2000;40;179;3415
2921;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2001;40;199;3515
2922;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2002;40;191;3382
2923;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2003;40;168;3407
2924;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2004;35;173;2862
2925;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2005;35;179;2727
2926;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2006;35;159;2629
2927;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2007;35;119;2788
2928;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2008;25;109;2236
2929;70  tot 100 NGE;Tuinbouw/blijvende teeltbedrijven;2009;25;138;2019
2930;70  tot 100 NGE;Overige gewassencombinaties;2000;215;6651;18290
2931;70  tot 100 NGE;Overige gewassencombinaties;2001;210;6921;17922
2932;70  tot 100 NGE;Overige gewassencombinaties;2002;240;7806;20496
2933;70  tot 100 NGE;Overige gewassencombinaties;2003;240;7901;20078
2934;70  tot 100 NGE;Overige gewassencombinaties;2004;195;6734;16366
2935;70  tot 100 NGE;Overige gewassencombinaties;2005;170;5403;14056
2936;70  tot 100 NGE;Overige gewassencombinaties;2006;165;5824;14128
2937;70  tot 100 NGE;Overige gewassencombinaties;2007;150;5302;12541
2938;70  tot 100 NGE;Overige gewassencombinaties;2008;150;5413;12750
2939;70  tot 100 NGE;Overige gewassencombinaties;2009;155;5460;13010
2940;70  tot 100 NGE;Grasdiercombinatie;2000;60;1560;5164
2941;70  tot 100 NGE;Grasdiercombinatie;2001;45;1255;3965
2942;70  tot 100 NGE;Grasdiercombinatie;2002;65;2129;5510
2943;70  tot 100 NGE;Grasdiercombinatie;2003;60;1928;5115
2944;70  tot 100 NGE;Grasdiercombinatie;2004;45;1588;3673
2945;70  tot 100 NGE;Grasdiercombinatie;2005;30;1257;2580
2946;70  tot 100 NGE;Grasdiercombinatie;2006;35;1290;2788
2947;70  tot 100 NGE;Grasdiercombinatie;2007;40;1578;3349
2948;70  tot 100 NGE;Grasdiercombinatie;2008;25;1237;2261
2949;70  tot 100 NGE;Grasdiercombinatie;2009;30;1535;2671
2950;70  tot 100 NGE;Veeteeltcombinaties (groep);2000;505;9403;42970
2951;70  tot 100 NGE;Veeteeltcombinaties (groep);2001;400;7608;33523
2952;70  tot 100 NGE;Veeteeltcombinaties (groep);2002;405;8545;34057
2953;70  tot 100 NGE;Veeteeltcombinaties (groep);2003;280;6471;23752
2954;70  tot 100 NGE;Veeteeltcombinaties (groep);2004;265;6099;22550
2955;70  tot 100 NGE;Veeteeltcombinaties (groep);2005;285;6912;24086
2956;70  tot 100 NGE;Veeteeltcombinaties (groep);2006;270;6538;22687
2957;70  tot 100 NGE;Veeteeltcombinaties (groep);2007;245;6288;20726
2958;70  tot 100 NGE;Veeteeltcombinaties (groep);2008;200;4911;16802
2959;70  tot 100 NGE;Veeteeltcombinaties (groep);2009;185;4856;15664
2960;70  tot 100 NGE;Overige veeteeltcombinatie;2000;445;7844;37806
2961;70  tot 100 NGE;Overige veeteeltcombinatie;2001;350;6353;29558
2962;70  tot 100 NGE;Overige veeteeltcombinatie;2002;340;6416;28547
2963;70  tot 100 NGE;Overige veeteeltcombinatie;2003;220;4543;18638
2964;70  tot 100 NGE;Overige veeteeltcombinatie;2004;220;4511;18877
2965;70  tot 100 NGE;Overige veeteeltcombinatie;2005;255;5655;21505
2966;70  tot 100 NGE;Overige veeteeltcombinatie;2006;235;5247;19899
2967;70  tot 100 NGE;Overige veeteeltcombinatie;2007;205;4709;17376
2968;70  tot 100 NGE;Overige veeteeltcombinatie;2008;175;3674;14540
2969;70  tot 100 NGE;Overige veeteeltcombinatie;2009;155;3321;12992
2970;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2000;415;14393;35126
2971;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2001;340;11537;28795
2972;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2002;370;13050;31176
2973;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2003;335;11755;27883
2974;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2004;320;11546;27000
2975;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2005;315;11860;26843
2976;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2006;300;11689;25622
2977;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2007;285;11555;24477
2978;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2008;255;10351;21644
2979;70  tot 100 NGE;Gewassen-/veeteeltcombinaties (groep);2009;225;9485;19029
2980;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2000;190;9004;15625
2981;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2001;130;6322;10933
2982;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2002;145;7541;12241
2983;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2003;125;6518;10507
2984;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2004;120;6406;10124
2985;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2005;120;6692;10220
2986;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2006;110;6541;9561
2987;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2007;110;6435;9153
2988;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2008;95;5924;8048
2989;70  tot 100 NGE;Akkerbouw/graasdiercombinaties;2009;95;5752;8100
2990;70  tot 100 NGE;Overige combinaties;2000;230;5389;19501
2991;70  tot 100 NGE;Overige combinaties;2001;210;5214;17862
2992;70  tot 100 NGE;Overige combinaties;2002;225;5510;18936
2993;70  tot 100 NGE;Overige combinaties;2003;205;5237;17376
2994;70  tot 100 NGE;Overige combinaties;2004;200;5140;16876
2995;70  tot 100 NGE;Overige combinaties;2005;195;5168;16623
2996;70  tot 100 NGE;Overige combinaties;2006;190;5148;16061
2997;70  tot 100 NGE;Overige combinaties;2007;175;5120;15324
2998;70  tot 100 NGE;Overige combinaties;2008;160;4427;13596
2999;70  tot 100 NGE;Overige combinaties;2009;130;3733;10929
3000;100 tot 150 NGE;Alle bedrijfstypen;2000;13515;455589;1633821
3001;100 tot 150 NGE;Alle bedrijfstypen;2001;13370;465843;1616759
3002;100 tot 150 NGE;Alle bedrijfstypen;2002;12900;467928;1561725
3003;100 tot 150 NGE;Alle bedrijfstypen;2003;11755;453517;1422440
3004;100 tot 150 NGE;Alle bedrijfstypen;2004;11840;464211;1432879
3005;100 tot 150 NGE;Alle bedrijfstypen;2005;10770;437984;1301382
3006;100 tot 150 NGE;Alle bedrijfstypen;2006;10675;442788;1290209
3007;100 tot 150 NGE;Alle bedrijfstypen;2007;10670;445907;1290343
3008;100 tot 150 NGE;Alle bedrijfstypen;2008;10595;445300;1287212
3009;100 tot 150 NGE;Alle bedrijfstypen;2009;10545;450731;1283942
3010;100 tot 150 NGE;Akkerbouwbedrijven (groep);2000;1365;95084;165329
3011;100 tot 150 NGE;Akkerbouwbedrijven (groep);2001;1180;88497;143080
3012;100 tot 150 NGE;Akkerbouwbedrijven (groep);2002;1175;87661;141929
3013;100 tot 150 NGE;Akkerbouwbedrijven (groep);2003;1065;84923;129348
3014;100 tot 150 NGE;Akkerbouwbedrijven (groep);2004;1115;88667;135610
3015;100 tot 150 NGE;Akkerbouwbedrijven (groep);2005;1035;85373;124868
3016;100 tot 150 NGE;Akkerbouwbedrijven (groep);2006;1055;86218;128326
3017;100 tot 150 NGE;Akkerbouwbedrijven (groep);2007;1020;84836;123895
3018;100 tot 150 NGE;Akkerbouwbedrijven (groep);2008;990;83666;120947
3019;100 tot 150 NGE;Akkerbouwbedrijven (groep);2009;1040;87730;127004
3020;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2000;15;1882;2011
3021;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2001;15;1990;1853
3022;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2002;20;2411;2310
3023;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2003;25;3489;3022
3024;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2004;25;3505;3073
3025;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2005;20;2997;2596
3026;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2006;30;4063;3482
3027;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2007;20;3160;2594
3028;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2008;30;3954;3361
3029;100 tot 150 NGE;Maaidorsbare gewassenbedrijven;2009;25;3670;3186
3030;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2000;530;35714;64132
3031;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2001;480;34559;58154
3032;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2002;425;30620;51606
3033;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2003;370;28627;45675
3034;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2004;400;31395;49102
3035;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2005;390;30809;47696
3036;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2006;345;27087;42736
3037;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2007;360;29180;44238
3038;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2008;340;27441;41944
3039;100 tot 150 NGE;Gespecialiseerde hakvruchtenbedrijven;2009;385;30636;46773
3040;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2000;55;5358;6862
3041;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2001;35;3853;4365
3042;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2002;55;5820;6777
3043;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2003;50;5560;6228
3044;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2004;45;4563;5113
3045;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2005;50;5486;6000
3046;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2006;55;5847;6409
3047;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2007;50;5490;6170
3048;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2008;55;5944;6766
3049;100 tot 150 NGE;Maaidors/hakvruchtenbedrijven;2009;65;6682;7577
3050;100 tot 150 NGE;Akkerbouwgroentebedrijven;2000;5;161;509
3051;100 tot 150 NGE;Akkerbouwgroentebedrijven;2001;5;209;516
3052;100 tot 150 NGE;Akkerbouwgroentebedrijven;2002;5;131;376
3053;100 tot 150 NGE;Akkerbouwgroentebedrijven;2003;5;329;632
3054;100 tot 150 NGE;Akkerbouwgroentebedrijven;2004;5;350;684
3055;100 tot 150 NGE;Akkerbouwgroentebedrijven;2005;5;421;860
3056;100 tot 150 NGE;Akkerbouwgroentebedrijven;2006;10;801;1427
3057;100 tot 150 NGE;Akkerbouwgroentebedrijven;2007;5;275;573
3058;100 tot 150 NGE;Akkerbouwgroentebedrijven;2008;5;399;661
3059;100 tot 150 NGE;Akkerbouwgroentebedrijven;2009;10;512;985
3060;100 tot 150 NGE;Overige hakvruchtenbedrijven;2000;715;47893;86257
3061;100 tot 150 NGE;Overige hakvruchtenbedrijven;2001;595;42609;71854
3062;100 tot 150 NGE;Overige hakvruchtenbedrijven;2002;620;44007;74742
3063;100 tot 150 NGE;Overige hakvruchtenbedrijven;2003;540;40662;65408
3064;100 tot 150 NGE;Overige hakvruchtenbedrijven;2004;575;43100;69831
3065;100 tot 150 NGE;Overige hakvruchtenbedrijven;2005;485;38642;58400
3066;100 tot 150 NGE;Overige hakvruchtenbedrijven;2006;545;42796;65948
3067;100 tot 150 NGE;Overige hakvruchtenbedrijven;2007;515;40555;62719
3068;100 tot 150 NGE;Overige hakvruchtenbedrijven;2008;495;39526;60189
3069;100 tot 150 NGE;Overige hakvruchtenbedrijven;2009;480;38564;58755
3070;100 tot 150 NGE;Overige akkerbouwbedrijven;2000;45;4076;5560
3071;100 tot 150 NGE;Overige akkerbouwbedrijven;2001;50;5277;6339
3072;100 tot 150 NGE;Overige akkerbouwbedrijven;2002;50;4673;6117
3073;100 tot 150 NGE;Overige akkerbouwbedrijven;2003;70;6256;8382
3074;100 tot 150 NGE;Overige akkerbouwbedrijven;2004;65;5755;7807
3075;100 tot 150 NGE;Overige akkerbouwbedrijven;2005;75;7019;9316
3076;100 tot 150 NGE;Overige akkerbouwbedrijven;2006;70;5624;8324
3077;100 tot 150 NGE;Overige akkerbouwbedrijven;2007;60;6176;7600
3078;100 tot 150 NGE;Overige akkerbouwbedrijven;2008;65;6403;8027
3079;100 tot 150 NGE;Overige akkerbouwbedrijven;2009;80;7666;9728
3080;100 tot 150 NGE;Tuinbouwbedrijven (groep);2000;2000;8530;247760
3081;100 tot 150 NGE;Tuinbouwbedrijven (groep);2001;1795;8482;222789
3082;100 tot 150 NGE;Tuinbouwbedrijven (groep);2002;1730;8261;214036
3083;100 tot 150 NGE;Tuinbouwbedrijven (groep);2003;1615;8183;199760
3084;100 tot 150 NGE;Tuinbouwbedrijven (groep);2004;1480;7875;183301
3085;100 tot 150 NGE;Tuinbouwbedrijven (groep);2005;1330;6851;165553
3086;100 tot 150 NGE;Tuinbouwbedrijven (groep);2006;1220;6683;151231
3087;100 tot 150 NGE;Tuinbouwbedrijven (groep);2007;1085;6230;133370
3088;100 tot 150 NGE;Tuinbouwbedrijven (groep);2008;990;6484;122594
3089;100 tot 150 NGE;Tuinbouwbedrijven (groep);2009;910;6096;112209
3090;100 tot 150 NGE;Opengrondsgroentebedrijven;2000;130;2724;15925
3091;100 tot 150 NGE;Opengrondsgroentebedrijven;2001;115;2525;13966
3092;100 tot 150 NGE;Opengrondsgroentebedrijven;2002;130;2697;15499
3093;100 tot 150 NGE;Opengrondsgroentebedrijven;2003;130;2857;16162
3094;100 tot 150 NGE;Opengrondsgroentebedrijven;2004;125;2699;15159
3095;100 tot 150 NGE;Opengrondsgroentebedrijven;2005;110;2522;13768
3096;100 tot 150 NGE;Opengrondsgroentebedrijven;2006;105;2323;13107
3097;100 tot 150 NGE;Opengrondsgroentebedrijven;2007;100;2525;12520
3098;100 tot 150 NGE;Opengrondsgroentebedrijven;2008;105;2553;12636
3099;100 tot 150 NGE;Opengrondsgroentebedrijven;2009;110;2535;13664
3100;100 tot 150 NGE;Glasgroentebedrijven;2000;440;791;54847
3101;100 tot 150 NGE;Glasgroentebedrijven;2001;350;717;43395
3102;100 tot 150 NGE;Glasgroentebedrijven;2002;330;729;41278
3103;100 tot 150 NGE;Glasgroentebedrijven;2003;325;677;40580
3104;100 tot 150 NGE;Glasgroentebedrijven;2004;275;608;34439
3105;100 tot 150 NGE;Glasgroentebedrijven;2005;205;472;25925
3106;100 tot 150 NGE;Glasgroentebedrijven;2006;180;373;22606
3107;100 tot 150 NGE;Glasgroentebedrijven;2007;150;272;18943
3108;100 tot 150 NGE;Glasgroentebedrijven;2008;125;270;15455
3109;100 tot 150 NGE;Glasgroentebedrijven;2009;110;231;13603
3110;100 tot 150 NGE;Overige groentebedrijven;2000;30;315;3797
3111;100 tot 150 NGE;Overige groentebedrijven;2001;35;388;4157
3112;100 tot 150 NGE;Overige groentebedrijven;2002;30;332;3778
3113;100 tot 150 NGE;Overige groentebedrijven;2003;30;325;3464
3114;100 tot 150 NGE;Overige groentebedrijven;2004;25;275;3125
3115;100 tot 150 NGE;Overige groentebedrijven;2005;25;256;2872
3116;100 tot 150 NGE;Overige groentebedrijven;2006;20;220;2118
3117;100 tot 150 NGE;Overige groentebedrijven;2007;15;253;2030
3118;100 tot 150 NGE;Overige groentebedrijven;2008;20;270;2226
3119;100 tot 150 NGE;Overige groentebedrijven;2009;15;205;1970
3120;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2000;270;2692;32900
3121;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2001;240;2718;29718
3122;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2002;235;2650;29253
3123;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2003;225;2460;27736
3124;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2004;230;2716;28721
3125;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2005;205;2193;25517
3126;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2006;215;2477;26456
3127;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2007;180;2054;21900
3128;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2008;180;2225;22344
3129;100 tot 150 NGE;Opengrondsbloem(bollen)bedrijven;2009;190;2166;23075
