ID;AlleLeeftijden;Geslacht;RegioS2007;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
207;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2017;1262213;996423;109296;43392;65904;156494;80753;75741;26
208;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2018;1269106;999667;110547;44080;66467;158892;81491;77401;26
209;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2019;1276329;1003387;112036;44893;67143;160906;81983;78923;26
210;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2020;1283219;1006842;113403;45613;67790;162974;82687;80287;26
211;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2021;1289860;1009831;114969;46541;68428;165060;83524;81536;26
212;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2022;1296316;1012796;116329;47313;69016;167191;84164;83027;26
213;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2023;1302667;1015590;117545;47980;69565;169532;85091;84441;26
214;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2024;1309268;1018732;118948;48796;70152;171588;85979;85609;26
215;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2025;1316171;1021986;120508;49784;70724;173677;86695;86982;26
216;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2008;2627137;1926713;280257;129042;151215;420167;242598;177569;27
217;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2009;2638226;1930442;284394;131825;152569;423390;241562;181828;27
218;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2010;2649920;1934233;288858;135143;153715;426829;240911;185918;27
219;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2011;2661704;1937515;293856;138730;155126;430333;240439;189894;27
220;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2012;2673196;1940219;298942;142388;156554;434035;240076;193959;27
221;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2013;2685070;1943565;303886;146019;157867;437619;239716;197903;27
222;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2014;2696908;1946942;308846;149571;159275;441120;239466;201654;27
223;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2015;2708076;1949521;313833;153050;160783;444722;239243;205479;27
224;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2016;2718480;1952093;318680;156379;162301;447707;238807;208900;27
225;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2017;2728785;1954444;323250;159569;163681;451091;238544;212547;27
226;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2018;2739212;1956645;328317;162836;165481;454250;238443;215807;27
227;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2019;2749324;1958882;333014;165969;167045;457428;238387;219041;27
228;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2020;2759372;1960952;337791;169034;168757;460629;238486;222143;27
229;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2021;2769225;1963221;342512;172294;170218;463492;238446;225046;27
230;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2022;2778722;1964842;347191;175360;171831;466689;238624;228065;27
231;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2023;2787990;1966323;352080;178591;173489;469587;238720;230867;27
232;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2024;2797129;1967598;356816;181609;175207;472715;238952;233763;27
233;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Holland (PV);2025;2805352;1968245;361364;184442;176922;475743;239066;236677;27
234;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2008;3459224;2550809;321819;149122;172697;586596;339916;246680;28
235;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2009;3462578;2548652;325850;151602;174248;588076;335794;252282;28
236;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2010;3467483;2546910;330303;154472;175831;590270;332596;257674;28
237;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2011;3473665;2545763;335190;157673;177517;592712;329678;263034;28
238;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2012;3480268;2544854;340104;160929;179175;595310;326957;268353;28
239;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2013;3487387;2544160;345466;164296;181170;597761;324875;272886;28
240;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2014;3493899;2543060;350895;167604;183291;599944;322725;277219;28
241;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2015;3500638;2542597;356121;170885;185236;601920;320647;281273;28
242;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2016;3507455;2541824;361558;174189;187369;604073;318928;285145;28
243;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2017;3514730;2541315;367027;177461;189566;606388;317465;288923;28
244;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2018;3521426;2540282;372747;180816;191931;608397;316039;292358;28
245;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2019;3527650;2539123;378028;183961;194067;610499;314957;295542;28
246;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2020;3534468;2538232;383499;187246;196253;612737;313866;298871;28
247;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2021;3540941;2536795;389074;190347;198727;615072;313221;301851;28
248;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2022;3547089;2535094;394750;193612;201138;617245;312474;304771;28
249;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2023;3553161;2533185;400432;196849;203583;619544;311781;307763;28
250;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2024;3558927;2530914;406206;200185;206021;621807;311279;310528;28
251;Totaal over alle leeftijden;Mannen en vrouwen;Zuid-Holland (PV);2025;3563931;2527934;412030;203513;208517;623967;310819;313148;28
252;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2008;381399;322087;39896;18265;21631;19416;10995;8421;29
253;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2009;382139;321589;40236;18404;21832;20314;11336;8978;29
254;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2010;382863;320978;40612;18596;22016;21273;11718;9555;29
255;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2011;383573;320415;40975;18782;22193;22183;12029;10154;29
256;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2012;384612;320119;41432;19030;22402;23061;12360;10701;29
257;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2013;385224;319330;41862;19273;22589;24032;12747;11285;29
258;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2014;386094;318991;42255;19501;22754;24848;13041;11807;29
259;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2015;386989;318561;42696;19769;22927;25732;13409;12323;29
260;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2016;387948;318166;43170;20009;23161;26612;13750;12862;29
261;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2017;388799;317744;43596;20177;23419;27459;14180;13279;29
262;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2018;389621;317310;44007;20340;23667;28304;14504;13800;29
263;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2019;390509;316983;44396;20543;23853;29130;14831;14299;29
264;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2020;390949;316368;44722;20716;24006;29859;15133;14726;29
265;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2021;391523;315854;45026;20893;24133;30643;15423;15220;29
266;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2022;392224;315407;45308;21025;24283;31509;15783;15726;29
267;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2023;392717;314809;45638;21209;24429;32270;16117;16153;29
268;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2024;393218;314287;45940;21335;24605;32991;16417;16574;29
269;Totaal over alle leeftijden;Mannen en vrouwen;Zeeland (PV);2025;393903;313824;46282;21490;24792;33797;16790;17007;29
270;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2008;2417378;2043957;189128;72181;116947;184293;105344;78949;30
271;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2009;2417471;2039252;189898;72888;117010;188321;106940;81381;30
272;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2010;2417980;2034525;190796;73799;116997;192659;108640;84019;30
273;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2011;2418803;2029956;191917;74856;117061;196930;110139;86791;30
274;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2012;2420177;2025528;193511;76019;117492;201138;111641;89497;30
275;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2013;2421570;2021440;194826;77058;117768;205304;113127;92177;30
276;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2014;2423330;2017534;196120;78229;117891;209676;114844;94832;30
277;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2015;2424827;2013605;197546;79372;118174;213676;116427;97249;30
278;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2016;2426741;2009842;198860;80449;118411;218039;118128;99911;30
279;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2017;2428056;2005514;200377;81535;118842;222165;119742;102423;30
280;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2018;2429905;2001816;201709;82701;119008;226380;121528;104852;30
281;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2019;2431558;1997778;203157;83799;119358;230623;123306;107317;30
282;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2020;2433532;1994355;204728;85061;119667;234449;124941;109508;30
283;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2021;2435779;1991209;206108;86152;119956;238462;126625;111837;30
284;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2022;2438184;1988160;207493;87300;120193;242531;128340;114191;30
285;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2023;2440095;1984550;208985;88392;120593;246560;130237;116323;30
286;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2024;2441305;1980457;210294;89496;120798;250554;131975;118579;30
287;Totaal over alle leeftijden;Mannen en vrouwen;Noord-Brabant (PV);2025;2443103;1976660;211833;90736;121097;254610;133816;120794;30
288;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2008;1122008;901741;157526;56207;101319;62741;36916;25825;31
289;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2009;1117369;897290;155412;55749;99663;64667;37663;27004;31
290;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2010;1112652;892945;153298;55251;98047;66409;38309;28100;31
291;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2011;1108311;888642;151506;55096;96410;68163;38926;29237;31
292;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2012;1104309;884567;149768;54985;94783;69974;39492;30482;31
293;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2013;1100428;880584;148150;54957;93193;71694;40056;31638;31
294;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2014;1096810;876670;146580;54835;91745;73560;40747;32813;31
295;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2015;1093217;872841;144987;54653;90334;75389;41461;33928;31
296;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2016;1089573;869059;143411;54477;88934;77103;42291;34812;31
297;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2017;1086409;865949;141835;54424;87411;78625;42748;35877;31
298;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2018;1082936;862483;140266;54303;85963;80187;43407;36780;31
299;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2019;1079840;859293;138882;54176;84706;81665;44017;37648;31
300;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2020;1076637;855900;137362;54037;83325;83375;44751;38624;31
301;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2021;1073433;852379;136097;53861;82236;84957;45441;39516;31
302;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2022;1070062;848960;134794;53732;81062;86308;45992;40316;31
303;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2023;1067058;845560;133662;53732;79930;87836;46548;41288;31
304;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2024;1064094;842172;132652;53673;78979;89270;47202;42068;31
305;Totaal over alle leeftijden;Mannen en vrouwen;Limburg (PV);2025;1061207;838938;131653;53629;78024;90616;47804;42812;31
306;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2008;151905;136907;9170;3709;5461;5828;3680;2148;1
307;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2009;150873;135785;9062;3632;5430;6026;3710;2316;1
308;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2010;149992;134753;8990;3592;5398;6249;3771;2478;1
309;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2011;149180;133752;8934;3549;5385;6494;3880;2614;1
310;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2012;148392;132912;8819;3508;5311;6661;3929;2732;1
311;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2013;147715;132023;8813;3483;5330;6879;4006;2873;1
312;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2014;146915;131004;8816;3458;5358;7095;4071;3024;1
313;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2015;146066;129955;8744;3443;5301;7367;4192;3175;1
314;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2016;145321;128971;8744;3450;5294;7606;4292;3314;1
315;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2017;144690;128157;8720;3462;5258;7813;4344;3469;1
316;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2018;143840;127232;8651;3409;5242;7957;4383;3574;1
317;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2019;143054;126251;8625;3397;5228;8178;4471;3707;1
318;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2020;142467;125501;8607;3384;5223;8359;4529;3830;1
319;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2021;141663;124601;8583;3361;5222;8479;4596;3883;1
320;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2022;141010;123777;8545;3367;5178;8688;4718;3970;1
321;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2023;140275;122851;8550;3391;5159;8874;4810;4064;1
322;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2024;139623;121954;8613;3433;5180;9056;4912;4144;1
323;Totaal over alle leeftijden;Mannen en vrouwen;Oost-Groningen (CR);2025;138854;121041;8587;3457;5130;9226;5015;4211;1
324;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2008;49739;43071;3552;1464;2088;3116;1933;1183;2
325;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2009;49121;42477;3514;1433;2081;3130;1927;1203;2
326;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2010;48494;41859;3487;1418;2069;3148;1935;1213;2
327;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2011;47876;41223;3491;1429;2062;3162;1933;1229;2
328;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2012;47365;40680;3463;1417;2046;3222;1979;1243;2
329;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2013;46760;40093;3405;1380;2025;3262;1969;1293;2
330;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2014;46320;39610;3400;1390;2010;3310;1968;1342;2
331;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2015;45788;39079;3379;1382;1997;3330;1979;1351;2
332;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2016;45296;38537;3357;1371;1986;3402;2008;1394;2
333;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2017;44748;37962;3325;1352;1973;3461;2034;1427;2
334;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2018;44290;37471;3331;1363;1968;3488;2044;1444;2
335;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2019;43822;36993;3302;1340;1962;3527;2071;1456;2
336;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2020;43329;36466;3283;1329;1954;3580;2094;1486;2
337;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2021;42805;35883;3271;1323;1948;3651;2104;1547;2
338;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2022;42389;35473;3221;1318;1903;3695;2123;1572;2
339;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2023;41918;35011;3184;1301;1883;3723;2137;1586;2
340;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2024;41545;34638;3174;1293;1881;3733;2135;1598;2
341;Totaal over alle leeftijden;Mannen en vrouwen;Delfzijl en omgeving (CR);2025;41079;34216;3127;1272;1855;3736;2146;1590;2
342;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2008;370059;319968;26191;10831;15360;23900;14524;9376;3
343;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2009;371454;320680;26258;10880;15378;24516;14746;9770;3
344;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2010;373041;321633;26340;10927;15413;25068;14951;10117;3
345;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2011;375055;322895;26516;11009;15507;25644;15106;10538;3
346;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2012;377331;324398;26714;11103;15611;26219;15329;10890;3
347;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2013;379595;325966;26841;11152;15689;26788;15547;11241;3
348;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2014;382020;327676;26976;11190;15786;27368;15785;11583;3
349;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2015;384744;329614;27196;11345;15851;27934;15975;11959;3
350;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2016;387330;331357;27353;11444;15909;28620;16252;12368;3
351;Totaal over alle leeftijden;Mannen en vrouwen;Overig Groningen (CR);2017;389494;332800;27546;11511;16035;29148;16511;12637;3
