ID;TypeJeugdzorg;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;TotaalJongerenMetJeugdzorg_5;k_0Tot4Jaar_6;k_4Tot12Jaar_7;k_12Tot18Jaar_8;k_18Tot23Jaar_9;ThuiswonendKindInEenouderGezin_10;ThuiswonendKindInTweeouderGezin_11;AndereHuishoudens_12;TotaalJeugdzorgtrajecten_13;StabilisatieVanEenCrisissituatie_14;Diagnostiek_15;Begeleiden_16;Behandelen_17;GemeentelijkeToegang_18;Huisarts_19;Jeugdarts_20;GecertificeerdeInstelling_21;MedischSpecialist_22;RechterOfficierVanJustitie_23;GeenVerwijzer_24;VerwijzerOnbekend_25
8249;Totaal jeugdzorg;Wijk 12 Maarssenbroek;2016;Stichtse Vecht                          ;Wijk     ;WK190412  ;1.0;555.0;40.0;305.0;185.0;20.0;115.0;405.0;35.0;770.0;50.0;65.0;155.0;445.0;185.0;325.0;20.0;75.0;40.0;;40.0;35.0
8250;Totaal jeugdzorg;Strijen;1e halfjaar 2016;Strijen                                 ;Gemeente ;GM0617    ;;180.0;15.0;100.0;65.0;;35.0;110.0;35.0;270.0;;10.0;110.0;115.0;30.0;55.0;;25.0;20.0;;100.0;
8251;Totaal jeugdzorg;Strijen;2e halfjaar 2016;Strijen                                 ;Gemeente ;GM0617    ;;165.0;15.0;90.0;60.0;;25.0;100.0;35.0;260.0;;;95.0;130.0;30.0;65.0;;30.0;20.0;;85.0;
8252;Totaal jeugdzorg;Strijen;2016;Strijen                                 ;Gemeente ;GM0617    ;;210.0;20.0;110.0;75.0;;40.0;135.0;35.0;335.0;;15.0;140.0;150.0;45.0;75.0;;30.0;20.0;;125.0;
8253;Totaal jeugdzorg;Wijk 00 Strijen en buitengebied;1e halfjaar 2016;Strijen                                 ;Wijk     ;WK061700  ;1.0;145.0;10.0;80.0;55.0;;25.0;90.0;30.0;215.0;;10.0;85.0;85.0;25.0;45.0;;15.0;10.0;;80.0;
8254;Totaal jeugdzorg;Wijk 00 Strijen en buitengebied;2e halfjaar 2016;Strijen                                 ;Wijk     ;WK061700  ;1.0;145.0;15.0;75.0;55.0;;20.0;95.0;30.0;220.0;;;90.0;95.0;20.0;55.0;;20.0;10.0;;80.0;
8255;Totaal jeugdzorg;Wijk 00 Strijen en buitengebied;2016;Strijen                                 ;Wijk     ;WK061700  ;1.0;175.0;15.0;95.0;65.0;;30.0;115.0;30.0;270.0;;10.0;115.0;110.0;35.0;60.0;;20.0;10.0;;105.0;
8256;Totaal jeugdzorg;Súdwest-Fryslân;1e halfjaar 2016;Súdwest-Fryslân                         ;Gemeente ;GM1900    ;;1335.0;80.0;680.0;535.0;40.0;365.0;825.0;145.0;1790.0;35.0;235.0;290.0;1010.0;270.0;595.0;10.0;150.0;130.0;;230.0;185.0
8257;Totaal jeugdzorg;Súdwest-Fryslân;2e halfjaar 2016;Súdwest-Fryslân                         ;Gemeente ;GM1900    ;;1275.0;80.0;625.0;535.0;30.0;330.0;805.0;135.0;1740.0;25.0;225.0;290.0;990.0;295.0;580.0;;165.0;125.0;;195.0;160.0
8258;Totaal jeugdzorg;Súdwest-Fryslân;2016;Súdwest-Fryslân                         ;Gemeente ;GM1900    ;;1535.0;100.0;775.0;615.0;45.0;420.0;960.0;155.0;2185.0;50.0;310.0;355.0;1215.0;365.0;760.0;10.0;200.0;145.0;;260.0;190.0
8259;Totaal jeugdzorg;Wijk 00 Bolsward;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190000  ;1.0;165.0;15.0;85.0;60.0;;50.0;105.0;10.0;220.0;;40.0;30.0;125.0;35.0;90.0;;15.0;15.0;;25.0;20.0
8260;Totaal jeugdzorg;Wijk 00 Bolsward;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190000  ;1.0;155.0;15.0;80.0;60.0;;40.0;110.0;10.0;220.0;;45.0;35.0;120.0;35.0;85.0;;20.0;15.0;;20.0;15.0
8261;Totaal jeugdzorg;Wijk 00 Bolsward;2016;Súdwest-Fryslân                         ;Wijk     ;WK190000  ;1.0;205.0;15.0;115.0;70.0;;60.0;135.0;10.0;290.0;;60.0;40.0;155.0;50.0;125.0;;25.0;20.0;;25.0;20.0
8262;Totaal jeugdzorg;Wijk 01 Sneek;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190001  ;1.0;550.0;35.0;270.0;225.0;15.0;185.0;300.0;70.0;755.0;20.0;75.0;105.0;440.0;90.0;230.0;;65.0;80.0;;105.0;65.0
8263;Totaal jeugdzorg;Wijk 01 Sneek;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190001  ;1.0;525.0;35.0;245.0;235.0;15.0;170.0;295.0;60.0;730.0;15.0;85.0;105.0;415.0;100.0;230.0;;65.0;75.0;;85.0;65.0
8264;Totaal jeugdzorg;Wijk 01 Sneek;2016;Súdwest-Fryslân                         ;Wijk     ;WK190001  ;1.0;620.0;45.0;295.0;265.0;15.0;210.0;340.0;70.0;905.0;25.0;100.0;125.0;515.0;120.0;295.0;;80.0;85.0;;120.0;70.0
8265;Totaal jeugdzorg;Wijk 02 Nijefurd;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190002  ;1.0;70.0;;50.0;20.0;;20.0;50.0;;90.0;;25.0;15.0;40.0;;45.0;;;;;25.0;
8266;Totaal jeugdzorg;Wijk 02 Nijefurd;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190002  ;1.0;70.0;;40.0;25.0;;20.0;50.0;;90.0;;20.0;15.0;45.0;;35.0;;10.0;;;20.0;
8267;Totaal jeugdzorg;Wijk 02 Nijefurd;2016;Súdwest-Fryslân                         ;Wijk     ;WK190002  ;1.0;95.0;;55.0;30.0;;25.0;65.0;;120.0;;30.0;25.0;50.0;;60.0;;10.0;;;25.0;
8268;Totaal jeugdzorg;Wijk 03 Koudum;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190003  ;1.0;25.0;;10.0;10.0;;;15.0;;35.0;;;;15.0;;10.0;;;;;;
8269;Totaal jeugdzorg;Wijk 03 Koudum;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190003  ;1.0;25.0;;15.0;10.0;;;20.0;;35.0;;10.0;;15.0;;15.0;;;;;;
8270;Totaal jeugdzorg;Wijk 03 Koudum;2016;Súdwest-Fryslân                         ;Wijk     ;WK190003  ;1.0;30.0;;15.0;15.0;;;20.0;;45.0;;10.0;;20.0;;20.0;;;;;;
8271;Totaal jeugdzorg;Wijk 04 Hemelum;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190004  ;1.0;35.0;;20.0;10.0;;;20.0;;45.0;;10.0;;20.0;10.0;15.0;;;;;;
8272;Totaal jeugdzorg;Wijk 04 Hemelum;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190004  ;1.0;30.0;;15.0;10.0;;;20.0;;45.0;;;10.0;20.0;15.0;10.0;;;;;;
8273;Totaal jeugdzorg;Wijk 04 Hemelum;2016;Súdwest-Fryslân                         ;Wijk     ;WK190004  ;1.0;40.0;;25.0;10.0;;;30.0;;55.0;;10.0;10.0;25.0;15.0;15.0;;;;;;
8274;Totaal jeugdzorg;Wijk 05 IJlst;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190005  ;1.0;45.0;;20.0;25.0;;;30.0;;60.0;;;10.0;40.0;;25.0;;;;;;10.0
8275;Totaal jeugdzorg;Wijk 05 IJlst;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190005  ;1.0;40.0;;15.0;20.0;;10.0;25.0;;50.0;;;10.0;35.0;;20.0;;10.0;;;;10.0
8276;Totaal jeugdzorg;Wijk 05 IJlst;2016;Súdwest-Fryslân                         ;Wijk     ;WK190005  ;1.0;50.0;;20.0;25.0;;10.0;35.0;;70.0;;;10.0;45.0;;30.0;;10.0;;;;10.0
8277;Totaal jeugdzorg;Wijk 06 Zuid IJlst;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190006  ;1.0;30.0;;15.0;10.0;;;25.0;;45.0;;;15.0;15.0;;15.0;;;;;;
8278;Totaal jeugdzorg;Wijk 06 Zuid IJlst;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190006  ;1.0;30.0;;15.0;15.0;;;25.0;;50.0;;;15.0;20.0;;20.0;;10.0;;;;
8279;Totaal jeugdzorg;Wijk 06 Zuid IJlst;2016;Súdwest-Fryslân                         ;Wijk     ;WK190006  ;1.0;40.0;;20.0;15.0;;;35.0;;60.0;;10.0;20.0;25.0;;25.0;;10.0;;;;
8280;Totaal jeugdzorg;Wijk 07 Oost IJlst;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190007  ;1.0;45.0;;20.0;20.0;;10.0;30.0;;55.0;;;10.0;35.0;;20.0;;;;;10.0;
8281;Totaal jeugdzorg;Wijk 07 Oost IJlst;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190007  ;1.0;40.0;;20.0;20.0;;10.0;30.0;;55.0;;;10.0;35.0;;20.0;;;;;15.0;
8282;Totaal jeugdzorg;Wijk 07 Oost IJlst;2016;Súdwest-Fryslân                         ;Wijk     ;WK190007  ;1.0;45.0;;20.0;25.0;;15.0;30.0;;65.0;;;15.0;40.0;;25.0;;;;;15.0;
8283;Totaal jeugdzorg;Wijk 08 West IJlst;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190008  ;1.0;10.0;;;;;;;;15.0;;;;;;;;;;;;
8284;Totaal jeugdzorg;Wijk 08 West IJlst;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190008  ;1.0;10.0;;;;;;10.0;;15.0;;;;;;;;;;;;
8285;Totaal jeugdzorg;Wijk 08 West IJlst;2016;Súdwest-Fryslân                         ;Wijk     ;WK190008  ;1.0;10.0;;;;;;10.0;;15.0;;;;;;;;;;;;
8286;Totaal jeugdzorg;Wijk 09 Oosthem;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190009  ;1.0;15.0;;;;;;10.0;;25.0;;;;;;;;;;;;
8287;Totaal jeugdzorg;Wijk 09 Oosthem;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190009  ;1.0;10.0;;;;;;10.0;;20.0;;;;;;;;;;;;
8288;Totaal jeugdzorg;Wijk 09 Oosthem;2016;Súdwest-Fryslân                         ;Wijk     ;WK190009  ;1.0;15.0;;10.0;;;;10.0;;25.0;;;10.0;;;;;;;;;
8289;Totaal jeugdzorg;Wijk 10 Noordwest IJlst;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190010  ;1.0;10.0;;;;;;10.0;;15.0;;;;10.0;;;;;;;;
8290;Totaal jeugdzorg;Wijk 10 Noordwest IJlst;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190010  ;1.0;15.0;;;;;;10.0;;20.0;;;;10.0;;10.0;;;;;;
8291;Totaal jeugdzorg;Wijk 10 Noordwest IJlst;2016;Súdwest-Fryslân                         ;Wijk     ;WK190010  ;1.0;15.0;;;10.0;;;15.0;;25.0;;;;10.0;;10.0;;;;;;
8292;Totaal jeugdzorg;Wijk 11 Zuidoost IJLst;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190011  ;1.0;15.0;;;;;;10.0;;20.0;;;;10.0;;;;;;;;
8293;Totaal jeugdzorg;Wijk 11 Zuidoost IJLst;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190011  ;1.0;10.0;;;;;;;;15.0;;;;10.0;;;;;;;;
8294;Totaal jeugdzorg;Wijk 11 Zuidoost IJLst;2016;Súdwest-Fryslân                         ;Wijk     ;WK190011  ;1.0;15.0;;;;;;10.0;;20.0;;;;10.0;;;;;;;;
8295;Totaal jeugdzorg;Wijk 12 Woudsend;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190012  ;1.0;20.0;;;10.0;;;10.0;;25.0;;;;15.0;;;;;;;;
8296;Totaal jeugdzorg;Wijk 12 Woudsend;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190012  ;1.0;20.0;;10.0;10.0;;;15.0;;20.0;;;;15.0;;10.0;;;;;;
8297;Totaal jeugdzorg;Wijk 12 Woudsend;2016;Súdwest-Fryslân                         ;Wijk     ;WK190012  ;1.0;20.0;;10.0;10.0;;;15.0;;25.0;;;;15.0;;10.0;;;;;;
8298;Totaal jeugdzorg;Wijk 13 Bouwhoek;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190013  ;1.0;55.0;;35.0;15.0;;15.0;40.0;;60.0;;10.0;10.0;35.0;10.0;20.0;;;;;10.0;10.0
8299;Totaal jeugdzorg;Wijk 13 Bouwhoek;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190013  ;1.0;55.0;;30.0;15.0;;10.0;40.0;;60.0;;15.0;10.0;35.0;10.0;25.0;;;;;;10.0
8300;Totaal jeugdzorg;Wijk 13 Bouwhoek;2016;Súdwest-Fryslân                         ;Wijk     ;WK190013  ;1.0;65.0;;40.0;20.0;;15.0;50.0;;75.0;;15.0;15.0;40.0;15.0;30.0;;;;;10.0;10.0
8301;Totaal jeugdzorg;Wijk 14 Weidestreek Oost;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190014  ;1.0;20.0;;10.0;10.0;;;15.0;;25.0;;;;15.0;;10.0;;;;;;
8302;Totaal jeugdzorg;Wijk 14 Weidestreek Oost;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190014  ;1.0;15.0;;;10.0;;;10.0;;25.0;;;;15.0;;;;;;;;
8303;Totaal jeugdzorg;Wijk 14 Weidestreek Oost;2016;Súdwest-Fryslân                         ;Wijk     ;WK190014  ;1.0;20.0;;10.0;10.0;;;15.0;;30.0;;;;15.0;;10.0;;;;;;
8304;Totaal jeugdzorg;Wijk 15 Weidestreek West;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190015  ;1.0;;;;;;;;;10.0;;;;;;;;;;;;
8305;Totaal jeugdzorg;Wijk 15 Weidestreek West;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190015  ;1.0;;;;;;;;;;;;;;;;;;;;;
8306;Totaal jeugdzorg;Wijk 15 Weidestreek West;2016;Súdwest-Fryslân                         ;Wijk     ;WK190015  ;1.0;;;;;;;;;10.0;;;;;;;;;;;;
8307;Totaal jeugdzorg;Wijk 16 Weidestreek Zuid;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190016  ;1.0;10.0;;;;;;10.0;;10.0;;;;;;;;;;;;
8308;Totaal jeugdzorg;Wijk 16 Weidestreek Zuid;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190016  ;1.0;10.0;;;;;;10.0;;10.0;;;;;;;;;;;;
8309;Totaal jeugdzorg;Wijk 16 Weidestreek Zuid;2016;Súdwest-Fryslân                         ;Wijk     ;WK190016  ;1.0;10.0;;;;;;10.0;;15.0;;;;;;10.0;;;;;;
8310;Totaal jeugdzorg;Wijk 17 Makkum;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190017  ;1.0;65.0;;35.0;30.0;;10.0;45.0;;85.0;;15.0;10.0;55.0;15.0;45.0;;;;;;
8311;Totaal jeugdzorg;Wijk 17 Makkum;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190017  ;1.0;60.0;;30.0;30.0;;10.0;45.0;;80.0;;10.0;10.0;50.0;10.0;40.0;;;;;;
8312;Totaal jeugdzorg;Wijk 17 Makkum;2016;Súdwest-Fryslân                         ;Wijk     ;WK190017  ;1.0;70.0;;35.0;30.0;;15.0;50.0;;95.0;;15.0;10.0;60.0;15.0;50.0;;;;;;
8313;Totaal jeugdzorg;Wijk 18 Weidestreek Zuidwest;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190018  ;1.0;15.0;;;;;;10.0;;20.0;;;;10.0;;;;;;;;
8314;Totaal jeugdzorg;Wijk 18 Weidestreek Zuidwest;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190018  ;1.0;15.0;;10.0;;;;10.0;;20.0;;;;10.0;;;;;;;;
8315;Totaal jeugdzorg;Wijk 18 Weidestreek Zuidwest;2016;Súdwest-Fryslân                         ;Wijk     ;WK190018  ;1.0;15.0;;;;;;10.0;;20.0;;;;10.0;;;;;;;;
8316;Totaal jeugdzorg;Wijk 19 Boarnsterhim;1e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190019  ;1.0;30.0;;20.0;;;10.0;20.0;;40.0;;;;25.0;10.0;10.0;;;;;;
8317;Totaal jeugdzorg;Wijk 19 Boarnsterhim;2e halfjaar 2016;Súdwest-Fryslân                         ;Wijk     ;WK190019  ;1.0;25.0;;15.0;;;;15.0;;30.0;;;;20.0;;10.0;;;;;;
8318;Totaal jeugdzorg;Wijk 19 Boarnsterhim;2016;Súdwest-Fryslân                         ;Wijk     ;WK190019  ;1.0;30.0;;20.0;;;10.0;20.0;;45.0;;;;25.0;10.0;10.0;;;;;;
8319;Totaal jeugdzorg;Terneuzen;1e halfjaar 2016;Terneuzen                               ;Gemeente ;GM0715    ;;1035.0;75.0;520.0;415.0;25.0;285.0;635.0;120.0;1415.0;;45.0;155.0;1045.0;345.0;605.0;20.0;60.0;85.0;;;130.0
8320;Totaal jeugdzorg;Terneuzen;2e halfjaar 2016;Terneuzen                               ;Gemeente ;GM0715    ;;1075.0;95.0;535.0;425.0;20.0;310.0;640.0;125.0;1535.0;;40.0;220.0;1085.0;435.0;580.0;20.0;75.0;105.0;;10.0;125.0
8321;Totaal jeugdzorg;Terneuzen;2016;Terneuzen                               ;Gemeente ;GM0715    ;;1260.0;100.0;630.0;500.0;30.0;350.0;770.0;135.0;1875.0;;50.0;245.0;1365.0;500.0;770.0;25.0;90.0;110.0;;10.0;160.0
8322;Totaal jeugdzorg;Terneuzen Centrum;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071501  ;3.0;40.0;;15.0;15.0;;20.0;10.0;10.0;70.0;;;10.0;40.0;20.0;15.0;;;;;;10.0
8323;Totaal jeugdzorg;Terneuzen Centrum;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071501  ;3.0;45.0;;20.0;15.0;;25.0;10.0;10.0;75.0;;;20.0;40.0;25.0;15.0;;;;;;10.0
8324;Totaal jeugdzorg;Terneuzen Centrum;2016;Terneuzen                               ;Wijk     ;WK071501  ;3.0;50.0;;20.0;20.0;;30.0;10.0;10.0;90.0;;;20.0;50.0;25.0;25.0;;;;;;10.0
8325;Totaal jeugdzorg;Terneuzen West;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071504  ;3.0;;;;;;;;;;;;;;;;;;;;;
8326;Totaal jeugdzorg;Terneuzen West;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071504  ;3.0;;;;;;;;;;;;;;;;;;;;;
8327;Totaal jeugdzorg;Terneuzen West;2016;Terneuzen                               ;Wijk     ;WK071504  ;3.0;;;;;;;;;;;;;;;;;;;;;
8328;Totaal jeugdzorg;Terneuzen Zuid;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071507  ;2.0;155.0;10.0;70.0;65.0;;35.0;100.0;15.0;225.0;;10.0;25.0;170.0;55.0;95.0;;;20.0;;;25.0
8329;Totaal jeugdzorg;Terneuzen Zuid;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071507  ;2.0;140.0;15.0;65.0;55.0;;40.0;90.0;15.0;215.0;;10.0;25.0;150.0;55.0;80.0;;;20.0;;;15.0
8330;Totaal jeugdzorg;Terneuzen Zuid;2016;Terneuzen                               ;Wijk     ;WK071507  ;2.0;175.0;15.0;80.0;75.0;;45.0;115.0;15.0;280.0;;10.0;30.0;205.0;70.0;115.0;;;20.0;;;25.0
8331;Totaal jeugdzorg;Terneuzen Noord;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071510  ;2.0;185.0;15.0;105.0;60.0;;60.0;110.0;15.0;250.0;;10.0;25.0;190.0;50.0;115.0;;10.0;15.0;;;35.0
8332;Totaal jeugdzorg;Terneuzen Noord;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071510  ;2.0;165.0;15.0;90.0;60.0;;55.0;90.0;20.0;250.0;;;40.0;175.0;60.0;95.0;;15.0;20.0;;;30.0
8333;Totaal jeugdzorg;Terneuzen Noord;2016;Terneuzen                               ;Wijk     ;WK071510  ;2.0;210.0;15.0;115.0;70.0;10.0;65.0;120.0;25.0;325.0;;10.0;50.0;235.0;75.0;135.0;;20.0;20.0;;;40.0
8334;Totaal jeugdzorg;Terneuzen Oost;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071513  ;3.0;55.0;;30.0;25.0;;;45.0;;60.0;;;;50.0;;45.0;;;;;;
8335;Totaal jeugdzorg;Terneuzen Oost;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071513  ;3.0;55.0;;30.0;25.0;;;40.0;;75.0;;;;65.0;10.0;45.0;;;;;;10.0
8336;Totaal jeugdzorg;Terneuzen Oost;2016;Terneuzen                               ;Wijk     ;WK071513  ;3.0;65.0;;35.0;25.0;;;50.0;;85.0;;;;75.0;10.0;55.0;;;;;;10.0
8337;Totaal jeugdzorg;Buitengebied Terneuzen;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071516  ;3.0;;;;;;;;;;;;;;;;;;;;;
8338;Totaal jeugdzorg;Buitengebied Terneuzen;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071516  ;3.0;;;;;;;;;;;;;;;;;;;;;
8339;Totaal jeugdzorg;Buitengebied Terneuzen;2016;Terneuzen                               ;Wijk     ;WK071516  ;3.0;;;;;;;;;;;;;;;;;;;;;
8340;Totaal jeugdzorg;Kern Axel;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071519  ;2.0;140.0;10.0;75.0;60.0;;50.0;80.0;10.0;195.0;;;20.0;145.0;50.0;80.0;;;10.0;;;15.0
8341;Totaal jeugdzorg;Kern Axel;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071519  ;2.0;140.0;10.0;75.0;60.0;;50.0;75.0;15.0;205.0;;;30.0;145.0;65.0;80.0;;;15.0;;;10.0
8342;Totaal jeugdzorg;Kern Axel;2016;Terneuzen                               ;Wijk     ;WK071519  ;2.0;170.0;10.0;90.0;70.0;;60.0;95.0;15.0;255.0;;10.0;30.0;185.0;75.0;105.0;;;15.0;;;15.0
8343;Totaal jeugdzorg;Buitengebied Axel;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071522  ;2.0;10.0;;;;;;;;15.0;;;;10.0;;;;;;;;
8344;Totaal jeugdzorg;Buitengebied Axel;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071522  ;2.0;10.0;;;;;;10.0;;20.0;;;;10.0;;;;;;;;
8345;Totaal jeugdzorg;Buitengebied Axel;2016;Terneuzen                               ;Wijk     ;WK071522  ;2.0;10.0;;;;;;10.0;;20.0;;;;15.0;;;;;;;;
8346;Totaal jeugdzorg;Kern Biervliet;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071525  ;2.0;10.0;;;;;;10.0;;20.0;;;;15.0;;10.0;;;;;;
8347;Totaal jeugdzorg;Kern Biervliet;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071525  ;2.0;10.0;;;;;;10.0;;15.0;;;;10.0;10.0;;;;;;;
8348;Totaal jeugdzorg;Kern Biervliet;2016;Terneuzen                               ;Wijk     ;WK071525  ;2.0;15.0;;;10.0;;;10.0;;20.0;;;;15.0;10.0;10.0;;;;;;
8349;Totaal jeugdzorg;Buitengebied Biervliet;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071528  ;2.0;;;;;;;;;;;;;;;;;;;;;
8350;Totaal jeugdzorg;Buitengebied Biervliet;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071528  ;2.0;;;;;;;;;;;;;;;;;;;;;
8351;Totaal jeugdzorg;Buitengebied Biervliet;2016;Terneuzen                               ;Wijk     ;WK071528  ;2.0;;;;;;;;;;;;;;;;;;;;;
8352;Totaal jeugdzorg;Kern Hoek;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071531  ;2.0;40.0;;25.0;15.0;;10.0;25.0;;50.0;;;;40.0;10.0;35.0;;;;;;
8353;Totaal jeugdzorg;Kern Hoek;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071531  ;2.0;35.0;;25.0;10.0;;10.0;25.0;;50.0;;;;40.0;10.0;30.0;;;;;;
8354;Totaal jeugdzorg;Kern Hoek;2016;Terneuzen                               ;Wijk     ;WK071531  ;2.0;45.0;;30.0;15.0;;10.0;30.0;;65.0;;;;55.0;10.0;45.0;;;;;;
8355;Totaal jeugdzorg;Buitengebied Hoek;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071534  ;3.0;15.0;;;;;;;;20.0;;;;15.0;;10.0;;;;;;
8356;Totaal jeugdzorg;Buitengebied Hoek;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071534  ;3.0;10.0;;;;;;;;20.0;;;;15.0;;10.0;;;;;;
8357;Totaal jeugdzorg;Buitengebied Hoek;2016;Terneuzen                               ;Wijk     ;WK071534  ;3.0;15.0;;;;;;;;20.0;;;;20.0;;10.0;;;;;;
8358;Totaal jeugdzorg;Kern Koewacht;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071537  ;3.0;10.0;;;;;;10.0;;10.0;;;;10.0;;;;;;;;
8359;Totaal jeugdzorg;Kern Koewacht;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071537  ;3.0;15.0;;10.0;;;;15.0;;15.0;;;;15.0;;10.0;;;;;;
8360;Totaal jeugdzorg;Kern Koewacht;2016;Terneuzen                               ;Wijk     ;WK071537  ;3.0;15.0;;10.0;10.0;;;15.0;;20.0;;;;15.0;;10.0;;;;;;
8361;Totaal jeugdzorg;Buitengebied Koewacht;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071540  ;3.0;10.0;;;;;;;;10.0;;;;10.0;;;;;;;;
8362;Totaal jeugdzorg;Buitengebied Koewacht;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071540  ;3.0;;;;;;;;;10.0;;;;10.0;;;;;;;;
8363;Totaal jeugdzorg;Buitengebied Koewacht;2016;Terneuzen                               ;Wijk     ;WK071540  ;3.0;10.0;;;;;;10.0;;10.0;;;;10.0;;;;;;;;
8364;Totaal jeugdzorg;Kern Overslag;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071543  ;2.0;;;;;;;;;;;;;;;;;;;;;
8365;Totaal jeugdzorg;Kern Overslag;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071543  ;2.0;;;;;;;;;;;;;;;;;;;;;
8366;Totaal jeugdzorg;Kern Overslag;2016;Terneuzen                               ;Wijk     ;WK071543  ;2.0;;;;;;;;;;;;;;;;;;;;;
8367;Totaal jeugdzorg;Buitengebied Overslag;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071546  ;2.0;;;;;;;;;;;;;;;;;;;;;
8368;Totaal jeugdzorg;Buitengebied Overslag;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071546  ;2.0;;;;;;;;;;;;;;;;;;;;;
8369;Totaal jeugdzorg;Buitengebied Overslag;2016;Terneuzen                               ;Wijk     ;WK071546  ;2.0;;;;;;;;;;;;;;;;;;;;;
