ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantHuishBehorendeTotDoelpopulatie_2;AantHuishMetEenLaagInkomen_3;AantHuishOnderOfRondSocMin_4
1504;Kollumerland en Nieuwkruisland;Eenoudergezin;0.2;0.2;;
1505;Korendijk;Totaal particulier huishouden;4.1;4.0;6.0;6.0
1506;Korendijk;Eenpersoonshuishouden;0.9;0.9;9.0;9.0
1507;Korendijk;Paar zonder kinderen;1.4;1.4;;5.0
1508;Korendijk;Paar met kinderen;1.5;1.5;6.0;
1509;Korendijk;Eenoudergezin;0.2;0.2;;
1510;Krimpen aan den IJssel;Totaal particulier huishouden;11.2;11.0;7.0;6.0
1511;Krimpen aan den IJssel;Eenpersoonshuishouden;2.7;2.6;12.0;11.0
1512;Krimpen aan den IJssel;Paar zonder kinderen;3.7;3.7;3.0;3.0
1513;Krimpen aan den IJssel;Paar met kinderen;3.8;3.7;4.0;3.0
1514;Krimpen aan den IJssel;Eenoudergezin;0.7;0.6;21.0;24.0
1515;Laarbeek;Totaal particulier huishouden;8.2;7.9;7.0;7.0
1516;Laarbeek;Eenpersoonshuishouden;1.7;1.7;14.0;13.0
1517;Laarbeek;Paar zonder kinderen;2.7;2.6;4.0;4.0
1518;Laarbeek;Paar met kinderen;3.1;3.0;7.0;4.0
1519;Laarbeek;Eenoudergezin;0.4;0.3;;
1520;Landerd;Totaal particulier huishouden;5.3;5.2;6.0;5.0
1521;Landerd;Eenpersoonshuishouden;1.1;1.1;10.0;10.0
1522;Landerd;Paar zonder kinderen;1.6;1.5;;
1523;Landerd;Paar met kinderen;2.2;2.2;5.0;3.0
1524;Landerd;Eenoudergezin;0.3;0.2;;
1525;Landgraaf;Totaal particulier huishouden;16.8;15.8;10.0;10.0
1526;Landgraaf;Eenpersoonshuishouden;4.6;4.4;17.0;17.0
1527;Landgraaf;Paar zonder kinderen;5.7;5.4;5.0;5.0
1528;Landgraaf;Paar met kinderen;4.9;4.6;7.0;5.0
1529;Landgraaf;Eenoudergezin;1.1;1.0;22.0;27.0
1530;Landsmeer;Totaal particulier huishouden;4.1;4.0;6.0;6.0
1531;Landsmeer;Eenpersoonshuishouden;1.0;1.0;10.0;8.0
1532;Landsmeer;Paar zonder kinderen;1.4;1.3;;
1533;Landsmeer;Paar met kinderen;1.4;1.4;;
1534;Landsmeer;Eenoudergezin;0.3;0.3;;
1535;Langedijk;Totaal particulier huishouden;9.8;9.5;7.0;6.0
1536;Langedijk;Eenpersoonshuishouden;2.1;2.0;9.0;9.0
1537;Langedijk;Paar zonder kinderen;3.2;3.1;3.0;3.0
1538;Langedijk;Paar met kinderen;3.7;3.7;6.0;4.0
1539;Langedijk;Eenoudergezin;0.5;0.5;24.0;28.0
1540;Laren (NH.);Totaal particulier huishouden;5.0;4.7;6.0;6.0
1541;Laren (NH.);Eenpersoonshuishouden;1.8;1.7;7.0;7.0
1542;Laren (NH.);Paar zonder kinderen;1.5;1.5;;
1543;Laren (NH.);Paar met kinderen;1.2;1.2;8.0;7.0
1544;Laren (NH.);Eenoudergezin;0.3;0.2;;
1545;Leek;Totaal particulier huishouden;7.6;7.3;7.0;6.0
1546;Leek;Eenpersoonshuishouden;2.0;1.9;9.0;8.0
1547;Leek;Paar zonder kinderen;2.5;2.5;;
1548;Leek;Paar met kinderen;2.6;2.4;8.0;6.0
1549;Leek;Eenoudergezin;0.4;0.4;;23.0
1550;Leerdam;Totaal particulier huishouden;8.0;7.7;8.0;7.0
1551;Leerdam;Eenpersoonshuishouden;2.1;2.1;11.0;10.0
1552;Leerdam;Paar zonder kinderen;2.3;2.2;3.0;4.0
1553;Leerdam;Paar met kinderen;2.8;2.7;6.0;4.0
1554;Leerdam;Eenoudergezin;0.5;0.4;22.0;22.0
1555;Leersum;Totaal particulier huishouden;3.1;3.0;9.0;9.0
1556;Leersum;Eenpersoonshuishouden;0.9;0.9;14.0;13.0
1557;Leersum;Paar zonder kinderen;1.0;1.0;;
1558;Leersum;Paar met kinderen;0.9;0.9;9.0;
1559;Leersum;Eenoudergezin;0.2;0.2;;
1560;Leeuwarden;Totaal particulier huishouden;40.5;38.3;13.0;13.0
1561;Leeuwarden;Eenpersoonshuishouden;16.3;15.3;19.0;18.0
1562;Leeuwarden;Paar zonder kinderen;11.6;11.0;5.0;5.0
1563;Leeuwarden;Paar met kinderen;8.8;8.5;10.0;7.0
1564;Leeuwarden;Eenoudergezin;2.8;2.7;28.0;34.0
1565;Leeuwarderadeel;Totaal particulier huishouden;4.0;3.9;6.0;5.0
1566;Leeuwarderadeel;Eenpersoonshuishouden;0.9;0.8;;
1567;Leeuwarderadeel;Paar zonder kinderen;1.4;1.4;;
1568;Leeuwarderadeel;Paar met kinderen;1.5;1.5;5.0;
1569;Leeuwarderadeel;Eenoudergezin;0.2;0.2;;
1570;Leiden;Totaal particulier huishouden;50.0;47.0;10.0;10.0
1571;Leiden;Eenpersoonshuishouden;20.3;18.6;14.0;13.0
1572;Leiden;Paar zonder kinderen;13.3;12.8;3.0;3.0
1573;Leiden;Paar met kinderen;11.9;11.4;7.0;5.0
1574;Leiden;Eenoudergezin;3.1;2.9;22.0;29.0
1575;Leiderdorp;Totaal particulier huishouden;10.8;10.4;6.0;5.0
1576;Leiderdorp;Eenpersoonshuishouden;3.2;3.0;9.0;8.0
1577;Leiderdorp;Paar zonder kinderen;3.3;3.2;;
1578;Leiderdorp;Paar met kinderen;3.5;3.4;5.0;4.0
1579;Leiderdorp;Eenoudergezin;0.6;0.6;18.0;20.0
1580;Leidschendam-Voorburg;Totaal particulier huishouden;33.7;32.3;7.0;7.0
1581;Leidschendam-Voorburg;Eenpersoonshuishouden;12.6;12.1;8.0;8.0
1582;Leidschendam-Voorburg;Paar zonder kinderen;10.2;9.9;3.0;3.0
1583;Leidschendam-Voorburg;Paar met kinderen;7.8;7.4;8.0;5.0
1584;Leidschendam-Voorburg;Eenoudergezin;2.1;2.0;19.0;24.0
1585;Lelystad;Totaal particulier huishouden;29.1;27.6;11.0;10.0
1586;Lelystad;Eenpersoonshuishouden;8.4;7.8;18.0;18.0
1587;Lelystad;Paar zonder kinderen;8.5;8.3;4.0;5.0
1588;Lelystad;Paar met kinderen;8.8;8.4;9.0;6.0
1589;Lelystad;Eenoudergezin;2.2;2.1;21.0;26.0
1590;Lemsterland;Totaal particulier huishouden;5.4;5.0;12.0;10.0
1591;Lemsterland;Eenpersoonshuishouden;1.4;1.3;17.0;15.0
1592;Lemsterland;Paar zonder kinderen;1.8;1.8;8.0;9.0
1593;Lemsterland;Paar met kinderen;1.8;1.7;9.0;5.0
1594;Lemsterland;Eenoudergezin;0.3;0.2;;
1595;Leusden;Totaal particulier huishouden;11.5;11.2;5.0;5.0
1596;Leusden;Eenpersoonshuishouden;3.1;3.0;5.0;5.0
1597;Leusden;Paar zonder kinderen;3.5;3.5;3.0;3.0
1598;Leusden;Paar met kinderen;4.0;3.9;5.0;4.0
1599;Leusden;Eenoudergezin;0.6;0.6;15.0;22.0
1600;Liemeer;Totaal particulier huishouden;2.3;2.2;6.0;5.0
1601;Liemeer;Eenpersoonshuishouden;0.6;0.5;;
1602;Liemeer;Paar zonder kinderen;0.7;0.7;;
1603;Liemeer;Paar met kinderen;0.9;0.9;8.0;
1604;Liemeer;Eenoudergezin;0.1;0.1;;
1605;Liesveld;Totaal particulier huishouden;3.5;3.4;6.0;6.0
1606;Liesveld;Eenpersoonshuishouden;0.7;0.7;11.0;
1607;Liesveld;Paar zonder kinderen;1.1;1.0;;
1608;Liesveld;Paar met kinderen;1.4;1.4;7.0;5.0
1609;Liesveld;Eenoudergezin;0.1;0.1;;
1610;Lingewaal;Totaal particulier huishouden;4.0;3.9;7.0;6.0
1611;Lingewaal;Eenpersoonshuishouden;0.8;0.8;10.0;10.0
1612;Lingewaal;Paar zonder kinderen;1.3;1.3;;
1613;Lingewaal;Paar met kinderen;1.6;1.5;5.0;
1614;Lingewaal;Eenoudergezin;0.2;0.2;;
1615;Lingewaard;Totaal particulier huishouden;16.6;16.1;6.0;6.0
1616;Lingewaard;Eenpersoonshuishouden;3.5;3.4;10.0;9.0
1617;Lingewaard;Paar zonder kinderen;5.5;5.4;2.0;3.0
1618;Lingewaard;Paar met kinderen;6.2;6.0;6.0;5.0
1619;Lingewaard;Eenoudergezin;0.8;0.8;18.0;23.0
1620;Lisse;Totaal particulier huishouden;8.8;8.6;6.0;6.0
1621;Lisse;Eenpersoonshuishouden;2.5;2.4;12.0;12.0
1622;Lisse;Paar zonder kinderen;2.8;2.7;3.0;3.0
1623;Lisse;Paar met kinderen;3.0;2.9;4.0;3.0
1624;Lisse;Eenoudergezin;0.4;0.4;;
1625;Lith;Totaal particulier huishouden;2.3;2.3;11.0;10.0
1626;Lith;Eenpersoonshuishouden;0.4;0.4;25.0;21.0
1627;Lith;Paar zonder kinderen;0.7;0.7;;
1628;Lith;Paar met kinderen;1.0;1.0;8.0;7.0
1629;Lith;Eenoudergezin;0.1;0.1;;
1630;Littenseradiel;Totaal particulier huishouden;4.1;4.0;9.0;8.0
1631;Littenseradiel;Eenpersoonshuishouden;1.0;0.9;;
1632;Littenseradiel;Paar zonder kinderen;1.3;1.2;;
1633;Littenseradiel;Paar met kinderen;1.6;1.5;12.0;10.0
1634;Littenseradiel;Eenoudergezin;0.2;0.2;;
1635;Lochem;Totaal particulier huishouden;13.0;12.7;7.0;6.0
1636;Lochem;Eenpersoonshuishouden;3.2;3.1;9.0;9.0
1637;Lochem;Paar zonder kinderen;4.7;4.6;3.0;4.0
1638;Lochem;Paar met kinderen;4.1;4.0;8.0;6.0
1639;Lochem;Eenoudergezin;0.4;0.4;;19.0
1640;Loenen;Totaal particulier huishouden;3.3;3.3;7.0;6.0
1641;Loenen;Eenpersoonshuishouden;0.9;0.9;11.0;11.0
1642;Loenen;Paar zonder kinderen;1.1;1.0;;
1643;Loenen;Paar met kinderen;1.1;1.1;7.0;
1644;Loenen;Eenoudergezin;0.2;0.2;;
1645;Loon op Zand;Totaal particulier huishouden;8.9;8.8;6.0;6.0
1646;Loon op Zand;Eenpersoonshuishouden;2.0;2.0;9.0;8.0
1647;Loon op Zand;Paar zonder kinderen;3.0;3.0;3.0;3.0
1648;Loon op Zand;Paar met kinderen;3.2;3.1;6.0;5.0
1649;Loon op Zand;Eenoudergezin;0.5;0.5;16.0;19.0
1650;Lopik;Totaal particulier huishouden;5.0;4.8;7.0;6.0
1651;Lopik;Eenpersoonshuishouden;1.0;1.0;7.0;
1652;Lopik;Paar zonder kinderen;1.4;1.3;;
1653;Lopik;Paar met kinderen;2.1;2.0;8.0;5.0
1654;Lopik;Eenoudergezin;0.2;0.2;;
1655;Loppersum;Totaal particulier huishouden;4.4;4.2;10.0;10.0
1656;Loppersum;Eenpersoonshuishouden;1.2;1.1;11.0;12.0
1657;Loppersum;Paar zonder kinderen;1.3;1.3;6.0;7.0
1658;Loppersum;Paar met kinderen;1.5;1.4;10.0;7.0
1659;Loppersum;Eenoudergezin;0.2;0.2;;32.0
1660;Losser;Totaal particulier huishouden;8.4;8.0;8.0;7.0
1661;Losser;Eenpersoonshuishouden;1.8;1.7;13.0;13.0
1662;Losser;Paar zonder kinderen;2.8;2.7;4.0;4.0
1663;Losser;Paar met kinderen;3.0;2.9;7.0;5.0
1664;Losser;Eenoudergezin;0.4;0.3;23.0;26.0
1665;Maarn;Totaal particulier huishouden;2.5;2.4;6.0;6.0
1666;Maarn;Eenpersoonshuishouden;0.7;0.6;;
1667;Maarn;Paar zonder kinderen;0.9;0.9;;
1668;Maarn;Paar met kinderen;0.7;0.7;;
1669;Maarn;Eenoudergezin;0.1;0.1;;
1670;Maarssen;Totaal particulier huishouden;15.9;15.4;6.0;6.0
1671;Maarssen;Eenpersoonshuishouden;4.1;3.9;9.0;9.0
1672;Maarssen;Paar zonder kinderen;4.8;4.7;2.0;3.0
1673;Maarssen;Paar met kinderen;5.5;5.4;6.0;4.0
1674;Maarssen;Eenoudergezin;1.0;1.0;15.0;19.0
1675;Maasbracht;Totaal particulier huishouden;5.6;5.4;6.0;7.0
1676;Maasbracht;Eenpersoonshuishouden;1.3;1.3;8.0;9.0
1677;Maasbracht;Paar zonder kinderen;1.9;1.9;5.0;6.0
1678;Maasbracht;Paar met kinderen;1.8;1.7;6.0;5.0
1679;Maasbracht;Eenoudergezin;0.3;0.3;;
1680;Maasbree;Totaal particulier huishouden;4.8;4.6;7.0;6.0
1681;Maasbree;Eenpersoonshuishouden;0.9;0.9;12.0;8.0
1682;Maasbree;Paar zonder kinderen;1.6;1.6;;
1683;Maasbree;Paar met kinderen;2.0;1.9;5.0;5.0
1684;Maasbree;Eenoudergezin;0.2;0.2;;
1685;Maasdonk;Totaal particulier huishouden;4.0;3.9;6.0;5.0
1686;Maasdonk;Eenpersoonshuishouden;0.8;0.8;;
1687;Maasdonk;Paar zonder kinderen;1.2;1.2;;
1688;Maasdonk;Paar met kinderen;1.7;1.7;6.0;5.0
1689;Maasdonk;Eenoudergezin;0.2;0.2;;
1690;Maasdriel;Totaal particulier huishouden;8.8;8.5;7.0;6.0
1691;Maasdriel;Eenpersoonshuishouden;1.9;1.8;7.0;7.0
1692;Maasdriel;Paar zonder kinderen;2.6;2.6;4.0;4.0
1693;Maasdriel;Paar met kinderen;3.4;3.3;7.0;5.0
1694;Maasdriel;Eenoudergezin;0.4;0.4;17.0;18.0
1695;Maassluis;Totaal particulier huishouden;13.6;13.1;8.0;7.0
1696;Maassluis;Eenpersoonshuishouden;4.0;3.9;11.0;10.0
1697;Maassluis;Paar zonder kinderen;4.3;4.2;2.0;2.0
1698;Maassluis;Paar met kinderen;4.0;3.8;6.0;5.0
1699;Maassluis;Eenoudergezin;0.9;0.8;27.0;31.0
1700;Maastricht;Totaal particulier huishouden;51.9;48.9;13.0;12.0
1701;Maastricht;Eenpersoonshuishouden;19.2;18.1;19.0;17.0
1702;Maastricht;Paar zonder kinderen;15.6;14.9;5.0;6.0
1703;Maastricht;Paar met kinderen;12.0;11.2;9.0;6.0
1704;Maastricht;Eenoudergezin;3.5;3.2;26.0;32.0
1705;Margraten;Totaal particulier huishouden;5.2;5.0;6.0;6.0
1706;Margraten;Eenpersoonshuishouden;1.1;1.1;10.0;9.0
1707;Margraten;Paar zonder kinderen;1.9;1.8;;
1708;Margraten;Paar met kinderen;1.9;1.8;6.0;5.0
1709;Margraten;Eenoudergezin;0.2;0.2;;
1710;Marum;Totaal particulier huishouden;3.8;3.7;9.0;8.0
1711;Marum;Eenpersoonshuishouden;0.9;0.8;15.0;16.0
1712;Marum;Paar zonder kinderen;1.2;1.2;;
1713;Marum;Paar met kinderen;1.4;1.3;8.0;
1714;Marum;Eenoudergezin;0.2;0.2;;
1715;Medemblik;Totaal particulier huishouden;3.5;3.3;8.0;7.0
1716;Medemblik;Eenpersoonshuishouden;1.2;1.1;9.0;8.0
1717;Medemblik;Paar zonder kinderen;1.0;1.0;;
1718;Medemblik;Paar met kinderen;1.0;1.0;8.0;
1719;Medemblik;Eenoudergezin;0.2;0.2;;
1720;Meerlo-Wanssum;Totaal particulier huishouden;2.9;2.8;6.0;6.0
1721;Meerlo-Wanssum;Eenpersoonshuishouden;0.5;0.5;17.0;16.0
1722;Meerlo-Wanssum;Paar zonder kinderen;1.0;1.0;;
1723;Meerlo-Wanssum;Paar met kinderen;1.1;1.1;;
1724;Meerlo-Wanssum;Eenoudergezin;0.1;0.1;;
1725;Meerssen;Totaal particulier huishouden;8.1;7.8;7.0;7.0
1726;Meerssen;Eenpersoonshuishouden;1.9;1.9;11.0;10.0
1727;Meerssen;Paar zonder kinderen;3.0;2.9;4.0;4.0
1728;Meerssen;Paar met kinderen;2.6;2.5;7.0;6.0
1729;Meerssen;Eenoudergezin;0.4;0.3;;
1730;Meijel;Totaal particulier huishouden;2.2;2.1;7.0;6.0
1731;Meijel;Eenpersoonshuishouden;0.4;0.4;;
1732;Meijel;Paar zonder kinderen;0.7;0.7;;
1733;Meijel;Paar met kinderen;0.9;0.9;10.0;
1734;Meijel;Eenoudergezin;;;0.0;
1735;Menaldumadeel;Totaal particulier huishouden;5.5;5.4;8.0;7.0
1736;Menaldumadeel;Eenpersoonshuishouden;1.3;1.3;11.0;10.0
1737;Menaldumadeel;Paar zonder kinderen;1.8;1.8;;
1738;Menaldumadeel;Paar met kinderen;2.0;2.0;8.0;5.0
1739;Menaldumadeel;Eenoudergezin;0.2;0.2;;
1740;Menterwolde;Totaal particulier huishouden;5.1;4.9;9.0;9.0
1741;Menterwolde;Eenpersoonshuishouden;1.2;1.1;17.0;15.0
1742;Menterwolde;Paar zonder kinderen;1.8;1.7;5.0;5.0
1743;Menterwolde;Paar met kinderen;1.8;1.7;7.0;5.0
1744;Menterwolde;Eenoudergezin;0.2;0.2;;
1745;Meppel;Totaal particulier huishouden;12.8;12.3;7.0;7.0
1746;Meppel;Eenpersoonshuishouden;4.0;3.9;11.0;10.0
1747;Meppel;Paar zonder kinderen;4.0;3.9;3.0;3.0
1748;Meppel;Paar met kinderen;3.8;3.6;5.0;4.0
1749;Meppel;Eenoudergezin;0.6;0.5;22.0;26.0
1750;Middelburg (Z.);Totaal particulier huishouden;20.1;19.4;9.0;8.0
1751;Middelburg (Z.);Eenpersoonshuishouden;6.9;6.7;14.0;13.0
1752;Middelburg (Z.);Paar zonder kinderen;6.1;6.0;3.0;3.0
1753;Middelburg (Z.);Paar met kinderen;5.5;5.3;7.0;4.0
1754;Middelburg (Z.);Eenoudergezin;1.2;1.1;25.0;28.0
1755;Middelharnis;Totaal particulier huishouden;6.8;6.7;5.0;5.0
1756;Middelharnis;Eenpersoonshuishouden;1.8;1.8;7.0;6.0
1757;Middelharnis;Paar zonder kinderen;2.3;2.2;;
1758;Middelharnis;Paar met kinderen;2.4;2.3;7.0;5.0
1759;Middelharnis;Eenoudergezin;0.3;0.3;;
1760;Midden-Delfland;Totaal particulier huishouden;6.3;6.1;6.0;5.0
1761;Midden-Delfland;Eenpersoonshuishouden;1.4;1.4;6.0;6.0
1762;Midden-Delfland;Paar zonder kinderen;1.9;1.9;;
1763;Midden-Delfland;Paar met kinderen;2.6;2.5;7.0;6.0
1764;Midden-Delfland;Eenoudergezin;0.2;0.2;;
1765;Midden-Drenthe;Totaal particulier huishouden;13.2;12.8;8.0;7.0
1766;Midden-Drenthe;Eenpersoonshuishouden;3.3;3.2;11.0;11.0
1767;Midden-Drenthe;Paar zonder kinderen;4.5;4.4;4.0;4.0
1768;Midden-Drenthe;Paar met kinderen;4.5;4.3;8.0;6.0
1769;Midden-Drenthe;Eenoudergezin;0.6;0.5;19.0;24.0
1770;Mill en Sint Hubert;Totaal particulier huishouden;4.2;4.0;7.0;6.0
1771;Mill en Sint Hubert;Eenpersoonshuishouden;0.8;0.8;10.0;
1772;Mill en Sint Hubert;Paar zonder kinderen;1.4;1.3;;
1773;Mill en Sint Hubert;Paar met kinderen;1.6;1.5;8.0;7.0
1774;Mill en Sint Hubert;Eenoudergezin;0.2;0.2;;
1775;Millingen aan de Rijn;Totaal particulier huishouden;2.3;2.3;8.0;8.0
1776;Millingen aan de Rijn;Eenpersoonshuishouden;0.6;0.5;;
1777;Millingen aan de Rijn;Paar zonder kinderen;0.7;0.7;;
1778;Millingen aan de Rijn;Paar met kinderen;0.8;0.8;;
1779;Millingen aan de Rijn;Eenoudergezin;0.1;0.1;;
1780;Moerdijk;Totaal particulier huishouden;14.6;14.2;7.0;7.0
1781;Moerdijk;Eenpersoonshuishouden;3.3;3.2;12.0;10.0
1782;Moerdijk;Paar zonder kinderen;5.2;5.1;4.0;4.0
1783;Moerdijk;Paar met kinderen;5.1;4.9;6.0;5.0
1784;Moerdijk;Eenoudergezin;0.6;0.6;22.0;25.0
1785;Montferland;Totaal particulier huishouden;13.4;12.9;7.0;6.0
1786;Montferland;Eenpersoonshuishouden;2.8;2.7;11.0;11.0
1787;Montferland;Paar zonder kinderen;4.4;4.3;4.0;4.0
1788;Montferland;Paar met kinderen;4.8;4.6;5.0;4.0
1789;Montferland;Eenoudergezin;0.7;0.6;19.0;22.0
1790;Montfoort;Totaal particulier huishouden;5.0;4.8;6.0;5.0
1791;Montfoort;Eenpersoonshuishouden;1.1;1.1;;
1792;Montfoort;Paar zonder kinderen;1.5;1.5;;
1793;Montfoort;Paar met kinderen;2.0;2.0;5.0;5.0
1794;Montfoort;Eenoudergezin;0.2;0.2;;
1795;Mook en Middelaar;Totaal particulier huishouden;3.3;3.2;7.0;6.0
1796;Mook en Middelaar;Eenpersoonshuishouden;0.8;0.8;11.0;
1797;Mook en Middelaar;Paar zonder kinderen;1.2;1.2;;
1798;Mook en Middelaar;Paar met kinderen;1.1;1.0;7.0;
1799;Mook en Middelaar;Eenoudergezin;0.1;0.1;;
1800;Moordrecht;Totaal particulier huishouden;3.0;2.8;6.0;6.0
1801;Moordrecht;Eenpersoonshuishouden;0.6;0.6;13.0;13.0
1802;Moordrecht;Paar zonder kinderen;0.9;0.9;;
1803;Moordrecht;Paar met kinderen;1.2;1.1;;
1804;Moordrecht;Eenoudergezin;0.2;0.1;;
1805;Muiden;Totaal particulier huishouden;2.8;2.7;8.0;8.0
1806;Muiden;Eenpersoonshuishouden;0.8;0.7;13.0;12.0
1807;Muiden;Paar zonder kinderen;0.9;0.8;;
1808;Muiden;Paar met kinderen;0.9;0.9;8.0;
1809;Muiden;Eenoudergezin;0.2;0.2;;
1810;Naarden;Totaal particulier huishouden;7.0;6.8;6.0;6.0
1811;Naarden;Eenpersoonshuishouden;2.2;2.1;9.0;9.0
1812;Naarden;Paar zonder kinderen;2.1;2.1;;
1813;Naarden;Paar met kinderen;2.2;2.2;6.0;5.0
1814;Naarden;Eenoudergezin;0.3;0.3;;23.0
1815;Neder-Betuwe;Totaal particulier huishouden;7.6;7.3;8.0;7.0
1816;Neder-Betuwe;Eenpersoonshuishouden;1.5;1.4;8.0;7.0
1817;Neder-Betuwe;Paar zonder kinderen;2.2;2.1;5.0;5.0
1818;Neder-Betuwe;Paar met kinderen;3.2;3.1;9.0;6.0
1819;Neder-Betuwe;Eenoudergezin;0.4;0.4;;23.0
1820;Nederlek;Totaal particulier huishouden;5.9;5.7;4.0;4.0
1821;Nederlek;Eenpersoonshuishouden;1.5;1.4;7.0;6.0
1822;Nederlek;Paar zonder kinderen;1.9;1.9;;
1823;Nederlek;Paar met kinderen;2.1;2.0;4.0;
1824;Nederlek;Eenoudergezin;0.3;0.2;;
1825;Nederweert;Totaal particulier huishouden;6.1;5.9;5.0;5.0
1826;Nederweert;Eenpersoonshuishouden;1.2;1.2;7.0;
1827;Nederweert;Paar zonder kinderen;2.0;2.0;;
1828;Nederweert;Paar met kinderen;2.4;2.4;6.0;4.0
1829;Nederweert;Eenoudergezin;0.3;0.3;;
1830;Neerijnen;Totaal particulier huishouden;4.3;4.2;8.0;7.0
1831;Neerijnen;Eenpersoonshuishouden;0.9;0.9;9.0;9.0
1832;Neerijnen;Paar zonder kinderen;1.4;1.4;;
1833;Neerijnen;Paar met kinderen;1.6;1.6;10.0;7.0
1834;Neerijnen;Eenoudergezin;0.2;0.2;;
1835;Niedorp;Totaal particulier huishouden;4.4;4.3;7.0;7.0
1836;Niedorp;Eenpersoonshuishouden;1.0;0.9;13.0;13.0
1837;Niedorp;Paar zonder kinderen;1.5;1.5;;
1838;Niedorp;Paar met kinderen;1.7;1.6;5.0;
1839;Niedorp;Eenoudergezin;0.2;0.2;;
1840;Nieuwegein;Totaal particulier huishouden;25.8;24.7;7.0;7.0
1841;Nieuwegein;Eenpersoonshuishouden;7.8;7.3;12.0;11.0
1842;Nieuwegein;Paar zonder kinderen;7.5;7.3;2.0;2.0
1843;Nieuwegein;Paar met kinderen;8.0;7.7;4.0;3.0
1844;Nieuwegein;Eenoudergezin;1.7;1.6;20.0;25.0
1845;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.4;8.1;7.0;7.0
1846;Nieuwerkerk aan den IJssel;Eenpersoonshuishouden;1.9;1.9;10.0;10.0
1847;Nieuwerkerk aan den IJssel;Paar zonder kinderen;2.5;2.4;3.0;4.0
1848;Nieuwerkerk aan den IJssel;Paar met kinderen;3.3;3.2;6.0;5.0
1849;Nieuwerkerk aan den IJssel;Eenoudergezin;0.5;0.5;17.0;21.0
1850;Nieuwkoop;Totaal particulier huishouden;4.2;4.0;6.0;5.0
1851;Nieuwkoop;Eenpersoonshuishouden;1.0;0.9;;
1852;Nieuwkoop;Paar zonder kinderen;1.3;1.3;;
1853;Nieuwkoop;Paar met kinderen;1.5;1.5;6.0;
1854;Nieuwkoop;Eenoudergezin;0.2;0.2;;
1855;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;3.1;5.0;4.0
1856;Nieuw-Lekkerland;Eenpersoonshuishouden;0.6;0.6;;
1857;Nieuw-Lekkerland;Paar zonder kinderen;0.9;0.9;;
1858;Nieuw-Lekkerland;Paar met kinderen;1.4;1.4;6.0;
1859;Nieuw-Lekkerland;Eenoudergezin;0.2;0.1;;
1860;Nijefurd;Totaal particulier huishouden;4.5;4.4;13.0;13.0
1861;Nijefurd;Eenpersoonshuishouden;1.3;1.3;22.0;21.0
1862;Nijefurd;Paar zonder kinderen;1.5;1.5;7.0;6.0
1863;Nijefurd;Paar met kinderen;1.3;1.3;10.0;8.0
1864;Nijefurd;Eenoudergezin;0.2;0.2;;
1865;Nijkerk;Totaal particulier huishouden;14.5;14.0;5.0;5.0
1866;Nijkerk;Eenpersoonshuishouden;3.5;3.3;7.0;7.0
1867;Nijkerk;Paar zonder kinderen;4.5;4.4;3.0;3.0
1868;Nijkerk;Paar met kinderen;5.4;5.3;6.0;4.0
1869;Nijkerk;Eenoudergezin;0.6;0.6;12.0;14.0
1870;Nijmegen;Totaal particulier huishouden;68.4;64.9;13.0;12.0
1871;Nijmegen;Eenpersoonshuishouden;28.5;26.7;18.0;17.0
1872;Nijmegen;Paar zonder kinderen;18.0;17.3;5.0;5.0
1873;Nijmegen;Paar met kinderen;14.9;14.3;9.0;7.0
1874;Nijmegen;Eenoudergezin;5.0;4.7;22.0;30.0
1875;Noord-Beveland;Totaal particulier huishouden;3.1;3.0;12.0;12.0
1876;Noord-Beveland;Eenpersoonshuishouden;0.9;0.8;18.0;18.0
1877;Noord-Beveland;Paar zonder kinderen;1.2;1.2;;6.0
1878;Noord-Beveland;Paar met kinderen;0.8;0.8;11.0;9.0
1879;Noord-Beveland;Eenoudergezin;0.1;0.1;;
1880;Noordenveld;Totaal particulier huishouden;13.0;12.7;6.0;6.0
1881;Noordenveld;Eenpersoonshuishouden;3.4;3.3;10.0;9.0
1882;Noordenveld;Paar zonder kinderen;4.9;4.7;3.0;3.0
1883;Noordenveld;Paar met kinderen;4.0;3.9;6.0;5.0
1884;Noordenveld;Eenoudergezin;0.5;0.5;16.0;22.0
1885;Noorder-Koggenland;Totaal particulier huishouden;4.1;4.0;10.0;9.0
1886;Noorder-Koggenland;Eenpersoonshuishouden;0.9;0.9;15.0;16.0
1887;Noorder-Koggenland;Paar zonder kinderen;1.4;1.4;;
1888;Noorder-Koggenland;Paar met kinderen;1.4;1.4;10.0;7.0
1889;Noorder-Koggenland;Eenoudergezin;0.2;0.2;;36.0
1890;Noordoostpolder;Totaal particulier huishouden;17.7;16.9;10.0;9.0
1891;Noordoostpolder;Eenpersoonshuishouden;4.8;4.6;11.0;10.0
1892;Noordoostpolder;Paar zonder kinderen;5.6;5.3;5.0;5.0
1893;Noordoostpolder;Paar met kinderen;6.2;5.9;11.0;8.0
1894;Noordoostpolder;Eenoudergezin;0.8;0.8;27.0;32.0
1895;Noordwijk;Totaal particulier huishouden;9.7;9.3;7.0;7.0
1896;Noordwijk;Eenpersoonshuishouden;3.0;2.8;10.0;10.0
