ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdOp31December;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
637;Totaal;21 jaar;1970;0.02823
638;Totaal;21 jaar;1971;0.02684
639;Totaal;21 jaar;1972;0.02621
640;Totaal;21 jaar;1973;0.02611
641;Totaal;21 jaar;1974;0.02502
642;Totaal;21 jaar;1975;0.02356
643;Totaal;21 jaar;1976;0.02481
644;Totaal;21 jaar;1977;0.02509
645;Totaal;21 jaar;1978;0.02667
646;Totaal;21 jaar;1979;0.02816
647;Totaal;21 jaar;1980;0.02757
648;Totaal;21 jaar;1981;0.02782
649;Totaal;21 jaar;1982;0.02726
650;Totaal;21 jaar;1983;0.02753
651;Totaal;21 jaar;1984;0.02634
652;Totaal;21 jaar;1985;0.0235
653;Totaal;21 jaar;1986;0.02279
654;Totaal;21 jaar;1987;0.02213
655;Totaal;21 jaar;1988;0.02203
656;Totaal;21 jaar;1989;0.02097
657;Totaal;21 jaar;1990;0.02055
658;Totaal;21 jaar;1991;0.01845
659;Totaal;21 jaar;1992;0.01782
660;Totaal;21 jaar;1993;0.01701
661;Totaal;21 jaar;1994;0.01568
662;Totaal;21 jaar;1995;0.01555
663;Totaal;21 jaar;1996;0.01433
664;Totaal;21 jaar;1997;0.01414
665;Totaal;21 jaar;1998;0.01368
666;Totaal;21 jaar;1999;0.01367
667;Totaal;21 jaar;2000;0.01383
668;Totaal;21 jaar;2001;0.01383
669;Totaal;21 jaar;2002;0.01382
670;Totaal;21 jaar;2003;0.01376
671;Totaal;21 jaar;2004;0.01378
672;Totaal;21 jaar;2005;0.0138
673;Totaal;21 jaar;2006;0.0138
674;Totaal;21 jaar;2007;0.01379
675;Totaal;21 jaar;2008;0.01379
676;Totaal;21 jaar;2009;0.01379
677;Totaal;21 jaar;2010;0.0138
678;Totaal;21 jaar;2011;0.01379
679;Totaal;21 jaar;2012;0.01379
680;Totaal;21 jaar;2013;0.01379
681;Totaal;21 jaar;2014;0.01379
682;Totaal;21 jaar;2015;0.01379
683;Totaal;21 jaar;2016;0.01379
684;Totaal;21 jaar;2017;0.01379
685;Totaal;21 jaar;2018;0.01379
686;Totaal;21 jaar;2019;0.01379
687;Totaal;21 jaar;2020;0.01379
688;Totaal;22 jaar;1935;0.09485
689;Totaal;22 jaar;1936;0.09823
690;Totaal;22 jaar;1937;0.10391
691;Totaal;22 jaar;1938;0.10298
692;Totaal;22 jaar;1939;0.10954
693;Totaal;22 jaar;1940;0.11595
694;Totaal;22 jaar;1941;0.12327
695;Totaal;22 jaar;1942;0.1253
696;Totaal;22 jaar;1943;0.12768
697;Totaal;22 jaar;1944;0.13025
698;Totaal;22 jaar;1945;0.1307
699;Totaal;22 jaar;1946;0.12825
700;Totaal;22 jaar;1947;0.13245
701;Totaal;22 jaar;1948;0.12406
702;Totaal;22 jaar;1949;0.11602
703;Totaal;22 jaar;1950;0.11099
704;Totaal;22 jaar;1951;0.10068
705;Totaal;22 jaar;1952;0.09408
706;Totaal;22 jaar;1953;0.08722
707;Totaal;22 jaar;1954;0.08337
708;Totaal;22 jaar;1955;0.07743
709;Totaal;22 jaar;1956;0.07243
710;Totaal;22 jaar;1957;0.06878
711;Totaal;22 jaar;1958;0.06818
712;Totaal;22 jaar;1959;0.06047
713;Totaal;22 jaar;1960;0.05792
714;Totaal;22 jaar;1961;0.05477
715;Totaal;22 jaar;1962;0.05441
716;Totaal;22 jaar;1963;0.0496
717;Totaal;22 jaar;1964;0.04653
718;Totaal;22 jaar;1965;0.04418
719;Totaal;22 jaar;1966;0.04058
720;Totaal;22 jaar;1967;0.03927
721;Totaal;22 jaar;1968;0.03979
722;Totaal;22 jaar;1969;0.03756
723;Totaal;22 jaar;1970;0.03476
724;Totaal;22 jaar;1971;0.03371
725;Totaal;22 jaar;1972;0.03396
726;Totaal;22 jaar;1973;0.03261
727;Totaal;22 jaar;1974;0.03077
728;Totaal;22 jaar;1975;0.03175
729;Totaal;22 jaar;1976;0.03125
730;Totaal;22 jaar;1977;0.03311
731;Totaal;22 jaar;1978;0.03562
732;Totaal;22 jaar;1979;0.03598
733;Totaal;22 jaar;1980;0.03422
734;Totaal;22 jaar;1981;0.03536
735;Totaal;22 jaar;1982;0.03455
736;Totaal;22 jaar;1983;0.0345
737;Totaal;22 jaar;1984;0.03343
738;Totaal;22 jaar;1985;0.03184
739;Totaal;22 jaar;1986;0.03164
740;Totaal;22 jaar;1987;0.03124
741;Totaal;22 jaar;1988;0.031
742;Totaal;22 jaar;1989;0.02799
743;Totaal;22 jaar;1990;0.02625
744;Totaal;22 jaar;1991;0.02513
745;Totaal;22 jaar;1992;0.02396
746;Totaal;22 jaar;1993;0.02296
747;Totaal;22 jaar;1994;0.02135
748;Totaal;22 jaar;1995;0.02114
749;Totaal;22 jaar;1996;0.0201
750;Totaal;22 jaar;1997;0.01973
751;Totaal;22 jaar;1998;0.01936
752;Totaal;22 jaar;1999;0.01942
753;Totaal;22 jaar;2000;0.01959
754;Totaal;22 jaar;2001;0.01959
755;Totaal;22 jaar;2002;0.01955
756;Totaal;22 jaar;2003;0.0195
757;Totaal;22 jaar;2004;0.01953
758;Totaal;22 jaar;2005;0.01955
759;Totaal;22 jaar;2006;0.01954
760;Totaal;22 jaar;2007;0.01953
761;Totaal;22 jaar;2008;0.01953
762;Totaal;22 jaar;2009;0.01954
763;Totaal;22 jaar;2010;0.01954
764;Totaal;22 jaar;2011;0.01953
765;Totaal;22 jaar;2012;0.01953
766;Totaal;22 jaar;2013;0.01953
767;Totaal;22 jaar;2014;0.01954
768;Totaal;22 jaar;2015;0.01953
769;Totaal;22 jaar;2016;0.01953
770;Totaal;22 jaar;2017;0.01953
771;Totaal;22 jaar;2018;0.01953
772;Totaal;22 jaar;2019;0.01953
773;Totaal;22 jaar;2020;0.01953
774;Totaal;23 jaar;1935;0.13115
775;Totaal;23 jaar;1936;0.13698
776;Totaal;23 jaar;1937;0.14015
777;Totaal;23 jaar;1938;0.14318
778;Totaal;23 jaar;1939;0.14789
779;Totaal;23 jaar;1940;0.15461
780;Totaal;23 jaar;1941;0.16253
781;Totaal;23 jaar;1942;0.16046
782;Totaal;23 jaar;1943;0.16294
783;Totaal;23 jaar;1944;0.1683
784;Totaal;23 jaar;1945;0.16662
785;Totaal;23 jaar;1946;0.16585
786;Totaal;23 jaar;1947;0.1548
787;Totaal;23 jaar;1948;0.14748
788;Totaal;23 jaar;1949;0.14024
789;Totaal;23 jaar;1950;0.12616
790;Totaal;23 jaar;1951;0.12216
791;Totaal;23 jaar;1952;0.11174
792;Totaal;23 jaar;1953;0.10767
793;Totaal;23 jaar;1954;0.10167
794;Totaal;23 jaar;1955;0.09911
795;Totaal;23 jaar;1956;0.09379
796;Totaal;23 jaar;1957;0.09306
797;Totaal;23 jaar;1958;0.08597
798;Totaal;23 jaar;1959;0.07769
799;Totaal;23 jaar;1960;0.0754
800;Totaal;23 jaar;1961;0.0721
801;Totaal;23 jaar;1962;0.06865
802;Totaal;23 jaar;1963;0.06398
803;Totaal;23 jaar;1964;0.06074
804;Totaal;23 jaar;1965;0.05829
805;Totaal;23 jaar;1966;0.05349
806;Totaal;23 jaar;1967;0.05259
807;Totaal;23 jaar;1968;0.0494
808;Totaal;23 jaar;1969;0.04708
809;Totaal;23 jaar;1970;0.0435
810;Totaal;23 jaar;1971;0.04213
811;Totaal;23 jaar;1972;0.04044
812;Totaal;23 jaar;1973;0.04052
813;Totaal;23 jaar;1974;0.04173
814;Totaal;23 jaar;1975;0.04132
815;Totaal;23 jaar;1976;0.04042
816;Totaal;23 jaar;1977;0.04447
817;Totaal;23 jaar;1978;0.04359
818;Totaal;23 jaar;1979;0.04369
819;Totaal;23 jaar;1980;0.04416
820;Totaal;23 jaar;1981;0.04273
821;Totaal;23 jaar;1982;0.04262
822;Totaal;23 jaar;1983;0.04442
823;Totaal;23 jaar;1984;0.04387
824;Totaal;23 jaar;1985;0.04348
825;Totaal;23 jaar;1986;0.04222
826;Totaal;23 jaar;1987;0.04038
827;Totaal;23 jaar;1988;0.03798
828;Totaal;23 jaar;1989;0.03663
829;Totaal;23 jaar;1990;0.03608
830;Totaal;23 jaar;1991;0.03416
831;Totaal;23 jaar;1992;0.03225
832;Totaal;23 jaar;1993;0.03134
833;Totaal;23 jaar;1994;0.03016
834;Totaal;23 jaar;1995;0.02986
835;Totaal;23 jaar;1996;0.02865
836;Totaal;23 jaar;1997;0.02836
837;Totaal;23 jaar;1998;0.02806
838;Totaal;23 jaar;1999;0.02821
839;Totaal;23 jaar;2000;0.02837
840;Totaal;23 jaar;2001;0.02828
841;Totaal;23 jaar;2002;0.02828
842;Totaal;23 jaar;2003;0.02822
843;Totaal;23 jaar;2004;0.02826
844;Totaal;23 jaar;2005;0.02826
845;Totaal;23 jaar;2006;0.02825
846;Totaal;23 jaar;2007;0.02825
847;Totaal;23 jaar;2008;0.02825
848;Totaal;23 jaar;2009;0.02825
849;Totaal;23 jaar;2010;0.02825
850;Totaal;23 jaar;2011;0.02825
851;Totaal;23 jaar;2012;0.02825
852;Totaal;23 jaar;2013;0.02825
853;Totaal;23 jaar;2014;0.02825
854;Totaal;23 jaar;2015;0.02825
855;Totaal;23 jaar;2016;0.02825
856;Totaal;23 jaar;2017;0.02825
857;Totaal;23 jaar;2018;0.02825
858;Totaal;23 jaar;2019;0.02825
859;Totaal;23 jaar;2020;0.02825
860;Totaal;24 jaar;1935;0.1697
861;Totaal;24 jaar;1936;0.16902
862;Totaal;24 jaar;1937;0.18041
863;Totaal;24 jaar;1938;0.17975
864;Totaal;24 jaar;1939;0.18516
865;Totaal;24 jaar;1940;0.18661
866;Totaal;24 jaar;1941;0.1913
867;Totaal;24 jaar;1942;0.18797
868;Totaal;24 jaar;1943;0.19361
869;Totaal;24 jaar;1944;0.19279
870;Totaal;24 jaar;1945;0.19695
871;Totaal;24 jaar;1946;0.17992
872;Totaal;24 jaar;1947;0.17139
873;Totaal;24 jaar;1948;0.16498
874;Totaal;24 jaar;1949;0.1495
875;Totaal;24 jaar;1950;0.14156
876;Totaal;24 jaar;1951;0.13241
877;Totaal;24 jaar;1952;0.13181
878;Totaal;24 jaar;1953;0.12211
879;Totaal;24 jaar;1954;0.12267
880;Totaal;24 jaar;1955;0.11792
881;Totaal;24 jaar;1956;0.11683
882;Totaal;24 jaar;1957;0.10868
883;Totaal;24 jaar;1958;0.10182
884;Totaal;24 jaar;1959;0.09455
885;Totaal;24 jaar;1960;0.09351
886;Totaal;24 jaar;1961;0.08825
887;Totaal;24 jaar;1962;0.0852
888;Totaal;24 jaar;1963;0.07784
889;Totaal;24 jaar;1964;0.07273
890;Totaal;24 jaar;1965;0.07016
891;Totaal;24 jaar;1966;0.06866
892;Totaal;24 jaar;1967;0.06566
893;Totaal;24 jaar;1968;0.06016
894;Totaal;24 jaar;1969;0.05531
895;Totaal;24 jaar;1970;0.0547
896;Totaal;24 jaar;1971;0.05142
897;Totaal;24 jaar;1972;0.04968
898;Totaal;24 jaar;1973;0.05079
899;Totaal;24 jaar;1974;0.05261
900;Totaal;24 jaar;1975;0.05273
901;Totaal;24 jaar;1976;0.05565
902;Totaal;24 jaar;1977;0.05513
903;Totaal;24 jaar;1978;0.05565
904;Totaal;24 jaar;1979;0.05543
905;Totaal;24 jaar;1980;0.05593
906;Totaal;24 jaar;1981;0.05306
907;Totaal;24 jaar;1982;0.05431
908;Totaal;24 jaar;1983;0.05619
909;Totaal;24 jaar;1984;0.05491
910;Totaal;24 jaar;1985;0.05439
911;Totaal;24 jaar;1986;0.05464
912;Totaal;24 jaar;1987;0.05308
913;Totaal;24 jaar;1988;0.05137
914;Totaal;24 jaar;1989;0.04753
915;Totaal;24 jaar;1990;0.04722
916;Totaal;24 jaar;1991;0.04289
917;Totaal;24 jaar;1992;0.04161
918;Totaal;24 jaar;1993;0.04152
919;Totaal;24 jaar;1994;0.0404
920;Totaal;24 jaar;1995;0.03945
921;Totaal;24 jaar;1996;0.03854
922;Totaal;24 jaar;1997;0.03856
923;Totaal;24 jaar;1998;0.03855
924;Totaal;24 jaar;1999;0.03863
925;Totaal;24 jaar;2000;0.03856
926;Totaal;24 jaar;2001;0.03845
927;Totaal;24 jaar;2002;0.03854
928;Totaal;24 jaar;2003;0.03844
929;Totaal;24 jaar;2004;0.03862
930;Totaal;24 jaar;2005;0.03862
931;Totaal;24 jaar;2006;0.03861
932;Totaal;24 jaar;2007;0.03861
933;Totaal;24 jaar;2008;0.03861
934;Totaal;24 jaar;2009;0.03861
935;Totaal;24 jaar;2010;0.03861
936;Totaal;24 jaar;2011;0.03861
937;Totaal;24 jaar;2012;0.03861
938;Totaal;24 jaar;2013;0.03861
939;Totaal;24 jaar;2014;0.03861
940;Totaal;24 jaar;2015;0.03861
941;Totaal;24 jaar;2016;0.03861
942;Totaal;24 jaar;2017;0.03861
943;Totaal;24 jaar;2018;0.03861
944;Totaal;24 jaar;2019;0.03861
945;Totaal;24 jaar;2020;0.03861
946;Totaal;25 jaar;1935;0.19488
947;Totaal;25 jaar;1936;0.20317
948;Totaal;25 jaar;1937;0.20686
949;Totaal;25 jaar;1938;0.20746
950;Totaal;25 jaar;1939;0.20967
951;Totaal;25 jaar;1940;0.20855
952;Totaal;25 jaar;1941;0.20638
953;Totaal;25 jaar;1942;0.2059
954;Totaal;25 jaar;1943;0.20443
955;Totaal;25 jaar;1944;0.21147
956;Totaal;25 jaar;1945;0.19784
957;Totaal;25 jaar;1946;0.18514
958;Totaal;25 jaar;1947;0.17671
959;Totaal;25 jaar;1948;0.16459
960;Totaal;25 jaar;1949;0.15614
961;Totaal;25 jaar;1950;0.15036
962;Totaal;25 jaar;1951;0.14584
963;Totaal;25 jaar;1952;0.14089
964;Totaal;25 jaar;1953;0.14111
965;Totaal;25 jaar;1954;0.13868
966;Totaal;25 jaar;1955;0.13729
967;Totaal;25 jaar;1956;0.13003
968;Totaal;25 jaar;1957;0.1212
969;Totaal;25 jaar;1958;0.11462
970;Totaal;25 jaar;1959;0.11236
971;Totaal;25 jaar;1960;0.10867
972;Totaal;25 jaar;1961;0.10439
973;Totaal;25 jaar;1962;0.10002
974;Totaal;25 jaar;1963;0.09318
975;Totaal;25 jaar;1964;0.08865
976;Totaal;25 jaar;1965;0.08806
977;Totaal;25 jaar;1966;0.08229
978;Totaal;25 jaar;1967;0.07625
979;Totaal;25 jaar;1968;0.07157
980;Totaal;25 jaar;1969;0.06973
981;Totaal;25 jaar;1970;0.06549
982;Totaal;25 jaar;1971;0.06372
983;Totaal;25 jaar;1972;0.0644
984;Totaal;25 jaar;1973;0.06635
985;Totaal;25 jaar;1974;0.06769
986;Totaal;25 jaar;1975;0.06927
987;Totaal;25 jaar;1976;0.06683
988;Totaal;25 jaar;1977;0.06897
989;Totaal;25 jaar;1978;0.06878
990;Totaal;25 jaar;1979;0.0684
991;Totaal;25 jaar;1980;0.06702
992;Totaal;25 jaar;1981;0.06817
993;Totaal;25 jaar;1982;0.06857
994;Totaal;25 jaar;1983;0.07093
995;Totaal;25 jaar;1984;0.07044
996;Totaal;25 jaar;1985;0.0711
997;Totaal;25 jaar;1986;0.06652
998;Totaal;25 jaar;1987;0.06482
999;Totaal;25 jaar;1988;0.06397
1000;Totaal;25 jaar;1989;0.0623
1001;Totaal;25 jaar;1990;0.05838
1002;Totaal;25 jaar;1991;0.05575
1003;Totaal;25 jaar;1992;0.05486
1004;Totaal;25 jaar;1993;0.05466
1005;Totaal;25 jaar;1994;0.05396
1006;Totaal;25 jaar;1995;0.05242
1007;Totaal;25 jaar;1996;0.05226
1008;Totaal;25 jaar;1997;0.05243
1009;Totaal;25 jaar;1998;0.05251
1010;Totaal;25 jaar;1999;0.0525
1011;Totaal;25 jaar;2000;0.05251
1012;Totaal;25 jaar;2001;0.05253
1013;Totaal;25 jaar;2002;0.05255
1014;Totaal;25 jaar;2003;0.05251
1015;Totaal;25 jaar;2004;0.05246
1016;Totaal;25 jaar;2005;0.05245
1017;Totaal;25 jaar;2006;0.05246
1018;Totaal;25 jaar;2007;0.05245
1019;Totaal;25 jaar;2008;0.05245
1020;Totaal;25 jaar;2009;0.05246
1021;Totaal;25 jaar;2010;0.05245
1022;Totaal;25 jaar;2011;0.05245
1023;Totaal;25 jaar;2012;0.05245
1024;Totaal;25 jaar;2013;0.05245
1025;Totaal;25 jaar;2014;0.05245
1026;Totaal;25 jaar;2015;0.05245
1027;Totaal;25 jaar;2016;0.05245
1028;Totaal;25 jaar;2017;0.05245
1029;Totaal;25 jaar;2018;0.05245
1030;Totaal;25 jaar;2019;0.05245
1031;Totaal;25 jaar;2020;0.05245
1032;Totaal;26 jaar;1935;0.21973
1033;Totaal;26 jaar;1936;0.21889
1034;Totaal;26 jaar;1937;0.22382
1035;Totaal;26 jaar;1938;0.22273
1036;Totaal;26 jaar;1939;0.21963
1037;Totaal;26 jaar;1940;0.21163
1038;Totaal;26 jaar;1941;0.21005
1039;Totaal;26 jaar;1942;0.20806
1040;Totaal;26 jaar;1943;0.21265
1041;Totaal;26 jaar;1944;0.1992
1042;Totaal;26 jaar;1945;0.1901
1043;Totaal;26 jaar;1946;0.18055
1044;Totaal;26 jaar;1947;0.16597
1045;Totaal;26 jaar;1948;0.16317
1046;Totaal;26 jaar;1949;0.1568
1047;Totaal;26 jaar;1950;0.15794
1048;Totaal;26 jaar;1951;0.14986
1049;Totaal;26 jaar;1952;0.15177
1050;Totaal;26 jaar;1953;0.14686
1051;Totaal;26 jaar;1954;0.15071
1052;Totaal;26 jaar;1955;0.1458
1053;Totaal;26 jaar;1956;0.13562
1054;Totaal;26 jaar;1957;0.12864
1055;Totaal;26 jaar;1958;0.12918
1056;Totaal;26 jaar;1959;0.12826
1057;Totaal;26 jaar;1960;0.12455
1058;Totaal;26 jaar;1961;0.11847
1059;Totaal;26 jaar;1962;0.11398
1060;Totaal;26 jaar;1963;0.10662
1061;Totaal;26 jaar;1964;0.10772
1062;Totaal;26 jaar;1965;0.10306
1063;Totaal;26 jaar;1966;0.0963
1064;Totaal;26 jaar;1967;0.09044
1065;Totaal;26 jaar;1968;0.08609
1066;Totaal;26 jaar;1969;0.08139
1067;Totaal;26 jaar;1970;0.07919
1068;Totaal;26 jaar;1971;0.07778
1069;Totaal;26 jaar;1972;0.08079
1070;Totaal;26 jaar;1973;0.08286
1071;Totaal;26 jaar;1974;0.08497
1072;Totaal;26 jaar;1975;0.0838
1073;Totaal;26 jaar;1976;0.08416
1074;Totaal;26 jaar;1977;0.08548
1075;Totaal;26 jaar;1978;0.08329
1076;Totaal;26 jaar;1979;0.081
1077;Totaal;26 jaar;1980;0.08364
1078;Totaal;26 jaar;1981;0.08427
1079;Totaal;26 jaar;1982;0.08652
1080;Totaal;26 jaar;1983;0.08706
1081;Totaal;26 jaar;1984;0.08918
1082;Totaal;26 jaar;1985;0.08525
1083;Totaal;26 jaar;1986;0.08481
1084;Totaal;26 jaar;1987;0.07963
1085;Totaal;26 jaar;1988;0.07998
1086;Totaal;26 jaar;1989;0.0744
1087;Totaal;26 jaar;1990;0.07292
1088;Totaal;26 jaar;1991;0.07056
1089;Totaal;26 jaar;1992;0.06956
1090;Totaal;26 jaar;1993;0.06941
1091;Totaal;26 jaar;1994;0.06891
1092;Totaal;26 jaar;1995;0.06774
1093;Totaal;26 jaar;1996;0.06795
1094;Totaal;26 jaar;1997;0.06819
1095;Totaal;26 jaar;1998;0.06839
1096;Totaal;26 jaar;1999;0.06847
1097;Totaal;26 jaar;2000;0.06839
1098;Totaal;26 jaar;2001;0.06838
1099;Totaal;26 jaar;2002;0.06842
1100;Totaal;26 jaar;2003;0.06837
1101;Totaal;26 jaar;2004;0.06841
1102;Totaal;26 jaar;2005;0.0684
1103;Totaal;26 jaar;2006;0.06841
1104;Totaal;26 jaar;2007;0.06841
1105;Totaal;26 jaar;2008;0.06841
1106;Totaal;26 jaar;2009;0.06841
1107;Totaal;26 jaar;2010;0.06841
1108;Totaal;26 jaar;2011;0.06841
1109;Totaal;26 jaar;2012;0.06841
1110;Totaal;26 jaar;2013;0.06841
1111;Totaal;26 jaar;2014;0.06841
1112;Totaal;26 jaar;2015;0.06841
1113;Totaal;26 jaar;2016;0.06841
1114;Totaal;26 jaar;2017;0.06841
1115;Totaal;26 jaar;2018;0.06841
1116;Totaal;26 jaar;2019;0.06841
1117;Totaal;26 jaar;2020;0.06841
1118;Totaal;27 jaar;1935;0.22466
1119;Totaal;27 jaar;1936;0.22164
1120;Totaal;27 jaar;1937;0.22484
1121;Totaal;27 jaar;1938;0.21607
1122;Totaal;27 jaar;1939;0.21019
1123;Totaal;27 jaar;1940;0.20379
1124;Totaal;27 jaar;1941;0.20416
1125;Totaal;27 jaar;1942;0.20348
1126;Totaal;27 jaar;1943;0.19291
1127;Totaal;27 jaar;1944;0.18187
1128;Totaal;27 jaar;1945;0.17258
1129;Totaal;27 jaar;1946;0.15913
1130;Totaal;27 jaar;1947;0.15411
1131;Totaal;27 jaar;1948;0.15116
1132;Totaal;27 jaar;1949;0.15077
1133;Totaal;27 jaar;1950;0.15125
1134;Totaal;27 jaar;1951;0.15161
1135;Totaal;27 jaar;1952;0.15211
1136;Totaal;27 jaar;1953;0.15255
1137;Totaal;27 jaar;1954;0.14835
1138;Totaal;27 jaar;1955;0.14191
1139;Totaal;27 jaar;1956;0.1368
1140;Totaal;27 jaar;1957;0.13764
1141;Totaal;27 jaar;1958;0.13495
1142;Totaal;27 jaar;1959;0.13781
1143;Totaal;27 jaar;1960;0.13427
1144;Totaal;27 jaar;1961;0.12739
1145;Totaal;27 jaar;1962;0.12421
1146;Totaal;27 jaar;1963;0.12285
1147;Totaal;27 jaar;1964;0.11914
1148;Totaal;27 jaar;1965;0.11262
1149;Totaal;27 jaar;1966;0.10865
1150;Totaal;27 jaar;1967;0.10536
1151;Totaal;27 jaar;1968;0.10153
1152;Totaal;27 jaar;1969;0.09745
1153;Totaal;27 jaar;1970;0.09568
1154;Totaal;27 jaar;1971;0.0979
1155;Totaal;27 jaar;1972;0.09905
1156;Totaal;27 jaar;1973;0.1032
1157;Totaal;27 jaar;1974;0.09985
1158;Totaal;27 jaar;1975;0.10234
1159;Totaal;27 jaar;1976;0.10219
1160;Totaal;27 jaar;1977;0.10057
1161;Totaal;27 jaar;1978;0.09835
1162;Totaal;27 jaar;1979;0.1002
1163;Totaal;27 jaar;1980;0.09915
1164;Totaal;27 jaar;1981;0.10433
1165;Totaal;27 jaar;1982;0.10382
1166;Totaal;27 jaar;1983;0.1036
1167;Totaal;27 jaar;1984;0.10155
1168;Totaal;27 jaar;1985;0.1015
1169;Totaal;27 jaar;1986;0.09724
1170;Totaal;27 jaar;1987;0.09724
1171;Totaal;27 jaar;1988;0.0917
1172;Totaal;27 jaar;1989;0.09138
1173;Totaal;27 jaar;1990;0.08781
1174;Totaal;27 jaar;1991;0.08665
1175;Totaal;27 jaar;1992;0.08644
1176;Totaal;27 jaar;1993;0.08554
1177;Totaal;27 jaar;1994;0.08605
1178;Totaal;27 jaar;1995;0.08485
1179;Totaal;27 jaar;1996;0.08554
1180;Totaal;27 jaar;1997;0.0859
1181;Totaal;27 jaar;1998;0.08613
1182;Totaal;27 jaar;1999;0.08629
1183;Totaal;27 jaar;2000;0.08614
1184;Totaal;27 jaar;2001;0.08618
1185;Totaal;27 jaar;2002;0.08618
1186;Totaal;27 jaar;2003;0.08618
1187;Totaal;27 jaar;2004;0.08619
1188;Totaal;27 jaar;2005;0.08617
1189;Totaal;27 jaar;2006;0.08618
1190;Totaal;27 jaar;2007;0.08618
1191;Totaal;27 jaar;2008;0.08618
1192;Totaal;27 jaar;2009;0.08618
1193;Totaal;27 jaar;2010;0.08618
1194;Totaal;27 jaar;2011;0.08618
1195;Totaal;27 jaar;2012;0.08618
1196;Totaal;27 jaar;2013;0.08618
1197;Totaal;27 jaar;2014;0.08618
1198;Totaal;27 jaar;2015;0.08618
1199;Totaal;27 jaar;2016;0.08618
1200;Totaal;27 jaar;2017;0.08618
1201;Totaal;27 jaar;2018;0.08618
1202;Totaal;27 jaar;2019;0.08618
1203;Totaal;27 jaar;2020;0.08618
1204;Totaal;28 jaar;1935;0.21736
1205;Totaal;28 jaar;1936;0.21346
1206;Totaal;28 jaar;1937;0.2081
1207;Totaal;28 jaar;1938;0.1975
1208;Totaal;28 jaar;1939;0.19408
1209;Totaal;28 jaar;1940;0.18642
1210;Totaal;28 jaar;1941;0.1925
1211;Totaal;28 jaar;1942;0.17931
1212;Totaal;28 jaar;1943;0.16651
1213;Totaal;28 jaar;1944;0.15708
1214;Totaal;28 jaar;1945;0.14343
1215;Totaal;28 jaar;1946;0.13872
1216;Totaal;28 jaar;1947;0.13561
1217;Totaal;28 jaar;1948;0.13815
1218;Totaal;28 jaar;1949;0.1389
1219;Totaal;28 jaar;1950;0.14271
1220;Totaal;28 jaar;1951;0.14057
1221;Totaal;28 jaar;1952;0.14516
1222;Totaal;28 jaar;1953;0.14284
1223;Totaal;28 jaar;1954;0.13732
1224;Totaal;28 jaar;1955;0.13363
1225;Totaal;28 jaar;1956;0.13842
1226;Totaal;28 jaar;1957;0.13889
1227;Totaal;28 jaar;1958;0.14532
1228;Totaal;28 jaar;1959;0.14239
1229;Totaal;28 jaar;1960;0.13912
1230;Totaal;28 jaar;1961;0.13544
1231;Totaal;28 jaar;1962;0.13761
1232;Totaal;28 jaar;1963;0.13515
1233;Totaal;28 jaar;1964;0.12765
1234;Totaal;28 jaar;1965;0.12323
1235;Totaal;28 jaar;1966;0.12318
1236;Totaal;28 jaar;1967;0.11706
1237;Totaal;28 jaar;1968;0.11457
1238;Totaal;28 jaar;1969;0.11479
1239;Totaal;28 jaar;1970;0.1183
1240;Totaal;28 jaar;1971;0.11664
1241;Totaal;28 jaar;1972;0.11893
1242;Totaal;28 jaar;1973;0.11752
1243;Totaal;28 jaar;1974;0.11731
1244;Totaal;28 jaar;1975;0.11829
1245;Totaal;28 jaar;1976;0.11488
1246;Totaal;28 jaar;1977;0.1162
1247;Totaal;28 jaar;1978;0.11713
1248;Totaal;28 jaar;1979;0.11525
1249;Totaal;28 jaar;1980;0.11814
1250;Totaal;28 jaar;1981;0.12062
1251;Totaal;28 jaar;1982;0.12158
1252;Totaal;28 jaar;1983;0.11837
1253;Totaal;28 jaar;1984;0.11685
1254;Totaal;28 jaar;1985;0.1139
1255;Totaal;28 jaar;1986;0.11428
1256;Totaal;28 jaar;1987;0.11133
1257;Totaal;28 jaar;1988;0.11027
1258;Totaal;28 jaar;1989;0.1053
1259;Totaal;28 jaar;1990;0.10418
1260;Totaal;28 jaar;1991;0.10515
1261;Totaal;28 jaar;1992;0.10447
1262;Totaal;28 jaar;1993;0.10381
1263;Totaal;28 jaar;1994;0.10412
1264;Totaal;28 jaar;1995;0.10378
1265;Totaal;28 jaar;1996;0.10488
1266;Totaal;28 jaar;1997;0.10518
1267;Totaal;28 jaar;1998;0.10547
1268;Totaal;28 jaar;1999;0.1056
1269;Totaal;28 jaar;2000;0.10549
1270;Totaal;28 jaar;2001;0.10555
1271;Totaal;28 jaar;2002;0.1055
1272;Totaal;28 jaar;2003;0.10554
1273;Totaal;28 jaar;2004;0.10553
1274;Totaal;28 jaar;2005;0.10552
1275;Totaal;28 jaar;2006;0.10552
1276;Totaal;28 jaar;2007;0.10552
1277;Totaal;28 jaar;2008;0.10552
1278;Totaal;28 jaar;2009;0.10552
1279;Totaal;28 jaar;2010;0.10552
1280;Totaal;28 jaar;2011;0.10552
1281;Totaal;28 jaar;2012;0.10552
1282;Totaal;28 jaar;2013;0.10552
1283;Totaal;28 jaar;2014;0.10552
1284;Totaal;28 jaar;2015;0.10552
1285;Totaal;28 jaar;2016;0.10552
