ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0_1;Percentage05_2;Percentage510_3;Percentage10_4;Percentage0_5;Percentage020_6;Percentage2035_7;Percentage35_8;Ratio0_9;Ratio005_10;Ratio051_11;Ratio1_12;Ratio0_13;Ratio011_14;Ratio1115_15;Ratio15_16
508;32;2 tot 10 werkzame personen;2007;14.7;3.3;4.3;77.7;22.9;18.5;13.1;45.5;2.1;21.2;22.0;54.7;0.8;34.7;12.2;52.3
509;32;2 tot 10 werkzame personen;2008;19.8;4.0;5.2;71.0;21.3;19.4;13.7;45.7;3.2;19.4;20.3;57.1;0.6;30.8;13.7;54.9
510;32;10 tot 50 werkzame personen;2006;22.9;5.5;4.6;67.0;21.0;18.8;16.7;43.5;1.5;15.9;26.1;56.5;1.5;23.2;15.9;59.4
511;32;10 tot 50 werkzame personen;2007;18.1;7.6;3.8;70.5;19.8;19.1;21.4;39.7;0.0;14.5;35.1;50.4;0.0;24.4;14.5;61.1
512;32;10 tot 50 werkzame personen;2008;19.0;2.6;1.7;76.7;18.3;22.5;18.3;40.8;0.0;15.5;31.7;52.8;0.0;29.6;12.0;58.5
513;32;50 tot 100 werkzame personen;2006;9.1;18.2;18.2;54.6;8.3;8.3;8.3;75.0;0.0;8.3;33.3;58.3;0.0;16.7;0.0;83.3
514;32;50 tot 100 werkzame personen;2007;0.0;12.5;12.5;75.0;11.1;44.4;0.0;44.4;0.0;33.3;22.2;44.4;0.0;33.3;11.1;55.6
515;32;50 tot 100 werkzame personen;2008;10.0;0.0;0.0;90.0;16.7;0.0;16.7;66.7;8.3;8.3;33.3;50.0;0.0;33.3;16.7;50.0
516;32;100 tot 250 werkzame personen;2006;16.7;16.7;0.0;66.7;14.3;14.3;14.3;57.1;0.0;28.6;14.3;57.1;0.0;28.6;14.3;57.1
517;32;100 tot 250 werkzame personen;2007;40.0;0.0;0.0;60.0;0.0;0.0;0.0;100.0;0.0;40.0;20.0;40.0;0.0;40.0;20.0;40.0
518;32;100 tot 250 werkzame personen;2008;14.3;14.3;0.0;71.4;0.0;0.0;57.1;42.9;0.0;14.3;42.9;42.9;0.0;28.6;14.3;57.1
519;32;250 of meer werkzame personen;2006;40.0;0.0;40.0;20.0;16.7;0.0;16.7;66.7;0.0;50.0;50.0;0.0;0.0;50.0;33.3;16.7
520;32;250 of meer werkzame personen;2007;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0
521;32;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
522;33;1 werkzame persoon;2006;25.0;5.0;10.0;60.0;27.3;9.1;14.5;49.1;3.9;25.0;21.2;50.0;1.9;50.0;5.8;42.3
523;33;1 werkzame persoon;2007;20.3;5.1;5.1;69.5;28.0;7.3;14.6;50.0;6.4;24.4;16.7;52.6;5.1;37.2;15.4;42.3
524;33;1 werkzame persoon;2008;21.3;5.7;5.7;67.2;17.6;12.8;12.2;57.4;4.1;19.9;21.9;54.1;2.7;37.0;13.0;47.3
525;33;2 tot 10 werkzame personen;2006;19.8;6.0;7.0;67.2;18.3;23.2;16.2;42.3;1.1;19.4;30.0;49.6;1.1;31.5;19.6;47.9
526;33;2 tot 10 werkzame personen;2007;13.2;3.1;3.6;80.1;18.6;20.3;16.5;44.7;1.1;23.5;30.3;45.1;0.9;35.8;19.5;43.9
527;33;2 tot 10 werkzame personen;2008;16.3;2.6;5.1;76.0;14.2;20.0;19.7;46.0;0.3;21.4;30.8;47.5;0.0;31.0;22.3;46.7
528;33;10 tot 50 werkzame personen;2006;9.9;6.2;6.2;77.7;13.9;26.0;22.8;37.4;0.0;17.9;35.4;46.8;0.0;32.1;15.4;52.5
529;33;10 tot 50 werkzame personen;2007;7.3;2.4;2.4;87.8;11.5;24.8;24.8;38.8;0.4;17.0;37.2;45.5;0.4;30.3;23.8;45.5
530;33;10 tot 50 werkzame personen;2008;10.0;3.9;4.8;81.4;12.8;23.0;24.9;39.2;0.4;17.1;37.1;45.5;0.4;27.3;22.7;49.6
531;33;50 tot 100 werkzame personen;2006;17.9;7.1;7.1;67.9;3.4;31.0;31.0;34.5;0.0;10.3;37.9;51.7;0.0;27.6;41.4;31.0
532;33;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;100.0;14.3;9.5;33.3;42.9;0.0;9.5;42.9;47.6;0.0;14.3;33.3;52.4
533;33;50 tot 100 werkzame personen;2008;0.0;0.0;9.1;90.9;8.3;22.2;27.8;41.7;0.0;5.6;52.8;41.7;0.0;36.1;22.2;41.7
534;33;100 tot 250 werkzame personen;2006;42.9;0.0;0.0;57.1;12.5;37.5;37.5;12.5;0.0;37.5;50.0;12.5;0.0;50.0;25.0;25.0
535;33;100 tot 250 werkzame personen;2007;0.0;0.0;22.2;77.8;18.2;27.3;18.2;36.4;0.0;9.1;63.6;27.3;0.0;45.5;36.4;18.2
536;33;100 tot 250 werkzame personen;2008;30.0;0.0;10.0;60.0;0.0;40.0;40.0;20.0;0.0;10.0;70.0;20.0;0.0;50.0;30.0;20.0
537;33;250 of meer werkzame personen;2006;0.0;16.7;0.0;83.3;0.0;0.0;33.3;66.7;0.0;50.0;16.7;33.3;0.0;66.7;0.0;33.3
538;33;250 of meer werkzame personen;2007;14.3;14.3;14.3;57.1;0.0;0.0;28.6;71.4;0.0;57.1;28.6;14.3;0.0;28.6;42.9;28.6
539;33;250 of meer werkzame personen;2008;16.7;0.0;0.0;83.3;0.0;0.0;33.3;66.7;0.0;50.0;33.3;16.7;0.0;33.3;50.0;16.7
540;35;1 werkzame persoon;2006;16.7;0.0;0.0;83.3;25.0;37.5;12.5;25.0;0.0;28.6;42.9;28.6;0.0;57.1;14.3;28.6
541;35;1 werkzame persoon;2007;0.0;0.0;16.7;83.3;45.5;18.2;0.0;36.4;10.0;20.0;10.0;60.0;10.0;40.0;40.0;10.0
542;35;1 werkzame persoon;2008;28.6;4.8;0.0;66.7;22.2;18.5;14.8;44.4;0.0;23.1;23.1;53.9;0.0;46.2;7.7;46.2
543;35;2 tot 10 werkzame personen;2006;16.0;8.0;8.0;68.0;16.7;23.3;16.7;43.3;3.3;26.7;33.3;36.7;3.3;60.0;13.3;23.3
544;35;2 tot 10 werkzame personen;2007;13.8;6.9;3.5;75.9;25.6;20.5;25.6;28.2;2.6;34.2;34.2;29.0;2.6;68.4;7.9;21.1
545;35;2 tot 10 werkzame personen;2008;12.5;4.2;8.3;75.0;17.2;17.2;20.7;44.8;0.0;31.0;17.2;51.7;3.5;58.6;10.3;27.6
546;35;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;;;0.0;;;0.0
547;35;10 tot 50 werkzame personen;2007;0.0;0.0;0.0;100.0;16.7;33.3;33.3;16.7;0.0;33.3;50.0;16.7;0.0;66.7;33.3;0.0
548;35;10 tot 50 werkzame personen;2008;0.0;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0;;0.0;0.0
549;35;50 tot 100 werkzame personen;2006;;0.0;0.0;;0.0;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0
550;35;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;;;;;0.0;;;;0.0;;;0.0;0.0
551;35;50 tot 100 werkzame personen;2008;0.0;0.0;25.0;75.0;0.0;50.0;25.0;25.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0
552;35;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;;0.0;;;;0.0;;;0.0;0.0;;0.0;0.0
553;35;100 tot 250 werkzame personen;2007;0.0;;;;0.0;0.0;;;0.0;;0.0;0.0;0.0;;0.0;0.0
554;35;100 tot 250 werkzame personen;2008;25.0;0.0;0.0;75.0;0.0;25.0;0.0;75.0;0.0;50.0;50.0;0.0;0.0;75.0;0.0;25.0
555;35;250 of meer werkzame personen;2006;0.0;0.0;10.0;90.0;9.1;9.1;27.3;54.5;0.0;54.6;36.4;9.1;0.0;81.8;0.0;18.2
556;35;250 of meer werkzame personen;2007;0.0;0.0;11.1;88.9;10.0;10.0;20.0;60.0;0.0;40.0;50.0;10.0;0.0;80.0;0.0;20.0
557;35;250 of meer werkzame personen;2008;11.1;0.0;44.4;44.4;10.0;20.0;10.0;60.0;0.0;30.0;50.0;20.0;0.0;80.0;0.0;20.0
558;36;1 werkzame persoon;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
559;36;1 werkzame persoon;2007;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
560;36;1 werkzame persoon;2008;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
561;36;2 tot 10 werkzame personen;2006;0.0;0.0;33.3;66.7;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;0.0;75.0;0.0;25.0
562;36;2 tot 10 werkzame personen;2007;75.0;0.0;0.0;25.0;0.0;25.0;25.0;50.0;33.3;0.0;0.0;66.7;0.0;33.3;33.3;33.3
563;36;2 tot 10 werkzame personen;2008;0.0;0.0;0.0;;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0
564;36;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
565;36;10 tot 50 werkzame personen;2007;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;;;0.0;;0.0;
566;36;10 tot 50 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
567;36;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
568;36;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
569;36;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;0.0
570;36;100 tot 250 werkzame personen;2006;0.0;0.0;;;0.0;0.0;;;;;0.0;0.0;;;0.0;0.0
571;36;100 tot 250 werkzame personen;2007;0.0;;0.0;;0.0;0.0;;;;;0.0;0.0;;;0.0;0.0
572;36;100 tot 250 werkzame personen;2008;0.0;0.0;;0.0;0.0;0.0;;;;;;0.0;;;0.0;0.0
573;36;250 of meer werkzame personen;2006;0.0;20.0;20.0;60.0;0.0;20.0;40.0;40.0;60.0;40.0;0.0;0.0;20.0;80.0;0.0;0.0
574;36;250 of meer werkzame personen;2007;20.0;0.0;20.0;60.0;0.0;0.0;40.0;60.0;40.0;40.0;20.0;0.0;0.0;100.0;0.0;0.0
575;36;250 of meer werkzame personen;2008;0.0;40.0;20.0;40.0;0.0;0.0;40.0;60.0;20.0;60.0;20.0;0.0;20.0;80.0;0.0;0.0
576;37;1 werkzame persoon;2006;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
577;37;1 werkzame persoon;2007;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;
578;37;1 werkzame persoon;2008;25.0;0.0;0.0;75.0;0.0;25.0;0.0;75.0;0.0;50.0;25.0;25.0;0.0;75.0;25.0;0.0
579;37;2 tot 10 werkzame personen;2006;42.9;0.0;14.3;42.9;36.4;18.2;18.2;27.3;0.0;20.0;50.0;30.0;0.0;60.0;20.0;20.0
580;37;2 tot 10 werkzame personen;2007;14.3;14.3;14.3;57.1;36.4;36.4;0.0;27.3;0.0;45.5;9.1;45.5;0.0;54.6;18.2;27.3
581;37;2 tot 10 werkzame personen;2008;11.1;0.0;22.2;66.7;18.2;45.5;9.1;27.3;9.1;27.3;18.2;45.5;9.1;54.6;0.0;36.4
582;37;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;100.0;60.0;0.0;20.0;20.0;0.0;0.0;40.0;60.0;0.0;20.0;80.0;0.0
583;37;10 tot 50 werkzame personen;2007;0.0;0.0;16.7;83.3;0.0;33.3;16.7;50.0;0.0;0.0;16.7;83.3;0.0;16.7;50.0;33.3
584;37;10 tot 50 werkzame personen;2008;33.3;0.0;33.3;33.3;25.0;50.0;0.0;25.0;0.0;0.0;0.0;100.0;0.0;0.0;25.0;75.0
585;37;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
586;37;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
587;37;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;0.0
588;37;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
589;37;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0
590;37;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
591;37;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
592;37;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
593;37;250 of meer werkzame personen;2008;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
594;38;1 werkzame persoon;2006;43.8;0.0;0.0;56.3;23.8;9.5;9.5;57.1;0.0;30.0;35.0;35.0;0.0;60.0;10.0;30.0
595;38;1 werkzame persoon;2007;20.0;10.0;10.0;60.0;44.4;22.2;5.6;27.8;0.0;22.2;27.8;50.0;0.0;50.0;16.7;33.3
596;38;1 werkzame persoon;2008;16.7;0.0;12.5;70.8;22.6;22.6;19.4;35.5;3.1;18.8;40.6;37.5;3.1;56.3;18.8;21.9
597;38;2 tot 10 werkzame personen;2006;16.4;1.4;6.9;75.3;26.3;16.2;19.2;38.4;3.0;29.3;27.3;40.4;3.0;53.5;12.1;31.3
598;38;2 tot 10 werkzame personen;2007;14.0;2.3;4.7;79.1;20.4;22.2;12.0;45.4;0.9;23.2;36.1;39.8;0.9;50.0;15.7;33.3
599;38;2 tot 10 werkzame personen;2008;10.1;7.6;6.3;76.0;19.4;21.4;12.2;46.9;0.0;22.5;33.7;43.9;0.0;53.1;12.2;34.7
600;38;10 tot 50 werkzame personen;2006;18.6;7.0;9.3;65.1;24.6;26.3;17.5;31.6;5.3;31.6;26.3;36.8;3.5;56.1;12.3;28.1
601;38;10 tot 50 werkzame personen;2007;12.8;6.4;10.6;70.2;14.5;27.3;20.0;38.2;0.0;25.9;35.2;38.9;0.0;59.3;18.5;22.2
602;38;10 tot 50 werkzame personen;2008;10.5;5.3;12.3;71.9;17.4;20.3;24.6;37.7;0.0;22.1;29.4;48.5;0.0;50.0;17.7;32.4
603;38;50 tot 100 werkzame personen;2006;;0.0;0.0;;0.0;;;;0.0;;;;0.0;;0.0;
604;38;50 tot 100 werkzame personen;2007;0.0;25.0;0.0;75.0;20.0;40.0;40.0;0.0;0.0;60.0;40.0;0.0;0.0;60.0;20.0;20.0
605;38;50 tot 100 werkzame personen;2008;0.0;25.0;0.0;75.0;20.0;60.0;20.0;0.0;0.0;40.0;40.0;20.0;0.0;60.0;20.0;20.0
606;38;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;100.0;0.0;25.0;75.0;0.0;0.0;50.0;50.0;0.0;0.0;100.0;0.0;0.0
607;38;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;;0.0;;;;0.0;;;0.0;0.0;;0.0;0.0
608;38;100 tot 250 werkzame personen;2008;16.7;0.0;0.0;83.3;0.0;16.7;50.0;33.3;0.0;83.3;16.7;0.0;0.0;100.0;0.0;0.0
609;38;250 of meer werkzame personen;2006;11.1;0.0;22.2;66.7;0.0;22.2;33.3;44.4;11.1;88.9;0.0;0.0;0.0;100.0;0.0;0.0
610;38;250 of meer werkzame personen;2007;0.0;0.0;14.3;85.7;12.5;12.5;25.0;50.0;12.5;75.0;12.5;0.0;0.0;100.0;0.0;0.0
611;38;250 of meer werkzame personen;2008;12.5;12.5;12.5;62.5;0.0;25.0;37.5;37.5;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0
612;39;1 werkzame persoon;2006;;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
613;39;1 werkzame persoon;2007;25.0;12.5;12.5;50.0;11.1;0.0;33.3;55.6;0.0;11.1;11.1;77.8;0.0;33.3;11.1;55.6
614;39;1 werkzame persoon;2008;36.4;9.1;0.0;54.6;21.4;21.4;28.6;28.6;0.0;21.4;21.4;57.1;0.0;50.0;0.0;50.0
615;39;2 tot 10 werkzame personen;2006;23.1;5.1;7.7;64.1;20.4;18.4;26.5;34.7;0.0;20.4;22.5;57.1;0.0;46.9;14.3;38.8
616;39;2 tot 10 werkzame personen;2007;22.6;3.2;0.0;74.2;27.9;16.3;25.6;30.2;2.3;20.9;30.2;46.5;2.3;58.1;9.3;30.2
617;39;2 tot 10 werkzame personen;2008;14.8;3.7;3.7;77.8;22.9;14.3;22.9;40.0;0.0;20.0;28.6;51.4;0.0;54.3;22.9;22.9
618;39;10 tot 50 werkzame personen;2006;29.4;11.8;0.0;58.8;29.2;29.2;20.8;20.8;0.0;12.5;45.8;41.7;0.0;41.7;41.7;16.7
619;39;10 tot 50 werkzame personen;2007;6.3;0.0;6.3;87.5;20.0;25.0;5.0;50.0;5.0;10.0;35.0;50.0;0.0;40.0;25.0;35.0
620;39;10 tot 50 werkzame personen;2008;18.8;0.0;6.3;75.0;11.1;22.2;16.7;50.0;0.0;11.1;33.3;55.6;0.0;38.9;22.2;38.9
621;39;50 tot 100 werkzame personen;2006;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;
622;39;50 tot 100 werkzame personen;2007;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;
623;39;50 tot 100 werkzame personen;2008;;0.0;0.0;;0.0;;0.0;;0.0;;;;0.0;;;
624;39;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
625;39;100 tot 250 werkzame personen;2007;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
626;39;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
627;39;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
628;39;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
629;39;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
630;41;1 werkzame persoon;2006;30.8;8.1;6.0;55.1;25.4;17.7;19.0;37.9;3.7;30.6;21.9;43.8;2.5;51.7;8.3;37.6
631;41;1 werkzame persoon;2007;27.0;8.7;7.4;57.0;28.6;13.7;10.6;47.2;3.3;30.9;19.5;46.3;2.6;49.5;10.4;37.5
632;41;1 werkzame persoon;2008;24.9;7.8;5.6;61.7;23.9;13.1;12.2;50.8;2.5;23.8;20.2;53.5;1.7;41.8;10.9;45.6
633;41;2 tot 10 werkzame personen;2006;24.5;6.1;7.2;62.2;23.7;20.1;16.9;39.3;1.0;23.1;28.7;47.3;0.6;46.9;15.1;37.4
634;41;2 tot 10 werkzame personen;2007;18.0;4.5;5.7;71.8;22.1;19.3;17.7;40.9;1.0;23.2;28.9;47.0;0.6;47.3;15.6;36.6
635;41;2 tot 10 werkzame personen;2008;18.1;3.7;6.7;71.5;20.8;19.0;18.6;41.6;0.6;23.7;29.0;46.8;0.3;47.3;17.7;34.7
636;41;10 tot 50 werkzame personen;2006;21.2;5.6;7.8;65.4;22.4;26.6;19.3;31.7;0.2;22.5;43.1;34.3;0.4;50.4;24.4;24.9
637;41;10 tot 50 werkzame personen;2007;12.9;5.0;4.9;77.2;19.2;26.9;21.7;32.3;0.2;22.2;44.8;32.8;0.2;52.1;21.5;26.3
638;41;10 tot 50 werkzame personen;2008;10.9;4.9;6.1;78.1;16.5;26.0;22.4;35.2;0.1;22.2;41.9;35.8;0.3;51.8;19.8;28.1
639;41;50 tot 100 werkzame personen;2006;18.6;5.1;11.9;64.4;15.7;28.6;37.1;18.6;0.0;18.6;57.1;24.3;0.0;50.0;27.1;22.9
640;41;50 tot 100 werkzame personen;2007;13.9;2.5;6.3;77.2;13.2;25.3;29.7;31.9;1.1;12.2;63.3;23.3;0.0;47.8;28.9;23.3
641;41;50 tot 100 werkzame personen;2008;10.0;4.0;5.0;81.0;6.5;29.0;29.9;34.6;0.0;18.7;63.6;17.8;0.0;53.3;24.3;22.4
642;41;100 tot 250 werkzame personen;2006;21.2;18.2;6.1;54.6;10.8;21.6;24.3;43.2;0.0;21.6;43.2;35.1;0.0;48.7;21.6;29.7
643;41;100 tot 250 werkzame personen;2007;10.0;7.5;0.0;82.5;2.4;29.3;31.7;36.6;0.0;34.2;43.9;22.0;0.0;46.3;29.3;24.4
644;41;100 tot 250 werkzame personen;2008;11.8;8.8;2.9;76.5;10.5;31.6;26.3;31.6;0.0;29.0;39.5;31.6;0.0;55.3;29.0;15.8
645;41;250 of meer werkzame personen;2006;9.1;4.6;9.1;77.3;0.0;4.5;63.6;31.8;0.0;68.2;18.2;13.6;0.0;18.2;63.6;18.2
646;41;250 of meer werkzame personen;2007;20.0;5.0;10.0;65.0;0.0;10.0;55.0;35.0;5.3;63.2;21.1;10.5;0.0;42.1;21.1;36.8
647;41;250 of meer werkzame personen;2008;9.1;9.1;18.2;63.6;0.0;4.5;50.0;45.5;0.0;68.2;31.8;0.0;0.0;36.4;13.6;50.0
648;42;1 werkzame persoon;2006;20.9;14.0;11.6;53.5;28.3;15.0;11.7;45.0;3.5;13.8;19.0;63.8;3.5;31.0;12.1;53.5
649;42;1 werkzame persoon;2007;30.6;4.1;2.0;63.3;18.3;15.0;15.0;51.7;8.8;28.1;15.8;47.4;5.3;49.1;10.5;35.1
650;42;1 werkzame persoon;2008;29.1;5.8;5.8;59.3;18.9;20.8;12.3;48.1;2.9;13.5;17.3;66.4;1.9;28.9;16.4;52.9
651;42;2 tot 10 werkzame personen;2006;21.7;6.9;5.4;66.1;20.8;15.1;18.4;45.8;1.9;16.8;24.1;57.2;1.4;40.7;16.1;41.8
652;42;2 tot 10 werkzame personen;2007;16.1;4.6;6.3;73.0;18.3;20.9;15.7;45.1;0.7;16.1;27.4;55.8;0.0;43.3;16.1;40.7
653;42;2 tot 10 werkzame personen;2008;15.5;6.1;7.9;70.5;17.0;17.9;19.7;45.4;0.3;16.2;26.1;57.5;0.0;41.3;17.4;41.3
654;42;10 tot 50 werkzame personen;2006;17.3;8.2;7.8;66.7;15.3;23.3;22.6;38.7;0.4;9.1;39.4;51.2;0.4;46.7;26.1;26.8
655;42;10 tot 50 werkzame personen;2007;6.4;3.6;5.6;84.5;11.9;19.3;26.7;42.1;0.0;10.2;37.9;51.9;0.0;44.9;27.7;27.4
656;42;10 tot 50 werkzame personen;2008;11.5;5.4;8.1;75.1;10.6;23.3;22.9;43.2;0.0;11.7;36.8;51.6;0.3;38.1;30.6;30.9
657;42;50 tot 100 werkzame personen;2006;18.5;0.0;7.4;74.1;18.2;30.3;24.2;27.3;0.0;12.1;36.4;51.5;0.0;48.5;24.2;27.3
658;42;50 tot 100 werkzame personen;2007;11.8;5.9;5.9;76.5;22.7;22.7;36.4;18.2;0.0;4.6;45.5;50.0;0.0;45.5;31.8;22.7
659;42;50 tot 100 werkzame personen;2008;11.1;5.6;5.6;77.8;14.3;42.9;19.0;23.8;0.0;0.0;42.9;57.1;0.0;42.9;47.6;9.5
660;42;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;100.0;0.0;30.0;20.0;50.0;10.0;0.0;30.0;60.0;0.0;50.0;40.0;10.0
661;42;100 tot 250 werkzame personen;2007;15.4;0.0;7.7;76.9;0.0;30.8;15.4;53.8;7.7;23.1;38.5;30.8;0.0;61.5;7.7;30.8
662;42;100 tot 250 werkzame personen;2008;8.3;8.3;8.3;75.0;20.0;13.3;26.7;40.0;0.0;13.3;40.0;46.7;0.0;40.0;33.3;26.7
663;42;250 of meer werkzame personen;2006;0.0;0.0;0.0;100.0;0.0;0.0;41.7;58.3;0.0;75.0;25.0;0.0;0.0;66.7;25.0;8.3
664;42;250 of meer werkzame personen;2007;8.3;8.3;0.0;83.3;0.0;8.3;41.7;50.0;0.0;75.0;25.0;0.0;0.0;66.7;25.0;8.3
665;42;250 of meer werkzame personen;2008;0.0;9.1;0.0;90.9;0.0;9.1;36.4;54.5;0.0;90.9;9.1;0.0;0.0;63.6;27.3;9.1
666;43;1 werkzame persoon;2006;27.7;6.9;8.8;56.6;24.5;15.2;14.7;45.6;3.0;20.8;18.6;57.6;2.2;37.0;12.9;47.9
667;43;1 werkzame persoon;2007;24.0;5.0;8.0;62.9;22.7;14.9;13.3;49.2;1.7;21.6;19.0;57.8;0.9;41.1;10.8;47.2
668;43;1 werkzame persoon;2008;21.2;5.3;6.9;66.6;20.1;13.7;13.9;52.3;1.7;18.4;17.6;62.3;1.2;35.0;10.8;53.0
669;43;2 tot 10 werkzame personen;2006;22.4;5.3;7.5;64.8;21.1;20.5;17.1;41.3;0.8;16.2;25.8;57.2;0.6;38.0;15.5;45.9
670;43;2 tot 10 werkzame personen;2007;15.3;4.4;4.6;75.7;18.5;20.5;17.4;43.6;0.6;16.4;26.7;56.3;0.4;38.3;15.9;45.4
671;43;2 tot 10 werkzame personen;2008;16.6;4.0;5.8;73.6;17.5;18.8;17.6;46.1;0.4;15.0;23.9;60.7;0.3;34.7;17.4;47.7
672;43;10 tot 50 werkzame personen;2006;17.5;5.3;6.9;70.3;19.2;24.0;20.7;36.1;0.1;10.6;31.8;57.5;0.1;32.8;23.0;44.1
673;43;10 tot 50 werkzame personen;2007;9.5;3.4;5.2;82.0;17.5;23.3;21.2;38.0;0.2;10.5;33.7;55.6;0.2;34.7;23.6;41.5
674;43;10 tot 50 werkzame personen;2008;12.8;3.1;4.9;79.1;13.8;22.8;22.0;41.4;0.1;9.4;33.3;57.2;0.1;33.5;23.5;42.9
675;43;50 tot 100 werkzame personen;2006;8.3;2.1;5.6;84.0;21.3;26.8;18.6;33.3;0.0;9.3;39.3;51.4;0.6;44.3;27.3;27.9
676;43;50 tot 100 werkzame personen;2007;7.5;5.0;2.5;85.0;16.2;22.5;27.7;33.5;0.0;7.9;45.0;47.1;0.0;42.4;27.8;29.8
677;43;50 tot 100 werkzame personen;2008;9.0;3.0;3.6;84.4;16.5;23.5;25.0;35.0;0.0;9.1;37.7;53.3;0.0;39.7;30.7;29.7
