ID;Toepassingsgroepen;SectorenEnGewassen;Perioden;BedrijvenMetGebruik_1;OppervlakteMetGebruik_2;GebruikGeheleJaar_3;GebruikPerHectare_4;GebruikInJanuari_5;GebruikInFebruari_6;GebruikInMaart_7;GebruikInApril_8;GebruikInMei_9;GebruikInJuni_10;GebruikInJuli_11;GebruikInAugustus_12;GebruikInSeptember_13;GebruikInOktober_14;GebruikInNovember_15;GebruikInDecember_16;MinimaalGebruik_17;GemiddeldLaagGebruik_18;GemiddeldGebruik_19;GemiddeldHoogGebruik_20;MaximaalGebruik_21
3352;Hulpstoffen;Paprika's;1995;32;64;835;0.8;0.0;0.2;0.7;0.5;0.0;0.0;11.4;33.4;41.0;3.1;9.6;0.0;0.0;0.0;0.0;0.0;0.0
3353;Hulpstoffen;Paprika's;1998;39;75;111;0.1;8.3;0.0;0.0;4.2;9.5;2.9;5.7;19.2;33.3;1.1;15.7;0.0;0.0;0.0;0.0;0.0;0.0
3354;Hulpstoffen;Paprika's;2000;35;62;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;61.0;0.0;0.0;0.0;0.0;0.0;0.0
3355;Hulpstoffen;Paprika's;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3356;Hulpstoffen;Komkommers excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3357;Hulpstoffen;Komkommers excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3358;Hulpstoffen;Komkommers excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3359;Hulpstoffen;Komkommers excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3360;Hulpstoffen;Paprika's excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3361;Hulpstoffen;Paprika's excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3362;Hulpstoffen;Paprika's excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3363;Hulpstoffen;Paprika's excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3364;Hulpstoffen;Radijs;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3365;Hulpstoffen;Radijs;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3366;Hulpstoffen;Radijs;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3367;Hulpstoffen;Radijs;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3368;Hulpstoffen;Rozen;1995;132;90;188;0.2;9.2;4.7;9.7;5.2;10.6;14.3;14.3;14.6;9.9;5.8;1.2;0.7;0.0;0.0;0.0;0.0;0.0
3369;Hulpstoffen;Rozen;1998;271;290;690;0.7;2.2;5.9;5.2;4.6;7.6;7.3;13.2;15.2;13.6;10.7;7.3;7.1;0.0;0.0;0.0;0.0;0.0
3370;Hulpstoffen;Rozen;2000;135;238;317;0.3;3.3;2.0;6.6;2.6;15.6;15.3;7.1;5.2;36.0;0.0;6.3;0.0;0.0;0.0;0.0;0.0;0.0
3371;Hulpstoffen;Rozen;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3372;Hulpstoffen;Rozen excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3373;Hulpstoffen;Rozen excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3374;Hulpstoffen;Rozen excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3375;Hulpstoffen;Rozen excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3376;Hulpstoffen;Anjers;1995;74;29;12;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3377;Hulpstoffen;Anjers;1998;48;25;9;0.1;15.8;16.3;4.0;38.1;1.6;19.0;0.0;4.8;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
3378;Hulpstoffen;Anjers;2000;48;38;4;0.0;0.0;37.2;21.9;19.3;0.0;0.0;11.2;10.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3379;Hulpstoffen;Anjers;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3380;Hulpstoffen;Anjers excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3381;Hulpstoffen;Anjers excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3382;Hulpstoffen;Anjers excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3383;Hulpstoffen;Anjers excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3384;Hulpstoffen;Chrysanten;1995;215;273;3661;4.7;3.7;6.0;9.1;13.7;11.1;13.2;7.5;9.9;9.0;9.4;4.0;3.3;0.0;0.0;0.0;0.0;0.0
3385;Hulpstoffen;Chrysanten;1998;173;261;1614;2.1;6.1;5.8;6.3;9.4;6.1;15.8;18.2;8.9;8.1;8.8;5.2;1.2;0.0;0.0;0.0;0.0;0.0
3386;Hulpstoffen;Chrysanten;2000;66;58;603;0.8;10.1;7.4;8.2;12.9;13.6;19.3;28.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3387;Hulpstoffen;Chrysanten;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3388;Hulpstoffen;Freesia's;1995;78;77;90;0.3;4.0;13.5;1.3;0.1;1.3;7.2;21.0;19.3;18.6;5.4;6.0;2.5;0.0;0.0;0.0;0.0;0.0
3389;Hulpstoffen;Freesia's;1998;43;27;22;0.1;11.0;17.1;6.3;7.9;7.1;0.0;6.3;11.8;7.7;1.2;11.0;12.8;0.0;0.0;0.0;0.0;0.0
3390;Hulpstoffen;Freesia's;2000;29;24;3;0.0;0.0;0.0;0.0;83.3;0.0;0.0;11.1;0.0;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3391;Hulpstoffen;Freesia's;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3392;Hulpstoffen;Freesia's excl. zwavel en bact prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3393;Hulpstoffen;Freesia's excl. zwavel en bact prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3394;Hulpstoffen;Freesia's excl. zwavel en bact prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3395;Hulpstoffen;Freesia's excl. zwavel en bact prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3396;Hulpstoffen;Orchideeën;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3397;Hulpstoffen;Orchideeën;1998;48;55;18;0.1;5.0;0.0;2.1;0.0;24.3;12.6;0.0;12.6;13.4;11.7;9.2;9.2;0.0;0.0;0.0;0.0;0.0
3398;Hulpstoffen;Orchideeën;2000;46;59;48;0.2;0.0;0.0;0.0;1.3;7.8;39.6;15.9;32.2;1.0;1.1;0.2;1.0;0.0;0.0;0.0;0.0;0.0
3399;Hulpstoffen;Orchideeën;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3400;Hulpstoffen;Orchideeën excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3401;Hulpstoffen;Orchideeën excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3402;Hulpstoffen;Orchideeën excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3403;Hulpstoffen;Orchideeën excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3404;Hulpstoffen;Gerbera's;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3405;Hulpstoffen;Gerbera's;1998;13;14;42;0.2;0.0;0.0;0.0;0.0;1.2;10.0;19.4;0.0;0.0;8.9;32.1;28.4;0.0;0.0;0.0;0.0;0.0
3406;Hulpstoffen;Gerbera's;2000;18;38;5;0.0;20.7;22.4;0.5;0.0;0.0;0.0;8.3;19.9;0.0;0.0;24.9;3.3;0.0;0.0;0.0;0.0;0.0
3407;Hulpstoffen;Gerbera's;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3408;Hulpstoffen;Gerbera's excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3409;Hulpstoffen;Gerbera's excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3410;Hulpstoffen;Gerbera's excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3411;Hulpstoffen;Gerbera's excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3412;Hulpstoffen;Alstroemeria;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3413;Hulpstoffen;Alstroemeria;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3414;Hulpstoffen;Alstroemeria;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3415;Hulpstoffen;Alstroemeria;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3416;Hulpstoffen;Alstroemeria exl. zwavel en bact prep;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3417;Hulpstoffen;Alstroemeria exl. zwavel en bact prep;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3418;Hulpstoffen;Alstroemeria exl. zwavel en bact prep;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3419;Hulpstoffen;Alstroemeria exl. zwavel en bact prep;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3420;Hulpstoffen;Lelies (snijbloemen);1995;79;55;89;0.4;5.3;8.8;11.1;6.1;16.1;11.3;12.7;26.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3421;Hulpstoffen;Lelies (snijbloemen);1998;53;36;6;0.0;11.4;13.0;6.5;0.0;0.0;6.5;0.0;10.8;0.0;0.0;51.8;0.0;0.0;0.0;0.0;0.0;0.0
3422;Hulpstoffen;Lelies (snijbloemen);2000;35;25;48;0.2;0.0;0.0;0.0;0.7;22.1;76.5;0.0;0.0;0.3;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3423;Hulpstoffen;Lelies (snijbloemen);2004;28;70;117;0.4;3.0;3.5;9.1;24.0;7.1;24.4;16.7;8.9;1.3;0.7;0.0;1.1;0.0;0.0;0.0;0.0;0.0
3424;Hulpstoffen;Lelies (snijbloem) excl.zwavel en bact.p;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3425;Hulpstoffen;Lelies (snijbloem) excl.zwavel en bact.p;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3426;Hulpstoffen;Lelies (snijbloem) excl.zwavel en bact.p;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3427;Hulpstoffen;Lelies (snijbloem) excl.zwavel en bact.p;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3428;Hulpstoffen;Potplanten - bloei;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3429;Hulpstoffen;Potplanten - bloei;1998;144;148;86;0.2;3.2;3.6;4.1;7.0;18.2;4.2;11.9;13.3;8.8;11.3;4.1;10.2;0.0;0.0;0.0;0.0;0.0
3430;Hulpstoffen;Potplanten - bloei;2000;78;39;95;0.2;0.0;0.0;0.3;0.0;0.0;0.0;0.0;35.6;16.4;11.0;17.1;19.4;0.0;0.0;0.0;0.0;0.0
3431;Hulpstoffen;Potplanten - bloei;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3432;Hulpstoffen;Potpl. - bloei excl. zwav. en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3433;Hulpstoffen;Potpl. - bloei excl. zwav. en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3434;Hulpstoffen;Potpl. - bloei excl. zwav. en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3435;Hulpstoffen;Potpl. - bloei excl. zwav. en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3436;Hulpstoffen;Potplanten - blad;1995;130;69;194;0.4;15.5;11.4;26.9;1.5;6.6;2.7;2.3;0.6;15.9;0.3;16.2;0.0;0.0;0.0;0.0;0.0;0.0
3437;Hulpstoffen;Potplanten - blad;1998;83;94;124;0.3;9.3;10.2;10.6;12.0;12.1;7.3;10.9;8.5;11.2;2.8;2.0;3.1;0.0;0.0;0.0;0.0;0.0
3438;Hulpstoffen;Potplanten - blad;2000;65;31;6;0.0;0.0;2.1;0.0;47.4;0.0;0.0;25.9;0.0;8.2;0.0;0.0;16.4;0.0;0.0;0.0;0.0;0.0
3439;Hulpstoffen;Potplanten - blad;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3440;Hulpstoffen;Ptpl - blad excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3441;Hulpstoffen;Ptpl - blad excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3442;Hulpstoffen;Ptpl - blad excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3443;Hulpstoffen;Ptpl - blad excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3444;Hulpstoffen;Perkplanten;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3445;Hulpstoffen;Perkplanten;1998;88;59;58;0.1;8.9;52.5;1.0;5.1;4.0;19.3;0.7;2.7;0.7;1.0;1.9;2.2;0.0;0.0;0.0;0.0;0.0
3446;Hulpstoffen;Perkplanten;2000;52;91;34;0.1;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;2.9;57.9;38.6;0.0;0.0;0.0;0.0;0.0
3447;Hulpstoffen;Perkplanten;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3448;Hulpstoffen;Perkplanten excl. zwavel en bact prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3449;Hulpstoffen;Perkplanten excl. zwavel en bact prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3450;Hulpstoffen;Perkplanten excl. zwavel en bact prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3451;Hulpstoffen;Perkplanten excl. zwavel en bact prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3452;Hulpstoffen;Champignons (gewas);1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3453;Hulpstoffen;Champignons (gewas);1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3454;Hulpstoffen;Champignons (gewas);2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3455;Hulpstoffen;Champignons (gewas);2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3456;Overige ontsmetting;Totaal alle sectoren;1995;693;107;45787;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3457;Overige ontsmetting;Totaal alle sectoren;1998;538;93;32645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3458;Overige ontsmetting;Totaal alle sectoren;2000;461;80;24298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3459;Overige ontsmetting;Totaal alle sectoren;2004;235;66;11042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3460;Overige ontsmetting;Akkerbouw;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3461;Overige ontsmetting;Akkerbouw;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3462;Overige ontsmetting;Akkerbouw;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3463;Overige ontsmetting;Akkerbouw;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3464;Overige ontsmetting;Groenten open grond;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3465;Overige ontsmetting;Groenten open grond;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3466;Overige ontsmetting;Groenten open grond;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3467;Overige ontsmetting;Groenten open grond;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3468;Overige ontsmetting;Pit- en steenvruchten;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3469;Overige ontsmetting;Pit- en steenvruchten;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3470;Overige ontsmetting;Pit- en steenvruchten;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3471;Overige ontsmetting;Pit- en steenvruchten;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3472;Overige ontsmetting;Boomkwekerijgewassen;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3473;Overige ontsmetting;Boomkwekerijgewassen;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3474;Overige ontsmetting;Boomkwekerijgewassen;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3475;Overige ontsmetting;Boomkwekerijgewassen;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3476;Overige ontsmetting;Bloembollen en -knollen;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3477;Overige ontsmetting;Bloembollen en -knollen;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3478;Overige ontsmetting;Bloembollen en -knollen;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3479;Overige ontsmetting;Bloembollen en -knollen;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3480;Overige ontsmetting;Groenten onder glas;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
