ID;Afzet;AlleBedrijfstakken;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3;Wegingscoefficient_4
4741;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2025 januari;;;;1
4742;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2025 februari;;;;1
4743;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 januari;91.6;;;3014
4744;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 februari;91.5;-0.1;;3014
4745;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 maart;91.5;0.0;;3014
4746;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 april;91.7;0.2;;3014
4747;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 mei;91.8;0.1;;3014
4748;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 juni;91.8;0.1;;3014
4749;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 juli;91.4;-0.5;;3014
4750;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 augustus;91.5;0.2;;3014
4751;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 september;91.6;0.1;;3014
4752;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 oktober;91.7;0.1;;3014
4753;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 november;91.7;0.0;;3014
4754;Totaal afzetprijzen;1105 Bierbrouwerijen;2018 december;91.7;0.0;;3014
4755;Totaal afzetprijzen;1105 Bierbrouwerijen;2018;91.6;;;3014
4756;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 januari;92.4;0.8;0.9;3014
4757;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 februari;91.9;-0.5;0.4;3014
4758;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 maart;91.9;0.0;0.4;3014
4759;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 april;92.8;1.0;1.2;3014
4760;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 mei;92.7;-0.1;1.0;3014
4761;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 juni;92.7;-0.1;0.9;3014
4762;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 juli;92.6;0.0;1.4;3014
4763;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 augustus;92.7;0.0;1.2;3014
4764;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 september;92.6;0.0;1.2;3014
4765;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 oktober;93.1;0.4;1.5;3014
4766;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 november;93.1;0.0;1.5;3014
4767;Totaal afzetprijzen;1105 Bierbrouwerijen;2019 december;94.0;1.0;2.5;3014
4768;Totaal afzetprijzen;1105 Bierbrouwerijen;2019;92.7;;1.2;3014
4769;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 januari;94.9;1.0;2.8;3014
4770;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 februari;95.5;0.6;3.9;3014
4771;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 maart;95.5;0.0;3.9;3014
4772;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 april;95.0;-0.5;2.4;3014
4773;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 mei;95.3;0.2;2.8;3014
4774;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 juni;95.3;0.0;2.8;3014
4775;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 juli;95.1;-0.1;2.7;3014
4776;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 augustus;95.2;0.1;2.7;3014
4777;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 september;95.0;-0.1;2.6;3014
4778;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 oktober;94.6;-0.4;1.7;3014
4779;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 november;94.9;0.3;1.9;3014
4780;Totaal afzetprijzen;1105 Bierbrouwerijen;2020 december;98.3;3.6;4.6;3014
4781;Totaal afzetprijzen;1105 Bierbrouwerijen;2020;95.4;;2.9;3014
4782;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 januari;99.2;0.9;4.5;3014
4783;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 februari;99.5;0.3;4.2;3014
4784;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 maart;99.3;-0.2;4.0;3014
4785;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 april;99.8;0.5;5.0;3014
4786;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 mei;99.7;-0.1;4.7;3014
4787;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 juni;99.6;-0.1;4.6;3014
4788;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 juli;100.1;0.5;5.3;3014
4789;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 augustus;100.1;-0.1;5.1;3014
4790;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 september;100.4;0.3;5.6;3014
4791;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 oktober;100.8;0.4;6.5;3014
4792;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 november;100.9;0.1;6.3;3014
4793;Totaal afzetprijzen;1105 Bierbrouwerijen;2021 december;100.7;-0.2;2.4;3014
4794;Totaal afzetprijzen;1105 Bierbrouwerijen;2021;100.0;;4.8;3014
4795;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 januari;102.2;1.5;3.0;3014
4796;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 februari;103.1;0.9;3.7;3014
4797;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 maart;105.0;1.8;5.7;3014
4798;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 april;107.7;2.6;7.9;3014
4799;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 mei;108.0;0.3;8.3;3014
4800;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 juni;107.7;-0.2;8.1;3014
4801;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 juli;109.5;1.6;9.4;3014
4802;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 augustus;109.4;-0.1;9.3;3014
4803;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 september;109.6;0.2;9.2;3014
4804;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 oktober;109.4;-0.2;8.6;3014
4805;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 november;109.4;0.0;8.5;3014
4806;Totaal afzetprijzen;1105 Bierbrouwerijen;2022 december ;109.0;-0.3;8.3;3014
4807;Totaal afzetprijzen;1105 Bierbrouwerijen;2022;107.5;;7.5;3014
4808;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 januari;117.9;8.2;15.4;3014
4809;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 februari;119.1;1.0;15.5;3014
4810;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 maart;119.8;0.5;14.1;3014
4811;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 april;121.7;1.7;13.0;3014
4812;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 mei;121.7;0.0;12.7;3014
4813;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 juni;122.2;0.4;13.4;3014
4814;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 juli;117.6;-3.8;7.4;3014
4815;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 augustus;117.7;0.1;7.5;3014
4816;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 september;117.3;-0.3;7.0;3014
4817;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 oktober;117.3;0.0;7.2;3014
4818;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 november;117.4;0.1;7.3;3014
4819;Totaal afzetprijzen;1105 Bierbrouwerijen;2023 december;117.1;-0.2;7.4;3014
4820;Totaal afzetprijzen;1105 Bierbrouwerijen;2023;118.9;;10.6;3014
4821;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 januari;118.4;1.1;0.4;3014
4822;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 februari;117.8;-0.5;-1.1;3014
4823;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 maart;117.8;0.0;-1.6;3014
4824;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 april;119.6;1.5;-1.7;3014
4825;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 mei;118.9;-0.7;-2.3;3014
4826;Totaal afzetprijzen;1105 Bierbrouwerijen;2024  juni;118.8;0.0;-2.8;3014
4827;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 juli;117.3;-1.3;-0.3;3014
4828;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 augustus;117.3;0.0;-0.3;3014
4829;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 september;117.5;0.2;0.1;3014
4830;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 oktober;118.1;0.5;0.6;3014
4831;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 november;118.8;0.6;1.2;3014
4832;Totaal afzetprijzen;1105 Bierbrouwerijen;2024 december;118.7;0.0;1.4;3014
4833;Totaal afzetprijzen;1105 Bierbrouwerijen;2024;118.2;;-0.6;3014
4834;Totaal afzetprijzen;1105 Bierbrouwerijen;2025 januari;114.9;-3.3;-3.0;3014
4835;Totaal afzetprijzen;1105 Bierbrouwerijen;2025 februari;114.8;-0.1;-2.6;3014
4836;Totaal afzetprijzen;1106 Mouterijen;2018 januari;88.7;;;178
4837;Totaal afzetprijzen;1106 Mouterijen;2018 februari;87.8;-1.0;;178
4838;Totaal afzetprijzen;1106 Mouterijen;2018 maart;87.2;-0.7;;178
4839;Totaal afzetprijzen;1106 Mouterijen;2018 april;86.1;-1.2;;178
4840;Totaal afzetprijzen;1106 Mouterijen;2018 mei;86.2;0.1;;178
4841;Totaal afzetprijzen;1106 Mouterijen;2018 juni;85.4;-0.9;;178
4842;Totaal afzetprijzen;1106 Mouterijen;2018 juli;90.8;6.3;;178
4843;Totaal afzetprijzen;1106 Mouterijen;2018 augustus;94.8;4.4;;178
4844;Totaal afzetprijzen;1106 Mouterijen;2018 september;92.2;-2.7;;178
4845;Totaal afzetprijzen;1106 Mouterijen;2018 oktober;91.5;-0.8;;178
4846;Totaal afzetprijzen;1106 Mouterijen;2018 november;91.5;0.0;;178
4847;Totaal afzetprijzen;1106 Mouterijen;2018 december;90.7;-0.9;;178
4848;Totaal afzetprijzen;1106 Mouterijen;2018;89.4;;;178
4849;Totaal afzetprijzen;1106 Mouterijen;2019 januari;89.8;-0.9;1.2;178
4850;Totaal afzetprijzen;1106 Mouterijen;2019 februari;88.9;-1.0;1.2;178
4851;Totaal afzetprijzen;1106 Mouterijen;2019 maart;86.6;-2.6;-0.7;178
4852;Totaal afzetprijzen;1106 Mouterijen;2019 april;89.2;3.0;3.6;178
4853;Totaal afzetprijzen;1106 Mouterijen;2019 mei;86.6;-2.9;0.5;178
4854;Totaal afzetprijzen;1106 Mouterijen;2019 juni;85.6;-1.1;0.2;178
4855;Totaal afzetprijzen;1106 Mouterijen;2019 juli;84.8;-1.0;-6.6;178
4856;Totaal afzetprijzen;1106 Mouterijen;2019 augustus;84.7;-0.1;-10.6;178
4857;Totaal afzetprijzen;1106 Mouterijen;2019 september;83.0;-2.0;-10.0;178
4858;Totaal afzetprijzen;1106 Mouterijen;2019 oktober;84.7;2.0;-7.4;178
4859;Totaal afzetprijzen;1106 Mouterijen;2019 november;85.1;0.5;-7.0;178
4860;Totaal afzetprijzen;1106 Mouterijen;2019 december;85.2;0.1;-6.0;178
4861;Totaal afzetprijzen;1106 Mouterijen;2019;86.2;;-3.6;178
4862;Totaal afzetprijzen;1106 Mouterijen;2020 januari;85.5;0.4;-4.8;178
4863;Totaal afzetprijzen;1106 Mouterijen;2020 februari;85.9;0.5;-3.4;178
4864;Totaal afzetprijzen;1106 Mouterijen;2020 maart;85.5;-0.5;-1.3;178
4865;Totaal afzetprijzen;1106 Mouterijen;2020 april;84.9;-0.7;-4.8;178
4866;Totaal afzetprijzen;1106 Mouterijen;2020 mei;84.0;-1.0;-3.0;178
4867;Totaal afzetprijzen;1106 Mouterijen;2020 juni;86.3;2.7;0.8;178
4868;Totaal afzetprijzen;1106 Mouterijen;2020 juli;86.2;-0.2;1.6;178
4869;Totaal afzetprijzen;1106 Mouterijen;2020 augustus;85.8;-0.4;1.3;178
4870;Totaal afzetprijzen;1106 Mouterijen;2020 september;86.5;0.8;4.2;178
4871;Totaal afzetprijzen;1106 Mouterijen;2020 oktober;88.1;1.8;4.0;178
4872;Totaal afzetprijzen;1106 Mouterijen;2020 november;90.1;2.3;5.8;178
4873;Totaal afzetprijzen;1106 Mouterijen;2020 december;91.8;1.9;7.8;178
4874;Totaal afzetprijzen;1106 Mouterijen;2020;86.7;;0.6;178
4875;Totaal afzetprijzen;1106 Mouterijen;2021 januari;93.4;1.8;9.2;178
4876;Totaal afzetprijzen;1106 Mouterijen;2021 februari;93.7;0.4;9.1;178
4877;Totaal afzetprijzen;1106 Mouterijen;2021 maart;94.4;0.7;10.3;178
4878;Totaal afzetprijzen;1106 Mouterijen;2021 april;94.8;0.4;11.6;178
4879;Totaal afzetprijzen;1106 Mouterijen;2021 mei;93.7;-1.1;11.5;178
4880;Totaal afzetprijzen;1106 Mouterijen;2021 juni;93.8;0.1;8.6;178
4881;Totaal afzetprijzen;1106 Mouterijen;2021 juli;95.6;2.0;11.0;178
4882;Totaal afzetprijzen;1106 Mouterijen;2021 augustus;100.1;4.6;16.6;178
4883;Totaal afzetprijzen;1106 Mouterijen;2021 september;102.7;2.6;18.7;178
4884;Totaal afzetprijzen;1106 Mouterijen;2021 oktober;110.7;7.8;25.7;178
4885;Totaal afzetprijzen;1106 Mouterijen;2021 november;111.7;0.9;24.0;178
4886;Totaal afzetprijzen;1106 Mouterijen;2021 december;115.4;3.3;25.7;178
4887;Totaal afzetprijzen;1106 Mouterijen;2021;100.0;;15.3;178
4888;Totaal afzetprijzen;1106 Mouterijen;2022 januari;114.9;-0.4;23.0;178
4889;Totaal afzetprijzen;1106 Mouterijen;2022 februari;112.8;-1.9;20.3;178
4890;Totaal afzetprijzen;1106 Mouterijen;2022 maart;125.8;11.6;33.4;178
4891;Totaal afzetprijzen;1106 Mouterijen;2022 april;129.5;2.9;36.6;178
4892;Totaal afzetprijzen;1106 Mouterijen;2022 mei;136.5;5.4;45.6;178
4893;Totaal afzetprijzen;1106 Mouterijen;2022 juni;133.4;-2.3;42.2;178
4894;Totaal afzetprijzen;1106 Mouterijen;2022 juli;125.5;-5.9;31.2;178
4895;Totaal afzetprijzen;1106 Mouterijen;2022 augustus;122.1;-2.7;22.0;178
4896;Totaal afzetprijzen;1106 Mouterijen;2022 september;122.2;0.1;19.0;178
4897;Totaal afzetprijzen;1106 Mouterijen;2022 oktober;128.1;4.8;15.7;178
4898;Totaal afzetprijzen;1106 Mouterijen;2022 november;133.1;4.0;19.2;178
4899;Totaal afzetprijzen;1106 Mouterijen;2022 december ;126.2;-5.2;9.4;178
4900;Totaal afzetprijzen;1106 Mouterijen;2022;125.8;;25.8;178
4901;Totaal afzetprijzen;1106 Mouterijen;2023 januari;128.2;1.6;11.6;178
4902;Totaal afzetprijzen;1106 Mouterijen;2023 februari;128.8;0.5;14.3;178
4903;Totaal afzetprijzen;1106 Mouterijen;2023 maart;128.9;0.1;2.5;178
4904;Totaal afzetprijzen;1106 Mouterijen;2023 april;127.5;-1.1;-1.5;178
4905;Totaal afzetprijzen;1106 Mouterijen;2023 mei;125.0;-2.0;-8.5;178
4906;Totaal afzetprijzen;1106 Mouterijen;2023 juni;132.2;5.8;-0.9;178
4907;Totaal afzetprijzen;1106 Mouterijen;2023 juli;127.2;-3.8;1.4;178
4908;Totaal afzetprijzen;1106 Mouterijen;2023 augustus;129.3;1.7;6.0;178
4909;Totaal afzetprijzen;1106 Mouterijen;2023 september;125.1;-3.3;2.4;178
4910;Totaal afzetprijzen;1106 Mouterijen;2023 oktober;126.7;1.3;-1.0;178
4911;Totaal afzetprijzen;1106 Mouterijen;2023 november;125.5;-1.0;-5.7;178
4912;Totaal afzetprijzen;1106 Mouterijen;2023 december;125.5;0.0;-0.6;178
4913;Totaal afzetprijzen;1106 Mouterijen;2023;127.5;;1.3;178
4914;Totaal afzetprijzen;1106 Mouterijen;2024 januari;123.7;-1.5;-3.6;178
4915;Totaal afzetprijzen;1106 Mouterijen;2024 februari;118.7;-4.0;-7.9;178
4916;Totaal afzetprijzen;1106 Mouterijen;2024 maart;121.6;2.5;-5.7;178
4917;Totaal afzetprijzen;1106 Mouterijen;2024 april;125.1;2.8;-1.9;178
4918;Totaal afzetprijzen;1106 Mouterijen;2024 mei;120.6;-3.6;-3.5;178
4919;Totaal afzetprijzen;1106 Mouterijen;2024  juni;116.3;-3.5;-12.1;178
4920;Totaal afzetprijzen;1106 Mouterijen;2024 juli;115.8;-0.4;-8.9;178
4921;Totaal afzetprijzen;1106 Mouterijen;2024 augustus;113.3;-2.2;-12.4;178
4922;Totaal afzetprijzen;1106 Mouterijen;2024 september;113.2;-0.1;-9.5;178
4923;Totaal afzetprijzen;1106 Mouterijen;2024 oktober;113.6;0.4;-10.3;178
4924;Totaal afzetprijzen;1106 Mouterijen;2024 november;112.6;-0.9;-10.3;178
4925;Totaal afzetprijzen;1106 Mouterijen;2024 december;112.5;0.0;-10.3;178
4926;Totaal afzetprijzen;1106 Mouterijen;2024;117.3;;-8.0;178
4927;Totaal afzetprijzen;1106 Mouterijen;2025 januari;109.8;-2.5;-11.2;178
4928;Totaal afzetprijzen;1106 Mouterijen;2025 februari;108.9;-0.8;-8.2;178
4929;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 januari;96.1;;;2524
4930;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 februari;96.1;0.0;;2524
4931;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 maart;96.1;0.0;;2524
4932;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 april;96.3;0.2;;2524
4933;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 mei;96.4;0.1;;2524
4934;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 juni;96.5;0.0;;2524
4935;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 juli;95.3;-1.2;;2524
4936;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 augustus;95.4;0.1;;2524
4937;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 september;95.7;0.3;;2524
4938;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 oktober;95.9;0.2;;2524
4939;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 november;95.9;0.0;;2524
4940;Totaal afzetprijzen;1107 Frisdrankindustrie;2018 december;95.9;0.0;;2524
4941;Totaal afzetprijzen;1107 Frisdrankindustrie;2018;96.0;;;2524
4942;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 januari;96.1;0.2;0.0;2524
4943;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 februari;95.1;-1.1;-1.1;2524
4944;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 maart;95.0;0.0;-1.1;2524
4945;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 april;95.5;0.5;-0.8;2524
4946;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 mei;95.4;-0.1;-1.0;2524
4947;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 juni;95.4;0.0;-1.1;2524
4948;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 juli;95.6;0.2;0.3;2524
4949;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 augustus;95.6;0.0;0.2;2524
4950;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 september;95.6;0.0;-0.1;2524
4951;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 oktober;95.4;-0.1;-0.4;2524
4952;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 november;95.5;0.0;-0.4;2524
4953;Totaal afzetprijzen;1107 Frisdrankindustrie;2019 december;95.3;-0.2;-0.6;2524
4954;Totaal afzetprijzen;1107 Frisdrankindustrie;2019;95.5;;-0.5;2524
4955;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 januari;95.2;-0.1;-0.9;2524
4956;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 februari;96.4;1.3;1.4;2524
4957;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 maart;96.6;0.1;1.6;2524
4958;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 april;95.2;-1.4;-0.3;2524
4959;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 mei;95.8;0.6;0.4;2524
4960;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 juni;95.8;0.0;0.5;2524
4961;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 juli;95.6;-0.3;0.0;2524
4962;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 augustus;95.9;0.3;0.3;2524
4963;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 september;95.5;-0.4;-0.1;2524
4964;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 oktober;94.4;-1.2;-1.1;2524
4965;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 november;94.9;0.5;-0.6;2524
4966;Totaal afzetprijzen;1107 Frisdrankindustrie;2020 december;98.0;3.3;2.8;2524
4967;Totaal afzetprijzen;1107 Frisdrankindustrie;2020;95.8;;0.3;2524
4968;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 januari;98.9;1.0;3.9;2524
4969;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 februari;99.7;0.7;3.3;2524
4970;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 maart;99.2;-0.4;2.8;2524
4971;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 april;99.5;0.2;4.4;2524
4972;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 mei;99.3;-0.2;3.6;2524
4973;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 juni;99.6;0.3;3.9;2524
4974;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 juli;100.3;0.7;4.9;2524
4975;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 augustus;99.9;-0.4;4.3;2524
4976;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 september;100.6;0.7;5.4;2524
4977;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 oktober;101.2;0.5;7.2;2524
4978;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 november;101.2;0.1;6.7;2524
4979;Totaal afzetprijzen;1107 Frisdrankindustrie;2021 december;100.6;-0.6;2.7;2524
4980;Totaal afzetprijzen;1107 Frisdrankindustrie;2021;100.0;;4.4;2524
4981;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 januari;100.9;0.2;2.0;2524
4982;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 februari;101.7;0.8;2.0;2524
4983;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 maart;103.3;1.6;4.1;2524
4984;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 april;108.5;5.0;9.1;2524
4985;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 mei;108.8;0.3;9.6;2524
4986;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 juni;108.2;-0.5;8.7;2524
4987;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 juli;110.1;1.7;9.8;2524
4988;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 augustus;110.0;-0.1;10.1;2524
4989;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 september;110.3;0.2;9.6;2524
4990;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 oktober;109.2;-1.0;7.9;2524
4991;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 november;109.2;0.0;7.8;2524
4992;Totaal afzetprijzen;1107 Frisdrankindustrie;2022 december ;108.8;-0.3;8.1;2524
4993;Totaal afzetprijzen;1107 Frisdrankindustrie;2022;107.4;;7.4;2524
4994;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 januari;115.4;6.0;14.4;2524
4995;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 februari;118.0;2.3;16.1;2524
4996;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 maart;119.2;1.0;15.3;2524
4997;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 april;125.3;5.2;15.5;2524
4998;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 mei;125.3;0.0;15.2;2524
4999;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 juni;125.7;0.4;16.2;2524
5000;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 juli;123.6;-1.7;12.3;2524
5001;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 augustus;123.3;-0.2;12.1;2524
5002;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 september;123.1;-0.2;11.6;2524
5003;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 oktober;122.9;-0.2;12.5;2524
5004;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 november;123.1;0.2;12.8;2524
5005;Totaal afzetprijzen;1107 Frisdrankindustrie;2023 december;122.8;-0.3;12.8;2524
5006;Totaal afzetprijzen;1107 Frisdrankindustrie;2023;122.3;;13.9;2524
5007;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 januari;122.2;-0.4;6.0;2524
5008;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 februari;121.4;-0.7;2.9;2524
5009;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 maart;121.6;0.2;2.1;2524
5010;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 april;123.5;1.5;-1.5;2524
5011;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 mei;123.0;-0.4;-1.8;2524
5012;Totaal afzetprijzen;1107 Frisdrankindustrie;2024  juni;123.0;0.0;-2.2;2524
5013;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 juli;118.8;-3.4;-3.9;2524
5014;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 augustus;119.4;0.5;-3.2;2524
5015;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 september;119.5;0.1;-2.9;2524
5016;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 oktober;120.2;0.5;-2.2;2524
5017;Totaal afzetprijzen;1107 Frisdrankindustrie;2024 november;121.6;1.2;-1.3;2524
