ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;Perioden;UitkeringsontvangersTotaal_1;Werkloosheid_2;BijstandEnBijstandsgerelateerdTotaal_3;Bijstandsuitkering_4;IOAWUitkering_5;IOAZUitkering_6;ArbeidsongeschiktheidTotaal_7;WAOUitkering_8;WIAUitkeringRegelingWGA_9;WIAUitkeringRegelingIVA_10;WAZUitkering_11;WajongUitkering_12;AOW_13
6263;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 december;72200.0;23880.0;22480.0;20240.0;1150.0;70.0;26670.0;8540.0;9220.0;5140.0;230.0;3610.0;
6264;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 januari;72050.0;23210.0;22460.0;20220.0;1150.0;70.0;27210.0;8840.0;9080.0;5490.0;240.0;3650.0;
6265;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 februari;71750.0;22600.0;22470.0;20210.0;1160.0;70.0;27500.0;8870.0;9220.0;5560.0;240.0;3680.0;
6266;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 maart;69880.0;20640.0;22420.0;20170.0;1160.0;70.0;27650.0;8870.0;9280.0;5650.0;240.0;3690.0;
6267;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 april;69440.0;20250.0;22300.0;20070.0;1160.0;70.0;27710.0;8800.0;9370.0;5700.0;240.0;3700.0;
6268;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 mei;67440.0;18440.0;22110.0;19890.0;1150.0;70.0;27700.0;8720.0;9370.0;5760.0;230.0;3700.0;
6269;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 juni;67680.0;19070.0;21910.0;19680.0;1130.0;70.0;27520.0;8580.0;9310.0;5830.0;230.0;3640.0;
6270;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 juli;67300.0;18790.0;21740.0;19550.0;1110.0;70.0;27540.0;8510.0;9340.0;5900.0;230.0;3640.0;
6271;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 augustus;67140.0;18730.0;21560.0;19410.0;1100.0;70.0;27630.0;8400.0;9440.0;6000.0;230.0;3640.0;
6272;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 september;66660.0;18360.0;21410.0;19260.0;1080.0;70.0;27670.0;8320.0;9470.0;6090.0;230.0;3640.0;
6273;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 oktober;67160.0;18970.0;21260.0;19120.0;1080.0;70.0;27720.0;8250.0;9520.0;6170.0;220.0;3640.0;
6274;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 november;67910.0;19770.0;21170.0;19050.0;1080.0;70.0;27760.0;8170.0;9570.0;6240.0;220.0;3640.0;
6275;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 december;69690.0;21620.0;21160.0;19040.0;1070.0;70.0;27700.0;8100.0;9600.0;6230.0;220.0;3640.0;
6276;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 januari;68720.0;20450.0;21200.0;19060.0;1080.0;70.0;27860.0;8090.0;9620.0;6380.0;220.0;3640.0;
6277;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 februari;68240.0;19620.0;21240.0;19050.0;1090.0;70.0;28170.0;8120.0;9720.0;6520.0;220.0;3670.0;
6278;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 maart;67000.0;18210.0;21250.0;19050.0;1100.0;70.0;28330.0;8100.0;9790.0;6630.0;220.0;3680.0;
6279;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 april;66800.0;17920.0;21170.0;18970.0;1100.0;70.0;28490.0;8090.0;9870.0;6720.0;220.0;3680.0;
6280;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 mei ;65270.0;16450.0;21060.0;18870.0;1090.0;70.0;28520.0;8000.0;9930.0;6770.0;220.0;3690.0;
6281;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 juni;65220.0;16720.0;20980.0;18800.0;1090.0;70.0;28300.0;7880.0;9850.0;6810.0;210.0;3630.0;
6282;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 juli;64550.0;16120.0;20880.0;18720.0;1080.0;70.0;28300.0;7800.0;9890.0;6840.0;200.0;3640.0;
6283;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 augustus;64080.0;15630.0;20770.0;18610.0;1070.0;70.0;28430.0;7730.0;9980.0;6950.0;200.0;3640.0;
6284;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 september;63830.0;15520.0;20610.0;18470.0;1050.0;70.0;28460.0;7660.0;10060.0;6980.0;200.0;3640.0;
6285;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 oktober;64150.0;15880.0;20510.0;18360.0;1050.0;70.0;28500.0;7580.0;10140.0;7020.0;200.0;3640.0;
6286;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 november;64970.0;16770.0;20420.0;18280.0;1030.0;70.0;28530.0;7510.0;10190.0;7070.0;200.0;3640.0;
6287;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 december;66810.0;18680.0;20410.0;18270.0;1030.0;70.0;28460.0;7430.0;10220.0;7080.0;200.0;3640.0;
6288;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 januari;66180.0;17970.0;20420.0;18300.0;1030.0;70.0;28540.0;7360.0;10300.0;7130.0;190.0;3640.0;
6289;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 februari;66400.0;17930.0;20490.0;18360.0;1020.0;70.0;28740.0;7330.0;10440.0;7210.0;190.0;3670.0;
6290;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 maart;95230.0;21180.0;46710.0;18810.0;1020.0;70.0;28790.0;7270.0;10490.0;7250.0;190.0;3680.0;
6291;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 april;101020.0;23870.0;49860.0;19180.0;1020.0;70.0;28840.0;7220.0;10550.0;7300.0;180.0;3680.0;
6292;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 mei;100120.0;23270.0;49540.0;19340.0;1010.0;60.0;28840.0;7150.0;10570.0;7340.0;180.0;3690.0;
6293;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 juni ;84640.0;22700.0;34340.0;19250.0;1000.0;60.0;28720.0;7040.0;10560.0;7370.0;180.0;3650.0;
6294;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 juli;81430.0;21430.0;32320.0;19210.0;990.0;60.0;28780.0;6970.0;10610.0;7440.0;170.0;3660.0;
6295;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 augustus;81190.0;21580.0;31750.0;19100.0;990.0;60.0;28930.0;6900.0;10730.0;7540.0;170.0;3670.0;
6296;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 september;78980.0;20450.0;30570.0;19020.0;980.0;60.0;28970.0;6830.0;10800.0;7600.0;170.0;3660.0;
6297;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 oktober;77830.0;20360.0;29310.0;19130.0;970.0;60.0;29160.0;6760.0;10890.0;7670.0;160.0;3800.0;
6298;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 november;79060.0;20900.0;29970.0;19220.0;970.0;60.0;29240.0;6710.0;10960.0;7710.0;160.0;3810.0;
6299;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 december;81920.0;22140.0;31660.0;19390.0;960.0;60.0;29200.0;6650.0;11000.0;7690.0;160.0;3820.0;
6300;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 januari;83910.0;22130.0;33660.0;19480.0;960.0;60.0;29240.0;6600.0;11050.0;7740.0;160.0;3820.0;
6301;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 februari;83800.0;21580.0;33860.0;19570.0;960.0;60.0;29480.0;6570.0;11240.0;7800.0;160.0;3830.0;
6302;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 maart;81120.0;19800.0;32770.0;19530.0;940.0;60.0;29620.0;6530.0;11350.0;7890.0;150.0;3830.0;
6303;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 april;76630.0;18680.0;29170.0;19440.0;930.0;60.0;29760.0;6470.0;11500.0;7930.0;150.0;3840.0;
6304;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 mei;73380.0;15380.0;29120.0;19240.0;910.0;60.0;29830.0;6420.0;11610.0;7940.0;150.0;3840.0;
6305;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 juni;71990.0;14720.0;28530.0;19050.0;910.0;60.0;29670.0;6310.0;11530.0;7990.0;150.0;3810.0;
6306;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 juli;69560.0;15040.0;25670.0;18860.0;890.0;60.0;29730.0;6260.0;11590.0;8060.0;140.0;3820.0;
6307;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 augustus;69490.0;14730.0;25740.0;18630.0;880.0;60.0;29900.0;6200.0;11750.0;8120.0;140.0;3820.0;
6308;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 september;68340.0;13920.0;25240.0;18440.0;860.0;60.0;30050.0;6140.0;11860.0;8220.0;140.0;3820.0;
6309;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 oktober;64650.0;13900.0;20860.0;18290.0;850.0;60.0;30730.0;6090.0;12570.0;8240.0;140.0;3820.0;
6310;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 november;65700.0;14430.0;21250.0;18190.0;830.0;60.0;30850.0;6030.0;12700.0;8280.0;140.0;3820.0;
6311;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 december;66810.0;14940.0;21810.0;18170.0;830.0;60.0;30910.0;5970.0;12780.0;8330.0;130.0;3820.0;
6312;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 januari;67260.0;15100.0;21840.0;18160.0;820.0;60.0;31190.0;5960.0;13050.0;8360.0;130.0;3820.0;
6313;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 februari;66500.0;14150.0;21660.0;18080.0;820.0;60.0;31550.0;5980.0;13240.0;8460.0;130.0;3870.0;
6314;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 maart;65450.0;12980.0;21500.0;18060.0;820.0;60.0;31820.0;5980.0;13440.0;8540.0;130.0;3880.0;
6315;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 april;63260.0;12360.0;19830.0;17970.0;800.0;60.0;31910.0;5930.0;13490.0;8600.0;130.0;3890.0;
6316;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 mei;61350.0;10450.0;19710.0;17820.0;790.0;70.0;31990.0;5880.0;13590.0;8630.0;120.0;3900.0;
6317;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 juni;61240.0;10540.0;19620.0;17720.0;780.0;60.0;31870.0;5800.0;13540.0;8680.0;120.0;3850.0;
6318;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 juli;61760.0;11060.0;19550.0;17640.0;770.0;70.0;31950.0;5770.0;13590.0;8730.0;120.0;3870.0;
6319;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 augustus;61970.0;11240.0;19430.0;17500.0;760.0;60.0;32120.0;5730.0;13740.0;8790.0;120.0;3870.0;
6320;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 september;61870.0;11100.0;19350.0;17430.0;740.0;60.0;32240.0;5680.0;13850.0;8850.0;120.0;3870.0;
6321;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 oktober;62610.0;11820.0;19190.0;17340.0;730.0;60.0;32430.0;5630.0;14000.0;8910.0;120.0;3890.0;
6322;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 november;63240.0;12470.0;19120.0;17280.0;720.0;60.0;32510.0;5590.0;14070.0;8960.0;120.0;3900.0;
6323;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 december;63860.0;13090.0;19120.0;17290.0;700.0;60.0;32500.0;5530.0;14090.0;8980.0;120.0;3900.0;
6324;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 januari;65210.0;14180.0;19170.0;17340.0;710.0;60.0;32710.0;5520.0;14220.0;9070.0;120.0;3910.0;
6325;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 februari;65320.0;13900.0;19220.0;17370.0;720.0;60.0;33080.0;5540.0;14450.0;9160.0;120.0;3940.0;
6326;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 maart;65230.0;13480.0;19290.0;17410.0;720.0;70.0;33360.0;5530.0;14610.0;9280.0;120.0;3950.0;
6327;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 april;65160.0;13410.0;19260.0;17410.0;700.0;70.0;33390.0;5490.0;14650.0;9320.0;120.0;3960.0;
6328;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 mei;63950.0;12180.0;19180.0;17340.0;690.0;70.0;33480.0;5430.0;14740.0;9370.0;110.0;3960.0;
6329;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 juni;63920.0;12410.0;19080.0;17250.0;680.0;70.0;33320.0;5340.0;14670.0;9420.0;110.0;3910.0;
6330;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 juli;64860.0;13360.0;19030.0;17230.0;670.0;70.0;33350.0;5280.0;14680.0;9500.0;110.0;3910.0;
6331;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 augustus;65270.0;13750.0;18990.0;17180.0;650.0;70.0;33430.0;5240.0;14750.0;9530.0;110.0;3930.0;
6332;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 september;65180.0;13520.0;18980.0;17180.0;640.0;70.0;33560.0;5210.0;14840.0;9610.0;110.0;3930.0;
6333;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 oktober;66370.0;14520.0;19010.0;17210.0;630.0;70.0;33730.0;5170.0;14980.0;9670.0;100.0;3940.0;
6334;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 november;67330.0;15330.0;19060.0;17250.0;620.0;70.0;33840.0;5130.0;15110.0;9690.0;100.0;3940.0;
6335;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 december;68220.0;16120.0;19090.0;17280.0;600.0;60.0;33930.0;5080.0;15200.0;9750.0;100.0;3930.0;
6336;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 januari;69590.0;17160.0;19160.0;17340.0;600.0;60.0;34200.0;5070.0;15390.0;9830.0;100.0;3940.0;
6337;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 februari;69840.0;16860.0;19270.0;17440.0;600.0;60.0;34640.0;5090.0;15640.0;9960.0;100.0;3980.0;
6338;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 maart;69520.0;16470.0;19290.0;17450.0;590.0;60.0;34710.0;5010.0;15720.0;10030.0;100.0;3980.0;
6339;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 april;69360.0;16120.0;19260.0;17440.0;580.0;60.0;34920.0;4970.0;15870.0;10120.0;100.0;4000.0;
6340;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 mei;67960.0;14590.0;19230.0;17430.0;570.0;60.0;35070.0;4930.0;16010.0;10160.0;100.0;4010.0;
6341;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 juni;67770.0;14640.0;19140.0;17350.0;560.0;60.0;34920.0;4850.0;15960.0;10190.0;90.0;3960.0;
6342;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 juli;68910.0;15730.0;19060.0;17260.0;550.0;60.0;35050.0;4820.0;16020.0;10270.0;90.0;3980.0;
6343;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 augustus;69170.0;15970.0;19060.0;17270.0;540.0;60.0;35070.0;4780.0;16070.0;10280.0;90.0;3980.0;
6344;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 september;69620.0;16260.0;19000.0;17220.0;530.0;60.0;35300.0;4730.0;16260.0;10370.0;90.0;3990.0;
6345;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 januari;45690.0;9820.0;11040.0;9780.0;600.0;80.0;25640.0;13210.0;3510.0;1370.0;660.0;7090.0;
6346;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 februari;45990.0;10010.0;11170.0;9890.0;610.0;80.0;25650.0;13110.0;3560.0;1370.0;650.0;7160.0;
6347;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 maart;46070.0;10030.0;11250.0;9970.0;610.0;70.0;25620.0;12990.0;3600.0;1380.0;640.0;7210.0;
6348;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 april;46030.0;9990.0;11360.0;10060.0;620.0;70.0;25530.0;12820.0;3620.0;1410.0;640.0;7230.0;
6349;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 mei;45850.0;9920.0;11410.0;10120.0;610.0;70.0;25380.0;12670.0;3630.0;1440.0;620.0;7220.0;
6350;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 juni;45810.0;9960.0;11400.0;10110.0;620.0;70.0;25320.0;12530.0;3660.0;1460.0;620.0;7250.0;
6351;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 juli;45960.0;10150.0;11430.0;10130.0;620.0;70.0;25230.0;12400.0;3680.0;1460.0;610.0;7270.0;
6352;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 augustus;45790.0;10070.0;11400.0;10110.0;630.0;70.0;25160.0;12260.0;3720.0;1480.0;590.0;7310.0;
6353;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 september;45730.0;10030.0;11380.0;10080.0;640.0;70.0;25160.0;12140.0;3750.0;1520.0;590.0;7360.0;
6354;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 oktober;46050.0;10350.0;11470.0;10180.0;630.0;70.0;25100.0;12020.0;3780.0;1540.0;580.0;7380.0;
6355;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 november;46410.0;10640.0;11600.0;10310.0;640.0;70.0;25060.0;11910.0;3810.0;1570.0;570.0;7400.0;
6356;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013 december;47030.0;11230.0;11700.0;10410.0;650.0;70.0;25030.0;11790.0;3850.0;1590.0;560.0;7440.0;
6357;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 januari;47480.0;11340.0;11880.0;10570.0;650.0;70.0;25210.0;11800.0;3890.0;1630.0;560.0;7530.0;
6358;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 februari;47460.0;11270.0;11960.0;10640.0;660.0;80.0;25180.0;11690.0;3930.0;1660.0;550.0;7560.0;
6359;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 maart;47120.0;10860.0;12070.0;10740.0;660.0;80.0;25130.0;11560.0;3970.0;1680.0;540.0;7590.0;
6360;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 april;47040.0;10760.0;12110.0;10780.0;670.0;80.0;25110.0;11450.0;4010.0;1700.0;540.0;7630.0;
6361;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 mei;46770.0;10600.0;12120.0;10790.0;670.0;80.0;24970.0;11290.0;4010.0;1720.0;520.0;7620.0;
6362;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 juni;46710.0;10600.0;12090.0;10760.0;680.0;70.0;24940.0;11190.0;4030.0;1750.0;520.0;7650.0;
6363;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 juli;46580.0;10530.0;12050.0;10730.0;680.0;70.0;24890.0;11080.0;4060.0;1770.0;510.0;7660.0;
6364;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 augustus;46170.0;10240.0;11980.0;10670.0;680.0;70.0;24840.0;10970.0;4080.0;1790.0;510.0;7700.0;
6365;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 september;45780.0;9960.0;11920.0;10600.0;680.0;60.0;24800.0;10860.0;4120.0;1810.0;500.0;7720.0;
6366;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 oktober;45780.0;10000.0;11920.0;10600.0;680.0;70.0;24780.0;10740.0;4150.0;1820.0;490.0;7770.0;
6367;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 november;46050.0;10240.0;11980.0;10630.0;700.0;70.0;24750.0;10650.0;4180.0;1840.0;480.0;7800.0;
6368;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014 december;46570.0;10760.0;12010.0;10670.0;710.0;70.0;24740.0;10550.0;4230.0;1850.0;470.0;7840.0;
6369;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2015 januari;46720.0;10800.0;12050.0;10700.0;720.0;70.0;24810.0;10540.0;4270.0;1890.0;470.0;7840.0;
6370;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2015 februari;46720.0;10710.0;12150.0;10800.0;720.0;70.0;24780.0;10450.0;4290.0;1910.0;470.0;7870.0;
6371;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2015 maart;46300.0;10270.0;12200.0;10830.0;740.0;70.0;24720.0;10360.0;4300.0;1960.0;450.0;7860.0;
6372;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2015 april;46060.0;10030.0;12200.0;10830.0;740.0;70.0;24670.0;10260.0;4310.0;1990.0;450.0;7870.0;
