ID;TypeReIntegratieParticipatievoorz;StatusVoorzieningEindeVerslagperiode;RegioS;Perioden;ReIntegratieParticipatievoorzieningen_1
1007;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Friesland (CR);2022 december;6390.0
1008;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 januari;1830.0
1009;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 februari;1840.0
1010;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 maart;1870.0
1011;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 april;1860.0
1012;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 mei;1860.0
1013;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 juni;1850.0
1014;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 juli;1880.0
1015;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 augustus;1860.0
1016;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 september;1870.0
1017;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 oktober;1800.0
1018;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 november;1840.0
1019;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2019 december;1880.0
1020;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 januari;1940.0
1021;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 februari;2070.0
1022;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 maart;2110.0
1023;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 april;2210.0
1024;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 mei;2240.0
1025;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 juni;2310.0
1026;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 juli;2330.0
1027;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 augustus;2350.0
1028;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 september;2390.0
1029;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 oktober;2460.0
1030;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 november;2490.0
1031;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2020 december;2490.0
1032;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 januari;2520.0
1033;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 februari;2550.0
1034;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 maart;2880.0
1035;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 april;2970.0
1036;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 mei;3020.0
1037;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 juni;3070.0
1038;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 juli;3100.0
1039;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 augustus;3060.0
1040;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 september;3080.0
1041;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 oktober;2770.0
1042;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 november;2790.0
1043;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2021 december;2800.0
1044;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 januari;2790.0
1045;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 februari;2790.0
1046;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 maart;2840.0
1047;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 april;2800.0
1048;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 mei;2820.0
1049;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 juni;2860.0
1050;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 juli;2820.0
1051;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 augustus;2820.0
1052;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 september;2810.0
1053;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 oktober;2770.0
1054;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 november;2770.0
1055;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidwest-Friesland (CR);2022 december;2760.0
1056;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 januari;2460.0
1057;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 februari;2470.0
1058;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 maart;2520.0
1059;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 april;2570.0
1060;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 mei;2580.0
1061;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 juni;2560.0
1062;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 juli;2590.0
1063;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 augustus;2550.0
1064;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 september;2520.0
1065;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 oktober;2540.0
1066;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 november;2510.0
1067;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2019 december;2410.0
1068;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 januari;2420.0
1069;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 februari;2500.0
1070;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 maart;2530.0
1071;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 april;2490.0
1072;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 mei;2460.0
1073;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 juni;2490.0
1074;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 juli;2410.0
1075;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 augustus;2360.0
1076;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 september;2420.0
1077;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 oktober;2440.0
1078;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 november;2450.0
1079;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2020 december;2470.0
1080;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 januari;2460.0
1081;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 februari;2450.0
1082;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 maart;2470.0
1083;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 april;2450.0
1084;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 mei;2460.0
1085;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 juni;2500.0
1086;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 juli;2490.0
1087;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 augustus;2460.0
1088;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 september;2480.0
1089;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 oktober;2500.0
1090;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 november;2550.0
1091;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2021 december;2530.0
1092;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 januari;2620.0
1093;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 februari;2640.0
1094;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 maart;2680.0
1095;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 april;2710.0
1096;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 mei;2730.0
1097;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 juni;2740.0
1098;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 juli;2720.0
1099;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 augustus;2710.0
1100;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 september;2730.0
1101;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 oktober;2760.0
1102;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 november;2790.0
1103;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuidoost-Friesland (CR);2022 december;2830.0
1104;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 januari;2930.0
1105;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 februari;2880.0
1106;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 maart;2910.0
1107;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 april;2870.0
1108;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 mei;2740.0
1109;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 juni;2720.0
1110;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 juli;2710.0
1111;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 augustus;2640.0
1112;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 september;2670.0
1113;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 oktober;2670.0
1114;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 november;2660.0
1115;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2019 december;2740.0
1116;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 januari;2570.0
1117;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 februari;2550.0
1118;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 maart;2570.0
1119;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 april;2570.0
1120;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 mei;2570.0
1121;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 juni;2600.0
1122;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 juli;2640.0
1123;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 augustus;2610.0
1124;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 september;2590.0
1125;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 oktober;2640.0
1126;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 november;2570.0
1127;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2020 december;2570.0
1128;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 januari;2480.0
1129;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 februari;2500.0
1130;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 maart;2540.0
1131;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 april;2560.0
1132;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 mei;2600.0
1133;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 juni;2630.0
1134;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 juli;2600.0
1135;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 augustus;2490.0
1136;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 september;2520.0
1137;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 oktober;2480.0
1138;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 november;2380.0
1139;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2021 december;2500.0
1140;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2022 januari;2510.0
1141;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2022 februari;2580.0
1142;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2022 maart;2590.0
1143;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2022 april;2670.0
1144;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2022 mei;2790.0
1145;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2022 juni;2800.0
1146;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Noord-Drenthe (CR);2022 juli;2830.0
