ID;SoortBromfiets;RegioS;Perioden;AantalVoertuigen_1;PersonenInBezitVanVoertuig_2
6861;Bromfietsen;West Maas en Waal;2008;886.0;6.0
6862;Bromfietsen;West Maas en Waal;2009;967.0;6.5
6863;Bromfietsen;West Maas en Waal;2010;984.0;6.6
6864;Bromfietsen;West Maas en Waal;2011;963.0;6.5
6865;Bromfietsen;Westerveld;2007;517.0;3.3
6866;Bromfietsen;Westerveld;2008;591.0;3.7
6867;Bromfietsen;Westerveld;2009;623.0;3.9
6868;Bromfietsen;Westerveld;2010;657.0;4.1
6869;Bromfietsen;Westerveld;2011;675.0;4.2
6870;Bromfietsen;Westervoort;2007;475.0;3.8
6871;Bromfietsen;Westervoort;2008;482.0;3.9
6872;Bromfietsen;Westervoort;2009;516.0;4.2
6873;Bromfietsen;Westervoort;2010;542.0;4.4
6874;Bromfietsen;Westervoort;2011;570.0;4.5
6875;Bromfietsen;Westland;2007;4987.0;6.4
6876;Bromfietsen;Westland;2008;5399.0;6.9
6877;Bromfietsen;Westland;2009;5823.0;7.4
6878;Bromfietsen;Westland;2010;6197.0;7.8
6879;Bromfietsen;Westland;2011;6373.0;8.0
6880;Bromfietsen;Weststellingwerf;2007;699.0;3.4
6881;Bromfietsen;Weststellingwerf;2008;768.0;3.7
6882;Bromfietsen;Weststellingwerf;2009;819.0;3.9
6883;Bromfietsen;Weststellingwerf;2010;846.0;4.0
6884;Bromfietsen;Weststellingwerf;2011;894.0;4.2
6885;Bromfietsen;Westvoorne;2007;802.0;6.9
6886;Bromfietsen;Westvoorne;2008;859.0;7.4
6887;Bromfietsen;Westvoorne;2009;904.0;7.8
6888;Bromfietsen;Westvoorne;2010;990.0;8.5
6889;Bromfietsen;Westvoorne;2011;994.0;8.5
6890;Bromfietsen;Wierden;2007;612.0;3.3
6891;Bromfietsen;Wierden;2008;604.0;3.3
6892;Bromfietsen;Wierden;2009;645.0;3.5
6893;Bromfietsen;Wierden;2010;659.0;3.5
6894;Bromfietsen;Wierden;2011;670.0;3.6
6895;Bromfietsen;Wieringen;2007;332.0;4.7
6896;Bromfietsen;Wieringen;2008;366.0;5.2
6897;Bromfietsen;Wieringen;2009;367.0;5.2
6898;Bromfietsen;Wieringen;2010;395.0;5.6
6899;Bromfietsen;Wieringen;2011;397.0;5.6
6900;Bromfietsen;Wieringermeer;2007;390.0;3.9
6901;Bromfietsen;Wieringermeer;2008;432.0;4.3
6902;Bromfietsen;Wieringermeer;2009;456.0;4.6
6903;Bromfietsen;Wieringermeer;2010;477.0;4.8
6904;Bromfietsen;Wieringermeer;2011;487.0;4.9
6905;Bromfietsen;Wijchen;2007;908.0;2.9
6906;Bromfietsen;Wijchen;2008;918.0;2.9
6907;Bromfietsen;Wijchen;2009;938.0;3.0
6908;Bromfietsen;Wijchen;2010;965.0;3.0
6909;Bromfietsen;Wijchen;2011;1011.0;3.1
6910;Bromfietsen;Wijdemeren;2007;714.0;3.8
6911;Bromfietsen;Wijdemeren;2008;827.0;4.4
6912;Bromfietsen;Wijdemeren;2009;884.0;4.7
6913;Bromfietsen;Wijdemeren;2010;987.0;5.2
6914;Bromfietsen;Wijdemeren;2011;1019.0;5.4
6915;Bromfietsen;Wijk bij Duurstede;2007;626.0;3.4
6916;Bromfietsen;Wijk bij Duurstede;2008;666.0;3.6
6917;Bromfietsen;Wijk bij Duurstede;2009;733.0;4.0
6918;Bromfietsen;Wijk bij Duurstede;2010;759.0;4.1
6919;Bromfietsen;Wijk bij Duurstede;2011;772.0;4.2
6920;Bromfietsen;Winschoten;2007;283.0;1.8
6921;Bromfietsen;Winschoten;2008;307.0;2.0
6922;Bromfietsen;Winschoten;2009;329.0;2.1
6923;Bromfietsen;Winschoten;2010;;
6924;Bromfietsen;Winschoten;2011;;
6925;Bromfietsen;Winsum;2007;374.0;3.4
6926;Bromfietsen;Winsum;2008;393.0;3.6
6927;Bromfietsen;Winsum;2009;433.0;3.9
6928;Bromfietsen;Winsum;2010;453.0;4.1
6929;Bromfietsen;Winsum;2011;476.0;4.3
6930;Bromfietsen;Winterswijk;2007;571.0;2.4
6931;Bromfietsen;Winterswijk;2008;621.0;2.6
6932;Bromfietsen;Winterswijk;2009;648.0;2.8
6933;Bromfietsen;Winterswijk;2010;708.0;3.0
6934;Bromfietsen;Winterswijk;2011;718.0;3.1
6935;Bromfietsen;Woensdrecht;2007;618.0;3.5
6936;Bromfietsen;Woensdrecht;2008;643.0;3.6
6937;Bromfietsen;Woensdrecht;2009;696.0;3.9
6938;Bromfietsen;Woensdrecht;2010;761.0;4.2
6939;Bromfietsen;Woensdrecht;2011;808.0;4.5
6940;Bromfietsen;Woerden;2007;875.0;2.3
6941;Bromfietsen;Woerden;2008;1015.0;2.7
6942;Bromfietsen;Woerden;2009;1144.0;3.0
6943;Bromfietsen;Woerden;2010;1153.0;3.0
6944;Bromfietsen;Woerden;2011;1215.0;3.1
6945;Bromfietsen;De Wolden;2007;956.0;5.1
6946;Bromfietsen;De Wolden;2008;1023.0;5.4
6947;Bromfietsen;De Wolden;2009;1025.0;5.4
6948;Bromfietsen;De Wolden;2010;1038.0;5.5
6949;Bromfietsen;De Wolden;2011;1098.0;5.8
6950;Bromfietsen;Wormerland;2007;569.0;4.5
6951;Bromfietsen;Wormerland;2008;595.0;4.7
6952;Bromfietsen;Wormerland;2009;678.0;5.3
6953;Bromfietsen;Wormerland;2010;737.0;5.8
6954;Bromfietsen;Wormerland;2011;751.0;5.9
6955;Bromfietsen;Woudenberg;2007;307.0;3.5
6956;Bromfietsen;Woudenberg;2008;336.0;3.8
6957;Bromfietsen;Woudenberg;2009;370.0;4.1
6958;Bromfietsen;Woudenberg;2010;425.0;4.6
6959;Bromfietsen;Woudenberg;2011;427.0;4.6
6960;Bromfietsen;Woudrichem;2007;583.0;5.2
6961;Bromfietsen;Woudrichem;2008;610.0;5.3
6962;Bromfietsen;Woudrichem;2009;647.0;5.7
6963;Bromfietsen;Woudrichem;2010;627.0;5.5
6964;Bromfietsen;Woudrichem;2011;641.0;5.6
6965;Bromfietsen;Wûnseradiel;2007;417.0;4.5
6966;Bromfietsen;Wûnseradiel;2008;435.0;4.7
6967;Bromfietsen;Wûnseradiel;2009;494.0;5.3
6968;Bromfietsen;Wûnseradiel;2010;532.0;5.7
6969;Bromfietsen;Wûnseradiel;2011;;
6970;Bromfietsen;Wymbritseradiel;2007;416.0;3.3
6971;Bromfietsen;Wymbritseradiel;2008;425.0;3.4
6972;Bromfietsen;Wymbritseradiel;2009;435.0;3.5
6973;Bromfietsen;Wymbritseradiel;2010;498.0;4.0
6974;Bromfietsen;Wymbritseradiel;2011;;
6975;Bromfietsen;Zaanstad;2007;4434.0;3.9
6976;Bromfietsen;Zaanstad;2008;5104.0;4.4
6977;Bromfietsen;Zaanstad;2009;5931.0;5.1
6978;Bromfietsen;Zaanstad;2010;6540.0;5.6
6979;Bromfietsen;Zaanstad;2011;6805.0;5.7
6980;Bromfietsen;Zaltbommel;2007;991.0;4.9
6981;Bromfietsen;Zaltbommel;2008;998.0;5.0
6982;Bromfietsen;Zaltbommel;2009;998.0;4.9
6983;Bromfietsen;Zaltbommel;2010;1043.0;5.1
6984;Bromfietsen;Zaltbommel;2011;1029.0;5.0
6985;Bromfietsen;Zandvoort;2007;578.0;4.1
6986;Bromfietsen;Zandvoort;2008;621.0;4.4
6987;Bromfietsen;Zandvoort;2009;674.0;4.8
6988;Bromfietsen;Zandvoort;2010;669.0;4.7
6989;Bromfietsen;Zandvoort;2011;690.0;4.9
6990;Bromfietsen;Zederik;2007;486.0;4.7
6991;Bromfietsen;Zederik;2008;516.0;5.0
6992;Bromfietsen;Zederik;2009;538.0;5.1
6993;Bromfietsen;Zederik;2010;578.0;5.5
6994;Bromfietsen;Zederik;2011;618.0;5.9
6995;Bromfietsen;Zeevang;2007;261.0;5.3
6996;Bromfietsen;Zeevang;2008;292.0;5.9
6997;Bromfietsen;Zeevang;2009;299.0;6.0
6998;Bromfietsen;Zeevang;2010;314.0;6.3
6999;Bromfietsen;Zeevang;2011;347.0;6.8
7000;Bromfietsen;Zeewolde;2007;402.0;2.8
7001;Bromfietsen;Zeewolde;2008;514.0;3.5
7002;Bromfietsen;Zeewolde;2009;544.0;3.6
7003;Bromfietsen;Zeewolde;2010;563.0;3.6
7004;Bromfietsen;Zeewolde;2011;590.0;3.7
7005;Bromfietsen;Zeist;2007;952.0;1.9
7006;Bromfietsen;Zeist;2008;1128.0;2.3
7007;Bromfietsen;Zeist;2009;1253.0;2.6
7008;Bromfietsen;Zeist;2010;1361.0;2.8
7009;Bromfietsen;Zeist;2011;1436.0;2.9
7010;Bromfietsen;Zevenaar;2007;737.0;2.8
7011;Bromfietsen;Zevenaar;2008;825.0;3.2
7012;Bromfietsen;Zevenaar;2009;922.0;3.5
7013;Bromfietsen;Zevenaar;2010;981.0;3.7
7014;Bromfietsen;Zevenaar;2011;1043.0;3.9
7015;Bromfietsen;Zevenhuizen-Moerkapelle;2007;514.0;6.3
7016;Bromfietsen;Zevenhuizen-Moerkapelle;2008;556.0;6.8
7017;Bromfietsen;Zevenhuizen-Moerkapelle;2009;585.0;7.1
7018;Bromfietsen;Zevenhuizen-Moerkapelle;2010;;
7019;Bromfietsen;Zevenhuizen-Moerkapelle;2011;;
7020;Bromfietsen;Zijpe;2007;444.0;4.8
7021;Bromfietsen;Zijpe;2008;519.0;5.6
7022;Bromfietsen;Zijpe;2009;576.0;6.2
7023;Bromfietsen;Zijpe;2010;634.0;6.8
7024;Bromfietsen;Zijpe;2011;678.0;7.2
7025;Bromfietsen;Zoetermeer;2007;2747.0;2.9
7026;Bromfietsen;Zoetermeer;2008;3198.0;3.3
7027;Bromfietsen;Zoetermeer;2009;3681.0;3.8
7028;Bromfietsen;Zoetermeer;2010;3910.0;4.0
7029;Bromfietsen;Zoetermeer;2011;4037.0;4.1
7030;Bromfietsen;Zoeterwoude;2007;396.0;5.9
7031;Bromfietsen;Zoeterwoude;2008;407.0;6.1
7032;Bromfietsen;Zoeterwoude;2009;440.0;6.6
7033;Bromfietsen;Zoeterwoude;2010;472.0;7.1
7034;Bromfietsen;Zoeterwoude;2011;482.0;7.2
7035;Bromfietsen;Zuidhorn;2007;476.0;3.4
7036;Bromfietsen;Zuidhorn;2008;529.0;3.7
7037;Bromfietsen;Zuidhorn;2009;572.0;4.0
7038;Bromfietsen;Zuidhorn;2010;605.0;4.2
7039;Bromfietsen;Zuidhorn;2011;606.0;4.2
7040;Bromfietsen;Zuidplas;2007;;
7041;Bromfietsen;Zuidplas;2008;;
7042;Bromfietsen;Zuidplas;2009;;
7043;Bromfietsen;Zuidplas;2010;1702.0;5.3
7044;Bromfietsen;Zuidplas;2011;1785.0;5.5
7045;Bromfietsen;Zundert;2007;554.0;3.3
7046;Bromfietsen;Zundert;2008;622.0;3.6
7047;Bromfietsen;Zundert;2009;683.0;3.9
7048;Bromfietsen;Zundert;2010;749.0;4.3
7049;Bromfietsen;Zundert;2011;767.0;4.4
7050;Bromfietsen;Zutphen;2007;877.0;2.4
7051;Bromfietsen;Zutphen;2008;969.0;2.6
7052;Bromfietsen;Zutphen;2009;1040.0;2.8
7053;Bromfietsen;Zutphen;2010;1089.0;2.9
7054;Bromfietsen;Zutphen;2011;1073.0;2.8
7055;Bromfietsen;Zwartewaterland;2007;808.0;5.0
7056;Bromfietsen;Zwartewaterland;2008;816.0;5.0
7057;Bromfietsen;Zwartewaterland;2009;875.0;5.3
7058;Bromfietsen;Zwartewaterland;2010;919.0;5.6
7059;Bromfietsen;Zwartewaterland;2011;963.0;5.8
7060;Bromfietsen;Zwijndrecht;2007;740.0;2.0
7061;Bromfietsen;Zwijndrecht;2008;831.0;2.3
7062;Bromfietsen;Zwijndrecht;2009;952.0;2.6
7063;Bromfietsen;Zwijndrecht;2010;1050.0;2.9
7064;Bromfietsen;Zwijndrecht;2011;1147.0;3.1
7065;Bromfietsen;Zwolle;2007;1969.0;2.1
7066;Bromfietsen;Zwolle;2008;2207.0;2.4
7067;Bromfietsen;Zwolle;2009;2443.0;2.6
7068;Bromfietsen;Zwolle;2010;2629.0;2.7
7069;Bromfietsen;Zwolle;2011;2742.0;2.8
7070;Bromfietsen;Buitenland;2007;;
7071;Bromfietsen;Buitenland;2008;;
7072;Bromfietsen;Buitenland;2009;;
7073;Bromfietsen;Buitenland;2010;;
7074;Bromfietsen;Buitenland;2011;;
7075;Bromfietsen;Niet-gemeentelijk ingedeeld;2007;;
7076;Bromfietsen;Niet-gemeentelijk ingedeeld;2008;;
7077;Bromfietsen;Niet-gemeentelijk ingedeeld;2009;;
7078;Bromfietsen;Niet-gemeentelijk ingedeeld;2010;;
7079;Bromfietsen;Niet-gemeentelijk ingedeeld;2011;;
7080;Brommobielen;Nederland;2007;15683.0;0.1
7081;Brommobielen;Nederland;2008;17459.0;0.1
7082;Brommobielen;Nederland;2009;18953.0;0.1
7083;Brommobielen;Nederland;2010;20060.0;0.1
7084;Brommobielen;Nederland;2011;20685.0;0.2
7085;Brommobielen;Noord-Nederland (LD);2007;2199.0;0.2
7086;Brommobielen;Noord-Nederland (LD);2008;2437.0;0.2
7087;Brommobielen;Noord-Nederland (LD);2009;2629.0;0.2
7088;Brommobielen;Noord-Nederland (LD);2010;2760.0;0.2
7089;Brommobielen;Noord-Nederland (LD);2011;2845.0;0.2
7090;Brommobielen;Oost-Nederland (LD);2007;3319.0;0.1
7091;Brommobielen;Oost-Nederland (LD);2008;3714.0;0.1
7092;Brommobielen;Oost-Nederland (LD);2009;4131.0;0.1
7093;Brommobielen;Oost-Nederland (LD);2010;4496.0;0.2
7094;Brommobielen;Oost-Nederland (LD);2011;4700.0;0.2
7095;Brommobielen;West-Nederland (LD);2007;5977.0;0.1
7096;Brommobielen;West-Nederland (LD);2008;6755.0;0.1
7097;Brommobielen;West-Nederland (LD);2009;7293.0;0.1
7098;Brommobielen;West-Nederland (LD);2010;7678.0;0.1
7099;Brommobielen;West-Nederland (LD);2011;7881.0;0.1
7100;Brommobielen;Zuid-Nederland (LD);2007;4188.0;0.1
7101;Brommobielen;Zuid-Nederland (LD);2008;4553.0;0.2
7102;Brommobielen;Zuid-Nederland (LD);2009;4900.0;0.2
7103;Brommobielen;Zuid-Nederland (LD);2010;5126.0;0.2
7104;Brommobielen;Zuid-Nederland (LD);2011;5259.0;0.2
7105;Brommobielen;Groningen (PV);2007;743.0;0.2
7106;Brommobielen;Groningen (PV);2008;809.0;0.2
7107;Brommobielen;Groningen (PV);2009;859.0;0.2
7108;Brommobielen;Groningen (PV);2010;911.0;0.2
7109;Brommobielen;Groningen (PV);2011;926.0;0.2
7110;Brommobielen;Friesland (PV);2007;928.0;0.2
7111;Brommobielen;Friesland (PV);2008;1050.0;0.2
7112;Brommobielen;Friesland (PV);2009;1153.0;0.2
7113;Brommobielen;Friesland (PV);2010;1210.0;0.2
7114;Brommobielen;Friesland (PV);2011;1247.0;0.2
7115;Brommobielen;Drenthe (PV);2007;528.0;0.1
7116;Brommobielen;Drenthe (PV);2008;578.0;0.1
7117;Brommobielen;Drenthe (PV);2009;617.0;0.2
7118;Brommobielen;Drenthe (PV);2010;639.0;0.2
7119;Brommobielen;Drenthe (PV);2011;672.0;0.2
7120;Brommobielen;Overijssel (PV);2007;1020.0;0.1
7121;Brommobielen;Overijssel (PV);2008;1119.0;0.1
7122;Brommobielen;Overijssel (PV);2009;1246.0;0.1
7123;Brommobielen;Overijssel (PV);2010;1362.0;0.2
7124;Brommobielen;Overijssel (PV);2011;1413.0;0.2
7125;Brommobielen;Flevoland (PV);2007;217.0;0.1
7126;Brommobielen;Flevoland (PV);2008;260.0;0.1
7127;Brommobielen;Flevoland (PV);2009;307.0;0.1
7128;Brommobielen;Flevoland (PV);2010;337.0;0.1
7129;Brommobielen;Flevoland (PV);2011;343.0;0.1
7130;Brommobielen;Gelderland (PV);2007;2082.0;0.1
7131;Brommobielen;Gelderland (PV);2008;2335.0;0.1
7132;Brommobielen;Gelderland (PV);2009;2578.0;0.2
7133;Brommobielen;Gelderland (PV);2010;2797.0;0.2
7134;Brommobielen;Gelderland (PV);2011;2944.0;0.2
7135;Brommobielen;Utrecht (PV);2007;847.0;0.1
7136;Brommobielen;Utrecht (PV);2008;963.0;0.1
7137;Brommobielen;Utrecht (PV);2009;1042.0;0.1
7138;Brommobielen;Utrecht (PV);2010;1097.0;0.1
7139;Brommobielen;Utrecht (PV);2011;1126.0;0.1
7140;Brommobielen;Noord-Holland (PV);2007;2075.0;0.1
7141;Brommobielen;Noord-Holland (PV);2008;2313.0;0.1
7142;Brommobielen;Noord-Holland (PV);2009;2513.0;0.1
7143;Brommobielen;Noord-Holland (PV);2010;2624.0;0.1
7144;Brommobielen;Noord-Holland (PV);2011;2717.0;0.1
7145;Brommobielen;Zuid-Holland (PV);2007;2639.0;0.1
7146;Brommobielen;Zuid-Holland (PV);2008;3016.0;0.1
7147;Brommobielen;Zuid-Holland (PV);2009;3257.0;0.1
7148;Brommobielen;Zuid-Holland (PV);2010;3445.0;0.1
7149;Brommobielen;Zuid-Holland (PV);2011;3508.0;0.1
7150;Brommobielen;Zeeland (PV);2007;416.0;0.1
7151;Brommobielen;Zeeland (PV);2008;463.0;0.1
7152;Brommobielen;Zeeland (PV);2009;481.0;0.2
7153;Brommobielen;Zeeland (PV);2010;512.0;0.2
7154;Brommobielen;Zeeland (PV);2011;530.0;0.2
7155;Brommobielen;Noord-Brabant (PV);2007;2636.0;0.1
7156;Brommobielen;Noord-Brabant (PV);2008;2863.0;0.1
7157;Brommobielen;Noord-Brabant (PV);2009;3087.0;0.2
7158;Brommobielen;Noord-Brabant (PV);2010;3222.0;0.2
7159;Brommobielen;Noord-Brabant (PV);2011;3263.0;0.2
7160;Brommobielen;Limburg (PV);2007;1552.0;0.2
7161;Brommobielen;Limburg (PV);2008;1690.0;0.2
7162;Brommobielen;Limburg (PV);2009;1813.0;0.2
7163;Brommobielen;Limburg (PV);2010;1904.0;0.2
7164;Brommobielen;Limburg (PV);2011;1996.0;0.2
7165;Brommobielen;Aa en Hunze;2007;27.0;0.1
7166;Brommobielen;Aa en Hunze;2008;28.0;0.1
7167;Brommobielen;Aa en Hunze;2009;30.0;0.1
7168;Brommobielen;Aa en Hunze;2010;27.0;0.1
7169;Brommobielen;Aa en Hunze;2011;33.0;0.2
7170;Brommobielen;Aalburg;2007;36.0;0.4
7171;Brommobielen;Aalburg;2008;36.0;0.4
7172;Brommobielen;Aalburg;2009;42.0;0.4
7173;Brommobielen;Aalburg;2010;47.0;0.5
7174;Brommobielen;Aalburg;2011;42.0;0.4
7175;Brommobielen;Aalsmeer;2007;26.0;0.1
7176;Brommobielen;Aalsmeer;2008;30.0;0.1
7177;Brommobielen;Aalsmeer;2009;31.0;0.1
7178;Brommobielen;Aalsmeer;2010;36.0;0.2
7179;Brommobielen;Aalsmeer;2011;47.0;0.2
7180;Brommobielen;Aalten;2007;39.0;0.2
7181;Brommobielen;Aalten;2008;40.0;0.2
7182;Brommobielen;Aalten;2009;47.0;0.2
7183;Brommobielen;Aalten;2010;50.0;0.2
7184;Brommobielen;Aalten;2011;48.0;0.2
7185;Brommobielen;Abcoude;2007;3.0;0.0
7186;Brommobielen;Abcoude;2008;6.0;0.1
7187;Brommobielen;Abcoude;2009;4.0;0.1
7188;Brommobielen;Abcoude;2010;5.0;0.1
7189;Brommobielen;Abcoude;2011;;
7190;Brommobielen;Achtkarspelen;2007;36.0;0.2
7191;Brommobielen;Achtkarspelen;2008;38.0;0.2
7192;Brommobielen;Achtkarspelen;2009;50.0;0.2
7193;Brommobielen;Achtkarspelen;2010;48.0;0.2
7194;Brommobielen;Achtkarspelen;2011;56.0;0.3
7195;Brommobielen;Alblasserdam;2007;19.0;0.1
7196;Brommobielen;Alblasserdam;2008;18.0;0.1
7197;Brommobielen;Alblasserdam;2009;19.0;0.1
7198;Brommobielen;Alblasserdam;2010;20.0;0.1
7199;Brommobielen;Alblasserdam;2011;15.0;0.1
7200;Brommobielen;Albrandswaard;2007;11.0;0.1
7201;Brommobielen;Albrandswaard;2008;15.0;0.1
7202;Brommobielen;Albrandswaard;2009;16.0;0.1
7203;Brommobielen;Albrandswaard;2010;18.0;0.1
7204;Brommobielen;Albrandswaard;2011;15.0;0.1
7205;Brommobielen;Alkemade;2007;12.0;0.1
7206;Brommobielen;Alkemade;2008;13.0;0.1
7207;Brommobielen;Alkemade;2009;;
7208;Brommobielen;Alkemade;2010;;
7209;Brommobielen;Alkemade;2011;;
7210;Brommobielen;Alkmaar;2007;86.0;0.1
7211;Brommobielen;Alkmaar;2008;87.0;0.1
7212;Brommobielen;Alkmaar;2009;94.0;0.1
7213;Brommobielen;Alkmaar;2010;92.0;0.1
7214;Brommobielen;Alkmaar;2011;91.0;0.1
7215;Brommobielen;Almelo;2007;49.0;0.1
7216;Brommobielen;Almelo;2008;59.0;0.1
7217;Brommobielen;Almelo;2009;65.0;0.1
7218;Brommobielen;Almelo;2010;74.0;0.1
7219;Brommobielen;Almelo;2011;83.0;0.1
7220;Brommobielen;Almere;2007;69.0;0.1
7221;Brommobielen;Almere;2008;83.0;0.1
7222;Brommobielen;Almere;2009;97.0;0.1
7223;Brommobielen;Almere;2010;117.0;0.1
7224;Brommobielen;Almere;2011;110.0;0.1
7225;Brommobielen;Alphen aan den Rijn;2007;55.0;0.1
7226;Brommobielen;Alphen aan den Rijn;2008;58.0;0.1
7227;Brommobielen;Alphen aan den Rijn;2009;54.0;0.1
7228;Brommobielen;Alphen aan den Rijn;2010;55.0;0.1
7229;Brommobielen;Alphen aan den Rijn;2011;64.0;0.1
7230;Brommobielen;Alphen-Chaam;2007;13.0;0.2
7231;Brommobielen;Alphen-Chaam;2008;13.0;0.2
7232;Brommobielen;Alphen-Chaam;2009;13.0;0.2
7233;Brommobielen;Alphen-Chaam;2010;12.0;0.2
7234;Brommobielen;Alphen-Chaam;2011;13.0;0.2
7235;Brommobielen;Ameland;2007;8.0;0.3
7236;Brommobielen;Ameland;2008;9.0;0.3
7237;Brommobielen;Ameland;2009;10.0;0.4
7238;Brommobielen;Ameland;2010;10.0;0.4
7239;Brommobielen;Ameland;2011;13.0;0.5
7240;Brommobielen;Amersfoort;2007;80.0;0.1
7241;Brommobielen;Amersfoort;2008;89.0;0.1
7242;Brommobielen;Amersfoort;2009;94.0;0.1
7243;Brommobielen;Amersfoort;2010;106.0;0.1
7244;Brommobielen;Amersfoort;2011;101.0;0.1
7245;Brommobielen;Amstelveen;2007;47.0;0.1
7246;Brommobielen;Amstelveen;2008;56.0;0.1
7247;Brommobielen;Amstelveen;2009;50.0;0.1
7248;Brommobielen;Amstelveen;2010;47.0;0.1
7249;Brommobielen;Amstelveen;2011;49.0;0.1
7250;Brommobielen;Amsterdam;2007;415.0;0.1
7251;Brommobielen;Amsterdam;2008;468.0;0.1
7252;Brommobielen;Amsterdam;2009;482.0;0.1
7253;Brommobielen;Amsterdam;2010;503.0;0.1
7254;Brommobielen;Amsterdam;2011;528.0;0.1
7255;Brommobielen;Andijk;2007;9.0;0.2
7256;Brommobielen;Andijk;2008;9.0;0.2
7257;Brommobielen;Andijk;2009;11.0;0.2
7258;Brommobielen;Andijk;2010;12.0;0.2
7259;Brommobielen;Andijk;2011;;
7260;Brommobielen;Anna Paulowna;2007;30.0;0.3
7261;Brommobielen;Anna Paulowna;2008;37.0;0.3
7262;Brommobielen;Anna Paulowna;2009;36.0;0.3
7263;Brommobielen;Anna Paulowna;2010;47.0;0.4
7264;Brommobielen;Anna Paulowna;2011;46.0;0.4
7265;Brommobielen;Apeldoorn;2007;134.0;0.1
7266;Brommobielen;Apeldoorn;2008;158.0;0.1
7267;Brommobielen;Apeldoorn;2009;167.0;0.1
7268;Brommobielen;Apeldoorn;2010;183.0;0.1
7269;Brommobielen;Apeldoorn;2011;183.0;0.1
7270;Brommobielen;Appingedam;2007;18.0;0.2
7271;Brommobielen;Appingedam;2008;20.0;0.2
7272;Brommobielen;Appingedam;2009;24.0;0.2
7273;Brommobielen;Appingedam;2010;22.0;0.2
7274;Brommobielen;Appingedam;2011;24.0;0.2
7275;Brommobielen;Arcen en Velden;2007;10.0;0.1
7276;Brommobielen;Arcen en Velden;2008;13.0;0.2
7277;Brommobielen;Arcen en Velden;2009;15.0;0.2
7278;Brommobielen;Arcen en Velden;2010;;
7279;Brommobielen;Arcen en Velden;2011;;
7280;Brommobielen;Arnhem;2007;94.0;0.1
7281;Brommobielen;Arnhem;2008;114.0;0.1
7282;Brommobielen;Arnhem;2009;126.0;0.1
7283;Brommobielen;Arnhem;2010;125.0;0.1
7284;Brommobielen;Arnhem;2011;138.0;0.1
7285;Brommobielen;Assen;2007;49.0;0.1
7286;Brommobielen;Assen;2008;60.0;0.1
7287;Brommobielen;Assen;2009;59.0;0.1
7288;Brommobielen;Assen;2010;59.0;0.1
7289;Brommobielen;Assen;2011;61.0;0.1
7290;Brommobielen;Asten;2007;26.0;0.2
7291;Brommobielen;Asten;2008;26.0;0.2
7292;Brommobielen;Asten;2009;24.0;0.2
7293;Brommobielen;Asten;2010;19.0;0.1
7294;Brommobielen;Asten;2011;21.0;0.2
7295;Brommobielen;Baarle-Nassau;2007;14.0;0.2
7296;Brommobielen;Baarle-Nassau;2008;14.0;0.2
7297;Brommobielen;Baarle-Nassau;2009;16.0;0.3
7298;Brommobielen;Baarle-Nassau;2010;10.0;0.2
7299;Brommobielen;Baarle-Nassau;2011;11.0;0.2
7300;Brommobielen;Baarn;2007;26.0;0.1
7301;Brommobielen;Baarn;2008;26.0;0.1
7302;Brommobielen;Baarn;2009;28.0;0.1
7303;Brommobielen;Baarn;2010;25.0;0.1
7304;Brommobielen;Baarn;2011;34.0;0.2
7305;Brommobielen;Barendrecht;2007;14.0;0.0
7306;Brommobielen;Barendrecht;2008;23.0;0.1
7307;Brommobielen;Barendrecht;2009;27.0;0.1
7308;Brommobielen;Barendrecht;2010;25.0;0.1
7309;Brommobielen;Barendrecht;2011;27.0;0.1
7310;Brommobielen;Barneveld;2007;59.0;0.2
7311;Brommobielen;Barneveld;2008;88.0;0.2
7312;Brommobielen;Barneveld;2009;109.0;0.3
7313;Brommobielen;Barneveld;2010;120.0;0.3
7314;Brommobielen;Barneveld;2011;124.0;0.3
7315;Brommobielen;Bedum;2007;6.0;0.1
7316;Brommobielen;Bedum;2008;8.0;0.1
7317;Brommobielen;Bedum;2009;7.0;0.1
7318;Brommobielen;Bedum;2010;11.0;0.1
7319;Brommobielen;Bedum;2011;7.0;0.1
7320;Brommobielen;Beek (L.);2007;26.0;0.2
7321;Brommobielen;Beek (L.);2008;28.0;0.2
7322;Brommobielen;Beek (L.);2009;30.0;0.2
7323;Brommobielen;Beek (L.);2010;33.0;0.2
7324;Brommobielen;Beek (L.);2011;33.0;0.2
7325;Brommobielen;Beemster;2007;10.0;0.1
7326;Brommobielen;Beemster;2008;18.0;0.3
7327;Brommobielen;Beemster;2009;12.0;0.2
7328;Brommobielen;Beemster;2010;10.0;0.1
7329;Brommobielen;Beemster;2011;10.0;0.1
7330;Brommobielen;Beesel;2007;17.0;0.2
7331;Brommobielen;Beesel;2008;18.0;0.2
7332;Brommobielen;Beesel;2009;20.0;0.2
7333;Brommobielen;Beesel;2010;24.0;0.2
7334;Brommobielen;Beesel;2011;22.0;0.2
7335;Brommobielen;Bellingwedde;2007;29.0;0.4
7336;Brommobielen;Bellingwedde;2008;36.0;0.5
7337;Brommobielen;Bellingwedde;2009;41.0;0.5
7338;Brommobielen;Bellingwedde;2010;39.0;0.5
7339;Brommobielen;Bellingwedde;2011;38.0;0.5
7340;Brommobielen;Bennebroek;2007;4.0;0.1
7341;Brommobielen;Bennebroek;2008;4.0;0.1
