ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
7346;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwlandbuurt;440;270;61.0;82.0;58.0;24.0;18.0;15.0;3.0
7347;Totaal mannen en vrouwen;15 tot 75 jaar;Golfstroombuurt;460;250;55.0;88.0;56.0;32.0;12.0;10.0;2.0
7348;Totaal mannen en vrouwen;15 tot 75 jaar;Grote Rivierenbuurt;990;660;67.0;93.0;62.0;32.0;7.0;5.0;2.0
7349;Totaal mannen en vrouwen;15 tot 75 jaar;Kleine Rivierenbuurt;320;210;65.0;89.0;59.0;31.0;11.0;9.0;2.0
7350;Totaal mannen en vrouwen;15 tot 75 jaar;Deltabuurt;470;320;69.0;87.0;63.0;24.0;13.0;11.0;2.0
7351;Totaal mannen en vrouwen;15 tot 75 jaar;Falga;410;220;53.0;92.0;40.0;52.0;8.0;5.0;3.0
7352;Totaal mannen en vrouwen;15 tot 75 jaar;Zuiderzeebuurt;540;310;57.0;94.0;48.0;46.0;6.0;6.0;0.0
7353;Totaal mannen en vrouwen;15 tot 75 jaar;Schepenbuurt;1100;650;59.0;91.0;50.0;41.0;9.0;6.0;3.0
7354;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw Den Helder Zuid-Oost;1540;1050;68.0;91.0;64.0;27.0;9.0;6.0;3.0
7355;Totaal mannen en vrouwen;15 tot 75 jaar;Dirksz Admiraal;220;110;49.0;;;;;;
7356;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 De Schooten;6170;4030;65.0;90.0;64.0;26.0;10.0;7.0;3.0
7357;Totaal mannen en vrouwen;15 tot 75 jaar;Westoever;0;0;;;;;;;
7358;Totaal mannen en vrouwen;15 tot 75 jaar;Marina;1110;820;74.0;85.0;62.0;23.0;15.0;10.0;5.0
7359;Totaal mannen en vrouwen;15 tot 75 jaar;Schouten en Schepenenbuurt;900;580;64.0;93.0;63.0;29.0;7.0;5.0;2.0
7360;Totaal mannen en vrouwen;15 tot 75 jaar;Walvisvaarderbuurt;590;340;57.0;90.0;58.0;32.0;10.0;9.0;1.0
7361;Totaal mannen en vrouwen;15 tot 75 jaar;Zeeloodsenbuurt;870;550;63.0;93.0;66.0;27.0;7.0;6.0;1.0
7362;Totaal mannen en vrouwen;15 tot 75 jaar;Boerderijbuurt;690;430;62.0;89.0;64.0;25.0;11.0;8.0;3.0
7363;Totaal mannen en vrouwen;15 tot 75 jaar;Schooten-Centrum;350;150;43.0;89.0;73.0;16.0;11.0;7.0;4.0
7364;Totaal mannen en vrouwen;15 tot 75 jaar;Landmetersbuurt;720;490;68.0;93.0;63.0;31.0;7.0;5.0;2.0
7365;Totaal mannen en vrouwen;15 tot 75 jaar;Waterkeringsbuurt;400;240;60.0;86.0;64.0;23.0;14.0;11.0;3.0
7366;Totaal mannen en vrouwen;15 tot 75 jaar;Guldemond;540;430;79.0;91.0;72.0;19.0;9.0;6.0;3.0
7367;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Het Koegras;1270;970;76.0;82.0;63.0;19.0;18.0;11.0;7.0
7368;Totaal mannen en vrouwen;15 tot 75 jaar;Julianadorp-Oost;1000;770;77.0;88.0;69.0;19.0;12.0;9.0;3.0
7369;Totaal mannen en vrouwen;15 tot 75 jaar;Oostoever;10;10;;;;;;;
7370;Totaal mannen en vrouwen;15 tot 75 jaar;Friesebuurt;70;50;;;;;;;
7371;Totaal mannen en vrouwen;15 tot 75 jaar;Kooypunt;40;20;;;;;;;
7372;Totaal mannen en vrouwen;15 tot 75 jaar;Koegras-Noord;90;70;;;;;;;
7373;Totaal mannen en vrouwen;15 tot 75 jaar;Blauwe Keet;30;20;;;;;;;
7374;Totaal mannen en vrouwen;15 tot 75 jaar;Koegras-Zuid;30;30;;;;;;;
7375;Totaal mannen en vrouwen;15 tot 75 jaar;De Kooy;0;0;;;;;;;
7376;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Duinzoom;270;180;64.0;66.0;45.0;21.0;34.0;23.0;11.0
7377;Totaal mannen en vrouwen;15 tot 75 jaar;Mariëndal;40;30;;;;;;;
7378;Totaal mannen en vrouwen;15 tot 75 jaar;De Zandloper;90;60;;;;;;;
7379;Totaal mannen en vrouwen;15 tot 75 jaar;Ooghduyne;140;80;;;;;;;
7380;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Julianadorp;9620;6880;72.0;91.0;65.0;25.0;9.0;7.0;2.0
7381;Totaal mannen en vrouwen;15 tot 75 jaar;Julianadorp-West;410;310;75.0;80.0;58.0;22.0;20.0;13.0;7.0
7382;Totaal mannen en vrouwen;15 tot 75 jaar;Middelzand;1360;920;67.0;92.0;63.0;29.0;8.0;7.0;1.0
7383;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelzand;770;510;66.0;85.0;63.0;22.0;15.0;10.0;5.0
7384;Totaal mannen en vrouwen;15 tot 75 jaar;Doorzwin;1570;1180;75.0;94.0;70.0;25.0;6.0;4.0;2.0
7385;Totaal mannen en vrouwen;15 tot 75 jaar;Kruiszwin;2040;1560;76.0;92.0;65.0;26.0;8.0;7.0;1.0
7386;Totaal mannen en vrouwen;15 tot 75 jaar;Wierbalg;1120;780;69.0;92.0;67.0;25.0;8.0;6.0;2.0
7387;Totaal mannen en vrouwen;15 tot 75 jaar;Malzwin;750;550;73.0;90.0;66.0;24.0;10.0;8.0;2.0
7388;Totaal mannen en vrouwen;15 tot 75 jaar;Boterzwin;850;540;64.0;92.0;67.0;25.0;8.0;6.0;2.0
7389;Totaal mannen en vrouwen;15 tot 75 jaar;Zwanenbalg;370;240;65.0;81.0;60.0;21.0;19.0;14.0;5.0
7390;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderhaven;370;300;83.0;90.0;65.0;25.0;10.0;8.0;2.0
7391;Totaal mannen en vrouwen;15 tot 75 jaar;Hellendoorn;26380;19640;74.0;87.0;60.0;26.0;13.0;10.0;3.0
7392;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Hellendoorn;3080;2270;74.0;88.0;62.0;26.0;12.0;8.0;4.0
7393;Totaal mannen en vrouwen;15 tot 75 jaar;Hellendoorn-Centrum;330;250;77.0;77.0;51.0;26.0;23.0;11.0;12.0
7394;Totaal mannen en vrouwen;15 tot 75 jaar;De Höfte;890;700;79.0;90.0;66.0;24.0;10.0;8.0;2.0
7395;Totaal mannen en vrouwen;15 tot 75 jaar;Den Dam;270;170;66.0;93.0;63.0;30.0;7.0;7.0;0.0
7396;Totaal mannen en vrouwen;15 tot 75 jaar;De Blenke;580;380;65.0;92.0;60.0;32.0;8.0;7.0;1.0
7397;Totaal mannen en vrouwen;15 tot 75 jaar;De Zuid Es;770;580;75.0;87.0;63.0;24.0;13.0;9.0;4.0
7398;Totaal mannen en vrouwen;15 tot 75 jaar;De Noord Es;250;180;73.0;89.0;63.0;26.0;11.0;7.0;4.0
7399;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Nijverdal Noord;1390;1060;76.0;85.0;62.0;24.0;15.0;10.0;5.0
7400;Totaal mannen en vrouwen;15 tot 75 jaar;Zeeheldenwijk;370;250;66.0;74.0;51.0;23.0;26.0;18.0;8.0
7401;Totaal mannen en vrouwen;15 tot 75 jaar;Wilhelminawijk;950;750;79.0;89.0;65.0;24.0;11.0;8.0;3.0
7402;Totaal mannen en vrouwen;15 tot 75 jaar;Gagelman Industrieterrein-Noord;70;60;;;;;;;
7403;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Nijverdal West;4380;3010;69.0;88.0;64.0;24.0;12.0;10.0;2.0
7404;Totaal mannen en vrouwen;15 tot 75 jaar;Nijverdal-Centrum;1000;580;58.0;85.0;63.0;23.0;15.0;11.0;4.0
7405;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemen-Schilderswijk;880;640;72.0;91.0;66.0;25.0;9.0;7.0;2.0
7406;Totaal mannen en vrouwen;15 tot 75 jaar;Noetsele I;1650;1180;72.0;91.0;67.0;24.0;9.0;7.0;2.0
7407;Totaal mannen en vrouwen;15 tot 75 jaar;Noetsele II en III;840;600;71.0;80.0;57.0;22.0;20.0;15.0;5.0
7408;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Nijverdal Oost;6480;4580;71.0;91.0;62.0;29.0;9.0;7.0;2.0
7409;Totaal mannen en vrouwen;15 tot 75 jaar;Prinsessenwijk;850;630;74.0;90.0;62.0;28.0;10.0;7.0;3.0
7410;Totaal mannen en vrouwen;15 tot 75 jaar;De Brake;870;590;68.0;90.0;62.0;28.0;10.0;7.0;3.0
7411;Totaal mannen en vrouwen;15 tot 75 jaar;Konijnenberg;290;220;76.0;88.0;64.0;24.0;12.0;8.0;4.0
7412;Totaal mannen en vrouwen;15 tot 75 jaar;Nijverdal Oost;520;410;78.0;87.0;61.0;26.0;13.0;10.0;3.0
7413;Totaal mannen en vrouwen;15 tot 75 jaar;De Blokken;1510;1070;71.0;92.0;62.0;30.0;8.0;6.0;2.0
7414;Totaal mannen en vrouwen;15 tot 75 jaar;Groot Lochter;1810;1190;66.0;91.0;61.0;30.0;9.0;6.0;3.0
7415;Totaal mannen en vrouwen;15 tot 75 jaar;'t Lochter;40;30;;;;;;;
7416;Totaal mannen en vrouwen;15 tot 75 jaar;'n Oaln Diek;600;450;74.0;92.0;64.0;28.0;8.0;6.0;2.0
7417;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Buitengebied;4120;3280;80.0;73.0;49.0;24.0;27.0;21.0;6.0
7418;Totaal mannen en vrouwen;15 tot 75 jaar;Hellendoorn;420;320;76.0;80.0;52.0;28.0;20.0;14.0;6.0
7419;Totaal mannen en vrouwen;15 tot 75 jaar;'t Hexel;350;280;80.0;70.0;36.0;34.0;30.0;20.0;10.0
7420;Totaal mannen en vrouwen;15 tot 75 jaar;Boersingel;0;0;;;;;;;
7421;Totaal mannen en vrouwen;15 tot 75 jaar;Egede, Elen en Rhaan;610;480;78.0;68.0;42.0;26.0;32.0;23.0;9.0
7422;Totaal mannen en vrouwen;15 tot 75 jaar;Hulsen;580;450;79.0;79.0;59.0;20.0;21.0;16.0;5.0
7423;Totaal mannen en vrouwen;15 tot 75 jaar;Haarle;810;650;81.0;73.0;50.0;23.0;27.0;21.0;6.0
7424;Totaal mannen en vrouwen;15 tot 75 jaar;Daarle;590;490;83.0;70.0;48.0;22.0;30.0;25.0;5.0
7425;Totaal mannen en vrouwen;15 tot 75 jaar;Daarlerveen;330;250;77.0;75.0;54.0;21.0;25.0;21.0;4.0
7426;Totaal mannen en vrouwen;15 tot 75 jaar;Marle;430;340;79.0;70.0;48.0;22.0;30.0;26.0;4.0
7427;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Kruidenwijk;5100;4030;79.0;92.0;64.0;28.0;8.0;6.0;2.0
7428;Totaal mannen en vrouwen;15 tot 75 jaar;Hulsen dorp;250;180;73.0;93.0;61.0;32.0;7.0;3.0;4.0
7429;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenwijk Oost;2000;1520;76.0;93.0;65.0;28.0;7.0;6.0;1.0
7430;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenwijk Centrum;170;110;68.0;;;;;;
7431;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenwijk Noord;1300;1020;79.0;91.0;64.0;27.0;9.0;7.0;2.0
7432;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenwijk West;1040;880;85.0;91.0;61.0;30.0;9.0;7.0;2.0
7433;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenwijk Zuid;340;310;91.0;90.0;68.0;22.0;10.0;7.0;3.0
7434;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Haarle;780;590;75.0;90.0;66.0;24.0;10.0;7.0;3.0
7435;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp Haarle;780;590;75.0;90.0;66.0;24.0;10.0;7.0;3.0
7436;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Daarle;440;350;79.0;89.0;63.0;26.0;11.0;9.0;2.0
7437;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp Daarle;440;350;79.0;89.0;63.0;26.0;11.0;9.0;2.0
7438;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Daarlerveen;600;470;79.0;84.0;59.0;25.0;16.0;13.0;3.0
7439;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp Daarlerveen;600;470;79.0;84.0;59.0;25.0;16.0;13.0;3.0
7440;Totaal mannen en vrouwen;15 tot 75 jaar;Hellevoetsluis;30630;20930;68.0;87.0;60.0;27.0;13.0;11.0;2.0
7441;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Hellevoet;3590;2290;64.0;83.0;56.0;27.0;17.0;14.0;3.0
7442;Totaal mannen en vrouwen;15 tot 75 jaar;De Vesting;900;600;67.0;79.0;52.0;26.0;21.0;18.0;3.0
7443;Totaal mannen en vrouwen;15 tot 75 jaar;Glaciswijk;540;330;61.0;88.0;56.0;31.0;12.0;10.0;2.0
7444;Totaal mannen en vrouwen;15 tot 75 jaar;Groote Weergors;270;180;67.0;72.0;50.0;22.0;28.0;21.0;7.0
7445;Totaal mannen en vrouwen;15 tot 75 jaar;Marinebuurt;570;360;62.0;88.0;63.0;25.0;12.0;11.0;1.0
7446;Totaal mannen en vrouwen;15 tot 75 jaar;Dichters- en Schrijversbuurt;1310;820;63.0;85.0;57.0;28.0;15.0;12.0;3.0
7447;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Nieuw-Helvoet;4690;3160;67.0;87.0;59.0;29.0;13.0;10.0;3.0
7448;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw-Helvoet;240;180;76.0;81.0;60.0;21.0;19.0;14.0;5.0
7449;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemen- en Plantenbuurt;1040;630;61.0;87.0;49.0;38.0;13.0;11.0;2.0
7450;Totaal mannen en vrouwen;15 tot 75 jaar;Kulck-Noord;890;580;65.0;89.0;60.0;30.0;11.0;10.0;1.0
7451;Totaal mannen en vrouwen;15 tot 75 jaar;Kulck-Zuid;580;400;70.0;92.0;67.0;25.0;8.0;6.0;2.0
7452;Totaal mannen en vrouwen;15 tot 75 jaar;Rijksstraatweg en omgeving;770;600;77.0;84.0;62.0;22.0;16.0;12.0;4.0
7453;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp en Hoonaart;520;350;67.0;90.0;62.0;28.0;10.0;8.0;2.0
7454;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelbuurt;650;410;63.0;85.0;56.0;29.0;15.0;12.0;3.0
7455;Totaal mannen en vrouwen;15 tot 75 jaar;Boomgaard;0;0;;;;;;;
7456;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Nieuwenhoorn;960;700;73.0;83.0;60.0;23.0;17.0;14.0;3.0
7457;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwenhoorn;850;610;72.0;85.0;61.0;24.0;15.0;12.0;3.0
7458;Totaal mannen en vrouwen;15 tot 75 jaar;'t Lange Land;110;80;;;;;;;
7459;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 De Struyten;5510;3770;68.0;89.0;61.0;29.0;11.0;9.0;2.0
7460;Totaal mannen en vrouwen;15 tot 75 jaar;Kanaalzicht;320;250;78.0;83.0;65.0;18.0;17.0;11.0;6.0
7461;Totaal mannen en vrouwen;15 tot 75 jaar;Wittens Hoeck;1560;1160;74.0;90.0;60.0;30.0;10.0;9.0;1.0
7462;Totaal mannen en vrouwen;15 tot 75 jaar;Gorsingen Hoeck;2000;1270;63.0;89.0;60.0;29.0;11.0;9.0;2.0
7463;Totaal mannen en vrouwen;15 tot 75 jaar;Hooghen Hoeck;1620;1090;67.0;90.0;61.0;29.0;10.0;8.0;2.0
7464;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 De Kooistee;6570;4590;70.0;90.0;59.0;30.0;10.0;9.0;1.0
7465;Totaal mannen en vrouwen;15 tot 75 jaar;Hout Hoeffe;2170;1540;71.0;90.0;59.0;31.0;10.0;9.0;1.0
7466;Totaal mannen en vrouwen;15 tot 75 jaar;Koele Nacht;2050;1400;68.0;90.0;58.0;32.0;10.0;9.0;1.0
7467;Totaal mannen en vrouwen;15 tot 75 jaar;Morgen Stont;2160;1540;72.0;89.0;61.0;28.0;11.0;9.0;2.0
7468;Totaal mannen en vrouwen;15 tot 75 jaar;Vlotbrug;190;110;58.0;;;;;;
7469;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Den Bonsen Hoek;4380;2930;67.0;88.0;66.0;22.0;12.0;9.0;3.0
7470;Totaal mannen en vrouwen;15 tot 75 jaar;Tolhoeck;260;100;38.0;;;;;;
7471;Totaal mannen en vrouwen;15 tot 75 jaar;Out Jaar;1200;780;64.0;90.0;65.0;24.0;10.0;8.0;2.0
7472;Totaal mannen en vrouwen;15 tot 75 jaar;Logendal;580;380;66.0;85.0;65.0;20.0;15.0;12.0;3.0
7473;Totaal mannen en vrouwen;15 tot 75 jaar;Kruis Hoeffe;1420;1020;72.0;91.0;70.0;21.0;9.0;8.0;1.0
7474;Totaal mannen en vrouwen;15 tot 75 jaar;Salem;920;650;70.0;86.0;64.0;22.0;14.0;10.0;4.0
7475;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Ravense Hoek;2540;1970;77.0;87.0;64.0;23.0;13.0;10.0;3.0
7476;Totaal mannen en vrouwen;15 tot 75 jaar;Wagenzicht;1050;800;76.0;88.0;63.0;25.0;12.0;9.0;3.0
7477;Totaal mannen en vrouwen;15 tot 75 jaar;Altena;1490;1170;78.0;86.0;64.0;22.0;14.0;10.0;4.0
7478;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Centrumgebied;550;200;37.0;86.0;63.0;23.0;14.0;12.0;2.0
7479;Totaal mannen en vrouwen;15 tot 75 jaar;Centrumgebied-West;120;50;;;;;;;
7480;Totaal mannen en vrouwen;15 tot 75 jaar;Centrumgebied-Oost;430;150;36.0;83.0;60.0;24.0;17.0;13.0;4.0
7481;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Kickers Bloem;20;20;;;;;;;
7482;Totaal mannen en vrouwen;15 tot 75 jaar;Kickers Bloem;20;20;;;;;;;
7483;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Buitengebied;900;620;69.0;70.0;46.0;24.0;30.0;22.0;8.0
7484;Totaal mannen en vrouwen;15 tot 75 jaar;Duinhoeck;470;300;64.0;73.0;47.0;26.0;27.0;21.0;6.0
7485;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied;390;300;76.0;66.0;44.0;22.0;34.0;24.0;10.0
7486;Totaal mannen en vrouwen;15 tot 75 jaar;Heliushaven;40;30;;;;;;;
7487;Totaal mannen en vrouwen;15 tot 75 jaar;Oudenhoorn;920;690;74.0;81.0;59.0;22.0;19.0;13.0;6.0
7488;Totaal mannen en vrouwen;15 tot 75 jaar;Kern Oudenhoorn;600;440;73.0;86.0;64.0;22.0;14.0;12.0;2.0
7489;Totaal mannen en vrouwen;15 tot 75 jaar;Poldergebied Oudenhoorn;200;160;81.0;72.0;50.0;23.0;28.0;15.0;13.0
7490;Totaal mannen en vrouwen;15 tot 75 jaar;Poldergebied Nieuwenhoorn;120;80;;;;;;;
7491;Totaal mannen en vrouwen;15 tot 75 jaar;Helmond;71740;50610;71.0;86.0;56.0;30.0;14.0;11.0;3.0
7492;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Binnenstad;12330;8050;65.0;87.0;51.0;37.0;13.0;10.0;3.0
7493;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;1900;1210;64.0;90.0;47.0;43.0;10.0;8.0;2.0
7494;Totaal mannen en vrouwen;15 tot 75 jaar;Leonardus;1840;1040;56.0;90.0;49.0;41.0;10.0;9.0;1.0
7495;Totaal mannen en vrouwen;15 tot 75 jaar;Heipoort;2990;1970;66.0;87.0;49.0;38.0;13.0;10.0;3.0
7496;Totaal mannen en vrouwen;15 tot 75 jaar;Stationsgebied;720;460;64.0;91.0;52.0;39.0;9.0;8.0;1.0
7497;Totaal mannen en vrouwen;15 tot 75 jaar;Vossenberg;2510;1710;68.0;88.0;53.0;35.0;12.0;10.0;2.0
7498;Totaal mannen en vrouwen;15 tot 75 jaar;Annabuurt en Suytkade;1490;1020;69.0;89.0;54.0;34.0;11.0;10.0;1.0
7499;Totaal mannen en vrouwen;15 tot 75 jaar;Steenweg en omgeving;880;630;72.0;77.0;53.0;24.0;23.0;17.0;6.0
7500;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 Helmond-Oost;5940;3810;64.0;88.0;53.0;35.0;12.0;11.0;1.0
7501;Totaal mannen en vrouwen;15 tot 75 jaar;Beisterveld;1970;1220;62.0;88.0;51.0;37.0;12.0;10.0;2.0
7502;Totaal mannen en vrouwen;15 tot 75 jaar;Beisterveldse Broek;1810;1140;63.0;88.0;50.0;38.0;12.0;10.0;2.0
7503;Totaal mannen en vrouwen;15 tot 75 jaar;Straakven;2160;1450;67.0;87.0;56.0;31.0;13.0;11.0;2.0
7504;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Helmond-Noord;8770;5760;66.0;89.0;56.0;33.0;11.0;10.0;1.0
7505;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemvelden;2950;1820;61.0;87.0;50.0;37.0;13.0;11.0;2.0
7506;Totaal mannen en vrouwen;15 tot 75 jaar;Binderen;2960;1930;65.0;88.0;57.0;31.0;12.0;10.0;2.0
7507;Totaal mannen en vrouwen;15 tot 75 jaar;Eeuwsels;2860;2010;71.0;90.0;59.0;31.0;10.0;8.0;2.0
7508;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 't Hout;8390;5980;71.0;84.0;58.0;26.0;16.0;13.0;3.0
7509;Totaal mannen en vrouwen;15 tot 75 jaar;'t Hout-Centrum;2630;1780;68.0;84.0;57.0;27.0;16.0;13.0;3.0
7510;Totaal mannen en vrouwen;15 tot 75 jaar;Kroon;1860;1350;72.0;82.0;56.0;25.0;18.0;14.0;4.0
7511;Totaal mannen en vrouwen;15 tot 75 jaar;Akkers;2780;2090;75.0;85.0;59.0;26.0;15.0;12.0;3.0
7512;Totaal mannen en vrouwen;15 tot 75 jaar;Gansenwinkel;1080;720;67.0;88.0;63.0;25.0;12.0;10.0;2.0
7513;Totaal mannen en vrouwen;15 tot 75 jaar;Groot Goor;40;30;;;;;;;
7514;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Brouwhuis;7200;5310;74.0;89.0;61.0;28.0;11.0;9.0;2.0
7515;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwhuis-Dorp;2800;2160;77.0;87.0;61.0;26.0;13.0;10.0;3.0
7516;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwhuis-West;2230;1590;71.0;92.0;63.0;29.0;8.0;6.0;2.0
7517;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwhuis-Oost;1920;1440;75.0;89.0;61.0;27.0;11.0;9.0;2.0
7518;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwhorst;160;60;36.0;;;;;;
7519;Totaal mannen en vrouwen;15 tot 75 jaar;Kloostereind;90;70;;;;;;;
7520;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Helmond-West;3650;2350;64.0;86.0;54.0;32.0;14.0;12.0;2.0
7521;Totaal mannen en vrouwen;15 tot 75 jaar;West;3080;2010;65.0;87.0;55.0;33.0;13.0;11.0;2.0
7522;Totaal mannen en vrouwen;15 tot 75 jaar;Houtsdonk;570;330;58.0;80.0;53.0;28.0;20.0;16.0;4.0
7523;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 16 Warande;2170;1620;75.0;75.0;52.0;22.0;25.0;19.0;6.0
7524;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;1000;760;76.0;77.0;53.0;24.0;23.0;17.0;6.0
7525;Totaal mannen en vrouwen;15 tot 75 jaar;Zwanenbeemd;1090;800;74.0;73.0;52.0;21.0;27.0;19.0;8.0
7526;Totaal mannen en vrouwen;15 tot 75 jaar;Overbrug;90;60;;;;;;;
7527;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 17 Stiphout;4010;2780;69.0;77.0;53.0;24.0;23.0;18.0;5.0
7528;Totaal mannen en vrouwen;15 tot 75 jaar;Stiphout-Dorp;3570;2460;69.0;78.0;54.0;24.0;22.0;17.0;5.0
7529;Totaal mannen en vrouwen;15 tot 75 jaar;Schooten;190;130;71.0;;;;;;
7530;Totaal mannen en vrouwen;15 tot 75 jaar;Geeneind;260;190;71.0;64.0;45.0;19.0;36.0;28.0;8.0
7531;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 18 Rijpelberg;6530;4630;71.0;89.0;60.0;29.0;11.0;10.0;1.0
7532;Totaal mannen en vrouwen;15 tot 75 jaar;Rijpelberg-Oost;2570;1800;70.0;90.0;61.0;29.0;10.0;8.0;2.0
7533;Totaal mannen en vrouwen;15 tot 75 jaar;Rijpelberg-West;3910;2780;71.0;88.0;59.0;29.0;12.0;10.0;2.0
7534;Totaal mannen en vrouwen;15 tot 75 jaar;Berkendonk;50;40;;;;;;;
7535;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 19 Dierdonk;3990;3200;80.0;85.0;60.0;25.0;15.0;11.0;4.0
7536;Totaal mannen en vrouwen;15 tot 75 jaar;Kern Dierdonk;3930;3160;80.0;86.0;61.0;25.0;14.0;11.0;3.0
7537;Totaal mannen en vrouwen;15 tot 75 jaar;Scheepstal;60;50;;;;;;;
7538;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 21 Brandevoort;8490;6950;82.0;85.0;60.0;26.0;15.0;11.0;4.0
7539;Totaal mannen en vrouwen;15 tot 75 jaar;Brand;1080;920;85.0;86.0;59.0;27.0;14.0;11.0;3.0
7540;Totaal mannen en vrouwen;15 tot 75 jaar;De Veste;2150;1720;80.0;88.0;62.0;26.0;12.0;10.0;2.0
7541;Totaal mannen en vrouwen;15 tot 75 jaar;Schutsboom;2590;2120;82.0;85.0;58.0;27.0;15.0;12.0;3.0
7542;Totaal mannen en vrouwen;15 tot 75 jaar;Stepekolk;2620;2160;82.0;84.0;60.0;24.0;16.0;12.0;4.0
7543;Totaal mannen en vrouwen;15 tot 75 jaar;Berenbroek;40;20;;;;;;;
7544;Totaal mannen en vrouwen;15 tot 75 jaar;De marke;10;10;;;;;;;
7545;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 29 Industriegebied Zuid;240;170;72.0;56.0;34.0;22.0;44.0;30.0;14.0
7546;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogeind;240;170;71.0;57.0;34.0;23.0;43.0;28.0;15.0
7547;Totaal mannen en vrouwen;15 tot 75 jaar;B.Z.O.B.;0;0;;;;;;;
7548;Totaal mannen en vrouwen;15 tot 75 jaar;Hendrik-Ido-Ambacht;22690;17270;76.0;86.0;62.0;24.0;14.0;11.0;3.0
7549;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Centrum;7930;5880;74.0;85.0;60.0;25.0;15.0;11.0;4.0
7550;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp;3450;2620;76.0;86.0;61.0;25.0;14.0;11.0;3.0
