ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitInVervuilingseenheden_2;CapaciteitInInwonerequivalenten_3;CapaciteitInInwonerequivalentenEU_4
5144;Aeratietanks;Chem. defosfatering in eerste biol. trap;2020;3.0;612.0;503.0;453.0
5145;Aeratietanks;Chem. defosfatering in eerste biol. trap;2021;0.0;0.0;0.0;0.0
5146;Aeratietanks;Chem. defosfatering in eerste biol. trap;2022;3.0;693.0;614.0;553.0
5147;Aeratietanks;Chem. defosfatering in eerste biol. trap;2023;3.0;693.0;614.0;553.0
5148;Aeratietanks;Chem. defosfatering in tweede biol. trap;1981;0.0;;0.0;0.0
5149;Aeratietanks;Chem. defosfatering in tweede biol. trap;1985;0.0;;0.0;0.0
5150;Aeratietanks;Chem. defosfatering in tweede biol. trap;1990;0.0;;0.0;0.0
5151;Aeratietanks;Chem. defosfatering in tweede biol. trap;1991;0.0;;0.0;0.0
5152;Aeratietanks;Chem. defosfatering in tweede biol. trap;1992;0.0;;0.0;0.0
5153;Aeratietanks;Chem. defosfatering in tweede biol. trap;1993;0.0;;0.0;0.0
5154;Aeratietanks;Chem. defosfatering in tweede biol. trap;1994;0.0;;0.0;0.0
5155;Aeratietanks;Chem. defosfatering in tweede biol. trap;1995;0.0;;0.0;0.0
5156;Aeratietanks;Chem. defosfatering in tweede biol. trap;1996;0.0;;0.0;0.0
5157;Aeratietanks;Chem. defosfatering in tweede biol. trap;1997;0.0;;0.0;0.0
5158;Aeratietanks;Chem. defosfatering in tweede biol. trap;1998;0.0;;0.0;0.0
5159;Aeratietanks;Chem. defosfatering in tweede biol. trap;1999;0.0;;0.0;0.0
5160;Aeratietanks;Chem. defosfatering in tweede biol. trap;2000;0.0;;0.0;0.0
5161;Aeratietanks;Chem. defosfatering in tweede biol. trap;2001;0.0;;0.0;0.0
5162;Aeratietanks;Chem. defosfatering in tweede biol. trap;2002;0.0;;0.0;0.0
5163;Aeratietanks;Chem. defosfatering in tweede biol. trap;2003;0.0;;0.0;0.0
5164;Aeratietanks;Chem. defosfatering in tweede biol. trap;2004;0.0;;0.0;0.0
5165;Aeratietanks;Chem. defosfatering in tweede biol. trap;2005;0.0;;0.0;0.0
5166;Aeratietanks;Chem. defosfatering in tweede biol. trap;2006;0.0;;0.0;0.0
5167;Aeratietanks;Chem. defosfatering in tweede biol. trap;2007;0.0;;0.0;0.0
5168;Aeratietanks;Chem. defosfatering in tweede biol. trap;2008;0.0;;0.0;0.0
5169;Aeratietanks;Chem. defosfatering in tweede biol. trap;2009;0.0;;0.0;0.0
5170;Aeratietanks;Chem. defosfatering in tweede biol. trap;2010;0.0;0.0;0.0;0.0
5171;Aeratietanks;Chem. defosfatering in tweede biol. trap;2011;0.0;0.0;0.0;0.0
5172;Aeratietanks;Chem. defosfatering in tweede biol. trap;2012;0.0;0.0;0.0;0.0
5173;Aeratietanks;Chem. defosfatering in tweede biol. trap;2013;0.0;0.0;0.0;0.0
5174;Aeratietanks;Chem. defosfatering in tweede biol. trap;2014;0.0;0.0;0.0;0.0
5175;Aeratietanks;Chem. defosfatering in tweede biol. trap;2015;0.0;0.0;0.0;0.0
5176;Aeratietanks;Chem. defosfatering in tweede biol. trap;2016;0.0;0.0;0.0;0.0
5177;Aeratietanks;Chem. defosfatering in tweede biol. trap;2017;0.0;0.0;0.0;0.0
5178;Aeratietanks;Chem. defosfatering in tweede biol. trap;2018;0.0;0.0;0.0;0.0
5179;Aeratietanks;Chem. defosfatering in tweede biol. trap;2019;0.0;0.0;0.0;0.0
5180;Aeratietanks;Chem. defosfatering in tweede biol. trap;2020;0.0;0.0;0.0;0.0
5181;Aeratietanks;Chem. defosfatering in tweede biol. trap;2021;0.0;0.0;0.0;0.0
5182;Aeratietanks;Chem. defosfatering in tweede biol. trap;2022;0.0;0.0;0.0;0.0
5183;Aeratietanks;Chem. defosfatering in tweede biol. trap;2023;0.0;0.0;0.0;0.0
5184;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1981;0.0;;0.0;0.0
5185;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1985;0.0;;0.0;0.0
5186;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1990;0.0;;0.0;0.0
5187;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1991;0.0;;0.0;0.0
5188;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1992;0.0;;0.0;0.0
5189;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1993;1.0;;80.0;72.0
5190;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1994;2.0;;240.0;216.0
5191;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1995;2.0;;240.0;216.0
5192;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1996;2.0;;240.0;216.0
5193;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1997;1.0;;160.0;144.0
5194;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1998;1.0;;160.0;144.0
5195;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;1999;1.0;;160.0;144.0
5196;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2000;1.0;;160.0;144.0
5197;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2001;1.0;;160.0;144.0
5198;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2002;1.0;;24.0;21.0
5199;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2003;0.0;;0.0;0.0
5200;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2004;1.0;;24.0;21.0
5201;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2005;0.0;;0.0;0.0
5202;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2006;0.0;;0.0;0.0
5203;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2007;0.0;;0.0;0.0
5204;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2008;0.0;;0.0;0.0
5205;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2009;0.0;;0.0;0.0
5206;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2010;0.0;0.0;0.0;0.0
5207;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2011;0.0;0.0;0.0;0.0
5208;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2012;0.0;0.0;0.0;0.0
5209;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2013;0.0;0.0;0.0;0.0
5210;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2014;0.0;0.0;0.0;0.0
5211;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2015;0.0;0.0;0.0;0.0
5212;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2016;0.0;0.0;0.0;0.0
5213;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2017;0.0;0.0;0.0;0.0
5214;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2018;0.0;0.0;0.0;0.0
5215;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2019;0.0;0.0;0.0;0.0
5216;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2020;0.0;0.0;0.0;0.0
5217;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2021;0.0;0.0;0.0;0.0
5218;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2022;0.0;0.0;0.0;0.0
5219;Aeratietanks;Chem. defosf. in tussen- of nabezinktank;2023;0.0;0.0;0.0;0.0
5220;Aeratietanks;Chem. defosf. in meerdere procesfasen;1981;0.0;;0.0;0.0
5221;Aeratietanks;Chem. defosf. in meerdere procesfasen;1985;0.0;;0.0;0.0
5222;Aeratietanks;Chem. defosf. in meerdere procesfasen;1990;1.0;;50.0;45.0
5223;Aeratietanks;Chem. defosf. in meerdere procesfasen;1991;1.0;;50.0;45.0
5224;Aeratietanks;Chem. defosf. in meerdere procesfasen;1992;1.0;;50.0;45.0
5225;Aeratietanks;Chem. defosf. in meerdere procesfasen;1993;1.0;;50.0;45.0
5226;Aeratietanks;Chem. defosf. in meerdere procesfasen;1994;1.0;;260.0;234.0
5227;Aeratietanks;Chem. defosf. in meerdere procesfasen;1995;1.0;;260.0;234.0
5228;Aeratietanks;Chem. defosf. in meerdere procesfasen;1996;1.0;;260.0;234.0
5229;Aeratietanks;Chem. defosf. in meerdere procesfasen;1997;1.0;;260.0;234.0
5230;Aeratietanks;Chem. defosf. in meerdere procesfasen;1998;1.0;;260.0;234.0
5231;Aeratietanks;Chem. defosf. in meerdere procesfasen;1999;1.0;;260.0;234.0
5232;Aeratietanks;Chem. defosf. in meerdere procesfasen;2000;1.0;;260.0;234.0
5233;Aeratietanks;Chem. defosf. in meerdere procesfasen;2001;1.0;;260.0;234.0
5234;Aeratietanks;Chem. defosf. in meerdere procesfasen;2002;2.0;;420.0;378.0
5235;Aeratietanks;Chem. defosf. in meerdere procesfasen;2003;1.0;;160.0;144.0
5236;Aeratietanks;Chem. defosf. in meerdere procesfasen;2004;1.0;;160.0;144.0
5237;Aeratietanks;Chem. defosf. in meerdere procesfasen;2005;1.0;;120.0;108.0
5238;Aeratietanks;Chem. defosf. in meerdere procesfasen;2006;2.0;;165.0;149.0
5239;Aeratietanks;Chem. defosf. in meerdere procesfasen;2007;3.0;;495.0;446.0
5240;Aeratietanks;Chem. defosf. in meerdere procesfasen;2008;3.0;;495.0;446.0
5241;Aeratietanks;Chem. defosf. in meerdere procesfasen;2009;3.0;;610.0;549.0
5242;Aeratietanks;Chem. defosf. in meerdere procesfasen;2010;3.0;727.0;610.0;549.0
5243;Aeratietanks;Chem. defosf. in meerdere procesfasen;2011;2.0;327.0;280.0;252.0
5244;Aeratietanks;Chem. defosf. in meerdere procesfasen;2012;2.0;327.0;280.0;252.0
5245;Aeratietanks;Chem. defosf. in meerdere procesfasen;2013;2.0;327.0;280.0;252.0
5246;Aeratietanks;Chem. defosf. in meerdere procesfasen;2014;1.0;145.0;120.0;108.0
5247;Aeratietanks;Chem. defosf. in meerdere procesfasen;2015;1.0;145.0;120.0;108.0
5248;Aeratietanks;Chem. defosf. in meerdere procesfasen;2016;1.0;145.0;120.0;108.0
5249;Aeratietanks;Chem. defosf. in meerdere procesfasen;2017;0.0;0.0;0.0;0.0
5250;Aeratietanks;Chem. defosf. in meerdere procesfasen;2018;1.0;145.0;120.0;108.0
5251;Aeratietanks;Chem. defosf. in meerdere procesfasen;2019;1.0;145.0;120.0;108.0
5252;Aeratietanks;Chem. defosf. in meerdere procesfasen;2020;1.0;145.0;120.0;108.0
5253;Aeratietanks;Chem. defosf. in meerdere procesfasen;2021;5.0;634.0;494.0;444.0
5254;Aeratietanks;Chem. defosf. in meerdere procesfasen;2022;3.0;412.0;310.0;279.0
5255;Aeratietanks;Chem. defosf. in meerdere procesfasen;2023;3.0;412.0;310.0;279.0
5256;Aeratietanks;Separate fosfaatverwijdering;1981;0.0;;0.0;0.0
5257;Aeratietanks;Separate fosfaatverwijdering;1985;0.0;;0.0;0.0
5258;Aeratietanks;Separate fosfaatverwijdering;1990;0.0;;0.0;0.0
5259;Aeratietanks;Separate fosfaatverwijdering;1991;0.0;;0.0;0.0
5260;Aeratietanks;Separate fosfaatverwijdering;1992;0.0;;0.0;0.0
5261;Aeratietanks;Separate fosfaatverwijdering;1993;0.0;;0.0;0.0
5262;Aeratietanks;Separate fosfaatverwijdering;1994;0.0;;0.0;0.0
5263;Aeratietanks;Separate fosfaatverwijdering;1995;0.0;;0.0;0.0
5264;Aeratietanks;Separate fosfaatverwijdering;1996;0.0;;0.0;0.0
5265;Aeratietanks;Separate fosfaatverwijdering;1997;0.0;;0.0;0.0
5266;Aeratietanks;Separate fosfaatverwijdering;1998;0.0;;0.0;0.0
5267;Aeratietanks;Separate fosfaatverwijdering;1999;0.0;;0.0;0.0
5268;Aeratietanks;Separate fosfaatverwijdering;2000;0.0;;0.0;0.0
5269;Aeratietanks;Separate fosfaatverwijdering;2001;0.0;;0.0;0.0
5270;Aeratietanks;Separate fosfaatverwijdering;2002;0.0;;0.0;0.0
5271;Aeratietanks;Separate fosfaatverwijdering;2003;0.0;;0.0;0.0
5272;Aeratietanks;Separate fosfaatverwijdering;2004;0.0;;0.0;0.0
5273;Aeratietanks;Separate fosfaatverwijdering;2005;0.0;;0.0;0.0
5274;Aeratietanks;Separate fosfaatverwijdering;2006;0.0;;0.0;0.0
5275;Aeratietanks;Separate fosfaatverwijdering;2007;0.0;;0.0;0.0
5276;Aeratietanks;Separate fosfaatverwijdering;2008;0.0;;0.0;0.0
5277;Aeratietanks;Separate fosfaatverwijdering;2009;0.0;;0.0;0.0
5278;Aeratietanks;Separate fosfaatverwijdering;2010;0.0;0.0;0.0;0.0
5279;Aeratietanks;Separate fosfaatverwijdering;2011;0.0;0.0;0.0;0.0
5280;Aeratietanks;Separate fosfaatverwijdering;2012;0.0;0.0;0.0;0.0
5281;Aeratietanks;Separate fosfaatverwijdering;2013;0.0;0.0;0.0;0.0
5282;Aeratietanks;Separate fosfaatverwijdering;2014;0.0;0.0;0.0;0.0
5283;Aeratietanks;Separate fosfaatverwijdering;2015;0.0;0.0;0.0;0.0
5284;Aeratietanks;Separate fosfaatverwijdering;2016;0.0;0.0;0.0;0.0
5285;Aeratietanks;Separate fosfaatverwijdering;2017;0.0;0.0;0.0;0.0
5286;Aeratietanks;Separate fosfaatverwijdering;2018;0.0;0.0;0.0;0.0
5287;Aeratietanks;Separate fosfaatverwijdering;2019;0.0;0.0;0.0;0.0
5288;Aeratietanks;Separate fosfaatverwijdering;2020;0.0;0.0;0.0;0.0
5289;Aeratietanks;Separate fosfaatverwijdering;2021;2.0;535.0;439.0;395.0
5290;Aeratietanks;Separate fosfaatverwijdering;2022;1.0;64.0;46.0;41.0
5291;Aeratietanks;Separate fosfaatverwijdering;2023;1.0;64.0;46.0;41.0
5292;Aeratietanks;Biologische defosfatering in hoofdstroom;1981;0.0;;0.0;0.0
5293;Aeratietanks;Biologische defosfatering in hoofdstroom;1985;0.0;;0.0;0.0
5294;Aeratietanks;Biologische defosfatering in hoofdstroom;1990;0.0;;0.0;0.0
5295;Aeratietanks;Biologische defosfatering in hoofdstroom;1991;0.0;;0.0;0.0
5296;Aeratietanks;Biologische defosfatering in hoofdstroom;1992;1.0;;66.0;59.0
5297;Aeratietanks;Biologische defosfatering in hoofdstroom;1993;1.0;;66.0;59.0
5298;Aeratietanks;Biologische defosfatering in hoofdstroom;1994;2.0;;111.0;100.0
5299;Aeratietanks;Biologische defosfatering in hoofdstroom;1995;2.0;;111.0;100.0
5300;Aeratietanks;Biologische defosfatering in hoofdstroom;1996;2.0;;111.0;100.0
5301;Aeratietanks;Biologische defosfatering in hoofdstroom;1997;3.0;;191.0;172.0
5302;Aeratietanks;Biologische defosfatering in hoofdstroom;1998;5.0;;354.0;318.0
5303;Aeratietanks;Biologische defosfatering in hoofdstroom;1999;5.0;;354.0;318.0
5304;Aeratietanks;Biologische defosfatering in hoofdstroom;2000;10.0;;1140.0;1026.0
5305;Aeratietanks;Biologische defosfatering in hoofdstroom;2001;9.0;;1114.0;1002.0
5306;Aeratietanks;Biologische defosfatering in hoofdstroom;2002;11.0;;1202.0;1082.0
5307;Aeratietanks;Biologische defosfatering in hoofdstroom;2003;10.0;;818.0;736.0
5308;Aeratietanks;Biologische defosfatering in hoofdstroom;2004;10.0;;818.0;736.0
5309;Aeratietanks;Biologische defosfatering in hoofdstroom;2005;15.0;;2237.0;2013.0
5310;Aeratietanks;Biologische defosfatering in hoofdstroom;2006;15.0;;2265.0;2039.0
5311;Aeratietanks;Biologische defosfatering in hoofdstroom;2007;12.0;;1926.0;1734.0
5312;Aeratietanks;Biologische defosfatering in hoofdstroom;2008;12.0;;1926.0;1734.0
5313;Aeratietanks;Biologische defosfatering in hoofdstroom;2009;13.0;;1163.0;1047.0
5314;Aeratietanks;Biologische defosfatering in hoofdstroom;2010;13.0;1434.0;1163.0;1047.0
5315;Aeratietanks;Biologische defosfatering in hoofdstroom;2011;12.0;1368.0;1108.0;998.0
5316;Aeratietanks;Biologische defosfatering in hoofdstroom;2012;11.0;1058.0;833.0;750.0
5317;Aeratietanks;Biologische defosfatering in hoofdstroom;2013;13.0;1213.0;967.0;870.0
5318;Aeratietanks;Biologische defosfatering in hoofdstroom;2014;13.0;1213.0;941.0;847.0
5319;Aeratietanks;Biologische defosfatering in hoofdstroom;2015;15.0;1212.0;942.0;848.0
5320;Aeratietanks;Biologische defosfatering in hoofdstroom;2016;15.0;1212.0;942.0;848.0
5321;Aeratietanks;Biologische defosfatering in hoofdstroom;2017;17.0;1414.0;1099.0;989.0
5322;Aeratietanks;Biologische defosfatering in hoofdstroom;2018;18.0;1676.0;1446.0;1302.0
5323;Aeratietanks;Biologische defosfatering in hoofdstroom;2019;18.0;1543.0;1348.0;1213.0
5324;Aeratietanks;Biologische defosfatering in hoofdstroom;2020;17.0;1167.0;916.0;825.0
5325;Aeratietanks;Biologische defosfatering in hoofdstroom;2021;3.0;95.0;74.0;66.0
5326;Aeratietanks;Biologische defosfatering in hoofdstroom;2022;13.0;492.0;355.0;320.0
5327;Aeratietanks;Biologische defosfatering in hoofdstroom;2023;13.0;492.0;355.0;320.0
5328;Aeratietanks;Biologische defosfatering in deelstroom;1981;0.0;;0.0;0.0
5329;Aeratietanks;Biologische defosfatering in deelstroom;1985;0.0;;0.0;0.0
5330;Aeratietanks;Biologische defosfatering in deelstroom;1990;0.0;;0.0;0.0
5331;Aeratietanks;Biologische defosfatering in deelstroom;1991;0.0;;0.0;0.0
5332;Aeratietanks;Biologische defosfatering in deelstroom;1992;0.0;;0.0;0.0
5333;Aeratietanks;Biologische defosfatering in deelstroom;1993;0.0;;0.0;0.0
5334;Aeratietanks;Biologische defosfatering in deelstroom;1994;0.0;;0.0;0.0
5335;Aeratietanks;Biologische defosfatering in deelstroom;1995;1.0;;125.0;113.0
5336;Aeratietanks;Biologische defosfatering in deelstroom;1996;1.0;;125.0;113.0
5337;Aeratietanks;Biologische defosfatering in deelstroom;1997;1.0;;125.0;113.0
5338;Aeratietanks;Biologische defosfatering in deelstroom;1998;0.0;;0.0;0.0
5339;Aeratietanks;Biologische defosfatering in deelstroom;1999;0.0;;0.0;0.0
5340;Aeratietanks;Biologische defosfatering in deelstroom;2000;0.0;;0.0;0.0
5341;Aeratietanks;Biologische defosfatering in deelstroom;2001;0.0;;0.0;0.0
5342;Aeratietanks;Biologische defosfatering in deelstroom;2002;0.0;;0.0;0.0
5343;Aeratietanks;Biologische defosfatering in deelstroom;2003;0.0;;0.0;0.0
5344;Aeratietanks;Biologische defosfatering in deelstroom;2004;1.0;;12.0;11.0
5345;Aeratietanks;Biologische defosfatering in deelstroom;2005;0.0;;0.0;0.0
5346;Aeratietanks;Biologische defosfatering in deelstroom;2006;0.0;;0.0;0.0
5347;Aeratietanks;Biologische defosfatering in deelstroom;2007;0.0;;0.0;0.0
5348;Aeratietanks;Biologische defosfatering in deelstroom;2008;0.0;;0.0;0.0
5349;Aeratietanks;Biologische defosfatering in deelstroom;2009;0.0;;0.0;0.0
5350;Aeratietanks;Biologische defosfatering in deelstroom;2010;0.0;0.0;0.0;0.0
5351;Aeratietanks;Biologische defosfatering in deelstroom;2011;0.0;0.0;0.0;0.0
5352;Aeratietanks;Biologische defosfatering in deelstroom;2012;0.0;0.0;0.0;0.0
5353;Aeratietanks;Biologische defosfatering in deelstroom;2013;0.0;0.0;0.0;0.0
5354;Aeratietanks;Biologische defosfatering in deelstroom;2014;0.0;0.0;0.0;0.0
5355;Aeratietanks;Biologische defosfatering in deelstroom;2015;0.0;0.0;0.0;0.0
5356;Aeratietanks;Biologische defosfatering in deelstroom;2016;0.0;0.0;0.0;0.0
5357;Aeratietanks;Biologische defosfatering in deelstroom;2017;0.0;0.0;0.0;0.0
5358;Aeratietanks;Biologische defosfatering in deelstroom;2018;0.0;0.0;0.0;0.0
5359;Aeratietanks;Biologische defosfatering in deelstroom;2019;0.0;0.0;0.0;0.0
5360;Aeratietanks;Biologische defosfatering in deelstroom;2020;0.0;0.0;0.0;0.0
5361;Aeratietanks;Biologische defosfatering in deelstroom;2021;0.0;0.0;0.0;0.0
5362;Aeratietanks;Biologische defosfatering in deelstroom;2022;0.0;0.0;0.0;0.0
5363;Aeratietanks;Biologische defosfatering in deelstroom;2023;0.0;0.0;0.0;0.0
5364;Aeratietanks;Biologisch defosfatering onbekend;1981;0.0;;0.0;0.0
5365;Aeratietanks;Biologisch defosfatering onbekend;1985;0.0;;0.0;0.0
5366;Aeratietanks;Biologisch defosfatering onbekend;1990;0.0;;0.0;0.0
5367;Aeratietanks;Biologisch defosfatering onbekend;1991;0.0;;0.0;0.0
5368;Aeratietanks;Biologisch defosfatering onbekend;1992;0.0;;0.0;0.0
5369;Aeratietanks;Biologisch defosfatering onbekend;1993;0.0;;0.0;0.0
5370;Aeratietanks;Biologisch defosfatering onbekend;1994;0.0;;0.0;0.0
5371;Aeratietanks;Biologisch defosfatering onbekend;1995;0.0;;0.0;0.0
5372;Aeratietanks;Biologisch defosfatering onbekend;1996;0.0;;0.0;0.0
5373;Aeratietanks;Biologisch defosfatering onbekend;1997;0.0;;0.0;0.0
5374;Aeratietanks;Biologisch defosfatering onbekend;1998;0.0;;0.0;0.0
5375;Aeratietanks;Biologisch defosfatering onbekend;1999;0.0;;0.0;0.0
5376;Aeratietanks;Biologisch defosfatering onbekend;2000;0.0;;0.0;0.0
5377;Aeratietanks;Biologisch defosfatering onbekend;2001;0.0;;0.0;0.0
5378;Aeratietanks;Biologisch defosfatering onbekend;2002;1.0;;8.0;7.0
5379;Aeratietanks;Biologisch defosfatering onbekend;2003;0.0;;0.0;0.0
5380;Aeratietanks;Biologisch defosfatering onbekend;2004;0.0;;0.0;0.0
5381;Aeratietanks;Biologisch defosfatering onbekend;2005;1.0;;32.0;29.0
5382;Aeratietanks;Biologisch defosfatering onbekend;2006;1.0;;32.0;29.0
5383;Aeratietanks;Biologisch defosfatering onbekend;2007;0.0;;0.0;0.0
5384;Aeratietanks;Biologisch defosfatering onbekend;2008;0.0;;0.0;0.0
5385;Aeratietanks;Biologisch defosfatering onbekend;2009;1.0;;75.0;68.0
5386;Aeratietanks;Biologisch defosfatering onbekend;2010;1.0;82.0;75.0;68.0
5387;Aeratietanks;Biologisch defosfatering onbekend;2011;1.0;82.0;75.0;68.0
5388;Aeratietanks;Biologisch defosfatering onbekend;2012;1.0;82.0;75.0;68.0
5389;Aeratietanks;Biologisch defosfatering onbekend;2013;0.0;0.0;0.0;0.0
5390;Aeratietanks;Biologisch defosfatering onbekend;2014;0.0;0.0;0.0;0.0
5391;Aeratietanks;Biologisch defosfatering onbekend;2015;0.0;0.0;0.0;0.0
5392;Aeratietanks;Biologisch defosfatering onbekend;2016;0.0;0.0;0.0;0.0
5393;Aeratietanks;Biologisch defosfatering onbekend;2017;0.0;0.0;0.0;0.0
5394;Aeratietanks;Biologisch defosfatering onbekend;2018;0.0;0.0;0.0;0.0
5395;Aeratietanks;Biologisch defosfatering onbekend;2019;0.0;0.0;0.0;0.0
5396;Aeratietanks;Biologisch defosfatering onbekend;2020;0.0;0.0;0.0;0.0
5397;Aeratietanks;Biologisch defosfatering onbekend;2021;0.0;0.0;0.0;0.0
5398;Aeratietanks;Biologisch defosfatering onbekend;2022;0.0;0.0;0.0;0.0
5399;Aeratietanks;Biologisch defosfatering onbekend;2023;0.0;0.0;0.0;0.0
5400;Aeratietanks;Comb. chemische/biolog. defosfatering;1981;0.0;;0.0;0.0
5401;Aeratietanks;Comb. chemische/biolog. defosfatering;1985;0.0;;0.0;0.0
5402;Aeratietanks;Comb. chemische/biolog. defosfatering;1990;0.0;;0.0;0.0
5403;Aeratietanks;Comb. chemische/biolog. defosfatering;1991;0.0;;0.0;0.0
5404;Aeratietanks;Comb. chemische/biolog. defosfatering;1992;0.0;;0.0;0.0
5405;Aeratietanks;Comb. chemische/biolog. defosfatering;1993;1.0;;54.0;49.0
5406;Aeratietanks;Comb. chemische/biolog. defosfatering;1994;1.0;;54.0;49.0
5407;Aeratietanks;Comb. chemische/biolog. defosfatering;1995;1.0;;54.0;49.0
5408;Aeratietanks;Comb. chemische/biolog. defosfatering;1996;1.0;;54.0;49.0
5409;Aeratietanks;Comb. chemische/biolog. defosfatering;1997;1.0;;54.0;49.0
5410;Aeratietanks;Comb. chemische/biolog. defosfatering;1998;2.0;;454.0;409.0
5411;Aeratietanks;Comb. chemische/biolog. defosfatering;1999;2.0;;435.0;392.0
5412;Aeratietanks;Comb. chemische/biolog. defosfatering;2000;2.0;;123.0;111.0
5413;Aeratietanks;Comb. chemische/biolog. defosfatering;2001;1.0;;35.0;32.0
5414;Aeratietanks;Comb. chemische/biolog. defosfatering;2002;2.0;;231.0;208.0
5415;Aeratietanks;Comb. chemische/biolog. defosfatering;2003;3.0;;249.0;224.0
5416;Aeratietanks;Comb. chemische/biolog. defosfatering;2004;3.0;;292.0;263.0
5417;Aeratietanks;Comb. chemische/biolog. defosfatering;2005;9.0;;1200.0;1080.0
5418;Aeratietanks;Comb. chemische/biolog. defosfatering;2006;15.0;;2271.0;2044.0
5419;Aeratietanks;Comb. chemische/biolog. defosfatering;2007;21.0;;3325.0;2992.0
5420;Aeratietanks;Comb. chemische/biolog. defosfatering;2008;22.0;;3448.0;3103.0
5421;Aeratietanks;Comb. chemische/biolog. defosfatering;2009;26.0;;4719.0;4247.0
5422;Aeratietanks;Comb. chemische/biolog. defosfatering;2010;26.0;5933.0;4719.0;4247.0
5423;Aeratietanks;Comb. chemische/biolog. defosfatering;2011;27.0;6089.0;4876.0;4388.0
5424;Aeratietanks;Comb. chemische/biolog. defosfatering;2012;28.0;6399.0;5165.0;4649.0
5425;Aeratietanks;Comb. chemische/biolog. defosfatering;2013;27.0;6326.0;5107.0;4596.0
5426;Aeratietanks;Comb. chemische/biolog. defosfatering;2014;30.0;6660.0;5409.0;4868.0
5427;Aeratietanks;Comb. chemische/biolog. defosfatering;2015;33.0;7410.0;5970.0;5373.0
5428;Aeratietanks;Comb. chemische/biolog. defosfatering;2016;33.0;7410.0;5970.0;5373.0
5429;Aeratietanks;Comb. chemische/biolog. defosfatering;2017;31.0;7161.0;5836.0;5253.0
5430;Aeratietanks;Comb. chemische/biolog. defosfatering;2018;31.0;7290.0;5998.0;5398.0
5431;Aeratietanks;Comb. chemische/biolog. defosfatering;2019;33.0;7463.0;6235.0;5612.0
5432;Aeratietanks;Comb. chemische/biolog. defosfatering;2020;34.0;7816.0;6537.0;5883.0
5433;Aeratietanks;Comb. chemische/biolog. defosfatering;2021;47.0;8962.0;7306.0;6576.0
5434;Aeratietanks;Comb. chemische/biolog. defosfatering;2022;42.0;8751.0;7120.0;6408.0
5435;Aeratietanks;Comb. chemische/biolog. defosfatering;2023;41.0;8351.0;6766.0;6089.0
5436;Aeratietanks;Geen extra stikstofverwijdering;1981;57.0;;7325.0;6593.0
5437;Aeratietanks;Geen extra stikstofverwijdering;1985;63.0;;8755.0;7880.0
5438;Aeratietanks;Geen extra stikstofverwijdering;1990;63.0;;9904.0;8914.0
5439;Aeratietanks;Geen extra stikstofverwijdering;1991;62.0;;9654.0;8689.0
5440;Aeratietanks;Geen extra stikstofverwijdering;1992;62.0;;9676.0;8708.0
5441;Aeratietanks;Geen extra stikstofverwijdering;1993;59.0;;9359.0;8423.0
5442;Aeratietanks;Geen extra stikstofverwijdering;1994;54.0;;8864.0;7977.0
5443;Aeratietanks;Geen extra stikstofverwijdering;1995;52.0;;8686.0;7817.0
5444;Aeratietanks;Geen extra stikstofverwijdering;1996;50.0;;8582.0;7724.0
5445;Aeratietanks;Geen extra stikstofverwijdering;1997;51.0;;8638.0;7775.0
