ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Totaal_1;OpgerichteWerkgevers_2;OpgehevenWerkgevers_3;Uit1JaarEerder_4;Uit2JaarEerder_5;Uit3JaarEerder_6;Uit4JaarEerder_7;Uit5JaarEerder_8;WerkzamePersonen_9;Werknemers_10;WerkzamePersonen_11;Werknemers_12;WerkzamePersonen_13;Werknemers_14;Uit1JaarEerder_15;Uit2JaarEerder_16;Uit3JaarEerder_17;Uit4JaarEerder_18;Uit5JaarEerder_19;Uit1JaarEerder_20;Uit2JaarEerder_21;Uit3JaarEerder_22;Uit4JaarEerder_23;Uit5JaarEerder_24
5584;335400;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5585;335400;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5586;335400;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5587;335400;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5588;335400;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5589;335400;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5590;335400;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5591;335400;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5592;335400;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5593;335400;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5594;335400;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5595;335400;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5596;335400;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5597;335400;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5598;335400;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5599;335400;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5600;335400;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5601;335400;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5602;335400;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5603;335400;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5604;335400;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5605;335400;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5606;335400;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5607;335400;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5608;335400;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5609;335400;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5610;335400;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5611;335400;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5612;335400;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5613;335400;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5614;335400;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5615;335400;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5616;335800;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5617;335800;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5618;335800;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5619;335800;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5620;335800;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5621;335800;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5622;335800;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5623;335800;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5624;335800;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5625;335800;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5626;335800;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
5627;335800;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
5628;335800;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
5629;335800;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5630;335800;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5631;335800;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5632;335800;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5633;335800;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5634;335800;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5635;335800;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5636;335800;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5637;335800;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5638;335800;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5639;335800;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5640;335800;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5641;335800;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5642;335800;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5643;335800;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5644;335800;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5645;335800;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5646;335800;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5647;335800;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5648;335800;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5649;335800;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5650;335800;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5651;335800;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5652;335800;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5653;335800;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5654;335800;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5655;335800;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5656;335800;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5657;335800;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5658;335800;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5659;335800;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5660;335800;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5661;335800;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5662;335800;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5663;335800;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5664;335800;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5665;335800;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5666;335800;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5667;335800;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5668;336000;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5669;336000;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5670;336000;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5671;336000;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5672;336000;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5673;336000;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5674;336000;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5675;336000;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5676;336000;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5677;336000;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5678;336000;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
5679;336000;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
5680;336000;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
5681;336000;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5682;336000;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5683;336000;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5684;336000;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5685;336000;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5686;336000;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5687;336000;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5688;336000;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5689;336000;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5690;336000;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5691;336000;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5692;336000;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5693;336000;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5694;336000;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5695;336000;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5696;336000;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5697;336000;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5698;336000;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5699;336000;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5700;336000;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5701;336000;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5702;336000;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5703;336000;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5704;336000;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5705;336000;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5706;336000;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5707;336000;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5708;336000;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5709;336000;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5710;336000;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5711;336000;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5712;336000;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5713;336000;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5714;336000;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5715;336000;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5716;336000;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5717;336000;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5718;336000;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5719;336000;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5720;336300;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5721;336300;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5722;336300;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5723;336300;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5724;336300;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5725;336300;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5726;336300;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5727;336300;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5728;336300;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5729;336300;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5730;336300;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
5731;336300;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
5732;336300;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
5733;336300;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5734;336300;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5735;336300;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5736;336300;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5737;336300;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5738;336300;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5739;336300;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5740;336300;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5741;336300;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5742;336300;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5743;336300;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5744;336300;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5745;336300;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5746;336300;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5747;336300;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5748;336300;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5749;336300;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5750;336300;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5751;336300;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5752;336300;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5753;336300;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5754;336300;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5755;336300;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5756;336300;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5757;336300;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5758;336300;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5759;336300;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5760;336300;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5761;336300;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5762;336300;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5763;336300;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5764;336300;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5765;336300;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5766;336300;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5767;336300;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5768;336300;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5769;336300;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5770;336300;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5771;336300;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5772;336500;Totaal;2010;1816.0;81.0;102.0;88.0;80.0;64.0;;;72404.0;71044.0;520.0;474.0;955.0;904.0;2033.0;1300.0;2003.0;;;934.0;536.0;1642.0;;
5773;336500;Totaal;2011;1807.0;93.0;98.0;66.0;80.0;69.0;61.0;;75401.0;74053.0;741.0;687.0;1210.0;1151.0;803.0;1966.0;1240.0;2108.0;;492.0;910.0;504.0;1633.0;
5774;336500;Totaal;2012;1802.0;106.0;102.0;79.0;57.0;72.0;59.0;57.0;76174.0;74906.0;1150.0;1089.0;758.0;694.0;1167.0;620.0;1664.0;1165.0;2039.0;714.0;439.0;818.0;403.0;1567.0
5775;336500;Totaal;2013;1803.0;98.0;94.0;87.0;67.0;49.0;66.0;53.0;78349.0;77098.0;669.0;630.0;975.0;908.0;1522.0;1084.0;528.0;1500.0;1164.0;1110.0;678.0;296.0;692.0;383.0
5776;336500;Totaal;2014;1811.0;101.0;78.0;88.0;75.0;60.0;43.0;64.0;79579.0;78335.0;940.0;879.0;594.0;552.0;875.0;1346.0;1095.0;504.0;1491.0;602.0;962.0;625.0;276.0;688.0
5777;336500;Totaal;2015;1755.0;64.0;79.0;91.0;76.0;64.0;53.0;40.0;79364.0;78197.0;419.0;384.0;821.0;786.0;1320.0;918.0;1356.0;1157.0;451.0;922.0;557.0;925.0;591.0;246.0
5778;336500;Totaal;2016;1780.0;92.0;70.0;57.0;86.0;70.0;57.0;49.0;80761.0;79594.0;468.0;423.0;622.0;588.0;918.0;1370.0;926.0;1392.0;1209.0;396.0;856.0;546.0;906.0;582.0
5779;336500;Totaal;2017;1827.0;100.0;84.0;81.0;53.0;77.0;66.0;53.0;82465.0;81329.0;366.0;304.0;599.0;551.0;822.0;967.0;1379.0;934.0;1297.0;446.0;387.0;837.0;509.0;890.0
5780;336500;Totaal;2018;1794.0;75.0;92.0;83.0;73.0;51.0;71.0;60.0;84285.0;83125.0;352.0;319.0;855.0;813.0;546.0;902.0;1027.0;1372.0;1044.0;334.0;410.0;385.0;822.0;486.0
5781;336500;Totaal;2019;1985.0;290.0;110.0;64.0;71.0;65.0;50.0;64.0;88705.0;87622.0;947.0;896.0;863.0;828.0;523.0;509.0;877.0;997.0;1362.0;314.0;274.0;386.0;383.0;795.0
5782;336500;Totaal;2020;1982.0;108.0;74.0;256.0;55.0;63.0;57.0;45.0;91018.0;89964.0;366.0;329.0;204.0;173.0;1354.0;525.0;462.0;788.0;941.0;893.0;289.0;251.0;372.0;359.0
5783;336500;Totaal;2021;2020.0;65.0;69.0;98.0;224.0;52.0;60.0;49.0;92923.0;92914.0;122.0;120.0;216.0;213.0;501.0;1731.0;396.0;412.0;781.0;325.0;820.0;227.0;225.0;351.0
5784;336500;Totaal;2022;2043.0;68.0;107.0;58.0;82.0;205.0;48.0;56.0;97055.0;97055.0;117.0;117.0;258.0;258.0;187.0;470.0;1701.0;420.0;415.0;109.0;271.0;774.0;215.0;219.0
5785;336500;1 tot 5 werknemers;2010;503.0;64.0;66.0;61.0;61.0;38.0;;;1574.0;1126.0;148.0;106.0;155.0;120.0;633.0;645.0;457.0;;;138.0;163.0;104.0;;
5786;336500;1 tot 5 werknemers;2011;503.0;76.0;62.0;49.0;54.0;53.0;34.0;;1561.0;1105.0;164.0;112.0;154.0;111.0;172.0;575.0;630.0;464.0;;120.0;129.0;146.0;95.0;
5787;336500;1 tot 5 werknemers;2012;511.0;77.0;71.0;63.0;41.0;48.0;45.0;33.0;1548.0;1103.0;176.0;123.0;157.0;107.0;232.0;181.0;501.0;632.0;453.0;143.0;105.0;110.0;123.0;94.0
5788;336500;1 tot 5 werknemers;2013;509.0;78.0;62.0;59.0;52.0;35.0;46.0;40.0;1560.0;1112.0;174.0;138.0;151.0;101.0;315.0;191.0;172.0;447.0;637.0;142.0;115.0;94.0;106.0;109.0
5789;336500;1 tot 5 werknemers;2014;511.0;76.0;55.0;70.0;51.0;46.0;30.0;43.0;1576.0;1133.0;158.0;106.0;116.0;80.0;303.0;317.0;191.0;178.0;436.0;159.0;126.0;101.0;79.0;102.0
5790;336500;1 tot 5 werknemers;2015;454.0;45.0;48.0;66.0;61.0;43.0;40.0;28.0;1409.0;1014.0;106.0;73.0;97.0;70.0;277.0;343.0;323.0;221.0;178.0;140.0;142.0;107.0;84.0;74.0
5791;336500;1 tot 5 werknemers;2016;461.0;77.0;47.0;39.0;62.0;55.0;37.0;36.0;1376.0;987.0;;;100.0;76.0;157.0;295.0;374.0;350.0;237.0;95.0;134.0;131.0;96.0;75.0
5792;336500;1 tot 5 werknemers;2017;482.0;85.0;58.0;67.0;35.0;53.0;52.0;33.0;1413.0;1015.0;175.0;116.0;141.0;101.0;;164.0;333.0;393.0;253.0;;85.0;114.0;124.0;80.0
5793;336500;1 tot 5 werknemers;2018;467.0;54.0;59.0;68.0;61.0;33.0;48.0;47.0;1349.0;963.0;104.0;76.0;132.0;95.0;223.0;;172.0;357.0;413.0;144.0;;84.0;105.0;115.0
5794;336500;1 tot 5 werknemers;2019;673.0;261.0;82.0;46.0;60.0;54.0;32.0;43.0;1665.0;1288.0;410.0;365.0;147.0;118.0;142.0;;331.0;186.0;401.0;92.0;130.0;;82.0;94.0
5795;336500;1 tot 5 werknemers;2020;667.0;93.0;64.0;228.0;39.0;52.0;46.0;29.0;1634.0;1261.0;163.0;127.0;112.0;84.0;475.0;152.0;214.0;270.0;199.0;365.0;79.0;107.0;;77.0
5796;336500;1 tot 5 werknemers;2021;695.0;62.0;62.0;84.0;200.0;38.0;50.0;39.0;1320.0;1312.0;;;94.0;91.0;262.0;386.0;141.0;178.0;226.0;150.0;321.0;77.0;104.0;78.0
5797;336500;1 tot 5 werknemers;2022;719.0;64.0;95.0;55.0;71.0;182.0;34.0;46.0;1337.0;1337.0;76.0;76.0;102.0;102.0;;260.0;353.0;166.0;188.0;;129.0;297.0;65.0;98.0
5798;336500;5 tot 10 werknemers;2010;277.0;7.0;13.0;6.0;10.0;10.0;;;2172.0;1908.0;42.0;39.0;100.0;91.0;138.0;263.0;167.0;;;44.0;82.0;82.0;;
5799;336500;5 tot 10 werknemers;2011;259.0;7.0;12.0;7.0;6.0;8.0;10.0;;2031.0;1782.0;50.0;49.0;87.0;81.0;86.0;123.0;241.0;186.0;;42.0;44.0;67.0;82.0;
5800;336500;5 tot 10 werknemers;2012;271.0;18.0;11.0;6.0;7.0;5.0;8.0;9.0;2078.0;1847.0;122.0;117.0;79.0;72.0;60.0;111.0;128.0;249.0;191.0;44.0;42.0;37.0;67.0;69.0
5801;336500;5 tot 10 werknemers;2013;262.0;6.0;11.0;17.0;5.0;6.0;5.0;8.0;2029.0;1816.0;41.0;41.0;80.0;74.0;211.0;70.0;52.0;141.0;235.0;116.0;36.0;36.0;37.0;61.0
5802;336500;5 tot 10 werknemers;2014;276.0;11.0;9.0;6.0;15.0;5.0;5.0;5.0;2157.0;1915.0;76.0;73.0;62.0;59.0;56.0;192.0;76.0;42.0;144.0;41.0;99.0;36.0;31.0;37.0
5803;336500;5 tot 10 werknemers;2015;260.0;6.0;9.0;11.0;4.0;12.0;5.0;5.0;1987.0;1767.0;37.0;36.0;58.0;56.0;114.0;48.0;211.0;94.0;29.0;76.0;25.0;81.0;36.0;31.0
5804;336500;5 tot 10 werknemers;2016;284.0;11.0;8.0;6.0;11.0;4.0;11.0;5.0;2210.0;1963.0;79.0;77.0;54.0;50.0;133.0;132.0;45.0;263.0;;37.0;76.0;25.0;73.0;36.0
5805;336500;5 tot 10 werknemers;2017;283.0;8.0;16.0;10.0;6.0;11.0;4.0;11.0;2153.0;1923.0;49.0;45.0;105.0;98.0;175.0;184.0;142.0;48.0;299.0;74.0;37.0;76.0;25.0;73.0
5806;336500;5 tot 10 werknemers;2018;288.0;12.0;14.0;8.0;9.0;6.0;10.0;4.0;2213.0;1974.0;83.0;81.0;91.0;89.0;160.0;171.0;220.0;140.0;46.0;49.0;70.0;37.0;71.0;25.0
5807;336500;5 tot 10 werknemers;2019;276.0;15.0;13.0;9.0;7.0;8.0;6.0;9.0;2096.0;1887.0;109.0;106.0;91.0;89.0;123.0;140.0;;210.0;137.0;59.0;;62.0;37.0;64.0
5808;336500;5 tot 10 werknemers;2020;279.0;8.0;6.0;14.0;7.0;7.0;8.0;5.0;2073.0;1874.0;49.0;48.0;39.0;37.0;126.0;127.0;;;213.0;102.0;48.0;;62.0;30.0
5809;336500;5 tot 10 werknemers;2021;273.0;1.0;4.0;8.0;10.0;7.0;7.0;7.0;1836.0;1836.0;;;;;55.0;92.0;117.0;;;49.0;74.0;48.0;;
5810;336500;5 tot 10 werknemers;2022;269.0;2.0;7.0;1.0;7.0;10.0;7.0;7.0;1805.0;1805.0;;;42.0;42.0;;42.0;98.0;119.0;;;40.0;74.0;48.0;
5811;336500;10 of meer werknemers;2010;1036.0;10.0;23.0;21.0;8.0;17.0;;;68658.0;68010.0;330.0;329.0;700.0;693.0;1262.0;392.0;1379.0;;;752.0;291.0;1456.0;;
5812;336500;10 of meer werknemers;2011;1045.0;10.0;24.0;10.0;20.0;8.0;17.0;;71809.0;71166.0;527.0;526.0;969.0;959.0;545.0;1268.0;369.0;1458.0;;330.0;737.0;291.0;1456.0;
5813;336500;10 of meer werknemers;2012;1020.0;11.0;20.0;10.0;9.0;19.0;6.0;16.0;72548.0;71956.0;852.0;849.0;522.0;515.0;875.0;328.0;1035.0;284.0;1395.0;527.0;292.0;671.0;213.0;1404.0
5814;336500;10 of meer werknemers;2013;1032.0;14.0;21.0;11.0;10.0;8.0;16.0;6.0;74760.0;74170.0;454.0;451.0;744.0;733.0;996.0;823.0;304.0;912.0;292.0;852.0;527.0;166.0;549.0;213.0
5815;336500;10 of meer werknemers;2014;1024.0;14.0;14.0;12.0;9.0;9.0;8.0;16.0;75845.0;75287.0;706.0;701.0;416.0;414.0;517.0;837.0;828.0;285.0;911.0;402.0;737.0;488.0;166.0;549.0
5816;336500;10 of meer werknemers;2015;1041.0;13.0;22.0;14.0;11.0;9.0;8.0;7.0;75968.0;75417.0;277.0;274.0;667.0;660.0;930.0;527.0;822.0;842.0;243.0;706.0;390.0;737.0;471.0;141.0
5817;336500;10 of meer werknemers;2016;1035.0;4.0;15.0;12.0;13.0;11.0;9.0;8.0;77175.0;76643.0;;;468.0;462.0;627.0;943.0;507.0;778.0;;265.0;647.0;390.0;737.0;471.0
5818;336500;10 of meer werknemers;2017;1062.0;7.0;10.0;4.0;12.0;13.0;10.0;9.0;78899.0;78391.0;142.0;142.0;352.0;351.0;;620.0;904.0;494.0;745.0;;265.0;647.0;360.0;737.0
5819;336500;10 of meer werknemers;2018;1039.0;9.0;19.0;7.0;3.0;12.0;13.0;9.0;80723.0;80188.0;165.0;162.0;632.0;630.0;163.0;;636.0;874.0;585.0;141.0;;265.0;647.0;346.0
5820;336500;10 of meer werknemers;2019;1036.0;14.0;15.0;9.0;4.0;3.0;12.0;12.0;84944.0;84446.0;428.0;425.0;625.0;621.0;259.0;;;600.0;824.0;163.0;;;265.0;637.0
