ID;Overheidslaag;SectorenEnFuncties;Perioden;BeloningVanWerknemers_1;IntermediairVerbruik_2;BetaaldeIndirecteBelastingen_3;Afschrijvingen_4;AanRijk_5;AanOverigeOverheden_6;AanBedrijven_7;InkomenDoorOndernemers_8;ExploitatieSubsidies_9;SubsidiesAanBedrijven_10;AanRijk_11;AanOverigeOverheden_12;AanBedrijven_13;NieuwbouwEnOnroerendeGoederen_14;Grondaankoop_15;DuurzameRoerendeGoederen_16;AanRijk_17;AanOverigeOverheden_18;AanBedrijven_19;AanRijk_20;AanOverigeOverheden_21;AanBedrijven_22;KapitaalinbrengAanMarktbedrijven_23;AanRijk_24;AanBedrijven_25
285;4;5;1994;;;;;;;;;;;;;;0.0;;;;;0.0;;;;0.0;0.0;0.0
286;4;5;1995*;;;;;;;;;;;;;;0.0;;;;;0.0;;;;0.0;0.0;0.0
287;4;5;1996*;;;;;;;;;;;;;;0.0;;;;;0.0;;;;0.0;0.0;0.0
288;4;6;1993;0.0;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;
289;4;6;1994;;0.0;;;;;;0.0;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
290;4;6;1995*;;0.0;;;;;;0.0;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
291;4;6;1996*;;0.0;;;;;;0.0;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
292;4;7;1993;118.0;213.0;50.0;;0.0;;;;;0.0;5.0;5.0;0.0;345.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;;5.0;
293;4;7;1994;127.0;236.0;50.0;;5.0;;118.0;0.0;;;5.0;5.0;;286.0;5.0;9.0;;;0.0;;;-18.0;0.0;0.0;0.0
294;4;7;1995*;136.0;272.0;41.0;;;;132.0;0.0;;;5.0;5.0;;327.0;;9.0;5.0;;0.0;;;;0.0;0.0;0.0
295;4;7;1996*;145.0;281.0;45.0;;;;136.0;0.0;;;5.0;5.0;;377.0;;9.0;;;0.0;;;18.0;0.0;0.0;0.0
296;4;8;1993;;;;;;;;;;;5.0;;;0.0;;0.0;;;;;;;;;
297;4;8;1994;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
298;4;8;1995*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
299;4;8;1996*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
300;4;9;1993;;;;;;;;;;;;;;0.0;;;;;;;;;;;
301;4;9;1994;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
302;4;9;1995*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
303;4;9;1996*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
304;4;10;1993;;;;;;;;;;;;;;;;0.0;;;;;;;;;
305;4;10;1994;0.0;0.0;;;;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0
306;4;10;1995*;0.0;0.0;;;;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0
307;4;10;1996*;0.0;0.0;;;;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0
308;4;11;1993;;;;;;;;;;0.0;;0.0;;0.0;;0.0;;;;;;;;;
309;4;11;1994;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
310;4;11;1995*;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
311;4;11;1996*;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
312;4;12;1993;141.0;168.0;5.0;;0.0;;;;;0.0;5.0;0.0;0.0;150.0;0.0;18.0;5.0;0.0;0.0;0.0;;9.0;;;186.0
313;4;12;1994;150.0;177.0;;;;;41.0;;;;5.0;5.0;;163.0;;27.0;5.0;;5.0;36.0;;;0.0;0.0;245.0
314;4;12;1995*;159.0;213.0;5.0;;5.0;;41.0;;;;9.0;5.0;;295.0;5.0;27.0;;;5.0;45.0;;;0.0;0.0;141.0
315;4;12;1996*;168.0;222.0;5.0;;5.0;;45.0;;;;9.0;5.0;;295.0;5.0;27.0;;;9.0;54.0;;;0.0;0.0;36.0
316;4;13;1993;0.0;0.0;0.0;27.0;0.0;0.0;159.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
317;4;13;1994;0.0;0.0;0.0;27.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;36.0;0.0;0.0;0.0
318;4;13;1995*;0.0;0.0;0.0;27.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
319;4;13;1996*;0.0;0.0;0.0;32.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;-36.0;0.0;0.0;0.0
320;5;16;1993;8776.0;7161.0;132.0;1302.0;1575.0;9.0;3726.0;576.0;377.0;2346.0;563.0;2042.0;7719.0;4865.0;658.0;454.0;59.0;14.0;1071.0;5.0;0.0;4447.0;431.0;4592.0;3798.0
321;5;16;1994;7996.0;6843.0;136.0;1266.0;1212.0;9.0;3108.0;545.0;467.0;2051.0;581.0;2047.0;7882.0;4579.0;962.0;826.0;32.0;9.0;939.0;0.0;9.0;3939.0;200.0;6421.0;3730.0
322;5;16;1995*;8377.0;6893.0;136.0;1284.0;490.0;9.0;4447.0;613.0;422.0;726.0;576.0;2260.0;7918.0;4384.0;821.0;835.0;59.0;18.0;16636.0;109.0;0.0;3254.0;154.0;11109.0;2877.0
323;5;16;1996*;8427.0;7206.0;136.0;1343.0;91.0;9.0;3058.0;590.0;395.0;681.0;599.0;2124.0;8095.0;4606.0;989.0;853.0;64.0;18.0;935.0;218.0;0.0;2559.0;132.0;14.0;2060.0
324;5;14;1993;7887.0;5976.0;118.0;917.0;1525.0;9.0;3049.0;;377.0;2346.0;563.0;2042.0;7705.0;4352.0;649.0;354.0;59.0;14.0;1053.0;5.0;0.0;4002.0;281.0;4588.0;3612.0
325;5;14;1994;7215.0;6040.0;127.0;953.0;998.0;9.0;3108.0;0.0;467.0;2051.0;581.0;2047.0;7850.0;4070.0;944.0;731.0;32.0;9.0;930.0;0.0;9.0;3512.0;123.0;6421.0;3485.0
326;5;14;1995*;7610.0;6126.0;132.0;989.0;490.0;9.0;3871.0;0.0;422.0;726.0;576.0;2260.0;7887.0;4034.0;794.0;758.0;59.0;18.0;16617.0;109.0;0.0;2827.0;95.0;11109.0;2650.0
327;5;14;1996*;7655.0;6426.0;132.0;1044.0;18.0;9.0;2673.0;0.0;395.0;681.0;599.0;2124.0;8064.0;4202.0;967.0;771.0;64.0;18.0;921.0;218.0;0.0;2133.0;68.0;14.0;1829.0
328;5;15;1993;894.0;1184.0;14.0;390.0;50.0;0.0;676.0;576.0;0.0;0.0;0.0;0.0;14.0;517.0;5.0;100.0;0.0;0.0;18.0;0.0;0.0;445.0;150.0;5.0;191.0
329;5;15;1994;781.0;803.0;9.0;313.0;213.0;0.0;0.0;545.0;0.0;0.0;0.0;0.0;32.0;508.0;18.0;95.0;0.0;0.0;9.0;0.0;0.0;427.0;77.0;0.0;245.0
330;5;15;1995*;767.0;767.0;5.0;295.0;0.0;0.0;576.0;613.0;0.0;0.0;0.0;0.0;32.0;349.0;27.0;77.0;0.0;0.0;18.0;0.0;0.0;427.0;59.0;0.0;227.0
331;5;15;1996*;771.0;781.0;5.0;299.0;73.0;0.0;386.0;590.0;0.0;0.0;0.0;0.0;32.0;404.0;23.0;82.0;0.0;0.0;14.0;0.0;0.0;427.0;64.0;0.0;231.0
332;5;1;1993;1874.0;826.0;0.0;;0.0;0.0;;;0.0;23.0;23.0;136.0;690.0;313.0;41.0;45.0;0.0;0.0;9.0;0.0;0.0;191.0;0.0;0.0;0.0
333;5;1;1994;1992.0;967.0;;;0.0;0.0;0.0;0.0;0.0;27.0;18.0;118.0;77.0;304.0;50.0;100.0;0.0;0.0;23.0;0.0;0.0;195.0;0.0;0.0;
334;5;1;1995*;1761.0;649.0;;;0.0;0.0;0.0;0.0;0.0;23.0;68.0;136.0;0.0;286.0;0.0;104.0;0.0;0.0;0.0;68.0;0.0;309.0;0.0;0.0;
335;5;1;1996*;1883.0;799.0;;;0.0;0.0;0.0;0.0;0.0;18.0;64.0;127.0;0.0;304.0;0.0;109.0;0.0;0.0;0.0;136.0;0.0;336.0;0.0;0.0;
336;5;2;1993;;;;;;;;;;;;;;;;;;;;;;;;;
337;5;2;1994;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;
338;5;2;1995*;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;
339;5;2;1996*;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;
340;5;3;1993;799.0;304.0;0.0;;;;;;0.0;0.0;23.0;5.0;0.0;95.0;5.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
341;5;3;1994;236.0;123.0;;;0.0;0.0;0.0;0.0;0.0;0.0;23.0;5.0;0.0;36.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
342;5;3;1995*;259.0;118.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
343;5;3;1996*;259.0;123.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
344;5;4;1993;2183.0;594.0;0.0;;0.0;9.0;;;0.0;0.0;;644.0;45.0;236.0;18.0;41.0;0.0;5.0;5.0;0.0;0.0;45.0;0.0;0.0;5.0
345;5;4;1994;2056.0;576.0;;;0.0;0.0;0.0;0.0;0.0;0.0;36.0;594.0;64.0;200.0;14.0;68.0;0.0;0.0;27.0;0.0;0.0;5.0;0.0;0.0;5.0
346;5;4;1995*;2042.0;581.0;;;0.0;0.0;0.0;0.0;0.0;0.0;27.0;658.0;0.0;186.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;
347;5;4;1996*;2096.0;613.0;;;0.0;0.0;0.0;0.0;0.0;0.0;32.0;617.0;0.0;200.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;-5.0
348;5;5;1993;526.0;231.0;0.0;;0.0;0.0;;;5.0;0.0;45.0;54.0;9.0;59.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;5.0;9.0;0.0;0.0
349;5;5;1994;476.0;236.0;;;0.0;0.0;5.0;0.0;0.0;5.0;123.0;95.0;27.0;5.0;0.0;9.0;0.0;0.0;23.0;0.0;0.0;9.0;14.0;0.0;
350;5;5;1995*;486.0;259.0;;;0.0;0.0;5.0;0.0;0.0;5.0;159.0;0.0;27.0;0.0;0.0;9.0;0.0;0.0;5.0;0.0;0.0;14.0;0.0;0.0;
351;5;5;1996*;495.0;263.0;;;0.0;0.0;5.0;0.0;0.0;5.0;159.0;0.0;27.0;0.0;0.0;9.0;0.0;0.0;5.0;0.0;0.0;18.0;0.0;0.0;
352;5;6;1993;708.0;622.0;5.0;;0.0;0.0;;;0.0;277.0;5.0;694.0;6521.0;136.0;9.0;86.0;0.0;0.0;18.0;0.0;0.0;41.0;23.0;23.0;68.0
353;5;6;1994;708.0;676.0;5.0;;0.0;0.0;41.0;0.0;9.0;295.0;18.0;767.0;7192.0;136.0;18.0;182.0;0.0;5.0;0.0;0.0;;50.0;0.0;0.0;50.0
354;5;6;1995*;712.0;672.0;5.0;;0.0;0.0;41.0;0.0;0.0;299.0;104.0;849.0;7224.0;132.0;0.0;186.0;0.0;9.0;0.0;0.0;;59.0;0.0;0.0;50.0
355;5;6;1996*;731.0;694.0;5.0;;0.0;0.0;41.0;0.0;5.0;218.0;109.0;799.0;7378.0;136.0;0.0;191.0;0.0;9.0;0.0;0.0;;73.0;0.0;0.0;50.0
356;5;7;1993;1053.0;1856.0;5.0;;1566.0;0.0;;;0.0;1824.0;50.0;82.0;113.0;2283.0;436.0;68.0;32.0;0.0;835.0;5.0;0.0;3494.0;209.0;4565.0;9.0
357;5;7;1994;985.0;1956.0;5.0;;985.0;0.0;23.0;0.0;45.0;1470.0;32.0;50.0;113.0;2337.0;635.0;172.0;18.0;5.0;594.0;0.0;9.0;3127.0;0.0;6412.0;14.0
358;5;7;1995*;1579.0;1947.0;9.0;;0.0;0.0;23.0;0.0;9.0;209.0;209.0;54.0;113.0;2192.0;540.0;177.0;23.0;9.0;0.0;23.0;;2323.0;0.0;11109.0;18.0
359;5;7;1996*;1407.0;1965.0;9.0;;0.0;0.0;23.0;0.0;18.0;295.0;204.0;50.0;118.0;2328.0;658.0;182.0;23.0;9.0;0.0;45.0;;1561.0;0.0;14.0;36.0
360;5;8;1993;440.0;690.0;0.0;;0.0;0.0;;;0.0;9.0;32.0;354.0;322.0;377.0;27.0;23.0;0.0;0.0;18.0;0.0;0.0;64.0;0.0;0.0;5.0
361;5;8;1994;454.0;708.0;;;5.0;0.0;5.0;0.0;0.0;9.0;50.0;381.0;377.0;349.0;36.0;50.0;0.0;0.0;109.0;0.0;;100.0;0.0;0.0;5.0
362;5;8;1995*;463.0;717.0;;;0.0;0.0;5.0;0.0;0.0;9.0;91.0;0.0;381.0;345.0;27.0;0.0;5.0;0.0;0.0;18.0;;86.0;0.0;0.0;5.0
363;5;8;1996*;472.0;753.0;;;0.0;0.0;5.0;0.0;0.0;5.0;77.0;0.0;395.0;358.0;32.0;0.0;5.0;0.0;0.0;36.0;;100.0;0.0;0.0;5.0
364;5;9;1993;0.0;0.0;0.0;;0.0;0.0;;;0.0;5.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.0;18.0;0.0;0.0
365;5;9;1994;0.0;5.0;;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;14.0;0.0;0.0;9.0;0.0;0.0;0.0;;41.0;36.0;0.0;
366;5;9;1995*;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;54.0;0.0;0.0;
367;5;9;1996*;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;68.0;0.0;0.0;
368;5;10;1993;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
369;5;10;1994;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
370;5;10;1995*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
371;5;10;1996*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
372;5;11;1993;9.0;32.0;0.0;;0.0;0.0;;;0.0;23.0;0.0;32.0;0.0;18.0;9.0;0.0;0.0;0.0;5.0;0.0;0.0;18.0;9.0;0.0;0.0
373;5;11;1994;9.0;32.0;;;0.0;0.0;0.0;0.0;0.0;23.0;;9.0;0.0;9.0;5.0;0.0;0.0;0.0;5.0;0.0;;23.0;9.0;0.0;
374;5;11;1995*;9.0;41.0;;;0.0;0.0;0.0;0.0;0.0;18.0;82.0;9.0;0.0;9.0;5.0;0.0;0.0;0.0;9.0;0.0;;27.0;9.0;0.0;
375;5;11;1996*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;14.0;59.0;9.0;0.0;9.0;5.0;0.0;0.0;0.0;5.0;0.0;;32.0;9.0;0.0;
376;5;12;1993;277.0;663.0;0.0;;0.0;0.0;;;372.0;186.0;50.0;32.0;5.0;626.0;9.0;14.0;14.0;0.0;5.0;0.0;0.0;5.0;14.0;0.0;0.0
377;5;12;1994;277.0;635.0;;;0.0;0.0;0.0;0.0;413.0;222.0;41.0;14.0;0.0;467.0;9.0;27.0;5.0;0.0;14.0;0.0;0.0;-41.0;64.0;0.0;0.0
378;5;12;1995*;277.0;626.0;;;0.0;0.0;0.0;0.0;413.0;163.0;113.0;14.0;0.0;0.0;9.0;27.0;0.0;0.0;0.0;0.0;0.0;-50.0;59.0;0.0;0.0
379;5;12;1996*;0.0;658.0;;;0.0;0.0;0.0;0.0;372.0;127.0;95.0;14.0;0.0;0.0;9.0;27.0;0.0;0.0;0.0;0.0;0.0;-59.0;54.0;0.0;0.0
380;5;13;1993;23.0;159.0;113.0;917.0;0.0;0.0;3049.0;;0.0;0.0;309.0;5.0;0.0;191.0;104.0;18.0;14.0;5.0;145.0;0.0;0.0;0.0;0.0;0.0;3521.0
381;5;13;1994;23.0;127.0;118.0;953.0;9.0;9.0;3036.0;0.0;0.0;0.0;241.0;14.0;0.0;213.0;177.0;91.0;0.0;0.0;136.0;0.0;0.0;5.0;0.0;9.0;3412.0
382;5;13;1995*;23.0;517.0;118.0;989.0;490.0;0.0;3798.0;0.0;0.0;0.0;-290.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;227.0;0.0;0.0;0.0;0.0;0.0;2577.0
383;5;13;1996*;23.0;513.0;118.0;1044.0;14.0;0.0;2600.0;0.0;0.0;0.0;-218.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0.0;0.0;1743.0
