ID;Geslacht;Leeftijd;Perioden;Bevolking_1
4252;Totaal mannen en vrouwen;0 tot 10 jaar;2029;1892361
4253;Totaal mannen en vrouwen;0 tot 10 jaar;2030;1917474
4254;Totaal mannen en vrouwen;0 tot 10 jaar;2031;1939845
4255;Totaal mannen en vrouwen;0 tot 10 jaar;2032;1958560
4256;Totaal mannen en vrouwen;0 tot 10 jaar;2033;1973942
4257;Totaal mannen en vrouwen;0 tot 10 jaar;2034;1985561
4258;Totaal mannen en vrouwen;0 tot 10 jaar;2035;1993260
4259;Totaal mannen en vrouwen;0 tot 10 jaar;2036;1997454
4260;Totaal mannen en vrouwen;0 tot 10 jaar;2037;1998426
4261;Totaal mannen en vrouwen;0 tot 10 jaar;2038;1996638
4262;Totaal mannen en vrouwen;0 tot 10 jaar;2039;1992390
4263;Totaal mannen en vrouwen;0 tot 10 jaar;2040;1986058
4264;Totaal mannen en vrouwen;0 tot 10 jaar;2041;1977998
4265;Totaal mannen en vrouwen;0 tot 10 jaar;2042;1968569
4266;Totaal mannen en vrouwen;0 tot 10 jaar;2043;1958213
4267;Totaal mannen en vrouwen;0 tot 10 jaar;2044;1947317
4268;Totaal mannen en vrouwen;0 tot 10 jaar;2045;1936183
4269;Totaal mannen en vrouwen;0 tot 10 jaar;2046;1925139
4270;Totaal mannen en vrouwen;0 tot 10 jaar;2047;1914680
4271;Totaal mannen en vrouwen;0 tot 10 jaar;2048;1905238
4272;Totaal mannen en vrouwen;0 tot 10 jaar;2049;1897196
4273;Totaal mannen en vrouwen;0 tot 10 jaar;2050;1890888
4274;Totaal mannen en vrouwen;0 tot 10 jaar;2051;1886623
4275;Totaal mannen en vrouwen;0 tot 10 jaar;2052;1884618
4276;Totaal mannen en vrouwen;0 tot 10 jaar;2053;1884971
4277;Totaal mannen en vrouwen;0 tot 10 jaar;2054;1887702
4278;Totaal mannen en vrouwen;0 tot 10 jaar;2055;1892782
4279;Totaal mannen en vrouwen;0 tot 10 jaar;2056;1900124
4280;Totaal mannen en vrouwen;0 tot 10 jaar;2057;1909558
4281;Totaal mannen en vrouwen;0 tot 10 jaar;2058;1920787
4282;Totaal mannen en vrouwen;0 tot 10 jaar;2059;1933426
4283;Totaal mannen en vrouwen;0 tot 10 jaar;2060;1946953
4284;Totaal mannen en vrouwen;10 tot 20 jaar;2019;2007840
4285;Totaal mannen en vrouwen;10 tot 20 jaar;2020;1998155
4286;Totaal mannen en vrouwen;10 tot 20 jaar;2021;1982560
4287;Totaal mannen en vrouwen;10 tot 20 jaar;2022;1965293
4288;Totaal mannen en vrouwen;10 tot 20 jaar;2023;1945746
4289;Totaal mannen en vrouwen;10 tot 20 jaar;2024;1922319
4290;Totaal mannen en vrouwen;10 tot 20 jaar;2025;1908546
4291;Totaal mannen en vrouwen;10 tot 20 jaar;2026;1895628
4292;Totaal mannen en vrouwen;10 tot 20 jaar;2027;1885705
4293;Totaal mannen en vrouwen;10 tot 20 jaar;2028;1875566
4294;Totaal mannen en vrouwen;10 tot 20 jaar;2029;1860946
4295;Totaal mannen en vrouwen;10 tot 20 jaar;2030;1848861
4296;Totaal mannen en vrouwen;10 tot 20 jaar;2031;1840103
4297;Totaal mannen en vrouwen;10 tot 20 jaar;2032;1839345
4298;Totaal mannen en vrouwen;10 tot 20 jaar;2033;1845177
4299;Totaal mannen en vrouwen;10 tot 20 jaar;2034;1858591
4300;Totaal mannen en vrouwen;10 tot 20 jaar;2035;1871684
4301;Totaal mannen en vrouwen;10 tot 20 jaar;2036;1891987
4302;Totaal mannen en vrouwen;10 tot 20 jaar;2037;1912823
4303;Totaal mannen en vrouwen;10 tot 20 jaar;2038;1938297
4304;Totaal mannen en vrouwen;10 tot 20 jaar;2039;1965321
4305;Totaal mannen en vrouwen;10 tot 20 jaar;2040;1990461
4306;Totaal mannen en vrouwen;10 tot 20 jaar;2041;2012901
4307;Totaal mannen en vrouwen;10 tot 20 jaar;2042;2031698
4308;Totaal mannen en vrouwen;10 tot 20 jaar;2043;2047135
4309;Totaal mannen en vrouwen;10 tot 20 jaar;2044;2058806
4310;Totaal mannen en vrouwen;10 tot 20 jaar;2045;2066640
4311;Totaal mannen en vrouwen;10 tot 20 jaar;2046;2070994
4312;Totaal mannen en vrouwen;10 tot 20 jaar;2047;2072152
4313;Totaal mannen en vrouwen;10 tot 20 jaar;2048;2070578
4314;Totaal mannen en vrouwen;10 tot 20 jaar;2049;2066537
4315;Totaal mannen en vrouwen;10 tot 20 jaar;2050;2060407
4316;Totaal mannen en vrouwen;10 tot 20 jaar;2051;2052550
4317;Totaal mannen en vrouwen;10 tot 20 jaar;2052;2043341
4318;Totaal mannen en vrouwen;10 tot 20 jaar;2053;2033213
4319;Totaal mannen en vrouwen;10 tot 20 jaar;2054;2022531
4320;Totaal mannen en vrouwen;10 tot 20 jaar;2055;2011612
4321;Totaal mannen en vrouwen;10 tot 20 jaar;2056;2000789
4322;Totaal mannen en vrouwen;10 tot 20 jaar;2057;1990518
4323;Totaal mannen en vrouwen;10 tot 20 jaar;2058;1981240
4324;Totaal mannen en vrouwen;10 tot 20 jaar;2059;1973337
4325;Totaal mannen en vrouwen;10 tot 20 jaar;2060;1967150
4326;Totaal mannen en vrouwen;20 tot 30 jaar;2019;2207830
4327;Totaal mannen en vrouwen;20 tot 30 jaar;2020;2233935
4328;Totaal mannen en vrouwen;20 tot 30 jaar;2021;2250186
4329;Totaal mannen en vrouwen;20 tot 30 jaar;2022;2257225
4330;Totaal mannen en vrouwen;20 tot 30 jaar;2023;2263412
4331;Totaal mannen en vrouwen;20 tot 30 jaar;2024;2268787
4332;Totaal mannen en vrouwen;20 tot 30 jaar;2025;2265969
4333;Totaal mannen en vrouwen;20 tot 30 jaar;2026;2263041
4334;Totaal mannen en vrouwen;20 tot 30 jaar;2027;2258728
4335;Totaal mannen en vrouwen;20 tot 30 jaar;2028;2249216
4336;Totaal mannen en vrouwen;20 tot 30 jaar;2029;2236107
4337;Totaal mannen en vrouwen;20 tot 30 jaar;2030;2221929
4338;Totaal mannen en vrouwen;20 tot 30 jaar;2031;2203229
4339;Totaal mannen en vrouwen;20 tot 30 jaar;2032;2183574
4340;Totaal mannen en vrouwen;20 tot 30 jaar;2033;2161885
4341;Totaal mannen en vrouwen;20 tot 30 jaar;2034;2136692
4342;Totaal mannen en vrouwen;20 tot 30 jaar;2035;2121418
4343;Totaal mannen en vrouwen;20 tot 30 jaar;2036;2107298
4344;Totaal mannen en vrouwen;20 tot 30 jaar;2037;2096606
4345;Totaal mannen en vrouwen;20 tot 30 jaar;2038;2086020
4346;Totaal mannen en vrouwen;20 tot 30 jaar;2039;2071684
4347;Totaal mannen en vrouwen;20 tot 30 jaar;2040;2060140
4348;Totaal mannen en vrouwen;20 tot 30 jaar;2041;2052266
4349;Totaal mannen en vrouwen;20 tot 30 jaar;2042;2052406
4350;Totaal mannen en vrouwen;20 tot 30 jaar;2043;2059270
4351;Totaal mannen en vrouwen;20 tot 30 jaar;2044;2073629
4352;Totaal mannen en vrouwen;20 tot 30 jaar;2045;2087768
4353;Totaal mannen en vrouwen;20 tot 30 jaar;2046;2108855
4354;Totaal mannen en vrouwen;20 tot 30 jaar;2047;2130269
4355;Totaal mannen en vrouwen;20 tot 30 jaar;2048;2156210
4356;Totaal mannen en vrouwen;20 tot 30 jaar;2049;2183059
4357;Totaal mannen en vrouwen;20 tot 30 jaar;2050;2208186
4358;Totaal mannen en vrouwen;20 tot 30 jaar;2051;2230976
4359;Totaal mannen en vrouwen;20 tot 30 jaar;2052;2250304
4360;Totaal mannen en vrouwen;20 tot 30 jaar;2053;2266356
4361;Totaal mannen en vrouwen;20 tot 30 jaar;2054;2278683
4362;Totaal mannen en vrouwen;20 tot 30 jaar;2055;2287386
4363;Totaal mannen en vrouwen;20 tot 30 jaar;2056;2292747
4364;Totaal mannen en vrouwen;20 tot 30 jaar;2057;2294950
4365;Totaal mannen en vrouwen;20 tot 30 jaar;2058;2294374
4366;Totaal mannen en vrouwen;20 tot 30 jaar;2059;2291259
4367;Totaal mannen en vrouwen;20 tot 30 jaar;2060;2285966
4368;Totaal mannen en vrouwen;30 tot 40 jaar;2019;2105024
4369;Totaal mannen en vrouwen;30 tot 40 jaar;2020;2132166
4370;Totaal mannen en vrouwen;30 tot 40 jaar;2021;2157625
4371;Totaal mannen en vrouwen;30 tot 40 jaar;2022;2182722
4372;Totaal mannen en vrouwen;30 tot 40 jaar;2023;2209289
4373;Totaal mannen en vrouwen;30 tot 40 jaar;2024;2234148
4374;Totaal mannen en vrouwen;30 tot 40 jaar;2025;2253494
4375;Totaal mannen en vrouwen;30 tot 40 jaar;2026;2263558
4376;Totaal mannen en vrouwen;30 tot 40 jaar;2027;2268051
4377;Totaal mannen en vrouwen;30 tot 40 jaar;2028;2272873
4378;Totaal mannen en vrouwen;30 tot 40 jaar;2029;2285272
4379;Totaal mannen en vrouwen;30 tot 40 jaar;2030;2296457
4380;Totaal mannen en vrouwen;30 tot 40 jaar;2031;2304446
4381;Totaal mannen en vrouwen;30 tot 40 jaar;2032;2309294
4382;Totaal mannen en vrouwen;30 tot 40 jaar;2033;2314589
4383;Totaal mannen en vrouwen;30 tot 40 jaar;2034;2320292
4384;Totaal mannen en vrouwen;30 tot 40 jaar;2035;2318970
4385;Totaal mannen en vrouwen;30 tot 40 jaar;2036;2317026
4386;Totaal mannen en vrouwen;30 tot 40 jaar;2037;2313573
4387;Totaal mannen en vrouwen;30 tot 40 jaar;2038;2304875
4388;Totaal mannen en vrouwen;30 tot 40 jaar;2039;2292347
4389;Totaal mannen en vrouwen;30 tot 40 jaar;2040;2278491
4390;Totaal mannen en vrouwen;30 tot 40 jaar;2041;2259774
4391;Totaal mannen en vrouwen;30 tot 40 jaar;2042;2239973
4392;Totaal mannen en vrouwen;30 tot 40 jaar;2043;2218165
4393;Totaal mannen en vrouwen;30 tot 40 jaar;2044;2193116
4394;Totaal mannen en vrouwen;30 tot 40 jaar;2045;2177870
4395;Totaal mannen en vrouwen;30 tot 40 jaar;2046;2163987
4396;Totaal mannen en vrouwen;30 tot 40 jaar;2047;2153833
4397;Totaal mannen en vrouwen;30 tot 40 jaar;2048;2143921
4398;Totaal mannen en vrouwen;30 tot 40 jaar;2049;2131012
4399;Totaal mannen en vrouwen;30 tot 40 jaar;2050;2120633
4400;Totaal mannen en vrouwen;30 tot 40 jaar;2051;2113560
4401;Totaal mannen en vrouwen;30 tot 40 jaar;2052;2114173
4402;Totaal mannen en vrouwen;30 tot 40 jaar;2053;2121339
4403;Totaal mannen en vrouwen;30 tot 40 jaar;2054;2135814
4404;Totaal mannen en vrouwen;30 tot 40 jaar;2055;2149930
4405;Totaal mannen en vrouwen;30 tot 40 jaar;2056;2170779
4406;Totaal mannen en vrouwen;30 tot 40 jaar;2057;2191892
4407;Totaal mannen en vrouwen;30 tot 40 jaar;2058;2217505
4408;Totaal mannen en vrouwen;30 tot 40 jaar;2059;2243913
4409;Totaal mannen en vrouwen;30 tot 40 jaar;2060;2268844
4410;Totaal mannen en vrouwen;40 tot 50 jaar;2019;2259766
4411;Totaal mannen en vrouwen;40 tot 50 jaar;2020;2200788
4412;Totaal mannen en vrouwen;40 tot 50 jaar;2021;2153680
4413;Totaal mannen en vrouwen;40 tot 50 jaar;2022;2113448
4414;Totaal mannen en vrouwen;40 tot 50 jaar;2023;2080247
4415;Totaal mannen en vrouwen;40 tot 50 jaar;2024;2064020
4416;Totaal mannen en vrouwen;40 tot 50 jaar;2025;2059800
4417;Totaal mannen en vrouwen;40 tot 50 jaar;2026;2067554
4418;Totaal mannen en vrouwen;40 tot 50 jaar;2027;2081290
4419;Totaal mannen en vrouwen;40 tot 50 jaar;2028;2098027
4420;Totaal mannen en vrouwen;40 tot 50 jaar;2029;2111507
4421;Totaal mannen en vrouwen;40 tot 50 jaar;2030;2127254
4422;Totaal mannen en vrouwen;40 tot 50 jaar;2031;2144036
4423;Totaal mannen en vrouwen;40 tot 50 jaar;2032;2163153
4424;Totaal mannen en vrouwen;40 tot 50 jaar;2033;2184929
4425;Totaal mannen en vrouwen;40 tot 50 jaar;2034;2206211
4426;Totaal mannen en vrouwen;40 tot 50 jaar;2035;2223421
4427;Totaal mannen en vrouwen;40 tot 50 jaar;2036;2232230
4428;Totaal mannen en vrouwen;40 tot 50 jaar;2037;2235917
4429;Totaal mannen en vrouwen;40 tot 50 jaar;2038;2240330
4430;Totaal mannen en vrouwen;40 tot 50 jaar;2039;2252474
4431;Totaal mannen en vrouwen;40 tot 50 jaar;2040;2263663
4432;Totaal mannen en vrouwen;40 tot 50 jaar;2041;2271779
4433;Totaal mannen en vrouwen;40 tot 50 jaar;2042;2276922
4434;Totaal mannen en vrouwen;40 tot 50 jaar;2043;2282468
4435;Totaal mannen en vrouwen;40 tot 50 jaar;2044;2288373
4436;Totaal mannen en vrouwen;40 tot 50 jaar;2045;2287266
4437;Totaal mannen en vrouwen;40 tot 50 jaar;2046;2285398
4438;Totaal mannen en vrouwen;40 tot 50 jaar;2047;2282014
4439;Totaal mannen en vrouwen;40 tot 50 jaar;2048;2273451
4440;Totaal mannen en vrouwen;40 tot 50 jaar;2049;2261125
4441;Totaal mannen en vrouwen;40 tot 50 jaar;2050;2247409
4442;Totaal mannen en vrouwen;40 tot 50 jaar;2051;2228814
4443;Totaal mannen en vrouwen;40 tot 50 jaar;2052;2209130
4444;Totaal mannen en vrouwen;40 tot 50 jaar;2053;2187464
4445;Totaal mannen en vrouwen;40 tot 50 jaar;2054;2162589
4446;Totaal mannen en vrouwen;40 tot 50 jaar;2055;2147387
4447;Totaal mannen en vrouwen;40 tot 50 jaar;2056;2133631
4448;Totaal mannen en vrouwen;40 tot 50 jaar;2057;2123577
4449;Totaal mannen en vrouwen;40 tot 50 jaar;2058;2113709
4450;Totaal mannen en vrouwen;40 tot 50 jaar;2059;2101089
4451;Totaal mannen en vrouwen;40 tot 50 jaar;2060;2090845
4452;Totaal mannen en vrouwen;50 tot 60 jaar;2019;2507758
4453;Totaal mannen en vrouwen;50 tot 60 jaar;2020;2528908
4454;Totaal mannen en vrouwen;50 tot 60 jaar;2021;2542132
4455;Totaal mannen en vrouwen;50 tot 60 jaar;2022;2538161
4456;Totaal mannen en vrouwen;50 tot 60 jaar;2023;2521003
4457;Totaal mannen en vrouwen;50 tot 60 jaar;2024;2481669
4458;Totaal mannen en vrouwen;50 tot 60 jaar;2025;2431438
4459;Totaal mannen en vrouwen;50 tot 60 jaar;2026;2377533
4460;Totaal mannen en vrouwen;50 tot 60 jaar;2027;2326168
4461;Totaal mannen en vrouwen;50 tot 60 jaar;2028;2274570
4462;Totaal mannen en vrouwen;50 tot 60 jaar;2029;2223821
4463;Totaal mannen en vrouwen;50 tot 60 jaar;2030;2162621
4464;Totaal mannen en vrouwen;50 tot 60 jaar;2031;2113775
4465;Totaal mannen en vrouwen;50 tot 60 jaar;2032;2072536
4466;Totaal mannen en vrouwen;50 tot 60 jaar;2033;2037875
4467;Totaal mannen en vrouwen;50 tot 60 jaar;2034;2019748
4468;Totaal mannen en vrouwen;50 tot 60 jaar;2035;2013629
4469;Totaal mannen en vrouwen;50 tot 60 jaar;2036;2019250
4470;Totaal mannen en vrouwen;50 tot 60 jaar;2037;2031047
4471;Totaal mannen en vrouwen;50 tot 60 jaar;2038;2046112
4472;Totaal mannen en vrouwen;50 tot 60 jaar;2039;2058057
4473;Totaal mannen en vrouwen;50 tot 60 jaar;2040;2072449
4474;Totaal mannen en vrouwen;50 tot 60 jaar;2041;2088159
4475;Totaal mannen en vrouwen;50 tot 60 jaar;2042;2106269
4476;Totaal mannen en vrouwen;50 tot 60 jaar;2043;2127171
4477;Totaal mannen en vrouwen;50 tot 60 jaar;2044;2147767
4478;Totaal mannen en vrouwen;50 tot 60 jaar;2045;2164589
4479;Totaal mannen en vrouwen;50 tot 60 jaar;2046;2173350
4480;Totaal mannen en vrouwen;50 tot 60 jaar;2047;2177148
4481;Totaal mannen en vrouwen;50 tot 60 jaar;2048;2181724
4482;Totaal mannen en vrouwen;50 tot 60 jaar;2049;2193953
4483;Totaal mannen en vrouwen;50 tot 60 jaar;2050;2205324
4484;Totaal mannen en vrouwen;50 tot 60 jaar;2051;2213802
4485;Totaal mannen en vrouwen;50 tot 60 jaar;2052;2219407
4486;Totaal mannen en vrouwen;50 tot 60 jaar;2053;2225397
4487;Totaal mannen en vrouwen;50 tot 60 jaar;2054;2231665
4488;Totaal mannen en vrouwen;50 tot 60 jaar;2055;2230964
4489;Totaal mannen en vrouwen;50 tot 60 jaar;2056;2229426
4490;Totaal mannen en vrouwen;50 tot 60 jaar;2057;2226329
4491;Totaal mannen en vrouwen;50 tot 60 jaar;2058;2218086
4492;Totaal mannen en vrouwen;50 tot 60 jaar;2059;2206223
4493;Totaal mannen en vrouwen;50 tot 60 jaar;2060;2192957
4494;Totaal mannen en vrouwen;60 tot 70 jaar;2019;2090219
4495;Totaal mannen en vrouwen;60 tot 70 jaar;2020;2113256
4496;Totaal mannen en vrouwen;60 tot 70 jaar;2021;2141043
4497;Totaal mannen en vrouwen;60 tot 70 jaar;2022;2176507
4498;Totaal mannen en vrouwen;60 tot 70 jaar;2023;2207215
4499;Totaal mannen en vrouwen;60 tot 70 jaar;2024;2243440
4500;Totaal mannen en vrouwen;60 tot 70 jaar;2025;2280910
4501;Totaal mannen en vrouwen;60 tot 70 jaar;2026;2310853
4502;Totaal mannen en vrouwen;60 tot 70 jaar;2027;2332481
4503;Totaal mannen en vrouwen;60 tot 70 jaar;2028;2349230
4504;Totaal mannen en vrouwen;60 tot 70 jaar;2029;2363936
4505;Totaal mannen en vrouwen;60 tot 70 jaar;2030;2383924
4506;Totaal mannen en vrouwen;60 tot 70 jaar;2031;2396820
4507;Totaal mannen en vrouwen;60 tot 70 jaar;2032;2393630
4508;Totaal mannen en vrouwen;60 tot 70 jaar;2033;2378004
4509;Totaal mannen en vrouwen;60 tot 70 jaar;2034;2341308
4510;Totaal mannen en vrouwen;60 tot 70 jaar;2035;2294459
4511;Totaal mannen en vrouwen;60 tot 70 jaar;2036;2243985
4512;Totaal mannen en vrouwen;60 tot 70 jaar;2037;2195875
4513;Totaal mannen en vrouwen;60 tot 70 jaar;2038;2147387
4514;Totaal mannen en vrouwen;60 tot 70 jaar;2039;2100000
4515;Totaal mannen en vrouwen;60 tot 70 jaar;2040;2042944
4516;Totaal mannen en vrouwen;60 tot 70 jaar;2041;1997767
4517;Totaal mannen en vrouwen;60 tot 70 jaar;2042;1959675
4518;Totaal mannen en vrouwen;60 tot 70 jaar;2043;1927489
4519;Totaal mannen en vrouwen;60 tot 70 jaar;2044;1910780
4520;Totaal mannen en vrouwen;60 tot 70 jaar;2045;1905547
4521;Totaal mannen en vrouwen;60 tot 70 jaar;2046;1911349
4522;Totaal mannen en vrouwen;60 tot 70 jaar;2047;1923176
4523;Totaal mannen en vrouwen;60 tot 70 jaar;2048;1938224
4524;Totaal mannen en vrouwen;60 tot 70 jaar;2049;1950314
4525;Totaal mannen en vrouwen;60 tot 70 jaar;2050;1964826
4526;Totaal mannen en vrouwen;60 tot 70 jaar;2051;1980869
4527;Totaal mannen en vrouwen;60 tot 70 jaar;2052;1999165
4528;Totaal mannen en vrouwen;60 tot 70 jaar;2053;2020126
4529;Totaal mannen en vrouwen;60 tot 70 jaar;2054;2040781
4530;Totaal mannen en vrouwen;60 tot 70 jaar;2055;2057922
4531;Totaal mannen en vrouwen;60 tot 70 jaar;2056;2067292
4532;Totaal mannen en vrouwen;60 tot 70 jaar;2057;2071862
4533;Totaal mannen en vrouwen;60 tot 70 jaar;2058;2077190
4534;Totaal mannen en vrouwen;60 tot 70 jaar;2059;2089953
4535;Totaal mannen en vrouwen;60 tot 70 jaar;2060;2101916
4536;Totaal mannen en vrouwen;70 tot 80 jaar;2019;1522160
4537;Totaal mannen en vrouwen;70 tot 80 jaar;2020;1573911
4538;Totaal mannen en vrouwen;70 tot 80 jaar;2021;1617835
4539;Totaal mannen en vrouwen;70 tot 80 jaar;2022;1661948
4540;Totaal mannen en vrouwen;70 tot 80 jaar;2023;1706401
4541;Totaal mannen en vrouwen;70 tot 80 jaar;2024;1739873
4542;Totaal mannen en vrouwen;70 tot 80 jaar;2025;1768878
4543;Totaal mannen en vrouwen;70 tot 80 jaar;2026;1805594
4544;Totaal mannen en vrouwen;70 tot 80 jaar;2027;1797801
4545;Totaal mannen en vrouwen;70 tot 80 jaar;2028;1799802
4546;Totaal mannen en vrouwen;70 tot 80 jaar;2029;1814972
4547;Totaal mannen en vrouwen;70 tot 80 jaar;2030;1840405
4548;Totaal mannen en vrouwen;70 tot 80 jaar;2031;1869492
4549;Totaal mannen en vrouwen;70 tot 80 jaar;2032;1905383
4550;Totaal mannen en vrouwen;70 tot 80 jaar;2033;1937139
4551;Totaal mannen en vrouwen;70 tot 80 jaar;2034;1973448
4552;Totaal mannen en vrouwen;70 tot 80 jaar;2035;2010679
4553;Totaal mannen en vrouwen;70 tot 80 jaar;2036;2040878
4554;Totaal mannen en vrouwen;70 tot 80 jaar;2037;2063716
4555;Totaal mannen en vrouwen;70 tot 80 jaar;2038;2082157
4556;Totaal mannen en vrouwen;70 tot 80 jaar;2039;2098787
4557;Totaal mannen en vrouwen;70 tot 80 jaar;2040;2120666
4558;Totaal mannen en vrouwen;70 tot 80 jaar;2041;2135977
4559;Totaal mannen en vrouwen;70 tot 80 jaar;2042;2136566
4560;Totaal mannen en vrouwen;70 tot 80 jaar;2043;2125732
4561;Totaal mannen en vrouwen;70 tot 80 jaar;2044;2095556
4562;Totaal mannen en vrouwen;70 tot 80 jaar;2045;2056262
4563;Totaal mannen en vrouwen;70 tot 80 jaar;2046;2013366
4564;Totaal mannen en vrouwen;70 tot 80 jaar;2047;1972478
4565;Totaal mannen en vrouwen;70 tot 80 jaar;2048;1931078
4566;Totaal mannen en vrouwen;70 tot 80 jaar;2049;1891086
4567;Totaal mannen en vrouwen;70 tot 80 jaar;2050;1842954
4568;Totaal mannen en vrouwen;70 tot 80 jaar;2051;1805884
4569;Totaal mannen en vrouwen;70 tot 80 jaar;2052;1775056
4570;Totaal mannen en vrouwen;70 tot 80 jaar;2053;1749138
4571;Totaal mannen en vrouwen;70 tot 80 jaar;2054;1736789
4572;Totaal mannen en vrouwen;70 tot 80 jaar;2055;1734857
4573;Totaal mannen en vrouwen;70 tot 80 jaar;2056;1742779
4574;Totaal mannen en vrouwen;70 tot 80 jaar;2057;1756323
4575;Totaal mannen en vrouwen;70 tot 80 jaar;2058;1772763
4576;Totaal mannen en vrouwen;70 tot 80 jaar;2059;1786443
4577;Totaal mannen en vrouwen;70 tot 80 jaar;2060;1802357
4578;Totaal mannen en vrouwen;80 tot 90 jaar;2019;672242
4579;Totaal mannen en vrouwen;80 tot 90 jaar;2020;691109
4580;Totaal mannen en vrouwen;80 tot 90 jaar;2021;711154
4581;Totaal mannen en vrouwen;80 tot 90 jaar;2022;727760
4582;Totaal mannen en vrouwen;80 tot 90 jaar;2023;747862
4583;Totaal mannen en vrouwen;80 tot 90 jaar;2024;776427
4584;Totaal mannen en vrouwen;80 tot 90 jaar;2025;808867
4585;Totaal mannen en vrouwen;80 tot 90 jaar;2026;833426
4586;Totaal mannen en vrouwen;80 tot 90 jaar;2027;903695
4587;Totaal mannen en vrouwen;80 tot 90 jaar;2028;964909
4588;Totaal mannen en vrouwen;80 tot 90 jaar;2029;1011905
4589;Totaal mannen en vrouwen;80 tot 90 jaar;2030;1050660
4590;Totaal mannen en vrouwen;80 tot 90 jaar;2031;1083353
4591;Totaal mannen en vrouwen;80 tot 90 jaar;2032;1114196
4592;Totaal mannen en vrouwen;80 tot 90 jaar;2033;1145953
4593;Totaal mannen en vrouwen;80 tot 90 jaar;2034;1170979
4594;Totaal mannen en vrouwen;80 tot 90 jaar;2035;1193715
4595;Totaal mannen en vrouwen;80 tot 90 jaar;2036;1219952
4596;Totaal mannen en vrouwen;80 tot 90 jaar;2037;1226538
4597;Totaal mannen en vrouwen;80 tot 90 jaar;2038;1239467
4598;Totaal mannen en vrouwen;80 tot 90 jaar;2039;1260220
4599;Totaal mannen en vrouwen;80 tot 90 jaar;2040;1287360
4600;Totaal mannen en vrouwen;80 tot 90 jaar;2041;1315973
4601;Totaal mannen en vrouwen;80 tot 90 jaar;2042;1349347
4602;Totaal mannen en vrouwen;80 tot 90 jaar;2043;1380175
4603;Totaal mannen en vrouwen;80 tot 90 jaar;2044;1413740
4604;Totaal mannen en vrouwen;80 tot 90 jaar;2045;1447853
4605;Totaal mannen en vrouwen;80 tot 90 jaar;2046;1475860
4606;Totaal mannen en vrouwen;80 tot 90 jaar;2047;1498205
4607;Totaal mannen en vrouwen;80 tot 90 jaar;2048;1517192
4608;Totaal mannen en vrouwen;80 tot 90 jaar;2049;1535147
4609;Totaal mannen en vrouwen;80 tot 90 jaar;2050;1558572
4610;Totaal mannen en vrouwen;80 tot 90 jaar;2051;1576261
4611;Totaal mannen en vrouwen;80 tot 90 jaar;2052;1582615
4612;Totaal mannen en vrouwen;80 tot 90 jaar;2053;1579483
4613;Totaal mannen en vrouwen;80 tot 90 jaar;2054;1560835
4614;Totaal mannen en vrouwen;80 tot 90 jaar;2055;1535585
4615;Totaal mannen en vrouwen;80 tot 90 jaar;2056;1506764
4616;Totaal mannen en vrouwen;80 tot 90 jaar;2057;1479489
4617;Totaal mannen en vrouwen;80 tot 90 jaar;2058;1452122
4618;Totaal mannen en vrouwen;80 tot 90 jaar;2059;1427326
4619;Totaal mannen en vrouwen;80 tot 90 jaar;2060;1399040
4620;Totaal mannen en vrouwen;90 jaar of ouder;2019;127295
4621;Totaal mannen en vrouwen;90 jaar of ouder;2020;130378
4622;Totaal mannen en vrouwen;90 jaar of ouder;2021;134963
4623;Totaal mannen en vrouwen;90 jaar of ouder;2022;139078
4624;Totaal mannen en vrouwen;90 jaar of ouder;2023;143642
4625;Totaal mannen en vrouwen;90 jaar of ouder;2024;147275
4626;Totaal mannen en vrouwen;90 jaar of ouder;2025;151576
4627;Totaal mannen en vrouwen;90 jaar of ouder;2026;156074
4628;Totaal mannen en vrouwen;90 jaar of ouder;2027;161174
4629;Totaal mannen en vrouwen;90 jaar of ouder;2028;166094
4630;Totaal mannen en vrouwen;90 jaar of ouder;2029;173304
4631;Totaal mannen en vrouwen;90 jaar of ouder;2030;180772
4632;Totaal mannen en vrouwen;90 jaar of ouder;2031;189008
4633;Totaal mannen en vrouwen;90 jaar of ouder;2032;195280
4634;Totaal mannen en vrouwen;90 jaar of ouder;2033;203145
4635;Totaal mannen en vrouwen;90 jaar of ouder;2034;214122
4636;Totaal mannen en vrouwen;90 jaar of ouder;2035;226698
4637;Totaal mannen en vrouwen;90 jaar of ouder;2036;235411
4638;Totaal mannen en vrouwen;90 jaar of ouder;2037;264892
4639;Totaal mannen en vrouwen;90 jaar of ouder;2038;288416
4640;Totaal mannen en vrouwen;90 jaar of ouder;2039;305122
4641;Totaal mannen en vrouwen;90 jaar of ouder;2040;317535
4642;Totaal mannen en vrouwen;90 jaar of ouder;2041;327311
4643;Totaal mannen en vrouwen;90 jaar of ouder;2042;335562
4644;Totaal mannen en vrouwen;90 jaar of ouder;2043;345562
4645;Totaal mannen en vrouwen;90 jaar of ouder;2044;354372
4646;Totaal mannen en vrouwen;90 jaar of ouder;2045;363606
4647;Totaal mannen en vrouwen;90 jaar of ouder;2046;373527
4648;Totaal mannen en vrouwen;90 jaar of ouder;2047;384829
4649;Totaal mannen en vrouwen;90 jaar of ouder;2048;397158
4650;Totaal mannen en vrouwen;90 jaar of ouder;2049;410583
4651;Totaal mannen en vrouwen;90 jaar of ouder;2050;425521
4652;Totaal mannen en vrouwen;90 jaar of ouder;2051;439962
