ID;NederlandseZeehavens;Vervoerstromen;SoortLading;Perioden;OvergeslagenBrutogewicht_1
3710;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2021 1e kwartaal;15640.0
3711;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2021 2e kwartaal;15369.0
3712;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2021 3e kwartaal;17317.0
3713;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2021 4e kwartaal;16870.0
3714;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2021;65196.0
3715;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2022 1e kwartaal;15666.0
3716;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2022 2e kwartaal;17523.0
3717;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2022 3e kwartaal;17556.0
3718;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2022 4e kwartaal;17083.0
3719;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2022;67829.0
3720;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2011 1e kwartaal;38812.0
3721;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2011 2e kwartaal;37162.0
3722;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2011 3e kwartaal;40390.0
3723;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2011 4e kwartaal;37269.0
3724;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2011;153633.0
3725;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2012 1e kwartaal;43120.0
3726;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2012 2e kwartaal;39854.0
3727;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2012 3e kwartaal;40898.0
3728;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2012 4e kwartaal;40436.0
3729;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2012;164307.0
3730;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2013 1e kwartaal;39599.0
3731;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2013 2e kwartaal;38622.0
3732;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2013 3e kwartaal;39951.0
3733;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2013 4e kwartaal;36663.0
3734;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2013;154835.0
3735;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2014 1e kwartaal;37988.0
3736;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2014 2e kwartaal;39481.0
3737;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2014 3e kwartaal;39719.0
3738;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2014 4e kwartaal;39427.0
3739;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2014;156615.0
3740;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2015 1e kwartaal;41571.0
3741;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2015 2e kwartaal;43628.0
3742;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2015 3e kwartaal;42695.0
3743;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2015 4e kwartaal;41541.0
3744;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2015;169435.0
3745;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2016 1e kwartaal;42573.0
3746;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2016 2e kwartaal;39896.0
3747;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2016 3e kwartaal;41978.0
3748;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2016 4e kwartaal;41360.0
3749;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2016;165807.0
3750;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2017 1e kwartaal;42296.0
3751;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2017 2e kwartaal;41768.0
3752;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2017 3e kwartaal;38280.0
3753;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2017 4e kwartaal;39564.0
3754;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2017;161907.0
3755;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2018 1e kwartaal;41937.0
3756;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2018 2e kwartaal;39304.0
3757;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2018 3e kwartaal;39667.0
3758;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2018 4e kwartaal;39953.0
3759;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2018;160861.0
3760;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2019 1e kwartaal;44923.0
3761;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2019 2e kwartaal;41585.0
3762;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2019 3e kwartaal;39999.0
3763;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2019 4e kwartaal;39074.0
3764;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2019;165581.0
3765;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2020 1e kwartaal;40218.0
3766;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2020 2e kwartaal;38020.0
3767;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2020 3e kwartaal;33709.0
3768;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2020 4e kwartaal;35636.0
3769;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2020;147583.0
3770;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2021 1e kwartaal;39077.0
3771;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2021 2e kwartaal;38367.0
3772;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2021 3e kwartaal;39479.0
3773;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2021 4e kwartaal;40410.0
3774;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2021;157333.0
3775;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2022 1e kwartaal;40246.0
3776;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2022 2e kwartaal;41929.0
3777;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2022 3e kwartaal;42700.0
3778;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2022 4e kwartaal;42647.0
3779;Havengebied Rotterdam;Aanvoer naar Nederland;Natte bulk;2022;167523.0
3780;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2011 1e kwartaal;12157.0
3781;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2011 2e kwartaal;13313.0
3782;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2011 3e kwartaal;13011.0
3783;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2011 4e kwartaal;11802.0
3784;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2011;50283.0
3785;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2012 1e kwartaal;12143.0
3786;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2012 2e kwartaal;13253.0
3787;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2012 3e kwartaal;12429.0
3788;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2012 4e kwartaal;11749.0
3789;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2012;49575.0
3790;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2013 1e kwartaal;12169.0
3791;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2013 2e kwartaal;12857.0
3792;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2013 3e kwartaal;12689.0
3793;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2013 4e kwartaal;11733.0
3794;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2013;49448.0
3795;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2014 1e kwartaal;12484.0
3796;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2014 2e kwartaal;13836.0
3797;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2014 3e kwartaal;13418.0
3798;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2014 4e kwartaal;12775.0
3799;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2014;52513.0
3800;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2015 1e kwartaal;13606.0
3801;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2015 2e kwartaal;13308.0
3802;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2015 3e kwartaal;12938.0
3803;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2015 4e kwartaal;12362.0
3804;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2015;52214.0
3805;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2016 1e kwartaal;13547.0
3806;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2016 2e kwartaal;13756.0
3807;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2016 3e kwartaal;13144.0
3808;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2016 4e kwartaal;13659.0
3809;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2016;54106.0
3810;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2017 1e kwartaal;14737.0
3811;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2017 2e kwartaal;15650.0
3812;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2017 3e kwartaal;15502.0
3813;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2017 4e kwartaal;15588.0
3814;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2017;61477.0
3815;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2018 1e kwartaal;15758.0
3816;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2018 2e kwartaal;16555.0
3817;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2018 3e kwartaal;16160.0
3818;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2018 4e kwartaal;16470.0
3819;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2018;64942.0
3820;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2019 1e kwartaal;16541.0
3821;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2019 2e kwartaal;16968.0
3822;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2019 3e kwartaal;16293.0
3823;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2019 4e kwartaal;16022.0
3824;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2019;65824.0
3825;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2020 1e kwartaal;16562.0
3826;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2020 2e kwartaal;16350.0
3827;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2020 3e kwartaal;16229.0
3828;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2020 4e kwartaal;16178.0
3829;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2020;65320.0
3830;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2021 1e kwartaal;16426.0
3831;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2021 2e kwartaal;17335.0
3832;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2021 3e kwartaal;16801.0
3833;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2021 4e kwartaal;16225.0
3834;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2021;66786.0
3835;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2022 1e kwartaal;16054.0
3836;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2022 2e kwartaal;16132.0
3837;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2022 3e kwartaal;16152.0
3838;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2022 4e kwartaal;14155.0
3839;Havengebied Rotterdam;Aanvoer naar Nederland;Container;2022;62494.0
3840;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2011 1e kwartaal;599.0
3841;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2011 2e kwartaal;517.0
3842;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2011 3e kwartaal;533.0
3843;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2011 4e kwartaal;541.0
3844;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2011;2190.0
3845;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2012 1e kwartaal;1068.0
3846;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2012 2e kwartaal;1024.0
3847;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2012 3e kwartaal;1107.0
3848;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2012 4e kwartaal;1082.0
3849;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2012;4282.0
3850;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2013 1e kwartaal;584.0
3851;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2013 2e kwartaal;600.0
3852;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2013 3e kwartaal;563.0
3853;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2013 4e kwartaal;584.0
3854;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2013;2331.0
3855;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2014 1e kwartaal;653.0
3856;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2014 2e kwartaal;608.0
3857;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2014 3e kwartaal;640.0
3858;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2014 4e kwartaal;615.0
3859;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2014;2516.0
3860;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2015 1e kwartaal;640.0
3861;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2015 2e kwartaal;661.0
3862;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2015 3e kwartaal;655.0
3863;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2015 4e kwartaal;633.0
3864;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2015;2588.0
3865;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2016 1e kwartaal;687.0
3866;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2016 2e kwartaal;727.0
3867;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2016 3e kwartaal;607.0
3868;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2016 4e kwartaal;614.0
3869;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2016;2634.0
3870;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2017 1e kwartaal;660.0
3871;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2017 2e kwartaal;690.0
3872;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2017 3e kwartaal;677.0
3873;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2017 4e kwartaal;688.0
3874;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2017;2715.0
3875;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2018 1e kwartaal;678.0
3876;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2018 2e kwartaal;732.0
3877;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2018 3e kwartaal;698.0
3878;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2018 4e kwartaal;664.0
3879;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2018;2772.0
3880;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2019 1e kwartaal;690.0
3881;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2019 2e kwartaal;657.0
3882;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2019 3e kwartaal;667.0
3883;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2019 4e kwartaal;597.0
3884;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2019;2610.0
3885;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2020 1e kwartaal;668.0
3886;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2020 2e kwartaal;574.0
3887;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2020 3e kwartaal;577.0
3888;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2020 4e kwartaal;582.0
3889;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2020;2401.0
3890;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2021 1e kwartaal;672.0
3891;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2021 2e kwartaal;772.0
3892;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2021 3e kwartaal;736.0
3893;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2021 4e kwartaal;686.0
3894;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2021;2866.0
3895;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2022 1e kwartaal;695.0
3896;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2022 2e kwartaal;727.0
3897;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2022 3e kwartaal;715.0
3898;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2022 4e kwartaal;679.0
3899;Havengebied Rotterdam;Aanvoer naar Nederland;Roro-eenheid;2022;2816.0
3900;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 1e kwartaal;3055.0
3901;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 2e kwartaal;3216.0
3902;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 3e kwartaal;3207.0
3903;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 4e kwartaal;2833.0
3904;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011;12311.0
3905;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 1e kwartaal;2450.0
3906;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 2e kwartaal;2421.0
3907;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 3e kwartaal;2100.0
3908;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 4e kwartaal;2220.0
3909;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012;9191.0
3910;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 1e kwartaal;2646.0
3911;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 2e kwartaal;2427.0
3912;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 3e kwartaal;2757.0
3913;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 4e kwartaal;2688.0
3914;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013;10519.0
3915;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 1e kwartaal;3376.0
3916;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 2e kwartaal;3092.0
3917;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 3e kwartaal;2994.0
3918;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 4e kwartaal;2533.0
3919;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014;11995.0
3920;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 1e kwartaal;2922.0
3921;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 2e kwartaal;2902.0
3922;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 3e kwartaal;3059.0
3923;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 4e kwartaal;3408.0
3924;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015;12292.0
3925;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 1e kwartaal;2702.0
3926;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 2e kwartaal;2695.0
3927;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 3e kwartaal;3190.0
3928;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 4e kwartaal;3689.0
3929;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016;12275.0
3930;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017 1e kwartaal;2720.0
3931;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017 2e kwartaal;2986.0
3932;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017 3e kwartaal;2827.0
3933;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017 4e kwartaal;3164.0
3934;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017;11697.0
3935;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018 1e kwartaal;2944.0
3936;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018 2e kwartaal;2964.0
3937;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018 3e kwartaal;2865.0
3938;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018 4e kwartaal;3556.0
3939;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018;12329.0
3940;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019 1e kwartaal;3939.0
3941;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019 2e kwartaal;3640.0
3942;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019 3e kwartaal;3078.0
3943;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019 4e kwartaal;2917.0
3944;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019;13574.0
3945;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020 1e kwartaal;3398.0
3946;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020 2e kwartaal;3492.0
3947;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020 3e kwartaal;3780.0
3948;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020 4e kwartaal;3912.0
3949;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020;14582.0
3950;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021 1e kwartaal;3010.0
3951;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021 2e kwartaal;4160.0
3952;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021 3e kwartaal;3466.0
3953;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021 4e kwartaal;3874.0
3954;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021;14510.0
3955;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022 1e kwartaal;3144.0
3956;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022 2e kwartaal;3712.0
3957;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022 3e kwartaal;3475.0
3958;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022 4e kwartaal;3555.0
3959;Havengebied Rotterdam;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022;13886.0
3960;Havengebied Rotterdam;Afvoer naar buitenland;Totaal;2011 1e kwartaal;30273.0
3961;Havengebied Rotterdam;Afvoer naar buitenland;Totaal;2011 2e kwartaal;30667.0
3962;Havengebied Rotterdam;Afvoer naar buitenland;Totaal;2011 3e kwartaal;32368.0
3963;Havengebied Rotterdam;Afvoer naar buitenland;Totaal;2011 4e kwartaal;32122.0
