ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
2580;Totaal;Leiderdorp;1e halfjaar 2019;2630.0;555.0;315.0
2581;Totaal;Leiderdorp;2e halfjaar 2019;2075.0;465.0;335.0
2582;Totaal;Leiderdorp;2019;2630.0;1020.0;645.0
2583;Totaal;Leiderdorp;1e halfjaar 2020;2625.0;325.0;250.0
2584;Totaal;Leiderdorp;2e halfjaar 2020;2700.0;280.0;1270.0
2585;Totaal;Leiderdorp;2020;2625.0;605.0;1520.0
2586;Totaal;Leiderdorp;1e halfjaar 2021;1595.0;1155.0;275.0
2587;Totaal;Leiderdorp;2e halfjaar 2021;2475.0;300.0;355.0
2588;Totaal;Leiderdorp;2021;1595.0;1450.0;630.0
2589;Totaal;Leiderdorp;1e halfjaar 2022;2325.0;285.0;265.0
2590;Totaal;Leiderdorp;2e halfjaar 2022;2345.0;205.0;915.0
2591;Totaal;Leiderdorp;2022;2325.0;490.0;1180.0
2592;Totaal;Leiderdorp;1e halfjaar 2023;1760.0;945.0;275.0
2593;Totaal;Leiderdorp;2e halfjaar 2023;2430.0;330.0;465.0
2594;Totaal;Leiderdorp;2023;1760.0;1275.0;745.0
2595;Totaal;Leidschendam-Voorburg;1e halfjaar 2019;4045.0;1330.0;975.0
2596;Totaal;Leidschendam-Voorburg;2e halfjaar 2019;2305.0;1400.0;885.0
2597;Totaal;Leidschendam-Voorburg;2019;4045.0;2730.0;1860.0
2598;Totaal;Leidschendam-Voorburg;1e halfjaar 2020;4105.0;775.0;470.0
2599;Totaal;Leidschendam-Voorburg;2e halfjaar 2020;4410.0;760.0;2165.0
2600;Totaal;Leidschendam-Voorburg;2020;4105.0;1535.0;2635.0
2601;Totaal;Leidschendam-Voorburg;1e halfjaar 2021;2855.0;2410.0;605.0
2602;Totaal;Leidschendam-Voorburg;2e halfjaar 2021;4660.0;765.0;830.0
2603;Totaal;Leidschendam-Voorburg;2021;2855.0;3175.0;1440.0
2604;Totaal;Leidschendam-Voorburg;1e halfjaar 2022;4420.0;1150.0;695.0
2605;Totaal;Leidschendam-Voorburg;2e halfjaar 2022;4875.0;740.0;895.0
2606;Totaal;Leidschendam-Voorburg;2022;4420.0;1885.0;1590.0
2607;Totaal;Leidschendam-Voorburg;1e halfjaar 2023;5530.0;1170.0;745.0
2608;Totaal;Leidschendam-Voorburg;2e halfjaar 2023;5955.0;1005.0;955.0
2609;Totaal;Leidschendam-Voorburg;2023;5530.0;2175.0;1700.0
2610;Totaal;Lelystad;1e halfjaar 2019;6380.0;2280.0;1050.0
2611;Totaal;Lelystad;2e halfjaar 2019;4655.0;1850.0;2115.0
2612;Totaal;Lelystad;2019;6380.0;4130.0;3160.0
2613;Totaal;Lelystad;1e halfjaar 2020;;8870.0;850.0
2614;Totaal;Lelystad;2e halfjaar 2020;8025.0;835.0;1295.0
2615;Totaal;Lelystad;2020;;9705.0;2145.0
2616;Totaal;Lelystad;1e halfjaar 2021;7485.0;1025.0;900.0
2617;Totaal;Lelystad;2e halfjaar 2021;7610.0;705.0;1580.0
2618;Totaal;Lelystad;2021;7485.0;1730.0;2480.0
2619;Totaal;Lelystad;1e halfjaar 2022;6595.0;1765.0;850.0
2620;Totaal;Lelystad;2e halfjaar 2022;7510.0;885.0;930.0
2621;Totaal;Lelystad;2022;6595.0;2650.0;1780.0
2622;Totaal;Lelystad;1e halfjaar 2023;7395.0;1225.0;730.0
2623;Totaal;Lelystad;2e halfjaar 2023;7890.0;930.0;880.0
2624;Totaal;Lelystad;2023;7395.0;2155.0;1610.0
2625;Totaal;Leudal;1e halfjaar 2019;2825.0;815.0;925.0
2626;Totaal;Leudal;2e halfjaar 2019;1420.0;690.0;570.0
2627;Totaal;Leudal;2019;2825.0;1510.0;1495.0
2628;Totaal;Leudal;1e halfjaar 2020;2540.0;455.0;495.0
2629;Totaal;Leudal;2e halfjaar 2020;2500.0;375.0;1580.0
2630;Totaal;Leudal;2020;2540.0;830.0;2075.0
2631;Totaal;Leudal;1e halfjaar 2021;1275.0;1510.0;480.0
2632;Totaal;Leudal;2e halfjaar 2021;2305.0;420.0;425.0
2633;Totaal;Leudal;2021;1275.0;1930.0;905.0
2634;Totaal;Leudal;1e halfjaar 2022;2295.0;535.0;480.0
2635;Totaal;Leudal;2e halfjaar 2022;2350.0;385.0;525.0
2636;Totaal;Leudal;2022;2295.0;920.0;1005.0
2637;Totaal;Leudal;1e halfjaar 2023;2210.0;555.0;385.0
2638;Totaal;Leudal;2e halfjaar 2023;2375.0;480.0;515.0
2639;Totaal;Leudal;2023;2210.0;1030.0;900.0
2640;Totaal;Leusden;1e halfjaar 2019;4900.0;2595.0;385.0
2641;Totaal;Leusden;2e halfjaar 2019;4340.0;525.0;1110.0
2642;Totaal;Leusden;2019;4900.0;3125.0;1495.0
2643;Totaal;Leusden;1e halfjaar 2020;2240.0;550.0;165.0
2644;Totaal;Leusden;2e halfjaar 2020;2625.0;365.0;590.0
2645;Totaal;Leusden;2020;2240.0;915.0;760.0
2646;Totaal;Leusden;1e halfjaar 2021;1910.0;560.0;315.0
2647;Totaal;Leusden;2e halfjaar 2021;2155.0;245.0;340.0
2648;Totaal;Leusden;2021;1910.0;800.0;655.0
2649;Totaal;Leusden;1e halfjaar 2022;1910.0;475.0;325.0
2650;Totaal;Leusden;2e halfjaar 2022;2060.0;275.0;485.0
2651;Totaal;Leusden;2022;1910.0;745.0;810.0
2652;Totaal;Leusden;1e halfjaar 2023;1830.0;495.0;280.0
2653;Totaal;Leusden;2e halfjaar 2023;2045.0;300.0;310.0
2654;Totaal;Leusden;2023;1830.0;795.0;590.0
2655;Totaal;Lingewaard;1e halfjaar 2019;3710.0;1205.0;750.0
2656;Totaal;Lingewaard;2e halfjaar 2019;2615.0;955.0;1030.0
2657;Totaal;Lingewaard;2019;3710.0;2165.0;1780.0
2658;Totaal;Lingewaard;1e halfjaar 2020;3475.0;785.0;500.0
2659;Totaal;Lingewaard;2e halfjaar 2020;3760.0;635.0;695.0
2660;Totaal;Lingewaard;2020;3475.0;1420.0;1195.0
2661;Totaal;Lingewaard;1e halfjaar 2021;3180.0;1075.0;500.0
2662;Totaal;Lingewaard;2e halfjaar 2021;3755.0;540.0;1000.0
2663;Totaal;Lingewaard;2021;3180.0;1615.0;1500.0
2664;Totaal;Lingewaard;1e halfjaar 2022;3170.0;1095.0;565.0
2665;Totaal;Lingewaard;2e halfjaar 2022;3700.0;555.0;570.0
2666;Totaal;Lingewaard;2022;3170.0;1650.0;1135.0
2667;Totaal;Lingewaard;1e halfjaar 2023;3685.0;655.0;510.0
2668;Totaal;Lingewaard;2e halfjaar 2023;3835.0;570.0;585.0
2669;Totaal;Lingewaard;2023;3685.0;1225.0;1095.0
2670;Totaal;Lisse;1e halfjaar 2019;1930.0;605.0;540.0
2671;Totaal;Lisse;2e halfjaar 2019;1245.0;600.0;350.0
2672;Totaal;Lisse;2019;1930.0;1210.0;890.0
2673;Totaal;Lisse;1e halfjaar 2020;1795.0;290.0;215.0
2674;Totaal;Lisse;2e halfjaar 2020;1870.0;250.0;1050.0
2675;Totaal;Lisse;2020;1795.0;540.0;1265.0
2676;Totaal;Lisse;1e halfjaar 2021;1055.0;1125.0;275.0
2677;Totaal;Lisse;2e halfjaar 2021;1910.0;330.0;420.0
2678;Totaal;Lisse;2021;1055.0;1455.0;690.0
2679;Totaal;Lisse;1e halfjaar 2022;1795.0;470.0;280.0
2680;Totaal;Lisse;2e halfjaar 2022;1985.0;300.0;750.0
2681;Totaal;Lisse;2022;1795.0;765.0;1030.0
2682;Totaal;Lisse;1e halfjaar 2023;1445.0;740.0;230.0
2683;Totaal;Lisse;2e halfjaar 2023;1960.0;265.0;285.0
2684;Totaal;Lisse;2023;1445.0;1005.0;515.0
2685;Totaal;Lochem;1e halfjaar 2019;2635.0;730.0;205.0
2686;Totaal;Lochem;2e halfjaar 2019;1495.0;675.0;405.0
2687;Totaal;Lochem;2019;2635.0;1405.0;610.0
2688;Totaal;Lochem;1e halfjaar 2020;3045.0;455.0;155.0
2689;Totaal;Lochem;2e halfjaar 2020;3340.0;430.0;1055.0
2690;Totaal;Lochem;2020;3045.0;885.0;1215.0
2691;Totaal;Lochem;1e halfjaar 2021;1655.0;1480.0;335.0
2692;Totaal;Lochem;2e halfjaar 2021;2795.0;445.0;420.0
2693;Totaal;Lochem;2021;1655.0;1930.0;755.0
2694;Totaal;Lochem;1e halfjaar 2022;2720.0;505.0;380.0
2695;Totaal;Lochem;2e halfjaar 2022;2850.0;430.0;395.0
2696;Totaal;Lochem;2022;2720.0;940.0;775.0
2697;Totaal;Lochem;1e halfjaar 2023;2800.0;530.0;385.0
2698;Totaal;Lochem;2e halfjaar 2023;2950.0;425.0;325.0
2699;Totaal;Lochem;2023;2800.0;960.0;710.0
2700;Totaal;Loon op Zand;1e halfjaar 2019;2625.0;740.0;505.0
2701;Totaal;Loon op Zand;2e halfjaar 2019;1840.0;515.0;510.0
2702;Totaal;Loon op Zand;2019;2625.0;1250.0;1015.0
2703;Totaal;Loon op Zand;1e halfjaar 2020;2435.0;370.0;295.0
2704;Totaal;Loon op Zand;2e halfjaar 2020;2510.0;325.0;315.0
2705;Totaal;Loon op Zand;2020;2435.0;695.0;610.0
2706;Totaal;Loon op Zand;1e halfjaar 2021;2465.0;370.0;290.0
2707;Totaal;Loon op Zand;2e halfjaar 2021;2545.0;320.0;315.0
2708;Totaal;Loon op Zand;2021;2465.0;690.0;605.0
2709;Totaal;Loon op Zand;1e halfjaar 2022;2520.0;395.0;310.0
2710;Totaal;Loon op Zand;2e halfjaar 2022;2600.0;345.0;375.0
2711;Totaal;Loon op Zand;2022;2520.0;740.0;690.0
2712;Totaal;Loon op Zand;1e halfjaar 2023;2485.0;390.0;305.0
2713;Totaal;Loon op Zand;2e halfjaar 2023;2575.0;280.0;465.0
2714;Totaal;Loon op Zand;2023;2485.0;675.0;770.0
2715;Totaal;Lopik;1e halfjaar 2019;545.0;330.0;205.0
2716;Totaal;Lopik;2e halfjaar 2019;335.0;185.0;230.0
2717;Totaal;Lopik;2019;545.0;515.0;430.0
2718;Totaal;Lopik;1e halfjaar 2020;510.0;125.0;65.0
2719;Totaal;Lopik;2e halfjaar 2020;570.0;65.0;320.0
2720;Totaal;Lopik;2020;510.0;190.0;385.0
2721;Totaal;Lopik;1e halfjaar 2021;280.0;365.0;85.0
2722;Totaal;Lopik;2e halfjaar 2021;560.0;140.0;100.0
2723;Totaal;Lopik;2021;280.0;505.0;180.0
2724;Totaal;Lopik;1e halfjaar 2022;565.0;190.0;165.0
2725;Totaal;Lopik;2e halfjaar 2022;590.0;105.0;140.0
2726;Totaal;Lopik;2022;565.0;300.0;305.0
2727;Totaal;Lopik;1e halfjaar 2023;545.0;185.0;125.0
2728;Totaal;Lopik;2e halfjaar 2023;605.0;115.0;120.0
2729;Totaal;Lopik;2023;545.0;300.0;245.0
2730;Totaal;Loppersum;1e halfjaar 2019;140.0;130.0;55.0
2731;Totaal;Loppersum;2e halfjaar 2019;55.0;150.0;115.0
2732;Totaal;Loppersum;2019;140.0;280.0;170.0
2733;Totaal;Loppersum;1e halfjaar 2020;175.0;450.0;85.0
2734;Totaal;Loppersum;2e halfjaar 2020;;;
2735;Totaal;Loppersum;2020;;;
2736;Totaal;Loppersum;1e halfjaar 2021;;;
2737;Totaal;Loppersum;2e halfjaar 2021;;;
2738;Totaal;Loppersum;2021;;;
2739;Totaal;Loppersum;1e halfjaar 2022;;;
2740;Totaal;Loppersum;2e halfjaar 2022;;;
2741;Totaal;Loppersum;2022;;;
2742;Totaal;Loppersum;1e halfjaar 2023;;;
2743;Totaal;Loppersum;2e halfjaar 2023;;;
2744;Totaal;Loppersum;2023;;;
2745;Totaal;Losser;1e halfjaar 2019;2770.0;805.0;310.0
2746;Totaal;Losser;2e halfjaar 2019;2340.0;435.0;685.0
2747;Totaal;Losser;2019;2770.0;1235.0;995.0
2748;Totaal;Losser;1e halfjaar 2020;2375.0;355.0;240.0
2749;Totaal;Losser;2e halfjaar 2020;2485.0;250.0;1015.0
2750;Totaal;Losser;2020;2375.0;605.0;1255.0
2751;Totaal;Losser;1e halfjaar 2021;1720.0;995.0;275.0
2752;Totaal;Losser;2e halfjaar 2021;2440.0;270.0;325.0
2753;Totaal;Losser;2021;1720.0;1265.0;595.0
2754;Totaal;Losser;1e halfjaar 2022;2375.0;330.0;270.0
2755;Totaal;Losser;2e halfjaar 2022;2435.0;285.0;320.0
2756;Totaal;Losser;2022;2375.0;615.0;585.0
2757;Totaal;Losser;1e halfjaar 2023;2075.0;300.0;255.0
2758;Totaal;Losser;2e halfjaar 2023;2120.0;310.0;455.0
2759;Totaal;Losser;2023;2075.0;610.0;710.0
2760;Totaal;Maasdriel;1e halfjaar 2019;1525.0;490.0;360.0
2761;Totaal;Maasdriel;2e halfjaar 2019;1000.0;425.0;400.0
2762;Totaal;Maasdriel;2019;1525.0;915.0;760.0
2763;Totaal;Maasdriel;1e halfjaar 2020;1575.0;300.0;180.0
2764;Totaal;Maasdriel;2e halfjaar 2020;1695.0;250.0;245.0
2765;Totaal;Maasdriel;2020;1575.0;550.0;420.0
2766;Totaal;Maasdriel;1e halfjaar 2021;1680.0;300.0;215.0
2767;Totaal;Maasdriel;2e halfjaar 2021;1765.0;300.0;550.0
2768;Totaal;Maasdriel;2021;1680.0;600.0;765.0
2769;Totaal;Maasdriel;1e halfjaar 2022;1510.0;645.0;200.0
2770;Totaal;Maasdriel;2e halfjaar 2022;1960.0;285.0;290.0
2771;Totaal;Maasdriel;2022;1510.0;935.0;490.0
2772;Totaal;Maasdriel;1e halfjaar 2023;1935.0;380.0;240.0
2773;Totaal;Maasdriel;2e halfjaar 2023;2075.0;300.0;305.0
2774;Totaal;Maasdriel;2023;1935.0;680.0;550.0
2775;Totaal;Maasgouw;1e halfjaar 2019;775.0;1135.0;655.0
2776;Totaal;Maasgouw;2e halfjaar 2019;180.0;610.0;290.0
2777;Totaal;Maasgouw;2019;775.0;1745.0;945.0
2778;Totaal;Maasgouw;1e halfjaar 2020;2260.0;330.0;250.0
2779;Totaal;Maasgouw;2e halfjaar 2020;2340.0;340.0;355.0
2780;Totaal;Maasgouw;2020;2260.0;670.0;610.0
2781;Totaal;Maasgouw;1e halfjaar 2021;2285.0;420.0;340.0
2782;Totaal;Maasgouw;2e halfjaar 2021;2370.0;360.0;635.0
2783;Totaal;Maasgouw;2021;2285.0;780.0;975.0
2784;Totaal;Maasgouw;1e halfjaar 2022;2080.0;685.0;300.0
2785;Totaal;Maasgouw;2e halfjaar 2022;2465.0;345.0;375.0
2786;Totaal;Maasgouw;2022;2080.0;1030.0;670.0
2787;Totaal;Maasgouw;1e halfjaar 2023;2420.0;395.0;300.0
2788;Totaal;Maasgouw;2e halfjaar 2023;2510.0;325.0;555.0
2789;Totaal;Maasgouw;2023;2420.0;715.0;860.0
2790;Totaal;Maashorst;1e halfjaar 2019;;;
2791;Totaal;Maashorst;2e halfjaar 2019;;;
2792;Totaal;Maashorst;2019;;;
2793;Totaal;Maashorst;1e halfjaar 2020;;;
2794;Totaal;Maashorst;2e halfjaar 2020;;;
2795;Totaal;Maashorst;2020;;;
2796;Totaal;Maashorst;1e halfjaar 2021;;;
2797;Totaal;Maashorst;2e halfjaar 2021;;;
2798;Totaal;Maashorst;2021;;;
2799;Totaal;Maashorst;1e halfjaar 2022;;4795.0;500.0
2800;Totaal;Maashorst;2e halfjaar 2022;4300.0;635.0;1625.0
2801;Totaal;Maashorst;2022;;5430.0;2120.0
2802;Totaal;Maashorst;1e halfjaar 2023;3215.0;1890.0;530.0
2803;Totaal;Maashorst;2e halfjaar 2023;4580.0;730.0;1405.0
2804;Totaal;Maashorst;2023;3215.0;2620.0;1930.0
2805;Totaal;Maassluis;1e halfjaar 2019;4310.0;1010.0;620.0
2806;Totaal;Maassluis;2e halfjaar 2019;3210.0;785.0;1410.0
2807;Totaal;Maassluis;2019;4310.0;1795.0;2030.0
2808;Totaal;Maassluis;1e halfjaar 2020;3220.0;1100.0;765.0
2809;Totaal;Maassluis;2e halfjaar 2020;3560.0;340.0;795.0
2810;Totaal;Maassluis;2020;3220.0;1440.0;1560.0
2811;Totaal;Maassluis;1e halfjaar 2021;2990.0;625.0;315.0
2812;Totaal;Maassluis;2e halfjaar 2021;3305.0;375.0;470.0
2813;Totaal;Maassluis;2021;2990.0;1005.0;785.0
2814;Totaal;Maassluis;1e halfjaar 2022;3430.0;550.0;340.0
2815;Totaal;Maassluis;2e halfjaar 2022;3645.0;360.0;360.0
2816;Totaal;Maassluis;2022;3430.0;910.0;700.0
2817;Totaal;Maassluis;1e halfjaar 2023;3875.0;420.0;335.0
2818;Totaal;Maassluis;2e halfjaar 2023;3965.0;1940.0;795.0
2819;Totaal;Maassluis;2023;3875.0;2365.0;1130.0
2820;Totaal;Maastricht;1e halfjaar 2019;18250.0;8885.0;4600.0
2821;Totaal;Maastricht;2e halfjaar 2019;11495.0;3825.0;4965.0
2822;Totaal;Maastricht;2019;18250.0;12710.0;9565.0
2823;Totaal;Maastricht;1e halfjaar 2020;15905.0;2260.0;1480.0
2824;Totaal;Maastricht;2e halfjaar 2020;16690.0;1755.0;3060.0
2825;Totaal;Maastricht;2020;15905.0;4015.0;4535.0
2826;Totaal;Maastricht;1e halfjaar 2021;14575.0;2890.0;1855.0
2827;Totaal;Maastricht;2e halfjaar 2021;15610.0;1815.0;3770.0
2828;Totaal;Maastricht;2021;14575.0;4705.0;5625.0
2829;Totaal;Maastricht;1e halfjaar 2022;13385.0;3865.0;1850.0
2830;Totaal;Maastricht;2e halfjaar 2022;15405.0;1595.0;2390.0
2831;Totaal;Maastricht;2022;13385.0;5460.0;4240.0
2832;Totaal;Maastricht;1e halfjaar 2023;14325.0;2575.0;1595.0
2833;Totaal;Maastricht;2e halfjaar 2023;15305.0;1855.0;1975.0
2834;Totaal;Maastricht;2023;14325.0;4430.0;3570.0
2835;Totaal;Medemblik;1e halfjaar 2019;3265.0;935.0;705.0
2836;Totaal;Medemblik;2e halfjaar 2019;2265.0;1950.0;1190.0
2837;Totaal;Medemblik;2019;3265.0;2885.0;1895.0
2838;Totaal;Medemblik;1e halfjaar 2020;3055.0;855.0;800.0
2839;Totaal;Medemblik;2e halfjaar 2020;3110.0;700.0;1090.0
2840;Totaal;Medemblik;2020;3055.0;1555.0;1890.0
2841;Totaal;Medemblik;1e halfjaar 2021;2645.0;605.0;340.0
2842;Totaal;Medemblik;2e halfjaar 2021;2910.0;380.0;440.0
2843;Totaal;Medemblik;2021;2645.0;990.0;780.0
2844;Totaal;Medemblik;1e halfjaar 2022;;;
2845;Totaal;Medemblik;2e halfjaar 2022;2880.0;400.0;425.0
2846;Totaal;Medemblik;2022;;;
2847;Totaal;Medemblik;1e halfjaar 2023;2845.0;350.0;305.0
2848;Totaal;Medemblik;2e halfjaar 2023;2895.0;415.0;440.0
2849;Totaal;Medemblik;2023;2845.0;765.0;745.0
2850;Totaal;Meerssen;1e halfjaar 2019;760.0;2080.0;1010.0
2851;Totaal;Meerssen;2e halfjaar 2019;575.0;1095.0;1950.0
2852;Totaal;Meerssen;2019;760.0;3175.0;2960.0
2853;Totaal;Meerssen;1e halfjaar 2020;1600.0;280.0;125.0
2854;Totaal;Meerssen;2e halfjaar 2020;1755.0;215.0;465.0
2855;Totaal;Meerssen;2020;1600.0;490.0;590.0
2856;Totaal;Meerssen;1e halfjaar 2021;1420.0;590.0;165.0
2857;Totaal;Meerssen;2e halfjaar 2021;1845.0;205.0;425.0
2858;Totaal;Meerssen;2021;1420.0;795.0;590.0
2859;Totaal;Meerssen;1e halfjaar 2022;1920.0;460.0;250.0
2860;Totaal;Meerssen;2e halfjaar 2022;2125.0;240.0;295.0
2861;Totaal;Meerssen;2022;1920.0;700.0;545.0
2862;Totaal;Meerssen;1e halfjaar 2023;2050.0;350.0;285.0
2863;Totaal;Meerssen;2e halfjaar 2023;2120.0;235.0;305.0
2864;Totaal;Meerssen;2023;2050.0;585.0;585.0
2865;Totaal;Meierijstad;1e halfjaar 2019;4390.0;1670.0;455.0
2866;Totaal;Meierijstad;2e halfjaar 2019;3070.0;815.0;2755.0
2867;Totaal;Meierijstad;2019;4390.0;2485.0;3210.0
2868;Totaal;Meierijstad;1e halfjaar 2020;2420.0;2535.0;510.0
2869;Totaal;Meierijstad;2e halfjaar 2020;4445.0;645.0;1250.0
2870;Totaal;Meierijstad;2020;2420.0;3175.0;1765.0
2871;Totaal;Meierijstad;1e halfjaar 2021;4050.0;1575.0;560.0
2872;Totaal;Meierijstad;2e halfjaar 2021;5065.0;580.0;1515.0
2873;Totaal;Meierijstad;2021;4050.0;2155.0;2075.0
2874;Totaal;Meierijstad;1e halfjaar 2022;5235.0;1915.0;645.0
2875;Totaal;Meierijstad;2e halfjaar 2022;6505.0;710.0;905.0
2876;Totaal;Meierijstad;2022;5235.0;2625.0;1550.0
2877;Totaal;Meierijstad;1e halfjaar 2023;5995.0;1245.0;640.0
2878;Totaal;Meierijstad;2e halfjaar 2023;6595.0;875.0;2005.0
2879;Totaal;Meierijstad;2023;5995.0;2120.0;2645.0
2880;Totaal;Meppel;1e halfjaar 2019;3615.0;1260.0;1000.0
2881;Totaal;Meppel;2e halfjaar 2019;2345.0;1130.0;1070.0
2882;Totaal;Meppel;2019;3615.0;2390.0;2070.0
2883;Totaal;Meppel;1e halfjaar 2020;3425.0;500.0;355.0
2884;Totaal;Meppel;2e halfjaar 2020;3570.0;440.0;530.0
2885;Totaal;Meppel;2020;3425.0;940.0;885.0
2886;Totaal;Meppel;1e halfjaar 2021;3410.0;480.0;385.0
2887;Totaal;Meppel;2e halfjaar 2021;3500.0;495.0;525.0
2888;Totaal;Meppel;2021;3410.0;975.0;910.0
2889;Totaal;Meppel;1e halfjaar 2022;3385.0;490.0;450.0
2890;Totaal;Meppel;2e halfjaar 2022;3420.0;425.0;510.0
2891;Totaal;Meppel;2022;3385.0;915.0;960.0
2892;Totaal;Meppel;1e halfjaar 2023;3265.0;595.0;435.0
2893;Totaal;Meppel;2e halfjaar 2023;3430.0;485.0;455.0
2894;Totaal;Meppel;2023;3265.0;1080.0;890.0
2895;Totaal;Middelburg (Z.);1e halfjaar 2019;4465.0;1800.0;1500.0
2896;Totaal;Middelburg (Z.);2e halfjaar 2019;2995.0;2920.0;2950.0
2897;Totaal;Middelburg (Z.);2019;4465.0;4720.0;4450.0
2898;Totaal;Middelburg (Z.);1e halfjaar 2020;4640.0;555.0;535.0
2899;Totaal;Middelburg (Z.);2e halfjaar 2020;4660.0;410.0;1005.0
2900;Totaal;Middelburg (Z.);2020;4640.0;970.0;1540.0
2901;Totaal;Middelburg (Z.);1e halfjaar 2021;4010.0;975.0;570.0
2902;Totaal;Middelburg (Z.);2e halfjaar 2021;4415.0;390.0;780.0
2903;Totaal;Middelburg (Z.);2021;4010.0;1365.0;1350.0
2904;Totaal;Middelburg (Z.);1e halfjaar 2022;4400.0;680.0;355.0
2905;Totaal;Middelburg (Z.);2e halfjaar 2022;4725.0;440.0;595.0
2906;Totaal;Middelburg (Z.);2022;4400.0;1120.0;950.0
2907;Totaal;Middelburg (Z.);1e halfjaar 2023;4560.0;625.0;535.0
2908;Totaal;Middelburg (Z.);2e halfjaar 2023;4655.0;530.0;640.0
2909;Totaal;Middelburg (Z.);2023;4560.0;1155.0;1175.0
2910;Totaal;Midden-Delfland;1e halfjaar 2019;465.0;630.0;215.0
2911;Totaal;Midden-Delfland;2e halfjaar 2019;175.0;430.0;305.0
2912;Totaal;Midden-Delfland;2019;465.0;1060.0;520.0
2913;Totaal;Midden-Delfland;1e halfjaar 2020;715.0;210.0;80.0
2914;Totaal;Midden-Delfland;2e halfjaar 2020;845.0;145.0;510.0
2915;Totaal;Midden-Delfland;2020;715.0;355.0;590.0
2916;Totaal;Midden-Delfland;1e halfjaar 2021;465.0;550.0;95.0
2917;Totaal;Midden-Delfland;2e halfjaar 2021;920.0;140.0;100.0
2918;Totaal;Midden-Delfland;2021;465.0;695.0;195.0
2919;Totaal;Midden-Delfland;1e halfjaar 2022;965.0;150.0;130.0
2920;Totaal;Midden-Delfland;2e halfjaar 2022;985.0;175.0;200.0
2921;Totaal;Midden-Delfland;2022;965.0;320.0;325.0
2922;Totaal;Midden-Delfland;1e halfjaar 2023;965.0;230.0;125.0
2923;Totaal;Midden-Delfland;2e halfjaar 2023;1070.0;185.0;135.0
2924;Totaal;Midden-Delfland;2023;965.0;415.0;260.0
2925;Totaal;Midden-Drenthe;1e halfjaar 2019;50.0;2745.0;725.0
2926;Totaal;Midden-Drenthe;2e halfjaar 2019;15.0;1115.0;3150.0
2927;Totaal;Midden-Drenthe;2019;50.0;3860.0;3875.0
2928;Totaal;Midden-Drenthe;1e halfjaar 2020;20.0;2630.0;1040.0
2929;Totaal;Midden-Drenthe;2e halfjaar 2020;1610.0;1095.0;2560.0
2930;Totaal;Midden-Drenthe;2020;20.0;3720.0;3595.0
2931;Totaal;Midden-Drenthe;1e halfjaar 2021;130.0;2535.0;410.0
2932;Totaal;Midden-Drenthe;2e halfjaar 2021;2255.0;405.0;2535.0
2933;Totaal;Midden-Drenthe;2021;130.0;2935.0;2940.0
2934;Totaal;Midden-Drenthe;1e halfjaar 2022;1155.0;1015.0;285.0
2935;Totaal;Midden-Drenthe;2e halfjaar 2022;1885.0;330.0;515.0
2936;Totaal;Midden-Drenthe;2022;1155.0;1340.0;800.0
2937;Totaal;Midden-Drenthe;1e halfjaar 2023;1680.0;480.0;245.0
2938;Totaal;Midden-Drenthe;2e halfjaar 2023;1915.0;255.0;390.0
2939;Totaal;Midden-Drenthe;2023;1680.0;740.0;635.0
2940;Totaal;Midden-Groningen;1e halfjaar 2019;5685.0;2015.0;1250.0
2941;Totaal;Midden-Groningen;2e halfjaar 2019;3930.0;1975.0;2005.0
2942;Totaal;Midden-Groningen;2019;5685.0;3990.0;3260.0
2943;Totaal;Midden-Groningen;1e halfjaar 2020;5805.0;1130.0;750.0
2944;Totaal;Midden-Groningen;2e halfjaar 2020;6185.0;875.0;4015.0
2945;Totaal;Midden-Groningen;2020;5805.0;2010.0;4765.0
2946;Totaal;Midden-Groningen;1e halfjaar 2021;3275.0;3925.0;880.0
2947;Totaal;Midden-Groningen;2e halfjaar 2021;6320.0;800.0;1310.0
2948;Totaal;Midden-Groningen;2021;3275.0;4725.0;2190.0
2949;Totaal;Midden-Groningen;1e halfjaar 2022;5870.0;1380.0;825.0
2950;Totaal;Midden-Groningen;2e halfjaar 2022;6425.0;800.0;1245.0
2951;Totaal;Midden-Groningen;2022;5870.0;2180.0;2070.0
2952;Totaal;Midden-Groningen;1e halfjaar 2023;6805.0;1145.0;715.0
2953;Totaal;Midden-Groningen;2e halfjaar 2023;7235.0;750.0;955.0
2954;Totaal;Midden-Groningen;2023;6805.0;1895.0;1665.0
2955;Totaal;Mill en Sint Hubert;1e halfjaar 2019;640.0;225.0;155.0
2956;Totaal;Mill en Sint Hubert;2e halfjaar 2019;405.0;185.0;155.0
2957;Totaal;Mill en Sint Hubert;2019;640.0;410.0;305.0
2958;Totaal;Mill en Sint Hubert;1e halfjaar 2020;640.0;100.0;85.0
2959;Totaal;Mill en Sint Hubert;2e halfjaar 2020;655.0;90.0;105.0
2960;Totaal;Mill en Sint Hubert;2020;640.0;185.0;190.0
2961;Totaal;Mill en Sint Hubert;1e halfjaar 2021;625.0;90.0;110.0
2962;Totaal;Mill en Sint Hubert;2e halfjaar 2021;605.0;115.0;720.0
2963;Totaal;Mill en Sint Hubert;2021;625.0;205.0;830.0
2964;Totaal;Mill en Sint Hubert;1e halfjaar 2022;;;
2965;Totaal;Mill en Sint Hubert;2e halfjaar 2022;;;
